tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
211	7525	395	706	211	8	489	934	41127	4103	53	666	11822	13454	8613832	19281	575867	5897308
212	7691	483	1087	271	14	397	1111	64515	6300	50	840	17385	19368	8633200	19295	576198	5970041
213	9091	1059	2225	495	45	364	2450	137852	11752	79	1527	36126	40135	8673335	19340	576777	6491152
214	7603	378	433	116	16	663	916	25997	2425	159	429	7905	9282	8682617	19356	576950	5955478
215	7581	494	806	238	12	663	1169	48235	4667	52	741	12998	14940	8697557	19368	577222	5920672
216	7437	355	375	109	27	663	867	24978	2423	56	357	6860	8116	8705673	19395	577359	5883359
217	7402	304	485	84	17	761	752	26672	2788	89	306	7704	8794	8714467	19412	577474	5875949
218	7575	450	967	231	19	761	1043	61777	5741	56	723	15598	17396	8731863	19431	577726	5942144
219	8379	1009	882	663	21	439	2210	55986	7597	82	2031	13686	17959	8749822	19452	578424	6169821
220	7559	241	26	11	22	761	602	1416	144	78	72	659	1365	8751187	19474	578464	5933227
221	3623	158	45	10	4	646	425	2621	490	28	45	1315	1817	8753004	19478	578501	2961267
222	7567	315	59	29	13	761	780	3423	417	88	135	1367	2314	8755318	19491	578599	5936226
223	8312	170	57	11	13	663	442	3395	349	30	48	1464	1986	8757304	19504	578635	6216066
224	9	5	3	3	0	5	23	182	17	0	9	104	168	8757472	19504	578639	438
225	8399	194	297	94	2	772	485	17757	1873	36	300	5720	6537	8764009	19506	578761	6234967
226	4100	244	194	94	4	557	608	9822	1388	41	303	3166	4109	8768118	19510	578898	4308699
227	8337	150	200	38	4	772	392	11481	1360	35	132	4124	4680	8772798	19514	578959	6227774
228	10123	1742	4669	1103	25	772	3898	270203	29001	30	3324	76423	83677	8856475	19539	580103	6809066
229	9201	1373	3007	882	9	772	3049	195930	19054	846	3267	49145	55493	8911968	19548	581248	6530593
230	8368	324	196	54	20	498	809	10600	1307	59	195	4137	5173	8917141	19568	581367	6244516
231	8305	190	80	26	8	761	513	5722	505	46	102	2190	2837	8919978	19576	581447	6211546
232	8500	428	663	195	14	772	1041	39432	4138	63	618	11860	13551	8933529	19590	581696	6279849
233	8540	249	257	41	3	772	604	15523	1609	36	141	5496	6273	8939802	19593	581758	6308301
234	8972	1156	1927	630	20	772	2627	118611	11988	81	1932	33988	38579	8978381	19613	582432	6423339
235	8564	266	182	67	13	772	637	11586	2376	18	210	4585	5464	8983845	19626	582513	6289339
236	8731	417	740	214	7	772	946	50139	5739	66	675	15434	17087	9000932	19633	582760	6370757
237	9021	924	1905	687	28	772	1992	114179	13356	107	2118	31204	35346	9036278	19661	583508	6419795
238	3545	103	92	17	5	297	294	4686	529	6	54	1717	2097	9038375	19666	583548	2952807
239	8863	578	1100	362	7	772	1282	61444	7801	89	1131	17506	19951	9058326	19673	583965	6371734
240	8320	257	318	32	6	686	654	18988	2183	84	141	5734	6561	9064887	19679	584047	6236710
241	6908	107	185	8	4	761	300	10091	925	30	39	3170	3541	9068428	19683	584081	5724973
242	8531	338	998	215	3	772	770	54038	5625	52	672	16553	18027	9086455	19686	584345	6289383
243	8573	606	1086	287	7	761	1398	75715	6577	77	900	19255	21585	9108040	19693	584672	6315831
244	6138	351	130	49	14	331	828	6705	820	48	171	2174	3205	9111245	19707	584778	5358455
245	8644	664	709	161	46	565	1563	41904	4049	44	507	13637	15739	9126984	19753	584990	6313380
246	6895	189	50	37	5	565	500	2928	488	46	135	1185	1852	9128836	19758	585081	5684855
247	8686	614	623	219	82	708	1390	32459	4334	55	687	9706	11815	9140651	19840	585378	6305975
248	7624	239	222	32	20	761	602	14062	1429	23	108	4885	5627	9146278	19860	585427	5942997
249	8715	764	1562	272	8	772	1728	88791	7914	156	894	22335	24989	9171267	19868	585755	6347254
250	5680	315	489	62	8	646	764	24186	3005	42	207	7272	8275	9179542	19876	585851	5167965
251	1557	129	47	26	7	239	368	2831	301	12	84	1029	1513	9181055	19883	585908	1420098
252	6460	277	213	79	10	646	694	11559	1431	45	261	4013	5000	9186055	19893	586039	5495882
253	1910	52	13	13	4	297	160	837	78	11	45	269	506	9186561	19897	586064	1421506
254	3535	147	32	24	2	219	394	1828	266	29	87	832	1345	9187906	19899	586121	2785370
255	7144	538	1295	332	8	557	1223	70939	7579	52	1023	20971	23249	9211155	19907	586505	5725842
256	8583	564	708	284	10	708	1316	40644	4577	42	873	11386	13607	9224762	19917	586844	6269938
257	6807	411	445	194	32	663	965	26036	2923	34	600	7741	9338	9234100	19949	587079	5577825
258	2551	113	90	23	11	571	320	5076	500	98	120	1859	2331	9236431	19960	587143	2212747
259	4815	120	80	12	3	297	334	3827	450	29	51	1699	2116	9238547	19963	587184	4893837
260	3927	141	14	6	20	557	379	872	157	17	27	561	999	9239546	19983	587200	4221827
261	3730	109	60	4	5	265	307	3224	283	6	15	1323	1677	9241223	19988	587217	4202631
262	6526	306	332	139	23	557	737	19171	2197	77	465	5484	6718	9247941	20011	587399	5509116
263	5518	190	267	45	10	646	499	14524	1503	58	165	4356	5052	9252993	20021	587481	5142816
264	8333	471	426	44	35	1533	1081	24132	2250	35	150	8575	9838	9262831	20056	587554	6237433
265	6370	454	414	232	9	954	1010	22477	2841	54	723	6150	7915	9270746	20065	587823	5407919
266	3493	161	14	8	9	219	427	765	79	82	72	440	971	9271717	20074	587868	2718865
267	6389	160	42	7	6	663	424	2434	234	60	51	1117	1624	9273341	20080	587913	5499008
268	7247	490	557	102	81	663	1157	31559	3112	122	369	10069	11627	9284968	20161	588077	5742200
269	4029	69	37	6	8	954	206	2086	181	18	27	877	1142	9286110	20169	588100	4308894
270	6878	158	24	18	7	695	429	1466	268	47	78	721	1260	9287370	20176	588148	5682407
271	7967	909	1284	621	14	954	1950	76054	9113	134	1941	19400	23323	9310693	20190	588843	6022073
272	7375	321	813	63	68	954	750	39987	4243	100	249	11617	12648	9323341	20258	588950	5889303
273	8947	774	920	466	14	954	1740	54986	6505	379	1617	14980	18369	9341710	20272	589514	6351358
274	10337	2105	5227	1764	34	1533	4464	299663	32353	96	5340	80783	90619	9432329	20306	591361	6750923
275	7342	161	46	16	12	1533	421	2549	521	42	69	1457	1979	9434308	20318	591398	5875918
276	3341	155	96	29	9	248	423	5153	865	33	105	2180	2740	9437048	20327	591470	2789085
277	7406	450	199	91	19	571	1087	10681	1306	60	306	3597	5022	9442070	20346	591619	5859235
278	7357	170	238	38	8	1533	452	15587	1448	94	162	5224	5870	9447940	20354	591699	5866459
279	5425	266	220	106	4	1217	670	12748	1537	54	345	3847	4894	9452834	20358	591860	5006992
280	7385	156	141	50	5	1533	415	8708	989	24	162	2762	3371	9456205	20363	591935	5860687
281	5053	253	31	25	12	734	647	2033	321	80	129	937	1745	9457950	20375	592041	4832290
282	5525	282	449	48	12	954	709	22797	2547	39	165	6810	7716	9465666	20387	592147	5131116
283	4018	102	27	13	8	954	295	1534	211	59	69	725	1121	9466787	20395	592194	4272839
284	2187	134	37	10	4	219	371	2145	260	43	57	735	1195	9467982	20399	592236	1593418
285	9039	857	1754	711	12	772	1799	101282	13638	47	2157	26361	30349	9498331	20411	592997	6404182
286	2618	115	81	41	2	309	325	4495	774	38	143	1669	2169	9500500	20413	593067	2359328
287	7343	138	87	12	6	1533	381	4517	599	66	69	1644	2126	9502626	20419	593113	5877092
288	7153	520	579	307	11	954	1187	31103	4016	102	978	8662	10859	9513485	20430	593491	5731690
289	3736	179	179	6	40	219	477	10161	1372	35	36	3260	3805	9517290	20470	593523	2952687
290	6567	497	582	225	13	734	1168	31143	4714	157	756	10094	12050	9529340	20483	593812	5571918
291	3754	137	75	24	8	297	375	4239	748	28	88	2065	2560	9531900	20491	593863	2946205
292	5008	225	458	71	16	734	570	25981	3558	41	234	8156	8992	9540892	20507	593986	4983342
293	5154	546	459	202	7	321	1278	22588	2911	339	785	7683	9778	9550670	20514	594373	4888356
294	6368	342	129	30	15	734	865	7064	905	95	138	2735	3770	9554440	20529	594478	5549485
295	4592	199	193	15	20	321	522	11825	1669	58	78	3036	3668	9558108	20549	594514	4790233
296	3528	91	129	13	8	297	268	7150	1270	11	45	3021	3366	9561474	20557	594542	2959091
297	5398	752	751	323	16	321	1728	38718	4613	33	987	10781	13528	9575002	20573	594912	4953678
298	3448	149	140	4	13	299	405	8599	934	84	60	2340	2837	9577839	20586	594958	2762454
299	5493	835	1051	558	6	392	1833	57537	7168	85	1720	14859	18444	9596283	20592	595614	4868556
300	4564	308	443	85	27	309	752	21709	3446	29	270	8173	9227	9605510	20619	595748	3903419
301	3588	242	512	66	2	278	626	27759	3067	123	276	6045	6979	9612489	20621	595894	4135360
302	7395	272	277	45	12	364	700	17461	1508	60	165	5345	6242	9618731	20633	596015	5882551
303	6340	265	341	106	4	297	651	17821	2077	80	358	5668	6709	9625440	20637	596179	5443859
304	5175	274	532	152	15	663	653	29957	3346	36	474	8298	9457	9634897	20652	596365	5008871
305	7368	211	145	19	8	297	544	7868	931	30	75	3223	3874	9638771	20660	596425	5871764
306	4614	131	44	14	9	321	362	2260	343	16	51	1140	1585	9640356	20669	596456	4777291
307	5521	253	441	106	11	321	623	27132	2490	75	357	7592	8604	9648960	20680	596606	5146678
308	4815	136	87	37	7	663	363	5092	819	22	123	2030	2548	9651508	20687	596675	4879129
309	4631	110	29	25	2	331	310	2064	254	48	99	894	1335	9652843	20689	596723	4776027
310	4832	136	120	27	5	371	367	6449	888	12	87	2523	3009	9655852	20694	596762	4890409
311	8327	205	237	35	7	1533	535	14275	1601	51	132	4606	5305	9661157	20701	596852	6223350
312	6354	311	444	115	12	1065	739	26947	3102	44	369	7362	8502	9669659	20713	597005	5464646
313	3706	194	160	52	5	225	495	8297	1090	24	168	3240	3935	9673594	20718	597088	3060566
314	3306	152	39	19	4	841	410	2100	236	59	90	836	1368	9674962	20722	597155	2764159
315	3187	207	57	42	5	234	536	2931	470	67	161	1370	2099	9677061	20727	597246	2688594
316	3160	181	113	36	5	273	480	5765	573	17	117	2105	2734	9679795	20732	597300	2746662
317	4117	173	22	12	10	326	443	1315	118	39	57	583	1115	9680910	20742	597353	4419842
318	4458	281	57	38	19	326	724	3461	407	30	129	1157	2042	9682952	20761	597437	3699041
319	2315	56	9	8	2	841	177	691	113	18	33	339	581	9683533	20763	597460	1813053
320	3800	158	32	8	17	841	432	1869	222	70	60	935	1459	9684992	20780	597497	2995534
321	3005	146	43	24	4	326	395	2439	272	18	81	836	1344	9686336	20784	597545	2495289
322	6937	448	498	172	21	1065	1025	27578	3110	23	528	7716	9301	9695637	20805	597753	5674993
323	6844	349	161	73	6	1065	831	9180	1365	84	261	3303	4427	9700064	20811	597856	5650380
324	7052	806	211	90	7	297	1812	11993	1833	526	533	4582	6959	9707023	20818	598136	5702369
325	6685	179	199	60	6	1065	458	9327	1244	29	195	3387	4072	9711095	20824	598212	5621402
326	6931	310	205	155	5	1065	732	12853	1565	23	477	3572	4813	9715908	20829	598387	5620265
327	8323	199	89	39	13	761	506	4990	594	46	141	1707	2386	9718294	20842	598463	6211341
328	3020	192	189	41	13	328	512	9330	889	35	141	3077	3762	9722056	20855	598549	2648101
329	2551	144	93	9	9	299	401	5043	610	64	60	1975	2468	9724524	20864	598586	2321525
330	8301	139	23	11	9	1424	383	1526	133	48	57	654	1126	9725650	20873	598641	6207217
331	4566	126	27	11	5	349	356	2019	200	28	48	886	1322	9726972	20878	598693	4670967
332	3734	157	75	5	8	349	429	5762	284	27	29	1261	1751	9728723	20886	598734	4224254
333	5213	1675	209	153	22	349	752	54899	1421	33	477	7817	9078	9737801	20908	599159	4362291
334	1933	63	18	16	1	310	188	1060	132	24	60	455	735	9738536	20909	599193	1507401
335	8303	88	78	5	3	772	252	4164	397	54	42	1838	2164	9740700	20912	599234	6211421
336	4787	210	579	86	2	342	526	34423	2378	18	267	9990	10815	9751515	20914	599347	4829618
337	2591	91	74	13	4	409	282	3797	352	18	48	1425	1787	9753302	20918	599376	2139548
338	2766	123	149	36	4	326	344	9041	833	0	108	2561	3045	9756347	20922	599444	2298065
339	3550	132	74	24	6	404	368	4822	504	24	84	1481	1965	9758312	20928	599486	2741338
340	3533	106	16	6	6	326	305	1050	176	35	36	621	994	9759306	20934	599509	2736492
341	6364	1045	1091	891	5	623	2190	72621	9841	23	2685	15709	20616	9779922	20939	600448	5303631
342	3815	176	370	68	5	346	461	20332	2160	28	219	5843	6555	9786477	20944	600547	3083825
343	3685	99	78	13	6	346	283	4028	376	18	48	1551	1914	9788391	20950	600584	2860187
344	4568	824	915	697	19	404	1724	56333	8019	24	2103	13211	17070	9805461	20969	601311	3114655
345	2433	60	41	10	0	404	183	2460	244	6	33	858	1106	9806567	20969	601341	2037831
346	5138	242	465	109	4	841	609	34417	2420	12	333	7584	8558	9815125	20973	601490	4946016
347	5506	278	1077	96	13	392	693	59886	5194	70	323	15686	16734	9831859	20986	601645	5200656
348	6336	243	404	54	10	265	624	21804	2570	84	204	7307	8167	9840026	20996	601749	5504773
349	1411	153	67	43	10	194	408	3115	571	17	138	1280	1858	9841884	21006	601824	911058
350	2433	192	225	80	3	326	482	11004	1733	34	264	4116	4894	9846778	21009	601951	1956468
351	11	7	8	4	0	5	29	377	102	0	12	274	347	9847125	21009	601956	1197
352	6314	163	84	10	12	663	426	5074	455	30	45	1575	2078	9849203	21021	602006	5455640
353	6747	445	60	34	87	841	1081	3771	380	17	111	1278	2502	9851705	21108	602085	5519290
354	8886	1333	2415	850	13	841	3011	150566	15173	275	2688	38497	44228	9895933	21121	603038	6340656
355	8471	815	711	310	24	841	1917	42893	4754	71	966	11317	14232	9910165	21145	603412	6226758
356	6836	521	572	129	16	623	1247	32454	3516	40	408	9403	11090	9921255	21161	603589	5580656
357	8984	1411	2913	726	40	841	3266	195656	19197	108	2235	48448	53981	9975236	21201	604393	6474307
358	4787	348	350	144	12	392	827	19290	2283	59	468	5721	7048	9982284	21213	604597	4648116
359	6623	281	61	7	47	392	674	3737	317	121	84	1242	2032	9984316	21260	604661	5501545
360	6075	535	804	346	5	623	1177	46744	5808	17	1047	12495	14751	9999067	21265	605035	5278883
361	6626	221	62	6	12	841	529	3554	524	152	96	1622	2279	10001346	21277	605085	5503699
362	4404	200	170	86	11	623	506	10333	1205	14	267	2943	3748	10005094	21288	605191	4556472
363	3382	123	59	24	1	340	334	3304	345	34	90	1193	1649	10006743	21289	605240	2789037
364	2427	126	61	23	2	260	354	3699	363	18	78	1308	1772	10008515	21291	605293	2183107
365	6707	436	120	83	56	663	1063	8789	924	33	267	2340	3702	10012217	21347	605424	5515611
366	7287	828	1021	260	17	392	1931	59634	6910	216	888	17609	20460	10032677	21364	605767	5756543
367	6681	266	59	11	10	392	648	3531	353	41	54	1339	2073	10034750	21374	605815	5535687
368	6697	368	132	41	14	841	906	8236	835	71	159	2687	3784	10038534	21388	605893	5526645
369	8053	388	75	44	21	841	935	5041	689	59	162	1797	2926	10041460	21409	605968	6058466
370	6487	364	263	72	15	623	909	15538	1444	52	243	4420	5604	10047064	21424	606099	5479859
371	6744	288	40	34	17	1058	696	3024	344	47	126	1039	1893	10048957	21441	606151	5517518
372	5515	182	290	95	7	623	458	17351	1889	24	297	4822	5609	10054566	21448	606270	5137136
373	5402	119	19	15	3	841	340	1362	341	6	48	684	1104	10055670	21451	606309	5104709
374	6925	513	446	204	8	440	1219	29584	3149	89	660	7818	9729	10065399	21459	606573	5605367
375	6705	236	53	32	43	1058	577	3881	619	54	123	1384	2116	10067515	21502	606626	5517660
376	6801	307	81	39	7	1058	740	5301	1028	150	192	2419	3383	10070898	21509	606704	5537629
377	5454	183	36	17	8	392	477	2318	316	242	231	1284	2024	10072922	21517	606798	5120163
378	6702	339	84	88	16	663	827	7255	900	81	306	1867	3032	10075954	21533	606925	5511714
379	6734	300	285	84	10	349	734	17953	1748	72	288	5246	6300	10082254	21543	607062	5532606
380	7638	325	263	169	10	623	768	16842	2094	69	543	4526	5869	10088123	21553	607282	5922829
381	7409	302	330	52	19	734	753	17729	1655	90	201	5488	6474	10094597	21572	607393	5911087
382	6422	182	65	43	7	734	485	3972	513	27	144	1271	1932	10096529	21579	607464	5512451
383	7393	203	250	49	20	1060	540	13448	1518	53	174	4603	5349	10101878	21599	607562	5904884
384	7526	275	372	28	17	734	700	20292	2488	106	138	7490	8360	10110238	21616	607670	5957031
385	6910	497	517	239	11	663	1175	30547	3474	89	762	9128	11097	10121335	21627	607981	5573653
386	6782	330	471	191	10	734	780	27172	3311	98	633	7773	9218	10130553	21637	608224	5580403
387	5671	196	69	65	9	734	503	4702	836	227	309	1558	2402	10132955	21646	608350	5142466
388	8876	581	679	389	19	750	1278	42932	5694	263	1299	10695	13304	10146259	21665	608814	6338681
389	7609	212	439	72	5	772	546	25624	2197	59	246	7430	8254	10154513	21670	608931	5972286
390	6680	275	77	79	16	349	679	5587	1096	76	279	1747	2737	10157250	21686	609064	5508867
391	5125	272	63	41	7	1060	692	3748	443	131	213	1468	2405	10159655	21693	609186	4803139
392	7500	353	216	75	13	734	861	13417	1755	63	258	4792	5943	10165598	21706	609314	5941384
393	6538	277	144	69	3	1060	673	8629	1455	36	225	3109	4039	10169637	21709	609413	5574139
394	5117	201	162	53	34	506	526	9436	844	52	186	3118	3862	10173499	21743	609507	4929553
395	6355	329	320	89	12	410	816	17926	2104	77	309	5584	6741	10180240	21755	609658	5471752
396	7810	321	396	77	31	1060	795	21034	2859	66	264	7643	8734	10188974	21786	609772	6018272
397	7752	381	433	98	14	1060	941	24397	2479	194	396	8163	9532	10198506	21800	609950	6053851
398	8534	194	215	35	6	772	493	11462	1365	113	162	4355	5042	10203548	21806	610029	6273947
399	8422	177	380	74	3	1060	460	22069	2046	52	249	6751	7492	10211040	21809	610136	6261717
400	3825	164	24	8	6	299	451	1416	142	49	51	638	1172	10212212	21815	610190	3010212
401	5649	478	558	340	9	734	1046	30736	4275	39	1041	8127	10246	10222458	21824	610582	5129758
402	5914	201	116	48	5	734	524	6346	811	42	165	1967	2688	10225146	21829	610667	5228197
403	2668	93	126	26	5	489	272	5801	852	5	81	2356	2741	10227887	21834	610711	2209597
404	5258	261	89	33	35	349	661	4962	564	28	114	1807	2614	10230501	21869	610792	4885465
405	5212	238	76	15	17	550	614	3483	447	98	108	1587	2341	10232842	21886	610846	4881749
406	6877	198	397	29	8	734	515	20301	2103	36	105	7743	8395	10241237	21894	610918	5708662
407	5319	376	303	155	9	310	909	19079	2088	114	522	5395	6858	10248095	21903	611129	4926290
408	7	3	2	2	0	5	18	206	8	0	6	107	163	10248258	21903	611131	360
409	3619	85	138	15	4	301	243	7042	808	17	54	2436	2765	10251023	21907	611169	2953662
410	7	3	2	2	0	5	18	154	8	0	6	99	155	10251178	21907	611171	308
411	9219	919	3071	587	51	866	2056	165092	18853	57	1791	46680	50559	10301737	21958	611839	6661752
412	3728	118	168	20	7	301	336	8633	760	101	111	3393	3872	10305609	21965	611894	3069323
413	7248	622	3251	300	15	1060	1418	142612	16739	28	915	43413	45778	10351387	21980	612235	5981301
414	7	3	2	2	0	5	18	150	8	0	6	101	157	10351544	21980	612237	304
415	8335	195	312	49	10	866	504	16614	1603	34	165	5174	5875	10357419	21990	612332	6226358
416	8329	180	114	46	5	866	475	6646	991	54	165	2175	2847	10360266	21995	612416	6216146
417	3522	95	124	40	2	1058	271	7286	1271	18	129	2428	2860	10363126	21997	612476	2733057
418	3517	74	85	27	5	1060	209	4727	682	12	87	1866	2194	10365320	22002	612514	2731109
419	2140	73	84	40	3	410	206	5403	652	6	123	1489	1850	10367170	22005	612563	1557183
420	8384	189	346	106	4	866	461	18307	2293	17	327	5635	6455	10373625	22009	612693	6233184
421	7	3	2	2	0	5	18	144	8	0	6	100	156	10373781	22009	612695	298
422	4420	148	147	42	1	1060	406	9024	1270	24	138	3176	3752	10377533	22010	612773	4563740
423	1427	55	97	39	1	550	154	4337	603	6	120	1546	1852	10379385	22011	612819	1033870
424	2514	74	33	7	11	227	219	1449	229	27	36	717	1004	10380389	22022	612849	2235869
425	1175	28	73	7	1	435	89	3331	269	6	24	1027	1172	10381561	22023	612866	855416
426	5025	160	206	78	2	557	417	11335	1476	35	252	3711	4412	10385973	22025	612971	4856814
427	4147	264	577	184	9	387	605	32615	4240	24	564	9391	10592	10396565	22034	613184	3203916
428	4640	152	63	25	4	623	403	3605	404	123	137	1492	2064	10398629	22038	613260	4706362
429	2518	57	43	24	5	550	178	2842	401	12	78	1059	1347	10399976	22043	613298	2066121
430	9	5	3	3	0	5	24	212	18	0	9	113	178	10400154	22043	613302	457
431	2866	156	626	41	5	435	420	39482	2653	33	144	8997	9593	10409747	22048	613374	3416910
432	2897	103	10	8	2	331	300	634	57	0	24	289	645	10410392	22050	613406	3234461
433	5094	176	58	46	8	557	468	3274	439	30	153	1185	1838	10412230	22058	613477	4787910
434	4055	181	58	16	30	489	461	3376	436	51	74	1384	1951	10414181	22088	613540	4148720
435	2931	235	397	69	6	220	590	22819	1879	23	219	6980	7821	10422002	22094	613638	3416879
436	6704	205	719	84	2	905	509	39057	3740	66	285	11825	12651	10434653	22096	613771	5552350
437	3746	105	121	18	9	435	296	5789	626	12	60	2123	2511	10437164	22105	613828	3049136
438	6736	608	1976	357	6	905	1390	123087	11075	87	1116	32405	34943	10472107	22111	614263	5713367
439	8741	502	383	194	10	905	1171	25596	2754	71	623	6478	8304	10480411	22121	614542	6354101
440	8582	255	50	28	7	905	621	3437	368	36	102	1229	1984	10482395	22128	614612	6315166
441	9252	915	1231	549	97	866	2038	82442	8945	101	1698	21420	25188	10507583	22225	615230	6572875
442	8563	244	54	16	14	866	609	3531	553	6	51	1489	2181	10509764	22239	615274	6314553
443	5689	161	216	88	4	525	410	13054	1411	42	285	3705	4432	10514196	22243	615393	5225887
444	8642	304	195	98	3	866	725	12378	2380	28	309	4310	5376	10519572	22246	615531	6329756
445	6653	247	25	14	5	663	626	1846	557	35	60	957	1675	10521247	22251	615599	5528941
446	7235	410	214	82	11	525	1017	12039	1376	75	285	3861	5195	10526442	22262	615745	5753110
447	3750	119	53	25	2	435	341	3318	400	48	99	1238	1710	10528152	22264	615812	2890334
448	2677	134	207	42	0	489	365	11390	1282	6	129	3473	3999	10532151	22264	615874	2471382
449	3691	122	40	28	2	387	346	2563	399	30	99	1067	1544	10533695	22266	615924	2862335
450	8452	247	511	127	6	866	606	33682	3128	48	405	9394	10437	10544132	22272	616091	6315615
451	3664	84	21	10	1	489	240	1513	148	29	45	623	940	10545072	22273	616126	2809530
452	2530	54	11	6	2	435	161	914	97	0	18	339	550	10545622	22275	616134	1977357
453	6375	257	193	20	14	557	649	11351	976	35	78	3993	4752	10550374	22289	616207	5528147
454	3728	52	114	8	3	550	159	6796	1364	18	33	2361	2585	10552959	22292	616227	2935089
455	8363	142	74	13	9	866	385	4100	465	12	45	1679	2141	10555100	22301	616262	6254307
456	2814	294	311	261	0	246	617	19562	2926	6	786	4438	5873	10560973	22301	616532	2303979
457	4505	137	78	7	12	525	374	6728	666	46	45	1733	2184	10563157	22313	616570	4707687
458	4217	219	299	137	6	387	523	17327	2785	47	435	5405	6395	10569552	22319	616735	3619261
459	4769	354	744	155	4	246	847	43757	5393	17	474	12875	14228	10583780	22323	616938	3897897
460	4046	72	113	10	9	778	220	5756	614	12	36	2021	2309	10586089	22332	616969	3449222
461	3388	64	35	10	1	778	198	1966	188	18	39	751	1020	10587109	22333	616999	2784120
462	8306	90	32	11	4	902	254	1998	221	36	51	783	1120	10588229	22337	617039	6206893
463	2826	57	35	15	1	329	177	2198	206	18	54	833	1096	10589325	22338	617075	2573091
464	3731	130	74	23	5	387	377	4675	644	16	78	1410	1897	10591222	22343	617121	3035213
465	2459	51	34	6	6	778	153	1839	158	18	27	737	949	10592171	22349	617138	1993995
466	2484	71	44	31	4	778	199	2886	325	27	108	938	1277	10593448	22353	617183	1997717
467	2459	60	52	6	2	289	179	2470	311	15	27	1113	1351	10594799	22355	617205	1995184
468	3679	98	52	23	7	387	291	3415	463	29	84	1325	1732	10596531	22362	617245	2858744
469	3674	91	27	14	4	387	269	2084	273	18	51	798	1150	10597681	22366	617268	2856217
470	2834	78	27	15	2	289	221	2042	229	12	51	881	1185	10598866	22368	617296	2573784
471	2698	108	196	39	1	299	318	9995	1149	0	117	3314	3781	10602647	22369	617360	2283147
472	3546	111	187	57	3	435	297	11958	1204	12	177	3334	3840	10606487	22372	617435	2738264
473	3965	82	44	7	2	736	229	2413	636	45	45	1409	1715	10608202	22374	617470	3149702
474	5489	854	276	162	7	550	1985	17256	2299	51	513	5126	7656	10615858	22381	617706	5026388
475	5395	666	482	325	5	525	1496	33088	3537	24	987	7536	10051	10625909	22386	618054	4998977
476	5190	465	66	40	5	525	1065	4203	446	23	132	1367	2596	10628505	22391	618115	4953186
477	2836	201	128	83	8	331	518	9265	892	15	258	1916	2724	10631229	22399	618230	2336671
478	3904	420	94	56	11	550	968	5923	676	30	183	1799	2982	10634211	22410	618324	3356641
479	3358	118	117	71	2	778	311	8019	897	12	219	1934	2496	10636707	22412	618411	2603495
480	3397	108	70	34	3	736	303	4814	469	24	114	1252	1701	10638408	22415	618468	2787817
481	4997	211	164	16	8	778	541	8842	805	146	123	3043	3739	10642147	22423	618544	4803665
482	6368	191	157	23	21	778	478	8146	1098	294	216	3236	3962	10646109	22444	618635	5527650
483	3733	55	132	12	2	778	167	7023	762	11	42	2580	2821	10648930	22446	618661	2904095
484	5120	169	119	33	11	557	461	7517	613	18	108	2135	2736	10651666	22457	618733	4970169
485	3706	118	110	19	8	550	339	6914	772	24	69	2145	2585	10654251	22465	618770	2880396
486	6231	123	79	17	1	525	345	4206	765	40	72	1858	2307	10656558	22466	618815	5430367
487	3878	101	145	37	1	550	283	7381	1468	18	120	3167	3602	10660160	22467	618875	3021543
488	5318	240	25	27	16	778	599	2096	243	99	132	779	1542	10661702	22483	618951	4990541
489	8926	719	946	284	73	1060	1663	56469	6006	70	891	14438	17024	10678726	22556	619289	6464779
490	3631	160	167	63	3	1060	409	9838	1188	10	194	2781	3416	10682142	22559	619371	2794788
491	1443	688	1699	515	5	130	1454	112399	10443	52	1574	23895	26955	10709097	22564	619946	797942
492	703	228	74	6	2	48	548	3416	524	20	30	1356	1966	10711063	22566	619962	265449
493	4243	850	877	419	12	299	1843	61515	9948	44	1281	15487	18643	10729706	22578	620433	2997623
494	4301	769	561	165	4	550	1584	32270	3573	28	510	8681	10807	10740513	22582	620632	3019696
495	4219	777	352	166	7	299	1672	26982	2987	29	513	6184	8401	10748914	22589	620834	2993599
496	724	234	146	59	5	56	547	9806	1692	5	180	2992	3751	10752665	22594	620916	270375
497	1491	721	280	87	10	130	1520	15256	1653	25	276	4105	5933	10758598	22604	621019	813518
498	1313	545	114	124	21	225	1173	13756	2180	65	411	2934	4550	10763148	22625	621203	761051
499	1748	560	100	49	16	130	1220	6171	800	57	186	1924	3362	10766510	22641	621292	1332249
500	707	196	140	108	17	56	466	29709	2248	30	342	4686	5526	10772036	22658	621426	279863
501	695	175	128	98	4	64	413	11649	1834	44	321	2693	3459	10775495	22662	621552	259482
502	1912	154	108	45	5	227	380	6970	1201	22	147	2299	2858	10778353	22667	621622	1632457
503	9259	984	362	55	18	866	2233	20609	1937	209	282	7189	9736	10788089	22685	621765	6592603
504	5908	775	73	30	45	1060	1704	4502	1079	89	135	2181	4052	10792141	22730	621853	5194561
505	8483	315	176	69	50	866	784	11371	1241	126	270	3563	4649	10796790	22780	621988	6310587
506	8444	186	54	28	3	902	492	4143	592	250	210	1695	2429	10799219	22783	622093	6300798
507	9113	753	982	345	28	866	1707	61575	6752	105	1089	16378	19206	10818425	22811	622492	6491969
