tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
948	3300	65	0	0	1	1400	187	0	0	18	9	27	255	282582	36957	158133	2420756
949	5726	96	0	0	1	947	269	0	0	0	0	0	285	282867	36958	158161	4600349
950	5028	50	0	0	0	963	158	0	0	0	0	0	174	283041	36958	158175	3663496
951	5476	95	0	0	2	1230	251	0	0	12	6	21	310	283351	36960	158187	4405993
952	5585	152	0	0	11	1230	378	0	0	12	6	21	437	283788	36971	158196	4518666
953	5420	36	0	0	2	1238	116	0	0	36	18	45	211	283999	36973	158209	4310244
954	6154	176	0	0	4	1238	446	0	0	18	9	27	514	284513	36977	158234	5225737
955	5578	101	0	0	1	1238	265	0	0	6	3	15	315	284828	36978	158243	4520998
956	5907	203	0	0	5	1238	458	0	0	6	3	15	508	285336	36983	158256	4897182
957	5794	74	0	0	1	1238	193	0	0	18	9	27	261	285597	36984	158270	4676986
958	5516	57	0	0	2	1238	155	0	0	11	6	20	213	285810	36986	158278	4464372
959	5454	43	0	0	1	1238	120	0	0	6	3	15	170	285980	36987	158285	4332000
960	5442	49	0	0	4	1238	133	0	0	5	3	14	182	286162	36991	158291	4348228
961	5793	99	0	0	3	1250	249	0	0	29	15	38	334	286496	36994	158308	4751220
962	5456	58	0	0	2	1250	151	0	0	12	6	21	210	286706	36996	158315	4368885
963	5501	55	0	0	0	1250	154	0	0	12	6	21	213	286919	36996	158325	4443718
964	5856	134	0	0	3	1250	315	0	0	0	0	0	331	287250	36999	158332	4702029
965	6526	209	0	0	3	1250	498	0	0	30	15	39	584	287834	37002	158368	5334790
966	5113	60	0	0	2	2118	176	0	0	6	3	15	226	288060	37004	158378	3666782
967	5186	101	0	0	9	867	290	0	0	41	21	50	393	288453	37013	158400	3773105
968	5180	84	0	0	10	867	239	0	0	30	15	39	325	288778	37023	158413	3761636
969	4649	31	0	0	1	2118	102	0	0	18	9	27	170	288948	37024	158424	3388428
970	5342	146	0	0	3	867	381	0	0	32	18	41	472	289420	37027	158445	3869751
971	4930	42	0	0	1	889	135	0	0	0	0	0	151	289571	37028	158454	3561172
972	4051	37	0	0	2	889	120	0	0	0	0	0	136	289707	37030	158460	2828584
973	5085	69	0	0	1	1231	201	0	0	30	15	39	287	289994	37031	158478	3631638
974	6345	96	0	0	3	1248	284	0	0	24	12	33	361	290355	37034	158510	4958120
975	5427	48	0	0	1	1248	153	0	0	6	3	15	203	290558	37035	158527	4095825
976	4584	43	0	0	2	1248	138	0	0	11	6	20	196	290754	37037	158537	3328490
977	5259	48	0	0	3	1248	153	0	0	0	0	0	169	290923	37040	158547	4096672
978	5576	78	0	0	2	1248	223	0	0	12	6	21	282	291205	37042	158566	4315186
979	5328	89	0	0	2	2118	254	0	0	12	6	21	313	291518	37044	158587	4016195
980	6018	126	0	0	2	1248	345	0	0	18	9	27	413	291931	37046	158616	4819289
981	5440	82	0	0	2	1248	225	0	0	0	0	0	241	292172	37048	158626	4313255
982	5308	60	0	0	1	1248	186	0	0	6	3	15	236	292408	37049	158645	4022396
983	5952	191	0	0	6	1998	479	0	0	78	39	87	637	293045	37055	158689	4761532
984	5654	86	0	0	2	1998	244	0	0	40	21	49	346	293391	37057	158714	4263539
985	5324	58	0	0	5	1998	175	0	0	0	0	0	191	293582	37062	158724	4087978
986	5196	31	0	0	0	1998	102	0	0	0	0	0	118	293700	37062	158733	3954966
987	5850	136	0	0	3	1998	358	0	0	35	18	44	452	294152	37065	158763	4608402
988	5707	95	0	0	5	1998	272	0	0	10	6	19	329	294481	37070	158778	4524201
989	4298	41	0	0	0	1248	131	0	0	6	3	15	181	294662	37070	158792	3018807
990	5183	79	0	0	1	1248	230	0	0	18	9	27	298	294960	37071	158815	3774320
991	5753	111	0	0	2	1998	295	0	0	0	0	0	311	295271	37073	158839	4474620
992	6144	258	0	0	21	1248	619	0	0	30	15	39	705	295976	37094	158887	4930900
993	5566	118	0	0	9	1248	330	0	0	6	3	15	380	296356	37103	158904	4294018
994	5123	109	0	0	4	2118	300	0	0	12	6	21	359	296715	37107	158922	3691255
995	5820	117	0	0	4	1998	328	0	0	24	12	33	405	297120	37111	158957	4502441
996	6288	189	0	0	4	2949	465	0	0	36	18	45	560	297680	37115	158995	4982677
997	5429	104	0	0	0	2949	267	0	0	0	0	0	283	297963	37115	159006	4235382
998	5204	46	0	0	3	2949	140	0	0	6	3	15	190	298153	37118	159018	3960820
999	4814	35	0	0	1	2949	113	0	0	6	3	15	163	298316	37119	159032	3509059
1000	3947	41	0	0	2	2949	132	0	0	12	6	21	191	298507	37121	159041	2723594
1001	6032	62	0	0	2	2949	186	0	0	18	9	27	254	298761	37123	159056	4495566
1002	5981	210	0	0	2	2118	505	0	0	12	6	21	564	299325	37125	159086	4628924
1003	6369	232	0	0	4	2949	569	0	0	24	12	33	646	299971	37129	159127	5066248
1004	5224	37	0	0	1	2949	118	0	0	0	0	0	134	300105	37130	159134	4016199
1005	5528	48	0	0	1	2949	153	0	0	24	12	33	230	300335	37131	159152	4171673
1006	5738	82	0	0	1	2949	232	0	0	12	6	21	291	300626	37132	159180	4415214
1007	5646	58	0	0	1	2949	177	0	0	6	3	15	227	300853	37133	159199	4353009
1008	5884	93	0	0	0	2949	270	0	0	18	9	27	338	301191	37133	159222	4492228
1009	5871	103	0	0	1	2949	287	0	0	18	9	27	355	301546	37134	159249	4480302
1010	6182	103	0	0	5	2949	296	0	0	12	6	21	355	301901	37139	159278	4930301
1011	5780	173	0	0	5	2949	408	0	0	6	3	15	458	302359	37144	159294	4319164
1012	6345	200	0	0	5	2949	496	0	0	18	9	27	564	302923	37149	159329	5152218
1013	5840	52	0	0	0	2951	153	0	0	18	9	27	221	303144	37149	159353	4459988
1014	6071	190	0	0	2	2951	467	0	0	36	18	45	562	303706	37151	159382	4665949
1015	6005	161	0	0	2	2949	403	0	0	18	9	27	471	304177	37153	159410	4685342
1016	5718	72	0	0	2	1248	208	0	0	6	3	15	258	304435	37155	159429	4282383
1017	6013	102	0	0	2	2951	272	0	0	17	9	26	339	304774	37157	159457	4770680
1018	5782	55	0	0	1	2951	164	0	0	6	3	15	214	304988	37158	159479	4356926
1019	5898	105	0	0	5	2951	285	0	0	6	3	15	335	305323	37163	159495	4482478
1020	5668	64	0	0	2	2949	183	0	0	6	3	15	233	305556	37165	159513	4271237
1021	6667	275	0	0	1	2951	626	0	0	17	9	26	693	306249	37166	159547	5219024
1022	6106	72	0	0	4	2951	209	0	0	0	0	0	225	306474	37170	159569	4810696
1023	5743	83	0	0	1	2951	225	0	0	18	9	27	293	306767	37171	159593	4301507
1024	6129	158	0	0	2	2953	412	0	0	30	15	39	498	307265	37173	159635	4800245
1025	5706	62	0	0	3	2953	178	0	0	12	6	21	237	307502	37176	159655	4352442
1026	4533	30	0	0	0	2949	98	0	0	0	0	0	114	307616	37176	159667	3200855
1027	5548	53	0	0	0	2949	168	0	0	6	3	15	218	307834	37176	159683	4430571
1028	4805	45	0	0	0	2949	133	0	0	0	0	0	149	307983	37176	159694	3502744
1029	4287	24	0	0	0	2949	81	0	0	0	0	0	97	308080	37176	159702	3031834
1030	6423	163	0	0	0	2949	389	0	0	6	3	15	439	308519	37176	159726	5138696
1031	4712	32	0	0	1	2949	104	0	0	6	3	15	154	308673	37177	159738	3657900
1032	4530	29	0	0	0	2949	95	0	0	0	0	0	111	308784	37177	159744	3170314
1033	5645	101	0	0	0	803	277	0	0	16	9	25	343	309127	37177	159771	4428504
1034	5103	57	0	0	3	750	179	0	0	0	0	0	195	309322	37180	159786	3668502
1035	5572	66	0	0	3	2949	183	0	0	0	0	0	199	309521	37183	159804	4313972
1036	5649	76	0	0	0	1248	221	0	0	6	3	15	271	309792	37183	159826	4503754
1037	6369	250	0	0	3	2949	582	0	0	28	15	37	666	310458	37186	159858	4972310
1038	5625	46	0	0	0	2949	146	0	0	18	9	27	214	310672	37186	159874	4388707
1039	5585	105	0	0	1	2949	295	0	0	6	3	15	345	311017	37187	159893	4207005
1040	5621	190	0	0	1	1248	459	0	0	6	3	15	509	311526	37188	159913	4463556
1041	4906	41	0	0	0	2949	131	0	0	0	0	0	147	311673	37188	159919	3423544
1042	5801	272	0	0	1	2949	588	0	0	6	3	15	638	312311	37189	159940	4386778
1043	23	10	0	0	0	11	37	0	0	0	0	0	53	312364	37189	159944	32206
1044	5737	62	0	0	1	2949	179	0	0	0	0	0	195	312559	37190	159958	4543150
1045	5759	95	0	0	2	2949	267	0	0	0	0	0	283	312842	37192	159971	4588995
1046	5475	55	0	0	4	2949	173	0	0	12	6	21	232	313074	37196	159984	4206402
1047	5648	97	0	0	3	2949	265	0	0	6	3	15	315	313389	37199	160000	4456782
1048	6314	312	0	0	3	750	697	0	0	23	12	32	773	314162	37202	160022	4881488
1049	5369	70	0	0	3	1248	204	0	0	6	3	15	254	314416	37205	160039	4097115
1050	4824	34	0	0	0	2949	110	0	0	12	6	21	169	314585	37205	160050	3389047
1051	5151	28	0	0	0	2949	92	0	0	6	3	15	142	314727	37205	160062	3925508
1052	6500	429	0	0	4	2949	916	0	0	6	3	15	966	315693	37209	160084	4998927
1053	5665	101	0	0	2	2949	275	0	0	6	3	15	325	316018	37211	160104	4502326
1054	5754	145	0	0	6	2949	387	0	0	83	42	80	541	316559	37217	160145	4404457
1055	6021	93	0	0	2	2949	269	0	0	12	6	21	328	316887	37219	160163	4743371
1056	5370	28	0	0	1	2949	93	0	0	6	3	15	143	317030	37220	160172	3993164
1057	5091	53	0	0	1	2949	167	0	0	6	3	15	217	317247	37221	160183	3890598
1058	4662	44	0	0	3	1563	141	0	0	18	9	27	209	317456	37224	160196	3507212
1059	3349	56	0	0	1	1400	164	0	0	12	6	21	223	317679	37225	160204	2482585
1060	3832	62	0	0	1	1400	193	0	0	28	15	37	277	317956	37226	160223	2741982
1061	5265	48	0	0	0	1248	148	0	0	6	3	15	198	318154	37226	160243	3999506
1062	5705	165	0	0	2	2118	422	0	0	70	36	79	569	318723	37228	160282	4290957
1063	5259	68	0	0	1	2949	198	0	0	0	0	0	214	318937	37229	160295	3680029
1064	5196	59	0	0	1	1248	178	0	0	6	3	15	228	319165	37230	160310	4145009
1065	5307	65	0	0	3	1248	200	0	0	17	9	26	267	319432	37233	160333	3834080
1066	4615	58	0	0	2	2195	179	0	0	17	9	26	246	319678	37235	160344	3282078
1067	5652	172	0	0	17	1230	452	0	0	18	9	27	520	320198	37252	160365	4252608
1068	4114	20	0	0	0	2949	69	0	0	0	0	0	85	320283	37252	160369	2992021
1069	5429	50	0	0	3	2953	154	0	0	0	0	0	170	320453	37255	160377	4103877
1070	5689	123	0	0	4	1895	336	0	0	24	12	33	413	320866	37259	160401	4278001
1071	4369	134	0	0	2	867	339	0	0	24	12	33	416	321282	37261	160422	3085689
1072	6080	184	0	0	0	2118	472	0	0	155	111	164	779	322061	37261	160482	4685472
1073	3060	61	0	0	0	2118	169	0	0	6	3	15	219	322280	37261	160489	2375742
1074	5115	85	0	0	5	678	248	0	0	30	15	39	334	322614	37266	160514	3672759
1075	5087	70	0	0	1	1895	195	0	0	12	6	21	254	322868	37267	160533	3580580
1076	3742	37	0	0	4	600	118	0	0	6	3	15	168	323036	37271	160542	2670188
1077	3919	39	0	0	2	668	124	0	0	0	0	0	140	323176	37273	160553	2889846
1078	6034	130	0	0	3	2195	365	0	0	12	6	21	424	323600	37276	160575	4525662
1079	4966	72	0	0	1	1895	208	0	0	5	3	14	257	323857	37277	160591	3799421
1080	4239	41	0	0	3	2949	132	0	0	12	6	21	191	324048	37280	160603	3120879
1081	4805	67	0	0	4	1248	205	0	0	17	9	26	272	324320	37284	160616	3327694
1082	4114	19	0	0	0	2949	66	0	0	6	3	15	116	324436	37284	160622	2991501
1083	5099	33	0	0	2	2949	107	0	0	0	0	0	123	324559	37286	160628	3832176
1084	5048	38	0	0	0	1279	123	0	0	12	6	21	182	324741	37286	160641	3663098
1085	4476	65	0	0	0	2197	192	0	0	18	9	27	260	325001	37286	160654	3506692
1086	4954	58	0	0	4	2949	173	0	0	18	9	27	241	325242	37290	160672	3467206
1087	5146	64	0	0	5	1231	190	0	0	12	6	21	249	325491	37295	160685	3712674
1088	4558	74	0	0	2	2197	208	0	0	0	0	0	224	325715	37297	160697	3354934
1089	4291	69	0	0	1	1232	192	0	0	23	12	32	268	325983	37298	160709	3148811
1090	4354	31	0	0	0	2118	100	0	0	6	3	15	150	326133	37298	160713	3377971
1091	5201	56	0	0	3	1042	177	0	0	0	0	0	193	326326	37301	160721	3999928
1092	3688	16	0	0	0	2949	57	0	0	6	3	15	107	326433	37301	160729	2605286
1093	5376	56	0	0	1	2949	172	0	0	24	12	33	249	326682	37302	160749	3985969
1094	6570	292	0	0	18	2197	700	0	0	52	27	61	820	327502	37320	160793	5176003
1095	3688	16	0	0	0	2949	57	0	0	0	0	0	73	327575	37320	160799	2605665
1096	4687	54	0	0	0	1779	166	0	0	18	9	27	234	327809	37320	160822	3747312
1097	4378	72	0	0	0	1042	193	0	0	18	9	27	261	328070	37320	160832	3258656
1098	4936	49	0	0	0	2949	147	0	0	0	0	0	163	328233	37320	160839	3597859
1099	1829	13	0	0	0	1779	48	0	0	0	0	0	64	328297	37320	160843	1471048
1100	5743	72	0	0	1	2949	202	0	0	6	3	15	252	328549	37321	160871	4386618
1101	5835	59	0	0	0	2949	173	0	0	6	3	15	223	328772	37321	160888	4560298
1102	6473	208	0	0	3	2118	522	0	0	42	21	51	626	329398	37324	160923	5148817
1103	5627	170	0	0	9	389	464	0	0	17	9	26	531	329929	37333	160950	4277175
1104	5766	135	0	0	3	1280	364	0	0	18	9	27	432	330361	37336	160975	4470766
1105	5763	131	0	0	2	402	356	0	0	30	15	39	442	330803	37338	161003	4352496
1106	5817	81	0	0	1	2949	220	0	0	6	3	15	270	331073	37339	161025	4459208
1107	5967	135	0	0	5	2118	369	0	0	6	3	15	419	331492	37344	161045	4576447
1108	6395	185	0	0	4	2118	462	0	0	40	21	49	564	332056	37348	161075	4971400
1109	6269	145	0	0	2	652	388	0	0	30	15	39	474	332530	37350	161099	4878797
1110	6541	204	0	0	7	1280	498	0	0	30	15	39	584	333114	37357	161129	5180555
1111	5960	77	0	0	2	2949	216	0	0	18	9	27	284	333398	37359	161147	4647586
1112	4329	29	0	0	1	2118	96	0	0	0	0	0	112	333510	37360	161149	3237034
1113	3932	37	0	0	0	2949	120	0	0	0	0	0	136	333646	37360	161159	2823655
1114	4885	38	0	0	0	2949	116	0	0	6	3	15	166	333812	37360	161168	3562152
1115	4076	28	0	0	1	2949	93	0	0	0	0	0	109	333921	37361	161176	2879361
1116	4734	33	0	0	3	2949	107	0	0	6	3	15	157	334078	37364	161186	3338743
1117	6257	159	0	0	7	678	420	0	0	18	9	27	488	334566	37371	161209	4882130
1118	5001	55	0	0	0	2949	155	0	0	0	0	0	171	334737	37371	161221	3558649
1119	4387	46	0	0	2	835	147	0	0	6	3	15	197	334934	37373	161232	3309939
1120	5153	46	0	0	2	1779	146	0	0	6	3	15	196	335130	37375	161243	3714834
1121	4696	33	0	0	0	2949	107	0	0	6	3	15	157	335287	37375	161258	3308825
1122	5356	47	0	0	1	1779	148	0	0	6	3	15	198	335485	37376	161272	4137024
1123	6115	75	0	0	1	2195	224	0	0	30	15	39	310	335795	37377	161290	4624962
1124	4507	28	0	0	1	2949	92	0	0	6	3	15	142	335937	37378	161296	3268368
1125	4723	47	0	0	0	1895	149	0	0	6	3	15	199	336136	37378	161309	3313640
1126	5278	139	0	0	2	987	398	0	0	46	24	55	509	336645	37380	161346	3949799
1127	5522	46	0	0	2	2949	147	0	0	0	0	0	163	336808	37382	161358	4190592
1128	3865	27	0	0	1	2949	90	0	0	6	3	15	140	336948	37383	161366	2769123
1129	5306	109	0	0	3	2197	302	0	0	12	6	21	361	337309	37386	161382	4120955
1130	4959	78	0	0	0	1281	222	0	0	6	3	15	272	337581	37386	161397	3529600
1131	5769	115	0	0	5	2118	328	0	0	36	18	45	423	338004	37391	161420	4374933
1132	5161	31	0	0	3	2949	102	0	0	0	0	0	118	338122	37394	161430	3984936
1133	2917	101	0	0	0	2197	272	0	0	12	6	21	331	338453	37394	161443	2224344
1134	5279	88	0	0	1	2197	260	0	0	12	6	21	319	338772	37395	161458	3827239
1135	4397	31	0	0	5	1563	102	0	0	6	3	15	152	338924	37400	161467	3316794
1136	5691	153	0	0	3	2197	399	0	0	16	9	25	465	339389	37403	161492	4458310
1137	5568	147	0	0	3	2195	392	0	0	138	69	127	620	340009	37406	161533	4448282
1138	6470	359	0	0	1	1280	790	0	0	35	18	44	884	340893	37407	161571	5141095
1139	5703	171	0	0	6	399	451	0	0	29	18	38	539	341432	37413	161598	4480334
1140	5998	113	0	0	1	987	314	0	0	17	9	26	381	341813	37414	161623	4880082
1141	4559	36	0	0	0	2197	116	0	0	6	3	15	166	341979	37414	161633	3194081
1142	4879	67	0	0	2	987	203	0	0	6	3	15	253	342232	37416	161648	3466434
1143	4668	101	0	0	3	987	303	0	0	12	6	21	362	342594	37419	161668	3335531
1144	5060	77	0	0	0	1779	236	0	0	35	18	44	330	342924	37419	161687	3661449
1145	4835	63	0	0	0	2118	190	0	0	6	3	15	240	343164	37419	161701	3717123
1146	4853	23	0	0	0	2949	77	0	0	6	3	15	127	343291	37419	161709	3666459
1147	4628	28	0	0	1	2949	93	0	0	0	0	0	109	343400	37420	161716	3510999
1148	4763	33	0	0	2	2949	107	0	0	12	6	21	166	343566	37422	161726	3647923
1149	4112	53	0	0	1	2949	166	0	0	5	3	14	215	343781	37423	161739	3010690
1150	4073	29	0	0	0	1279	94	0	0	6	3	15	144	343925	37423	161745	2875494
1151	5067	43	0	0	2	2949	131	0	0	12	6	21	190	344115	37425	161758	3589950
1152	2587	28	0	0	0	1042	90	0	0	12	6	21	149	344264	37425	161767	1999213
1153	4700	164	0	0	1	2118	415	0	0	4	3	13	463	344727	37426	161778	3594439
1154	4569	61	0	0	2	573	188	0	0	12	6	21	247	344974	37428	161793	3629330
1155	3393	68	0	0	3	737	210	0	0	6	3	15	260	345234	37431	161820	2552604
1156	3516	67	0	0	3	934	207	0	0	18	9	27	275	345509	37434	161850	2600233
1157	3360	81	0	0	5	987	246	0	0	24	12	33	323	345832	37439	161868	2527662
1158	3457	45	0	0	0	947	142	0	0	18	9	27	210	346042	37439	161884	2563939
1159	3417	88	0	0	1	737	252	0	0	0	0	0	268	346310	37440	161900	2587855
1160	3594	74	0	0	0	947	209	0	0	18	9	27	277	346587	37440	161919	2660644
1161	3275	55	0	0	1	987	173	0	0	18	9	27	241	346828	37441	161935	2454876
1162	3459	66	0	0	1	1281	194	0	0	6	3	15	244	347072	37442	161954	2571748
1163	3312	58	0	0	5	1005	177	0	0	22	12	31	252	347324	37447	161974	2472916
1164	3486	63	0	0	0	1005	186	0	0	35	18	44	280	347604	37447	161992	2589886
1165	3288	57	0	0	1	1005	178	0	0	21	12	30	252	347856	37448	162010	2457799
1166	3333	72	0	0	2	1005	213	0	0	0	0	0	229	348085	37450	162027	2468092
1167	3380	50	0	0	5	934	156	0	0	0	0	0	172	348257	37455	162034	2538590
1168	3432	58	0	0	4	669	171	0	0	18	9	27	239	348496	37459	162053	2550373
1169	3296	45	0	0	0	1005	141	0	0	6	3	15	191	348687	37459	162063	2459674
1170	10	7	0	0	1	4	30	0	0	0	0	0	46	348733	37460	162065	799
1171	4172	218	0	0	0	1005	528	0	0	54	27	63	650	349383	37460	162099	3178886
1172	4054	110	0	0	10	669	289	0	0	12	6	21	348	349731	37470	162119	3032503
1173	3995	73	0	0	2	934	211	0	0	28	15	37	295	350026	37472	162142	2998232
1174	3780	62	0	0	0	934	185	0	0	6	3	15	235	350261	37472	162160	2831533
1175	3577	42	0	0	1	1296	128	0	0	12	6	21	187	350448	37473	162171	2705244
1176	3959	67	0	0	2	1296	189	0	0	6	3	15	239	350687	37475	162181	2993806
1177	3365	48	0	0	0	822	152	0	0	12	6	21	211	350898	37475	162196	2525139
1178	3748	67	0	0	1	947	183	0	0	48	24	57	296	351194	37476	162211	2838315
1179	3872	87	0	0	4	934	245	0	0	6	3	15	295	351489	37480	162225	2945578
1180	4083	120	0	0	3	669	320	0	0	30	15	39	406	351895	37483	162246	3098369
1181	3936	107	0	0	5	947	286	0	0	6	3	15	336	352231	37488	162253	2982675
1182	3657	63	0	0	3	947	170	0	0	24	12	33	247	352478	37491	162265	2777995
1183	4110	132	0	0	3	934	359	0	0	0	0	0	375	352853	37494	162276	3080543
1184	2830	67	0	0	2	668	209	0	0	0	0	0	225	353078	37496	162290	2097072
1185	2497	35	0	0	4	668	113	0	0	12	6	21	172	353250	37500	162296	1955330
1186	3468	76	0	0	0	1279	221	0	0	21	12	30	295	353545	37500	162314	2577276
1187	3814	108	0	0	4	959	293	0	0	22	12	31	368	353913	37504	162339	2837894
1188	3688	72	0	0	1	1072	192	0	0	12	6	21	251	354164	37505	162352	2771862
1189	3698	71	0	0	5	669	201	0	0	6	3	15	251	354415	37510	162359	2787351
1190	3464	64	0	0	1	737	197	0	0	0	0	0	213	354628	37511	162377	2577841
1191	4057	64	0	0	0	1072	181	0	0	18	9	27	249	354877	37511	162388	3046732
1192	4793	307	0	0	15	1072	731	0	0	156	78	142	983	355860	37526	162434	3644845
1193	4725	186	0	0	16	1072	467	0	0	24	12	33	544	356404	37542	162455	3650707
1194	3712	32	0	0	0	1072	105	0	0	18	9	27	173	356577	37542	162464	2801961
1195	4081	127	0	0	2	669	325	0	0	24	12	33	402	356979	37544	162488	3074174
1196	10	6	0	0	0	4	27	0	0	6	3	15	77	357056	37544	162492	783
1197	3647	30	0	0	3	1072	99	0	0	0	0	0	115	357171	37547	162498	2772249
1198	3374	118	0	0	0	737	316	0	0	6	3	15	366	357537	37547	162513	2497107
1199	3282	56	0	0	7	737	174	0	0	12	6	21	233	357770	37554	162530	2454282
1200	3664	42	0	0	1	1296	124	0	0	12	6	21	183	357953	37555	162543	2765421
1201	3873	63	0	0	3	934	185	0	0	6	3	15	235	358188	37558	162555	2940574
1202	4078	134	0	0	5	669	357	0	0	6	3	15	407	358595	37563	162568	3070474
1203	3834	63	0	0	2	669	178	0	0	42	21	51	282	358877	37565	162586	2862358
1204	3737	38	0	0	1	1072	123	0	0	6	3	15	173	359050	37566	162593	2831521
1205	3859	147	0	0	5	934	393	0	0	22	12	31	468	359518	37571	162616	2909531
1206	3426	30	0	0	1	1296	99	0	0	6	3	15	149	359667	37572	162624	2582459
1207	2353	206	0	0	11	339	534	0	0	71	48	80	694	360361	37583	162661	1939495
1208	3725	91	0	0	1	1296	221	0	0	12	6	21	280	360641	37584	162672	2772340
1209	3750	66	0	0	6	1296	181	0	0	0	0	0	197	360838	37590	162679	2822202
1210	3599	37	0	0	1	1296	112	0	0	24	12	33	189	361027	37591	162693	2705912
1211	92	10	0	0	0	80	39	0	0	0	0	0	55	361082	37591	162697	10870
1212	3531	104	0	0	1	1296	265	0	0	36	18	45	360	361442	37592	162708	2670195
1213	3487	67	0	0	2	339	199	0	0	22	15	31	277	361719	37594	162719	2650112
1214	4080	153	0	0	1	1296	370	0	0	6	3	15	420	362139	37595	162735	3124504
1215	3299	44	0	0	2	1203	139	0	0	12	6	21	198	362337	37597	162748	2458892
1216	3787	59	0	0	4	1005	181	0	0	36	18	45	276	362613	37601	162760	2863984
1217	3621	40	0	0	2	1296	125	0	0	5	3	14	174	362787	37603	162769	2733784
1218	4027	157	0	0	4	1203	397	0	0	18	9	27	465	363252	37607	162782	3009671
1219	3742	154	0	0	22	959	391	0	0	6	3	15	441	363693	37629	162794	2808664
1220	3918	68	0	0	3	1296	197	0	0	60	30	69	328	364021	37632	162813	2979114
1221	2601	31	0	0	1	1296	102	0	0	0	0	0	118	364139	37633	162817	1944621
1222	3195	28	0	0	3	1005	93	0	0	0	0	0	109	364248	37636	162825	2384110
1223	2276	18	0	0	0	1203	61	0	0	6	3	15	111	364359	37636	162832	1777735
1224	4102	220	0	0	5	1673	526	0	0	66	33	75	666	365025	37641	162861	3126384
1225	4731	336	0	0	32	2118	762	0	0	18	9	27	830	365855	37673	162878	3634093
1226	3779	67	0	0	0	2118	200	0	0	6	3	15	250	366105	37673	162893	2815906
1227	2955	70	0	0	0	959	200	0	0	0	0	0	216	366321	37673	162898	2302283
1228	3639	107	0	0	4	2118	284	0	0	95	48	97	461	366782	37677	162929	2740558
1229	3588	101	0	0	1	2118	271	0	0	21	12	30	345	367127	37678	162945	2718837
1230	3786	65	0	0	1	1203	185	0	0	18	9	27	253	367380	37679	162957	2863695
1231	3554	48	0	0	2	2118	149	0	0	6	3	15	199	367579	37681	162968	2696695
1232	3275	46	0	0	0	784	143	0	0	12	6	21	202	367781	37681	162982	2454289
1233	3295	54	0	0	1	2118	163	0	0	17	9	26	230	368011	37682	162994	2448451
1234	3287	34	0	0	0	1673	111	0	0	18	9	27	179	368190	37682	163006	2462249
1235	104	18	0	0	0	80	61	0	0	0	0	0	77	368267	37682	163008	10577
1236	3273	26	0	0	2	2118	87	0	0	0	0	0	103	368370	37684	163014	2453757
1237	3552	41	0	0	2	2118	132	0	0	4	3	13	180	368550	37686	163026	2697330
