tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
497	1491	555	0	0	8	130	1224	0	0	18	9	27	1292	1230914	28611	808417	813518
498	1313	483	0	0	0	226	1042	0	0	12	6	21	1101	1232015	28611	808435	761051
499	1748	491	0	0	263	130	1069	0	0	10	6	19	1126	1233141	28874	808456	1332249
500	707	157	0	0	0	66	386	0	0	39	21	48	487	1233628	28874	808478	279863
501	695	144	0	0	1	66	352	0	0	0	0	0	368	1233996	28875	808493	259482
502	1912	136	0	0	2	919	330	0	0	6	3	15	380	1234376	28877	808499	1632457
503	9259	528	0	0	16	866	1242	0	0	887	444	576	2294	1236670	28893	808690	6592603
504	5908	429	0	0	24	1286	1002	0	0	42	21	51	1106	1237776	28917	808720	5194561
505	8483	178	0	0	4	1344	470	0	0	18	9	27	538	1238314	28921	808755	6310587
506	8444	128	0	0	1	1616	367	0	0	16	9	25	433	1238747	28922	808774	6300798
507	9113	521	0	0	6	1344	1154	0	0	59	30	68	1284	1240031	28928	808818	6491969
508	9510	680	0	0	12	866	1545	0	0	125	63	121	1761	1241792	28940	808872	6578293
509	9135	325	0	0	12	866	793	0	0	48	24	57	906	1242698	28952	808910	6473064
510	8804	413	0	0	10	1344	1011	0	0	30	15	39	1097	1243795	28962	808957	6379842
511	2274	35	0	0	0	1286	114	0	0	5	3	14	163	1243958	28962	808967	1796659
512	8427	125	0	0	2	1749	344	0	0	18	9	27	412	1244370	28964	808990	6275612
513	9290	465	0	0	62	919	1078	0	0	23	12	32	1154	1245524	29026	809023	6510905
514	9332	512	0	0	6	866	1203	0	0	237	120	208	1563	1247087	29032	809091	6539866
515	9641	742	0	0	199	866	1700	0	0	48	24	57	1813	1248900	29231	809122	6602151
516	9262	362	0	0	9	866	880	0	0	418	210	310	1432	1250332	29240	809201	6516258
517	2954	144	0	0	0	695	376	0	0	0	0	0	392	1250724	29240	809224	3421488
518	3262	287	0	0	1	489	660	0	0	226	114	174	980	1251704	29241	809279	3533890
519	4923	182	0	0	13	484	472	0	0	24	12	33	549	1252253	29254	809311	4695731
520	8428	114	0	0	1	1616	330	0	0	18	9	27	398	1252651	29255	809335	6327209
521	3909	33	0	0	1	798	106	0	0	12	6	21	165	1252816	29256	809345	4221164
522	3566	49	0	0	0	387	155	0	0	16	9	25	221	1253037	29256	809368	2760204
523	8752	375	0	0	52	1344	827	0	0	215	108	163	1130	1254167	29308	809418	6326711
524	8879	516	0	0	9	1344	1130	0	0	167	84	152	1398	1255565	29317	809469	6340794
525	1336	42	0	0	0	209	134	0	0	0	0	0	150	1255715	29317	809472	889288
526	2946	121	0	0	30	684	338	0	0	6	3	15	388	1256103	29347	809489	2788392
527	4772	157	0	0	5	919	399	0	0	6	3	15	449	1256552	29352	809506	4797283
528	894	199	0	0	0	254	469	0	0	45	24	54	579	1257131	29352	809521	729321
529	3913	52	0	0	2	1286	164	0	0	12	6	21	223	1257354	29354	809535	3417714
530	3718	80	0	0	5	753	232	0	0	12	6	21	291	1257645	29359	809550	3036399
531	2215	45	0	0	0	1286	132	0	0	6	3	15	182	1257827	29359	809557	1708291
532	2534	83	0	0	3	299	235	0	0	12	6	21	294	1258121	29362	809577	2068409
533	2780	144	0	0	2	248	388	0	0	23	12	32	464	1258585	29364	809603	2414607
534	2560	72	0	0	2	434	213	0	0	12	6	21	272	1258857	29366	809609	2210141
535	3757	132	0	0	4	395	366	0	0	12	6	21	425	1259282	29370	809631	3067652
536	5234	164	0	0	5	1286	438	0	0	23	12	32	514	1259796	29375	809653	4906398
537	2397	113	0	0	8	277	342	0	0	29	15	38	427	1260223	29383	809679	1910544
538	877	205	0	0	6	235	456	0	0	6	3	15	506	1260729	29389	809688	1337653
539	14199	5308	0	0	8	1314	8914	0	0	6	3	15	8964	1269693	29397	809706	7668675
540	9288	460	0	0	2	1314	881	0	0	6	3	15	931	1270624	29399	809715	7062058
541	4727	676	0	0	7	369	1243	0	0	23	12	32	1319	1271943	29406	809745	4132171
542	9497	2872	0	0	23	734	4812	0	0	78	39	87	4970	1276913	29429	809785	6494805
543	4489	503	0	0	0	1286	931	0	0	0	0	0	947	1277860	29429	809796	3712434
544	8438	1751	0	0	3	1286	3118	0	0	6	3	15	3168	1281028	29432	809810	6422045
545	8065	1272	0	0	36	1265	2246	0	0	38	21	47	2346	1283374	29468	809849	6396738
546	13343	4348	0	0	4	1314	7625	0	0	18	9	27	7693	1291067	29472	809873	7648368
547	6988	277	0	0	3	799	593	0	0	11	6	20	651	1291718	29475	809893	6219891
548	10584	1711	0	0	8	1429	2967	0	0	41	21	50	3070	1294788	29483	809917	7240816
549	6030	1496	0	0	3	484	2529	0	0	6	3	15	2579	1297367	29486	809936	4599795
550	7101	479	0	0	5	734	908	0	0	30	15	39	994	1298361	29491	809957	6195603
551	9263	575	0	0	3	1749	1044	0	0	12	6	21	1103	1299464	29494	809977	7028423
552	26366	16969	0	0	113	2022	31126	0	0	58	30	67	31255	1330719	29607	810029	9665438
553	3105	69	0	0	2	385	211	0	0	6	3	15	261	1330980	29609	810043	2861498
554	3802	82	0	0	3	568	233	0	0	17	9	26	300	1331280	29612	810059	3515587
555	3542	268	0	0	5	571	646	0	0	90	45	99	822	1332102	29617	810083	3506014
556	9996	1130	0	0	2	2022	2080	0	0	18	9	27	2148	1334250	29619	810097	7220225
557	9114	261	0	0	12	2022	545	0	0	0	0	0	561	1334811	29631	810100	7034820
558	6884	95	0	0	1	923	281	0	0	6	3	15	331	1335142	29632	810112	5684285
559	6909	145	0	0	5	919	374	0	0	0	0	0	390	1335532	29637	810127	6209347
560	2684	49	0	0	0	1048	152	0	0	6	3	15	202	1335734	29637	810137	2418648
561	3277	93	0	0	3	1286	250	0	0	11	6	20	308	1336042	29640	810151	3292440
562	6795	109	0	0	2	1048	288	0	0	24	12	33	365	1336407	29642	810165	6158435
563	4365	500	0	0	14	333	1010	0	0	10	6	19	1067	1337474	29656	810199	3692394
564	7548	908	0	0	11	798	1585	0	0	12	6	21	1644	1339118	29667	810219	6257081
565	15838	6934	0	0	0	2022	12130	0	0	12	6	21	12189	1351307	29667	810229	8076628
566	11335	2520	0	0	3	1458	4155	0	0	6	3	15	4205	1355512	29670	810252	7357310
567	3348	173	0	0	7	333	459	0	0	23	12	32	535	1356047	29677	810282	3315924
568	9929	1151	0	0	3	746	2010	0	0	18	9	27	2078	1358125	29680	810307	7124758
569	11783	2212	0	0	5	1749	4266	0	0	30	15	39	4352	1362477	29685	810348	7615446
570	145	10	0	0	0	75	39	0	0	6	3	15	89	1362566	29685	810351	23783
571	146	11	0	0	0	75	42	0	0	0	0	0	58	1362624	29685	810352	23893
572	38012	28431	0	0	10	1749	59566	0	0	30	15	39	59652	1422276	29695	810368	11577154
573	19417	12576	0	0	2	1286	25046	0	0	60	30	69	25177	1447453	29697	810413	8247410
574	22291	14765	0	0	10	1048	26503	0	0	12	6	21	26562	1474015	29707	810458	8616580
575	10427	1862	0	0	12	1259	3192	0	0	30	15	39	3278	1477293	29719	810483	7160909
576	4799	360	0	0	3	1265	699	0	0	0	0	0	715	1478008	29722	810491	5084448
577	7887	1110	0	0	8	1286	2022	0	0	40	21	49	2124	1480132	29730	810517	6356523
578	6908	241	0	0	2	734	520	0	0	6	3	15	570	1480702	29732	810523	6176622
579	11727	2818	0	0	8	1286	4669	0	0	51	27	60	4788	1485490	29740	810557	7498105
580	9206	2452	0	0	1	1265	3897	0	0	12	6	21	3956	1489446	29741	810570	6486902
581	18497	9611	0	0	5	1270	16578	0	0	17	9	26	16645	1506091	29746	810589	8308324
582	9519	748	0	0	4	798	1370	0	0	23	12	32	1446	1507537	29750	810624	7074317
583	9382	729	0	0	3	1270	1445	0	0	24	12	33	1522	1509059	29753	810642	7021614
584	8320	3001	0	0	3	1265	4988	0	0	105	54	114	5188	1514247	29756	810677	5941895
585	4684	150	0	0	1	1265	380	0	0	6	3	15	430	1514677	29757	810688	5109469
586	3552	647	0	0	4	641	1097	0	0	18	9	27	1165	1515842	29761	810701	3189021
587	13269	4406	0	0	1	1286	7662	0	0	12	6	21	7721	1523563	29762	810725	7561532
588	21113	12168	0	0	3	1286	23364	0	0	5	3	14	23413	1546976	29765	810732	9161268
589	4734	1011	0	0	6	641	1624	0	0	18	9	27	1692	1548668	29771	810742	3642716
590	9195	598	0	0	4	1286	1162	0	0	11	6	20	1220	1549888	29775	810765	6953685
591	14446	4905	0	0	490	866	9949	0	0	47	24	56	10061	1559949	30265	810792	8109307
592	3804	752	0	0	1	641	1241	0	0	12	6	21	1300	1561249	30266	810807	3215858
593	9889	979	0	0	2	1270	1749	0	0	12	6	21	1808	1563057	30268	810824	7226730
594	19070	9262	0	0	2	1270	17842	0	0	1494	747	963	19584	1582641	30270	811099	8930489
595	12685	2856	0	0	47	1270	5791	0	0	12	6	21	5850	1588491	30317	811103	7801488
596	7	3	0	0	0	5	18	0	0	0	0	0	34	1588525	30317	811103	320
597	7	3	0	0	0	5	18	0	0	0	0	0	34	1588559	30317	811103	326
598	146	11	0	0	0	75	42	0	0	0	0	0	58	1588617	30317	811104	23881
599	7	3	0	0	0	5	18	0	0	0	0	0	34	1588651	30317	811104	316
600	7	3	0	0	0	5	18	0	0	0	0	0	34	1588685	30317	811104	340
601	6389	42	0	0	3	1623	135	0	0	6	3	15	185	1588870	30320	811108	5499008
602	10	6	0	0	0	5	27	0	0	0	0	0	43	1588913	30320	811108	570
603	2142	39	0	0	1	1286	109	0	0	6	3	15	159	1589072	30321	811114	1631855
604	3347	58	0	0	1	827	180	0	0	12	6	21	239	1589311	30322	811130	2613875
605	4644	81	0	0	1	619	237	0	0	18	9	27	305	1589616	30323	811153	4795728
606	7	3	0	0	0	5	18	0	0	0	0	0	34	1589650	30323	811153	328
607	6502	120	0	0	4	1623	340	0	0	12	6	21	399	1590049	30327	811171	5585532
608	7	3	0	0	0	5	18	0	0	0	0	0	34	1590083	30327	811171	312
609	7	3	0	0	0	5	18	0	0	0	0	0	34	1590117	30327	811171	342
610	1374	13	0	0	0	641	44	0	0	0	0	0	60	1590177	30327	811173	1014139
611	7	3	0	0	0	5	18	0	0	0	0	0	34	1590211	30327	811173	312
612	7	3	0	0	0	5	18	0	0	0	0	0	34	1590245	30327	811173	326
613	3918	48	0	0	4	1265	152	0	0	6	3	15	202	1590447	30331	811180	4218196
614	4775	1441	0	0	11	571	2886	0	0	12	6	21	2945	1593392	30342	811195	3701420
615	145	10	0	0	0	75	39	0	0	0	0	0	55	1593447	30342	811196	23783
616	3701	90	0	0	8	571	266	0	0	0	0	0	282	1593729	30350	811213	2985369
617	3490	35	0	0	0	567	114	0	0	6	3	15	164	1593893	30350	811220	2719518
618	145	10	0	0	0	75	39	0	0	0	0	0	55	1593948	30350	811221	23806
619	145	10	0	0	0	75	39	0	0	0	0	0	55	1594003	30350	811222	23818
620	3266	38	0	0	2	571	121	0	0	6	3	15	171	1594174	30352	811229	2586793
621	146	11	0	0	2	75	42	0	0	0	0	0	58	1594232	30354	811230	23840
