tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
305	2434	48	0	0	5	1232	150	0	0	12	6	21	209	129939	29481	125169	1863394
306	2259	30	0	0	2	2118	96	0	0	6	3	15	146	130085	29483	125175	1797194
307	3144	167	0	0	10	1281	423	0	0	29	15	38	508	130593	29493	125203	2272919
308	2415	30	0	0	0	1034	98	0	0	0	0	0	114	130707	29493	125207	1856354
309	3029	101	0	0	15	1279	272	0	0	30	15	39	358	131065	29508	125223	2218488
310	3022	263	0	0	37	642	652	0	0	82	42	91	817	131882	29545	125275	2220559
311	2913	224	0	0	5	642	554	0	0	111	60	120	766	132648	29550	125305	2102781
312	2920	225	0	0	8	642	559	0	0	30	15	39	645	133293	29558	125318	2106812
313	3641	140	0	0	4	2118	371	0	0	66	33	75	511	133804	29562	125352	2602358
314	2961	81	0	0	0	2118	223	0	0	24	12	33	300	134104	29562	125362	2139448
315	2970	90	0	0	1	2118	254	0	0	0	0	0	270	134374	29563	125364	2141410
316	2419	31	0	0	3	1034	101	0	0	0	0	0	117	134491	29566	125369	1859228
317	2426	36	0	0	3	1034	116	0	0	12	6	21	175	134666	29569	125374	1860650
318	3142	129	0	0	3	1232	341	0	0	12	6	21	400	135066	29572	125391	2210351
319	2474	76	0	0	0	1232	197	0	0	12	6	21	256	135322	29572	125398	1877166
320	2314	49	0	0	0	1232	152	0	0	6	3	15	202	135524	29572	125407	1803169
321	2675	81	0	0	8	1232	222	0	0	0	0	0	238	135762	29580	125416	1953803
322	3778	175	0	0	4	2118	447	0	0	47	24	56	559	136321	29584	125448	2869737
323	2809	52	0	0	0	2118	147	0	0	6	3	15	197	136518	29584	125466	2025900
324	2964	72	0	0	1	2118	196	0	0	12	6	21	255	136773	29585	125489	2106108
325	2568	26	0	0	0	2118	84	0	0	0	0	0	100	136873	29585	125494	1904706
326	2351	18	0	0	0	1034	62	0	0	0	0	0	78	136951	29585	125496	1819437
327	2351	18	0	0	0	1034	62	0	0	0	0	0	78	137029	29585	125498	1818399
328	3121	50	0	0	0	1260	157	0	0	30	15	39	243	137272	29585	125517	2264333
329	3122	64	0	0	1	2118	170	0	0	6	3	15	220	137492	29586	125541	2240963
330	2871	50	0	0	2	760	158	0	0	0	0	0	174	137666	29588	125558	2099526
331	2926	106	0	0	2	760	272	0	0	12	6	21	331	137997	29590	125577	2113177
332	3593	170	0	0	8	600	446	0	0	30	15	39	532	138529	29598	125619	2689218
333	3584	152	0	0	3	356	403	0	0	36	18	45	498	139027	29601	125659	2682132
334	2630	24	0	0	1	2118	79	0	0	0	0	0	95	139122	29602	125664	1962396
335	2809	42	0	0	0	2118	126	0	0	5	3	14	175	139297	29602	125680	2084194
336	3090	68	0	0	4	1230	202	0	0	12	6	21	261	139558	29606	125694	2205220
337	3421	126	0	0	3	1232	325	0	0	24	12	33	402	139960	29609	125720	2495931
338	2206	18	0	0	0	2118	62	0	0	0	0	0	78	140038	29609	125723	1770977
339	2739	106	0	0	8	405	298	0	0	48	24	57	411	140449	29617	125750	2005112
340	3247	96	0	0	3	1034	270	0	0	0	0	0	286	140735	29620	125777	2310272
341	3065	87	0	0	4	600	250	0	0	18	9	27	318	141053	29624	125789	2214644
342	3245	80	0	0	2	2118	226	0	0	6	3	15	276	141329	29626	125801	2305341
343	4308	319	0	0	13	201	774	0	0	28	15	37	858	142187	29639	125887	3133922
344	4064	225	0	0	7	2118	558	0	0	30	15	39	644	142831	29646	125930	2988064
345	2882	58	0	0	1	1230	169	0	0	12	6	21	228	143059	29647	125948	2097237
346	2813	64	0	0	1	600	185	0	0	23	12	32	261	143320	29648	125960	2038054
347	3523	83	0	0	6	760	231	0	0	12	6	21	290	143610	29654	125977	2506094
348	3790	125	0	0	6	356	339	0	0	77	39	86	496	144106	29660	126020	2746254
349	3561	105	0	0	2	1296	295	0	0	18	9	27	363	144469	29662	126043	2581651
350	2824	43	0	0	2	1296	137	0	0	0	0	0	153	144622	29664	126046	2073175
351	3521	69	0	0	5	1296	199	0	0	18	9	27	267	144889	29669	126055	2503730
352	3518	61	0	0	2	1696	178	0	0	30	15	39	264	145153	29671	126068	2502614
353	3517	89	0	0	4	356	256	0	0	18	9	27	324	145477	29675	126086	2504894
354	3973	193	0	0	20	405	494	0	0	41	21	50	597	146074	29695	126124	2865415
355	3563	120	0	0	6	939	330	0	0	53	27	62	451	146525	29701	126160	2563914
356	3942	144	0	0	6	959	376	0	0	78	39	87	534	147059	29707	126195	2874128
357	3519	148	0	0	12	405	404	0	0	24	12	33	481	147540	29719	126231	2504276
358	3521	68	0	0	3	959	196	0	0	36	18	45	291	147831	29722	126249	2532180
359	3519	57	0	0	2	939	167	0	0	6	3	15	217	148048	29724	126261	2517241
360	4082	197	0	0	5	496	501	0	0	24	12	33	578	148626	29729	126293	2978282
361	3844	106	0	0	3	1696	295	0	0	24	12	33	372	148998	29732	126314	2782036
362	3532	79	0	0	1	959	209	0	0	36	18	45	304	149302	29733	126338	2510756
363	3521	58	0	0	1	939	167	0	0	6	3	15	217	149519	29734	126343	2504607
364	3127	41	0	0	0	939	130	0	0	0	0	0	146	149665	29734	126343	2284993
365	3946	153	0	0	10	306	397	0	0	47	24	56	509	150174	29744	126374	2845114
366	3932	139	0	0	6	306	369	0	0	54	27	63	491	150665	29750	126402	2834424
367	3539	103	0	0	5	306	275	0	0	24	12	33	352	151017	29755	126417	2510439
368	3522	58	0	0	6	959	160	0	0	24	12	33	237	151254	29761	126431	2531834
369	3527	86	0	0	3	306	227	0	0	36	18	45	322	151576	29764	126446	2510464
370	3526	83	0	0	5	306	222	0	0	12	6	21	281	151857	29769	126455	2504029
371	3689	176	0	0	8	2197	449	0	0	18	9	27	517	152374	29777	126491	2675262
372	3701	155	0	0	7	1696	407	0	0	30	15	39	493	152867	29784	126527	2699204
373	3016	69	0	0	2	1005	199	0	0	17	9	26	266	153133	29786	126547	2187332
374	3006	67	0	0	2	1005	194	0	0	6	3	15	244	153377	29788	126557	2178460
375	3215	87	0	0	7	1230	253	0	0	18	9	27	321	153698	29795	126571	2307960
376	2350	15	0	0	2	1478	53	0	0	12	6	21	112	153810	29797	126576	1818966
377	4079	226	0	0	10	2197	548	0	0	12	6	21	607	154417	29807	126606	2967783
378	2859	32	0	0	2	1696	104	0	0	24	12	33	181	154598	29809	126616	2078333
379	3012	45	0	0	3	959	134	0	0	12	6	21	193	154791	29812	126626	2172005
380	3196	71	0	0	3	1696	193	0	0	12	6	21	252	155043	29815	126639	2260788
381	3499	82	0	0	10	1696	221	0	0	6	3	15	271	155314	29825	126657	2549993
382	3393	85	0	0	2	1279	233	0	0	30	15	39	319	155633	29827	126672	2518999
383	3525	64	0	0	7	1005	187	0	0	0	0	0	203	155836	29834	126681	2503830
384	3125	48	0	0	3	2197	150	0	0	18	9	27	218	156054	29837	126696	2324477
385	3198	55	0	0	3	1279	164	0	0	24	12	33	241	156295	29840	126711	2311528
386	3191	38	0	0	3	959	121	0	0	24	12	33	198	156493	29843	126727	2308752
387	3191	35	0	0	3	959	113	0	0	17	9	26	180	156673	29846	126737	2309068
388	3230	51	0	0	1	959	148	0	0	12	6	21	207	156880	29847	126746	2330150
389	3191	33	0	0	2	959	107	0	0	6	3	15	157	157037	29849	126752	2309854
390	3193	33	0	0	0	959	107	0	0	12	6	21	166	157203	29849	126759	2309085
391	3287	124	0	0	0	959	300	0	0	6	3	15	350	157553	29849	126767	2373647
392	3193	33	0	0	2	959	102	0	0	0	0	0	118	157671	29851	126771	2308647
393	3199	38	0	0	7	959	115	0	0	6	3	15	165	157836	29858	126777	2317545
394	3199	35	0	0	4	967	102	0	0	18	9	27	170	158006	29862	126786	2312820
395	3235	46	0	0	0	939	132	0	0	18	9	27	200	158206	29862	126798	2346883
396	3191	24	0	0	1	967	76	0	0	0	0	0	92	158298	29863	126801	2309779
397	3191	23	0	0	2	967	72	0	0	6	3	15	122	158420	29865	126805	2309801
398	3191	22	0	0	0	967	74	0	0	6	3	15	124	158544	29865	126809	2309698
399	3191	22	0	0	0	967	74	0	0	0	0	0	90	158634	29865	126811	2309523
400	3191	22	0	0	2	967	74	0	0	0	0	0	90	158724	29867	126813	2310575
401	3191	21	0	0	1	967	71	0	0	6	3	15	121	158845	29868	126817	2309581
402	3193	22	0	0	2	967	69	0	0	6	3	15	119	158964	29870	126821	2311095
403	3191	19	0	0	1	984	65	0	0	6	3	15	115	159079	29871	126825	2309079
404	3191	18	0	0	2	984	62	0	0	6	3	15	112	159191	29873	126828	2308467
405	3191	17	0	0	0	984	59	0	0	6	3	15	109	159300	29873	126832	2308512
406	3196	21	0	0	0	984	71	0	0	0	0	0	87	159387	29873	126836	2312032
407	3191	17	0	0	0	984	59	0	0	0	0	0	75	159462	29873	126838	2308799
408	3191	17	0	0	1	984	59	0	0	0	0	0	75	159537	29874	126840	2309020
409	3205	29	0	0	3	984	95	0	0	6	3	15	145	159682	29877	126846	2319655
410	3191	16	0	0	0	984	56	0	0	0	0	0	72	159754	29877	126848	2308396
411	3191	16	0	0	1	984	56	0	0	0	0	0	72	159826	29878	126850	2309899
412	3191	15	0	0	2	984	53	0	0	6	3	15	103	159929	29880	126853	2310455
413	3193	20	0	0	0	1566	68	0	0	6	3	15	118	160047	29880	126857	2310685
414	3191	14	0	0	0	1566	50	0	0	0	0	0	66	160113	29880	126860	2309271
415	3191	14	0	0	0	1566	50	0	0	0	0	0	66	160179	29880	126862	2308906
416	3191	14	0	0	0	1566	50	0	0	0	0	0	66	160245	29880	126864	2308284
417	3191	14	0	0	0	1566	50	0	0	0	0	0	66	160311	29880	126866	2308662
418	3116	16	0	0	0	1566	56	0	0	0	0	0	72	160383	29880	126871	2267008
419	3291	60	0	0	6	1696	169	0	0	5	3	14	218	160601	29886	126882	2367771
420	3291	47	0	0	1	1005	148	0	0	12	6	21	207	160808	29887	126898	2491918
421	2299	26	0	0	0	1895	86	0	0	11	6	20	144	160952	29887	126909	1798770
422	3279	75	0	0	3	2197	196	0	0	6	3	15	246	161198	29890	126927	2375793
423	4166	148	0	0	8	1005	386	0	0	24	12	33	463	161661	29898	126956	3094820
424	4896	311	0	0	39	2197	750	0	0	57	30	66	878	162539	29937	127009	3655562
425	1131	63	0	0	0	307	184	0	0	6	3	15	234	162773	29937	127026	687456
426	1218	99	0	0	10	307	273	0	0	0	0	0	289	163062	29947	127027	780730
427	1710	180	0	0	10	307	430	0	0	38	21	47	530	163592	29957	127046	1523475
428	1319	170	0	0	8	307	407	0	0	38	21	47	507	164099	29965	127063	932972
429	1140	71	0	0	2	164	207	0	0	29	15	38	292	164391	29967	127082	748048
430	1611	82	0	0	4	314	222	0	0	23	12	32	298	164689	29971	127101	1352808
431	4388	61	0	0	2	406	179	0	0	11	6	20	237	164926	29973	127118	3317796
432	1908	18	0	0	0	1005	60	0	0	0	0	0	76	165002	29973	127120	1476383
433	3856	65	0	0	2	1895	199	0	0	6	3	15	249	165251	29975	127130	2865322
434	2108	38	0	0	4	1244	119	0	0	24	13	33	197	165448	29979	127144	1727666
435	1793	15	0	0	0	1005	53	0	0	0	0	0	69	165517	29979	127145	1440430
436	3470	78	0	0	2	409	222	0	0	24	12	33	299	165816	29981	127169	2632219
437	5240	121	0	0	2	1005	336	0	0	24	12	33	413	166229	29983	127196	3982361
438	3254	76	0	0	3	496	216	0	0	12	6	21	275	166504	29986	127205	2426594
439	3804	51	0	0	1	1895	157	0	0	6	3	15	207	166711	29987	127214	2816462
440	4446	98	0	0	9	1696	286	0	0	17	9	26	353	167064	29996	127235	3375298
441	3095	47	0	0	1	1895	143	0	0	6	3	15	193	167257	29997	127247	2405530
442	5202	309	0	0	61	281	754	0	0	82	42	91	919	168176	30058	127313	3944298
443	3761	56	0	0	0	959	152	0	0	12	6	21	211	168387	30058	127328	2786400
444	5323	197	0	0	6	939	476	0	0	17	9	26	543	168930	30064	127375	4164868
445	3648	50	0	0	3	1232	157	0	0	0	0	0	173	169103	30067	127387	2619987
446	5232	324	0	0	10	406	724	0	0	89	45	86	887	169990	30077	127430	4019312
447	5473	222	0	0	6	1264	537	0	0	15	9	24	602	170592	30083	127474	4780990
448	4897	144	0	0	2	538	368	0	0	35	18	44	462	171054	30085	127509	3805707
449	2485	61	0	0	4	1034	187	0	0	24	12	33	264	171318	30089	127521	1885659
450	3730	60	0	0	0	1264	179	0	0	6	3	15	229	171547	30089	127537	2740554
451	3579	121	0	0	12	406	339	0	0	29	18	38	427	171974	30101	127576	2615669
452	4579	91	0	0	3	1696	247	0	0	11	6	20	305	172279	30104	127596	3658505
453	4139	73	0	0	1	939	200	0	0	6	3	15	250	172529	30105	127605	3004880
454	4267	112	0	0	3	959	291	0	0	24	12	33	368	172897	30108	127624	3154309
