row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
pretrained-seed-online-k2	1	125119	5589	0	0	1	5590	125119	5590	22.382647584973167	4476	0	0	0	0	7772	7772
pretrained-seed-online-k2	2	3266035	74853	174	0	1	75028	3391154	80618	42.06447691582525	4487	11	40	40	1	123144	123199
pretrained-seed-online-k2	3	3270177	34473	1538	0	1	36012	6661331	116630	57.11507330875418	4530	54	719	714	2	748241	748863
pretrained-seed-online-k2	4	3321547	19983	139	0	1	20123	9982878	136753	72.99933456670055	4908	432	750	719	3	1239909	1248717
pretrained-seed-online-k2	5	3109632	11649	403	0	1	12053	13092510	148806	87.98375065521552	5758	1282	891	759	4	1389324	1406322
pretrained-seed-online-k2	6	2532303	18538	1040	0	1	19579	15624813	168385	92.79219051578228	6201	1725	1346	924	5	1557736	1582925
pretrained-seed-online-k2	7	2127942	10485	763	0	1	11249	17752755	179634	98.82736564347506	6423	1947	1591	1036	6	1701530	1734910
pretrained-seed-online-k2	8	2128191	7704	390	0	1	8095	19880946	187729	105.90236990555535	6802	2326	1678	1074	7	1925728	1967295
pretrained-seed-online-k2	9	2128182	2012	255	0	1	2268	22009128	189997	115.8393448317605	7028	2552	1730	1078	8	1884532	1934285
pretrained-seed-online-k2	10	2799214	17939	996	0	1	18936	24808342	208933	118.73826537693901	7312	2836	2023	1168	9	2034806	2092751
pretrained-seed-online-k2	11	2794208	11761	1283	0	1	13045	27602550	221978	124.34813359882511	7995	3519	2318	1366	10	2347576	2413708
pretrained-seed-online-k2	12	2786191	4382	859	0	1	5242	30388741	227220	133.74148842531469	8330	3854	2599	1441	11	2615548	2689871
pretrained-seed-online-k2	13	2739296	4294	528	0	1	4823	33128037	232043	142.7668018427619	8573	4097	2740	1444	12	2614534	2697049
pretrained-seed-online-k2	14	2848090	3015	443	0	1	3459	35976127	235502	152.76357313313687	8795	4319	2861	1469	13	2618880	2709585
pretrained-seed-online-k2	15	3355705	15740	726	0	1	16467	39331832	251969	156.09790093225755	9327	4851	3007	1531	14	2630132	2729029
pretrained-seed-online-k2	16	2958394	5856	1495	0	1	7352	42290226	259321	163.08060666124226	9391	4915	3425	1632	15	2607154	2714243
pretrained-seed-online-k2	17	2776567	2019	0	0	1	2020	45066793	261341	172.4444040544729	9474	4998	3425	1632	16	2566032	2681308
pretrained-seed-online-k2	18	2826870	886	1483	0	1	2370	47893663	263711	181.61420266883064	9600	5124	3551	1635	17	2524723	2648189
pretrained-seed-online-k2	19	3231048	11135	129	0	1	11265	51124711	274976	185.9242661177703	9795	5319	3573	1655	18	2509091	2640748
pretrained-seed-online-k2	20	2815487	1429	216	0	1	1646	53940198	276622	194.99605237472073	10097	5621	3604	1655	19	2467774	2607621
pretrained-seed-online-k2	21	2823107	1317	173	0	1	1491	56763305	278113	204.1015882033562	10335	5859	3627	1655	20	2426713	2574750
pretrained-seed-online-k2	22	2803658	604	343	0	1	948	59566963	279061	213.45499012760652	10479	6003	3655	1655	21	2385362	2541583
pretrained-seed-online-k2	23	3192286	15722	75	0	1	15798	62759249	294859	212.84494961998786	10666	6190	3659	1655	22	2364675	2529083
pretrained-seed-online-k2	24	3172511	15315	231	0	1	15547	65931760	310406	212.40491485345	10850	6374	3690	1655	23	2389532	2562128
pretrained-seed-online-k2	25	2808060	2006	1833	0	1	3840	68739820	314246	218.7452505362041	11007	6531	4089	1689	24	2584598	2765383
pretrained-seed-online-k2	26	3975449	15772	1059	0	1	16832	72715269	331078	219.6318360023922	11269	6793	4371	1735	25	2784319	2973294
pretrained-seed-online-k2	27	2815695	2733	656	0	1	3390	75530964	334468	225.82418646925865	11458	6982	4466	1750	26	2892434	3089598
pretrained-seed-online-k2	28	3984092	14158	629	0	1	14788	79515056	349256	227.6698353070527	11723	7247	4590	1762	27	3243669	3449022
pretrained-seed-online-k2	29	2781125	515	263	0	1	779	82296181	350035	235.10843487079865	11792	7316	4629	1762	28	3224113	3433351
pretrained-seed-online-k2	30	3170175	7200	198	0	1	7399	85466356	357434	239.11087361582838	11953	7477	4664	1786	29	3230189	3445536
pretrained-seed-online-k2	31	2779198	397	272	0	1	670	88245554	358104	246.42437392489333	11953	7477	4681	1786	30	3230334	3445681
pretrained-seed-online-k2	32	2803816	804	190	0	1	995	91049370	359099	253.5494947075876	11989	7513	4689	1786	31	3223959	3440682
pretrained-seed-online-k2	33	3148878	8166	131	0	1	8298	94198248	367397	256.3936232467875	12126	7650	4704	1794	32	3248361	3467357
pretrained-seed-online-k2	34	3226346	8499	1336	0	1	9836	97424594	377233	258.261058815109	12361	7885	4928	1833	33	3508366	3735553
pretrained-seed-online-k2	35	3745209	8918	1082	0	1	10001	101169803	387234	261.26270678711063	12696	8220	5210	1840	34	3733829	3969207
pretrained-seed-online-k2	36	2832597	2418	1029	0	1	3448	104002400	390682	266.2072990309254	12863	8387	5349	1849	35	3854605	4098174
pretrained-seed-online-k2	37	2975558	7036	19	0	1	7056	106977958	397738	268.96589714837404	12879	8403	5350	1849	36	3859942	4104391
pretrained-seed-online-k2	38	4102823	8678	638	0	1	9317	111080781	407055	272.8888749677562	13086	8610	5463	1855	37	4048260	4300900
pretrained-seed-online-k2	39	2784397	2597	173	0	1	2771	113865178	409826	277.83785801779294	13210	8734	5483	1856	38	4039712	4299801
pretrained-seed-online-k2	40	2775716	1149	350	0	1	1500	116640894	411326	283.57286920836515	13303	8827	5505	1856	39	4088521	4351287
pretrained-seed-online-k2	41	2802169	3393	183	0	1	3577	119443063	414903	287.88189769657004	13384	8908	5523	1856	40	4139175	4406310
pretrained-seed-online-k2	42	2755014	3813	746	0	1	4560	122198077	419463	291.32027616261746	13550	9074	5657	1869	41	4280859	4556184
pretrained-seed-online-k2	43	2955980	10116	0	0	1	10117	125154057	429580	291.34051166255415	13550	9074	5657	1869	42	4294663	4569988
pretrained-seed-online-k2	44	3087189	11586	0	0	1	11587	128241246	441167	290.6863976680033	13550	9074	5657	1869	43	4310526	4585851
pretrained-seed-online-k2	45	3161643	11781	582	0	1	12364	131402889	453531	289.7329818689351	13779	9303	5754	1870	44	4552376	4835890
pretrained-seed-online-k2	46	3795301	18274	920	0	1	19195	135198190	472726	285.9969411456108	13961	9485	5959	1879	45	4585829	4877533
pretrained-seed-online-k2	47	2776051	396	0	0	1	397	137974241	473123	291.6244634059219	13961	9485	5959	1879	46	4585974	4877678
pretrained-seed-online-k2	48	2792457	485	99	0	1	585	140766698	473708	297.1592162260295	13961	9485	5964	1879	47	4590767	4882471
pretrained-seed-online-k2	49	2896914	510	112	0	1	623	143663612	474331	302.8762868123736	14030	9554	5972	1879	48	4579338	4873319
pretrained-seed-online-k2	50	2859384	566	0	0	1	567	146522996	474898	308.5357192491861	14030	9554	5972	1879	49	4579686	4873667
pretrained-seed-online-k2	51	3411313	1446	216	0	1	1663	149934309	476561	314.61724522149314	14192	9716	6007	1880	50	4543535	4845706
pretrained-seed-online-k2	52	3022235	5368	0	0	1	5369	152956544	481930	317.3833212292242	14192	9716	6007	1880	51	4550640	4852811
pretrained-seed-online-k2	53	2995739	14543	0	0	1	14544	155952283	496474	314.1197383951627	14192	9716	6007	1880	52	4571230	4873401
pretrained-seed-online-k2	54	4150524	15606	363	0	1	15970	160102807	512444	312.4298596529572	14412	9936	6069	1880	53	4927646	5238005
pretrained-seed-online-k2	55	2766172	2036	420	0	1	2457	162868979	514901	316.3112501238102	14646	10170	6131	1886	54	5054027	5372576
pretrained-seed-online-k2	56	2843327	1650	901	0	1	2552	165712306	517453	320.2461015783076	14857	10381	6243	1896	55	5210987	5537727
pretrained-seed-online-k2	57	2942999	6875	102	0	1	6978	168655305	524431	321.59674962006443	14857	10381	6245	1896	56	5220209	5546949
pretrained-seed-online-k2	58	2926329	4258	0	0	1	4259	171581634	528690	324.5410996992567	14857	10381	6245	1896	57	5228893	5555633
pretrained-seed-online-k2	59	4052705	5606	271	0	1	5878	175634339	534568	328.55378361592915	15305	10829	6304	1902	58	5250620	5585552
pretrained-seed-online-k2	60	2768039	544	0	0	1	545	178402378	535113	333.3919714153833	15305	10829	6304	1902	59	5250939	5585871
pretrained-seed-online-k2	61	2775483	531	0	0	1	532	181177861	535645	338.2424198863053	15305	10829	6304	1902	60	5251298	5586230
pretrained-seed-online-k2	62	2534996	8131	799	0	1	8931	183712857	544576	337.3502633241274	15550	11074	6489	1923	61	5452153	5795274
pretrained-seed-online-k2	63	2780471	398	0	0	1	399	186493328	544975	342.2052901509243	15550	11074	6489	1923	62	5452298	5795419
pretrained-seed-online-k2	64	2769453	393	0	0	1	394	189262781	545369	347.03619200944684	15550	11074	6489	1923	63	5452443	5795564
pretrained-seed-online-k2	65	2904054	4940	0	0	1	4941	192166835	550310	349.19742508767786	15550	11074	6489	1923	64	5458852	5801973
pretrained-seed-online-k2	66	3062257	3084	19	0	1	3104	195229092	553414	352.7722319999133	15551	11075	6490	1923	65	5462593	5805719
pretrained-seed-online-k2	67	3608016	4120	750	0	1	4871	198837108	558285	356.15699508315646	15751	11275	6683	1925	66	5469419	5820737
pretrained-seed-online-k2	68	2771695	544	0	0	1	545	201608803	558830	360.7694701429773	15751	11275	6683	1925	67	5469738	5821056
pretrained-seed-online-k2	69	2769145	455	0	0	1	456	204377948	559286	365.4265402674124	15757	11281	6683	1925	68	5469507	5820907
pretrained-seed-online-k2	70	2773554	395	0	0	1	396	207151502	559682	370.12357374366155	15757	11281	6683	1925	69	5469652	5821052
pretrained-seed-online-k2	71	2808759	1212	0	0	1	1213	209960261	560895	374.33077670508743	15757	11281	6683	1925	70	5470841	5822241
pretrained-seed-online-k2	72	3360682	2037	165	0	1	2203	213320943	563098	378.8344888456361	15821	11345	6706	1925	71	5442759	5802351
pretrained-seed-online-k2	73	2845097	397	0	0	1	398	216166040	563496	383.6159262887403	15821	11345	6706	1925	72	5442904	5802496
pretrained-seed-online-k2	74	2959062	701	28	0	1	730	219125102	564226	388.36406333632266	15957	11481	6708	1925	73	5415835	5780839
pretrained-seed-online-k2	75	2842667	4390	0	0	1	4391	221967769	568617	390.3642856263531	15957	11481	6708	1925	74	5421461	5786465
pretrained-seed-online-k2	76	3077646	11910	955	0	1	12866	225045415	581483	387.0197666999723	16116	11640	6823	1935	75	5537607	5910802
pretrained-seed-online-k2	77	3663461	10926	549	0	1	11476	228708876	592959	385.7077403328055	16319	11843	6917	1940	76	5799966	6181352
pretrained-seed-online-k2	78	2883816	2476	842	0	1	3319	231592692	596278	388.39717715562205	16508	12032	7027	1946	77	5900550	6290121
pretrained-seed-online-k2	79	3503264	2566	685	0	1	3252	235095956	599530	392.13376478241287	16598	12122	7151	1951	78	5956177	6353938
pretrained-seed-online-k2	80	4118028	6287	1384	0	1	7672	239213984	607202	393.9611266102549	17208	12732	7399	1960	79	6134963	6540914
pretrained-seed-online-k2	81	2832975	1290	0	0	1	1291	242046959	608493	397.7810081627891	17219	12743	7399	1960	80	6132920	6539526
pretrained-seed-online-k2	82	2766251	400	0	0	1	401	244813210	608894	402.0621159019468	17219	12743	7399	1960	81	6133065	6539671
pretrained-seed-online-k2	83	3914437	1434	1481	0	1	2916	248727647	611810	406.54393847763197	17481	13005	7683	1965	82	6095104	6509900
pretrained-seed-online-k2	84	2978241	3881	0	0	1	3882	251705888	615692	408.81786347719316	17481	13005	7683	1965	83	6100034	6514830
pretrained-seed-online-k2	85	2796585	778	0	0	1	779	254502473	616471	412.83770526107475	17481	13005	7683	1965	84	6100643	6515439
pretrained-seed-online-k2	86	1166736	1445	626	0	1	2072	255669209	618543	413.34104338744436	17661	13185	7741	1968	85	6139532	6562520
