row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
pretrained-seed-online-k2	1	3149857	76563	0	0	1	76564	3149857	76564	41.140183375999165	4476	0	0	0	0	102486	102486
pretrained-seed-online-k2	2	2444762	22279	1162	0	1	23442	5594619	100006	55.9428334299942	4502	26	455	455	1	501300	501430
pretrained-seed-online-k2	3	2479832	13626	425	0	1	14052	8074451	114058	70.79250030686143	4645	169	551	538	2	770789	779110
pretrained-seed-online-k2	4	3470931	35480	606	0	1	36087	11545382	150145	76.89488161443937	5322	846	711	665	3	1163399	1179909
pretrained-seed-online-k2	5	3688974	36229	931	0	1	37161	15234356	187306	81.33405229944583	5984	1508	1132	804	4	1630892	1655592
pretrained-seed-online-k2	6	2875761	6065	646	0	1	6712	18110117	194018	93.3424579162758	6423	1947	1420	842	5	1661065	1693956
pretrained-seed-online-k2	7	5059792	70359	788	0	1	71148	23169909	265166	87.37888341642594	6647	2171	1659	879	6	1909787	1950870
pretrained-seed-online-k2	8	4963106	64285	757	0	1	65043	28133015	330209	85.19760212471495	7189	2713	1826	928	7	2581014	2630287
pretrained-seed-online-k2	9	3225741	8469	675	0	1	9145	31358756	339354	92.40720899120093	7253	2777	2053	946	8	2616560	2674025
pretrained-seed-online-k2	10	2624647	1774	208	0	1	1983	33983403	341337	99.55968148779652	7317	2841	2066	950	9	2598620	2664277
pretrained-seed-online-k2	11	5054625	25916	777	0	1	26694	39038028	368031	106.07266235724708	7420	2944	2126	959	10	3107362	3181210
pretrained-seed-online-k2	12	2963473	3295	688	0	1	3984	42001501	372015	112.90270822413075	7546	3070	2170	959	11	3128427	3210465
pretrained-seed-online-k2	13	3204182	12473	138	0	1	12612	45205683	384627	117.53122635696403	7734	3258	2194	968	12	3128473	3218699
pretrained-seed-online-k2	14	3734424	14174	21	0	1	14196	48940107	398823	122.71134563452961	8120	3644	2195	969	13	3226367	3324783
pretrained-seed-online-k2	15	5064953	20509	732	0	1	21242	54005060	420065	128.56357944603812	8902	4426	2426	1027	14	3916114	4022720
pretrained-seed-online-k2	16	2810270	1489	285	0	1	1775	56815330	421840	134.68454864403566	9192	4716	2482	1032	15	3903628	4018424
pretrained-seed-online-k2	17	3017510	2068	553	0	1	2622	59832840	424462	140.96159373512825	9492	5016	2629	1045	16	3889185	4012169
pretrained-seed-online-k2	18	3476834	6337	758	0	1	7096	63309674	431558	146.70026740322274	10092	5616	2925	1051	17	3943991	4075167
pretrained-seed-online-k2	19	5060422	5136	933	0	1	6070	68370096	437628	156.22879706051714	10466	5990	3264	1065	18	4179625	4318991
pretrained-seed-online-k2	20	2875845	636	386	0	1	1023	71245941	438651	162.4205598528215	10597	6121	3305	1065	19	4138525	4286070
pretrained-seed-online-k2	21	2717100	431	0	0	1	432	73963041	439083	168.44888324075401	10988	6512	3305	1065	20	4115541	4271277
pretrained-seed-online-k2	22	2563637	612	72	0	1	685	76526678	439768	174.01602208437177	11063	6587	3320	1065	21	4114675	4272818
