row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
pretrained-seed-online-k2	1	3554025	76273	0	0	1	76274	3554025	76274	46.59549781052521	4476	0	0	0	0	101993	101993
pretrained-seed-online-k2	2	2189182	40835	0	0	1	40836	5743207	117110	49.041132268807104	4684	208	0	0	0	385784	386824
pretrained-seed-online-k2	3	704969	17893	388	0	1	18282	6448176	135392	47.62597494682108	5000	524	139	0	1	473642	482874
pretrained-seed-online-k2	4	1365986	21146	534	0	1	21681	7814162	157073	49.748600968976206	5727	1251	242	0	2	567043	584466
pretrained-seed-online-k2	5	1332785	14795	662	0	1	15458	9146947	172531	53.016252151787214	6225	1749	428	0	3	661841	687454
pretrained-seed-online-k2	6	1518320	12900	751	0	1	13652	10665267	186183	57.28378530800342	6797	2321	590	0	4	827481	861286
pretrained-seed-online-k2	7	1969379	14463	1008	0	1	15472	12634646	201655	62.65476184572661	7236	2760	851	0	5	1068913	1110909
pretrained-seed-online-k2	8	2810988	36187	986	0	1	37174	15445634	238829	64.67235553471312	7607	3131	1079	0	6	1488065	1538252
pretrained-seed-online-k2	9	29393	572	88	0	1	661	15475027	239490	64.61658941918243	7610	3134	1088	0	7	1493535	1543745
pretrained-seed-online-k2	10	2241669	10295	1064	0	1	11360	17716696	250850	70.62665337851305	8076	3600	1272	0	8	1734785	1793185
pretrained-seed-online-k2	11	1093388	2140	608	0	1	2749	18810084	253599	74.17254799900631	8454	3978	1375	0	9	1875158	1941748
pretrained-seed-online-k2	12	46493	631	82	0	1	714	18856577	254313	74.14712185377861	8521	4045	1393	0	10	1859658	1929595
pretrained-seed-online-k2	13	341	67	0	0	1	68	18856918	254381	74.12864168314458	8521	4045	1393	0	10	1859716	1929653
pretrained-seed-online-k2	14	1519142	4877	1147	0	1	6025	20376060	260406	78.24727540840072	8829	4353	1597	0	11	1995825	2073950
pretrained-seed-online-k2	15	2770850	22351	903	0	1	23255	23146910	283661	81.60060776772274	9336	4860	1759	0	12	2292633	2378949
pretrained-seed-online-k2	16	1341452	2577	742	0	1	3320	24488362	286981	85.33095222331792	9602	5126	1918	0	13	2410354	2504860
pretrained-seed-online-k2	17	2212021	17268	1052	0	1	18321	26700383	305302	87.4556439197909	9949	5473	2107	0	14	2747182	2849879
pretrained-seed-online-k2	18	114723	1257	179	0	1	1437	26815106	306739	87.41994333945145	9995	5519	2130	0	15	2776804	2881067
pretrained-seed-online-k2	19	529525	1411	363	0	1	1775	27344631	308514	88.63335537447247	10355	5879	2181	0	16	2824178	2936633
pretrained-seed-online-k2	20	121329	2831	143	0	1	2975	27465960	311489	88.17634009547689	10437	5961	2209	0	17	2842590	2957275
pretrained-seed-online-k2	21	2051005	10636	994	0	1	11631	29516965	323120	91.34985454320376	10785	6309	2388	0	18	2984037	3106910
pretrained-seed-online-k2	22	243906	898	185	0	1	1084	29760871	324204	91.79674217468013	10934	6458	2437	0	19	2966898	3094116
pretrained-seed-online-k2	23	102693	620	209	0	1	830	29863564	325034	91.87827734944652	10989	6513	2462	0	20	2986820	3115861
pretrained-seed-online-k2	24	1022600	780	724	0	1	1505	30886164	326539	94.58644756062829	11165	6689	2549	0	21	2945446	3082679
pretrained-seed-online-k2	25	1049942	1330	920	0	1	2251	31936106	328790	97.13223029897503	11317	6841	2657	0	22	2966122	3111547
pretrained-seed-online-k2	26	1016931	623	759	0	1	1383	32953037	330173	99.80536567193562	11437	6961	2725	0	23	2954995	3108608
pretrained-seed-online-k2	27	25794	195	0	0	1	196	32978831	330369	99.82422987628985	11440	6964	2725	0	24	2962123	3115767
pretrained-seed-online-k2	28	1605710	3992	718	0	1	4711	34584541	335080	103.21278799092754	11780	7304	2836	0	25	3053794	3215626
pretrained-seed-online-k2	29	2124503	5583	1382	0	1	6966	36709044	342046	107.32195084871626	12583	8107	3043	0	26	3212492	3382515
pretrained-seed-online-k2	30	2845860	9310	1390	0	1	10701	39554904	352747	112.13392034517658	12949	8473	3462	0	27	3535584	3713797
pretrained-seed-online-k2	31	3630013	19194	1008	0	1	20203	43184917	372950	115.7927791929213	13317	8841	3661	0	28	3767028	3953433
pretrained-seed-online-k2	32	1102381	983	431	0	1	1415	44287298	374365	118.29978229802465	13616	9140	3712	0	29	3840745	4035341
pretrained-seed-online-k2	33	1955819	2868	1670	0	1	4539	46243117	378904	122.04441494415472	13970	9494	4082	0	30	3884703	4087489
pretrained-seed-online-k2	34	3105240	5997	1782	0	1	7780	49348357	386684	127.6193403399158	14297	9821	4413	0	31	3919275	4130252
pretrained-seed-online-k2	35	1193924	905	858	0	1	1764	50542281	388448	130.11337682263778	14379	9903	4488	0	32	3895353	4114520
pretrained-seed-online-k2	36	2574266	8795	945	0	1	9741	53116547	398189	133.39531478770132	14687	10211	4623	0	33	4055102	4282461
pretrained-seed-online-k2	37	2457192	5092	909	0	1	6002	55573739	404191	137.49375666454722	15027	10551	4749	0	34	4233962	4469513
pretrained-seed-online-k2	38	3310963	6055	833	0	1	6889	58884702	411080	143.243898997762	15423	10947	4870	0	35	4457410	4701149
pretrained-seed-online-k2	39	3311925	4540	672	0	1	5213	62196627	416293	149.40589200394913	15845	11369	4990	0	36	4690218	4942147
pretrained-seed-online-k2	40	1152239	1008	813	0	1	1822	63348866	418115	151.51062745895268	16034	11558	5077	0	37	4766788	5026906
pretrained-seed-online-k2	41	1099112	415	1644	0	1	2060	64447978	420175	153.38365680966265	16126	11650	5162	0	38	4725654	4993960
pretrained-seed-online-k2	42	1386114	684	846	0	1	1531	65834092	421706	156.11371903648512	16290	11814	5208	0	39	4753074	5029568
pretrained-seed-online-k2	43	1137938	1834	46	0	1	1881	66972030	423587	158.10690601930654	16357	11881	5209	0	40	4758383	5039064
pretrained-seed-online-k2	44	1925033	1367	652	0	1	2020	68897063	425607	161.87953440615402	16597	12121	5327	0	41	4762234	5051107
pretrained-seed-online-k2	45	2571826	4068	1177	0	1	5246	71468889	430853	165.87766361148698	16896	12420	5505	0	42	4946112	5243172
pretrained-seed-online-k2	46	1495582	2870	556	0	1	3427	72964471	434280	168.0125057566547	17138	12662	5579	0	43	5021692	5326942
pretrained-seed-online-k2	47	1094093	385	0	0	1	386	74058564	434666	170.380393221462	17304	12828	5579	0	44	5034484	5347924
pretrained-seed-online-k2	48	3364963	2855	1889	0	1	4745	77423527	439411	176.1984269852143	17532	13056	5802	0	45	5049826	5371454
