row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
pretrained-seed-online-k2	1	2455975	53350	0	0	1	53351	2455975	53351	46.034282393957	4476	0	0	0	0	71311	71311
pretrained-seed-online-k2	2	2745940	30275	1166	0	1	31442	5201915	84793	61.34840140105905	4517	41	442	442	1	424636	424841
pretrained-seed-online-k2	3	2295462	8254	465	0	1	8720	7497377	93513	80.17470298247302	4877	401	544	523	2	671186	679583
pretrained-seed-online-k2	4	2949609	16780	898	0	1	17679	10446986	111192	93.95447514209656	5737	1261	802	636	3	881815	898404
pretrained-seed-online-k2	5	4336588	17483	752	0	1	18236	14783574	129428	114.22237846524709	6006	1530	1152	746	4	1093771	1118549
pretrained-seed-online-k2	6	2487273	5159	377	0	1	5537	17270847	134965	127.96537620864669	6353	1877	1279	765	5	1283708	1316677
pretrained-seed-online-k2	7	2476132	7707	738	0	1	8446	19746979	143411	137.69500944836867	6727	2251	1499	821	6	1410658	1451817
pretrained-seed-online-k2	8	3069019	11637	713	0	1	12351	22815998	155762	146.4798731397902	6858	2382	1685	869	7	1490877	1540223
pretrained-seed-online-k2	9	2875955	12367	767	0	1	13135	25691953	168897	152.1161003451808	7263	2787	1880	996	8	1667483	1725018
pretrained-seed-online-k2	10	2208836	1372	760	0	1	2133	27900789	171030	163.13388879144009	7421	2945	2066	1012	9	1626164	1691885
pretrained-seed-online-k2	11	2365921	1135	465	0	1	1601	30266710	172631	175.32604225197096	7714	3238	2135	1012	10	1742179	1816089
pretrained-seed-online-k2	12	3105959	11145	600	0	1	11746	33372669	184377	181.0023430254316	7870	3394	2294	1020	11	1779087	1861185
pretrained-seed-online-k2	13	2642437	1630	1149	0	1	2780	36015106	187157	192.43258868222935	8076	3600	2568	1135	12	1803162	1893450
pretrained-seed-online-k2	14	3663450	19894	742	0	1	20637	39678556	207794	190.95140379414227	8386	3910	2731	1173	13	2074861	2173339
pretrained-seed-online-k2	15	2950972	2343	1012	0	1	3356	42629528	211150	201.89215249822402	8698	4222	2948	1182	14	2234612	2341282
pretrained-seed-online-k2	16	2666774	3570	521	0	1	4092	45296302	215242	210.4436030142816	8936	4460	3043	1212	15	2336592	2451452
pretrained-seed-online-k2	17	3118997	6708	369	0	1	7078	48415299	222320	217.77302536883772	9370	4894	3144	1214	16	2514682	2637732
pretrained-seed-online-k2	18	1995628	2096	146	0	1	2243	50410927	224563	224.48456335193242	9596	5120	3169	1220	17	2567849	2699089
pretrained-seed-online-k2	19	3270927	3929	490	0	1	4420	53681854	228983	234.4359799635781	9720	5244	3280	1257	18	2640149	2779581
pretrained-seed-online-k2	20	3434544	7728	751	0	1	8480	57116398	237463	240.52756850540928	10141	5665	3422	1258	19	2709591	2857212
pretrained-seed-online-k2	21	2944905	1215	545	0	1	1761	60061303	239224	251.06721315587066	10346	5870	3530	1258	20	2815444	2971254
pretrained-seed-online-k2	22	2635006	1040	762	0	1	1803	62696309	241027	260.12151750633745	10582	6106	3677	1267	21	2810456	2974454
pretrained-seed-online-k2	23	3447357	4160	845	0	1	5006	66143666	246033	268.84062707035235	10995	6519	3894	1314	22	2911808	3083995
pretrained-seed-online-k2	24	3066701	1287	548	0	1	1836	69210367	247869	279.22155251362614	11083	6607	4024	1315	23	2876158	3056537
pretrained-seed-online-k2	25	2950667	1062	116	0	1	1179	72161034	249048	289.7474944588995	11199	6723	4036	1315	24	2867760	3056327
pretrained-seed-online-k2	26	2426435	2130	710	0	1	2841	74587469	251889	296.11245032534174	11382	6906	4185	1325	25	2955937	3152695
pretrained-seed-online-k2	27	2961428	1037	263	0	1	1301	77548897	253190	306.2873612701923	11573	7097	4218	1326	26	2976291	3181240
pretrained-seed-online-k2	28	2955917	842	910	0	1	1753	80504814	254943	315.7757381061649	11757	7281	4329	1326	27	2936147	3149280
pretrained-seed-online-k2	29	3109807	1546	705	0	1	2252	83614621	257195	325.1020470848967	11874	7398	4447	1327	28	2937823	3159145
pretrained-seed-online-k2	30	2947959	718	176	0	1	895	86562580	258090	335.3968770583905	12057	7581	4457	1327	29	3031062	3260575
pretrained-seed-online-k2	31	3051709	3744	889	0	1	4634	89614289	262724	341.0966984363819	12225	7749	4688	1344	30	3125447	3363148
pretrained-seed-online-k2	32	2517463	1714	451	0	1	2166	92131752	264890	347.8113632073691	12417	7941	4756	1345	31	3198649	3444542
pretrained-seed-online-k2	33	3108356	1161	745	0	1	1907	95240108	266797	356.97593301274003	12621	8145	4817	1346	32	3273168	3527249
pretrained-seed-online-k2	34	3162905	979	381	0	1	1361	98403013	268158	366.9590800945711	12685	8209	4865	1349	33	3260156	3522429
pretrained-seed-online-k2	35	3268265	1577	325	0	1	1903	101671278	270061	376.47523337320087	12836	8360	4904	1349	34	3262946	3533410
