row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
pretrained-seed-online-k2	1	2271271	58079	0	0	1	58080	2271271	58080	39.10590564738292	4476	0	0	0	0	77198	77198
pretrained-seed-online-k2	2	2427956	27067	1264	0	1	28332	4699227	86412	54.381648382169146	4544	68	518	518	1	591097	591437
pretrained-seed-online-k2	3	2320434	16484	519	0	1	17004	7019661	103416	67.87790090508238	4654	178	647	615	2	942502	951032
pretrained-seed-online-k2	4	2405067	14163	466	0	1	14630	9424728	118046	79.83945241685444	5314	838	709	643	3	1327724	1344446
pretrained-seed-online-k2	5	2424637	8648	880	0	1	9529	11849365	127575	92.88155986674505	5912	1436	995	695	4	1663314	1688226
pretrained-seed-online-k2	6	2672906	8038	1161	0	1	9200	14522271	136775	106.17635532809358	6343	1867	1335	786	5	1949313	1982416
pretrained-seed-online-k2	7	2420949	4433	891	0	1	5325	16943220	142100	119.23448275862069	6716	2240	1547	852	6	1985344	2026636
pretrained-seed-online-k2	8	2636832	5914	1164	0	1	7079	19580052	149179	131.25206630960122	6916	2440	1817	908	7	2088428	2137912
pretrained-seed-online-k2	9	2636899	3067	431	0	1	3499	22216951	152678	145.51507748333094	7248	2772	1891	934	8	2085659	2143331
pretrained-seed-online-k2	10	2276151	3759	694	0	1	4454	24493102	157132	155.8759641575236	7561	3085	2019	962	9	2241917	2307778
pretrained-seed-online-k2	11	2459881	3317	638	0	1	3956	26952983	161088	167.31837877433452	7788	3312	2127	980	10	2201669	2275717
pretrained-seed-online-k2	12	2579598	3064	910	0	1	3975	29532581	165063	178.91702562052066	7902	3426	2272	1011	11	2178525	2260763
pretrained-seed-online-k2	13	3111738	15716	690	0	1	16407	32644319	181470	179.8882404805202	8091	3615	2381	1078	12	2408024	2498452
pretrained-seed-online-k2	14	2453083	2205	433	0	1	2639	35097402	184109	190.6338201826092	8331	3855	2448	1080	13	2590956	2689576
pretrained-seed-online-k2	15	3140841	10594	649	0	1	11244	38238243	195353	195.73921567623736	8679	4203	2566	1157	14	2839565	2946377
pretrained-seed-online-k2	16	2520090	4570	640	0	1	5211	40758333	200564	203.21858858020383	9047	4571	2691	1187	15	3027782	3142786
pretrained-seed-online-k2	17	3230463	4976	655	0	1	5632	43988796	206196	213.33486585578768	9279	4803	2851	1245	16	3212403	3335591
pretrained-seed-online-k2	18	2435196	1802	598	0	1	2401	46423992	208597	222.55349789306655	9398	4922	2995	1249	17	3184397	3315776
pretrained-seed-online-k2	19	2421313	1202	973	0	1	2176	48845305	210773	231.7436531244514	9608	5132	3070	1249	18	3143091	3282656
