row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
pretrained-seed-online-k2	1	494578	17508	0	0	1	17509	494578	17509	28.2470729339197	4557	0	0	0	0	23432	23432
pretrained-seed-online-k2	2	845811	26074	385	0	1	26460	1340389	43969	30.484864336236893	4585	28	100	100	1	91969	92109
pretrained-seed-online-k2	3	1751143	10906	738	0	1	11645	3091532	55614	55.589096270723196	4631	74	347	337	2	307540	308606
pretrained-seed-online-k2	4	791690	8682	364	0	1	9047	3883222	64661	60.05508730146456	5036	479	426	400	3	441838	451093
pretrained-seed-online-k2	5	884345	10355	615	0	1	10971	4767567	75632	63.0363734927015	5413	856	596	456	4	544945	562389
pretrained-seed-online-k2	6	1449091	18093	537	0	1	18631	6216658	94263	65.95013950330458	5716	1159	741	517	5	697432	723067
pretrained-seed-online-k2	7	1723695	18950	930	0	1	19881	7940353	114144	69.56434854219232	6075	1518	1009	639	6	925743	959569
pretrained-seed-online-k2	8	1100827	5898	722	0	1	6621	9041180	120765	74.8658965759947	6316	1759	1139	688	7	993999	1036014
pretrained-seed-online-k2	9	2675512	10075	1036	0	1	11112	11716692	131877	88.84560613298756	6482	1925	1396	774	8	1047735	1097940
pretrained-seed-online-k2	10	1035401	2859	829	0	1	3689	12752093	135566	94.06556953808477	6857	2300	1483	775	9	1174722	1233118
pretrained-seed-online-k2	11	1021525	3120	122	0	1	3243	13773618	138809	99.22712504232435	7216	2659	1499	775	10	1276095	1342682
pretrained-seed-online-k2	12	997678	3741	841	0	1	4583	14771296	143392	103.01338986833296	7525	2968	1717	817	11	1329770	1404546
pretrained-seed-online-k2	13	1321045	4556	393	0	1	4950	16092341	148342	108.48135389842392	7766	3209	1781	821	12	1339869	1422834
pretrained-seed-online-k2	14	1292202	4401	159	0	1	4561	17384543	152903	113.69654617633401	8036	3479	1806	830	13	1500881	1592036
pretrained-seed-online-k2	15	1390608	5456	219	0	1	5676	18775151	158579	118.3962000012612	8373	3816	1841	830	14	1615144	1714488
pretrained-seed-online-k2	16	819848	571	405	0	1	977	19594999	159556	122.80954022412193	8442	3885	1908	830	15	1574155	1681688
pretrained-seed-online-k2	17	1384001	2383	262	0	1	2646	20979000	162202	129.33872578636516	8698	4141	1973	840	16	1578030	1693755
pretrained-seed-online-k2	18	767997	1294	389	0	1	1684	21746997	163886	132.6958800629706	8854	4297	2022	845	17	1604934	1728847
pretrained-seed-online-k2	19	1518761	5920	894	0	1	6815	23265758	170701	136.2953819837025	9209	4652	2194	860	18	1692382	1824486
pretrained-seed-online-k2	20	511748	1605	193	0	1	1799	23777506	172500	137.84061449275362	9408	4851	2221	862	19	1718800	1856591
pretrained-seed-online-k2	21	978779	1727	877	0	1	2605	24756285	175105	141.379657919534	9568	5011	2364	874	20	1764137	1910120
pretrained-seed-online-k2	22	819938	459	862	0	1	1322	25576223	176427	144.96773736446235	9669	5112	2425	874	21	1723672	1877844
pretrained-seed-online-k2	23	1740172	6573	1091	0	1	7665	27316395	184092	148.3844762401408	9889	5332	2607	897	22	1813451	1975812
pretrained-seed-online-k2	24	1234788	1616	614	0	1	2231	28551183	186323	153.23488243534078	9974	5417	2690	897	23	1861174	2031724
pretrained-seed-online-k2	25	1735534	4831	843	0	1	5675	30286717	191998	157.74496088500922	10129	5572	2808	901	24	1967826	2146567
pretrained-seed-online-k2	26	1228855	1427	563	0	1	1991	31515572	193989	162.46061374614024	10293	5736	2916	904	25	1996230	2183159
pretrained-seed-online-k2	27	1748844	3554	490	0	1	4045	33264416	198034	167.97325711746467	10479	5922	2973	912	26	1969559	2164678
pretrained-seed-online-k2	28	1246903	1858	754	0	1	2613	34511319	200647	172.0001744357005	10640	6083	3039	914	27	1949540	2152844
pretrained-seed-online-k2	29	1758188	3707	1394	0	1	5102	36269507	205749	176.28035616211986	10886	6329	3210	926	28	1941240	2152735
pretrained-seed-online-k2	30	1246019	1241	98	0	1	1340	37515526	207089	181.15653656157497	10994	6437	3219	926	29	1945860	2165543
pretrained-seed-online-k2	31	818593	329	391	0	1	721	38334119	207810	184.46715268755113	11033	6476	3240	926	30	1938803	2159901
pretrained-seed-online-k2	32	2475720	26279	577	0	1	26857	40809839	234667	173.90531689585669	11170	6613	3366	935	31	2057014	2286301
pretrained-seed-online-k2	33	1036589	480	62	0	1	543	41846428	235210	177.9109221546703	11245	6688	3371	935	32	2070213	2301431
pretrained-seed-online-k2	34	1152659	946	728	0	1	1675	42999087	236885	181.51882559047638	11334	6777	3452	939	33	2054087	2293494
pretrained-seed-online-k2	35	1090368	1346	297	0	1	1644	44089455	238529	184.83897136197277	11467	6910	3484	942	34	2081203	2328795
pretrained-seed-online-k2	36	818406	329	0	0	1	330	44907861	238859	188.00991798508744	11468	6911	3484	942	35	2081348	2328945
pretrained-seed-online-k2	37	920577	404	52	0	1	457	45828438	239316	191.49759314045028	11492	6935	3485	942	36	2075873	2324598
pretrained-seed-online-k2	38	973163	809	263	0	1	1073	46801601	240389	194.69110899417194	11620	7063	3501	942	37	2081589	2338506
pretrained-seed-online-k2	39	18591	500	26	0	1	527	46820192	240916	194.34239319928938	11639	7082	3502	942	38	2085610	2342850
pretrained-seed-online-k2	40	1221464	750	504	0	1	1255	48041656	242171	198.37906272840266	11781	7224	3548	942	39	2131208	2396638
pretrained-seed-online-k2	41	1553419	1501	391	0	1	1893	49595075	244064	203.20520437262357	11952	7395	3597	944	40	2156613	2430234
