logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
29	29	5	2128442	12105	4367895	75286879	3857995	4366	251	7464	24	0	1	102	4256	386	4856	2203	1	1	121
30	30	6	2367154	16009	4696524	77654033	3874004	5541	275	10169	24	0	1	202	5330	301	8175	1674	1	1	137
31	31	7	2360643	17485	5251871	80014676	3891489	5370	241	11850	24	0	1	232	5129	339	5603	5889	1	1	119
32	32	0	2001109	8369	3251359	82015785	3899858	4568	103	3674	24	0	1	72	4488	279	1072	2304	1	1	47
33	33	1	2218995	8232	4137546	84234780	3908090	4820	103	3285	24	0	1	34	4778	289	2067	910	1	1	47
34	34	2	2221096	9074	3987376	86455876	3917164	4820	121	4109	24	0	1	34	4778	286	2488	1316	1	1	57
35	35	3	2129659	12511	4575755	88585535	3929675	4730	324	7433	24	0	1	94	4628	291	5032	2091	1	1	158
36	36	4	2247320	9997	4382865	90832855	3939672	4881	123	4969	24	0	1	54	4819	300	2361	2289	1	1	58
37	37	5	2510325	13666	4912592	93343180	3953338	5379	227	8036	24	0	1	169	5201	309	2203	5505	1	1	110
38	38	6	2367646	7651	4178706	95710826	3960989	5044	67	2516	24	0	1	72	4964	303	947	1247	1	1	29
39	39	7	2218055	7057	3871917	97928881	3968046	4965	47	2021	24	0	1	47	4910	263	571	1168	1	1	19
40	40	0	2259459	10584	4445354	100188340	3978630	4860	71	5629	24	0	1	42	4810	268	1129	4213	1	1	31
41	41	1	2342905	5008	3910116	102531245	3983638	233	93	4658	24	0	1	44	181	272	2227	2140	1	1	42
42	42	2	2218314	6021	3865317	104749559	3989659	4732	27	1238	24	0	1	34	4690	256	161	802	1	1	9
43	43	3	2215383	4856	3846126	106964942	3994515	3784	65	983	24	0	1	63	3713	246	366	352	1	1	28
44	44	4	2542324	13980	4917803	109507266	4008495	5577	146	8233	24	0	1	138	5430	251	1828	6135	1	1	68
45	45	5	2256868	5676	3938507	111764134	4014171	4164	39	1449	24	0	1	48	4108	218	218	994	1	1	15
46	46	6	2244955	5986	3734237	114009089	4020157	4280	39	1643	24	0	1	42	4230	222	274	1128	1	1	15
47	47	7	2374112	11141	4465775	116383201	4031298	4432	140	6545	24	0	1	60	4364	234	3020	3272	1	1	65
48	48	0	2349335	8115	4117866	118732536	4039413	5144	91	2856	24	0	1	50	5086	234	925	1678	1	1	41
49	49	1	2358544	10340	3959597	121091080	4049753	5028	113	5175	24	0	1	78	4942	235	2756	2165	1	1	52
50	50	2	3060837	107487	11286521	124151917	4157240	6459	1279	99725	24	0	1	124	6327	244	28739	70721	1	1	754
51	51	3	2369403	15983	3771907	126521320	4173223	5130	183	10646	24	0	1	149	4972	313	5425	4889	1	1	91
52	52	4	2373013	13590	4044866	128894333	4186813	5174	164	8228	24	0	1	18	5148	283	4838	3088	1	1	83
53	53	5	2377010	13964	4113826	131271343	4200777	5174	169	8597	24	0	1	18	5148	276	4892	3410	1	1	85
54	54	6	2381057	10552	3670297	133652400	4211329	5175	122	5231	24	0	1	16	5151	270	1802	3140	1	1	65
55	55	7	2402776	8504	4011287	136055176	4219833	361	172	7947	24	0	1	100	253	267	2960	4701	1	1	86
56	56	0	2405301	10960	3880457	138460477	4230793	5174	170	5592	24	0	1	20	5146	254	2544	2775	1	1	84
57	57	1	2405513	15923	4533844	140865990	4246716	5172	200	10527	24	0	1	16	5148	230	3500	6778	1	1	101
58	58	2	2408013	14216	4463355	143274003	4260932	5174	212	8806	24	0	1	18	5148	225	3209	5353	1	1	109
59	59	3	2328322	9026	4092756	145602325	4269958	5205	154	3643	24	0	1	82	5115	170	1982	1472	1	1	72
60	60	4	2434997	12879	4895033	148037322	4282837	5101	203	7551	24	0	1	145	4947	184	2657	4691	1	1	109
61	61	5	2345615	9066	3768147	150382937	4291903	4994	133	3915	24	0	1	28	4958	189	1765	1942	1	1	62
62	62	6	2387226	7956	3605278	152770163	4299859	4560	121	3251	24	0	1	94	4458	193	1239	1800	1	1	56
63	63	7	2375009	7187	3545858	155145172	4307046	4944	29	2190	24	0	1	36	4900	181	476	1514	1	1	10
64	64	0	2342102	6269	3756718	157487274	4313315	4882	29	1334	24	0	1	38	4836	192	185	938	1	1	10
65	65	1	3010053	92867	11384870	160497327	4406182	6299	974	85570	24	0	1	122	6169	197	22633	62719	1	1	587
66	66	2	2852520	11464	4678854	163349847	4417646	6002	211	5227	24	0	1	137	5856	194	4083	931	1	1	101
67	67	3	2993519	94249	11183842	166343366	4511895	6224	939	87062	24	0	1	74	6142	192	22424	64425	1	1	574
68	68	4	2305589	10920	3905996	168648955	4522815	5115	174	5607	24	0	1	78	5029	179	2256	3153	1	1	82
69	69	5	2852488	7486	3190019	171501443	4530301	5008	113	2341	24	0	1	97	4903	181	1225	916	1	1	52
70	70	6	2993495	9667	4322825	174494938	4539968	6051	121	3471	24	0	1	68	5975	174	1967	1311	1	1	56
71	71	7	2869240	93509	14044681	177364178	4633477	5948	1060	86477	24	0	1	100	5840	170	23486	62800	1	1	631
72	72	0	3000296	15412	4792244	180364474	4648889	6182	142	9064	24	0	1	78	6096	178	6984	1883	1	1	66
73	73	1	2376953	6377	3077599	182741427	4655266	3578	87	2688	24	0	1	56	3514	181	533	1955	1	1	39
74	74	2	2345793	7591	3059749	185087220	4662857	5079	57	2431	24	0	1	36	5035	193	1070	1149	1	1	24
75	75	3	2370703	6452	2982909	187457923	4669309	3467	29	2932	24	0	1	36	3423	189	522	2202	1	1	10
76	76	4	2377683	7348	3325649	189835606	4676657	5221	51	2052	24	0	1	52	5161	197	514	1322	1	1	21
77	77	5	2206188	1667	2461461	192041794	4678324	40	31	1572	24	0	1	32	1	207	255	1091	1	1	11
78	78	6	3001004	8302	4051546	195042798	4686626	180	81	8017	24	0	1	90	83	212	1419	6367	1	1	36
79	79	7	2972283	10712	3969767	198015081	4697338	5993	133	4562	24	0	1	120	5865	219	2454	1870	1	1	62
80	80	0	3012646	4173	3965396	201027727	4701511	2038	61	2050	24	0	1	84	1946	210	328	1493	1	1	26
81	81	1	2368681	9857	3129009	203396408	4711368	4616	67	5150	24	0	1	64	4544	216	983	3932	1	1	29
82	82	2	2377693	6698	3391489	205774101	4718066	3709	87	2878	24	0	1	66	3635	223	942	1694	1	1	39
83	83	3	2400484	7763	3445918	208174585	4725829	3423	55	4261	24	0	1	48	3367	224	978	3040	1	1	23
84	84	4	3013940	7367	3381808	211188525	4733196	4718	73	2552	24	0	1	76	4634	220	834	1479	1	1	32
85	85	5	2377649	10604	3748117	213566174	4743800	5214	171	5195	24	0	1	44	5162	211	1563	3402	1	1	83
86	86	6	3005612	1735	3664408	216571786	4745535	131	57	1523	24	0	1	76	48	191	360	953	1	1	24
87	87	7	2348487	7559	3638468	218920273	4753094	4818	79	2638	24	0	1	50	4760	196	551	1872	1	1	35
88	88	0	2348611	5859	3044500	221268884	4758953	3271	45	2519	24	0	1	52	3211	199	497	1804	1	1	18
89	89	1	2337947	5273	3292698	223606831	4764226	3400	37	1812	24	0	1	45	3347	200	323	1270	1	1	14
90	90	2	2337992	7554	2940150	225944823	4771780	4982	74	2474	24	0	1	74	4900	190	809	1456	1	1	33
91	91	3	2344278	6848	2960660	228289101	4778628	4686	41	2097	24	0	1	48	4630	195	423	1460	1	1	16
92	92	4	2344556	2451	3523128	230633657	4781079	105	41	2281	24	0	1	48	50	202	452	1608	1	1	16
93	93	5	2330751	6811	3219608	232964408	4787890	4908	37	1842	24	0	1	44	4856	205	284	1334	1	1	14
94	94	6	2331112	7096	3458739	235295520	4794986	5090	37	1945	24	0	1	44	5038	205	340	1381	1	1	14
95	95	7	2346925	7587	3158599	237642445	4802573	5124	55	2384	24	0	1	54	5062	200	579	1586	1	1	23
96	96	0	2328573	1822	2961339	239971018	4804395	87	35	1676	24	0	1	32	48	194	312	1151	1	1	13
97	97	1	2372874	8274	3376218	242343892	4812669	5095	41	3114	24	0	1	52	5035	203	440	2452	1	1	16
98	98	2	2273420	2851	3140209	244617312	4815520	136	31	2660	24	0	1	42	87	197	198	2246	1	1	11
99	99	3	3038128	14720	4203976	247655440	4830240	6109	152	8435	24	0	1	121	5980	226	2833	5357	1	1	71
100	100	4	2372439	6798	3712987	250027879	4837038	140	59	6575	24	0	1	41	92	220	1141	5195	1	1	25
101	101	5	2376944	4781	3818517	252404823	4841819	130	47	4580	24	0	1	44	79	222	660	3679	1	1	19
102	102	6	2368489	8471	4023106	254773312	4850290	5180	63	3204	24	0	1	48	5124	226	757	2202	1	1	27
103	103	7	2368621	8817	3306468	257141933	4859107	5271	75	3447	24	0	1	18	5245	217	895	2316	1	1	33
104	104	0	2368771	9683	3490469	259510704	4868790	5271	99	4289	24	0	1	16	5247	207	1725	2338	1	1	45
105	105	1	2368746	8417	4234436	261879450	4877207	5271	75	3047	24	0	1	16	5247	192	1399	1437	1	1	33
106	106	2	2368198	8952	3746647	264247648	4886159	5271	77	3580	24	0	1	16	5247	192	1009	2360	1	1	34
107	107	3	2371350	9187	3908317	266618998	4895346	5269	71	3823	24	0	1	14	5247	149	1017	2638	1	1	31
108	108	4	2365502	5094	3706638	268984500	4900440	1969	71	3030	24	0	1	48	1913	163	834	2014	1	1	31
109	109	5	2365636	8433	3648607	271350136	4908873	5272	73	3064	24	0	1	18	5246	143	855	2047	1	1	32
110	110	6	2365786	6712	3470588	273715922	4915585	5273	41	1374	24	0	1	16	5249	138	421	796	1	1	16
111	111	7	2365761	6651	3607268	276081683	4922236	5273	41	1313	24	0	1	16	5249	139	363	792	1	1	16
112	112	0	2365217	6629	3911636	278446900	4928865	5273	41	1291	24	0	1	16	5249	134	357	781	1	1	16
113	113	1	2364358	6615	3227309	280811258	4935480	5271	39	1281	24	0	1	14	5249	134	321	807	1	1	15
114	114	2	2368271	6645	3883437	283179529	4942125	5180	39	1402	24	0	1	48	5124	153	355	875	1	1	15
115	115	3	2368413	6793	3781047	285547942	4948918	5271	41	1457	24	0	1	18	5245	150	386	902	1	1	16
116	116	4	2368563	6925	3761847	287916505	4955843	5271	41	1589	24	0	1	16	5247	146	462	962	1	1	16
117	117	5	2368538	6923	3819526	290285043	4962766	5271	41	1587	24	0	1	16	5247	146	460	962	1	1	16
118	118	6	2367994	6853	4885954	292653037	4969619	5271	41	1517	24	0	1	16	5247	141	469	888	1	1	16
119	119	7	2372491	7120	3915496	295025528	4976739	5269	39	1788	24	0	1	14	5247	141	410	1218	1	1	15
120	120	0	2365438	6600	3362689	297390966	4983339	5180	39	1357	24	0	1	48	5124	155	321	862	1	1	15
121	121	1	2365565	6735	3451448	299756531	4990074	5271	41	1399	24	0	1	18	5245	148	368	864	1	1	16
122	122	2	2365715	6765	3306598	302122246	4996839	5271	41	1429	24	0	1	16	5247	142	403	865	1	1	16
123	123	3	2365690	6767	3642898	304487936	5003606	5271	41	1431	24	0	1	16	5247	143	404	865	1	1	16
124	124	4	2365146	6742	3025120	306853082	5010348	5271	41	1406	24	0	1	16	5247	138	397	852	1	1	16
125	125	5	2369195	7068	4016666	309222277	5017416	5269	39	1736	24	0	1	14	5247	138	372	1207	1	1	15
126	126	6	3000292	7134	4087736	312222569	5024550	5709	65	1336	24	0	1	52	5649	141	314	862	1	1	28
127	127	7	3243643	13917	5571811	315466212	5038467	2804	184	10905	24	0	1	162	2633	188	2899	7799	1	1	87
128	128	0	3015324	1835	3204159	318481536	5040302	89	60	1659	27	0	1	80	1	184	386	1069	1	1	25
129	129	1	1980872	6812	3300239	320462408	5047114	4553	90	2142	27	0	1	107	4437	229	539	1354	1	1	40
130	130	2	2437416	8884	4527694	322899824	5055998	3413	60	5384	27	0	1	66	3338	256	719	4389	1	1	25
131	131	3	3100518	13282	5142602	326000342	5069280	2313	207	10735	27	0	1	76	2228	262	2403	8050	1	1	103
132	132	4	2440038	23111	3341569	328440380	5092391	5244	314	17526	27	0	1	274	4960	346	4538	12622	1	1	168
133	133	5	2355059	8016	3786397	330795439	5100407	4474	90	3425	27	0	1	48	4417	346	1261	1798	1	1	40
134	134	6	2268042	10050	3812287	333063481	5110457	4994	86	4943	27	0	1	60	4925	345	689	3889	1	1	38
135	135	7	2364511	9062	3645637	335427992	5119519	5005	46	3984	27	0	1	60	4936	299	627	3038	1	1	18
136	136	0	2335395	2203	3825267	337763387	5121722	120	44	2012	27	0	1	32	80	303	366	1323	1	1	17
137	137	1	2147228	6462	3065190	339910615	5128184	4718	90	1627	27	0	1	49	4660	268	463	876	1	1	40
138	138	2	2236185	1839	3142490	342146800	5130023	162	34	1616	27	0	1	45	109	255	249	1092	1	1	12
139	139	3	2140225	2431	3200439	344287025	5132454	900	88	1416	27	0	1	84	807	265	409	722	1	1	39
140	140	4	383161	1351	1135586	344670186	5133805	659	28	637	27	0	1	24	626	194	304	120	1	1	9
141	141	5	1896705	4504	2764300	346566891	5138309	3536	100	841	27	0	1	65	3462	186	478	157	1	1	45
142	142	6	1982371	10111	3100860	348549262	5148420	4404	215	5465	27	0	1	163	4231	192	1590	3663	1	1	102
143	143	7	4761659	192537	24217956	353310921	5340957	10025	2646	179839	27	0	1	2208	7807	980	44827	134010	1	1	1510
144	144	0	2037086	10806	3453638	355348007	5351763	3801	132	6846	27	0	1	91	3701	982	1471	4373	1	1	61
145	145	1	2460774	28534	6330318	357808781	5380297	4390	355	23762	27	0	1	290	4090	1030	6271	16440	1	1	179
146	146	2	2727806	22322	5094962	360536587	5402619	5663	324	16308	27	0	1	92	5562	1017	3491	11780	1	1	156
147	147	3	2397816	7374	3843867	362934403	5409993	5123	154	2070	27	0	1	54	5060	1023	758	269	1	1	73
148	148	4	4775303	214643	19753472	367709706	5624636	10170	2830	201616	27	0	1	198	9962	1053	50434	150107	1	1	1595
149	149	5	195897	2043	937406	367905603	5626679	673	34	1309	27	0	1	55	609	1060	145	85	1	1	12
150	150	6	1873914	8111	3223498	369779517	5634790	4093	100	3891	27	0	1	124	3960	1061	1286	1524	1	1	45
151	151	7	1933311	4582	2918150	371712828	5639372	3801	54	700	27	0	1	53	3739	283	247	150	1	1	23
152	152	0	1933344	4579	2584761	373646172	5643951	3505	44	1003	27	0	1	63	3433	287	231	465	1	1	17
153	153	1	2218070	8461	3528318	375864242	5652412	4702	136	3596	27	0	1	100	4593	228	1088	2260	1	1	64
154	154	2	2205831	5960	3272639	378070073	5658372	4877	104	952	27	0	1	85	4783	224	531	177	1	1	48
155	155	3	2195909	2633	2649801	380265982	5661005	1975	60	571	27	0	1	93	1873	221	180	150	1	1	25
156	156	4	2252785	5950	3558238	382518767	5666955	5058	96	769	27	0	1	31	5018	173	308	268	1	1	44
157	157	5	4800701	198992	25169303	387319468	5865947	9848	2820	186297	27	0	1	130	9708	175	49364	136736	1	1	1596
158	158	6	2120165	29102	4914143	389439633	5895049	4904	526	23645	27	0	1	300	4594	177	8668	14780	1	1	285
159	159	7	2117504	15718	3927757	391557137	5910767	4901	227	10563	27	0	1	143	4748	206	4370	5967	1	1	124
160	160	0	1559617	4964	2775210	393116754	5915731	3768	82	1087	27	0	1	121	3638	229	530	308	1	1	36
161	161	1	1539756	5433	2309492	394656510	5921164	3660	102	1644	27	0	1	49	3602	228	846	550	1	1	46
162	162	2	4721934	202892	21893685	399378444	6124056	7250	2700	192915	27	0	1	27	7214	231	48719	143943	1	1	1521
163	163	3	1940546	5303	2949630	401318990	6129359	4074	62	1140	27	0	1	55	4010	234	324	562	1	1	26
164	164	4	2237831	10653	3825516	403556821	6140012	4803	162	5661	27	0	1	248	4545	298	2258	3085	1	1	76
165	165	5	2118748	7512	3190049	405675569	6147524	4740	94	2651	27	0	1	96	4635	304	1103	1224	1	1	42
166	166	6	1969847	5704	2957940	407645416	6153228	4353	78	1246	27	0	1	52	4292	273	523	430	1	1	34
167	167	7	2376898	11581	4093056	410022314	6164809	5538	191	5825	27	0	1	166	5362	270	2526	3009	1	1	98
168	168	0	2349068	15851	3745507	412371382	6180660	4669	278	10877	27	0	1	127	4533	254	3517	7086	1	1	140
169	169	1	2234731	8148	3585758	414606113	6188808	4906	116	3099	27	0	1	55	4842	247	1283	1549	1	1	53
170	170	2	2568063	8712	4166675	417174176	6197520	4981	235	3469	27	0	1	155	4816	257	2076	1116	1	1	113
171	171	3	4797343	199806	22185054	421971519	6397326	10264	2729	186786	27	0	1	83	10172	261	49201	137302	1	1	1543
172	172	4	4797387	13100	5953560	426768906	6410426	10187	146	2740	27	0	1	32	10146	217	1807	696	1	1	70
173	173	5	2222661	6967	2778161	428991567	6417393	4987	72	1881	27	0	1	105	4873	231	994	636	1	1	31
174	174	6	2242010	8665	3800717	431233577	6426058	4931	96	3611	27	0	1	50	4872	241	1369	1981	1	1	43
175	175	7	2242372	3158	3030929	433475949	6429216	221	86	2824	27	0	1	74	138	204	1145	1455	1	1	38
176	176	0	2222617	7093	3206149	435698566	6436309	4909	94	2063	27	0	1	40	4860	205	1138	700	1	1	42
177	177	1	2284826	8660	3281469	437983392	6444969	286	130	8217	27	0	1	70	207	207	2278	5712	1	1	60
178	178	2	2232023	8478	5354182	440215415	6453447	4941	106	3404	27	0	1	129	4802	207	833	2344	1	1	48
179	179	3	2713361	19309	5352381	442928776	6472756	5788	338	13156	27	0	1	208	5570	244	5231	7661	1	1	170
180	180	4	2268959	6331	3677517	445197735	6479087	4501	94	1709	27	0	1	92	4400	242	627	820	1	1	42
181	181	5	2511893	8309	4848213	447709628	6487396	3876	185	4221	27	0	1	174	3692	237	2239	1725	1	1	91
182	182	6	2212354	3792	3490618	449921982	6491188	2224	82	1459	27	0	1	52	2163	233	424	714	37	33	36
183	183	7	1073604	4331	2280732	450995586	6495519	3098	82	1124	27	0	1	129	2959	239	563	302	1	1	36
184	184	0	1366959	4131	2431231	452362545	6499650	2567	54	1483	27	0	1	113	2445	243	489	731	1	1	22
185	185	1	325	354	471099	452362870	6500004	20	16	291	27	0	1	11	1	236	22	15	1	1	3
186	186	2	2118251	7526	3836987	454481121	6507530	4664	96	2739	27	0	1	104	4551	230	732	1757	1	1	43
187	187	3	2356187	8165	3493908	456837308	6515695	3508	179	4451	27	0	1	163	3335	239	2047	2145	1	1	84
188	188	4	1007976	7058	2310082	457845284	6522753	2739	68	4224	27	0	1	54	2676	238	742	3224	1	1	29
189	189	5	2223884	8559	2823850	460069168	6531312	5058	175	3299	27	0	1	125	4924	220	2067	992	1	1	82
190	190	6	1704348	5074	2966270	461773516	6536386	3932	92	1023	27	0	1	88	3835	216	567	220	1	1	41
191	191	7	2658791	6849	3607368	464432307	6543235	3311	154	3357	27	0	1	162	3139	204	1732	1401	1	1	74
192	192	0	2439350	14546	3306019	466871657	6557781	4597	217	9705	27	0	1	173	4414	203	3232	6250	1	1	103
193	193	1	2405856	22678	4303485	469277513	6580459	5236	340	17075	27	0	1	183	5043	249	6060	10746	1	1	177
194	194	2	2456741	6117	3661577	471734254	6586576	2558	130	3402	27	0	1	68	2481	253	1845	1284	1	1	64
195	195	3	2470543	8484	3844056	474204797	6595060	4589	159	3709	27	0	1	108	4472	236	1832	1621	1	1	76
196	196	4	2362976	16817	4023066	476567773	6611877	5337	256	11197	27	0	1	38	5290	228	4547	6402	1	1	129
197	197	5	2654731	10263	3530987	479222504	6622140	5455	167	4614	27	0	1	121	5325	225	2099	2270	1	1	78
198	198	6	2396038	10930	3454318	481618542	6633070	4571	189	6143	27	0	1	114	4448	221	2486	3416	1	1	89
199	199	7	2632910	12196	4566205	484251452	6645266	5626	219	6324	27	0	1	274	5342	227	2778	3299	1	1	117
200	200	0	2478645	9267	4153945	486730097	6654533	578	206	8456	27	0	1	123	446	220	3023	5193	1	1	100
201	201	1	2652393	20994	4143096	489382490	6675527	3015	239	17713	27	0	1	127	2879	171	5117	12405	1	1	114
202	202	2	2441544	15277	4114806	491824034	6690804	5137	183	9930	27	0	1	66	5062	162	3049	6699	1	1	86
203	203	3	2479012	6376	3573468	494303046	6697180	4735	52	1562	27	0	1	97	4629	135	199	1208	1	1	21
204	204	4	2399600	6415	3337828	496702646	6703595	4964	64	1360	27	0	1	69	4886	135	258	947	1	1	27
205	205	5	2873750	6996	4555074	499576396	6710591	5585	88	1296	27	0	1	156	5419	138	347	791	1	1	39
206	206	6	2382075	15558	4293416	501958471	6726149	5089	185	10257	27	0	1	48	5032	137	3297	6803	1	1	87
207	207	7	2553704	8998	3559027	504512175	6735147	5147	110	3714	27	0	1	189	4948	127	1237	2331	1	1	50
208	208	0	2391960	1678	3234409	506904135	6736825	268	32	1351	27	0	1	46	213	126	625	581	1	1	11
209	209	1	2622336	7967	3126559	509526471	6744792	4695	56	3189	27	0	1	71	4615	126	593	2451	1	1	23
210	210	2	2619518	5871	2716651	512145989	6750663	4455	56	1333	27	0	1	66	4380	133	210	970	1	1	23
211	211	3	2494372	15075	4526015	514640361	6765738	5327	182	9539	27	0	1	185	5132	136	3598	5785	1	1	93
212	212	4	2495241	5983	3557007	517135602	6771721	4413	44	1499	27	0	1	67	4337	139	217	1123	1	1	17
213	213	5	2487428	6892	3529178	519623030	6778613	5127	48	1690	27	0	1	60	5058	140	671	859	1	1	19
214	214	6	2305717	6743	3813907	521928747	6785356	3958	110	2648	27	0	1	179	3769	145	899	1584	1	1	50
215	215	7	2326096	1360	3074859	524254843	6786716	154	26	1153	27	0	1	36	110	146	201	786	1	1	8
216	216	0	2408422	3710	5012773	526663265	6790426	209	54	3420	27	0	1	61	139	143	775	2482	1	1	22
217	217	1	2386717	2511	3742327	529049982	6792937	163	42	2279	27	0	1	46	109	144	507	1608	1	1	16
218	218	2	2342635	2833	3166289	531392617	6795770	2232	24	550	27	0	1	35	2188	145	86	300	1	1	7
219	219	3	2489940	6352	3455799	533882557	6802122	4583	82	1660	27	0	1	144	4429	146	381	1113	1	1	36
220	220	4	2368695	5359	3294059	536251252	6807481	4285	40	1007	27	0	1	54	4222	140	246	601	1	1	15
221	221	5	2422110	6947	3798257	538673362	6814428	4948	56	1916	27	0	1	59	4880	141	345	1410	1	1	23
222	222	6	2475405	5431	3292739	541148767	6819859	377	90	4937	27	0	1	111	257	132	960	3825	1	1	40
223	223	7	2252241	5575	2883800	543401008	6825434	4903	70	575	27	0	1	108	4786	134	215	206	1	1	30
224	224	0	2374208	14279	4362855	545775216	6839713	4400	100	9752	27	0	1	197	4193	162	7353	2217	1	1	47
225	225	1	2693052	14776	4044626	548468268	6854489	5381	128	9240	27	0	1	147	5224	160	1869	7191	1	1	59
226	226	2	2666456	7655	3856047	551134724	6862144	5716	92	1820	27	0	1	109	5598	169	692	939	1	1	41
227	227	3	2553937	6420	2936801	553688661	6868564	5000	76	1317	27	0	1	74	4917	171	248	878	1	1	33
228	228	4	2346114	5812	3202279	556034775	6874376	4782	36	967	27	0	1	57	4716	169	127	652	1	1	13
229	229	5	2409340	4421	3370159	558444115	6878797	3314	40	1040	27	0	1	72	3233	172	153	695	1	1	15
230	230	6	2340205	6322	3483618	560784320	6885119	3461	78	2756	27	0	1	90	3362	173	759	1804	1	1	34
231	231	7	2481373	6706	3747717	563265693	6891825	4726	68	1885	27	0	1	102	4615	175	374	1316	1	1	29
232	232	0	2362237	1402	2939660	565627930	6893227	180	42	1153	27	0	1	46	126	145	340	648	1	1	16
233	233	1	2474320	8303	4158296	568102250	6901530	4940	72	3264	27	0	1	104	4827	143	730	2371	1	1	31
234	234	2	2476482	6551	4020467	570578732	6908081	4993	68	1463	27	0	1	130	4853	137	367	939	1	1	29
235	235	3	2531228	2187	4067417	573109960	6910268	389	54	1717	27	0	1	86	294	131	246	1320	1	1	22
236	236	4	2943150	6454	3635987	576053110	6916722	5325	70	1032	27	0	1	145	5170	131	406	475	1	1	30
237	237	5	2636019	7386	3363838	578689129	6924108	4780	62	2517	27	0	1	119	4652	134	349	2014	1	1	26
238	238	6	2613053	17947	5144303	581302182	6942055	4731	193	12996	27	0	1	91	4631	142	3362	9472	1	1	91
239	239	7	2664781	8042	4303985	583966963	6950097	4752	66	3197	27	0	1	109	4634	142	573	2462	1	1	28
240	240	0	2622925	12678	4481244	586589888	6962775	2610	120	9921	27	0	1	96	2505	148	2641	7112	1	1	55
