logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
36	36	0	3979887	1327	5556841	147430478	758237	25	23	1255	24	0	1	17	1	81	158	998	1	1	7
37	37	0	3980447	1381	5944729	151410925	759618	25	23	1309	24	0	1	17	1	79	171	1041	1	1	7
38	38	0	3986312	2027	6211319	155397237	761645	27	25	1951	24	0	1	19	1	72	293	1568	1	1	8
39	39	0	2839010	11001	4834553	158236247	772646	5888	207	4882	24	0	1	265	5614	58	1634	3172	1	1	111
40	40	0	2878074	4695	4452445	161114321	777341	2186	59	2426	24	0	1	112	2066	63	708	1637	1	1	25
41	41	0	2497835	6725	3975756	163612156	784066	5302	37	1362	24	0	1	58	5236	63	370	911	1	1	14
42	42	0	3023414	9541	5627851	166635570	793607	5538	162	3817	24	0	1	332	5197	95	2261	1443	1	1	82
43	43	0	2432772	5507	4018396	169068342	799114	5255	15	213	24	0	1	10	5237	74	44	79	1	1	3
44	44	0	2433850	354	3489238	171502192	799468	22	19	289	24	0	1	14	1	77	114	82	1	1	5
45	45	0	3977760	8216	5405451	175479952	807684	8164	9	19	24	0	1	3	8153	1	1	1	1	1	0
46	46	0	3983495	8224	5810190	179463447	815908	8172	9	19	24	0	1	3	8161	1	1	1	1	1	0
47	47	0	3983525	8222	5622061	183446972	824130	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
48	48	0	3978762	8222	5770930	187425734	832352	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
49	49	0	3979308	8222	6037559	191405042	840574	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
50	50	0	3978883	8222	6036890	195383925	848796	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
51	51	0	4015592	8265	5767620	199399517	857061	8213	9	19	24	0	1	3	8202	1	1	1	1	1	0
52	52	0	4037713	8267	5662111	203437230	865328	8215	9	19	24	0	1	3	8204	1	1	1	1	1	0
53	53	0	3979517	8222	7480674	207416747	873550	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
54	54	0	3979614	8222	5937250	211396361	881772	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
55	55	0	3977868	8222	5986299	215374229	889994	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
56	56	0	3977339	8222	5674551	219351568	898216	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
57	57	0	3991126	8222	5953979	223342694	906438	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
58	58	0	3983472	8222	5743190	227326166	914660	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
59	59	0	3979695	8222	7925382	231305861	922882	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
60	60	0	3987270	8222	5469851	235293131	931104	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
61	61	0	3983303	8224	7842984	239276434	939328	8172	9	19	24	0	1	3	8161	1	1	1	1	1	0
62	62	0	3980301	8222	5759120	243256735	947550	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
63	63	0	3981283	8222	6619317	247238018	955772	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
64	64	0	3989748	8222	5703850	251227766	963994	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
65	65	0	3995308	8226	5895680	255223074	972220	8174	9	19	24	0	1	3	8163	1	1	1	1	1	0
66	66	0	3991417	8232	5381321	259214491	980452	8180	9	19	24	0	1	3	8169	1	1	1	1	1	0
67	67	0	3978843	8222	5727471	263193334	988674	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
68	68	0	3978069	8222	5582510	267171403	996896	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
69	69	0	3977199	8222	5402721	271148602	1005118	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
70	70	0	3978070	8222	4656754	275126672	1013340	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
71	71	0	3978069	8222	4537194	279104741	1021562	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
72	72	0	3984617	8222	4451175	283089358	1029784	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
73	73	0	3992327	8222	4087526	287081685	1038006	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
74	74	0	3980080	8222	4436465	291061765	1046228	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
75	75	0	3981159	8222	4234875	295042924	1054450	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
76	76	0	3982575	8222	4303735	299025499	1062672	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
77	77	0	3984932	8222	4382895	303010431	1070894	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
78	78	0	3981491	8222	4378335	306991922	1079116	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
79	79	0	3980324	8222	4157456	310972246	1087338	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
80	80	0	3980537	8234	4432254	314952783	1095572	8182	9	19	24	0	1	3	8171	1	1	1	1	1	0
81	81	0	3979887	8222	4286476	318932670	1103794	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
82	82	0	3980447	8222	4296185	322913117	1112016	8170	9	19	24	0	1	3	8159	1	1	1	1	1	0
83	83	0	3986312	8393	4387175	326899429	1120409	8172	9	19	24	169	1	3	8161	1	1	1	1	1	0
