logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
230	230	6	2209656	14499	3606174	851490199	15230598	5287	112	9073	27	0	1	55	5223	296	1745	7011	1	1	42
231	231	7	2179436	39410	4783603	853669635	15270008	1621	433	37329	27	0	1	398	1213	587	4805	31915	1	1	202
232	232	0	1818393	5503	2489446	855488028	15275511	4010	34	1432	27	0	1	32	3969	572	156	683	1	1	8
233	233	1	2102699	33910	3717615	857590727	15309421	4783	364	28736	27	0	1	128	4645	568	3857	24289	1	1	166
234	234	2	2166499	40485	6579600	859757226	15349906	1591	457	38410	27	0	1	121	1461	548	5743	32097	1	1	217
235	235	3	2105967	34202	5152002	861863193	15384108	1326	340	32509	27	0	1	94	1223	569	4312	27606	1	1	151
236	236	4	2187660	43504	5575912	864050853	15427612	1611	453	41413	27	0	1	129	1472	574	6894	33923	1	1	214
237	237	5	2065749	11018	2861246	866116602	15438630	906	249	9836	27	0	1	117	780	574	2085	7156	1	1	109
238	238	6	2079620	28274	4831563	868196222	15466904	4893	318	23036	27	0	1	158	4725	582	3134	19298	1	1	136
239	239	7	2052892	7799	2436956	870249114	15474703	4941	81	2750	27	0	1	92	4840	334	711	1684	1	1	26
240	240	0	1976277	27973	3915224	872225391	15502676	4721	313	22912	27	0	1	54	4658	342	3337	19211	1	1	133
241	241	1	2063528	8491	3555015	874288919	15511167	4817	117	3530	27	0	1	118	4690	358	1191	1960	1	1	41
242	242	2	2053479	9653	3474554	876342398	15520820	4942	116	4568	27	0	1	89	4844	351	1095	3101	1	1	42
243	243	3	2050152	7981	2402257	878392550	15528801	4957	110	2887	27	0	1	103	4845	298	700	1868	1	1	36
244	244	4	1886986	5536	3091445	880279536	15534337	4196	73	1240	27	0	1	27	4160	255	667	297	1	1	23
245	245	5	1977267	7065	3395505	882256803	15541402	4674	101	2263	27	0	1	95	4570	246	1016	980	1	1	35
246	246	6	2212855	16772	4109904	884469658	15558174	5266	206	11273	27	0	1	170	5086	300	2899	8053	1	1	84
247	247	7	1973876	6272	3193935	886443534	15564446	4618	82	1545	27	0	1	45	4564	294	729	501	1	1	26
248	248	0	1984542	8462	3306845	888428076	15572908	4662	92	3681	27	0	1	35	4618	281	1006	2373	1	1	28
249	249	1	2087488	27594	4331204	890515564	15600502	4684	160	22723	27	0	1	121	4554	288	1872	20541	1	1	65
250	250	2	1888594	3019	3103285	892404158	15603521	590	82	2320	27	0	1	114	467	288	752	1259	1	1	28
251	251	3	2256196	17909	4357304	894660354	15621430	1913	222	15747	27	0	1	134	1769	317	3565	11844	1	1	88
252	252	4	2075361	4665	3279595	896735715	15626095	1258	121	3259	27	0	1	143	1105	343	749	2146	1	1	45
253	253	5	1043816	3810	2094157	897779531	15629905	1926	64	1793	27	0	1	94	1823	338	484	950	1	1	18
254	254	6	2254339	17755	4236993	900033870	15647660	1558	242	15928	27	0	1	106	1443	285	4058	11564	1	1	94
255	255	7	2207387	14657	3820505	902241257	15662317	5445	120	9065	27	0	1	133	5302	306	1834	6904	1	1	41
256	256	0	2132775	12077	3935994	904374032	15674394	1403	131	10516	27	0	1	70	1324	308	2208	7979	1	1	44
257	257	1	2117265	12253	3852364	906491297	15686647	1360	113	10753	27	0	1	47	1304	304	2957	7471	1	1	39
258	258	2	2052386	8391	3431825	908543683	15695038	4886	128	3350	27	0	1	48	4829	288	1322	1719	1	1	45
259	259	3	2791252	35600	5141002	911334935	15730638	6673	262	28638	27	0	1	168	6495	328	4339	23949	1	1	120
260	260	4	2166312	13714	3891174	913501247	15744352	5345	133	8209	27	0	1	74	5262	299	1720	6169	1	1	48
261	261	5	2131740	21312	4717133	915632987	15765664	5131	183	15971	27	0	1	48	5074	296	3387	12267	1	1	70
262	262	6	2178590	12886	3727255	917811577	15778550	5316	107	7436	27	0	1	73	5234	280	1371	5764	1	1	35
263	263	7	2676743	18971	4748022	920488320	15797521	3181	147	15616	27	0	1	97	3075	284	5986	9325	1	1	55
264	264	0	2020135	5047	3306785	922508455	15802568	1066	100	3854	27	0	1	55	1002	297	739	2797	1	1	30
265	265	1	2594363	13917	3761594	925102818	15816485	6411	110	7369	27	0	1	96	6306	300	1700	5348	1	1	36
266	266	2	2105899	4362	3162515	927208717	15820847	454	46	3835	27	0	1	44	401	284	673	2857	1	1	12
267	267	3	2172547	4454	3589285	929381264	15825301	668	99	3660	27	0	1	56	603	235	956	2448	1	1	35
268	268	4	2704680	17380	4452333	932085944	15842681	1735	154	15464	27	0	1	131	1594	239	3953	11251	1	1	56
269	269	5	2283855	20938	4987863	934369799	15863619	1819	295	18797	27	0	1	120	1690	246	4801	13729	1	1	118
270	270	6	2065650	6420	2845285	936435449	15870039	5050	64	1279	27	0	1	66	4975	248	294	716	1	1	18
271	271	7	2399040	32574	5988042	938834489	15902613	1814	498	30235	27	0	1	379	1425	451	6483	23279	1	1	228
272	272	0	2839973	64408	8356477	941674462	15967021	6829	610	56942	27	0	1	216	6603	453	8701	47766	1	1	298
273	273	1	2137046	10599	3864284	943811508	15977620	1658	176	8738	27	0	1	75	1574	454	2200	6063	1	1	71
274	274	2	2179121	14754	4524044	945990629	15992374	1493	246	12988	27	0	1	142	1341	501	3377	9089	1	1	95
275	275	3	2398376	29495	5136893	948389005	16021869	5624	445	23399	27	0	1	107	5508	498	5032	17847	1	1	198
276	276	4	3160001	96756	9485116	951549006	16118625	3924	851	91954	27	0	1	444	3470	679	15277	75976	1	1	417
277	277	5	2280201	12398	3900674	953829207	16131023	5265	165	6941	27	0	1	49	5207	662	2078	4180	1	1	66
278	278	6	2648784	36513	5553841	956477991	16167536	6108	573	29805	27	0	1	163	5935	636	7115	22032	1	1	267
279	279	7	2649539	17362	4133694	959127530	16184898	6788	196	10351	27	0	1	92	6687	472	2242	7616	1	1	83
280	280	0	2644643	27390	5542172	961772173	16212288	6726	406	20231	27	0	1	147	6569	455	4677	15078	1	1	180
281	281	1	2458044	21539	4113274	964230217	16233827	5694	282	15536	27	0	1	158	5526	466	3854	11195	1	1	117
282	282	2	2619151	28499	5452712	966849368	16262326	6406	435	21631	27	0	1	111	6286	417	4668	16524	1	1	196
283	283	3	2590431	23593	5259662	969439799	16285919	6438	361	16767	27	0	1	327	6101	402	3597	12747	1	1	162
284	284	4	2421006	8161	3833744	971860805	16294080	2446	131	5557	27	0	1	138	2298	189	2220	3127	1	1	47
285	285	5	2406291	18946	5236542	974267096	16313026	2368	314	16237	27	0	1	70	2289	191	3335	12690	1	1	126
286	286	6	2209753	3858	3535345	976476849	16316884	1453	98	2280	27	0	1	87	1357	197	609	1453	1	1	32
287	287	7	2636606	7535	4084604	979113455	16324419	5673	64	1771	27	0	1	66	5598	203	426	1121	1	1	18
288	288	0	2415368	9210	4111484	981528823	16333629	3807	130	5246	27	0	1	126	3672	200	1553	3472	1	1	45
289	289	1	2749706	33118	5962891	984278529	16366747	2761	382	29948	27	0	1	182	2569	187	5209	24530	1	1	166
290	290	2	2520960	7815	4250973	986799489	16374562	2945	113	4730	27	0	1	141	2794	189	1411	3109	1	1	40
291	291	3	2656492	11710	4240433	989455981	16386272	2524	90	9069	27	0	1	49	2466	194	1453	7401	1	1	28
292	292	4	1957849	3643	3201435	991413830	16389915	1144	76	2396	27	0	1	83	1052	202	577	1596	1	1	23
293	293	5	2651501	16817	4681573	994065331	16406732	6458	203	10129	27	0	1	127	6322	204	2082	7822	1	1	82
294	294	6	2023612	5409	3285215	996088943	16412141	4733	53	596	27	0	1	30	4694	208	201	166	1	1	15
295	295	7	2398555	5561	3755945	998487498	16417702	2514	85	2935	27	0	1	49	2456	205	1079	1630	1	1	25
296	296	0	2687206	21330	4680523	1001174704	16439032	6552	329	14422	27	0	1	303	6239	195	3166	11040	1	1	143
297	297	1	1875101	3654	3436725	1003049805	16442686	678	71	2878	27	0	1	79	590	172	520	2165	1	1	21
298	298	2	2378070	8784	3842444	1005427875	16451470	5650	102	3005	27	0	1	81	5560	174	656	2154	1	1	32
299	299	3	3357007	44853	6671110	1008784882	16496323	8293	333	36200	27	0	1	306	7977	198	7158	28822	1	1	137
300	300	4	2068964	7582	3445465	1010853846	16503905	4744	109	2702	27	0	1	88	4647	212	590	1879	1	1	38
301	301	5	2015131	8635	3546924	1012868977	16512540	4538	85	3985	27	0	1	71	4458	208	971	2785	1	1	25
302	302	6	2178776	12794	3575254	1015047753	16525334	4946	128	7693	27	0	1	40	4897	208	1632	5832	1	1	45
303	303	7	2504400	19011	3650845	1017552153	16544345	6191	366	12427	27	0	1	416	5765	438	2862	9106	1	1	169
304	304	0	2956350	41800	6692310	1020508503	16586145	7406	546	33821	27	0	1	383	7013	557	6989	26253	1	1	265
305	305	1	1863394	8163	4527153	1022371897	16594308	4218	110	3808	27	0	1	71	4138	570	770	2447	1	1	38
306	306	2	1797194	3908	3202955	1024169091	16598216	297	89	3495	27	0	1	75	213	567	746	2161	1	1	27
307	307	3	2272919	22250	4611573	1026442010	16620466	5503	470	16250	27	0	1	154	5339	531	3982	11716	1	1	220
308	308	4	1856354	6432	2640456	1028298364	16626898	4096	73	2236	27	0	1	45	4042	541	442	1232	1	1	21
309	309	5	2218488	16398	4085904	1030516852	16643296	5386	322	10663	27	0	1	97	5280	547	2524	7571	1	1	139
310	310	6	2220559	22473	4142054	1032737411	16665769	5325	454	16667	27	0	1	289	5026	510	4837	11299	1	1	209
311	311	7	2102781	8056	3360165	1034840192	16673825	5149	173	2707	27	0	1	84	5056	341	850	1495	1	1	66
312	312	0	2106812	12100	3684525	1036947004	16685925	5165	259	6649	27	0	1	89	5067	220	4328	2080	1	1	100
313	313	1	2602358	18032	3718455	1039549362	16703957	2828	370	14807	27	0	1	161	2657	234	3003	11549	1	1	163
314	314	2	2139448	16081	3744714	1041688810	16720038	5209	325	10520	27	0	1	35	5165	230	2560	7709	1	1	140
315	315	3	2141410	8140	3541845	1043830220	16728178	5238	99	2776	27	0	1	43	5186	221	789	1745	1	1	31
316	316	4	1859228	5890	2810166	1045689448	16734068	4034	55	1774	27	0	1	45	3980	217	323	1213	1	1	15
317	317	5	1860650	6447	2848865	1047550098	16740515	4162	90	2168	27	0	1	33	4120	204	564	1379	1	1	28
318	318	6	2210351	11170	3042946	1049760449	16751685	5631	201	5311	27	0	1	140	5481	211	1403	3676	1	1	80
319	319	7	1877166	7613	3056905	1051637615	16759298	4271	111	3204	27	0	1	115	4147	215	795	2173	1	1	41
320	320	0	1803169	5089	2726756	1053440784	16764387	3818	55	1189	27	0	1	73	3736	185	284	699	1	1	15
321	321	1	1953803	6326	3128526	1055394587	16770713	4674	73	1552	27	0	1	81	4584	175	477	879	1	1	21
322	322	2	2869737	86489	8671647	1058264324	16857202	3109	631	82722	27	0	1	324	2775	271	10295	72134	1	1	306
323	323	3	2025900	6762	3179065	1060290224	16863964	917	118	5700	27	0	1	153	754	311	1248	4120	1	1	45
324	324	4	2106108	9408	3765594	1062396332	16873372	1169	158	8054	27	0	1	136	1023	338	1615	6080	1	1	61
325	325	5	1904706	3744	2122347	1064301038	16877116	755	90	2872	27	0	1	42	704	333	606	1912	1	1	29
326	326	6	1819437	5534	2596516	1066120475	16882650	4004	34	1469	27	0	1	30	3965	334	272	842	1	1	8
327	327	7	1818399	5415	2932786	1067938874	16888065	4004	38	1346	27	0	1	30	3965	343	192	790	1	1	10
328	328	0	2264333	19990	4103104	1070203207	16908055	5516	156	14291	27	0	1	153	5353	424	2942	10904	1	1	59
329	329	1	2240963	13286	3232716	1072444170	16921341	1632	169	11458	27	0	1	148	1474	451	3933	7053	1	1	71
330	330	2	2099526	4811	3543374	1074543696	16926152	1662	73	3049	27	0	1	83	1570	367	571	2090	1	1	21
331	331	3	2113177	8675	3685064	1076656873	16934827	1956	192	6500	27	0	1	180	1766	345	2404	3730	1	1	80
332	332	4	2689218	33722	5747121	1079346091	16968549	6385	364	26946	27	0	1	332	6043	392	5082	21450	1	1	156
333	333	5	2682132	45018	4780822	1082028223	17013567	6653	383	37955	27	0	1	259	6384	453	7602	29878	1	1	167
334	334	6	1962396	4253	2467786	1083990619	17017820	893	93	3240	27	0	1	49	835	463	554	2202	1	1	36
335	335	7	2084194	6918	2977615	1086074813	17024738	1071	76	5744	27	0	1	78	984	451	560	4712	1	1	22
336	336	0	2205220	11989	3470025	1088280033	17036727	5480	142	6340	27	0	1	110	5361	418	2025	3876	1	1	52
337	337	1	2495931	25632	4270434	1090775964	17062359	6052	265	19288	27	0	1	192	5850	407	3852	15008	1	1	104
338	338	2	1770977	1494	2567846	1092546941	17063853	55	49	1363	27	0	1	46	1	409	209	724	1	1	13
339	339	3	2005112	9027	3752864	1094552053	17072880	4853	166	3981	27	0	1	179	4664	409	1056	2495	1	1	65
340	340	4	2310272	7076	3561535	1096862325	17079956	1556	169	5324	27	0	1	143	1403	382	1841	3080	1	1	64
341	341	5	2214644	11904	3361965	1099076969	17091860	5499	154	6224	27	0	1	88	5402	315	2617	3271	1	1	57
342	342	6	2305341	15730	5088062	1101382310	17107590	5768	246	9689	27	0	1	71	5688	323	3435	5910	1	1	98
343	343	7	3133922	69046	8636887	1104516232	17176636	7640	800	60579	27	0	1	439	7191	474	11582	48501	1	1	386
344	344	0	2988064	62826	6929960	1107504296	17239462	3580	610	58609	27	0	1	239	3331	526	11507	46554	1	1	292
345	345	1	2097237	8668	2703496	1109601533	17248130	5059	91	3491	27	0	1	88	4962	497	908	2065	1	1	27
346	346	2	2038054	10008	3205195	1111639587	17258138	4984	156	4841	27	0	1	41	4934	488	1097	3235	1	1	56
347	347	3	2506094	22484	4149274	1114145681	17280622	6356	236	15865	27	0	1	95	6252	504	3164	12176	1	1	91
348	348	4	2746254	25376	5191252	1116891935	17305998	4920	266	20163	27	0	1	104	4807	495	4586	15061	1	1	104
349	349	5	2581651	9384	3832604	1119473586	17315382	6402	88	2867	27	0	1	84	6309	500	901	1445	1	1	26
350	350	6	2073175	7461	2910636	1121546761	17322843	4956	90	2388	27	0	1	52	4895	502	475	1390	1	1	27
351	351	7	2503730	8260	3893114	1124050491	17331103	6287	104	1842	27	0	1	44	6234	381	685	755	1	1	33
352	352	0	2502614	8022	3728825	1126553105	17339125	6278	76	1641	27	0	1	35	6234	277	922	421	1	1	22
353	353	1	2504894	25046	4586014	1129057999	17364171	6140	312	18567	27	0	1	70	6061	282	4815	13449	1	1	123
354	354	2	2865415	46151	5964451	1131923414	17410322	7440	540	38144	27	0	1	166	7264	268	9518	28336	1	1	252
355	355	3	2563914	11149	4052364	1134487328	17421471	6433	122	4567	27	0	1	133	6290	275	2159	2112	1	1	39
356	356	4	2874128	14365	4056854	1137361456	17435836	7185	136	7017	27	0	1	128	7047	279	2560	4157	1	1	46
357	357	5	2504276	17684	4417293	1139865732	17453520	6437	157	11063	27	0	1	118	6310	260	3159	7623	1	1	57
358	358	6	2532180	32892	5336792	1142397912	17486412	6273	433	26159	27	0	1	40	6224	254	6373	19510	1	1	204
359	359	7	2517241	9700	3699955	1144915153	17496112	6240	46	3387	27	0	1	34	6197	233	536	2597	1	1	12
360	360	0	2978282	19708	5468122	1147893435	17515820	7342	258	12081	27	0	1	167	7165	245	3415	8400	1	1	104
361	361	1	2782036	25228	4556714	1150675471	17541048	6898	280	18023	27	0	1	76	6813	236	4226	13540	1	1	120
362	362	2	2510756	8281	3877174	1153186227	17549329	4372	104	3778	27	0	1	115	4248	265	2290	1202	1	1	33
363	363	3	2504607	7631	3682034	1155690834	17556960	6383	43	1178	27	0	1	42	6332	267	236	654	1	1	11
364	364	4	2284993	6679	3094745	1157975827	17563639	5620	40	992	27	0	1	31	5580	266	195	510	1	1	10
365	365	5	2845114	15499	5224602	1160820941	17579138	7202	175	8095	27	0	1	127	7066	262	3784	4028	1	1	59
366	366	6	2834424	27855	5756671	1163655365	17606993	7155	303	20370	27	0	1	87	7059	268	5591	14490	1	1	128
367	367	7	2510439	11160	4054124	1166165804	17618153	6302	120	4711	27	0	1	83	6210	265	3075	1350	1	1	40
368	368	0	2531834	8953	2991516	1168697638	17627106	6275	70	2581	27	0	1	53	6213	246	1770	544	1	1	20
369	369	1	2510464	10572	2973845	1171208102	17637678	6280	70	4195	27	0	1	61	6210	255	2394	1525	1	1	20
370	370	2	2504029	7585	3806345	1173712131	17645263	6277	76	1205	27	0	1	58	6210	227	394	563	1	1	22
371	371	3	2675262	24579	4535524	1176387393	17669842	2251	320	21981	27	0	1	253	1988	241	4692	17026	1	1	132
372	372	4	2699204	11078	4099934	1179086597	17680920	2734	168	8149	27	0	1	179	2545	252	2383	5493	1	1	64
373	373	5	2187332	5701	3620464	1181273929	17686621	2137	103	3434	27	0	1	99	2029	253	676	2484	1	1	32
374	374	6	2178460	7366	3366435	1183452389	17693987	5413	90	1836	27	0	1	84	5320	240	602	973	1	1	27
375	375	7	2307960	13378	4044524	1185760349	17707365	5687	118	7546	27	0	1	61	5617	245	4447	2833	1	1	39
376	376	0	1818966	5200	2703016	1187579315	17712565	4001	28	1144	27	0	1	27	3965	240	304	579	1	1	6
377	377	1	2967783	21495	4486653	1190547098	17734060	3510	398	17560	27	0	1	323	3177	240	5696	11603	1	1	165
378	378	2	2078333	7047	2943296	1192625431	17741107	5048	64	1908	27	0	1	30	5009	222	439	1226	1	1	18
379	379	3	2172005	7258	3464925	1194797436	17748365	5323	61	1847	27	0	1	50	5264	219	377	1230	1	1	17
380	380	4	2260788	3638	3371445	1197058224	17752003	835	97	2679	27	0	1	122	704	205	619	1834	1	1	34
381	381	5	2549993	9447	3580514	1199608217	17761450	6273	78	3069	27	0	1	98	6166	211	531	2306	1	1	23
382	382	6	2518999	27416	5091443	1202127216	17788866	6139	193	21057	27	0	1	107	6023	229	4233	16573	1	1	77
383	383	7	2503830	4020	2974765	1204631046	17792886	3079	45	869	27	0	1	63	3007	230	258	360	1	1	12
384	384	0	2324477	9034	3543065	1206955523	17801920	1484	55	7468	27	0	1	79	1396	225	509	6713	1	1	15
385	385	1	2311528	4154	2473826	1209267051	17806074	2310	86	1731	27	0	1	93	2208	270	830	610	1	1	26
386	386	2	2308752	6990	3372815	1211575803	17813064	5615	46	1302	27	0	1	38	5568	288	274	719	1	1	12
387	387	3	2309068	7117	3600905	1213884871	17820181	5745	40	1305	27	0	1	34	5702	290	178	816	1	1	10
388	388	4	2330150	8520	3606904	1216215021	17828701	5675	78	2740	27	0	1	89	5577	336	393	1990	1	1	23
389	389	5	2309854	7229	2890815	1218524875	17835930	5745	40	1417	27	0	1	34	5702	320	196	880	1	1	10
390	390	6	2309085	7006	3434525	1220833960	17842936	5751	43	1185	27	0	1	40	5702	292	175	697	1	1	11
391	391	7	2373647	12079	4163534	1223207607	17855015	5921	227	5904	27	0	1	240	5671	466	1587	3830	1	1	96
392	392	0	2308647	7143	3091215	1225516254	17862158	5751	43	1322	27	0	1	40	5702	469	161	671	1	1	11
393	393	1	2317545	8305	3733995	1227833799	17870463	5769	52	2457	27	0	1	58	5702	419	602	1415	1	1	14
394	394	2	2312820	7595	3096085	1230146619	17878058	5774	55	1739	27	0	1	48	5717	394	312	1012	1	1	15
395	395	3	2346883	9365	3395125	1232493502	17887423	5739	76	3523	27	0	1	76	5654	380	1031	2091	1	1	22
396	396	4	2309779	6800	2857756	1234803281	17894223	5745	34	994	27	0	1	34	5702	336	174	463	1	1	8
397	397	5	2309801	1097	3412795	1237113082	17895320	43	34	993	27	0	1	34	1	337	174	461	1	1	8
398	398	6	2309698	878	3354484	1239422780	17896198	43	34	774	27	0	1	34	1	332	191	230	1	1	8
399	399	7	2309523	1000	2974145	1241732303	17897198	43	37	893	27	0	1	34	1	161	204	507	1	1	9
400	400	0	2310575	818	3174885	1244042878	17898016	43	34	714	27	0	1	34	1	162	199	332	1	1	8
401	401	1	2309581	880	2973366	1246352459	17898896	43	34	776	27	0	1	34	1	169	147	439	1	1	8
402	402	2	2311095	1086	3134835	1248663554	17899982	49	37	973	27	0	1	40	1	172	210	570	1	1	9
403	403	3	2309079	750	2527206	1250972633	17900732	43	34	646	27	0	1	34	1	176	144	305	1	1	8
404	404	4	2308467	682	3181626	1253281100	17901414	43	34	578	27	0	1	34	1	177	113	268	1	1	8
405	405	5	2308512	682	2896285	1255589612	17902096	43	34	578	27	0	1	34	1	173	114	271	1	1	8
406	406	6	2312032	1093	3144365	1257901644	17903189	58	46	962	27	0	1	49	1	172	243	526	1	1	12
407	407	7	2308799	468	2489986	1260210443	17903657	43	31	367	27	0	1	34	1	170	116	62	1	1	7
408	408	0	2309020	653	2538786	1262519463	17904310	43	34	549	27	0	1	34	1	172	119	238	1	1	8
409	409	1	2319655	7643	3245175	1264839118	17911953	5800	67	1749	27	0	1	62	5729	170	457	1101	1	1	19
410	410	2	2308396	628	2993615	1267147514	17912581	43	34	524	27	0	1	34	1	169	110	225	1	1	8
411	411	3	2309899	881	3024956	1269457413	17913462	43	34	777	27	0	1	34	1	168	158	430	1	1	8
412	412	4	2310455	1079	3396225	1271767868	17914541	43	34	975	27	0	1	34	1	166	192	596	1	1	8
413	413	5	2310685	6753	2839156	1274078553	17921294	5730	37	959	27	0	1	39	5682	166	194	578	1	1	9
414	414	6	2309271	642	2441956	1276387824	17921936	43	34	538	27	0	1	34	1	167	130	220	1	1	8
415	415	7	2308906	472	3145205	1278696730	17922408	43	31	371	27	0	1	34	1	164	121	67	1	1	7
416	416	0	2308284	630	3371805	1281005014	17923038	43	34	526	27	0	1	34	1	167	107	232	1	1	8
417	417	1	2308662	635	3157506	1283313676	17923673	43	34	531	27	0	1	34	1	172	114	225	1	1	8
418	418	2	2267008	6533	2606476	1285580684	17930206	5457	28	1021	27	0	1	25	5423	173	432	395	1	1	6
419	419	3	2367771	7061	2883215	1287948455	17937267	2019	105	4910	27	0	1	75	1935	178	980	3731	1	1	34
420	420	4	2491918	6951	3265945	1290440373	17944218	2448	67	4409	27	0	1	74	2365	202	576	3610	1	1	20
421	421	5	1798770	3303	1982448	1292239143	17947521	562	67	2647	27	0	1	71	482	218	513	1895	1	1	19
422	422	6	2375793	10985	3326446	1294614936	17958506	811	129	10018	27	0	1	148	653	281	1582	8134	1	1	51
423	423	7	3094820	63922	6571521	1297709756	18022428	4185	455	59255	27	0	1	159	4016	305	6976	51952	1	1	207
424	424	0	3655562	98910	9475246	1301365318	18121338	4756	665	93462	27	0	1	283	4463	336	12151	80953	1	1	320
425	425	1	687456	4431	1418847	1302052774	18125769	1988	98	2318	27	0	1	95	1884	362	471	1464	1	1	34
426	426	2	780730	8126	1847377	1302833504	18133895	2085	161	5853	27	0	1	111	1965	373	1342	4117	1	1	64
427	427	3	1523475	43206	5050603	1304356979	18177101	2968	285	39926	27	0	1	248	2710	382	6944	32578	1	1	122
428	428	4	932972	26255	3419945	1305289951	18203356	2318	323	23587	27	0	1	263	2045	393	4410	18762	1	1	139
429	429	5	748048	12833	2216277	1306037999	18216189	1990	101	10715	27	0	1	92	1889	385	1522	8787	1	1	35
430	430	6	1352808	11334	2710365	1307390807	18227523	2759	131	8417	27	0	1	64	2686	318	1967	6111	1	1	51
431	431	7	3317796	10787	4746713	1310708603	18238310	7258	84	3418	27	0	1	103	7146	304	535	2558	1	1	28
432	432	0	1476383	4207	2496847	1312184986	18242517	3070	53	1057	27	0	1	40	3021	275	356	405	1	1	16
433	433	1	2865322	4834	3823984	1315050308	18247351	3139	77	1591	27	0	1	80	3050	280	320	970	1	1	25
434	434	2	1727666	3401	2560676	1316777974	18250752	344	59	2971	27	0	1	59	276	273	814	1863	1	1	18
435	435	3	1440430	4510	2608196	1318218404	18255262	3069	39	1375	27	0	1	30	3030	257	436	661	1	1	10
436	436	4	2632219	9195	3992444	1320850623	18264457	6206	58	2904	27	0	1	60	6137	257	496	2130	1	1	16
437	437	5	3982361	20846	5957001	1324832984	18285303	5972	189	14658	27	0	1	144	5818	297	2488	11852	1	1	86
438	438	6	2426594	8768	3274475	1327259578	18294071	5767	100	2874	27	0	1	53	5705	290	650	1913	1	1	33
439	439	7	2816462	5972	4037854	1330076040	18300043	2972	55	2918	27	0	1	44	2919	286	326	2285	1	1	17
440	440	0	3375298	13614	4268874	1333451338	18313657	3384	147	10056	27	0	1	141	3233	316	1292	8386	38	5	53
441	441	1	2405530	4137	3543475	1335856868	18317794	1837	64	2209	27	0	1	80	1748	329	290	1569	1	1	18
442	442	2	3944298	43260	7626538	1339801166	18361054	8441	444	34348	27	0	1	348	8083	387	6995	26903	38	5	202
443	443	3	2786400	8339	3895264	1342587566	18369393	6557	49	1706	27	0	1	51	6497	391	294	1000	1	1	13
444	444	4	4164868	48862	7881789	1346752434	18418255	9086	256	39493	27	0	1	326	8750	420	5542	33509	1	1	113
445	445	5	2619987	7927	3616524	1349372421	18426182	6160	68	1672	27	0	1	79	6072	398	297	956	1	1	20
446	446	6	4019312	52531	7912678	1353391733	18478713	8790	608	43106	27	0	1	649	8131	428	6669	35987	1	1	303
447	447	7	4780990	100145	9763626	1358172723	18578858	6040	359	93719	27	0	1	372	5658	429	8099	85169	1	1	162
448	448	0	3805707	34132	6690500	1361978430	18612990	7503	344	26258	27	0	1	230	7263	421	4104	21711	1	1	153
449	449	1	1885659	7721	2710136	1363864089	18620711	4352	104	3238	27	0	1	68	4275	403	689	2125	1	1	37
450	450	2	2740554	5080	3625704	1366604643	18625791	3046	90	1917	27	0	1	100	2937	337	393	1166	1	1	30
451	451	3	2615669	8223	3587595	1369220312	18634014	6291	118	1787	27	0	1	145	6136	344	709	713	1	1	42
452	452	4	3658505	17669	5922951	1372878817	18651683	7605	126	9911	27	0	1	147	7448	290	1976	7624	1	1	50
453	453	5	3004880	12893	3778144	1375883697	18664576	7202	111	5553	27	0	1	112	7081	288	1090	4154	1	1	40
454	454	6	3154309	21143	5255012	1379038006	18685719	7108	185	13823	27	0	1	185	6913	259	2594	10949	1	1	75
455	455	7	2596948	8553	3878454	1381634954	18694272	6308	79	2139	27	0	1	82	6217	216	504	1398	1	1	25
456	456	0	4002137	32120	6301090	1385637091	18726392	8433	586	23074	27	0	1	590	7833	187	5618	17247	1	1	292
457	457	1	3722629	12192	4861163	1389359720	18738584	8723	72	3370	27	0	1	85	8629	220	563	2566	1	1	21
458	458	2	4297085	57607	9055996	1393656805	18796191	8319	486	48775	27	0	1	308	8001	247	6789	41717	1	1	250
459	459	3	2566935	13912	4085624	1396223740	18810103	6090	110	7685	27	0	1	59	6022	243	2193	5228	1	1	41
460	460	4	2925664	15929	4985183	1399149404	18826032	6756	165	8981	27	0	1	169	6577	247	1702	7011	1	1	66
461	461	5	4140711	58251	7595098	1403290115	18884283	9008	530	48686	27	0	1	364	8634	253	7237	41174	1	1	255
462	462	6	3871686	31975	6733020	1407161801	18916258	8604	527	22817	27	0	1	522	8072	272	4133	18390	1	1	262
463	463	7	3651136	10411	4604743	1410812937	18926669	8442	78	1864	27	0	1	89	8344	273	338	1232	1	1	25
464	464	0	3604916	18316	4251334	1414417853	18944985	5989	284	12016	27	0	1	268	5711	279	2678	9038	1	1	127
465	465	1	1972712	3321	3043026	1416390565	18948306	1397	67	1830	27	0	1	38	1350	245	493	1071	1	1	20
466	466	2	4138896	19025	5536462	1420529461	18967331	8953	107	9938	27	0	1	144	8799	222	1314	8381	1	1	36
467	467	3	2680834	7699	3338485	1423210295	18975030	6296	78	1298	27	0	1	80	6207	205	346	726	1	1	27
468	468	4	4072106	38745	7212439	1427282401	19013775	4772	446	33500	27	0	1	254	4508	198	5166	28114	1	1	208
469	469	5	3258307	5348	3231256	1430540708	19019123	2795	45	2481	27	0	1	39	2747	189	427	1844	1	1	12
470	470	6	3388630	22105	6247451	1433929338	19041228	7488	328	14262	27	0	1	294	7184	201	3371	10669	1	1	146
