logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
72	72	0	1057213	9517	2600622	71170312	3185959	2828	202	6463	24	0	1	63	2757	359	1828	4257	1	1	96
73	73	1	1770010	86082	6617858	72940322	3272041	4145	774	81139	24	0	1	221	3915	335	21574	59209	1	1	450
74	74	2	664725	2985	1346185	73605047	3275026	1851	43	1067	24	0	1	52	1791	352	162	534	1	1	17
75	75	3	355364	1669	983817	73960411	3276695	662	27	956	24	0	1	18	636	357	140	440	1	1	9
76	76	4	827991	3243	1895183	74788402	3279938	2387	45	787	24	0	1	20	2359	363	187	218	1	1	18
77	77	5	371917	2411	1019086	75160319	3282349	784	69	1534	24	0	1	38	738	352	991	172	1	1	30
78	78	6	840575	3045	1652545	76000894	3285394	2420	51	550	24	0	1	37	2375	207	167	157	1	1	21
79	79	7	940358	4226	2054673	76941252	3289620	2599	37	1566	24	0	1	36	2555	202	223	1122	1	1	14
80	80	0	1421405	4641	2591691	78362657	3294261	3233	33	1351	24	0	1	30	3195	191	687	454	1	1	12
81	81	1	1140109	4518	2500901	79502766	3298779	2982	61	1451	24	0	1	46	2928	190	382	860	1	1	26
82	82	2	759822	2743	1640735	80262588	3301522	1953	37	729	24	0	1	18	1927	192	149	369	1	1	14
83	83	3	1645089	24768	4553095	81907677	3326290	3733	264	20747	24	0	1	92	3633	193	5934	14601	1	1	130
84	84	4	1445789	7763	2513251	83353466	3334053	2934	97	4708	24	0	1	75	2851	190	1423	3076	1	1	44
85	85	5	810229	2783	1818394	84163695	3336836	2347	19	393	24	0	1	18	2321	192	77	107	1	1	5
86	86	6	1342192	5849	2377852	85505887	3342685	3058	105	2662	24	0	1	112	2938	225	787	1631	1	1	48
87	87	7	768484	4907	1673664	86274371	3347592	1986	53	2844	24	0	1	32	1946	227	831	1767	1	1	22
88	88	0	1437020	7677	2939210	87711391	3355269	2545	101	5007	24	0	1	89	2448	226	1039	3723	1	1	46
89	89	1	102624	743	648698	87814015	3356012	246	35	438	24	0	1	31	207	237	105	79	1	1	13
90	90	2	943068	3589	1339686	88757083	3359601	2631	19	915	24	0	1	26	2597	231	92	574	1	1	5
91	91	3	1225492	7327	2379842	89982575	3366928	672	83	6548	24	0	1	46	618	230	1295	5004	1	1	37
92	92	4	1589878	8051	3227599	91572453	3374979	3477	63	4487	24	0	1	64	3405	293	712	3463	1	1	27
93	93	5	1096125	5010	2168933	92668578	3379989	2798	33	2155	24	0	1	12	2778	289	430	1417	1	1	12
94	94	6	1097655	5306	1983873	93766233	3385295	2802	37	2443	24	0	1	16	2778	250	491	1683	1	1	14
95	95	7	2060575	31182	6296719	95826808	3416477	4680	357	26121	24	0	1	83	4589	276	6158	19667	1	1	181
96	96	0	1098560	5680	1959703	96925368	3422157	2810	45	2801	24	0	1	24	2778	275	531	1976	1	1	18
97	97	1	1591784	8217	2587711	98517152	3430374	3440	71	4682	24	0	1	16	3416	265	992	3406	1	1	31
98	98	2	2239326	140889	14545830	100756478	3571263	4641	1149	135075	24	0	1	372	4260	377	35483	99194	1	1	691
99	99	3	1587818	7896	2486721	102344296	3579159	3434	49	4389	24	0	1	10	3416	372	706	3292	1	1	20
100	100	4	1102324	4279	1861304	103446620	3583438	2845	25	1385	24	0	1	26	2811	339	820	207	1	1	8
101	101	5	1257028	5639	2679791	104703648	3589077	3119	113	2383	24	0	1	24	3087	356	867	1141	1	1	52
102	102	6	1104566	4095	1968573	105808214	3593172	2579	65	1427	24	0	1	38	2533	368	307	733	1	1	28
103	103	7	1305128	10780	3324148	107113342	3603952	2632	209	7915	24	0	1	50	2574	338	2449	5109	1	1	102
104	104	0	1334678	15013	2924550	108448020	3618965	2711	269	12009	24	0	1	74	2629	320	3472	8198	1	1	129
105	105	1	1482217	7004	2737281	109930237	3625969	3039	119	3822	24	0	1	55	2976	307	1301	2195	1	1	55
106	106	2	1067317	5516	1704444	110997554	3631485	2420	85	2987	24	0	1	18	2394	193	823	1952	1	1	38
107	107	3	2148131	12475	4700194	113145685	3643960	4821	166	7464	24	0	1	140	4672	240	1990	5215	1	1	78
108	108	4	1456734	30960	4223555	114602419	3674920	3741	488	26707	24	0	1	110	3623	227	8570	17890	1	1	256
109	109	5	1944167	12128	3220709	116546586	3687048	4465	117	7522	24	0	1	76	4381	225	2566	4712	1	1	54
110	110	6	1275060	5165	2521872	117821646	3692213	3167	29	1945	24	0	1	30	3129	203	335	1388	1	1	10
111	111	7	658225	3771	1311776	118479871	3695984	1845	43	1859	24	0	1	28	1809	208	561	1071	1	1	17
112	112	0	1315464	8188	1885533	119795335	3704172	3154	75	4935	24	0	1	40	3106	211	1021	3684	1	1	33
113	113	1	1067085	3315	1555055	120862420	3707487	2418	21	852	24	0	1	10	2400	210	166	457	1	1	6
114	114	2	1707493	13214	3259119	122569913	3720701	3841	222	9127	24	0	1	48	3785	203	3929	4976	1	1	110
115	115	3	1312724	13729	3090449	123882637	3734430	3347	309	10049	24	0	1	53	3286	151	3523	6356	1	1	150
116	116	4	1318821	8456	2350122	125201458	3742886	3305	93	5034	24	0	1	50	3247	150	881	3984	1	1	42
117	117	5	1539510	4328	1912504	126740968	3747214	3592	31	681	24	0	1	26	3558	169	133	360	1	1	11
118	118	6	1737115	11322	2976830	128478083	3758536	1106	184	10008	24	0	1	149	948	211	5174	4604	1	1	87
119	119	7	1263854	4261	2236222	129741937	3762797	373	81	3783	24	0	1	53	312	224	797	2743	1	1	36
120	120	0	1185229	1651	2190783	130927166	3764448	150	63	1414	24	0	1	53	90	222	291	882	1	1	27
121	121	1	1500925	49468	5472261	132428091	3813916	869	696	47879	24	0	1	41	820	231	9488	38140	1	1	422
122	122	2	1500845	49698	6065569	133928936	3863614	869	708	48097	24	0	1	37	824	239	9592	38246	1	1	429
123	123	3	1108849	1148	1689714	135037785	3864762	67	65	992	24	0	1	59	1	256	165	552	1	1	28
124	124	4	3707928	295097	26472029	138745713	4159859	8590	3984	282499	24	0	1	2398	6183	253	83962	198263	1	1	2284
125	125	5	2646392	80356	12435277	141392105	4240215	6635	1526	72171	24	0	1	165	6461	251	39211	32688	1	1	923
126	126	6	1329549	3678	2640930	142721654	4243893	478	125	3051	24	0	1	105	365	250	821	1961	1	1	60
127	127	7	1108022	1069	1954803	143829676	4244962	67	53	925	24	0	1	59	1	247	133	526	1	1	22
128	128	0	2099460	17484	4010497	145929136	4262446	1857	312	15288	27	0	1	226	1621	345	4080	10843	1	1	151
129	129	1	1368541	5044	2351682	147297677	4267490	578	120	4319	27	0	1	85	484	369	1108	2822	1	1	55
130	130	2	1297054	2687	3328308	148594731	4270177	771	60	1829	27	0	1	37	725	364	488	957	1	1	25
131	131	3	214310	2357	893977	148809041	4272534	465	40	1825	27	0	1	3	453	352	434	1019	1	1	15
132	132	4	858997	3525	1885844	149668038	4276059	2053	68	1377	27	0	1	3	2041	332	1025	1	1	1	29
133	133	5	221150	1348	792547	149889188	4277407	511	32	778	27	0	1	3	499	313	240	205	1	1	11
134	134	6	919338	6269	1723244	150808526	4283676	2492	108	3642	27	0	1	3	2480	266	1672	1684	1	1	49
135	135	7	1813167	44311	5800050	152621693	4327987	3602	489	40193	27	0	1	3	3590	249	13171	26752	1	1	276
136	136	0	1343775	5512	2040213	153965468	4333499	3402	34	2049	27	0	1	3	3390	150	552	1327	1	1	12
137	137	1	840989	3638	1818333	154806457	4337137	2433	20	1158	27	0	1	3	2421	85	298	756	1	1	5
138	138	2	1361166	7265	2112582	156167623	4344402	3358	50	3830	27	0	1	3	3346	1	938	2872	1	1	20
139	139	3	1065261	6604	2105253	157232884	4351006	2447	128	4002	27	0	1	3	2435	1	1532	2450	1	1	59
140	140	4	1155669	4030	1875364	158388553	4355036	2951	76	976	27	0	1	7	2935	1	695	261	1	1	33
141	141	5	1254613	4867	2249763	159643166	4359903	3112	96	1632	27	0	1	3	3100	1	795	817	1	1	43
142	142	6	2156016	72902	10486884	161799182	4432805	4877	701	67297	27	0	1	7	4861	1	21939	45336	1	1	418
143	143	7	630003	2294	1493655	162429185	4435099	1781	40	446	27	0	1	3	1769	1	172	254	1	1	15
144	144	0	1446429	6514	2258922	163875614	4441613	3351	60	3076	27	0	1	3	3339	1	839	2217	1	1	25
145	145	1	1543572	5333	2757140	165419186	4446946	3431	46	1829	27	0	1	3	3419	1	521	1288	1	1	18
146	146	2	210007	960	681958	165629193	4447906	453	26	454	27	0	1	3	441	1	150	284	1	1	8
147	147	3	1341834	6300	2303062	166971027	4454206	3344	64	2865	27	0	1	3	3332	1	913	1932	1	1	27
148	148	4	11192	372	372139	166982219	4454578	148	20	177	27	0	1	3	136	1	157	1	1	1	5
149	149	5	746326	2426	1443015	167728545	4457004	1962	42	395	27	0	1	3	1950	1	223	152	1	1	16
150	150	6	802893	2865	1711654	168531438	4459869	2309	24	505	27	0	1	3	2297	1	169	316	1	1	7
151	151	7	102214	611	554758	168633652	4460480	240	30	314	27	0	1	3	228	1	137	157	1	1	10
152	152	0	1150341	3421	1906073	169783993	4463901	2907	26	461	27	0	1	3	2895	1	116	326	1	1	8
153	153	1	1697061	37176	4090556	171481054	4501077	3992	364	32793	27	0	1	3	3980	1	10405	22367	1	1	199
154	154	2	811031	3422	1708214	172292085	4504499	2362	80	953	27	0	1	3	2350	1	704	229	1	1	35
155	155	3	846282	3958	1707325	173138367	4508457	2502	42	1387	27	0	1	5	2488	1	389	978	1	1	16
156	156	4	851146	2110	1418815	173989513	4510567	2009	18	56	27	0	1	3	1997	1	37	1	1	1	4
157	157	5	724853	2022	1263876	174714366	4512589	1840	18	137	27	0	1	3	1828	1	42	77	1	1	4
158	158	6	1144269	3691	1798774	175858635	4516280	2866	36	762	27	0	1	3	2854	1	258	484	1	1	13
159	159	7	622239	1896	982527	176480874	4518176	1718	18	133	27	0	1	3	1706	1	42	73	1	1	4
160	160	0	1273377	5266	2576901	177754251	4523442	3157	48	2034	27	0	1	3	3145	1	1110	904	1	1	19
161	161	1	650986	2084	1331355	178405237	4525526	1802	26	229	27	0	1	3	1790	1	133	77	1	1	8
162	162	2	354545	1024	797407	178759782	4526550	663	30	304	27	0	1	3	651	1	124	161	1	1	10
163	163	3	1149413	8532	1705005	179909195	4535082	3057	114	5334	27	0	1	3	3045	1	1796	3518	1	1	52
164	164	4	1240270	2795	1480735	181149465	4537877	2566	32	170	27	0	1	3	2554	1	150	1	1	1	11
165	165	5	1705459	8674	2224103	182854924	4546551	3715	44	4888	27	0	1	3	3703	1	1264	3604	1	1	17
166	166	6	1619994	18002	2709540	184474918	4564553	3737	162	14076	27	0	1	3	3725	1	3440	10616	1	1	76
167	167	7	1113286	5042	1665385	185588204	4569595	2922	76	2017	27	0	1	5	2908	1	661	1336	1	1	33
168	168	0	17188	727	440488	185605392	4570322	186	36	478	27	0	1	3	174	1	338	121	1	1	13
169	169	1	803111	2743	1377995	186408503	4573065	2331	48	337	27	0	1	3	2319	1	148	169	1	1	19
170	170	2	898645	3263	1642064	187307148	4576328	2568	58	610	27	0	1	3	2556	1	301	289	1	1	24
171	171	3	1082936	3209	1833313	188390084	4579537	2786	18	378	27	0	1	3	2774	1	90	269	1	1	4
172	172	4	810229	2571	1566385	189200313	4582108	2351	30	163	27	0	1	3	2339	1	143	1	1	1	10
173	173	5	763024	2846	1116426	189963337	4584954	1949	34	836	27	0	1	3	1937	1	240	576	1	1	12
174	174	6	5297	437	369859	189968634	4585391	127	34	249	27	0	1	3	116	1	115	116	1	1	12
175	175	7	921806	3678	1346495	190890440	4589069	2549	44	1058	27	0	1	3	2537	1	366	672	1	1	17
176	176	0	1507436	17521	3188979	192397876	4606590	3627	347	13520	27	0	1	3	3615	1	3331	10169	1	1	185
177	177	1	610513	3401	1431165	193008389	4609991	1415	92	1867	27	0	1	3	1403	1	1291	556	1	1	41
178	178	2	58777	1402	552768	193067166	4611393	446	70	859	27	0	1	3	434	1	760	80	1	1	30
179	179	3	915518	13220	1911234	193982684	4624613	2671	187	10335	27	0	1	3	2659	1	2733	7582	1	1	88
180	180	4	1425503	4620	2069803	195408187	4629233	3644	64	885	27	0	1	3	3632	1	758	108	1	1	27
181	181	5	1084107	3516	2066283	196492294	4632749	2785	50	654	27	0	1	3	2773	1	413	221	1	1	20
182	182	6	622851	2004	1282536	197115145	4634753	1728	28	221	27	0	1	3	1716	1	103	100	1	1	9
183	183	7	1127345	5211	2123183	198242490	4639964	2673	76	2435	27	0	1	3	2661	1	929	1486	1	1	33
184	184	0	650272	1833	1066626	198892762	4641797	1776	10	20	27	0	1	3	1764	1	1	1	1	1	0
185	185	1	904019	2733	1277426	199796781	4644530	2676	10	20	27	0	1	3	2664	1	1	1	1	1	0
186	186	2	820648	2124	1382105	200617429	4646654	2067	10	20	27	0	1	3	2055	1	1	1	1	1	0
187	187	3	578728	1334	1040456	201196157	4647988	1277	10	20	27	0	1	3	1265	1	1	1	1	1	0
188	188	4	11130	205	331579	201207287	4648193	148	10	20	27	0	1	3	136	1	1	1	1	1	0
189	189	5	1499149	3612	2081403	202706436	4651805	3555	10	20	27	0	1	3	3543	1	1	1	1	1	0
190	190	6	1435923	3657	1869974	204142359	4655462	3600	10	20	27	0	1	3	3588	1	1	1	1	1	0
191	191	7	1456269	2943	1705815	205598628	4658405	2886	10	20	27	0	1	3	2874	1	1	1	1	1	0
192	192	0	1057213	2859	2189442	206655841	4661264	2802	10	20	27	0	1	3	2790	1	1	1	1	1	0
193	193	1	1769936	5026	2377732	208425777	4666290	4035	14	950	27	0	1	11	4015	1	600	330	1	1	2
194	194	2	664725	1946	987927	209090502	4668236	1889	10	20	27	0	1	3	1877	1	1	1	1	1	0
195	195	3	355364	721	775957	209445866	4668957	664	10	20	27	0	1	3	652	1	1	1	1	1	0
196	196	4	827991	2435	1623584	210273857	4671392	2378	10	20	27	0	1	3	2366	1	1	1	1	1	0
197	197	5	371917	815	626518	210645774	4672207	758	10	20	27	0	1	3	746	1	1	1	1	1	0
198	198	6	840636	2575	1166586	211486410	4674782	2406	12	130	27	0	1	5	2392	1	29	83	1	1	1
199	199	7	940358	2637	1236136	212426768	4677419	2580	10	20	27	0	1	3	2568	1	1	1	1	1	0
200	200	0	1421405	3259	2049243	213848173	4680678	3202	10	20	27	0	1	3	3190	1	1	1	1	1	0
201	201	1	1140109	2989	1919783	214988282	4683667	2932	10	20	27	0	1	3	2920	1	1	1	1	1	0
202	202	2	759822	2014	971337	215748104	4685681	1957	10	20	27	0	1	3	1945	1	1	1	1	1	0
203	203	3	1645052	4534	1862543	217393156	4690215	3637	12	858	27	0	1	5	3623	1	640	198	1	1	1
204	204	4	1445678	3915	2036802	218838834	4694130	3328	12	548	27	0	1	7	3312	1	285	243	1	1	1
205	205	5	810229	2400	1206045	219649063	4696530	2343	10	20	27	0	1	3	2331	1	1	1	1	1	0
206	206	6	1342192	3039	2172553	220991255	4699569	2982	10	20	27	0	1	3	2970	1	1	1	1	1	0
207	207	7	768484	2035	1365525	221759739	4701604	1978	10	20	27	0	1	3	1966	1	1	1	1	1	0
208	208	0	1437020	3299	2502331	223196759	4704903	3242	10	20	27	0	1	3	3230	1	1	1	1	1	0
209	209	1	102624	308	359269	223299383	4705211	251	10	20	27	0	1	3	239	1	1	1	1	1	0
210	210	2	943031	3054	1516645	224242414	4708265	2611	12	404	27	0	1	5	2597	1	201	183	1	1	1
211	211	3	1225418	4604	2724261	225467832	4712869	3145	12	1420	27	0	1	5	3131	1	1186	214	1	1	1
212	212	4	1589878	3509	2173583	227057710	4716378	3452	10	20	27	0	1	3	3440	1	1	1	1	1	0
213	213	5	1096125	2858	1892814	228153835	4719236	2801	10	20	27	0	1	3	2789	1	1	1	1	1	0
214	214	6	1097655	2859	1685704	229251490	4722095	2802	10	20	27	0	1	3	2790	1	1	1	1	1	0
215	215	7	2060538	5622	2842080	231312028	4727717	4613	12	970	27	0	1	5	4599	1	743	207	1	1	1
216	216	0	1098560	2868	1881004	232410588	4730585	2811	10	20	27	0	1	3	2799	1	1	1	1	1	0
217	217	1	1591784	3500	2358632	234002372	4734085	3443	10	20	27	0	1	3	3431	1	1	1	1	1	0
218	218	2	2239326	4826	2966339	236241698	4738911	4769	10	20	27	0	1	3	4757	1	1	1	1	1	0
219	219	3	1587818	3494	2086433	237829516	4742405	3437	10	20	27	0	1	3	3425	1	1	1	1	1	0
220	220	4	1102324	2879	2195622	238931840	4745284	2822	10	20	27	0	1	3	2810	1	1	1	1	1	0
221	221	5	1257028	3157	1989764	240188868	4748441	3100	10	20	27	0	1	3	3088	1	1	1	1	1	0
222	222	6	1104566	2640	1624284	241293434	4751081	2583	10	20	27	0	1	3	2571	1	1	1	1	1	0
223	223	7	1305128	3339	1845074	242598562	4754420	3282	10	20	27	0	1	3	3270	1	1	1	1	1	0
224	224	0	1334678	3422	1619554	243933240	4757842	3365	10	20	27	0	1	3	3353	1	1	1	1	1	0
225	225	1	1482217	3101	2260972	245415457	4760943	3044	10	20	27	0	1	3	3032	1	1	1	1	1	0
226	226	2	1067317	2476	2239643	246482774	4763419	2419	10	20	27	0	1	3	2407	1	1	1	1	1	0
227	227	3	2148131	4865	2904150	248630905	4768284	4808	10	20	27	0	1	3	4796	1	1	1	1	1	0
228	228	4	1456734	3713	1884034	250087639	4771997	3656	10	20	27	0	1	3	3644	1	1	1	1	1	0
229	229	5	1944167	4498	2115713	252031806	4776495	4441	10	20	27	0	1	3	4429	1	1	1	1	1	0
230	230	6	1275060	3210	2021483	253306866	4779705	3153	10	20	27	0	1	3	3141	1	1	1	1	1	0
231	231	7	658225	1907	878957	253965091	4781612	1850	10	20	27	0	1	3	1838	1	1	1	1	1	0
232	232	0	1315464	3398	1599124	255280555	4785010	3341	10	20	27	0	1	3	3329	1	1	1	1	1	0
233	233	1	1067085	2479	1707624	256347640	4787489	2422	10	20	27	0	1	3	2410	1	1	1	1	1	0
234	234	2	1707493	3877	2192543	258055133	4791366	3820	10	20	27	0	1	3	3808	1	1	1	1	1	0
235	235	3	1312724	3411	1675214	259367857	4794777	3354	10	20	27	0	1	3	3342	1	1	1	1	1	0
236	236	4	1318821	3369	1455765	260686678	4798146	3312	10	20	27	0	1	3	3300	1	1	1	1	1	0
237	237	5	1539901	3977	1536305	262226579	4802123	3603	30	317	27	0	1	3	3591	1	115	183	1	1	10
238	238	6	1748159	2103	2343682	263974738	4804226	946	54	1076	27	0	1	55	882	89	283	685	1	1	22
239	239	7	1607717	4288	2283592	265582455	4808514	667	86	3508	27	0	1	69	589	116	987	2386	1	1	38
240	240	0	214310	1685	626118	265796765	4810199	465	48	1145	27	0	1	3	453	116	918	93	1	1	19
241	241	1	858551	11637	2091782	266655316	4821836	2112	104	9394	27	0	1	61	2042	116	8115	1144	1	1	47
242	242	2	221150	1743	719638	266876466	4823579	511	28	1177	27	0	1	3	499	116	286	755	1	1	9
243	243	3	918182	10518	2356102	267794648	4834097	2591	90	7810	27	0	1	59	2523	116	6441	1233	1	1	40
244	244	4	1812753	22680	3771587	269607401	4856777	3671	254	18728	27	0	1	45	3617	116	18277	314	1	1	125
245	245	5	1342683	19363	3169199	270950084	4876140	3494	104	15738	27	0	1	33	3452	116	14649	953	1	1	47
246	246	6	839869	10647	1825444	271789953	4886787	2510	60	8050	27	0	1	25	2476	84	7048	898	1	1	25
