logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
36	36	0	2210858	16058	3691857	128195966	1947358	1064	89	14881	24	0	1	118	938	172	2146	12544	1	1	40
37	37	0	2071158	9080	2899320	130267124	1956438	4577	27	4452	24	0	1	40	4529	74	872	3488	1	1	9
38	38	0	2058966	1477	2522982	132326090	1957915	35	21	1397	24	0	1	27	1	74	480	825	1	1	6
39	39	0	1832086	45325	6193068	134158176	2003240	33	21	45247	24	0	1	25	1	82	312	135	35	44665	6
40	40	0	2042958	2219	3249069	136201134	2005459	884	19	1292	24	0	1	24	852	73	157	1003	30	13	5
41	41	0	2062827	2415	2945050	138263961	2007874	35	21	2335	24	0	1	27	1	77	641	1599	1	1	6
42	42	0	2062100	2712	2630981	140326061	2010586	35	21	2632	24	0	1	27	1	74	550	1990	1	1	6
43	43	0	2070128	4002	2449722	142396189	2014588	48	25	3905	24	0	1	40	1	74	668	3145	1	1	8
44	44	0	2065016	7381	2355011	144461205	2021969	4563	19	2775	24	0	1	22	4533	75	401	2281	1	1	5
45	45	0	2272760	4036	2606251	146733965	2026005	416	37	3559	24	0	1	71	337	74	1681	1786	1	1	14
46	46	0	2160200	13497	3259919	148894165	2039502	1228	155	12090	24	0	1	189	1030	208	2112	9751	1	1	75
47	47	0	1578255	5611	2041183	150472420	2045113	3699	17	1871	24	0	1	18	3673	77	202	1574	1	1	4
48	48	0	3516299	7038	4035616	153988719	2052151	3890	87	3037	24	0	1	181	3700	128	896	1994	1	1	39
49	49	0	3622400	10576	4215846	157611119	2062727	7509	39	3004	24	0	1	71	7430	93	411	2482	1	1	15
50	50	0	3369432	5725	3802227	160980551	2068452	3267	45	2389	24	0	1	118	3141	71	502	1798	1	1	18
51	51	0	3658594	13503	4507564	164639145	2081955	7802	51	5626	24	0	1	106	7688	89	1044	4475	1	1	21
52	52	0	3508992	9811	4065466	168148137	2091766	7397	33	2357	24	0	1	46	7343	87	548	1704	1	1	12
53	53	0	3519888	3739	3978096	171668025	2095505	1281	37	2397	24	0	1	66	1207	89	923	1367	1	1	14
54	54	0	3948233	11130	5110193	175616258	2106635	4209	161	6736	24	0	1	402	3798	181	2695	3841	1	1	86
55	55	0	3503553	2665	3879607	179119811	2109300	741	35	1865	24	0	1	59	674	73	265	1509	1	1	13
56	56	0	3768730	6528	4285365	182888541	2115828	3936	63	2505	24	0	1	164	3763	71	539	1877	1	1	27
57	57	0	3814083	8088	4653984	186702624	2123916	1691	79	6294	24	0	1	189	1493	71	1057	5148	1	1	35
58	58	0	3735939	11522	4600715	190438563	2135438	7921	39	3538	24	0	1	111	7802	74	1251	2195	1	1	15
59	59	0	3685428	11743	4587844	194123991	2147181	7628	65	4026	24	0	1	111	7509	73	927	3008	1	1	28
60	60	0	3685850	14336	7133965	197809841	2161517	7527	59	6726	24	0	1	122	7397	71	2476	4161	1	1	25
61	61	0	1859816	4135	2395812	199669657	2165652	4083	9	19	24	0	1	3	4072	1	1	1	1	1	0
62	62	0	1698503	3909	2064023	201368160	2169561	3857	9	19	24	0	1	3	3846	1	1	1	1	1	0
63	63	0	1521191	3489	1739334	202889351	2173050	3437	9	19	24	0	1	3	3426	1	1	1	1	1	0
64	64	0	3697406	203	3465898	206586757	2173253	151	9	19	24	0	1	3	140	1	1	1	1	1	0
65	65	0	2046643	4593	2576311	208633400	2177846	4541	9	19	24	0	1	3	4530	1	1	1	1	1	0
66	66	0	2210858	4904	3865957	210844258	2182750	4852	9	19	24	0	1	3	4841	1	1	1	1	1	0
67	67	0	2071158	4623	4498344	212915416	2187373	4571	9	19	24	0	1	3	4560	1	1	1	1	1	0
68	68	0	2058966	4606	3454799	214974382	2191979	4554	9	19	24	0	1	3	4543	1	1	1	1	1	0
69	69	0	1832086	3620	3681848	216806468	2195599	3568	9	19	24	0	1	3	3557	1	1	1	1	1	0
70	70	0	2042958	4581	3477148	218849426	2200180	4529	9	19	24	0	1	3	4518	1	1	1	1	1	0
71	71	0	2062827	4606	4617644	220912253	2204786	4554	9	19	24	0	1	3	4543	1	1	1	1	1	0
72	72	0	2062100	4606	3412928	222974353	2209392	4554	9	19	24	0	1	3	4543	1	1	1	1	1	0
73	73	0	2070128	4626	4218436	225044481	2214018	4574	9	19	24	0	1	3	4563	1	1	1	1	1	0
74	74	0	2065016	4617	3466068	227109497	2218635	4565	9	19	24	0	1	3	4554	1	1	1	1	1	0
75	75	0	2272760	4972	3781087	229382257	2223607	4920	9	19	24	0	1	3	4909	1	1	1	1	1	0
76	76	0	2160200	4974	4586665	231542457	2228581	4922	9	19	24	0	1	3	4911	1	1	1	1	1	0
77	77	0	1578255	3744	2874350	233120712	2232325	3692	9	19	24	0	1	3	3681	1	1	1	1	1	0
78	78	0	3516299	7499	5820880	236637011	2239824	7447	9	19	24	0	1	3	7436	1	1	1	1	1	0
79	79	0	3622400	7530	5071733	240259411	2247354	7478	9	19	24	0	1	3	7467	1	1	1	1	1	0
80	80	0	3369432	6983	5785031	243628843	2254337	6931	9	19	24	0	1	3	6920	1	1	1	1	1	0
81	81	0	3658594	7801	4953172	247287437	2262138	7749	9	19	24	0	1	3	7738	1	1	1	1	1	0
82	82	0	3508992	7434	6281578	250796429	2269572	7382	9	19	24	0	1	3	7371	1	1	1	1	1	0
83	83	0	3519888	7478	4213095	254316317	2277050	7426	9	19	24	0	1	3	7415	1	1	1	1	1	0
84	84	0	3948233	9205	6622477	258264550	2286255	9153	9	19	24	0	1	3	9142	1	1	1	1	1	0
85	85	0	3503553	7427	5779291	261768103	2293682	7375	9	19	24	0	1	3	7364	1	1	1	1	1	0
86	86	0	3768730	7658	3582327	265536833	2301340	7606	9	19	24	0	1	3	7595	1	1	1	1	1	0
87	87	0	3814083	8013	3695907	269350916	2309353	7961	9	19	24	0	1	3	7950	1	1	1	1	1	0
88	88	0	3735939	7841	3875586	273086855	2317194	7789	9	19	24	0	1	3	7778	1	1	1	1	1	0
89	89	0	3685428	7642	5385212	276772283	2324836	7590	9	19	24	0	1	3	7579	1	1	1	1	1	0
90	90	0	3685850	7611	5083382	280458133	2332447	7559	9	19	24	0	1	3	7548	1	1	1	1	1	0
91	91	0	3351215	42560	8401071	283809348	2375007	7401	915	34220	24	0	1	1121	6271	164	9440	24596	1	1	575
92	92	0	3594506	10365	3803337	287403854	2385372	7839	39	2463	24	0	1	73	7758	94	378	1973	1	1	15
93	93	0	1884033	1567	1795514	289287887	2386939	504	23	1016	24	0	1	35	461	91	222	685	1	1	7
94	94	0	4548684	16003	7183665	293836571	2402942	10761	69	5149	24	0	1	134	10618	173	848	4109	1	1	30
95	95	0	4504735	51273	8058032	298341306	2454215	6396	416	44437	24	0	1	778	5609	595	12629	31193	1	1	256
96	96	0	4032788	7696	7817693	302374094	2461911	2747	57	4868	24	0	1	108	2631	161	666	4022	1	1	24
97	97	0	4017350	11710	4684493	306391444	2473621	8985	77	2624	24	0	1	181	8795	107	550	1949	1	1	34
98	98	0	4023046	10682	7066156	310414490	2484303	8841	47	1770	24	0	1	61	8772	84	374	1294	1	1	19
99	99	0	4083865	20322	5231882	314498355	2504625	8869	95	11334	24	0	1	227	8633	85	3166	8065	1	1	43
100	100	0	4000288	2646	5793530	318498643	2507271	1235	29	1358	24	0	1	48	1179	88	259	992	1	1	10
101	101	0	4016704	672	3648868	322515347	2507943	21	15	612	24	0	1	13	1	85	82	427	1	1	3
102	102	0	4019174	987	7421704	326534521	2508930	21	15	927	24	0	1	13	1	85	166	657	1	1	3
103	103	0	4018309	1050	4125996	330552830	2509980	27	19	980	24	0	1	19	1	84	142	735	1	1	5
104	104	0	3997945	2090	5982019	334550775	2512070	1193	17	856	24	0	1	18	1167	88	212	537	1	1	4
105	105	0	3999801	1387	3782467	338550576	2513457	38	25	1300	24	0	1	30	1	90	216	975	1	1	8
106	106	0	4015778	5636	4670024	342566354	2519093	1839	49	3724	24	0	1	114	1717	84	1025	2596	1	1	20
107	107	0	3999143	1277	4948883	346565497	2520370	38	23	1192	24	0	1	30	1	86	203	884	1	1	7
108	108	0	4016813	748	5091362	350582310	2521118	33	23	668	24	0	1	25	1	85	127	438	1	1	7
109	109	0	4338354	14664	6143879	354920664	2535782	5919	173	8548	24	0	1	399	5511	264	3030	5234	1	1	94
110	110	0	4431881	15130	6215849	359352545	2550912	10568	107	4431	24	0	1	243	10316	121	1694	2597	1	1	49
111	111	0	3997434	815	4089626	363349979	2551727	26	17	748	24	0	1	18	1	87	160	482	1	1	4
112	112	0	4197415	13185	5362311	367547394	2564912	1806	191	11164	24	0	1	287	1510	152	3181	7811	1	1	102
113	113	0	4011827	4728	4286336	371559221	2569640	38	25	4641	24	0	1	30	1	88	516	4018	1	1	8
114	114	0	4191207	11507	5497610	375750428	2581147	2016	111	9356	24	0	1	222	1785	86	2607	6644	1	1	57
115	115	0	4017161	684	4302036	379767589	2581831	21	15	624	24	0	1	13	1	84	106	416	1	1	3
116	116	0	4016254	586	4617814	383783843	2582417	21	15	526	24	0	1	13	1	84	76	348	1	1	3
117	117	0	4016947	615	4194426	387800790	2583032	21	15	555	24	0	1	13	1	85	108	344	1	1	3
118	118	0	4393412	11844	5169373	392194202	2594876	6479	115	5226	24	0	1	307	6163	112	1831	3264	1	1	53
119	119	0	4378629	1472	4325905	396572831	2596348	863	23	562	24	0	1	48	807	89	103	352	1	1	7
120	120	0	4113166	12890	5061782	400685997	2609238	4557	119	8190	24	0	1	318	4230	80	2923	5168	1	1	63
121	121	0	4022785	21698	5341262	404708782	2630936	7681	171	13822	24	0	1	357	7315	71	6233	7499	1	1	84
122	122	0	4861113	13457	5249522	409569895	2644393	10919	49	2465	24	0	1	117	10794	69	950	1427	1	1	20
123	123	0	3591987	2468	3571098	413161882	2646861	437	33	1974	24	0	1	71	358	75	511	1369	1	1	12
124	124	0	3613730	11098	4418554	416775612	2657959	7969	103	3002	24	0	1	262	7698	74	2621	288	1	1	48
125	125	0	3351215	7523	3396589	420126827	2665482	7470	9	20	24	0	1	3	7459	1	1	1	1	1	0
126	126	0	3594506	7851	3552058	423721333	2673333	7798	9	20	24	0	1	3	7787	1	1	1	1	1	0
127	127	0	1884033	4129	2056573	425605366	2677462	4076	9	20	24	0	1	3	4065	1	1	1	1	1	0
128	128	0	4548684	10722	4519355	430154050	2688184	10664	10	21	27	0	1	3	10652	1	1	1	1	1	0
129	129	0	4504735	9961	4744333	434658785	2698145	9903	10	21	27	0	1	3	9891	1	1	1	1	1	0
130	130	0	4032788	8864	4026216	438691573	2707009	8806	10	21	27	0	1	3	8794	1	1	1	1	1	0
131	131	0	4017350	8853	3940017	442708923	2715862	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0
132	132	0	4023046	8885	4254445	446731969	2724747	8827	10	21	27	0	1	3	8815	1	1	1	1	1	0
133	133	0	4083865	8896	4502565	450815834	2733643	8838	10	21	27	0	1	3	8826	1	1	1	1	1	0
134	134	0	4000288	8844	4156356	454816122	2742487	8786	10	21	27	0	1	3	8774	1	1	1	1	1	0
135	135	0	4016704	8853	4265815	458832826	2751340	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0
136	136	0	4019174	8853	3948046	462852000	2760193	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0
137	137	0	4018309	8856	4218896	466870309	2769049	8798	10	21	27	0	1	3	8786	1	1	1	1	1	0
138	138	0	3997945	8826	4020046	470868254	2777875	8768	10	21	27	0	1	3	8756	1	1	1	1	1	0
139	139	0	3999801	8836	4175666	474868055	2786711	8778	10	21	27	0	1	3	8766	1	1	1	1	1	0
140	140	0	4015778	8839	4191605	478883833	2795550	8781	10	21	27	0	1	3	8769	1	1	1	1	1	0
141	141	0	3999143	8836	4132936	482882976	2804386	8778	10	21	27	0	1	3	8766	1	1	1	1	1	0
142	142	0	4016813	8862	4029236	486899789	2813248	8804	10	21	27	0	1	3	8792	1	1	1	1	1	0
143	143	0	4338354	9629	4638314	491238143	2822877	9571	10	21	27	0	1	3	9559	1	1	1	1	1	0
144	144	0	4431881	10526	4569224	495670024	2833403	10468	10	21	27	0	1	3	10456	1	1	1	1	1	0
145	145	0	3997434	8825	4213636	499667458	2842228	8767	10	21	27	0	1	3	8755	1	1	1	1	1	0
146	146	0	4197415	9437	4533164	503864873	2851665	9379	10	21	27	0	1	3	9367	1	1	1	1	1	0
147	147	0	4011827	8836	4163636	507876700	2860501	8778	10	21	27	0	1	3	8766	1	1	1	1	1	0
148	148	0	4191207	9295	4549854	512067907	2869796	9237	10	21	27	0	1	3	9225	1	1	1	1	1	0
149	149	0	4017161	8853	4262395	516085068	2878649	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0
150	150	0	4016254	8853	4037957	520101322	2887502	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0
151	151	0	4016947	8853	4294916	524118269	2896355	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0
152	152	0	4393412	9688	4433395	528511681	2906043	9630	10	21	27	0	1	3	9618	1	1	1	1	1	0
153	153	0	4378629	9713	4806643	532890310	2915756	9655	10	21	27	0	1	3	9643	1	1	1	1	1	0
154	154	0	4113166	9071	4198606	537003476	2924827	9013	10	21	27	0	1	3	9001	1	1	1	1	1	0
155	155	0	4022785	9000	4221795	541026261	2933827	8942	10	21	27	0	1	3	8930	1	1	1	1	1	0
156	156	0	4861113	11029	5130182	545887374	2944856	10971	10	21	27	0	1	3	10959	1	1	1	1	1	0
157	157	0	3591987	7885	3881397	549479361	2952741	7827	10	21	27	0	1	3	7815	1	1	1	1	1	0
158	158	0	3613730	7862	3770127	553093091	2960603	7804	10	21	27	0	1	3	7792	1	1	1	1	1	0
159	159	0	5107940	32476	8031762	558201031	2993079	12021	401	20027	27	0	1	623	11388	355	19650	1	1	1	251
160	160	0	4798357	106915	11805040	562999388	3099994	10850	964	95074	27	0	1	1334	9506	1240	22386	71425	1	1	612
161	161	0	4694993	39947	6860176	567694381	3139941	11013	346	28561	27	0	1	508	10495	439	5764	22336	1	1	191
162	162	0	4629219	13095	5313542	572323600	3153036	9799	80	3189	27	0	1	157	9632	82	1327	1760	1	1	35
163	163	0	3202883	13669	4310485	575526483	3166705	5927	117	7598	27	0	1	339	5578	77	3179	4322	1	1	62
164	164	0	4967825	33750	7135855	580494308	3200455	9320	265	24138	27	0	1	409	8901	296	4789	19031	1	1	140
165	165	0	2432136	6175	2991440	582926444	3206630	3527	74	2547	27	0	1	136	3381	79	585	1863	1	1	32
166	166	0	4066750	2226	4339775	586993194	3208856	603	48	1548	27	0	1	87	507	121	376	1031	1	1	19
167	167	0	3878026	9428	4559774	590871220	3218284	8852	22	527	27	0	1	31	8812	78	123	307	1	1	6
168	168	0	4847170	14719	5448022	595718390	3233003	9606	76	5010	27	0	1	175	9421	140	1046	3803	1	1	33
169	169	0	4713986	21044	6318298	600432376	3254047	10408	164	10445	27	0	1	405	9993	79	2737	7609	1	1	79
170	170	0	4815637	20333	5635830	605248013	3274380	8999	56	11251	27	0	1	129	8860	83	3534	7614	1	1	23
171	171	0	2418637	2087	2798690	607666650	3276467	1250	24	786	27	0	1	38	1203	88	214	464	1	1	7
172	172	0	4795235	37757	7218405	612461885	3314224	10849	200	26681	27	0	1	350	10489	240	3772	22647	1	1	103
173	173	0	2440936	5553	3031330	614902821	3319777	3423	34	2069	27	0	1	54	3360	80	994	975	1	1	12
174	174	0	4728443	13810	5597101	619631264	3333587	1272	125	12386	27	0	1	262	1000	144	2522	9699	1	1	65
175	175	0	3885246	10473	4494775	623516510	3344060	8846	24	1576	27	0	1	34	8803	80	307	1169	1	1	7
176	176	0	4690207	22902	5883180	628206717	3366962	10711	104	12060	27	0	1	237	10464	77	2434	9529	1	1	51
177	177	0	4629834	12187	5481141	632836551	3379149	10665	24	1471	27	0	1	77	10579	80	163	1208	1	1	7
178	178	0	36583	2157	505818	632873134	3381306	304	54	1772	27	0	1	89	206	101	283	1368	1	1	22
179	179	0	16305	1103	658928	632889439	3382409	165	24	887	27	0	1	28	128	87	120	172	61	429	7
180	180	0	505823	83335	14513390	633395262	3465744	145	30	83133	27	0	1	39	98	87	177	383	2783	79682	10
181	181	0	81598	1297	529148	633476860	3467041	580	42	648	27	0	1	84	487	78	417	133	1	1	16
182	182	0	122410	2740	602148	633599270	3469781	678	72	1963	27	0	1	147	521	123	721	1099	1	1	31
183	183	0	20156	2651	475418	633619426	3472432	46	26	2552	27	0	1	37	1	79	367	2005	32	51	8
184	184	0	47983	3688	675098	633667409	3476120	308	56	3297	27	0	1	89	210	117	928	2232	1	1	23
185	185	0	225199	24915	1982823	633892608	3501035	803	120	23965	27	0	1	184	609	170	3602	20059	59	55	63
186	186	0	47185	2620	503238	633939793	3503655	112	36	2445	27	0	1	66	38	75	313	1744	37	257	13
187	187	0	125903	4117	746217	634065696	3507772	897	180	3013	27	0	1	251	636	73	1688	1232	1	1	100
188	188	0	1368463	185016	9448327	635434159	3692788	1691	395	182903	27	0	1	535	1146	304	8051	174314	47	166	235
189	189	0	1271339	10776	1881493	636705498	3703564	1748	122	8879	27	0	1	169	1569	107	1293	7429	15	17	58
190	190	0	1113186	4959	1400055	637818684	3708523	1486	86	3360	27	0	1	133	1343	110	1143	2087	1	1	38
191	191	0	1204790	13791	2266542	639023474	3722314	2014	477	11273	27	0	1	621	1383	93	4620	6540	1	1	300
192	192	0	1195883	20024	2511421	640219357	3742338	1616	184	18197	27	0	1	231	1375	137	1961	15854	72	153	92
193	193	0	1151582	5674	1411035	641370939	3748012	1583	155	3909	27	0	1	236	1337	75	727	3087	1	1	76
194	194	0	1091939	1770	1040287	642462878	3749782	1275	24	444	27	0	1	35	1231	75	81	176	36	59	7
195	195	0	534497	3051	835847	642997375	3752833	416	108	2500	27	0	1	162	244	83	613	1784	1	1	55
196	196	0	1141129	7462	1604694	644138504	3760295	1438	54	5943	27	0	1	101	1328	92	838	4934	25	36	22
197	197	0	1142200	6389	1401025	645280704	3766684	1427	52	4883	27	0	1	93	1325	98	1193	3458	32	84	21
198	198	0	181083	27822	4020346	645461787	3794506	281	22	27492	27	0	1	36	236	81	96	18977	386	7932	6
199	199	0	1333429	19997	2449702	646795216	3814503	2093	281	17596	27	0	1	394	1689	126	2933	14186	55	277	149
200	200	0	1231351	3409	1391725	648026567	3817912	1612	78	1692	27	0	1	136	1466	118	632	922	1	1	34
201	201	0	50310	3429	500668	648076877	3821341	56	30	3316	27	0	1	47	1	80	598	2573	30	17	10
202	202	0	604393	3472	801288	648681270	3824813	1380	26	2039	27	0	1	57	1314	76	130	1813	1	1	8
203	203	0	1104967	2585	1097896	649786237	3827398	1479	28	1051	27	0	1	47	1423	77	186	768	1	1	9
204	204	0	604230	1539	738628	650390467	3828937	53	28	1431	27	0	1	44	1	79	253	1079	1	1	9
205	205	0	84378	833	359368	650474845	3829770	95	44	667	27	0	1	75	12	74	218	355	1	1	17
206	206	0	1170847	9308	1709194	651645692	3839078	1618	177	7486	27	0	1	240	1368	77	2068	5321	1	1	87
207	207	0	534659	3938	857967	652180351	3843016	163	38	3710	27	0	1	83	72	78	483	3129	1	1	14
208	208	0	36245	857	306528	652216596	3843873	39	24	767	27	0	1	30	1	77	161	509	1	1	7
209	209	0	168947	17393	1649635	652385543	3861266	951	316	16099	27	0	1	366	575	76	3695	12308	1	1	172
210	210	0	2614144	45581	5783970	654999687	3906847	4988	174	40392	27	0	1	305	4673	138	10122	30110	1	1	89
211	211	0	1295081	16296	2600421	656294768	3923143	2899	367	13003	27	0	1	473	2416	135	3596	9188	40	25	203
212	212	0	27841	875	327479	656322609	3924018	72	28	748	27	0	1	40	24	80	165	483	1	1	9
213	213	0	1714703	4868	1992943	658037312	3928886	4080	40	721	27	0	1	92	3979	84	482	135	1	1	15
214	214	0	1622074	4923	1789604	659659386	3933809	3449	70	1377	27	0	1	207	3232	118	502	737	1	1	30
215	215	0	1027004	1477	1057517	660686390	3935286	867	28	555	27	0	1	46	812	90	120	326	1	1	9
216	216	0	3914453	2290	4266555	664600843	3937576	107	50	2106	27	0	1	87	12	79	455	1552	1	1	20
217	217	0	4798357	11170	5362892	669399200	3948746	11112	10	21	27	0	1	3	11100	1	1	1	1	1	0
218	218	0	4694993	10897	4916953	674094193	3959643	10839	10	21	27	0	1	3	10827	1	1	1	1	1	0
219	219	0	4629219	10574	4873883	678723412	3970217	10516	10	21	27	0	1	3	10504	1	1	1	1	1	0
220	220	0	3202883	6835	3390918	681926295	3977052	6777	10	21	27	0	1	3	6765	1	1	1	1	1	0
221	221	0	4967979	12257	5243992	686894274	3989309	11174	12	1044	27	0	1	6	11159	1	922	102	1	1	1
222	222	0	2432136	5351	2595212	689326410	3994660	5293	10	21	27	0	1	3	5281	1	1	1	1	1	0
223	223	0	4066750	9569	3994317	693393160	4004229	9511	10	21	27	0	1	3	9499	1	1	1	1	1	0
224	224	0	3878026	8989	4067716	697271186	4013218	8931	10	21	27	0	1	3	8919	1	1	1	1	1	0
225	225	0	4847170	11525	4948973	702118356	4024743	11467	10	21	27	0	1	3	11455	1	1	1	1	1	0
226	226	0	4713986	10717	5248901	706832342	4035460	10659	10	21	27	0	1	3	10647	1	1	1	1	1	0
227	227	0	4815637	10869	4923453	711647979	4046329	10811	10	21	27	0	1	3	10799	1	1	1	1	1	0
228	228	0	2418637	5302	2645981	714066616	4051631	5244	10	21	27	0	1	3	5232	1	1	1	1	1	0
229	229	0	4795235	10889	5295931	718861851	4062520	10831	10	21	27	0	1	3	10819	1	1	1	1	1	0
230	230	0	2440936	5337	2591651	721302787	4067857	5279	10	21	27	0	1	3	5267	1	1	1	1	1	0
231	231	0	4728443	10809	4984523	726031230	4078666	10751	10	21	27	0	1	3	10739	1	1	1	1	1	0
232	232	0	3885246	8995	3823747	729916476	4087661	8937	10	21	27	0	1	3	8925	1	1	1	1	1	0
233	233	0	4690207	10641	4535634	734606683	4098302	10583	10	21	27	0	1	3	10571	1	1	1	1	1	0
234	234	0	4629834	10611	3772988	739236517	4108913	10553	10	21	27	0	1	3	10541	1	1	1	1	1	0
235	235	0	36583	317	262019	739273100	4109230	259	10	21	27	0	1	3	247	1	1	1	1	1	0
236	236	0	16305	218	216599	739289405	4109448	160	10	21	27	0	1	3	148	1	1	1	1	1	0
237	237	0	505823	317	593048	739795228	4109765	259	10	21	27	0	1	3	247	1	1	1	1	1	0
238	238	0	81598	610	303449	739876826	4110375	552	10	21	27	0	1	3	540	1	1	1	1	1	0
239	239	0	122410	766	329799	739999236	4111141	708	10	21	27	0	1	3	696	1	1	1	1	1	0
240	240	0	20156	224	212069	740019392	4111365	166	10	21	27	0	1	3	154	1	1	1	1	1	0
241	241	0	47983	325	234009	740067375	4111690	267	10	21	27	0	1	3	255	1	1	1	1	1	0
242	242	0	225199	758	382539	740292574	4112448	700	10	21	27	0	1	3	688	1	1	1	1	1	0
243	243	0	47185	337	229879	740339759	4112785	279	10	21	27	0	1	3	267	1	1	1	1	1	0
244	244	0	125903	846	337869	740465662	4113631	788	10	21	27	0	1	3	776	1	1	1	1	1	0
245	245	0	1368463	1831	1325815	741834125	4115462	1773	10	21	27	0	1	3	1761	1	1	1	1	1	0
246	246	0	1271339	1868	1134726	743105464	4117330	1810	10	21	27	0	1	3	1798	1	1	1	1	1	0
247	247	0	1113186	1600	958567	744218650	4118930	1542	10	21	27	0	1	3	1530	1	1	1	1	1	0
