logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
25	25	1	3612425	41373	6540718	97668791	6783410	7213	323	33813	24	0	1	311	6893	2257	12837	18699	1	1	159
26	26	2	3327247	6102	4591134	100996038	6789512	135	45	5898	24	0	1	28	100	2267	789	2823	1	1	18
27	27	3	3674163	36400	6767137	104670201	6825912	861	368	35147	24	0	1	78	775	2117	9651	23359	1	1	203
28	28	4	3616621	73896	8785499	108286822	6899808	856	539	72477	24	0	1	449	398	1516	11402	59539	1	1	307
29	29	5	3479243	24356	5073663	111766065	6924164	7313	268	16751	24	0	1	107	7198	1561	5353	9818	1	1	130
30	30	6	3395484	13355	4151566	115161549	6937519	7101	137	6093	24	0	1	114	6979	1381	1594	3099	1	1	65
31	31	7	1859816	16014	3618088	117021365	6953533	4115	83	11792	24	0	1	54	4053	1019	1581	9173	1	1	37
32	32	0	1698503	11869	2925440	118719868	6965402	3934	262	7649	24	0	1	203	3722	904	2492	4234	1	1	134
33	33	1	1521191	7564	2706111	120241059	6972966	3436	29	4075	24	0	1	36	3392	890	718	2448	1	1	10
34	34	2	3697406	466898	84831338	123938465	7439864	152	29	466693	24	0	1	16	128	871	886	3620	375	460921	10
35	35	3	2046643	8683	3148029	125985108	7448547	4570	49	4040	24	0	1	52	4510	845	441	2735	1	1	20
36	36	4	2210858	21409	4197695	128195966	7469956	4896	109	16380	24	0	1	118	4770	558	2302	13501	1	1	50
37	37	5	2071158	14451	4014677	130267124	7484407	4577	75	9775	24	0	1	40	4529	460	1341	7955	1	1	33
38	38	6	2058966	11286	2882961	132326090	7495693	4564	67	6631	24	0	1	27	4529	320	1027	5265	1	1	29
39	39	7	1832086	49416	6376108	134158176	7545109	3573	23	45796	24	0	1	25	3540	297	200	580	35	44665	7
40	40	0	2042958	7116	3038779	136201134	7552225	4537	37	2518	24	0	1	24	4505	272	318	1868	30	13	14
41	41	1	2062827	12271	3188129	138263961	7564496	4564	53	7630	24	0	1	27	4529	264	1251	6096	1	1	22
42	42	2	2062100	12521	3903217	140326061	7577017	4564	69	7864	24	0	1	27	4529	254	1286	6305	1	1	30
43	43	3	2070128	13107	4132075	142396189	7590124	4577	49	8457	24	0	1	40	4529	231	1420	6787	1	1	20
44	44	4	2065016	7942	2879261	144461205	7598066	4563	29	3326	24	0	1	22	4533	152	770	2385	1	1	10
45	45	5	2272760	4607	2576262	146733965	7602673	416	39	4128	24	0	1	71	337	154	1759	2196	1	1	15
46	46	6	2160200	17604	4165895	148894165	7620277	4977	213	12390	24	0	1	189	4779	287	2290	9794	1	1	104
47	47	7	1578255	8479	3161730	150472420	7628756	3699	144	4612	24	0	1	18	3673	280	879	3434	1	1	75
48	48	0	3516299	43082	10640994	153988719	7671838	7649	534	34875	24	0	1	181	7459	340	10417	24098	1	1	270
49	49	1	3622400	18707	5047792	157611119	7690545	7509	170	11004	24	0	1	71	7430	340	6219	4426	1	1	80
50	50	2	3369432	13473	4673324	160980551	7704018	7056	129	6264	24	0	1	118	6930	345	2540	3360	1	1	60
51	51	3	3658594	18224	5528731	164639145	7722242	7812	147	10241	24	0	1	106	7698	350	4148	5724	1	1	70
52	52	4	3508992	15063	5433892	168148137	7737305	7397	136	7506	24	0	1	46	7343	352	3551	3584	1	1	63
53	53	5	3519888	18143	4376665	171668025	7755448	7475	166	10478	24	0	1	66	7401	358	4982	5119	1	1	78
54	54	6	3948233	16933	6454737	175616258	7772381	5578	295	11036	24	0	1	402	5167	337	5124	5556	1	1	145
55	55	7	3503553	22665	5584721	179119811	7795046	7418	218	15005	24	0	1	59	7351	318	3201	11467	1	1	104
56	56	0	3768730	61766	11901359	182888541	7856812	4043	277	57422	24	0	1	164	3870	281	12682	44439	1	1	133
57	57	1	3814083	18030	5935559	186702624	7874842	8048	200	9758	24	0	1	189	7850	271	4028	5440	1	1	95
58	58	2	3735939	23539	5614040	190438563	7898381	7976	208	15331	24	0	1	111	7857	274	12727	2311	1	1	99
59	59	3	3685428	19388	5985570	194123991	7917769	7675	156	11533	24	0	1	111	7556	251	8034	3229	1	1	73
60	60	4	3685850	19424	5591050	197809841	7937193	7639	148	11613	24	0	1	122	7509	244	4483	6867	1	1	69
61	61	5	1859816	15663	3451548	199669657	7952856	4083	53	11503	24	0	1	3	4072	223	1997	9264	1	1	22
62	62	6	1698503	10118	3077920	201368160	7962974	3857	162	6075	24	0	1	3	3846	125	1725	4207	1	1	78
63	63	7	1521191	5542	2522731	202889351	7968516	3437	23	2058	24	0	1	3	3426	117	437	1486	1	1	7
64	64	0	3697406	464706	85403456	206586757	8433222	151	17	464514	24	0	1	3	140	110	472	2617	375	460921	4
65	65	1	2046643	6914	2854430	208633400	8440136	4541	25	2324	24	0	1	3	4530	99	342	1865	1	1	8
66	66	2	2210858	17390	4029186	210844258	8457526	4852	67	12447	24	0	1	3	4841	88	2244	10097	1	1	29
67	67	3	2071158	9322	2420402	212915416	8466848	4571	27	4700	24	0	1	3	4560	71	775	3836	1	1	9
68	68	4	2058966	6087	2694781	214974382	8472935	4554	21	1488	24	0	1	3	4543	1	599	870	1	1	6
69	69	5	1832086	48865	8482311	216806468	8521800	3568	21	45252	24	0	1	3	3557	1	398	135	35	44665	6
70	70	6	2042958	5807	2330541	218849426	8527607	4529	19	1235	24	0	1	3	4518	1	168	1007	30	13	5
71	71	7	2062827	8742	3100290	220912253	8536349	4554	37	4127	24	0	1	3	4543	1	815	3293	1	1	14
72	72	0	2062100	7756	3148209	222974353	8544105	4554	29	3149	24	0	1	3	4543	1	599	2531	1	1	10
73	73	1	2070128	9075	3692557	225044481	8553180	4574	29	4448	24	0	1	3	4563	1	759	3670	1	1	10
74	74	2	2065016	7545	3510248	227109497	8560725	4565	25	2931	24	0	1	3	4554	1	527	2385	1	1	8
75	75	3	2272760	9224	3380988	229382257	8569949	4920	39	4241	24	0	1	3	4909	1	2156	2066	1	1	15
76	76	4	2160200	17105	4026146	231542457	8587054	4922	155	12004	24	0	1	3	4911	1	2178	9807	1	1	75
77	77	5	1578255	8196	2632760	233120712	8595250	3692	144	4336	24	0	1	3	3681	1	883	3434	1	1	75
78	78	6	3516299	14775	8070093	236637011	8610025	7447	133	7171	24	0	1	3	7436	1	3455	3697	1	1	62
79	79	7	3622400	12505	5320441	240259411	8622530	7478	113	4890	24	0	1	3	7467	1	1869	3002	1	1	52
80	80	0	3369432	32175	7055556	243628843	8654705	6931	388	24832	24	0	1	3	6920	1	7998	16814	1	1	198
81	81	1	3658594	16150	5092553	247287437	8670855	7749	104	8273	24	0	1	3	7738	1	2970	5284	1	1	49
82	82	2	3508992	11248	4720114	250796429	8682103	7382	71	3771	24	0	1	3	7371	1	1694	2058	1	1	31
83	83	3	3519888	10671	4571725	254316317	8692774	7426	57	3164	24	0	1	3	7415	1	1675	1470	1	1	24
84	84	4	3948233	18484	5762329	258264550	8711258	9153	210	9097	24	0	1	3	9142	1	4194	4884	1	1	111
85	85	5	3503553	9695	4385585	261768103	8720953	7375	45	2251	24	0	1	3	7364	1	723	1509	1	1	18
86	86	6	3768730	31022	5454512	265536833	8751975	7606	121	23271	24	0	1	3	7595	1	7143	16109	1	1	56
87	87	7	3814083	15598	5367531	269350916	8767573	7961	131	7482	24	0	1	3	7950	1	1818	5645	1	1	61
88	88	0	3735939	12379	4858124	273086855	8779952	7789	85	4481	24	0	1	3	7778	1	2238	2224	1	1	38
89	89	1	3685428	12515	4841944	276772283	8792467	7590	105	4796	24	0	1	3	7579	1	1552	3225	1	1	48
90	90	2	3685850	20910	4675514	280458133	8813377	7559	146	13181	24	0	1	3	7548	1	3908	9254	1	1	68
91	91	3	3351215	49196	6417387	283809348	8862573	7491	1038	40643	24	0	1	1121	6361	164	11210	29249	1	1	635
92	92	4	3594506	56478	9579267	287403854	8919051	7839	1038	47577	24	0	1	73	7758	195	18665	28696	1	1	630
93	93	5	1884033	5911	3219229	289287887	8924962	4097	27	1763	24	0	1	35	4054	217	843	684	1	1	9
94	94	6	4548684	57077	11261112	293836571	8982039	10761	1042	45250	24	0	1	134	10618	305	12097	32828	1	1	637
95	95	7	4504735	104368	17260740	298341306	9086407	6483	1513	96348	24	0	1	778	5696	789	24005	71392	46	97	911
96	96	0	4032788	55374	10417095	302374094	9141781	8867	1006	45477	24	0	1	108	8751	859	12044	32554	1	1	614
97	97	1	4017350	49409	9340858	306391444	9191190	9008	1063	39314	24	0	1	181	8818	885	11784	26625	1	1	642
98	98	2	4023046	57035	8719980	310414490	9248225	8841	1159	47011	24	0	1	61	8772	898	14496	31597	1	1	691
99	99	3	4083865	26211	6508128	314498355	9274436	9020	164	17003	24	0	1	227	8784	833	3901	12250	1	1	77
100	100	4	4000288	5847	4978363	318498643	9280283	1235	47	4541	24	0	1	48	1179	823	593	3105	1	1	19
101	101	5	4016704	54572	9374577	322515347	9334855	8793	1055	44700	24	0	1	13	8772	813	12199	31667	1	1	635
102	102	6	4019174	13147	4612565	326534521	9348002	8793	97	4233	24	0	1	13	8772	747	1164	2302	1	1	44
103	103	7	4018309	12700	5760460	330552830	9360702	8799	121	3756	24	0	1	19	8772	267	1193	2276	1	1	56
104	104	0	3997945	12279	5510741	334550775	9372981	8775	81	3399	24	0	1	18	8749	189	2309	881	1	1	36
105	105	1	3999801	11557	4427635	338550576	9384538	8787	37	2709	24	0	1	30	8749	159	1274	1256	1	1	14
106	106	2	4015778	12905	5494531	342566354	9397443	7581	65	5235	24	0	1	114	7459	157	2174	2884	1	1	28
107	107	3	3999143	10301	4986323	346565497	9407744	8787	23	1467	24	0	1	30	8749	160	228	1059	1	1	7
108	108	4	4016813	11822	4854933	350582310	9419566	8805	105	2888	24	0	1	25	8772	158	864	1846	1	1	48
109	109	5	4338354	42884	8472571	354920664	9462450	9938	394	32528	24	0	1	399	9530	339	8934	23234	1	1	202
110	110	6	4431881	20575	6721797	359352545	9483025	10737	158	9656	24	0	1	243	10485	366	2345	6925	1	1	74
111	111	7	3997434	17241	5016833	363349979	9500266	8775	121	8321	24	0	1	18	8749	369	7077	855	1	1	56
112	112	0	4197415	39979	8576370	367547394	9540245	1818	488	37649	24	0	1	287	1522	425	7724	29338	46	97	266
113	113	1	4011827	5099	5087703	371559221	9545344	38	25	5012	24	0	1	30	1	430	513	4049	1	1	8
114	114	2	4191207	40963	6284348	375750428	9586307	8211	386	32342	24	0	1	222	7980	431	7482	24408	1	1	198
115	115	3	4017161	12026	5607201	379767589	9598333	8793	85	3124	24	0	1	13	8772	433	629	2042	1	1	38
116	116	4	4016254	960	4937493	383783843	9599293	21	15	900	24	0	1	13	1	431	77	373	1	1	3
117	117	5	4016947	880	4409525	387800790	9600173	21	15	820	24	0	1	13	1	267	116	418	1	1	3
118	118	6	4393412	59449	8447751	392194202	9659622	9818	470	49137	24	0	1	307	9502	250	13247	35619	1	1	248
119	119	7	4378629	2921	5365261	396572831	9662543	863	59	1975	24	0	1	48	807	250	1237	468	1	1	25
120	120	0	4113166	40151	6546938	400685997	9702694	5156	335	34636	24	0	1	318	4829	196	11666	22753	1	1	162
121	121	1	4022785	47982	8086592	404708782	9750676	9162	409	38387	24	0	1	357	8796	192	15057	23117	1	1	217
122	122	2	4861113	61324	9310248	409569895	9812000	11082	337	49881	24	0	1	117	10957	191	17601	32067	1	1	163
123	123	3	3591987	4225	4759434	413161882	9816225	437	55	3709	24	0	1	71	358	196	1101	2392	1	1	23
124	124	4	3613730	20067	4520624	416775612	9836292	8057	142	11844	24	0	1	262	7786	202	10737	885	1	1	66
125	125	5	3351215	18286	4957454	420126827	9854578	7470	158	10634	24	0	1	3	7459	186	7674	2754	1	1	74
126	126	6	3594506	11927	4854574	423721333	9866505	7798	97	4008	24	0	1	3	7787	147	1869	1972	1	1	44
127	127	7	1884033	5059	2778430	425605366	9871564	4076	23	936	24	0	1	3	4065	124	238	555	1	1	7
128	128	0	4548684	76732	8305671	430154050	9948296	10664	1431	64610	27	0	1	3	10652	109	15629	48851	1	1	845
129	129	1	4504735	49184	7972512	434658785	9997480	9903	395	38859	27	0	1	3	9891	99	15631	23108	1	1	201
130	130	2	4032788	13829	4727334	438691573	10011309	8806	56	4940	27	0	1	3	8794	90	701	4129	1	1	23
131	131	3	4017350	9512	4002476	442708923	10020821	8795	16	674	27	0	1	3	8783	74	113	468	1	1	3
132	132	4	4023046	10599	3694327	446731969	10031420	8827	48	1697	27	0	1	3	8815	1	378	1298	1	1	19
133	133	5	4083865	24184	4652374	450815834	10055604	8838	139	15180	27	0	1	3	8826	1	4273	10886	1	1	64
134	134	6	4000288	10480	4580584	454816122	10066084	8786	32	1635	27	0	1	3	8774	1	323	1291	1	1	11
135	135	7	4016704	9349	4454825	458832826	10075433	8795	16	511	27	0	1	3	8783	1	96	395	1	1	3
136	136	0	4019174	10052	4999113	462852000	10085485	8795	70	1160	27	0	1	3	8783	1	382	757	1	1	30
137	137	1	4018309	9810	4655874	466870309	10095295	8798	20	965	27	0	1	3	8786	1	170	774	1	1	5
138	138	2	3997945	12590	5084252	470868254	10107885	8768	68	3727	27	0	1	3	8756	1	2859	847	1	1	29
139	139	3	3999801	10056	4942303	474868055	10117941	8778	26	1225	27	0	1	3	8766	1	233	971	1	1	8
140	140	4	4015778	13225	5109823	478883833	10131166	8781	82	4335	27	0	1	3	8769	1	1550	2764	1	1	36
141	141	5	3999143	10228	5161302	482882976	10141394	8778	24	1399	27	0	1	3	8766	1	255	1123	1	1	7
142	142	6	4016813	9475	5116352	486899789	10150869	8804	24	620	27	0	1	3	8792	1	136	463	1	1	7
143	143	7	4338354	31971	7743573	491238143	10182840	9571	409	21964	27	0	1	3	9559	1	8252	13691	1	1	204
144	144	0	4431881	20271	6394038	495670024	10203111	10468	149	9627	27	0	1	3	10456	1	2832	6774	1	1	69
145	145	1	3997434	9686	4887824	499667458	10212797	8767	18	874	27	0	1	3	8755	1	161	692	1	1	4
146	146	2	4197415	20125	5893969	503864873	10232922	9379	188	10531	27	0	1	3	9367	1	2607	7903	1	1	97
147	147	3	4011827	13436	4637445	507876700	10246358	8778	26	4605	27	0	1	3	8766	1	534	4050	1	1	8
148	148	4	4191207	40956	7947192	512067907	10287314	9237	345	31347	27	0	1	3	9225	1	7695	23630	1	1	174
149	149	5	4017161	9435	5220042	516085068	10296749	8795	16	597	27	0	1	3	8783	1	109	468	1	1	3
150	150	6	4016254	9282	4163676	520101322	10306031	8795	16	444	27	0	1	3	8783	1	76	348	1	1	3
151	151	7	4016947	9358	5025802	524118269	10315389	8795	16	520	27	0	1	3	8783	1	106	394	1	1	3
152	152	0	4393412	15283	5770889	528511681	10330672	9630	108	5518	27	0	1	3	9618	1	2210	3287	1	1	49
153	153	1	4378629	10567	5810960	532890310	10341239	9655	50	835	27	0	1	3	9643	1	346	468	1	1	20
154	154	2	4113166	17524	5785581	537003476	10358763	9013	160	8324	27	0	1	3	9001	1	2962	5341	1	1	75
155	155	3	4022785	52200	7622543	541026261	10410963	8942	419	42812	27	0	1	3	8930	1	18482	24166	46	97	222
156	156	4	4861113	36939	7949043	545887374	10447902	10971	281	25660	27	0	1	3	10959	1	7542	18096	1	1	136
157	157	5	3591987	10405	3367358	549479361	10458307	7827	48	2503	27	0	1	3	7815	1	684	1798	1	1	19
158	158	6	3613730	20274	5244252	553093091	10478581	7804	141	12302	27	0	1	3	7792	1	11927	354	1	1	65
159	159	7	5107940	96800	18145618	558201031	10575381	12044	1455	83274	27	0	1	623	11411	355	20869	62027	1	1	892
160	160	0	4798357	146849	17882858	562999388	10722230	11230	1343	134249	27	0	1	1334	9886	1500	32116	100610	1	1	818
161	161	1	4694993	118676	12622207	567694381	10840906	11013	1152	106484	27	0	1	508	10495	1788	27556	77117	1	1	686
162	162	2	4629219	92475	9704126	572323600	10933381	10659	755	81034	27	0	1	157	10492	1798	22881	56332	1	1	451
163	163	3	3202883	56098	7062146	575526483	10989479	7133	523	48415	27	0	1	339	6784	1807	12393	34193	1	1	292
164	164	4	4967825	129620	19252824	580494308	11119099	11353	1054	117186	27	0	1	409	10934	1961	31538	83664	1	1	625
165	165	5	2432136	11022	3557278	582926444	11130121	5411	98	5486	27	0	1	136	5265	1970	1397	2098	1	1	44
166	166	6	4066750	48335	7123715	586993194	11178456	9584	451	38273	27	0	1	87	9488	1989	8829	27433	1	1	246
167	167	7	3878026	15805	5329502	590871220	11194261	8951	161	6666	27	0	1	31	8911	1736	3138	1771	1	1	75
168	168	0	4847170	17744	7258184	595718390	11212005	11486	94	6137	27	0	1	175	11301	757	1400	3959	1	1	42
169	169	1	4713986	43898	6872266	600432376	11255903	11081	446	32344	27	0	1	405	10666	452	10549	21321	1	1	225
170	170	2	4815637	24308	6968916	605248013	11280211	10876	82	13323	27	0	1	129	10737	453	4832	8017	1	1	36
171	171	3	2418637	6648	3457868	607666650	11286859	5273	26	1322	27	0	1	38	5226	457	180	664	1	1	8
172	172	4	4795235	41314	7555914	612461885	11328173	11009	301	29977	27	0	1	350	10649	408	5090	24457	1	1	146
173	173	5	2440936	8047	3424488	614902821	11336220	5305	34	2681	27	0	1	54	5242	409	995	1256	1	1	12
174	174	6	4728443	95673	17461070	619631264	11431893	3379	772	91495	27	0	1	262	3107	427	29019	62026	1	1	440
175	175	7	3885246	11025	4214186	623516510	11442918	8846	26	2126	27	0	1	34	8803	430	246	1429	1	1	8
176	176	0	4690207	36207	6885836	628206717	11479125	10711	258	25211	27	0	1	237	10464	391	6350	18448	1	1	126
177	177	1	4629834	18522	6595297	632836551	11497647	10675	149	7671	27	0	1	77	10589	395	5928	1327	1	1	69
178	178	2	36583	2778	957787	632873134	11500425	304	72	2375	27	0	1	89	206	422	522	1410	1	1	31
179	179	3	16305	1679	1030036	632889439	11502104	165	44	1443	27	0	1	28	128	426	186	321	61	429	17
180	180	4	505823	84848	15284868	633395262	11586952	272	72	84477	27	0	1	39	224	284	526	1180	2783	79682	31
181	181	5	81598	2945	1040086	633476860	11589897	595	110	2213	27	0	1	84	502	280	993	919	1	1	50
182	182	6	122410	5066	1240006	633599270	11594963	822	163	4054	27	0	1	147	665	236	1749	2048	1	1	76
183	183	7	20156	3394	866308	633619426	11598357	174	50	3143	27	0	1	37	128	232	351	2458	32	51	20
184	184	0	47983	4700	1037047	633667409	11603057	308	62	4303	27	0	1	89	210	258	742	3282	1	1	26
185	185	1	225199	30345	3033710	633892608	11633402	803	197	29318	27	0	1	184	609	312	4624	24248	59	55	101
186	186	2	47185	4136	764977	633939793	11637538	317	66	3726	27	0	1	66	242	309	1090	2013	37	257	28
187	187	3	125903	12810	1696034	634065696	11650348	906	343	11534	27	0	1	251	645	311	3714	7488	1	1	175
188	188	4	1368463	188851	10767283	635434159	11839199	1816	480	186528	27	0	1	535	1271	487	9324	176483	47	166	274
189	189	5	1271339	193684	10385424	636705498	12032883	1884	494	191279	27	0	1	169	1705	505	8999	181510	59	185	284
190	190	6	1113186	168436	7977773	637818684	12201319	1498	258	166653	27	0	1	133	1355	509	2903	163007	47	166	130
191	191	7	1204790	180779	7121015	639023474	12382098	2014	724	178014	27	0	1	621	1383	517	7180	170083	47	166	433
192	192	0	1195883	184167	9641057	640219357	12566265	1745	409	181986	27	0	1	231	1504	549	4072	176887	99	358	217
193	193	1	1151582	169510	8344191	641370939	12735775	1806	375	167302	27	0	1	236	1560	471	2572	164025	47	166	196
194	194	2	1091939	163709	9341478	642462878	12899484	1384	235	162063	27	0	1	35	1340	467	1816	159459	79	221	117
195	195	3	534497	162596	8330081	642997375	13062080	528	231	161810	27	0	1	162	356	460	1658	159458	47	166	115
196	196	4	1141129	10907	2410962	644138504	13072987	1542	134	9204	27	0	1	101	1432	282	1427	7415	25	36	62
197	197	5	1142200	10670	2885450	645280704	13083657	1452	141	9050	27	0	1	93	1350	255	1724	6936	32	84	65
198	198	6	181083	28034	4862203	645461787	13111691	281	26	27700	27	0	1	36	236	240	115	19006	386	7932	8
199	199	7	1333429	42094	4128376	646795216	13153785	2242	566	39259	27	0	1	394	1838	277	9773	28856	55	277	318
200	200	0	1231351	23095	3908427	648026567	13176880	1774	322	20972	27	0	1	136	1628	250	6515	14186	1	1	164
201	201	1	50310	4285	883497	648076877	13181165	73	36	4149	27	0	1	47	18	259	623	3201	30	17	13
202	202	2	604393	4008	1229326	648681270	13185173	1445	42	2494	27	0	1	57	1379	258	402	1813	1	1	16
203	203	3	1104967	6731	1673985	649786237	13191904	1567	145	4992	27	0	1	47	1511	258	1117	3596	1	1	67
204	204	4	604230	3101	1229386	650390467	13195005	1278	38	1758	27	0	1	44	1225	269	296	1172	1	1	14
205	205	5	84378	1613	688668	650474845	13196618	633	46	907	27	0	1	75	549	244	234	408	1	1	18
206	206	6	1170847	12686	2976750	651645692	13209304	1722	276	10661	27	0	1	240	1472	240	3047	7353	1	1	133
207	207	7	534659	4446	1456486	652180351	13213750	270	52	4097	27	0	1	83	178	202	643	3231	1	1	21
208	208	0	36245	1116	700877	652216596	13214866	140	30	919	27	0	1	30	102	166	167	565	1	1	10
209	209	1	168947	17781	1780254	652385543	13232647	951	328	16475	27	0	1	366	575	165	3928	12361	1	1	178
210	210	2	2614144	48855	8117822	654999687	13281502	5367	255	43206	27	0	1	305	5052	230	12826	30128	1	1	127
211	211	3	1295081	18869	3086499	656294768	13300371	3030	411	15401	27	0	1	473	2547	305	4880	10132	40	25	226
212	212	4	27841	1745	636107	656322609	13302116	193	42	1483	27	0	1	40	144	296	311	855	1	1	16
213	213	5	1714703	22239	4001777	658037312	13324355	4146	386	17680	27	0	1	92	4045	309	6975	10375	1	1	198
214	214	6	1622074	9476	2873420	659659386	13333831	3573	175	5701	27	0	1	207	3356	332	4453	895	1	1	82
215	215	7	1027004	11777	3132380	660686390	13345608	867	207	10676	27	0	1	46	812	339	3590	6726	1	1	108
216	216	0	3914453	12538	4769363	664600843	13358146	7184	66	5261	27	0	1	87	7088	340	938	3962	1	1	28
217	217	1	4798357	32273	5682731	669399200	13390419	11112	249	20885	27	0	1	3	11100	323	4384	16157	1	1	124
218	218	2	4694993	53914	7002056	674094193	13444333	10839	566	42482	27	0	1	3	10827	256	8952	33252	1	1	327
219	219	3	4629219	55521	9107818	678723412	13499854	10516	463	44515	27	0	1	3	10504	198	17858	26436	1	1	250
220	220	4	3202883	15421	3951966	681926295	13515275	6777	161	8456	27	0	1	3	6765	176	3850	4409	1	1	75
221	221	5	4967979	192158	16732852	686894274	13707433	11174	1443	179514	27	0	1	6	11159	160	53878	125312	46	97	830
222	222	6	2432136	8315	3200299	689326410	13715748	5293	76	2919	27	0	1	3	5281	117	689	2093	1	1	33
223	223	7	4066750	39943	5969459	693393160	13755691	9511	337	30068	27	0	1	3	9499	79	9460	20508	1	1	164
224	224	0	3878026	9437	4799964	697271186	13765128	8931	22	457	27	0	1	3	8919	1	129	307	1	1	6
225	225	1	4847170	17889	6170029	702118356	13783017	11467	92	6303	27	0	1	3	11455	1	1853	4429	1	1	41
226	226	2	4713986	22950	5525032	706832342	13805967	10659	165	12099	27	0	1	3	10647	1	3379	8699	1	1	77
227	227	3	4815637	51125	9851677	711647979	13857092	10811	304	39983	27	0	1	3	10799	1	11426	28535	1	1	146
228	228	4	2418637	6047	2888951	714066616	13863139	5244	24	752	27	0	1	3	5232	1	267	464	1	1	7
229	229	5	4795235	40725	6597237	718861851	13903864	10831	312	29555	27	0	1	3	10819	1	5022	24511	1	1	150
230	230	6	2440936	7913	2711781	721302787	13911777	5279	34	2573	27	0	1	3	5267	1	1327	1225	1	1	12
231	231	7	4728443	73825	9464207	726031230	13985602	10751	540	62507	27	0	1	3	10739	1	19798	42686	1	1	302
232	232	0	3885246	10583	4086346	729916476	13996185	8937	24	1595	27	0	1	3	8925	1	382	1192	1	1	7
233	233	1	4690207	24666	6556817	734606683	14020851	10583	145	13911	27	0	1	3	10571	1	3695	10195	1	1	67
234	234	2	4629834	17410	6854937	739236517	14038261	10553	139	6691	27	0	1	3	10541	1	5357	1313	1	1	64
235	235	3	36583	1101	751227	739273100	14039362	259	48	767	27	0	1	3	247	1	446	300	1	1	19
236	236	4	16305	929	823217	739289405	14040291	160	24	718	27	0	1	3	148	1	131	87	56	425	7
237	237	5	505823	83271	13804063	739795228	14123562	259	32	82953	27	0	1	3	247	1	195	271	2783	79682	11
238	238	6	81598	917	804677	739876826	14124479	552	30	308	27	0	1	3	540	1	95	193	1	1	10
239	239	7	122410	2715	1019857	739999236	14127194	708	86	1894	27	0	1	3	696	1	1110	763	1	1	38
