logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
42	42	0	1149413	6311	2653401	42883691	619957	3079	67	3141	24	0	1	102	2969	140	741	2241	1	1	29
43	43	0	1240270	2945	2381522	44123961	622902	2433	31	457	24	0	1	40	2385	82	148	209	1	1	11
44	44	0	1705459	8080	3434228	45829420	630982	3724	43	4289	24	0	1	61	3655	74	513	3684	1	1	17
45	45	0	1619994	8304	3102739	47449414	639286	3749	37	4494	24	0	1	60	3681	73	380	4023	1	1	14
46	46	0	1113360	12911	3297229	48562774	652197	2813	169	9905	24	0	1	207	2597	212	1944	7730	1	1	84
47	47	0	17188	683	533498	48579962	652880	200	25	434	24	0	1	34	158	76	220	121	1	1	8
48	48	0	803111	2781	1267855	49383073	655661	2345	45	367	24	0	1	55	2282	112	127	112	1	1	18
49	49	0	898645	2939	2170802	50281718	658600	2358	41	516	24	0	1	60	2290	77	174	247	1	1	16
50	50	0	1082936	3254	2441182	51364654	661854	2793	17	420	24	0	1	16	2769	73	61	269	1	1	4
51	51	0	810229	2703	1094776	52174883	664557	2367	19	293	24	0	1	26	2333	76	82	119	1	1	5
52	52	0	763024	2686	937346	52937907	667243	1814	29	819	24	0	1	35	1771	78	147	576	1	1	10
53	53	0	5297	446	285699	52943204	667689	84	33	305	24	0	1	37	40	75	98	116	1	1	12
54	54	0	921806	3359	1131617	53865010	671048	2533	25	777	24	0	1	34	2491	86	153	520	1	1	8
55	55	0	1507436	9063	2362391	55372446	680111	3543	205	5291	24	0	1	271	3263	305	1378	3589	1	1	117
56	56	0	610513	1952	885157	55982959	682063	1396	37	495	24	0	1	60	1328	81	151	245	1	1	14
57	57	0	58777	927	365249	56041736	682990	433	35	435	24	0	1	50	375	75	263	80	1	1	13
58	58	0	915518	2190	1189376	56957254	685180	776	43	1347	24	0	1	70	698	76	283	970	1	1	17
59	59	0	1425503	5999	1752554	58382757	691179	3656	47	2272	24	0	1	72	3576	88	414	1752	1	1	19
60	60	0	1084107	3096	1314086	59466864	694275	2615	27	430	24	0	1	52	2555	78	114	221	1	1	9
61	61	0	622851	366	766667	60089715	694641	31	27	284	24	0	1	23	1	86	82	100	1	1	9
62	62	0	1127345	2400	1328265	61217060	697041	961	57	1358	24	0	1	107	846	73	352	915	1	1	24
63	63	0	1539901	3961	1672665	62756961	701002	3595	29	313	24	0	1	29	3558	73	102	122	1	1	10
64	64	0	650272	549	797037	63407233	701551	54	29	442	24	0	1	30	17	96	146	182	1	1	10
65	65	0	904019	4166	1154396	64311252	705717	2409	51	1682	24	0	1	65	2336	89	364	1211	1	1	21
66	66	0	820648	2966	1065446	65131900	708683	2025	53	864	24	0	1	87	1930	75	475	296	1	1	22
67	67	0	578728	1543	811247	65710628	710226	1188	25	306	24	0	1	28	1152	78	82	129	1	1	8
68	68	0	11130	840	294409	65721758	711066	149	15	652	24	0	1	16	126	83	105	447	1	1	3
69	69	0	1499149	3884	1642005	67220907	714950	3342	37	481	24	0	1	64	3270	80	128	255	1	1	14
70	70	0	1435923	9662	2098102	68656830	724612	3493	137	6008	24	0	1	186	3298	231	1512	4246	1	1	64
71	71	0	1456269	4812	1739543	70113099	729424	2936	35	1817	24	0	1	56	2872	76	358	1365	1	1	13
72	72	0	1057213	3347	1285766	71170312	732771	2458	45	820	24	0	1	63	2387	81	194	527	1	1	18
73	73	0	1770010	11799	2448772	72940322	744570	4135	115	7525	24	0	1	221	3905	76	1232	6199	1	1	60
74	74	0	664725	2574	1001136	73605047	747144	1792	31	727	24	0	1	52	1732	98	130	481	1	1	11
75	75	0	355364	1126	579178	73960411	748270	662	19	421	24	0	1	18	636	73	81	250	1	1	5
76	76	0	827991	2504	1112436	74788402	750774	2059	21	400	24	0	1	20	2031	78	87	218	1	1	6
77	77	0	371917	569	581598	75160319	751343	155	27	363	24	0	1	38	110	85	101	160	1	1	9
78	78	0	840575	2643	986817	76000894	753986	2420	29	170	24	0	1	37	2375	72	81	1	1	1	10
79	79	0	940358	4031	1215926	76941252	758017	2599	27	1381	24	0	1	36	2555	74	178	1111	1	1	9
80	80	0	1421405	2075	1535195	78362657	760092	1365	23	663	24	0	1	30	1327	78	125	443	1	1	7
81	81	0	1140109	1970	1287376	79502766	762062	941	35	970	24	0	1	46	887	78	237	637	1	1	13
82	82	0	759822	2586	1004056	80262588	764648	1953	23	586	24	0	1	18	1927	92	108	369	1	1	7
83	83	0	1645089	5132	1949573	81907677	769780	3013	39	2056	24	0	1	92	2913	81	314	1643	1	1	15
84	84	0	1445789	4718	1724524	83353466	774498	2277	53	2364	24	0	1	75	2194	73	394	1879	1	1	22
85	85	0	810229	352	964386	84163695	774850	26	19	283	24	0	1	18	1	83	77	107	1	1	5
86	86	0	1342192	3229	1538345	85505887	778079	1187	71	1947	24	0	1	112	1067	112	530	1287	1	1	31
87	87	0	768484	2291	1014367	86274371	780370	164	25	2078	24	0	1	32	125	74	580	1406	1	1	8
88	88	0	1437020	4971	1734824	87711391	785341	1796	71	3080	24	0	1	89	1699	77	659	2326	1	1	31
89	89	0	102624	579	342168	87814015	785920	246	31	278	24	0	1	31	207	100	91	71	1	1	11
90	90	0	943068	2571	1125396	88757083	788491	1772	19	756	24	0	1	26	1738	78	91	570	1	1	5
91	91	0	1225492	3344	1595444	89982575	791835	583	31	2706	24	0	1	46	529	78	398	2212	1	1	11
92	92	0	1589878	6653	2035413	91572453	798488	3477	53	3099	24	0	1	64	3405	125	605	2351	1	1	22
93	93	0	1096125	3094	1257706	92668578	801582	2798	17	255	24	0	1	12	2778	76	58	105	1	1	4
94	94	0	1097655	765	1229516	93766233	802347	24	21	696	24	0	1	16	1	87	129	462	1	1	6
95	95	0	2060575	4175	2143853	95826808	806522	1505	51	2595	24	0	1	83	1414	109	474	1994	1	1	21
96	96	0	1098560	818	1227666	96925368	807340	32	25	737	24	0	1	24	1	85	130	504	1	1	8
97	97	0	1591784	4314	1805054	98517152	811654	3440	21	829	24	0	1	16	3416	89	257	465	1	1	6
98	98	0	2239326	39806	7708993	100756478	851460	2733	346	36703	24	0	1	372	2352	193	7617	28873	1	1	198
99	99	0	1587818	564	1614765	102344296	852024	18	15	507	24	0	1	10	1	73	97	320	1	1	3
100	100	0	1102324	3745	1340215	103446620	855769	2806	23	892	24	0	1	26	2772	75	592	207	1	1	7
101	101	0	1257028	2969	1412905	104703648	858738	2446	21	478	24	0	1	24	2414	75	90	296	1	1	6
102	102	0	1104566	3659	1336705	105808214	862397	2579	35	1021	24	0	1	38	2533	94	176	733	1	1	13
103	103	0	1305128	5047	1578275	107113342	867444	2609	35	2379	24	0	1	50	2551	85	378	1898	1	1	13
104	104	0	1334678	5775	1656744	108448020	873219	119	51	5581	24	0	1	74	38	85	908	4570	1	1	21
105	105	0	1482217	2292	1648035	109930237	875511	611	53	1604	24	0	1	55	548	81	320	1185	1	1	22
106	106	0	1067317	2993	1278435	110997554	878504	2420	17	532	24	0	1	18	2394	79	52	384	1	1	4
107	107	0	2148131	7755	2505752	113145685	886259	3871	73	3787	24	0	1	140	3722	129	911	2728	1	1	32
108	108	0	1456734	3957	1822443	114602419	890216	880	87	2966	24	0	1	110	762	82	641	2225	1	1	39
109	109	0	1944167	6885	2193073	116546586	897101	3588	49	3224	24	0	1	76	3504	83	616	2507	1	1	20
110	110	0	1275060	1653	1376765	117821646	898754	135	23	1471	24	0	1	30	98	83	192	1178	1	1	7
111	111	0	658225	2315	856097	118479871	901069	1845	21	425	24	0	1	28	1809	75	99	234	1	1	6
112	112	0	1315464	5090	1580455	119795335	906159	3154	33	1879	24	0	1	40	3106	78	398	1385	1	1	12
113	113	0	1067085	367	1107686	120862420	906526	18	15	310	24	0	1	10	1	78	63	152	1	1	3
114	114	0	1707493	2756	1807023	122569913	909282	632	35	2065	24	0	1	48	576	81	437	1529	1	1	13
115	115	0	1312724	2674	1451306	123882637	911956	685	37	1928	24	0	1	53	624	76	271	1563	1	1	14
116	116	0	1318821	3234	1503424	125201458	915190	58	35	3117	24	0	1	50	1	81	475	2543	1	1	13
117	117	0	1539510	523	1513085	126740968	915713	34	25	440	24	0	1	26	1	70	101	252	1	1	8
118	118	0	1737115	4879	2068003	128478083	920592	1106	130	3619	24	0	1	149	948	109	836	2656	1	1	63
119	119	0	1263854	1461	1421055	129741937	922053	215	51	1171	24	0	1	53	154	77	205	871	1	1	21
120	120	0	1185229	1302	1290806	130927166	923355	61	57	1160	24	0	1	53	1	65	201	876	1	1	24
121	121	0	1500925	1905	1606724	132428091	925260	869	41	971	24	0	1	41	820	81	149	723	1	1	16
122	122	0	1500845	1631	1580095	133928936	926891	728	39	840	24	0	1	37	683	73	163	586	1	1	15
123	123	0	1108849	965	1277385	135037785	927856	67	65	809	24	0	1	59	1	74	165	552	1	1	28
124	124	0	3707928	85247	12188379	138745713	1013103	7553	2028	75642	24	0	1	2398	5146	84	65515	10024	1	1	1247
125	125	0	2646392	9329	3018539	141392105	1022432	6635	178	2492	24	0	1	165	6461	80	511	1883	1	1	88
126	126	0	1329549	2577	1644384	142721654	1025009	478	98	1977	24	0	1	105	365	105	441	1413	1	1	46
127	127	0	1108022	885	1374636	143829676	1025894	67	53	741	24	0	1	59	1	77	129	517	1	1	22
128	128	0	2099460	3516	2665301	145929136	1029410	725	161	2603	27	0	1	226	489	179	1395	1009	1	1	81
129	129	0	1368541	2156	1608525	147297677	1031566	410	74	1645	27	0	1	85	316	123	680	823	1	1	32
130	130	0	1297054	1260	1408565	148594731	1032826	760	32	441	27	0	1	37	714	85	118	220	1	1	11
131	131	0	214310	522	407218	148809041	1033348	465	10	20	27	0	1	3	453	1	1	1	1	1	0
132	132	0	858997	2110	1003296	149668038	1035458	2053	10	20	27	0	1	3	2041	1	1	1	1	1	0
133	133	0	221150	568	385979	149889188	1036026	511	10	20	27	0	1	3	499	1	1	1	1	1	0
134	134	0	919338	2549	1006026	150808526	1038575	2492	10	20	27	0	1	3	2480	1	1	1	1	1	0
135	135	0	1813167	3659	1779894	152621693	1042234	3602	10	20	27	0	1	3	3590	1	1	1	1	1	0
136	136	0	1343775	3459	1445245	153965468	1045693	3402	10	20	27	0	1	3	3390	1	1	1	1	1	0
137	137	0	840989	2490	955477	154806457	1048183	2433	10	20	27	0	1	3	2421	1	1	1	1	1	0
138	138	0	1361166	3415	1386245	156167623	1051598	3358	10	20	27	0	1	3	3346	1	1	1	1	1	0
139	139	0	1065261	2504	1151036	157232884	1054102	2447	10	20	27	0	1	3	2435	1	1	1	1	1	0
140	140	0	1155669	3395	1313036	158388553	1057497	2951	12	405	27	0	1	7	2935	1	191	194	1	1	1
141	141	0	1254613	3169	1328995	159643166	1060666	3112	10	20	27	0	1	3	3100	1	1	1	1	1	0
142	142	0	2156016	5374	2440592	161799182	1066040	4877	12	458	27	0	1	7	4861	1	236	202	1	1	1
143	143	0	630003	1838	792707	162429185	1067878	1781	10	20	27	0	1	3	1769	1	1	1	1	1	0
144	144	0	1446429	3408	1476625	163875614	1071286	3351	10	20	27	0	1	3	3339	1	1	1	1	1	0
145	145	0	1543572	3488	1561894	165419186	1074774	3431	10	20	27	0	1	3	3419	1	1	1	1	1	0
146	146	0	210007	510	372208	165629193	1075284	453	10	20	27	0	1	3	441	1	1	1	1	1	0
147	147	0	1341834	3401	1371626	166971027	1078685	3344	10	20	27	0	1	3	3332	1	1	1	1	1	0
148	148	0	11192	205	211530	166982219	1078890	148	10	20	27	0	1	3	136	1	1	1	1	1	0
149	149	0	746326	2019	867787	167728545	1080909	1962	10	20	27	0	1	3	1950	1	1	1	1	1	0
150	150	0	802893	2366	911366	168531438	1083275	2309	10	20	27	0	1	3	2297	1	1	1	1	1	0
151	151	0	102214	297	291108	168633652	1083572	240	10	20	27	0	1	3	228	1	1	1	1	1	0
152	152	0	1150341	2964	1278415	169783993	1086536	2907	10	20	27	0	1	3	2895	1	1	1	1	1	0
153	153	0	1697061	4049	1696184	171481054	1090585	3992	10	20	27	0	1	3	3980	1	1	1	1	1	0
154	154	0	811031	2419	972167	172292085	1093004	2362	10	20	27	0	1	3	2350	1	1	1	1	1	0
155	155	0	846282	2783	1004377	173138367	1095787	2502	12	242	27	0	1	5	2488	1	34	189	1	1	1
156	156	0	851146	2066	946067	173989513	1097853	2009	10	20	27	0	1	3	1997	1	1	1	1	1	0
157	157	0	724853	1897	830147	174714366	1099750	1840	10	20	27	0	1	3	1828	1	1	1	1	1	0
158	158	0	1144269	2923	1215446	175858635	1102673	2866	10	20	27	0	1	3	2854	1	1	1	1	1	0
159	159	0	622239	1775	756628	176480874	1104448	1718	10	20	27	0	1	3	1706	1	1	1	1	1	0
160	160	0	1273377	3214	1338715	177754251	1107662	3157	10	20	27	0	1	3	3145	1	1	1	1	1	0
161	161	0	650986	1859	798547	178405237	1109521	1802	10	20	27	0	1	3	1790	1	1	1	1	1	0
162	162	0	354545	720	523948	178759782	1110241	663	10	20	27	0	1	3	651	1	1	1	1	1	0
163	163	0	1149413	3114	1226376	179909195	1113355	3057	10	20	27	0	1	3	3045	1	1	1	1	1	0
164	164	0	1240270	2623	1324146	181149465	1115978	2566	10	20	27	0	1	3	2554	1	1	1	1	1	0
165	165	0	1705459	3772	1710774	182854924	1119750	3715	10	20	27	0	1	3	3703	1	1	1	1	1	0
166	166	0	1619994	3794	1687594	184474918	1123544	3737	10	20	27	0	1	3	3725	1	1	1	1	1	0
167	167	0	1113286	3384	1393685	185588204	1126928	2922	12	423	27	0	1	5	2908	1	176	227	1	1	1
168	168	0	17188	243	223849	185605392	1127171	186	10	20	27	0	1	3	174	1	1	1	1	1	0
169	169	0	803111	2388	914327	186408503	1129559	2331	10	20	27	0	1	3	2319	1	1	1	1	1	0
170	170	0	898645	2625	1000407	187307148	1132184	2568	10	20	27	0	1	3	2556	1	1	1	1	1	0
171	171	0	1082936	2843	1169676	188390084	1135027	2786	10	20	27	0	1	3	2774	1	1	1	1	1	0
172	172	0	810229	2408	935176	189200313	1137435	2351	10	20	27	0	1	3	2339	1	1	1	1	1	0
173	173	0	763024	2006	884726	189963337	1139441	1949	10	20	27	0	1	3	1937	1	1	1	1	1	0
174	174	0	5297	184	223789	189968634	1139625	127	10	20	27	0	1	3	116	1	1	1	1	1	0
175	175	0	921806	2606	1022756	190890440	1142231	2549	10	20	27	0	1	3	2537	1	1	1	1	1	0
176	176	0	1507436	3684	1530035	192397876	1145915	3627	10	20	27	0	1	3	3615	1	1	1	1	1	0
177	177	0	610513	1472	750727	193008389	1147387	1415	10	20	27	0	1	3	1403	1	1	1	1	1	0
178	178	0	58777	503	268849	193067166	1147890	446	10	20	27	0	1	3	434	1	1	1	1	1	0
179	179	0	915518	2728	1132096	193982684	1150618	2671	10	20	27	0	1	3	2659	1	1	1	1	1	0
180	180	0	1425503	3701	1461555	195408187	1154319	3644	10	20	27	0	1	3	3632	1	1	1	1	1	0
181	181	0	1084107	2842	1190026	196492294	1157161	2785	10	20	27	0	1	3	2773	1	1	1	1	1	0
182	182	0	622851	1785	752698	197115145	1158946	1728	10	20	27	0	1	3	1716	1	1	1	1	1	0
183	183	0	1127345	2730	1177726	198242490	1161676	2673	10	20	27	0	1	3	2661	1	1	1	1	1	0
184	184	0	650272	1833	773287	198892762	1163509	1776	10	20	27	0	1	3	1764	1	1	1	1	1	0
185	185	0	904019	2733	1033146	199796781	1166242	2676	10	20	27	0	1	3	2664	1	1	1	1	1	0
186	186	0	820648	2124	954297	200617429	1168366	2067	10	20	27	0	1	3	2055	1	1	1	1	1	0
187	187	0	578728	1334	703238	201196157	1169700	1277	10	20	27	0	1	3	1265	1	1	1	1	1	0
188	188	0	11130	205	209259	201207287	1169905	148	10	20	27	0	1	3	136	1	1	1	1	1	0
189	189	0	1499149	3612	1571485	202706436	1173517	3555	10	20	27	0	1	3	3543	1	1	1	1	1	0
190	190	0	1435923	3657	1459895	204142359	1177174	3600	10	20	27	0	1	3	3588	1	1	1	1	1	0
191	191	0	1456269	2943	1423035	205598628	1180117	2886	10	20	27	0	1	3	2874	1	1	1	1	1	0
192	192	0	1057213	2859	1160485	206655841	1182976	2802	10	20	27	0	1	3	2790	1	1	1	1	1	0
193	193	0	1769936	4712	2016853	208425777	1187688	4035	14	636	27	0	1	11	4015	1	286	330	1	1	2
194	194	0	664725	1946	824517	209090502	1189634	1889	10	20	27	0	1	3	1877	1	1	1	1	1	0
195	195	0	355364	721	524638	209445866	1190355	664	10	20	27	0	1	3	652	1	1	1	1	1	0
196	196	0	827991	2435	956397	210273857	1192790	2378	10	20	27	0	1	3	2366	1	1	1	1	1	0
197	197	0	371917	815	506748	210645774	1193605	758	10	20	27	0	1	3	746	1	1	1	1	1	0
198	198	0	840636	2504	1024356	211486410	1196109	2406	12	59	27	0	1	5	2392	1	40	1	1	1	1
199	199	0	940358	2637	1041507	212426768	1198746	2580	10	20	27	0	1	3	2568	1	1	1	1	1	0
200	200	0	1421405	3259	1453335	213848173	1202005	3202	10	20	27	0	1	3	3190	1	1	1	1	1	0
201	201	0	1140109	2989	1216585	214988282	1204994	2932	10	20	27	0	1	3	2920	1	1	1	1	1	0
202	202	0	759822	2014	848308	215748104	1207008	1957	10	20	27	0	1	3	1945	1	1	1	1	1	0
203	203	0	1645052	4175	1732554	217393156	1211183	3637	12	499	27	0	1	5	3623	1	281	198	1	1	1
204	204	0	1445678	3915	1544765	218838834	1215098	3328	12	548	27	0	1	7	3312	1	285	243	1	1	1
205	205	0	810229	2400	922036	219649063	1217498	2343	10	20	27	0	1	3	2331	1	1	1	1	1	0
206	206	0	1342192	3039	1361196	220991255	1220537	2982	10	20	27	0	1	3	2970	1	1	1	1	1	0
207	207	0	768484	2035	862757	221759739	1222572	1978	10	20	27	0	1	3	1966	1	1	1	1	1	0
208	208	0	1437020	3299	1450425	223196759	1225871	3242	10	20	27	0	1	3	3230	1	1	1	1	1	0
209	209	0	102624	308	285819	223299383	1226179	251	10	20	27	0	1	3	239	1	1	1	1	1	0
210	210	0	943031	2956	1082006	224242414	1229135	2611	12	306	27	0	1	5	2597	1	104	183	1	1	1
211	211	0	1225418	3950	1442845	225467832	1233085	3145	12	766	27	0	1	5	3131	1	532	214	1	1	1
212	212	0	1589878	3509	1554694	227057710	1236594	3452	10	20	27	0	1	3	3440	1	1	1	1	1	0
213	213	0	1096125	2858	1156856	228153835	1239452	2801	10	20	27	0	1	3	2789	1	1	1	1	1	0
214	214	0	1097655	2859	1166987	229251490	1242311	2802	10	20	27	0	1	3	2790	1	1	1	1	1	0
215	215	0	2060538	5258	2059143	231312028	1247569	4613	12	606	27	0	1	5	4599	1	379	207	1	1	1
216	216	0	1098560	2868	1176806	232410588	1250437	2811	10	20	27	0	1	3	2799	1	1	1	1	1	0
217	217	0	1591784	3500	1525045	234002372	1253937	3443	10	20	27	0	1	3	3431	1	1	1	1	1	0
218	218	0	2239326	4826	2203452	236241698	1258763	4769	10	20	27	0	1	3	4757	1	1	1	1	1	0
219	219	0	1587818	3494	1536785	237829516	1262257	3437	10	20	27	0	1	3	3425	1	1	1	1	1	0
220	220	0	1102324	2879	1196886	238931840	1265136	2822	10	20	27	0	1	3	2810	1	1	1	1	1	0
221	221	0	1257028	3157	1329156	240188868	1268293	3100	10	20	27	0	1	3	3088	1	1	1	1	1	0
222	222	0	1104566	2640	1146596	241293434	1270933	2583	10	20	27	0	1	3	2571	1	1	1	1	1	0
223	223	0	1305128	3339	1448096	242598562	1274272	3282	10	20	27	0	1	3	3270	1	1	1	1	1	0
224	224	0	1334678	3422	1433265	243933240	1277694	3365	10	20	27	0	1	3	3353	1	1	1	1	1	0
225	225	0	1482217	3101	1453875	245415457	1280795	3044	10	20	27	0	1	3	3032	1	1	1	1	1	0
226	226	0	1067317	2476	1106266	246482774	1283271	2419	10	20	27	0	1	3	2407	1	1	1	1	1	0
227	227	0	2148131	4865	2125492	248630905	1288136	4808	10	20	27	0	1	3	4796	1	1	1	1	1	0
228	228	0	1456734	3713	1488644	250087639	1291849	3656	10	20	27	0	1	3	3644	1	1	1	1	1	0
229	229	0	1944167	4498	1908714	252031806	1296347	4441	10	20	27	0	1	3	4429	1	1	1	1	1	0
230	230	0	1275060	3210	1329275	253306866	1299557	3153	10	20	27	0	1	3	3141	1	1	1	1	1	0
231	231	0	658225	1907	795218	253965091	1301464	1850	10	20	27	0	1	3	1838	1	1	1	1	1	0
232	232	0	1315464	3398	1420675	255280555	1304862	3341	10	20	27	0	1	3	3329	1	1	1	1	1	0
233	233	0	1067085	2479	1113656	256347640	1307341	2422	10	20	27	0	1	3	2410	1	1	1	1	1	0
234	234	0	1707493	3877	1686134	258055133	1311218	3820	10	20	27	0	1	3	3808	1	1	1	1	1	0
235	235	0	1312724	3411	3288918	259367857	1314629	3354	10	20	27	0	1	3	3342	1	1	1	1	1	0
236	236	0	1318821	3369	2491171	260686678	1317998	3312	10	20	27	0	1	3	3300	1	1	1	1	1	0
237	237	0	1539901	3660	2589851	262226579	1321658	3603	10	20	27	0	1	3	3591	1	1	1	1	1	0
238	238	0	1748159	1383	3533178	263974738	1323041	473	48	835	27	0	1	55	409	89	199	528	1	1	19
239	239	0	1607717	1600	2699901	265582455	1324641	667	70	836	27	0	1	69	589	84	171	562	1	1	30
240	240	0	214310	69	670477	265796765	1324710	12	10	20	27	0	1	3	1	1	1	1	1	1	0
241	241	0	858551	9170	3305379	266655316	1333880	2112	50	6981	27	0	1	61	2042	1	6757	204	1	1	20
242	242	0	221150	70	564818	266876466	1333950	12	10	21	27	0	1	3	1	1	1	1	1	1	0
243	243	0	918182	5081	2287922	267794648	1339031	2591	30	2433	27	0	1	59	2523	1	2324	89	1	1	10
244	244	0	1812753	9633	3612668	269607401	1348664	3671	24	5911	27	0	1	45	3617	1	5844	47	1	1	7
245	245	0	1342683	3541	3003549	270950084	1352205	3250	14	250	27	0	1	33	3208	1	145	85	1	1	2
246	246	0	839869	2568	1681934	271789953	1354773	2510	10	21	27	0	1	25	2476	1	1	1	1	1	0
247	247	0	1359478	9621	3404308	273149431	1364394	2850	24	6720	27	0	1	51	2790	1	6699	1	1	1	7
248	248	0	1064821	2539	1961713	274214252	1366933	2481	10	21	27	0	1	11	2461	1	1	1	1	1	0
249	249	0	1154609	6552	3352749	275368861	1373485	3036	16	3473	27	0	1	31	2996	1	3452	1	1	1	3
250	250	0	1253540	3566	1939363	276622401	1377051	3057	14	468	27	0	1	25	3023	1	188	259	1	1	2
251	251	0	2153022	10446	3801987	278775423	1387497	4998	34	5387	27	0	1	101	4888	1	5058	308	1	1	12
252	252	0	629535	1927	1369165	279404958	1389424	1801	12	87	27	0	1	11	1781	1	42	26	1	1	1
253	253	0	1445312	2735	2658781	280850270	1392159	2677	10	21	27	0	1	23	2645	1	1	1	1	1	0
254	254	0	1542491	2930	2367042	282392761	1395089	2872	10	21	27	0	1	17	2846	1	1	1	1	1	0
255	255	0	210007	70	563419	282602768	1395159	12	10	21	27	0	1	3	1	1	1	1	1	1	0
