logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions
59	59	0	5363956	14219	5958849	324596508	1015724	12965	11	1219	24	0	1	4	12953	1	1047	153	1	1	1
60	60	0	5363849	843	5760610	329960357	1016567	12	11	796	24	0	1	4	1	1	642	135	1	1	1
61	61	0	5364246	896	5374941	335324603	1017463	12	11	849	24	0	1	4	1	1	646	184	1	1	1
62	62	0	5364720	940	5647411	340689323	1018403	12	11	893	24	0	1	4	1	1	653	221	1	1	1
63	63	0	5364682	944	5858200	346054005	1019347	12	11	897	24	0	1	4	1	1	652	226	1	1	1
64	64	0	5363591	799	6599900	351417596	1020146	12	11	752	24	0	1	4	1	1	640	94	1	1	1
65	65	0	5363591	796	6587699	356781187	1020942	12	11	749	24	0	1	4	1	1	637	94	1	1	1
66	66	0	5364488	912	6404879	362145675	1021854	12	11	865	24	0	1	4	1	1	640	206	1	1	1
67	67	0	5334777	1676	6401259	367480452	1023530	19	17	1616	24	0	1	11	1	62	186	1350	1	1	4
68	68	0	5334755	13497	6567239	372815207	1037027	12965	11	497	24	0	1	4	12953	1	384	95	1	1	1
69	69	0	5334755	401	6312059	378149962	1037428	12	11	354	24	0	1	4	1	1	242	94	1	1	1
70	70	0	5334755	402	6275170	383484717	1037830	12	11	355	24	0	1	4	1	1	242	95	1	1	1
71	71	0	5334759	404	6309829	388819476	1038234	12	11	357	24	0	1	4	1	1	241	98	1	1	1
72	72	0	5334761	405	6291639	394154237	1038639	12	11	358	24	0	1	4	1	1	244	96	1	1	1
73	73	0	5335187	481	6239610	399489424	1039120	12	11	434	24	0	1	4	1	1	241	174	1	1	1
74	74	0	5335217	492	6267549	404824641	1039612	12	11	445	24	0	1	4	1	1	238	188	1	1	1
75	75	0	5337737	1702	6614248	410162378	1041314	19	17	1642	24	0	1	11	1	60	267	1297	1	1	4
76	76	0	5337465	13674	6723529	415499843	1054988	12965	11	674	24	0	1	4	12953	1	552	104	1	1	1
77	77	0	5337443	537	6584779	420837286	1055525	12	11	490	24	0	1	4	1	1	377	95	1	1	1
78	78	0	5337657	579	6617838	426174943	1056104	12	11	532	24	0	1	4	1	1	375	138	1	1	1
79	79	0	5337443	534	6673769	431512386	1056638	12	11	487	24	0	1	4	1	1	374	95	1	1	1
80	80	0	5337568	565	7151998	436849954	1057203	12	11	518	24	0	1	4	1	1	375	125	1	1	1
81	81	0	5337566	563	7074358	442187520	1057766	12	11	516	24	0	1	4	1	1	375	123	1	1	1
82	82	0	5337568	565	6511289	447525088	1058331	12	11	518	24	0	1	4	1	1	375	125	1	1	1
83	83	0	5337473	546	7547577	452862561	1058877	12	11	499	24	0	1	4	1	1	375	106	1	1	1
84	84	0	5337630	579	7406277	458200191	1059456	12	11	532	24	0	1	4	1	1	369	144	1	1	1
85	85	0	5330377	1005	7105268	463530568	1060461	19	17	945	24	0	1	11	1	57	100	771	1	1	4
86	86	0	5362943	3906	7656847	468893511	1064367	25	19	3838	24	0	1	17	1	57	370	3393	1	1	5
87	87	0	5362003	14216	7209188	474255514	1078583	12972	11	1209	24	0	1	4	12960	1	1074	117	1	1	1
88	88	0	5362251	861	7084838	479617765	1079444	12	11	814	24	0	1	4	1	1	649	146	1	1	1
89	89	0	5361995	837	6994448	484979760	1080281	12	11	790	24	0	1	4	1	1	645	127	1	1	1
90	90	0	5362251	860	7045318	490342011	1081141	12	11	813	24	0	1	4	1	1	648	146	1	1	1
91	91	0	5361902	819	7275887	495703913	1081960	12	11	772	24	0	1	4	1	1	646	108	1	1	1
92	92	0	5362305	883	7247308	501066218	1082843	12	11	836	24	0	1	4	1	1	648	169	1	1	1
93	93	0	5361854	794	6978068	506428072	1083637	12	11	747	24	0	1	4	1	1	643	86	1	1	1
94	94	0	5366392	5028	7430027	511794464	1088665	19	17	4968	24	0	1	11	1	52	405	4493	1	1	4
95	95	0	5366392	14352	7587608	517160856	1103017	12965	11	1352	24	0	1	4	12953	1	1208	126	1	1	1
96	96	0	5366334	845	6633989	522527190	1103862	12	11	798	24	0	1	4	1	1	678	102	1	1	1
97	97	0	5366312	838	7011908	527893502	1104700	12	11	791	24	0	1	4	1	1	682	91	1	1	1
98	98	0	5366410	864	6815299	533259912	1105564	12	11	817	24	0	1	4	1	1	681	118	1	1	1
99	99	0	5366408	863	6988279	538626320	1106427	12	11	816	24	0	1	4	1	1	681	117	1	1	1
100	100	0	5366410	859	7179998	543992730	1107286	12	11	812	24	0	1	4	1	1	678	116	1	1	1
101	101	0	5366629	890	6966668	549359359	1108176	12	11	843	24	0	1	4	1	1	680	144	1	1	1
102	102	0	5366754	906	7274578	554726113	1109082	12	11	859	24	0	1	4	1	1	675	165	1	1	1
103	103	0	5366354	856	7261148	560092467	1109938	12	11	809	24	0	1	4	1	1	679	112	1	1	1
104	104	0	5366324	846	7428137	565458791	1110784	12	11	799	24	0	1	4	1	1	683	98	1	1	1
105	105	0	6750353	235636	28059672	572209144	1346420	17687	4234	213691	24	0	1	4734	12944	1116	45689	166865	1	1	2473
106	106	0	6750329	19357	10062083	578959473	1365777	18113	11	1209	24	0	1	5	18099	1	1092	99	1	1	1
107	107	0	6750476	849	10363602	585709949	1366626	13	11	801	24	0	1	5	1	1	656	127	1	1	1
108	108	0	6750329	811	9603314	592460278	1367437	13	11	763	24	0	1	5	1	1	646	99	1	1	1
109	109	0	6751642	998	9611284	599211920	1368435	13	11	950	24	0	1	5	1	1	669	262	1	1	1
110	110	0	6751701	1006	9640173	605963621	1369441	13	11	958	24	0	1	5	1	1	671	268	1	1	1
111	111	0	6750834	874	9162325	612714455	1370315	13	11	826	24	0	1	5	1	1	645	162	1	1	1
112	112	0	6751239	927	9285754	619465694	1371242	13	11	879	24	0	1	5	1	1	652	208	1	1	1
113	113	0	5372661	20514	8823515	624838355	1391756	13044	59	7387	24	0	1	82	12954	55	2644	4630	30	12	25
114	114	0	5373322	13880	7362157	630211677	1405636	13011	11	834	24	0	1	5	12998	1	621	194	1	1	1
115	115	0	5372899	582	7334578	635584576	1406218	13	11	534	24	0	1	5	1	1	384	131	1	1	1
116	116	0	5372776	578	6687008	640957352	1406796	13	11	530	24	0	1	5	1	1	389	123	1	1	1
117	117	0	5372637	545	7315008	646329989	1407341	13	11	497	24	0	1	5	1	1	384	95	1	1	1
118	118	0	5372830	597	7462617	651702819	1407938	13	11	549	24	0	1	5	1	1	385	145	1	1	1
119	119	0	5372665	557	6739988	657075484	1408495	13	11	509	24	0	1	5	1	1	385	106	1	1	1
120	120	0	5372947	602	7190057	662448431	1409097	13	11	554	24	0	1	5	1	1	388	147	1	1	1
121	121	0	5372738	557	6749729	667821169	1409654	13	11	509	24	0	1	5	1	1	383	108	1	1	1
122	122	0	5331293	1033	6635098	673152462	1410687	23	17	969	24	0	1	15	1	50	105	797	1	1	4
123	123	0	5331295	13398	7192468	678483757	1424085	12967	11	396	24	0	1	5	12954	1	280	98	1	1	1
124	124	0	5331295	335	6629209	683815052	1424420	13	11	287	24	0	1	5	1	1	171	98	1	1	1
125	125	0	5331295	335	6622928	689146347	1424755	13	11	287	24	0	1	5	1	1	171	98	1	1	1
126	126	0	5335656	1535	7196058	694482003	1426290	23	17	1471	24	0	1	15	1	63	140	1250	1	1	4
127	127	0	5335690	13441	7319108	699817693	1439731	12967	11	439	24	0	1	5	12954	1	317	104	1	1	1
128	128	0	5375199	6084	7266168	705192892	1445815	27	20	6010	27	0	1	18	1	53	571	5367	1	1	5
129	129	0	5375199	13429	7459498	710568091	1459244	12971	12	419	27	0	1	5	12957	1	280	120	1	1	1
130	130	0	5375179	376	7224817	715943270	1459620	14	12	323	27	0	1	5	1	1	185	119	1	1	1
131	131	0	5375159	370	7008578	721318429	1459990	14	12	317	27	0	1	5	1	1	186	112	1	1	1
132	132	0	5375227	381	7287668	726693656	1460371	14	12	328	27	0	1	5	1	1	185	124	1	1	1
133	133	0	5375199	372	6594908	732068855	1460743	14	12	319	27	0	1	5	1	1	180	120	1	1	1
134	134	0	5375340	392	6660608	737444195	1461135	14	12	339	27	0	1	5	1	1	182	137	1	1	1
135	135	0	5375233	389	6673909	742819428	1461524	14	12	336	27	0	1	5	1	1	184	132	1	1	1
136	136	0	5375481	419	6274779	748194909	1461943	14	12	366	27	0	1	5	1	1	192	154	1	1	1
137	137	0	5375219	384	7030218	753570128	1462327	14	12	331	27	0	1	5	1	1	188	124	1	1	1
138	138	0	5375215	384	6677529	758945343	1462711	14	12	331	27	0	1	5	1	1	188	124	1	1	1
139	139	0	5375171	377	6267960	764320514	1463088	14	12	324	27	0	1	5	1	1	190	115	1	1	1
140	140	0	5375171	380	7154308	769695685	1463468	14	12	327	27	0	1	5	1	1	191	117	1	1	1
141	141	0	5375163	376	7167247	775070848	1463844	14	12	323	27	0	1	5	1	1	188	116	1	1	1
142	142	0	5375191	375	6591759	780446039	1464219	14	12	322	27	0	1	5	1	1	185	118	1	1	1
143	143	0	6731365	6043	9396784	787177404	1470262	4295	38	1683	27	0	1	56	4230	80	272	1312	1	1	14
144	144	0	6731252	18843	10770982	793908656	1489105	18085	12	719	27	0	1	5	18070	1	522	177	1	1	1
145	145	0	6731276	568	13302997	800639932	1489673	14	12	515	27	0	1	5	1	1	314	181	1	1	1
146	146	0	6731276	568	9460724	807371208	1490241	14	12	515	27	0	1	5	1	1	313	182	1	1	1
147	147	0	6731151	552	9907453	814102359	1490793	14	12	499	27	0	1	5	1	1	312	167	1	1	1
148	148	0	6731151	549	10179922	820833510	1491342	14	12	496	27	0	1	5	1	1	310	166	1	1	1
149	149	0	5340733	2700	7811457	826174243	1494042	33	24	2616	27	0	1	24	1	87	385	2125	1	1	7
150	150	0	5340552	13600	5697670	831514795	1507642	12977	12	584	27	0	1	6	12962	1	420	144	1	1	1
151	151	0	5340558	487	6802099	836855353	1508129	15	12	433	27	0	1	6	1	1	268	145	1	1	1
152	152	0	5340638	494	6941838	842195991	1508623	15	12	440	27	0	1	6	1	1	265	155	1	1	1
153	153	0	5340644	494	6583329	847536635	1509117	15	12	440	27	0	1	6	1	1	265	155	1	1	1
154	154	0	5340359	454	7332417	852876994	1509571	15	12	400	27	0	1	6	1	1	254	127	1	1	1
155	155	0	5288972	25453	8695585	858165966	1535024	12650	84	12692	27	0	1	144	12496	56	12085	532	1	1	37
156	156	0	5336503	14132	7733837	863502469	1549156	12976	18	1111	27	0	1	16	12951	58	134	900	1	1	4
157	157	0	5347735	2019	6665979	868850204	1551175	24	18	1950	27	0	1	15	1	54	169	1708	1	1	4
158	158	0	5347691	13565	7079788	874197895	1564740	12969	12	557	27	0	1	6	12954	1	406	131	1	1	1
159	159	0	5347735	444	7117288	879545630	1565184	15	12	390	27	0	1	6	1	1	230	140	1	1	1
160	160	0	5347544	409	5439091	884893174	1565593	15	12	355	27	0	1	6	1	1	233	103	1	1	1
161	161	0	5347546	403	6110970	890240720	1565996	15	12	349	27	0	1	6	1	1	229	101	1	1	1
162	162	0	5335284	1961	6833108	895576004	1567957	29	20	1885	27	0	1	20	1	58	226	1582	1	1	5
163	163	0	5335298	13612	6851808	900911302	1581569	12974	12	599	27	0	1	6	12959	1	473	107	1	1	1
164	164	0	5335300	495	6302149	906246602	1582064	15	12	441	27	0	1	6	1	1	314	108	1	1	1
165	165	0	5335300	498	5206352	911581902	1582562	15	12	444	27	0	1	6	1	1	317	108	1	1	1
166	166	0	5335300	492	5954970	916917202	1583054	15	12	438	27	0	1	6	1	1	311	108	1	1	1
167	167	0	5335300	492	5658640	922252502	1583546	15	12	438	27	0	1	6	1	1	311	108	1	1	1
168	168	0	5335332	503	6556869	927587834	1584049	15	12	449	27	0	1	6	1	1	310	120	1	1	1
169	169	0	5335344	505	6440249	932923178	1584554	15	12	451	27	0	1	6	1	1	310	122	1	1	1
170	170	0	5335330	507	6567459	938258508	1585061	15	12	453	27	0	1	6	1	1	316	118	1	1	1
171	171	0	5335302	486	9295955	943593810	1585547	15	12	432	27	0	1	6	1	1	309	104	1	1	1
172	172	0	5340542	1998	6946598	948934352	1587545	24	18	1929	27	0	1	15	1	55	229	1626	1	1	4
173	173	0	5340325	13668	9803743	954274677	1601213	12969	12	660	27	0	1	6	12954	1	475	165	1	1	1
174	174	0	5339919	519	6817988	959614596	1601732	15	12	465	27	0	1	6	1	1	309	136	1	1	1
175	175	0	5339863	500	9381904	964954459	1602232	15	12	446	27	0	1	6	1	1	304	123	1	1	1
176	176	0	5368735	25647	8836515	970323194	1627879	13077	48	12495	27	0	1	90	12978	63	6804	5609	1	1	19
177	177	0	5368410	14625	10217093	975691604	1642504	13004	12	1582	27	0	1	6	12989	1	1429	133	1	1	1
178	178	0	5368237	993	7303067	981059841	1643497	15	12	939	27	0	1	6	1	1	818	102	1	1	1
179	179	0	5368281	1010	5904550	986428122	1644507	15	12	956	27	0	1	6	1	1	818	119	1	1	1
180	180	0	5368237	992	6542049	991796359	1645499	15	12	938	27	0	1	6	1	1	818	101	1	1	1
181	181	0	5368279	1010	7387287	997164638	1646509	15	12	956	27	0	1	6	1	1	819	118	1	1	1
182	182	0	5368501	1053	6970168	1002533139	1647562	15	12	999	27	0	1	6	1	1	817	162	1	1	1
183	183	0	5368360	1022	7271377	1007901499	1648584	15	12	968	27	0	1	6	1	1	819	129	1	1	1
184	184	0	5368428	1042	5967510	1013269927	1649626	15	12	988	27	0	1	6	1	1	817	151	1	1	1
185	185	0	5368632	1064	7167088	1018638559	1650690	15	12	1010	27	0	1	6	1	1	819	171	1	1	1
186	186	0	5334182	13790	6959188	1023972741	1664480	13004	18	741	27	0	1	16	12979	59	104	560	1	1	4
187	187	0	5334182	13305	7262247	1029306923	1677785	13004	12	262	27	0	1	6	12989	1	135	108	1	1	1
188	188	0	5334562	1545	6716769	1034641485	1679330	27	20	1471	27	0	1	18	1	55	172	1225	1	1	5
189	189	0	5336318	13730	7738037	1039977803	1693060	7721	52	5930	27	0	1	101	7611	57	3821	2033	1	1	21
190	190	0	5329980	804	6472709	1045307783	1693864	24	18	735	27	0	1	15	1	60	76	581	1	1	4
191	191	0	5330313	14968	7872006	1050638096	1708832	13171	109	1661	27	0	1	242	12919	63	918	661	1	1	50
192	192	0	6724744	5353	8407256	1057362840	1714185	4273	20	1033	27	0	1	20	4244	57	94	864	1	1	5
193	193	0	7122185	105713	18783008	1064485025	1819898	5963	3252	96471	27	0	1	3854	2099	1125	48806	46518	1	1	1948
194	194	0	7122167	21032	9200694	1071607192	1840930	20310	12	683	27	0	1	6	20294	1	552	111	1	1	1
195	195	0	5423036	23385	7696577	1077030228	1864315	12481	20	10857	27	0	1	24	12448	59	668	10110	1	1	5
196	196	0	5337694	1743	6151839	1082367922	1866058	24	18	1674	27	0	1	15	1	60	181	1413	1	1	4
197	197	0	5337674	13553	6840909	1087705596	1879611	12969	12	545	27	0	1	6	12954	1	395	129	1	1	1
198	198	0	5337732	477	6756428	1093043328	1880088	15	12	423	27	0	1	6	1	1	258	144	1	1	1
199	199	0	5337732	475	6533199	1098381060	1880563	15	12	421	27	0	1	6	1	1	257	143	1	1	1
200	200	0	5337718	472	6867588	1103718778	1881035	15	12	418	27	0	1	6	1	1	259	138	1	1	1
201	201	0	5337529	445	6689679	1109056307	1881480	15	12	391	27	0	1	6	1	1	255	116	1	1	1
202	202	0	5337702	464	6639518	1114394009	1881944	15	12	410	27	0	1	6	1	1	255	134	1	1	1
203	203	0	5337557	456	6850148	1119731566	1882400	15	12	402	27	0	1	6	1	1	255	127	1	1	1
204	204	0	5337477	423	6240579	1125069043	1882823	15	12	369	27	0	1	6	1	1	252	97	1	1	1
205	205	0	5336809	1903	6710119	1130405852	1884726	29	20	1827	27	0	1	20	1	54	210	1543	1	1	5
206	206	0	5336785	13581	6887988	1135742637	1898307	12974	12	568	27	0	1	6	12959	1	450	98	1	1	1
207	207	0	5336785	491	9077564	1141079422	1898798	15	12	437	27	0	1	6	1	1	319	98	1	1	1
208	208	0	5336938	519	9191205	1146416360	1899317	15	12	465	27	0	1	6	1	1	319	126	1	1	1
209	209	0	5337150	541	5214101	1151753510	1899858	15	12	487	27	0	1	6	1	1	318	148	1	1	1
210	210	0	5336795	493	5702790	1157090305	1900351	15	12	439	27	0	1	6	1	1	320	99	1	1	1
211	211	0	5336940	515	6612189	1162427245	1900866	15	12	461	27	0	1	6	1	1	314	127	1	1	1
212	212	0	5336787	488	5486360	1167764032	1901354	15	12	434	27	0	1	6	1	1	315	99	1	1	1
213	213	0	5330570	13760	6959699	1173094602	1915114	13000	20	713	27	0	1	21	12970	49	98	547	1	1	5
214	214	0	5330438	769	6735459	1178425040	1915883	24	18	700	27	0	1	15	1	60	64	557	1	1	4
215	215	0	5343248	16775	10394052	1183768288	1932658	12978	24	3746	27	0	1	27	12942	62	1654	2010	1	1	7
216	216	0	5343385	13741	7136088	1189111673	1946399	12969	12	733	27	0	1	6	12954	1	578	134	1	1	1
217	217	0	5343934	681	10352612	1194455607	1947080	15	12	627	27	0	1	6	1	1	424	182	1	1	1
218	218	0	5343145	610	7257578	1199798752	1947690	15	12	556	27	0	1	6	1	1	426	110	1	1	1
219	219	0	5343123	606	10439342	1205141875	1948296	15	12	552	27	0	1	6	1	1	431	101	1	1	1
220	220	0	5343123	603	7790577	1210484998	1948899	15	12	549	27	0	1	6	1	1	430	99	1	1	1
221	221	0	5343252	633	9901643	1215828250	1949532	15	12	579	27	0	1	6	1	1	429	129	1	1	1
222	222	0	5343262	632	10054313	1221171512	1950164	15	12	578	27	0	1	6	1	1	424	133	1	1	1
223	223	0	5343246	633	10160112	1226514758	1950797	15	12	579	27	0	1	6	1	1	428	130	1	1	1
224	224	0	5343246	631	9503354	1231858004	1951428	15	12	577	27	0	1	6	1	1	427	129	1	1	1
225	225	0	5343262	633	7056048	1237201266	1952061	15	12	579	27	0	1	6	1	1	425	133	1	1	1
226	226	0	5343246	633	7177528	1242544512	1952694	15	12	579	27	0	1	6	1	1	428	130	1	1	1
227	227	0	5342494	2305	6328379	1247887006	1954999	29	20	2229	27	0	1	20	1	56	181	1972	1	1	5
228	228	0	5356356	3611	7121138	1253243362	1958610	35	22	3527	27	0	1	26	1	49	337	3121	1	1	6
229	229	0	5356571	14073	6988638	1258599933	1972683	12978	12	1056	27	0	1	6	12963	1	852	183	1	1	1
230	230	0	5356362	793	6235149	1263956295	1973476	15	12	739	27	0	1	6	1	1	561	157	1	1	1
231	231	0	5356676	855	7184498	1269312971	1974331	15	12	801	27	0	1	6	1	1	564	216	1	1	1
232	232	0	5356557	824	5600991	1274669528	1975155	15	12	770	27	0	1	6	1	1	566	183	1	1	1
233	233	0	5356583	855	6358029	1280026111	1976010	15	12	801	27	0	1	6	1	1	565	215	1	1	1
234	234	0	5356027	756	6405289	1285382138	1976766	15	12	702	27	0	1	6	1	1	560	122	1	1	1
235	235	0	5356106	758	6087950	1290738244	1977524	15	12	704	27	0	1	6	1	1	558	126	1	1	1
236	236	0	5355949	720	6735889	1296094193	1978244	15	12	666	27	0	1	6	1	1	559	87	1	1	1
237	237	0	5343133	2708	5287491	1301437326	1980952	24	18	2639	27	0	1	15	1	60	258	2301	1	1	4
238	238	0	5343147	13867	5953620	1306780473	1994819	12969	12	859	27	0	1	6	12954	1	729	110	1	1	1
239	239	0	5343278	676	9159725	1312123751	1995495	15	12	622	27	0	1	6	1	1	481	121	1	1	1
240	240	0	5343278	675	6553129	1317467029	1996170	15	12	621	27	0	1	6	1	1	481	120	1	1	1
241	241	0	5343459	710	9203834	1322810488	1996880	15	12	656	27	0	1	6	1	1	483	152	1	1	1
242	242	0	5343524	731	9349334	1328154012	1997611	15	12	677	27	0	1	6	1	1	497	159	1	1	1
243	243	0	5343131	658	9378364	1333497143	1998269	15	12	604	27	0	1	6	1	1	483	101	1	1	1
244	244	0	5343374	714	7753797	1338840517	1998983	15	12	660	27	0	1	6	1	1	489	150	1	1	1
245	245	0	5343517	734	5379071	1344184034	1999717	15	12	680	27	0	1	6	1	1	484	175	1	1	1
246	246	0	5343153	665	9475294	1349527187	2000382	15	12	611	27	0	1	6	1	1	480	111	1	1	1
247	247	0	5343129	657	9172785	1354870316	2001039	15	12	603	27	0	1	6	1	1	482	101	1	1	1
248	248	0	5343135	659	9058914	1360213451	2001698	15	12	605	27	0	1	6	1	1	482	103	1	1	1
249	249	0	5343133	657	8954995	1365556584	2002355	15	12	603	27	0	1	6	1	1	481	102	1	1	1
250	250	0	5334736	1335	6886108	1370891320	2003690	24	18	1266	27	0	1	15	1	63	129	1054	1	1	4
251	251	0	5334714	13603	9256704	1376226034	2017293	12969	12	595	27	0	1	6	12954	1	446	128	1	1	1
252	252	0	5334712	519	6132630	1381560746	2017812	15	12	465	27	0	1	6	1	1	315	129	1	1	1
253	253	0	5334712	513	9590733	1386895458	2018325	15	12	459	27	0	1	6	1	1	316	123	1	1	1
254	254	0	5334881	533	7138838	1392230339	2018858	15	12	479	27	0	1	6	1	1	317	141	1	1	1
255	255	0	5334730	521	6619979	1397565069	2019379	15	12	467	27	0	1	6	1	1	316	130	1	1	1
256	256	0	5334714	513	9485094	1402899783	2019892	15	12	459	27	0	1	6	1	1	316	123	1	1	1
