tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
111	8166327	65901	736705996	4159844	177.099428729	true
112	3010084	976	739716080	4160820	177.781321951	true
113	7855367	457227	747571447	4618047	161.880432789	true
114	3435801	1632	751007248	4619679	162.566976623	true
115	8448040	64542	759455288	4684221	162.130541663	true
116	8855095	95429	768310383	4779650	160.746159865	true
117	4440379	6303	772750762	4785953	161.462254644	true
118	7177228	9224	779927990	4795177	162.648425699	true
119	6305282	7334	786233272	4802511	163.712955993	true
120	3186760	1548	789420032	4804059	164.323550564	true
121	5543951	4467	794963983	4808526	165.323839988	true
122	7330220	16410	802294203	4824936	166.280796885	true
123	7064557	8199	809358760	4833135	167.460408203	true
124	6467463	4876	815826223	4838011	168.628434908	true
125	7057072	4289	822883295	4842300	169.936454784	true
126	4790346	19875	827673641	4862175	170.22703646	true
127	3761251	1707	831434892	4863882	170.940596832	true
128	3947047	6206	835381939	4870088	171.53323287	true
129	7430441	21802	842812380	4891890	172.287680222	true
130	5433776	14592	848246156	4906482	172.882761213	true
131	4376126	6278	852622282	4912760	173.552602203	true
132	3007938	830	855630220	4913590	174.135452897	true
133	23836	204	855654056	4913794	174.133074362	true
134	6281638	6547	861935694	4920341	175.178040302	true
135	7480315	17348	869416009	4937689	176.077515008	true
136	7574660	31843	876990669	4969532	176.473492675	true
137	6639062	22757	883629731	4992289	176.998913925	true
138	7945815	41944	891575546	5034233	177.102558821	true
139	3724090	4955	895299636	5039188	177.667440865	true
140	3843023	5529	899142659	5044717	178.23450929	true
141	7000859	2745	906143518	5047462	179.524584435	true
142	6896448	17534	913039966	5064996	180.264696359	true
143	6379620	7493	919419586	5072489	181.256102478	true
144	6263331	2183	925682917	5074672	182.412364188	true
145	7088268	10666	932771185	5085338	183.423635754	true
146	3635423	2125	936406608	5087463	184.061605559	true
147	7404348	19026	943810956	5106489	184.825808104	true
148	4317194	29536	948128150	5136025	184.603492	true
149	7104067	6095	955232217	5142120	185.766224242	true
150	8356972	54175	963589189	5196295	185.437737657	true
151	7255353	9972	970844542	5206267	186.476133859	true
152	7061504	3673	977906046	5209940	187.700059118	true
153	5779804	6901	983685850	5216841	188.559676249	true
154	8895771	135876	992581621	5352717	185.43510165	true
155	6440036	12653	999021657	5365370	186.198092023	true
156	6496529	4023	1005518186	5369393	187.268502417	true
157	5907910	16231	1011426096	5385624	187.801097143	true
158	7119679	5705	1018545775	5391329	188.922949239	true
159	7232888	10298	1025778663	5401627	189.901794959	true
160	7507364	27658	1033286027	5429285	190.31714618	true
161	7142189	8826	1040428216	5438111	191.321621791	true
162	7488364	18468	1047916580	5456579	192.046441552	true
163	8005802	51807	1055922382	5508386	191.693607166	true
164	23758	209	1055946140	5508595	191.690647071	true
165	6356588	10013	1062302728	5518608	192.494688516	true
166	3649805	1955	1065952533	5520563	193.087649394	true
167	7139480	6127	1073092013	5526690	194.165406961	true
168	7452198	7072	1080544211	5533762	195.263947203	true
169	7173922	7127	1087718133	5540889	196.307511845	true
170	7160733	7488	1094878866	5548377	197.333177973	true
171	7113950	5217	1101992816	5553594	198.428768109	true
172	7231380	13011	1109224196	5566605	199.264039033	true
173	7019657	1378	1116243853	5567983	200.475442005	true
174	5183646	12701	1121427499	5580684	200.948037732	true
175	2162869	438	1123590368	5581122	201.319800571	true
176	3142124	1382	1126732492	5582504	201.832814092	true
177	2223075	330	1128955567	5582834	202.219082101	true
178	2615539	559	1131571106	5583393	202.667286003	true
179	3981402	850	1135552508	5584243	203.349407968	true
180	2850732	820	1138403240	5585063	203.829972912	true
181	2838577	1080	1141241817	5586143	204.298711472	true
182	4879602	18740	1146121419	5604883	204.486234414	true
183	4845540	1399	1150966959	5606282	205.299512047	true
184	4689839	2643	1155656798	5608925	206.038910843	true
185	4656339	2791	1160313137	5611716	206.766190057	true
186	2623276	306	1162936413	5612022	207.222354617	true
187	3994653	484	1166931066	5612506	207.916226014	true
188	4542847	613	1171473913	5613119	208.702846492	true
189	6271625	1116	1177745538	5614235	209.778453877	true
190	2831477	451	1180577015	5614686	210.26590178	true
191	2782214	427	1183359229	5615113	210.74539889	true
192	5865217	800	1189224446	5615913	211.759770139	true
193	2789676	548	1192014122	5616461	212.235805074	true
194	5959389	2935	1197973511	5619396	213.185458188	true
195	5026810	1711	1203000321	5621107	214.014841027	true
196	2787187	476	1205787508	5621583	214.492520701	true
197	2672301	502	1208459809	5622085	214.948690566	true
198	5949296	3234	1214409105	5625319	215.882709052	true
199	5298519	2905	1219707624	5628224	216.712700845	true
200	4849710	803	1224557334	5629027	217.543339906	true
201	5429129	1159	1229986463	5630186	218.462847053	true
202	2783250	572	1232769713	5630758	218.934948545	true
203	4807746	774	1237577459	5631532	219.758577062	true
204	5431111	1204	1243008570	5632736	220.675808346	true
205	5283601	4427	1248292171	5637163	221.439786467	true
206	5140102	1218	1253432273	5638381	222.303578456	true
207	4951570	490	1258383843	5638871	223.162374702	true
208	5974821	1762	1264358664	5640633	224.15191061	true
209	3996583	18287	1268355247	5658920	224.133800619	true
210	2835262	1074	1271190509	5659994	224.592200804	true
211	6378382	5431	1277568891	5665425	225.502745337	true
212	5897308	3042	1283466199	5668467	226.422099485	true
213	5970041	4502	1289436240	5672969	227.294779859	true
214	6491152	7832	1295927392	5680801	228.124060674	true
215	5955478	1965	1301882870	5682766	229.093168714	true
216	5920672	3430	1307803542	5686196	229.99621223	true
217	5883359	2186	1313686901	5688382	230.942102869	true
218	5875949	1899	1319562850	5690281	231.897660239	true
219	5942144	4151	1325504994	5694432	232.772117395	true
220	6169821	6607	1331674815	5701039	233.584582565	true
221	5933227	357	1337608042	5701396	234.610618522	true
222	2961267	812	1340569309	5702208	235.096529099	true
223	5936226	836	1346505535	5703044	236.102953966	true
224	6216066	561	1352721601	5703605	237.169579766	true
225	438	299134	1352722039	6002739	225.350800526	true
226	6234967	1652	1358957006	6004391	226.327200544	true
227	4308699	1490	1363265705	6005881	226.988464307	true
228	6227774	1327	1369493479	6007208	227.975039153	true
229	6809066	19977	1376302545	6027185	228.34914558	true
230	6530593	13933	1382833138	6041118	228.903513886	true
231	6244516	1337	1389077654	6042455	229.886305152	true
232	6211546	786	1395289200	6043241	230.88425565	true
233	6279849	3453	1401569049	6046694	231.790966932	true
234	6308301	1411	1407877350	6048105	232.779912055	true
235	6423339	8900	1414300689	6057005	233.498352569	true
236	6289339	2154	1420590028	6059159	234.45333387	true
237	6370757	4397	1426960785	6063556	235.333983062	true
238	6419795	10144	1433380580	6073700	235.997922189	true
239	2952807	661	1436333387	6074361	236.458351257	true
240	6371734	5998	1442705121	6080359	237.273016445	true
241	6236710	1366	1448941831	6081725	238.245206911	true
242	5724973	562	1454666804	6082287	239.164446531	true
243	6289383	4057	1460956187	6086344	240.038385441	true
244	6315831	4851	1467272018	6091195	240.884098769	true
245	5358455	782	1472630473	6091977	241.732769674	true
246	6313380	3206	1478943853	6095183	242.641419134	true
247	5684855	956	1484628708	6096139	243.535901658	true
248	6305975	3707	1490934683	6099846	244.421692449	true
249	5942997	1242	1496877680	6101088	245.346023529	true
250	6347254	4012	1503224934	6105100	246.224457257	true
251	5167965	1905	1508392899	6107005	246.993886365	true
252	1420098	602	1509812997	6107607	247.202054258	true
253	5495882	1664	1515308879	6109271	248.034320134	true
254	1421506	331	1516730385	6109602	248.253549904	true
255	2785370	538	1519515755	6110140	248.687551349	true
256	5725842	5315	1525241597	6115455	249.407705069	true
257	6269938	3889	1531511535	6119344	250.273809578	true
258	5577825	2631	1537089360	6121975	251.077366373	true
259	2212747	665	1539302107	6122640	251.411500105	true
260	4893837	522	1544195944	6123162	252.189300887	true
261	4221827	333	1548417771	6123495	252.865033939	true
262	4202631	277	1552620402	6123772	253.539877383	true
263	5509116	1972	1558129518	6125744	254.357596073	true
264	5142816	1106	1563272334	6126850	255.151070126	true
265	6237433	1580	1569509767	6128430	256.10307485	true
266	5407919	2698	1574917686	6131128	256.872419887	true
267	2718865	335	1577636551	6131463	257.301813776	true
268	5499008	458	1583135559	6131921	258.179379513	true
269	5742200	2324	1588877759	6134245	259.017655637	true
270	4308894	331	1593186653	6134576	259.706074715	true
271	5682407	593	1598869060	6135169	260.607174798	true
272	6022073	7440	1604891133	6142609	261.271901402	true
273	5889303	2116	1610780436	6144725	262.140362018	true
274	6351358	5884	1617131794	6150609	262.922223474	true
275	6750923	23942	1623882717	6174551	262.996081334	true
276	5875918	791	1629758635	6175342	263.913907116	true
277	2789085	1108	1632547720	6176450	264.318130965	true
278	5859235	1588	1638406955	6178038	265.198588128	true
279	5866459	1201	1644273414	6179239	266.096426113	true
280	5006992	1757	1649280406	6180996	266.830848297	true
281	5860687	1128	1655141093	6182124	267.730167334	true
282	4832290	877	1659973383	6183001	268.473736783	true
283	5131116	1782	1665104499	6184783	269.226017954	true
284	4272839	546	1669377338	6185329	269.893054678	true
285	1593418	421	1670970756	6185750	270.132280807	true
286	6404182	10171	1677374938	6195921	270.722454015	true
287	2359328	1145	1679734266	6197066	271.053150959	true
288	5877092	565	1685611358	6197631	271.976721105	true
289	5731690	3759	1691343048	6201390	272.736120128	true
290	2952687	879	1694295735	6202269	273.173532944	true
291	5571918	3510	1699867653	6205779	273.916885052	true
292	2946205	947	1702813858	6206726	274.3497712	true
293	4983342	2683	1707797200	6209409	275.033775356	true
294	4888356	4048	1712685556	6213457	275.641330744	true
295	5549485	1173	1718235041	6214630	276.482275051	true
296	4790233	809	1723025274	6215439	277.216987247	true
297	2959091	1071	1725984365	6216510	277.645232614	true
298	4953678	4972	1730938043	6221482	278.219569389	true
299	2762454	634	1733700497	6222116	278.635193719	true
300	4868556	7428	1738569053	6229544	279.084480822	true
301	3903419	2741	1742472472	6232285	279.588059917	true
302	4135360	2278	1746607832	6234563	280.14919923	true
303	5882551	1362	1752490383	6235925	281.031343866	true
304	5443859	1759	1757934242	6237684	281.82483146	true
305	5008871	2686	1762943113	6240370	282.506183608	true
306	5871764	853	1768814877	6241223	283.408376371	true
307	4777291	622	1773592168	6241845	284.145499928	true
308	5146678	2204	1778738846	6244049	284.869456662	true
309	4879129	1023	1783617975	6245072	285.604069096	true
310	4776027	532	1788394002	6245604	286.344443548	true
311	4890409	988	1793284411	6246592	287.082045858	true
312	6223350	1570	1799507761	6248162	288.005938546	true
313	5464646	2488	1804972407	6250650	288.765553502	true
314	3060566	1095	1808032973	6251745	289.204529775	true
315	2764159	442	1810797132	6252187	289.626195122	true
316	2688594	841	1813485726	6253028	290.017208623	true
317	2746662	686	1816232388	6253714	290.424600166	true
318	4419842	471	1820652230	6254185	291.109429926	true
319	3699041	732	1824351271	6254917	291.6667433	true
320	1813053	370	1826164324	6255287	291.939334518	true
321	2995534	440	1829159858	6255727	292.397647468	true
322	2495289	578	1831655147	6256305	292.769477671	true
323	5674993	2605	1837330140	6258910	293.554331345	true
324	5650380	1455	1842980520	6260365	294.388669031	true
325	5702369	2136	1848682889	6262501	295.198817373	true
326	5621402	1191	1854304291	6263692	296.040145492	true
327	5620265	1769	1859924556	6265461	296.853584437	true
328	6211341	865	1866135897	6266326	297.803832262	true
329	2648101	840	1868783998	6267166	298.186452696	true
330	2321525	689	1871105523	6267855	298.524060145	true
331	6207217	531	1877312740	6268386	299.489013599	true
332	4670967	507	1881983707	6268893	300.209894634	true
333	4224254	469	1886207961	6269362	300.861229739	true
334	4362291	1635	1890570252	6270997	301.478417547	true
335	1507401	395	1892077653	6271392	301.699790573	true
336	6211421	419	1898289074	6271811	302.670006159	true
337	4829618	237455	1903118692	6509266	292.370705391	true
338	2139548	470	1905258240	6509736	292.678265294	true
339	2298065	890	1907556305	6510626	292.991227725	true
340	2741338	674	1910297643	6511300	293.381911907	true
341	2736492	424	1913034135	6511724	293.783049619	true
342	5303631	8492	1918337766	6520216	294.213836781	true
343	3083825	1542	1921421591	6521758	294.617124861	true
344	2860187	513	1924281778	6522271	295.032478411	true
345	3114655	6503	1927396433	6528774	295.215676481	true
346	2037831	445	1929434264	6529219	295.507665465	true
347	4946016	2087	1934380280	6531306	296.170517811	true
348	5200656	3026	1939580936	6534332	296.829260589	true
349	5504773	2003	1945085709	6536335	297.580480346	true
350	911058	1053	1945996767	6537388	297.671909178	true
351	1956468	2450	1947953235	6539838	297.859554778	true
352	1197	221	1947954432	6540059	297.84967261	true
353	5455640	612	1953410072	6540671	298.655913438	true
354	5519290	549	1958929362	6541220	299.47461819	true
355	6340656	12095	1965270018	6553315	299.889448012	true
356	6226758	3783	1971496776	6557098	300.666053184	true
357	5580656	2810	1977077432	6559908	301.387981661	true
358	6474307	13648	1983551739	6573556	301.74714249	true
359	4648116	2410	1988199855	6575966	302.343390309	true
360	5501545	377	1993701400	6576343	303.162623969	true
361	5278883	4821	1998980283	6581164	303.742663608	true
362	5503699	585	2004483982	6581749	304.551872458	true
363	4556472	1413	2009040454	6583162	305.178644244	true
364	2789037	615	2011829491	6583777	305.573759713	true
365	2183107	565	2014012598	6584342	305.879098929	true
366	5515611	1210	2019528209	6585552	306.660430136	true
367	5756543	5567	2025284752	6591119	307.27479689	true
368	5535687	616	2030820439	6591735	308.085874053	true
369	5526645	850	2036347084	6592585	308.884463985	true
370	6058466	953	2042405550	6593538	309.75866826	true
371	5479859	1512	2047885409	6595050	310.518556948	true
372	5517518	566	2053402927	6595616	311.328453173	true
373	5137136	1608	2058540063	6597224	312.031251781	true
374	5104709	781	2063644772	6598005	312.767991537	true
375	5605367	2789	2069250139	6600794	313.485035134	true
376	5517660	852	2074767799	6601646	314.280377803	true
377	5537629	1094	2080305428	6602740	315.066991582	true
378	5120163	679	2085425591	6603419	315.809975257	true
379	5511714	1282	2090937305	6604701	316.583189004	true
380	5532606	1617	2096469911	6606318	317.343172248	true
381	5922829	2148	2102392740	6608466	318.136272472	true
382	5911087	1169	2108303827	6609635	318.974319611	true
383	5512451	786	2113816278	6610421	319.770295719	true
384	5904884	1461	2119721162	6611882	320.592709005	true
385	5957031	2076	2125678193	6613958	321.392756501	true
386	5573653	3281	2131251846	6617239	322.07569441	true
387	5580403	3080	2136832249	6620319	322.768774284	true
388	5142466	1177	2141974715	6621496	323.488032765	true
389	6338681	5333	2148313396	6626829	324.184220839	true
390	5972286	1639	2154285682	6628468	325.005066329	true
391	5508867	1514	2159794549	6629982	325.76175154	true
392	4803139	974	2164597688	6630956	326.438252342	true
393	5941384	1962	2170539072	6632918	327.237434867	true
394	5574139	1428	2176113211	6634346	328.007193324	true
395	4929553	984	2181042764	6635330	328.701475887	true
396	5471752	1832	2186514516	6637162	329.435158581	true
397	6018272	2264	2192532788	6639426	330.229268012	true
398	6053851	2341	2198586639	6641767	331.024355266	true
399	6273947	1244	2204860586	6643011	331.906809427	true
400	6261717	1727	2211122303	6644738	332.762902465	true
401	3010212	393	2214132515	6645131	333.196217652	true
402	5129758	3395	2219262273	6648526	333.797637702	true
403	5228197	926	2224490470	6649452	334.537413008	true
404	2209597	926	2226700067	6650378	334.823083289	true
405	4885465	910	2231585532	6651288	335.511788393	true
406	4881749	543	2236467281	6651831	336.218295534	true
407	5708662	1471	2242175943	6653302	337.001979318	true
408	4926290	2473	2247102233	6655775	337.616916587	true
409	360	148	2247102593	6655923	337.609463481	true
410	2953662	693	2250056255	6656616	338.018034238	true
411	308	137	2250056563	6656753	338.011123892	true
412	6661752	12127	2256718315	6668880	338.395399977	true
413	3069323	719	2259787638	6669599	338.819116112	true
414	5981301	17557	2265768939	6687156	338.823999171	true
415	304	138	2265769243	6687294	338.817052608	true
416	6226358	1221	2271995601	6688515	339.686103866	true
417	6216146	1146	2278211747	6689661	340.557129427	true
418	2733057	1476	2280944804	6691137	340.890465103	true
419	2731109	743	2283675913	6691880	341.260738836	true
420	1557183	845	2285233096	6692725	341.45032046	true
421	6233184	1911	2291466280	6694636	342.283924025	true
422	298	137	2291466578	6694773	342.276964133	true
423	4563740	1289	2296030318	6696062	342.892631221	true
424	1033870	745	2297064188	6696807	343.008867958	true
425	2235869	337	2299300057	6697144	343.325461869	true
426	855416	292	2300155473	6697436	343.438216207	true
427	4856814	1539	2305012287	6698975	344.084324393	true
428	3203916	3655	2308216203	6702630	344.374701125	true
429	4706362	719	2312922565	6703349	345.039854705	true
430	2066121	657	2314988686	6704006	345.314232416	true
431	457	153	2314989143	6704159	345.30641994	true
432	3416910	1039	2318406053	6705198	345.762504403	true
433	3234461	351	2321640514	6705549	346.226761448	true
434	4787910	792	2326428424	6706341	346.899810791	true
435	4148720	708	2330577144	6707049	347.481753003	true
436	3416879	1778	2333994023	6708827	347.89897295	true
437	5552350	2352	2339546373	6711179	348.604376817	true
438	3049136	680	2342595509	6711859	349.023349418	true
439	5713367	7403	2348308876	6719262	349.489106988	true
440	6354101	2806	2354662977	6722068	350.28847923	true
441	6315166	730	2360978143	6722798	351.189808618	true
442	6572875	7558	2367551018	6730356	351.772033753	true
443	6314553	693	2373865571	6731049	352.673939976	true
444	5225887	1570	2379091458	6732619	353.36790304	true
445	6329756	2836	2385421214	6735455	354.158882214	true
446	5528941	1141	2390950155	6736596	354.919629291	true
447	5753110	1423	2396703265	6738019	355.698502037	true
448	2890334	737	2399593599	6738756	356.088512331	true
449	2471382	227391	2402064981	6966147	344.819737654	true
450	2862335	667	2404927316	6966814	345.197577544	true
451	6315615	2755	2411242931	6969569	345.967294534	true
452	2809530	408	2414052461	6969977	346.350133006	true
453	1977357	293	2416029818	6970270	346.619258364	true
454	5528147	852	2421557965	6971122	347.369901861	true
455	2935089	1086	2424493054	6972208	347.736764881	true
456	6254307	580	2430747361	6972788	348.604799257	true
457	2303979	2739	2433051340	6975527	348.798211232	true
458	4707687	599	2437759027	6976126	349.443090191	true
459	3619261	2633	2441378288	6978759	349.829860581	true
460	3897897	3616	2445276185	6982375	350.206940332	true
461	3449222	645	2448725407	6983020	350.668536965	true
462	2784120	458	2451509527	6983478	351.044211351	true
463	6206893	441	2457716420	6983919	351.910785334	true
464	2573091	472	2460289511	6984391	352.255409384	true
465	3035213	872	2463324724	6985263	352.645952486	true
466	1993995	275	2465318719	6985538	352.917516017	true
467	1997717	515	2467316436	6986053	353.177457428	true
468	1995184	363	2469311620	6986416	353.444687519	true
469	2858744	716	2472170364	6987132	353.81761272	true
470	2856217	469	2475026581	6987601	354.202619898	true
471	2573784	464	2477600365	6988065	354.547412624	true
472	2283147	983	2479883512	6989048	354.824220981	true
473	2738264	1064	2482621776	6990112	355.161945331	true
474	3149702	701	2485771478	6990813	355.5768804	true
475	5026388	2760	2490797866	6993573	356.155267987	true
476	4998977	3541	2495796843	6997114	356.689464113	true
477	4953186	768	2500750029	6997882	357.358130503	true
478	2336671	1181	2503086700	6999063	357.631685841	true
479	3356641	1046	2506443341	7000109	358.057758958	true
480	2603495	1086	2509046836	7001195	358.37408271	true
481	2787817	727	2511834653	7001922	358.735023469	true
482	4803665	616	2516638318	7002538	359.389455366	true
483	5527650	1081	2522165968	7003619	360.123240285	true
484	2904095	765	2525070063	7004384	360.498519641	true
485	4970169	810	2530040232	7005194	361.166333438	true
486	2880396	832	2532920628	7006026	361.534574379	true
487	5430367	856	2538350995	7006882	362.265412062	true
488	3021543	1602	2541372538	7008484	362.613731871	true
489	4990541	725	2546363079	7009209	363.288222537	true
490	6464779	4998	2552827858	7014207	363.951029389	true
491	2794788	1290	2555622646	7015497	364.282480058	true
492	797942	8138	2556420588	7023635	363.9740089	true
493	265449	515	2556686037	7024150	363.985113786	true
494	2997623	9248	2559683660	7033398	363.932719292	true
495	3019696	3150	2562703356	7036548	364.19894471	true
496	2993599	3094	2565696955	7039642	364.464124028	true
497	270375	1552	2565967330	7041194	364.422188907	true
498	813518	1493	2566780848	7042687	364.460446418	true
499	761051	2229	2567541899	7044916	364.453160123	true
500	1332249	1174	2568874148	7046090	364.5815123	true
501	279863	1796	2569154011	7047886	364.528315441	true
502	259482	1286	2569413493	7049172	364.49862381	true
503	1632457	1074	2571045950	7050246	364.674643977	true
504	6592603	1827	2577638553	7052073	365.51501282	true
505	5194561	1521	2582833114	7053594	366.172636815	true
506	6310587	1634	2589143701	7055228	366.982286186	true
507	6300798	967	2595444499	7056195	367.824939504	true
508	6491969	5348	2601936468	7061543	368.465711814	true
509	6578293	8744	2608514761	7070287	368.94043495	true
510	6473064	990	2614987825	7071277	369.804184591	true
511	6379842	2934	2621367667	7074211	370.552654847	true
512	1796659	522	2623164326	7074733	370.779268419	true
513	6275612	1138	2629439938	7075871	371.606539746	true
514	6510905	3151	2635950843	7079022	372.360877392	true
515	6539866	3304	2642490709	7082326	373.110572572	true
516	6602151	4204	2649092860	7086530	373.820877072	true
517	6516258	1761	2655609118	7088291	374.647304689	true
518	3421488	1451	2659030606	7089742	375.053225632	true
519	3533890	4500	2662564496	7094242	375.313457872	true
520	4695731	1368	2667260227	7095610	375.902878963	true
521	6327209	1539	2673587436	7097149	376.712879496	true
522	4221164	400	2677808600	7097549	377.286384356	true
523	2760204	328	2680568804	7097877	377.657826981	true
524	6326711	3778	2686895515	7101655	378.34779569	true
525	6340794	4720	2693236309	7106375	378.988768395	true
526	889288	365	2694125597	7106740	379.09443669	true
527	2788392	497	2696913989	7107237	379.460258466	true
528	4797283	1567	2701711272	7108804	380.051450567	true
529	729321	1073	2702440593	7109877	380.09667298	true
530	3417714	575	2705858307	7110452	380.546596335	true
531	3036399	965	2708894706	7111417	380.921932436	true
532	1708291	755	2710602997	7112172	381.121687861	true
533	2068409	724	2712671406	7112896	381.373691672	true
534	2414607	1489	2715086013	7114385	381.633270198	true
535	2210141	708	2717296154	7115093	381.905922242	true
536	3067652	1309	2720363806	7116402	382.266741817	true
537	4906398	1522	2725270204	7117924	382.874304924	true
538	1910544	712	2727180748	7118636	383.104396404	true
539	1337653	3857	2728518401	7122493	383.084743081	true
540	7668675	34170	2736187076	7156663	382.327220941	true
541	7062058	3592	2743249134	7160255	383.121709213	true
542	4132171	4471	2747381305	7164726	383.45936816	true
543	6494805	17085	2753876110	7181811	383.451487376	true
544	3712434	3431	2757588544	7185242	383.785061658	true
545	6422045	11507	2764010589	7196749	384.063775046	true
546	6396738	7700	2770407327	7204449	384.541181012	true
