tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
507	5297	168	546985842	25924223	103	0	153	159
508	921806	43779	547907648	25968002	14092	0	36660	59818
509	1507436	71937	549415084	26039939	21735	0	57794	104297
510	610513	23107	550025597	26063046	8050	0	21382	33953
511	58777	2172	550084374	26065218	996	0	2184	3196
512	915518	42901	550999892	26108119	13917	0	36432	59147
513	1425503	64437	552425395	26172556	20334	0	53203	94054
514	1084107	50193	553509502	26222749	15914	0	41646	69632
515	622851	27041	554132353	26249790	9179	0	24138	38545
516	1127345	50532	555259698	26300322	15739	0	42605	71771
517	1539901	72179	556799599	26372501	21965	0	58868	105767
518	650272	28067	557449871	26400568	9517	0	25019	41060
519	904019	41839	558353890	26442407	13669	0	35617	59539
520	820648	36347	559174538	26478754	11706	0	31641	52642
521	578728	21767	559753266	26500521	7603	0	20217	33306
522	11130	460	559764396	26500981	257	0	457	603
523	1499149	66459	561263545	26567440	20462	0	56613	102452
524	1435923	68265	562699468	26635705	20728	0	55251	97443
525	1456269	66021	564155737	26701726	19792	0	54519	97518
526	1057213	50449	565212950	26752175	15863	0	41695	69767
527	1770010	82559	566982960	26834734	24740	0	65948	124358
528	664725	28744	567647685	26863478	9744	0	25447	41949
529	355364	16398	568003049	26879876	5416	0	14514	23975
530	827991	38378	568831040	26918254	12628	0	32740	54360
531	371917	17276	569202957	26935530	5696	0	15261	24843
532	840636	39235	570043593	26974765	12762	0	33482	55732
533	940358	44448	570983951	27019213	14304	0	37211	60622
534	1421405	67697	572405356	27086910	20361	0	54573	98024
535	1140109	54399	573545465	27141309	16902	0	44664	75603
536	759822	34170	574305287	27175479	11154	0	29452	48698
537	1645089	77263	575950376	27252742	23109	0	62356	113970
538	1445789	68723	577396165	27321465	20744	0	55360	100720
539	810229	37926	578206394	27359391	12444	0	32191	53557
540	1342192	62586	579548586	27421977	19032	0	51232	90605
541	768484	34457	580317070	27456434	11311	0	29732	48137
542	1437020	68025	581754090	27524459	20593	0	54959	96764
543	102624	4164	581856714	27528623	1600	0	4153	6738
544	943068	44975	582799782	27573598	14337	0	37295	62168
545	1225492	59673	584025274	27633271	18441	0	47953	83983
546	1589878	74129	585615152	27707400	22262	0	59573	109390
547	1096125	50634	586711277	27758034	16090	0	42042	70241
548	1097655	50218	587808932	27808252	16115	0	42102	70331
549	2060575	90648	589869507	27898900	28577	0	75880	144871
550	1098560	50662	590968067	27949562	16128	0	42119	70361
551	1591784	73529	592559851	28023091	22261	0	59643	109550
552	2239326	103615	594799177	28126706	31760	0	85239	168086
553	1587818	73464	596386995	28200170	22243	0	59510	109262
554	1102324	50854	597489319	28251024	16181	0	42223	70559
555	1257028	59195	598746347	28310219	18384	0	48661	82506
556	1104566	48713	599850913	28358932	15382	0	41970	68729
557	1305128	61005	601156041	28419937	18853	0	50382	86016
558	1334678	62701	602490719	28482638	19382	0	51259	88190
559	1482217	67208	603972936	28549846	20185	0	55366	97616
560	1067317	47374	605040253	28597220	15070	0	40489	66299
561	2148131	95484	607188384	28692704	29939	0	79663	153819
562	1456734	69201	608645118	28761905	20856	0	56209	100622
563	1944167	88663	610589285	28850568	27332	0	73551	138302
564	1275060	59858	611864345	28910426	18642	0	49138	83755
565	658225	28363	612522570	28938789	9619	0	25242	40258
566	1315464	61641	613838034	29000430	19008	0	50666	86605
567	1067085	47517	614905119	29047947	15067	0	40560	66382
568	1707493	79841	616612612	29127788	23780	0	64767	117913
569	1312724	61408	617925336	29189196	18966	0	50562	86434
570	1318821	61748	619244157	29250944	19048	0	50680	86688
571	1123218	52916	620367375	29303860	16294	54	42541	79677
572	1185229	55917	621552604	29359777	17241	23	44987	79254
573	1347151	63755	622899755	29423532	19355	20	51354	92839
574	1354234	64529	624253989	29488061	19423	41	51546	95004
575	1347049	63683	625601038	29551744	19352	17	51347	92715
576	1107945	51947	626708983	29603691	16241	15	42331	73441
577	252	104	626709235	29603795	6	2	6	167
578	1366855	65049	628076090	29668844	19601	42	51919	96828
579	214310	7882	628290400	29676726	3009	0	8020	12573
580	858997	37791	629149397	29714517	12307	0	32750	53115
581	221150	8195	629370547	29722712	3121	0	8226	12936
582	919338	41900	630289885	29764612	13722	0	35797	58025
583	1813167	77934	632103052	29842546	23525	0	66274	122113
584	1343775	60900	633446827	29903446	19266	0	50251	87597
585	840989	38787	634287816	29942233	12860	0	33171	54838
586	1361166	64664	635648982	30006897	19833	0	52758	91811
587	1065261	47843	636714243	30054740	15037	0	40416	68138
588	1155706	54818	637869949	30109558	17097	0	44925	75912
589	1254613	58945	639124562	30168503	18293	0	48490	82552
590	2156053	97698	641280615	30266201	30223	0	81029	155540
591	630003	27379	641910618	30293580	9278	0	24341	40219
592	1446429	68196	643357047	30361776	20742	0	55293	100015
593	1543572	72673	644900619	30434449	21887	0	58635	105412
594	210007	7778	645110626	30442227	2943	0	7922	13292
595	1341834	64672	646452460	30506899	19874	0	51847	92706
596	11192	479	646463652	30507378	266	0	426	583
597	746326	33718	647209978	30541096	11045	0	29206	47250
598	802893	37497	648012871	30578593	12347	0	31949	52924
599	102214	4145	648115085	30582738	1599	0	4155	6621
600	1150341	53997	649265426	30636735	16959	0	44343	75377
601	1697061	75548	650962487	30712283	23215	0	63342	117442
602	811031	37746	651773518	30750029	12452	0	32198	52712
603	846319	39278	652619837	30789307	12921	0	33299	55073
604	851146	37611	653470983	30826918	12183	0	32541	54143
605	724853	32531	654195836	30859449	10683	0	28314	45851
606	1144269	53471	655340105	30912920	16856	0	44171	72903
607	622239	26976	655962344	30939896	9169	0	24122	38516
608	1273377	60021	657235721	30999917	18632	0	49158	83671
609	650986	28038	657886707	31027955	9516	0	25052	39934
610	354545	16343	658241252	31044298	5394	0	14469	23625
611	1149413	52903	659390665	31097201	16941	0	43705	73670
612	1240270	56351	660630935	31153552	17196	0	46789	80830
613	1705459	81003	662336394	31234555	24199	0	64871	119036
614	1619994	76456	663956388	31311011	23186	0	61830	112217
615	1113360	51540	665069748	31362551	16509	0	43184	70255
616	17188	673	665086936	31363224	348	0	604	844
617	803111	37490	665890047	31400714	12331	0	31923	52879
618	898645	42263	666788692	31442977	13661	0	35907	59459
619	1082936	50023	667871628	31493000	15894	0	41620	69901
620	810229	37746	668681857	31530746	12445	0	32185	53559
621	763024	34297	669444881	31565043	11191	0	29584	49299
622	5297	168	669450178	31565211	103	0	153	159
623	921806	43779	670371984	31608990	14092	0	36660	59818
624	1507436	71937	671879420	31680927	21735	0	57794	104297
625	610513	23107	672489933	31704034	8050	0	21382	33953
626	58777	2172	672548710	31706206	996	0	2184	3196
627	915518	42901	673464228	31749107	13917	0	36432	59147
628	1425503	64437	674889731	31813544	20334	0	53203	94054
629	1084107	50193	675973838	31863737	15914	0	41646	69632
630	622851	27041	676596689	31890778	9179	0	24138	38545
631	1127345	50532	677724034	31941310	15739	0	42605	71771
632	1539901	72179	679263935	32013489	21965	0	58868	105767
633	650272	28067	679914207	32041556	9517	0	25019	41060
634	904019	41839	680818226	32083395	13669	0	35617	59539
635	820648	36347	681638874	32119742	11706	0	31641	52642
636	578728	21767	682217602	32141509	7603	0	20217	33306
637	11130	460	682228732	32141969	257	0	457	603
638	1499149	66459	683727881	32208428	20462	0	56613	102452
639	1435923	68265	685163804	32276693	20728	0	55251	97443
640	1456269	66021	686620073	32342714	19792	0	54519	97518
641	1057213	50449	687677286	32393163	15863	0	41695	69767
642	1770010	82559	689447296	32475722	24740	0	65948	124358
643	664725	28744	690112021	32504466	9744	0	25447	41949
644	355364	16398	690467385	32520864	5416	0	14514	23975
645	827991	38378	691295376	32559242	12628	0	32740	54360
646	371917	17276	691667293	32576518	5696	0	15261	24843
647	840636	39235	692507929	32615753	12762	0	33482	55732
648	940358	44448	693448287	32660201	14304	0	37211	60622
649	1421405	67697	694869692	32727898	20361	0	54573	98024
650	1140109	54399	696009801	32782297	16902	0	44664	75603
651	759822	34170	696769623	32816467	11154	0	29452	48698
652	1645089	77263	698414712	32893730	23109	0	62356	113970
653	1445789	68723	699860501	32962453	20744	0	55360	100720
654	810229	37926	700670730	33000379	12444	0	32191	53557
655	1342192	62586	702012922	33062965	19032	0	51232	90605
656	768484	34457	702781406	33097422	11311	0	29732	48137
657	1437020	68025	704218426	33165447	20593	0	54959	96764
658	102624	4164	704321050	33169611	1600	0	4153	6738
659	943068	44975	705264118	33214586	14337	0	37295	62168
660	1225492	59673	706489610	33274259	18441	0	47953	83983
661	1589878	74129	708079488	33348388	22262	0	59573	109390
662	1096125	50634	709175613	33399022	16090	0	42042	70241
663	1097655	50218	710273268	33449240	16115	0	42102	70331
664	2060575	90648	712333843	33539888	28577	0	75880	144871
665	1098560	50662	713432403	33590550	16128	0	42119	70361
666	1591784	73529	715024187	33664079	22261	0	59643	109550
667	2239326	103615	717263513	33767694	31760	0	85239	168086
668	1587818	73464	718851331	33841158	22243	0	59510	109262
669	1102324	50854	719953655	33892012	16181	0	42223	70559
670	1257028	59195	721210683	33951207	18384	0	48661	82506
671	1104566	48713	722315249	33999920	15382	0	41970	68729
672	1305128	61005	723620377	34060925	18853	0	50382	86016
673	1334678	62701	724955055	34123626	19382	0	51259	88190
674	1482217	67208	726437272	34190834	20185	0	55366	97616
675	1067317	47374	727504589	34238208	15070	0	40489	66299
676	2148131	95484	729652720	34333692	29939	0	79663	153819
677	1456734	69201	731109454	34402893	20856	0	56209	100622
678	1944167	88663	733053621	34491556	27332	0	73551	138302
679	1275060	59858	734328681	34551414	18642	0	49138	83755
680	658225	28363	734986906	34579777	9619	0	25242	40258
681	1315464	61641	736302370	34641418	19008	0	50666	86605
682	1067085	47517	737369455	34688935	15067	0	40560	66382
683	1707493	79841	739076948	34768776	23780	0	64767	117913
684	1312724	61408	740389672	34830184	18966	0	50562	86434
685	1318821	61748	741708493	34891932	19048	0	50680	86688
686	1153874	55186	742862367	34947118	16500	87	43078	91874
687	1105846	51439	743968213	34998557	16235	10	42326	71911
688	1351618	64242	745319831	35062799	19383	27	51469	94458
689	1169843	55052	746489674	35117851	17274	20	44947	77307
690	731129	33287	747220803	35151138	10802	14	28518	47244
691	1421045	76317	748641848	35227455	20092	828	53339	147370
692	1117514	52678	749759362	35280133	16271	37	42439	77559
693	1491409	71415	751250771	35351548	20865	93	55456	120639
694	1778132	81258	753028903	35432806	24000	176	64878	162641
695	1907973	92996	754936876	35525802	23743	721	64172	266758
696	1178394	56302	756115270	35582104	17143	48	44976	82627
697	1363679	61293	757478949	35643397	17729	422	47083	158693
698	1473896	65966	758952845	35709363	19967	243	52044	140757
699	2178204	98336	761131049	35807699	25219	1077	68073	329150
700	1678831	74062	762809880	35881761	22552	170	61413	140223
701	2236448	100650	765046328	35982411	28680	577	76639	246203
702	2171642	98573	767217970	36080984	29526	229	77798	184559
703	1127282	53087	768345252	36134071	16347	57	42625	82320
704	1309187	60033	769654439	36194104	17673	323	46528	142118
705	2320297	102342	771974736	36296446	29528	549	81244	221566
706	1502123	71529	773476859	36367975	20816	227	55485	134998
707	1924714	85458	775401573	36453433	26460	40	70002	136493
708	1118492	52618	776520065	36506051	16282	37	42460	78069
709	1660696	76040	778180761	36582091	22641	166	60584	145674
710	1208282	59002	779389043	36641093	16525	296	43417	130011
711	1745622	80586	781134665	36721679	23899	102	64576	142478
712	1124361	53102	782259026	36774781	16350	58	42615	80333
713	1315470	62872	783574496	36837653	18934	40	49856	93744
714	1914486	84827	785488982	36922480	23591	581	64014	240674
715	1380395	64192	786869377	36986672	17743	541	47354	183187
716	1964085	87077	788833462	37073749	26681	131	70292	155602
717	1143944	53027	789977406	37126776	16265	23	42389	105221
718	1222548	58956	791199954	37185732	17232	163	45241	102554
719	2089483	92290	793289437	37278022	27683	296	73437	199751
720	1270963	62196	794560400	37340218	18536	81	48925	93071
721	1222063	57395	795782463	37397613	17663	17	46276	81843
722	1517343	66369	797299806	37463982	20104	400	52639	162395
723	1140094	55060	798439900	37519042	16346	97	42776	89391
724	2052941	91676	800492841	37610718	27876	149	74240	160337
725	1222607	59761	801715448	37670479	16678	297	43973	123787
726	1312854	62635	803028302	37733114	17958	431	46984	144843
727	1293762	59569	804322064	37792683	16890	578	44442	181216
728	1151507	54524	805473571	37847207	16707	40	43975	79807
729	1653226	76437	807126797	37923644	22634	169	60545	143858
730	1184481	57470	808311278	37981114	16620	175	43545	104434
731	1611667	72646	809922945	38053760	21594	302	56378	158425
732	8626	374	809931571	38054134	140	4	235	654
733	2496563	115729	812428134	38169863	30674	718	84088	332681
734	2284592	110098	814712726	38279961	28472	791	76383	341765
735	1252167	59841	815964893	38339802	17032	291	45140	137194
736	1506128	70441	817471021	38410243	18323	659	49819	203653
737	1258827	60307	818729848	38470550	17887	79	47162	101205
738	1109042	51990	819838890	38522540	16244	18	42346	74019
739	1123405	53231	820962295	38575771	16301	69	42514	81878
740	1387850	67424	822350145	38643195	19001	227	51158	129520
741	1160114	54584	823510259	38697779	16771	46	43975	81872
742	1115092	52599	824625351	38750378	16276	37	42425	77300
743	1190349	56941	825815700	38807319	17148	77	44861	87927
744	1217444	67762	827033144	38875081	17295	904	44931	143251
745	1144880	54595	828178024	38929676	16450	105	42992	89886
746	1134545	54422	829312569	38984098	16370	125	42715	89377
747	1502247	71124	830814816	39055222	20525	299	54791	145710
748	1109452	51879	831924268	39107101	16242	15	42353	74283
749	214310	7882	832138578	39114983	3009	0	8020	12573
750	858997	37791	832997575	39152774	12307	0	32750	53115
751	221150	8195	833218725	39160969	3121	0	8226	12936
752	919338	41900	834138063	39202869	13722	0	35797	58025
753	1813167	77934	835951230	39280803	23525	0	66274	122113
754	1343775	60900	837295005	39341703	19266	0	50251	87597
755	840989	38787	838135994	39380490	12860	0	33171	54838
756	1361166	64664	839497160	39445154	19833	0	52758	91811
757	1065261	47843	840562421	39492997	15037	0	40416	68138
758	1155706	54818	841718127	39547815	17097	0	44925	75912
759	1254613	58945	842972740	39606760	18293	0	48490	82552
760	2213805	109057	845186545	39715817	30862	642	83311	192870
761	630003	27379	845816548	39743196	9278	0	24341	40219
762	1446429	68196	847262977	39811392	20742	0	55293	100015
763	1543572	72673	848806549	39884065	21887	0	58635	105412
764	210007	7778	849016556	39891843	2943	0	7922	13292
765	1341834	64672	850358390	39956515	19874	0	51847	92706
766	11192	479	850369582	39956994	266	0	426	583
767	746326	33718	851115908	39990712	11045	0	29206	47250
768	802893	37497	851918801	40028209	12347	0	31949	52924
769	102214	4145	852021015	40032354	1599	0	4155	6621
770	1150341	53997	853171356	40086351	16959	0	44343	75377
771	1697061	75548	854868417	40161899	23215	0	63342	117442
772	811031	37746	855679448	40199645	12452	0	32198	52712
773	846319	39278	856525767	40238923	12921	0	33299	55073
774	851146	37611	857376913	40276534	12183	0	32541	54143
775	724853	32531	858101766	40309065	10683	0	28314	45851
776	1144269	53471	859246035	40362536	16856	0	44171	72903
777	622239	26976	859868274	40389512	9169	0	24122	38516
778	1273377	60021	861141651	40449533	18632	0	49158	83671
779	650986	28038	861792637	40477571	9516	0	25052	39934
780	354545	16343	862147182	40493914	5394	0	14469	23625
781	1298030	59452	863445212	40553366	18646	2	49038	85833
782	1240270	56351	864685482	40609717	17196	0	46789	80830
783	1705459	81003	866390941	40690720	24199	0	64871	119036
784	1619994	76456	868010935	40767176	23186	0	61830	112217
785	1113360	51540	869124295	40818716	16509	0	43184	70255
786	17188	673	869141483	40819389	348	0	604	844
787	803111	37490	869944594	40856879	12331	0	31923	52879
788	898645	42263	870843239	40899142	13661	0	35907	59459
789	1082936	50023	871926175	40949165	15894	0	41620	69901
790	810229	37746	872736404	40986911	12445	0	32185	53559
791	763024	34297	873499428	41021208	11191	0	29584	49299
792	5297	168	873504725	41021376	103	0	153	159
793	921806	43779	874426531	41065155	14092	0	36660	59818
794	1507436	71937	875933967	41137092	21735	0	57794	104297
795	610513	23107	876544480	41160199	8050	0	21382	33953
796	58777	2172	876603257	41162371	996	0	2184	3196
797	915518	42901	877518775	41205272	13917	0	36432	59147
798	1425503	64437	878944278	41269709	20334	0	53203	94054
799	1084107	50193	880028385	41319902	15914	0	41646	69632
800	622851	27041	880651236	41346943	9179	0	24138	38545
801	1127345	50532	881778581	41397475	15739	0	42605	71771
802	1539901	72179	883318482	41469654	21965	0	58868	105767
803	650285	28147	883968767	41497801	9517	1	25019	41126
804	904019	41839	884872786	41539640	13669	0	35617	59539
805	820648	36347	885693434	41575987	11706	0	31641	52642
806	578728	21767	886272162	41597754	7603	0	20217	33306
807	11130	460	886283292	41598214	257	0	457	603
808	1499149	66459	887782441	41664673	20462	0	56613	102452
809	1435923	68265	889218364	41732938	20728	0	55251	97443
810	1456269	66021	890674633	41798959	19792	0	54519	97518
811	1237036	57932	891911669	41856891	17858	1	48018	82452
812	1851920	83039	893763589	41939930	25603	4	68951	131398
813	664725	28744	894428314	41968674	9744	0	25447	41949
814	355364	16398	894783678	41985072	5416	0	14514	23975
815	827991	38378	895611669	42023450	12628	0	32740	54360
816	371917	17276	895983586	42040726	5696	0	15261	24843
817	840636	39235	896824222	42079961	12762	0	33482	55732
818	940358	44448	897764580	42124409	14304	0	37211	60622
819	1421405	67697	899185985	42192106	20361	0	54573	98024
820	1140109	54399	900326094	42246505	16902	0	44664	75603
821	759822	34170	901085916	42280675	11154	0	29452	48698
822	1645089	77263	902731005	42357938	23109	0	62356	113970
823	1445789	68723	904176794	42426661	20744	0	55360	100720
824	810229	37926	904987023	42464587	12444	0	32191	53557
825	1342192	62586	906329215	42527173	19032	0	51232	90605
826	768484	34457	907097699	42561630	11311	0	29732	48137
827	1437020	68025	908534719	42629655	20593	0	54959	96764
828	102624	4164	908637343	42633819	1600	0	4153	6738
829	943068	44975	909580411	42678794	14337	0	37295	62168
830	1225492	59673	910805903	42738467	18441	0	47953	83983
831	1589878	74129	912395781	42812596	22262	0	59573	109390
832	1096125	50634	913491906	42863230	16090	0	42042	70241
833	1097655	50218	914589561	42913448	16115	0	42102	70331
834	2060575	90648	916650136	43004096	28577	0	75880	144871
835	1098560	50662	917748696	43054758	16128	0	42119	70361
836	1591784	73529	919340480	43128287	22261	0	59643	109550
837	2239326	103615	921579806	43231902	31760	0	85239	168086
838	1587818	73464	923167624	43305366	22243	0	59510	109262
839	1102324	50854	924269948	43356220	16181	0	42223	70559
840	1257028	59195	925526976	43415415	18384	0	48661	82506
841	1104566	48713	926631542	43464128	15382	0	41970	68729
842	1305128	61005	927936670	43525133	18853	0	50382	86016
843	1334678	62701	929271348	43587834	19382	0	51259	88190
844	1482217	67208	930753565	43655042	20185	0	55366	97616
845	1067317	47374	931820882	43702416	15070	0	40489	66299
846	2148131	95484	933969013	43797900	29939	0	79663	153819
847	1456734	69201	935425747	43867101	20856	0	56209	100622
848	1944167	88663	937369914	43955764	27332	0	73551	138302
849	1275060	59858	938644974	44015622	18642	0	49138	83755
850	658225	28363	939303199	44043985	9619	0	25242	40258
851	1315464	61641	940618663	44105626	19008	0	50666	86605
852	1067085	47517	941685748	44153143	15067	0	40560	66382
853	1707493	79841	943393241	44232984	23780	0	64767	117913
854	1312724	61408	944705965	44294392	18966	0	50562	86434
855	1318821	61748	946024786	44356140	19048	0	50680	86688
856	1227449	58028	947252235	44414168	17685	34	46341	84966
