tu	raw	wire	cumulative_raw	cumulative_wire	keys	missing	occurrences	body_bytes
482	3704007	173920	1471632720	71943144	50410	1128	133943	328450
483	5698806	767749	1477331526	72710893	115490	64057	240833	2727144
484	3701136	173236	1481032662	72884129	50258	832	129630	315402
485	2850797	129657	1483883459	73013786	41319	54	107108	214681
486	3059118	157012	1486942577	73170798	44406	738	115518	268274
487	3826802	177339	1490769379	73348137	52667	575	165214	335354
488	3731242	165824	1494500621	73513961	51544	179	161889	301142
489	2714099	124457	1497214720	73638418	38925	112	101373	207523
490	2664907	123265	1499879627	73761683	38679	158	100530	201606
491	2843339	130497	1502722966	73892180	40748	212	106135	217784
492	2852942	127755	1505575908	74019935	40257	90	105383	209910
493	3902496	191257	1509478404	74211192	53657	1308	167522	390197
494	4095232	188226	1513573636	74399418	55463	502	146667	327821
495	3227573	151315	1516801209	74550733	45914	395	121256	258069
496	2863011	130528	1519664220	74681261	42029	68	105485	212626
497	3491836	149199	1523156056	74830460	47185	145	122648	250478
498	2261960	103923	1525418016	74934383	32244	71	85680	169867
499	2829110	131075	1528247126	75065458	41154	135	107144	217900
500	2124196	96286	1530371322	75161744	30083	31	80111	152540
501	2842478	129861	1533213800	75291605	41343	35	107497	210280
502	2059225	93942	1535273025	75385547	29196	35	77863	148538
503	2499663	116463	1537772688	75502010	35584	170	94378	192671
504	3522688	148215	1541295376	75650225	47702	17	124271	244000
505	2219353	104961	1543514729	75755186	31610	246	82967	174793
506	3059424	137379	1546574153	75892565	42933	227	112522	232803
507	2745908	125090	1549320061	76017655	39305	141	102369	206448
508	3556190	149857	1552876251	76167512	47989	82	124695	252386
509	3051949	134883	1555928200	76302395	42852	84	112319	223761
510	3846076	260353	1559774276	76562748	58861	11528	171739	682222
511	3761856	172748	1563536132	76735496	51514	374	133470	287437
512	2853266	126702	1566389398	76862198	40270	45	105422	207599
513	3377393	142268	1569766791	77004466	45728	23	119479	236308
514	3506600	151296	1573273391	77155762	47954	167	124277	253969
515	3739092	172661	1577012483	77328423	51630	552	162017	323701
516	3681079	160721	1580693562	77489144	50727	20	160026	288976
517	3456982	147757	1584150544	77636901	47218	101	122223	245629
518	1925116	87105	1586075660	77724006	27052	24	72378	138682
519	3379227	144886	1589454887	77868892	45753	135	119496	241070
520	4079971	191812	1593534858	78060704	56008	717	174539	368810
521	2623148	119274	1596158006	78179978	38018	49	99156	195155
522	1881114	84844	1598039120	78264822	26321	33	70667	132679
523	3592735	163932	1601631855	78428754	49955	282	126990	272536
524	5570470	327047	1607202325	78755801	76796	3907	223293	760774
525	3054702	139566	1610257027	78895367	43561	267	113447	236825
526	2902159	133249	1613159186	79028616	42104	96	109347	221987
527	2661112	123368	1615820298	79151984	38798	112	131973	233159
528	2004047	94878	1617824345	79246862	28892	216	75700	153868
529	2032179	95808	1619856524	79342670	29351	195	76645	155299
530	1973676	91445	1621830200	79434115	28367	108	74705	146283
531	2877571	157922	1624707771	79592037	43552	1206	138506	311561
532	2270920	113355	1626978691	79705392	33046	558	85120	196656
533	2783418	146223	1629762109	79851615	41433	858	135146	284049
534	2823588	136910	1632585697	79988525	43459	200	137067	255539
535	2018026	94565	1634603723	80083090	29142	138	76178	153349
536	2791578	129851	1637395301	80212941	40833	98	136985	245342
537	2084319	96927	1639479620	80309868	30542	44	79274	154980
538	2693045	129269	1642172665	80439137	40933	160	132098	240244
539	2111250	97637	1644283915	80536774	30332	124	79691	159132
540	2010890	94307	1646294805	80631081	28952	150	75942	153653
541	2202432	103157	1648497237	80734238	31809	197	83345	172767
542	1724614	80257	1650221851	80814495	24097	6	65767	119176
543	3226738	184352	1653448589	80998847	49437	1835	153863	377396
544	2808085	143295	1656256674	81142142	40655	652	135738	273123
545	1781457	83302	1658038131	81225444	24989	21	67267	125163
546	2944139	149424	1660982270	81374868	44098	461	143019	277089
547	3150408	165498	1664132678	81540366	48712	701	151520	309938
548	2904754	152569	1667037432	81692935	42546	1119	141004	305169
549	2429303	111471	1669466735	81804406	35565	33	92847	179596
550	2693911	126087	1672160646	81930493	39417	108	131505	236602
551	2111938	98661	1674272584	82029154	31998	17	80029	154594
552	2931394	148319	1677203978	82177473	44698	392	142299	272075
553	2779322	132877	1679983300	82310350	40511	375	136650	255914
554	2676457	123478	1682659757	82433828	39538	19	131011	229124
555	2778076	128647	1685437833	82562475	40784	81	136213	240189
556	2638977	121486	1688076810	82683961	38536	57	129498	226012
557	2204338	103057	1690281148	82787018	32092	186	83864	169470
558	2024378	92449	1692305526	82879467	28745	81	76640	148728
559	1962459	89270	1694267985	82968737	27836	31	74092	140244
560	1884498	86155	1696152483	83054892	26878	17	71258	135478
561	1628476	76143	1697780959	83131035	22730	10	62075	114283
562	2956954	139404	1700737913	83270439	45153	56	143814	258908
563	2590029	118885	1703327942	83389324	37732	28	127637	223380
564	2148272	99467	1705476214	83488791	31776	35	81689	158498
565	2141585	98742	1707617799	83587533	31653	10	81401	156021
566	2880737	137019	1710498536	83724552	43020	203	140438	257412
567	2272039	103900	1712770575	83828452	33018	23	87137	168567
568	2914344	152572	1715684919	83981024	45280	846	139935	301589
569	2973754	147874	1718658673	84128898	43397	422	143899	275986
570	2588320	118918	1721246993	84247816	37607	31	127478	223362
571	2913237	145517	1724160230	84393333	42862	405	141938	270666
572	1947172	90033	1726107402	84483366	27550	111	73436	142897
573	2223279	102989	1728330681	84586355	32004	147	83526	169530
574	2563315	117907	1730893996	84704262	37221	51	126518	219705
575	2092575	99651	1732986571	84803913	30671	168	79518	162978
576	2749214	131758	1735735785	84935671	40417	356	135308	251195
577	2429387	111163	1738165172	85046834	35567	19	92851	178378
578	3152216	169076	1741317388	85215910	48256	1011	151286	327506
579	1919747	91738	1743237135	85307648	27508	262	72774	149746
580	2585961	119180	1745823096	85426828	37654	46	127579	224249
581	2054954	97188	1747878050	85524016	31146	97	78056	155516
582	1937737	87818	1749815787	85611834	27473	21	72620	140645
583	1937721	88117	1751753508	85699951	27548	18	72709	141181
584	1989199	93153	1753742707	85793104	28191	225	74690	155602
585	1753147	82557	1755495854	85875661	24599	18	66232	122369
586	1936560	87680	1757432414	85963341	27439	20	72800	136795
587	1962845	89413	1759395259	86052754	28121	10	74000	141466
588	2792430	129260	1762187689	86182014	41141	60	136878	240736
589	2792547	154396	1764980236	86336410	40966	1714	136610	324800
590	2836766	134471	1767817002	86470881	41688	199	138674	253428
591	1800405	84101	1769617407	86554982	25194	6	67435	124711
592	1962824	89390	1771580231	86644372	28123	9	73996	141372
593	2454506	114098	1774034737	86758470	36116	76	93761	183974
594	2591131	118963	1776625868	86877433	37660	38	127559	221416
595	1914234	89140	1778540102	86966573	27238	137	71832	142937
596	2760228	129151	1781300330	87095724	40533	132	135580	245695
597	2714175	143501	1784014505	87239225	39769	1094	131780	289570
598	2690252	139304	1786704757	87378529	39515	704	131020	265305
599	2484325	128185	1789189082	87506714	35870	932	93167	238117
600	2051424	101084	1791240506	87607798	29371	621	77619	177585
601	3614597	229290	1794855103	87837088	54451	3710	168597	492137
602	2684151	129546	1797539254	87966634	39513	380	132934	252367
603	2730963	130809	1800270217	88097443	40316	301	134739	252856
604	2945455	148369	1803215672	88245812	43622	606	142525	287075
605	2843290	146117	1806058962	88391929	43395	427	139464	263409
606	2556445	116719	1808615407	88508648	37143	16	126302	217317
607	2607940	119896	1811223347	88628544	38056	23	128346	224456
608	3491410	198800	1814714757	88827344	51768	2111	163046	404578
609	2685961	124699	1817400718	88952043	39261	83	131551	231469
610	2651178	121746	1820051896	89073789	38742	34	131812	227044
611	2684575	123775	1822736471	89197564	39339	31	133018	232523
612	2748087	129302	1825484558	89326866	40437	154	135264	240473
613	2557109	117437	1828041667	89444303	37156	17	126319	221574
614	2176743	111067	1830218410	89555370	31353	820	81600	200164
615	2956073	165012	1833174483	89720382	44246	1531	110152	306546
616	1860381	86791	1835034864	89807173	26220	153	70312	138972
617	2713613	151756	1837748477	89958929	40052	1361	102308	280352
618	2644809	122277	1840393286	90081206	39554	57	97009	193778
619	2367589	114559	1842760875	90195765	34684	391	88115	190119
620	2172846	102440	1844933721	90298205	31654	200	81392	167764
621	2212002	119324	1847145723	90417529	32126	1230	82232	230428
622	2190344	102280	1849336067	90519809	33071	46	83441	162591
623	2208875	110546	1851544942	90630355	32078	598	82505	192343
624	2463458	142133	1854008400	90772488	36619	2143	90589	305020
625	2903382	145039	1856911782	90917527	43362	721	106774	254750
626	1820010	86204	1858731792	91003731	25600	47	68986	129505
627	1798963	83481	1860530755	91087212	25223	125	67756	133931
628	2103226	102472	1862633981	91189684	30320	487	78993	176172
629	2714321	124416	1865348302	91314100	39611	81	102293	201409
630	2769373	130500	1868117675	91444600	40425	249	104534	215566
631	2564344	162777	1870682019	91607377	37809	2851	95030	343661
632	2562461	120881	1873244480	91728258	38125	142	96471	196322
633	2569341	123630	1875813821	91851888	38270	267	96642	203669
634	2160387	99477	1877974208	91951365	31032	107	81834	160419
635	3554936	170006	1881529144	92121371	52619	171	165270	306304
636	2194132	104358	1883723276	92225729	32369	273	83298	179251
637	2559183	124242	1886282459	92349971	38664	302	95806	204194
638	3671169	179892	1889953628	92529863	54979	554	134364	296453
639	3591453	178152	1893545081	92708015	54259	469	131800	292591
640	3225589	152855	1896770670	92860870	47371	109	153052	275205
641	2635030	127226	1899405700	92988096	40425	348	97707	213505
642	1944210	90863	1901349910	93078959	27372	196	73032	147229
643	2340782	107418	1903690692	93186377	34303	31	87758	170437
644	2844710	133899	1906535402	93320276	43969	71	104509	213255
645	2276734	106863	1908812136	93427139	33286	92	86413	174025
646	2278960	106387	1911091096	93533526	33330	51	86514	171876
647	2874334	150560	1913965430	93684086	41083	1281	105751	277418
648	1659728	79389	1915625158	93763475	23725	27	63460	120350
649	2852359	137696	1918477517	93901171	40802	594	104770	238680
650	2117007	109512	1920594524	94010683	30643	851	79475	201922
651	2327340	104541	1922921864	94115224	32532	57	87068	170567
652	2325247	103722	1925247111	94218946	32499	32	86991	168767
653	2404228	110152	1927651339	94329098	33664	176	89854	183361
654	2580808	127320	1930232147	94456418	37553	615	96594	230699
655	2952624	139136	1933184771	94595554	42265	450	109051	253513
656	2489982	115092	1935674753	94710646	36001	74	93613	188022
657	2611175	130357	1938285928	94841003	37987	744	98414	243433
658	3614985	197749	1941900913	95038752	54827	1727	171636	448177
659	2739336	135117	1944640249	95173869	40548	551	101771	244775
660	2364344	105958	1947004593	95279827	33111	38	88614	172733
661	2695084	134980	1949699677	95414807	38099	783	141412	283675
662	2647292	121918	1952346969	95536725	37381	292	139863	248182
663	2634314	126052	1954981283	95662777	37854	372	97872	213049
664	3007816	151447	1957989099	95814224	42723	915	109098	278990
665	2978207	152003	1960967306	95966227	42942	1032	149396	311309
666	3142721	178719	1964110027	96144946	44740	2972	152771	475897
667	3585754	170309	1967695781	96315255	54373	154	170762	313004
668	2321579	103917	1970017360	96419172	32484	25	86872	170602
669	3650180	180364	1973667540	96599536	55146	547	172107	362930
670	2745318	133274	1976412858	96732810	39272	424	143220	274690
671	2470990	113928	1978883848	96846738	35087	150	92942	186696
672	2482202	119365	1981366050	96966103	35281	463	93675	206762
673	3577069	167785	1984943119	97133888	54230	57	170441	307558
674	2421436	109745	1987364555	97243633	34341	39	91054	177685
675	2419756	109563	1989784311	97353196	34309	47	90990	178292
676	3691478	178391	1993475789	97531587	56121	375	174451	334844
677	2380829	111437	1995856618	97643024	33326	394	88406	197090
678	3650409	179279	1999507027	97822303	55363	497	172649	339010
679	2348031	109483	2001855058	97931786	33078	290	87698	189720
680	3582463	168190	2005437521	98099976	54315	53	170657	307888
681	2312542	103195	2007750063	98203171	32318	29	86584	167504
682	3104525	139516	2010854588	98342687	43230	160	115782	240852
683	2578103	118533	2013432691	98461220	38581	26	96870	189558
684	2331036	117192	2015763727	98578412	32820	767	87238	203682
685	3936867	198929	2019700594	98777341	55439	1242	179570	412853
686	3770168	181128	2023470762	98958469	53866	404	175115	341324
687	4923433	244027	2028394195	99202496	70130	1045	216263	460599
688	4607355	228519	2033001550	99431015	65771	996	204839	437846
689	4010908	195893	2037012458	99626908	56638	576	150031	335874
690	2070840	97834	2039083298	99724742	29737	171	77136	158980
691	3259400	146750	2042342698	99871492	46467	51	121751	243273
692	3870323	180438	2046213021	100051930	54477	173	145355	301737
693	3233330	143820	2049446351	100195750	45119	89	120079	243118
694	4894272	237597	2054340623	100433347	70919	557	213900	440127
695	4041328	182942	2058381951	100616289	56144	37	150214	303647
696	3094539	136960	2061476490	100753249	43057	51	115477	234348
697	3395224	158598	2064871714	100911847	47345	212	126881	264713
698	2473093	114852	2067344807	101026699	34758	193	92613	191064
699	3776021	177528	2071120828	101204227	53154	153	142293	295597
700	3730352	182179	2074851180	101386406	51943	780	134405	314192
701	4199258	210630	2079050438	101597036	59659	1073	156935	376291
702	3888054	191582	2082938492	101788618	54850	745	146045	337655
703	1907831	87097	2084846323	101875715	26766	44	72016	138642
704	2139399	103182	2086985722	101978897	30419	443	80512	176276
705	2102575	97475	2089088297	102076372	29748	239	79137	162921
706	1892550	86538	2090980847	102162910	26521	79	71509	140193
707	1958207	88939	2092939054	102251849	27593	38	74222	142538
708	2130031	98808	2095069085	102350657	30390	93	80680	162415
709	2295902	104823	2097364987	102455480	32193	101	86583	173600
710	2387217	107143	2099752204	102562623	33437	28	89501	176561
711	2040466	92933	2101792670	102655556	28879	35	76917	148628
712	1946183	88473	2103738853	102744029	27413	38	73421	140644
713	2152804	100362	2105891657	102844391	29940	231	81112	169685
714	2481157	113299	2108372814	102957690	34906	96	92760	187971
715	2223698	104239	2110596512	103061929	31821	404	83087	175362
716	3962122	202301	2114558634	103264230	53580	2147	138823	421121
717	3390055	154742	2117948689	103418972	47082	240	123059	262632
718	4003791	179552	2121952480	103598524	54275	483	140102	311329
719	3372332	145396	2125324812	103743920	46832	14	122601	242717
720	4023701	187497	2129348513	103931417	54468	930	140416	345409
721	3440528	149120	2132789041	104080537	48179	17	125536	249542
722	1633148	76694	2134422189	104157231	22790	35	62174	116250
723	1834395	84730	2136256584	104241961	25759	137	68854	134945
724	3971710	173688	2140228294	104415649	53768	133	139238	286322
725	3964616	174783	2144192910	104590432	53642	139	138900	286511
726	3318451	144809	2147511361	104735241	46331	88	120698	241347
727	3319588	144051	2150830949	104879292	46318	17	120779	241641
728	3325064	144923	2154156013	105024215	46401	67	120960	240749
729	3482187	152682	2157638200	105176897	48803	51	127266	255534
730	1840042	85134	2159478242	105262031	25885	116	69642	135743
731	1450516	68952	2160928758	105330983	20222	78	55059	102794
732	1126	187	2160929884	105331170	21	5	40	412
733	1806405	85474	2162736289	105416644	25156	62	68482	129703
734	1624073	76895	2164360362	105493539	22618	65	61797	115415
735	2328007	109015	2166688369	105602554	32622	357	87209	188408
736	2251025	104006	2168939394	105706560	31114	434	82552	179259
737	3811146	509630	2172750540	106216190	52140	21651	127067	1639751
738	2331897	121517	2175082437	106337707	32625	1457	86732	236472
739	1896802	85626	2176979239	106423333	26554	24	71434	132512
740	2518448	115399	2179497687	106538732	35155	315	92556	199284
741	1750857	82974	2181248544	106621706	24585	60	66082	124740
742	1762776	81980	2183011320	106703686	24605	210	66194	133786
743	20598	1433	2183031918	106705119	458	21	956	2832
744	268	113	2183032186	106705232	6	2	6	183
745	2746234	123336	2185778420	106828568	37204	185	102179	209322
746	1820516	86448	2187598936	106915016	25605	61	68963	130215
747	1818633	86467	2189417569	107001483	25566	28	68923	130785
748	1933532	88395	2191351101	107089878	27173	89	72547	140043
749	1925157	87245	2193276258	107177123	26992	51	72507	137873
750	2028140	91557	2195304398	107268680	28573	53	76298	146005
751	1731634	81213	2197036032	107349893	24013	41	65172	123979
752	2056052	90467	2199092084	107440360	28316	84	75729	146601
753	696942	30262	2199789026	107470622	9648	21	26817	45207
754	2155273	100235	2201944299	107570857	30272	177	80741	166857
755	2102924	95563	2204047223	107666420	29655	98	78608	153507
756	1772345	83644	2205819568	107750064	24709	63	66542	126186
757	1857030	85360	2207676598	107835424	26169	68	69925	133917
758	1629401	77108	2209305999	107912532	22760	57	62151	114554
759	2673556	120178	2211979555	108032710	37417	113	98669	199151
760	2823	524	2211982378	108033234	49	21	74	1618
761	2502212	140744	2214484590	108173978	35720	1478	93259	263045
762	1900379	92424	2216384969	108266402	26789	536	71673	161370
763	1613810	77506	2217998779	108343908	22458	82	61308	116088
764	644868	31397	2218643647	108375305	9408	205	24786	52230
765	1767018	82364	2220410665	108457669	24682	163	66498	131557
766	1481105	77406	2221891770	108535075	21014	739	56807	135498
767	1784694	83894	2223676464	108618969	24957	24	67034	127851
768	2019850	92782	2225696314	108711751	28577	149	76163	149706
769	1746785	81813	2227443099	108793564	24447	21	65874	121684
770	1913074	87917	2229356173	108881481	26342	180	72270	146805
771	1973864	91064	2231330037	108972545	27823	137	74639	149161
772	2068450	95085	2233398487	109067630	29080	102	77984	152478
773	2102881	95001	2235501368	109162631	29572	53	79382	151382
774	1391146	66567	2236892514	109229198	19548	64	53430	96607
775	757822	35896	2237650336	109265094	10590	190	28840	56376
776	1111132	51869	2238761468	109316963	15408	113	42640	76132
777	1759492	84242	2240520960	109401205	24585	71	66294	127775
778	1443623	67457	2241964583	109468662	20145	14	54862	99057
779	1787693	83987	2243752276	109552649	24854	423	67433	150227
780	1926339	90311	2245678615	109642960	27138	215	72641	149343
781	1744840	81824	2247423455	109724784	24384	18	65795	121425
782	2497994	111791	2249921449	109836575	34756	114	91966	183284
783	2495965	111200	2252417414	109947775	34713	97	91899	182525
784	638622	28521	2253056036	109976296	9325	44	24632	43000
785	1950517	89376	2255006553	110065672	27471	100	73887	142003
786	2107494	96298	2257114047	110161970	29807	126	79195	157714
787	2363731	102565	2259477778	110264535	31952	38	88084	170938
788	3121	309	2259480899	110264844	58	8	94	720
789	2203416	102028	2261684315	110366872	31077	188	82581	169928
790	2023279	93851	2263707594	110460723	28640	135	76050	152032
791	2412580	108757	2266120174	110569480	33658	181	89019	181785
792	1926322	87675	2268046496	110657155	27126	106	72817	139212
793	1836617	85689	2269883113	110742844	25733	188	69066	137059
794	1647841	78238	2271530954	110821082	23037	60	62807	116625
795	1805314	86206	2273336268	110907288	25396	85	68194	129908
796	1890322	88915	2275226590	110996203	26623	223	71376	142933
797	1997539	93075	2277224129	111089278	28388	155	75240	148172
798	1919465	86792	2279143594	111176070	27036	22	72273	135578
799	1744932	81614	2280888526	111257684	24392	19	65808	121434
800	1928178	87421	2282816704	111345105	26893	67	72742	139540
801	1809106	84959	2284625810	111430064	25322	23	68181	125854
802	1958517	88850	2286584327	111518914	27562	53	74130	140554
803	1576859	74145	2288161186	111593059	21907	43	60080	109870
804	1774598	85197	2289935784	111678256	24910	75	66958	129980
805	2140026	103822	2292075810	111782078	30090	574	80926	184317
806	2457986	115539	2294533796	111897617	34216	477	90837	196778
807	1971310	97097	2296505106	111994714	27794	603	74776	169514
808	1982058	92800	2298487164	112087514	27797	333	74317	156658
809	1633267	76519	2300120431	112164033	22824	15	62275	112958
810	1847211	84112	2301967642	112248145	25809	49	69453	133206
811	1615759	75745	2303583401	112323890	22495	15	61547	114027
812	2746456	121454	2306329857	112445344	37361	180	101239	206400
813	1920604	86597	2308250461	112531941	26753	46	72344	139866
814	1324350	58542	2309574811	112590483	17847	34	48730	83919
815	1920929	88775	2311495740	112679258	26855	157	72018	152415
816	64485	2952	2311560225	112682210	1069	21	2353	4870
817	2113774	99172	2313673999	112781382	29821	261	79065	168268
818	1842539	86124	2315516538	112867506	25730	9	69281	130722
819	2106732	99180	2317623270	112966686	29968	272	79333	169228
820	1973190	88948	2319596460	113055634	27825	42	74768	140057
821	1920379	87587	2321516839	113143221	27050	60	72278	138282
822	1745150	81545	2323261989	113224766	24389	14	65806	121404
823	2631907	126140	2325893896	113350906	36989	520	97445	215025
824	2188641	97260	2328082537	113448166	30280	128	80913	161872
825	1778846	82782	2329861383	113530948	24823	163	66840	132403
826	1626748	75998	2331488131	113606946	22703	6	61996	111871
827	1743839	81900	2333231970	113688846	24358	25	65768	121938
828	2556805	113452	2335788775	113802298	34573	142	95648	191456
829	2292078	124956	2338080853	113927254	32895	1508	86251	242521
830	2138682	95434	2340219535	114022688	30042	34	79961	153657
831	1900573	86235	2342120108	114108923	26747	34	71737	137793
832	1680447	80573	2343800555	114189496	23260	134	63914	123943
833	2248003	109607	2346048558	114299103	32355	632	85245	191013
834	2306688	110678	2348355246	114409781	33114	477	86762	190163
835	1173336	54393	2349528582	114464174	16463	38	45050	77222
836	2698534	118827	2352227116	114583001	36767	64	100317	201691
837	1728231	82123	2353955347	114665124	24376	20	66075	122007
838	2189857	104846	2356145204	114769970	31120	467	82301	179815
839	1630160	77279	2357775364	114847249	22757	58	62107	115357
840	2165046	103337	2359940410	114950586	30465	435	81312	179386
841	1673072	80364	2361613482	115030950	23321	136	63507	120497
842	1682351	81559	2363295833	115112509	23330	170	64026	127783
843	1664449	78609	2364960282	115191118	22946	278	63218	131234
844	2013422	90904	2366973704	115282022	28443	31	75979	143943
845	1745159	81693	2368718863	115363715	24398	18	65821	121485
846	1990940	89644	2370709803	115453359	27670	40	75263	145210
847	1920577	86505	2372630380	115539864	26973	8	72329	135167
848	1971114	90473	2374601494	115630337	27622	202	73583	146341
849	2475515	109443	2377077009	115739780	34400	31	91294	175930
850	1778314	82524	2378855323	115822304	24905	190	66909	132334
851	1811468	82078	2380666791	115904382	24895	138	66878	164122
852	2722929	134564	2383389720	116038946	38576	891	100823	246352
853	1572586	72856	2384962306	116111802	21792	28	59836	109348
854	1911052	87238	2386873358	116199040	26761	80	71883	142084
855	1748505	83219	2388621863	116282259	24414	156	66342	129645
856	1728225	82804	2390350088	116365063	24031	141	64883	126224
857	1628899	77546	2391978987	116442609	22712	79	61991	116413
858	2157118	101842	2394136105	116544451	30384	331	80649	172790
859	2356189	113973	2396492294	116658424	33408	439	88093	193292
860	2491609	113955	2398983903	116772379	35118	120	93531	189860
861	1904138	86955	2400888041	116859334	26762	66	72012	135632
862	1524381	72673	2402412422	116932007	21274	90	57587	108872
863	2067398	97625	2404479820	117029632	29239	275	78017	162327
864	1858396	87143	2406338216	117116775	26108	18	69750	130123
865	1873618	88326	2408211834	117205101	26287	270	70138	145003
866	1752662	82045	2409964496	117287146	24423	26	65687	122235
867	1627701	76421	2411592197	117363567	22716	17	62024	113225
868	2034420	93849	2413626617	117457416	28811	103	76326	150523
869	1896978	86747	2415523595	117544163	26624	109	71629	138680
870	2100452	97962	2417624047	117642125	29902	193	79383	160100
871	2779448	124409	2420403495	117766534	37713	140	103609	210230
872	2557541	117800	2422961036	117884334	35722	283	94304	197787
873	2337003	110194	2425298039	117994528	33183	293	87730	184738
874	1964684	89136	2427262723	118083664	27805	27	74019	139347
875	2042168	99594	2429304891	118183258	28564	612	76613	180275
876	1805066	85817	2431109957	118269075	25392	77	68206	128969
877	1625908	79785	2432735865	118348860	22913	431	62291	123068
878	1804066	92043	2434539931	118440903	25328	484	67542	155897
879	1900602	90694	2436440533	118531597	26774	327	71727	148048
880	1850832	533750	2438291365	119065347	24484	24194	24686	1974894
881	9254	536	2438300619	119065883	150	12	257	1279
882	1653982	78864	2439954601	119144747	23135	62	62996	119599
883	2436554	133505	2442391155	119278252	34379	1487	90548	260264
884	1978640	91576	2444369795	119369828	27567	194	74345	154891
885	2228891	105048	2446598686	119474876	31333	361	82792	179601
886	1967825	88944	2448566511	119563820	27821	28	73990	141445
887	1827079	86050	2450393590	119649870	25663	38	69114	128929
888	1933021	88135	2452326611	119738005	27120	52	72573	141000
889	55796	2213	2452382407	119740218	830	21	1996	4126
890	1886870	87977	2454269277	119828195	26607	182	71187	140698
891	2055599	93666	2456324876	119921861	28890	97	77520	150485
892	1060770	54565	2457385646	119976426	14722	327	40373	88156
893	2264167	117225	2459649813	120093651	31914	1190	85490	218210
894	2355375	112872	2462005188	120206523	33080	548	88245	195448
895	2005123	91197	2464010311	120297720	28168	170	75035	148898
896	276	116	2464010587	120297836	6	2	6	191
897	2495868	127811	2466506455	120425647	35233	1071	93517	238824
898	2476421	112786	2468982876	120538433	34926	81	92964	184596
899	2834272	127124	2471817148	120665557	39651	95	104620	208496
900	2762269	133831	2474579417	120799388	39070	559	103434	229606
901	2681526	120979	2477260943	120920367	37847	31	100267	197961
902	2581398	148459	2479842341	121068826	36815	1866	96375	284273
903	2492068	115836	2482334409	121184662	35195	201	93541	191844
904	1868269	85843	2484202678	121270505	25947	87	70641	136334
905	2308726	104434	2486511404	121374939	32303	99	86802	171729
906	2521563	114920	2489032967	121489859	35556	63	94765	186887
907	2468733	112285	2491501700	121602144	35027	17	92846	182989
908	2156752	103228	2493658452	121705372	30223	487	81347	178018
909	2649213	154312	2496307665	121859684	37625	2086	99527	299672
910	1918180	87289	2498225845	121946973	27016	26	72234	138216
911	2429716	111667	2500655561	122058640	35200	38	92180	181808
912	3230957	148886	2503886518	122207526	47122	160	120799	253659
913	3721502	178791	2507608020	122386317	54699	258	171197	323088
914	4231384	191906	2511839404	122578223	58847	326	150031	321997
915	4567902	206130	2516407306	122784353	64545	145	196044	373291
916	2216752	124171	2518624058	122908524	31734	2048	84334	249182
917	1983389	101876	2520607447	123010400	28250	980	73476	221293
918	1678840	81836	2522286287	123092236	23836	125	64157	124174
919	1947269	95542	2524233556	123187778	27923	579	75805	174482
920	2038495	96018	2526272051	123283796	30780	38	77690	152406
921	1738252	84261	2528010303	123368057	24269	542	67778	183496
922	2191505	115532	2530201808	123483589	31783	1404	83603	216136
923	1674590	80901	2531876398	123564490	23745	103	64043	123452
924	1456579	71020	2533332977	123635510	20406	299	55293	111077
925	1884652	90616	2535217629	123726126	26839	393	70891	155134
926	2210603	113336	2537428232	123839462	30933	1202	83615	214056
927	2192349	106552	2539620581	123946014	30506	497	82675	193320
928	1949967	88522	2541570548	124034536	27805	34	74057	139601
929	2076402	98633	2543646950	124133169	29952	300	80538	166209
930	1817043	85309	2545463993	124218478	25419	29	68276	127362
931	2150349	116496	2547614342	124334974	31419	1454	83647	223629
932	2000935	103448	2549615277	124438422	28502	1026	75735	201075
933	1942204	90241	2551557481	124528663	27640	138	73764	146717
934	1935599	90993	2553493080	124619656	28329	125	74159	149883
935	1633783	77583	2555126863	124697239	22851	41	62271	116861
936	2240982	106505	2557367845	124803744	32607	222	84919	175255
937	1916174	86804	2559284019	124890548	26954	50	72462	139353
938	2082490	97045	2561366509	124987593	30230	104	79491	156125
939	2252454	106797	2563618963	125094390	32830	200	85431	175474
940	2212392	102433	2565831355	125196823	32186	54	83861	164371
941	2093721	96686	2567925076	125293509	30404	40	79909	153116
942	2168715	100355	2570093791	125393864	31591	36	82423	159928
943	2088195	96604	2572181986	125490468	30320	45	79744	153999
944	1817387	85165	2573999373	125575633	25550	17	68883	127795
945	2574007	120439	2576573380	125696072	36992	186	97231	201415
946	2607565	128144	2579180945	125824216	37455	579	98078	225487
947	2918987	140182	2582099932	125964398	41667	629	108091	242902
948	2420716	113664	2584520648	126078062	34993	167	91795	186888
949	4600309	224346	2589120957	126302408	63592	1211	162696	401742
950	3663456	168912	2592784413	126471320	51312	207	133706	277947
951	4405953	230419	2597190366	126701739	60519	2369	154575	452011
952	4518626	237936	2601708992	126939675	62120	2516	158187	468109
953	4310204	187874	2606019196	127127549	58922	56	151294	308495
954	5225697	283513	2611244893	127411062	76182	2688	183457	534464
955	4520958	223358	2615765851	127634420	61832	1485	158667	410993
956	4897142	279227	2620662993	127913647	67756	3958	171579	580851
957	4676946	218368	2625339939	128132015	64258	754	163852	375152
958	4464332	216123	2629804271	128348138	61630	1162	156754	386756
959	4331960	193599	2634136231	128541737	59227	239	151958	322957
960	4348188	202773	2638484419	128744510	59575	696	152659	346436
961	4751180	244765	2643235599	128989275	65507	2316	166282	471601
