tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
42	354545	205	41734278	372494	112.040134875	true
43	1149413	1137	42883691	373631	114.775516486	true
44	1240270	353	44123961	373984	117.983552772	true
45	1705459	754	45829420	374738	122.297231666	true
46	1619994	598	47449414	375336	126.418499691	true
47	1113360	3679	48562774	379015	128.128897273	true
48	17188	415	48579962	379430	128.034056348	true
49	803111	396	49383073	379826	130.014988442	true
50	898645	404	50281718	380230	132.240270363	true
51	1082936	231	51364654	380461	135.006358076	true
52	810229	253	52174883	380714	137.044823673	true
53	763024	335	52937907	381049	138.926770573	true
54	5297	292	52943204	381341	138.834282178	true
55	921806	350	53865010	381691	141.122033268	true
56	1507436	3055	55372446	384746	143.919484543	true
57	610513	439	55982959	385185	145.340444202	true
58	58777	488	56041736	385673	145.308943068	true
59	915518	535	56957254	386208	147.478182741	true
60	1425503	701	58382757	386909	150.895319054	true
61	1084107	387	59466864	387296	153.543708172	true
62	622851	238	60089715	387534	155.056627289	true
63	1127345	712	61217060	388246	157.675958027	true
64	1539901	270	62756961	388516	161.529926695	true
65	650272	327	63407233	388843	163.066412408	true
66	904019	624	64311252	389467	165.12631879	true
67	820648	794	65131900	390261	166.893181742	true
68	578728	259	65710628	390520	168.264437161	true
69	11130	256	65721758	390776	168.18268778	true
70	1499149	436	67220907	391212	171.827313579	true
71	1435923	2144	68656830	393356	174.541204405	true
72	1456269	627	70113099	393983	177.959706383	true
73	1057213	410	71170312	394393	180.455312341	true
74	1770010	1810	72940322	396203	184.09835867	true
75	664725	401	73605047	396604	185.588261843	true
76	355364	224	73960411	396828	186.379013074	true
77	827991	233	74788402	397061	188.354942943	true
78	371917	308	75160319	397369	189.144898067	true
79	840575	282	76000894	397651	191.124614297	true
80	940358	387	76941252	398038	193.301272743	true
81	1421405	311	78362657	398349	196.718598515	true
82	1140109	456	79502766	398805	199.352480536	true
83	759822	270	80262588	399075	201.121563616	true
84	1645089	662	81907677	399737	204.903916825	true
85	1445789	630	83353466	400367	208.192648245	true
86	810229	200	84163695	400567	210.111404584	true
87	1342192	1033	85505887	401600	212.913065239	true
88	768484	744	86274371	402344	214.429371384	true
89	1437020	956	87711391	403300	217.484232581	true
90	102624	292	87814015	403592	217.581158695	true
91	943068	257	88757083	403849	219.777894708	true
92	1225492	568	89982575	404417	222.499486916	true
93	1589878	919	91572453	405336	225.917394458	true
94	1096125	194	92668578	405530	228.512262965	true
95	1097655	268	93766233	405798	231.066276818	true
96	2060575	771	95826808	406569	235.696297553	true
97	1098560	278	96925368	406847	238.235425111	true
98	1591784	414	98517152	407261	241.901758332	true
99	2239326	19148	100756478	426409	236.290692739	true
100	1587818	207	102344296	426616	239.897931629	true
101	1102324	791	103446620	427407	242.033050465	true
102	1257028	263	104703648	427670	244.823457339	true
103	1104566	375	105808214	428045	247.189463725	true
104	1305128	559	107113342	428604	249.912138011	true
105	1334678	1150	108448020	429754	252.349064814	true
106	1482217	522	109930237	430276	255.487726483	true
107	1067317	211	110997554	430487	257.841825653	true
108	2148131	1435	113145685	431922	261.958605952	true
109	1456734	973	114602419	432895	264.734910313	true
110	1944167	865	116546586	433760	268.689104574	true
111	1275060	372	117821646	434132	271.395902629	true
112	658225	274	118479871	434406	272.739950645	true
113	1315464	18559	119795335	452965	264.469296745	true
114	1067085	177	120862420	453142	266.7208513	true
115	1707493	595	122569913	453737	270.134269412	true
116	1312724	469	123882637	454206	272.74548773	true
117	1318821	628	125201458	454834	275.268467177	true
118	1539510	247	126740968	455081	278.501998545	true
119	1737115	1275	128478083	456356	281.530390748	true
120	1263854	414	129741937	456770	284.042159073	true
121	1185229	401	130927166	457171	286.385545015	true
122	1500925	353	132428091	457524	289.44512419	true
123	1500845	335	133928936	457859	292.511310251	true
124	1108849	398	135037785	458257	294.676971656	true
125	3707928	67883	138745713	526140	263.704932147	true
126	2646392	1000	141392105	527140	268.224959214	true
127	1329549	760	142721654	527900	270.357366926	true
128	1108022	338	143829676	528238	272.281956239	true
129	2099460	2023	145929136	530261	275.202468218	true
130	1368541	1015	147297677	531276	277.252646459	true
131	1297054	345	148594731	531621	279.512530543	true
132	214310	52	148809041	531673	279.888279074	true
133	858997	52	149668038	531725	281.476398514	true
134	221150	52	149889188	531777	281.864744056	true
135	919338	52	150808526	531829	283.565819088	true
136	1813167	52	152621693	531881	286.947067107	true
137	1343775	52	153965468	531933	289.445227124	true
138	840989	52	154806457	531985	290.997785652	true
139	1361166	52	156167623	532037	293.52774901	true
140	1065261	52	157232884	532089	295.5010985	true
141	1155669	258	158388553	532347	297.528779161	true
142	1254613	52	159643166	532399	299.856246913	true
143	2156016	281	161799182	532680	303.745554554	true
144	630003	52	162429185	532732	304.898494928	true
145	1446429	52	163875614	532784	307.583587345	true
146	1543572	52	165419186	532836	310.450468812	true
147	210007	52	165629193	532888	310.814266788	true
148	1341834	52	166971027	532940	313.301735655	true
149	11192	51	166982219	532991	313.292755412	true
150	746326	52	167728545	533043	314.662316173	true
151	802893	52	168531438	533095	316.137720294	true
152	102214	52	168633652	533147	316.298604325	true
153	1150341	52	169783993	533199	318.42519022	true
154	1697061	52	171481054	533251	321.576619641	true
155	811031	52	172292085	533303	323.066033756	true
156	846282	98	173138367	533401	324.593255356	true
157	851146	52	173989513	533453	326.157155363	true
158	724853	52	174714366	533505	327.484027329	true
159	1144269	52	175858635	533557	329.596716002	true
160	622239	52	176480874	533609	330.730692323	true
161	1273377	52	177754251	533661	333.084581785	true
162	650986	52	178405237	533713	334.271859595	true
163	354545	52	178759782	533765	334.903528706	true
164	1149413	52	179909195	533817	337.024101893	true
165	1240270	52	181149465	533869	339.314447926	true
166	1705459	52	182854924	533921	342.475617179	true
167	1619994	52	184474918	533973	345.476115834	true
168	1113286	209	185588204	534182	347.425042401	true
169	17188	51	185605392	534233	347.424049057	true
170	803111	52	186408503	534285	348.893386488	true
171	898645	52	187307148	534337	350.541227727	true
172	1082936	52	188390084	534389	352.533611283	true
173	810229	52	189200313	534441	354.015341263	true
174	763024	52	189963337	534493	355.408465593	true
175	5297	51	189968634	534544	355.384466012	true
176	921806	52	190890440	534596	357.074201827	true
177	1507436	52	192397876	534648	359.858965151	true
178	610513	52	193008389	534700	360.965754629	true
179	58777	52	193067166	534752	361.040568338	true
180	915518	52	193982684	534804	362.717339437	true
181	1425503	52	195408187	534856	365.347284129	true
182	1084107	52	196492294	534908	367.338484375	true
183	622851	52	197115145	534960	368.467072304	true
184	1127345	52	198242490	535012	370.538399139	true
185	650272	52	198892762	535064	371.717704798	true
186	904019	52	199796781	535116	373.370971901	true
187	820648	52	200617429	535168	374.868132997	true
188	578728	52	201196157	535220	375.91300213	true
189	11130	51	201207287	535271	375.897978781	true
190	1499149	52	202706436	535323	378.661921868	true
191	1435923	52	204142359	535375	381.30723138	true
192	1456269	52	205598628	535427	383.990026652	true
193	1057213	52	206655841	535479	385.927069035	true
194	1769936	343	208425777	535822	388.983238837	true
195	664725	52	209090502	535874	390.185942964	true
196	355364	52	209445866	535926	390.81116796	true
197	827991	52	210273857	535978	392.318074622	true
198	371917	52	210645774	536030	392.97385221	true
199	840636	107	211486410	536137	394.4633741	true
200	940358	52	212426768	536189	396.178899604	true
201	1421405	52	213848173	536241	398.791164793	true
202	1140109	52	214988282	536293	400.878404156	true
203	759822	52	215748104	536345	402.256204495	true
204	1645052	330	217393156	536675	405.074124936	true
205	1445678	332	218838834	537007	407.515794021	true
206	810229	52	219649063	537059	408.984977442	true
207	1342192	52	220991255	537111	411.444291776	true
208	768484	52	221759739	537163	412.835096609	true
209	1437020	52	223196759	537215	415.470079949	true
210	102624	52	223299383	537267	415.620879377	true
211	943031	160	224242414	537427	417.251857462	true
212	1225418	553	225467832	537980	419.100769545	true
213	1589878	52	227057710	538032	422.015251881	true
214	1096125	52	228153835	538084	424.011557675	true
215	1097655	52	229251490	538136	426.010320811	true
216	2060538	414	231312028	538550	429.508918392	true
217	1098560	52	232410588	538602	431.507101719	true
218	1591784	52	234002372	538654	434.420559394	true
219	2239326	52	236241698	538706	438.535486889	true
220	1587818	52	237829516	538758	441.440342417	true
221	1102324	52	238931840	538810	443.443588649	true
222	1257028	52	240188868	538862	445.733542168	true
223	1104566	52	241293434	538914	447.740147779	true
224	1305128	52	242598562	538966	450.118489849	true
225	1334678	1411	243933240	540377	451.413069024	true
226	1482217	52	245415457	540429	454.112301523	true
227	1067317	52	246482774	540481	456.043365077	true
228	2148131	52	248630905	540533	459.973590882	true
229	1456734	52	250087639	540585	462.624081319	true
230	1944167	52	252031806	540637	466.175652055	true
231	1275060	52	253306866	540689	468.489031587	true
232	658225	52	253965091	540741	469.661244477	true
233	1315464	52	255280555	540793	472.048556472	true
234	1067085	52	256347640	540845	473.976166924	true
235	1707493	52	258055133	540897	477.087380777	true
236	1312724	52	259367857	540949	479.468225286	true
237	1318821	52	260686678	541001	481.85988196	true
238	1539901	52	262226579	541053	484.659689531	true
239	1748159	448	263974738	541501	487.487073893	true
240	1607717	442	265582455	541943	490.056066782	true
241	214310	15	265796765	541958	490.43793984	true
242	858551	6980	266655316	548938	485.765816905	true
243	221150	15	266876466	548953	486.155401282	true
244	918182	2539	267794648	551492	485.582108172	true
245	1812753	6049	269607401	557541	483.565156643	true
246	1342683	287	270950084	557828	485.723348416	true
247	839869	139	271789953	557967	487.107576255	true
248	1359478	6786	273149431	564753	483.661761868	true
249	1064821	84	274214252	564837	485.475016686	true
250	1154609	3561	275368861	568398	484.464866168	true
251	1253540	337	276622401	568735	486.381884357	true
252	2153022	5310	278775423	574045	485.633396337	true
253	629535	113	279404958	574158	486.634267919	true
254	1445312	129	280850270	574287	489.041663837	true
255	1542491	97	282392761	574384	491.644546157	true
256	210007	15	282602768	574399	491.997318937	true
257	1340085	125	283942853	574524	494.222787908	true
258	11192	15	283954045	574539	494.22936476	true
259	745287	193	284699332	574732	495.36015395	true
260	801773	66	285501105	574798	496.69815309	true
261	101775	62	285602880	574860	496.821626135	true
262	1149261	63	286752141	574923	498.766166948	true
263	1696005	84	288448146	575007	501.642842609	true
264	809875	82	289258021	575089	502.979575335	true
265	845163	68	290103184	575157	504.389556243	true
266	850700	74	290953884	575231	505.803553703	true
267	724407	64	291678291	575295	507.006476677	true
268	1143189	108	292821480	575403	508.898076652	true
269	621762	64	293443242	575467	509.921927756	true
270	1272303	121	294715545	575588	512.025172519	true
271	650509	58	295366054	575646	513.103633136	true
272	354432	63	295720486	575709	513.663128421	true
273	1148333	91	296868819	575800	515.576274748	true
274	1239832	98	298108651	575898	517.641406985	true
275	1703712	101	299812363	575999	520.508478313	true
276	1618254	103	301430617	576102	523.224389084	true
277	1112235	94	302542852	576196	525.069337517	true
278	17188	15	302560040	576211	525.085498194	true
279	801991	82	303362031	576293	526.402422032	true
280	896956	95	304258987	576388	527.871827658	true
281	1081856	63	305340843	576451	529.690889599	true
282	809073	73	306149916	576524	531.027183604	true
283	762578	74	306912494	576598	532.281579194	true
284	5297	15	306917791	576613	532.276918835	true
285	919940	153	307837731	576766	533.730717483	true
286	1506319	101	309344050	576867	536.248476685	true
287	610537	71	309954587	576938	537.24072084	true
288	58777	15	310013364	576953	537.328628155	true
289	913793	85	310927157	577038	538.833069919	true
290	1423798	104	312350955	577142	541.202953519	true
291	1083027	83	313433982	577225	543.001398068	true
292	622374	63	314056356	577288	544.020239465	true
293	1126905	101	315183261	577389	545.876802294	true
294	1538154	71	316721415	577460	548.473340145	true
295	649795	63	317371210	577523	549.538650409	true
296	902287	74	318273497	577597	551.030384507	true
297	819727	187	319093224	577784	552.270786315	true
298	578752	63	319671976	577847	553.21214093	true
299	11130	15	319683106	577862	553.217041439	true
300	1498048	95	321181154	577957	555.718079373	true
301	1434247	141	322615401	578098	558.063513453	true
302	1455837	130	324071238	578228	560.455802901	true
303	1055548	85	325126786	578313	562.198646754	true
304	1768886	485	326895672	578798	564.783693102	true
305	664248	71	327559920	578869	565.86191349	true
306	355251	58	327915171	578927	566.418859373	true
307	826871	58	328742042	578985	567.790257088	true
308	371104	111	329113146	579096	568.32225745	true
309	838940	74	329952086	579170	569.698164615	true
310	939269	83	330891355	579253	571.238051421	true
311	1420324	102	332311679	579355	573.589041261	true
312	1138990	89	333450669	579444	575.466600741	true
313	759376	71	334210045	579515	576.706461438	true
314	1643978	150	335854023	579665	579.393309929	true
315	1444672	96	337298695	579761	581.789211416	true
316	809249	110	338107944	579871	583.074414827	true
317	1341339	297	339449283	580168	585.087910743	true
318	768038	63	340217321	580231	586.348059652	true
319	1435939	96	341653260	580327	588.725425493	true
320	102185	63	341755445	580390	588.837583349	true
321	941943	86	342697388	580476	590.37305246	true
322	1223698	97	343921086	580573	592.382156938	true
323	1588806	101	345509892	580674	595.015261575	true
324	1095045	64	346604937	580738	596.835297501	true
325	1096575	58	347701512	580796	598.663751128	true
326	2058822	125	349760334	580921	602.078998693	true
327	1097480	63	350857814	580984	603.902713328	true
328	1590712	66	352448526	581050	606.57176835	true
329	2237585	682	354686111	581732	609.70706614	true
330	1586746	56	356272857	581788	612.37573996	true
331	1101244	71	357374101	581859	614.193646571	true
332	1255945	77	358630046	581936	616.270596767	true
333	1104126	71	359734172	582007	618.092517788	true
334	1304045	78	361038217	582085	620.249992699	true
335	1333595	74	362371812	582159	622.46192535	true
336	1481785	82	363853597	582241	624.919229323	true
337	1066877	878	364920474	583119	625.807895129	true
338	2146420	183	367066894	583302	629.291334506	true
339	1455094	115	368521988	583417	631.661381139	true
340	1942432	131	370464420	583548	634.848238705	true
341	1273977	69	371738397	583617	636.956080786	true
342	657757	135	372396154	583752	637.935551399	true
343	1314381	82	373710535	583834	640.097245107	true
344	1066645	56	374777180	583890	641.862645361	true
345	1706418	81	376483598	583971	644.695709205	true
346	1311605	75	377795203	584046	646.858642984	true
347	1317738	74	379112941	584120	649.032631993	true
348	1153470	768	380266411	584888	650.152526638	true
349	214310	15	380480721	584903	650.50225593	true
350	858551	52	381339272	584955	651.912150507	true
351	221150	15	381560422	584970	652.273487529	true
352	918182	52	382478604	585022	653.784992701	true
353	1812753	52	384291357	585074	656.825216981	true
354	1342683	52	385634040	585126	659.061535464	true
355	839869	52	386473909	585178	660.438206836	true
356	1359478	52	387833387	585230	662.702504998	true
357	1064821	52	388898208	585282	664.462956318	true
358	1154609	52	390052817	585334	666.376491029	true
359	1253540	52	391306357	585386	668.458687089	true
360	2153022	52	393459379	585438	672.076938976	true
361	629535	52	394088914	585490	673.092476387	true
362	1445312	52	395534226	585542	675.501033231	true
363	1542491	52	397076717	585594	678.075111767	true
364	210007	15	397286724	585609	678.416356306	true
365	1340085	52	398626809	585661	680.644278858	true
366	11192	15	398638001	585676	680.645956126	true
367	745287	52	399383288	585728	681.857940887	true
368	801773	52	400185061	585780	683.166139165	true
369	101775	52	400286836	585832	683.279226809	true
370	1149261	52	401436097	585884	685.180167064	true
371	1696005	52	403132102	585936	688.013882062	true
372	809875	52	403941977	585988	689.334895936	true
373	845163	52	404787140	586040	690.7158897	true
374	850700	52	405637840	586092	692.106085734	true
375	724407	52	406362247	586144	693.280570986	true
376	1143189	52	407505436	586196	695.16925397	true
377	621762	52	408127198	586248	696.168171149	true
378	1272303	52	409399501	586300	698.276481324	true
379	650509	52	410050010	586352	699.323972631	true
380	354432	52	410404442	586404	699.8663754	true
381	1148333	52	411552775	586456	701.762408433	true
382	1239832	52	412792607	586508	703.814111657	true
383	1703712	52	414496319	586560	706.656299441	true
384	1618254	52	416114573	586612	709.352302715	true
385	1112235	52	417226808	586664	711.185291751	true
386	17188	15	417243996	586679	711.19640553	true
387	801991	52	418045987	586731	712.500254802	true
388	896956	52	418942943	586783	713.965713049	true
389	1081856	52	420024799	586835	715.745991633	true
390	809252	129	420834051	586964	716.967396638	true
391	762578	52	421596629	587016	718.202960396	true
392	5297	15	421601926	587031	718.193632023	true
393	919940	52	422521866	587083	719.696986627	true
394	1506319	52	424028185	587135	722.198787332	true
395	610537	52	424638722	587187	723.174596849	true
396	58777	15	424697499	587202	723.256220176	true
397	913793	52	425611292	587254	724.748221383	true
398	1423798	52	427035090	587306	727.108338754	true
399	1083027	52	428118117	587358	728.887862258	true
400	622374	52	428740491	587410	729.882860353	true
401	1126905	52	429867396	587462	731.736514021	true
402	1538154	52	431405550	587514	734.289821179	true
403	649795	52	432055345	587566	735.330745823	true
404	902287	52	432957632	587618	736.801173552	true
405	819727	52	433777359	587670	738.130854051	true
406	578752	52	434356111	587722	739.050283978	true
407	11130	15	434367241	587737	739.050359259	true
408	1498048	52	435865289	587789	741.533592837	true
409	1434247	52	437299536	587841	743.907852634	true
410	1455837	52	438755373	587893	746.318416787	true
411	1055548	52	439810921	587945	748.047727253	true
412	1768886	52	441579807	587997	750.989897908	true
413	664248	52	442244055	588049	752.053068707	true
414	355251	52	442599306	588101	752.590636642	true
415	826871	52	443426177	588153	753.929975704	true
416	371104	52	443797281	588205	754.494234153	true
417	838940	52	444636221	588257	755.853684699	true
418	939269	52	445575490	588309	757.383432856	true
419	1420324	52	446995814	588361	759.730529386	true
420	1138990	52	448134804	588413	761.599087716	true
421	759376	52	448894180	588465	762.822223922	true
422	1643978	52	450538158	588517	765.548247544	true
423	1444672	52	451982830	588569	767.935161383	true
424	809249	52	452792079	588621	769.242142227	true
425	1341339	52	454133418	588673	771.452772592	true
426	768038	52	454901456	588725	772.689211431	true
427	1435939	52	456337395	588777	775.059818913	true
428	102185	52	456439580	588829	775.164912054	true
429	941943	52	457381523	588881	776.69600989	true
430	1223698	52	458605221	588933	778.705253399	true
431	1588806	52	460194027	588985	781.334035672	true
432	1095045	52	461289072	589037	783.124102561	true
433	1096575	52	462385647	589089	784.916450655	true
434	2058822	52	464444469	589141	788.34178745	true
435	1097480	52	465541949	589193	790.134894678	true
436	1590712	52	467132661	589245	792.764743019	true
437	2237585	52	469370246	589297	796.491830096	true
438	1586746	52	470956992	589349	799.113924008	true
439	1101244	52	472058236	589401	800.911834218	true
440	1255945	52	473314181	589453	802.97187562	true
441	1104126	52	474418307	589505	804.774017184	true
442	1304045	52	475722352	589557	806.914941219	true
443	1333595	52	477055947	589609	809.105605579	true
444	1481785	52	478537732	589661	811.547197458	true
445	1066877	52	479604609	589713	813.284782598	true
446	2146420	52	481751029	589765	816.852524311	true
447	1455094	52	483206123	589817	819.247534405	true
448	1942432	52	485148555	589869	822.468302284	true
449	1273977	1752	486422532	591621	822.186048163	true
450	657757	52	487080289	591673	823.225479277	true
451	1314381	52	488394670	591725	825.37440534	true
452	1066645	52	489461315	591777	827.104323081	true
453	1706418	52	491167733	591829	829.914946716	true
454	1311605	52	492479338	591881	832.058028556	true
455	1317738	52	493797076	591933	834.211094837	true
456	1921139	1088	495718215	593021	835.920169775	true
457	1948150	769	497666365	593790	838.118467808	true
458	1106225	335	498772590	594125	839.507830844	true
459	1308339	334	500080929	594459	841.237039056	true
460	1106474	323	501187403	594782	842.640501898	true
461	1106113	312	502293516	595094	844.057436304	true
462	1105884	302	503399400	595396	845.486701288	true
463	1106126	314	504505526	595710	846.897863054	true
464	1106228	448	505611754	596158	848.117032733	true
465	214310	15	505826064	596173	848.455169892	true
466	858997	15	506685061	596188	849.874638537	true
467	221150	15	506906211	596203	850.224187064	true
468	919338	15	507825549	596218	851.744746049	true
469	1813167	15	509638716	596233	854.764355546	true
470	1343775	15	510982491	596248	856.996570219	true
471	840989	15	511823480	596263	858.385444007	true
472	1361166	15	513184646	596278	860.646621207	true
473	1065261	15	514249907	596293	862.411443703	true
474	1155706	52	515405613	596345	864.27422549	true
475	1254613	15	516660226	596360	866.35627138	true
476	2156053	52	518816279	596412	869.895775068	true
477	630003	15	519446282	596427	870.93019263	true
478	1446429	15	520892711	596442	873.333385308	true
479	1543572	15	522436283	596457	875.899323841	true
480	210007	15	522646290	596472	876.229378747	true
481	1341834	15	523988124	596487	878.45690518	true
482	11192	15	523999316	596502	878.453577691	true
483	746326	15	524745642	596517	879.682627654	true
484	802893	15	525548535	596532	881.006442236	true
485	102214	15	525650749	596547	881.155632331	true
486	1150341	15	526801090	596562	883.061760555	true
487	1697061	15	528498151	596577	885.884221148	true
488	811031	15	529309182	596592	887.221387481	true
489	846319	52	530155501	596644	888.562528074	true
490	851146	15	531006647	596659	889.966709628	true
491	724853	15	531731500	596674	891.159158938	true
492	1144269	15	532875769	596689	893.054453828	true
493	622239	15	533498008	596704	894.074797555	true
494	1273377	15	534771385	596719	896.186287013	true
495	650986	15	535422371	596734	897.254674612	true
496	354545	15	535776916	596749	897.826248557	true
497	1149413	15	536926329	596764	899.729757492	true
498	1240270	15	538166599	596779	901.785416377	true
499	1705459	15	539872058	596794	904.620451948	true
500	1619994	15	541492052	596809	907.31214174	true
501	1113360	52	542605412	596861	909.098453409	true
502	17188	15	542622600	596876	909.104403595	true
503	803111	15	543425711	596891	910.427047819	true
504	898645	15	544324356	596906	911.90967422	true
505	1082936	15	545407292	596921	913.700962104	true
506	810229	15	546217521	596936	915.035315344	true
507	763024	15	546980545	596951	916.290524683	true
508	5297	15	546985842	596966	916.276374199	true
509	921806	15	547907648	596981	917.797464241	true
510	1507436	15	549415084	596996	920.299439192	true
511	610513	15	550025597	597011	921.298932515	true
512	58777	15	550084374	597026	921.374234958	true
513	915518	15	550999892	597041	922.884512119	true
514	1425503	15	552425395	597056	925.248879502	true
515	1084107	15	553509502	597071	927.041343492	true
516	622851	15	554132353	597086	928.061205588	true
517	1127345	15	555259698	597101	929.92592208	true
518	1539901	15	556799599	597116	932.481459214	true
519	650272	15	557449871	597131	933.547029044	true
520	904019	15	558353890	597146	935.037478272	true
521	820648	15	559174538	597161	936.388240357	true
522	578728	15	559753266	597176	937.333827883	true
523	11130	15	559764396	597191	937.328921568	true
524	1499149	15	561263545	597206	939.815649876	true
525	1435923	15	562699468	597221	942.196386262	true
526	1456269	15	564155737	597236	944.611069996	true
527	1057213	15	565212950	597251	946.357477844	true
528	1770010	52	566982960	597303	949.238426728	true
529	664725	15	567647685	597318	950.327438651	true
530	355364	15	568003049	597333	950.898492131	true
531	827991	15	568831040	597348	952.260725741	true
532	371917	15	569202957	597363	952.859412116	true
533	840636	52	570043593	597415	954.183595993	true
534	940358	15	570983951	597430	955.733644109	true
535	1421405	15	572405356	597445	958.088788089	true
536	1140109	15	573545465	597460	959.972994008	true
537	759822	15	574305287	597475	961.220615088	true
538	1645089	52	575950376	597527	963.890127141	true
539	1445789	52	577396165	597579	966.225662214	true
540	810229	15	578206394	597594	967.557227817	true
541	1342192	15	579548586	597609	969.778878832	true
542	768484	15	580317070	597624	971.040436796	true
543	1437020	15	581754090	597639	973.420559903	true
544	102624	15	581856714	597654	973.567840255	true
545	943068	52	582799782	597706	975.060953044	true
546	1225492	52	584025274	597758	977.026278193	true
547	1589878	15	585615152	597773	979.661430008	true
548	1096125	15	586711277	597788	981.470482847	true
549	1097655	15	587808932	597803	983.282004272	true
550	2060575	52	589869507	597855	986.643094061	true
551	1098560	15	590968067	597870	988.455796411	true
552	1591784	15	592559851	597885	991.093355746	true
553	2239326	15	594799177	597900	994.813810002	true
554	1587818	15	596386995	597915	997.444444444	true
555	1102324	15	597489319	597930	999.262988979	true
556	1257028	15	598746347	597945	1001.34016841	true
557	1104566	15	599850913	597960	1003.1622734	true
558	1305128	15	601156041	597975	1005.31968895	true
559	1334678	15	602490719	597990	1007.52641181	true
560	1482217	15	603972936	598005	1009.97974264	true
561	1067317	2541	605040253	600546	1007.48361158	true
562	2148131	15	607188384	600561	1011.03532197	true
563	1456734	15	608645118	600576	1013.43563179	true
564	1944167	15	610589285	600591	1016.64741063	true
565	1275060	15	611864345	600606	1018.74497591	true
566	658225	15	612522570	600621	1019.81544102	true
567	1315464	15	613838034	600636	1021.9800911	true
568	1067085	15	614905119	600651	1023.73111674	true
569	1707493	15	616612612	600666	1026.54821814	true
570	1312724	15	617925336	600681	1028.70797645	true
571	1318821	15	619244157	600696	1030.87777678	true
572	1123218	1070	620367375	601766	1030.91130938	true
573	1185229	409	621552604	602175	1032.1793565	true
574	1347151	386	622899755	602561	1033.75385231	true
575	1354234	557	624253989	603118	1035.04453357	true
576	1347049	365	625601038	603483	1036.6506397	true
577	1107945	370	626708983	603853	1037.85024335	true
578	252	143	626709235	603996	1037.60494275	true
579	1366855	661	628076090	604657	1038.73119802	true
580	214310	15	628290400	604672	1039.05985394	true
581	858997	15	629149397	604687	1040.45464348	true
582	221150	15	629370547	604702	1040.7945517	true
583	919338	15	630289885	604717	1042.28901288	true
584	1813167	15	632103052	604732	1045.26145797	true
585	1343775	15	633446827	604747	1047.45757647	true
586	840989	15	634287816	604762	1048.82220774	true
587	1361166	15	635648982	604777	1051.04688505	true
588	1065261	15	636714243	604792	1052.78218462	true
589	1155706	15	637869949	604807	1054.66694169	true
590	1254613	15	639124562	604822	1056.71513602	true
591	2156053	15	641280615	604837	1060.25361378	true
592	630003	15	641910618	604852	1061.26890214	true
593	1446429	15	643357047	604867	1063.63390134	true
594	1543572	15	644900619	604882	1066.1593815	true
595	210007	15	645110626	604897	1066.48012141	true
596	1341834	15	646452460	604912	1068.671906	true
597	11192	15	646463652	604927	1068.66390821	true
598	746326	15	647209978	604942	1069.87112484	true
599	802893	15	648012871	604957	1071.17178742	true
600	102214	15	648115085	604972	1071.31418479	true
601	1150341	15	649265426	604987	1073.18905365	true
602	1697061	15	650962487	605002	1075.96749598	true
603	811031	15	651773518	605017	1077.28132928	true
604	846319	15	652619837	605032	1078.65342164	true
605	851146	15	653470983	605047	1080.03342385	true
606	724853	15	654195836	605062	1081.20463027	true
607	1144269	15	655340105	605077	1083.06893999	true
608	622239	15	655962344	605092	1084.07042896	true
609	1273377	15	657235721	605107	1086.14793912	true
