tu	raw_bytes	wire_bytes	cumulative_raw_bytes	cumulative_wire_bytes	cumulative_ratio	exact
82	2208781	508	177142898	992589	178.465505864	true
83	2124692	599	179267590	993188	180.497136494	true
84	2096365	237	181363955	993425	182.564315374	true
85	2109446	913	183473401	994338	184.518142724	true
86	1938917	445	185412318	994783	186.384686912	true
87	1091762	2098	186504080	996881	187.087606244	true
88	2066228	920	188570308	997801	188.985887968	true
89	2122662	1407	190692970	999208	190.844118542	true
90	866805	1846	191559775	1001054	191.35808358	true
91	875623	2458	192435398	1003512	191.761930101	true
92	1393722	5679	193829120	1009191	192.063861053	true
93	1218267	1156	195047387	1010347	193.049899688	true
94	2053765	2255	197101152	1012602	194.648195441	true
95	1026436	1078	198127588	1013680	195.453780286	true
96	2426369	43968	200553957	1057648	189.622593717	true
97	1061132	2277	201615089	1059925	190.216372857	true
98	1089866	319	202704955	1060244	191.187080521	true
99	649898	2386	203354853	1062630	191.369388216	true
100	1085211	747	204440064	1063377	192.255487941	true
101	931709	1472	205371773	1064849	192.864690674	true
102	853345	1709	206225118	1066558	193.355746242	true
103	1063005	632	207288123	1067190	194.237317629	true
104	2021777	337	209309900	1067527	196.06988863	true
105	1842478	558	211152378	1068085	197.692485149	true
106	839718	808	211992096	1068893	198.32864094	true
107	856092	1332	212848188	1070225	198.881719265	true
108	1820234	228	214668422	1070453	200.539792032	true
109	840054	1187	215508476	1071640	201.101560225	true
110	873697	728	216382173	1072368	201.779774294	true
111	910026	837	217292199	1073205	202.470356549	true
112	2032426	1225	219324625	1074430	204.131143955	true
113	788879	694210	220113504	1768640	124.453537181	true
114	823749	951	220937253	1769591	124.852156798	true
115	827818	1378	221765071	1770969	125.222446582	true
116	833291	1040	222598362	1772009	125.619205094	true
117	865976	1753	223464338	1773762	125.983270585	true
118	823959	1014	224288297	1774776	126.375552182	true
119	828337	1270	225116634	1776046	126.751578506	true
120	1941425	583	227058059	1776629	127.802742722	true
121	2339464	3691	229397523	1780320	128.851848544	true
122	1502031	526	230899554	1780846	129.657226958	true
123	1856259	2862	232755813	1783708	130.489863251	true
124	1836063	762	234591876	1784470	131.463054016	true
125	1826652	612	236418528	1785082	132.441270485	true
126	2280466	5188	238698994	1790270	133.331281874	true
127	1825852	496	240524846	1790766	134.313944982	true
128	2014222	589	242539068	1791355	135.394194897	true
129	2114877	580	244653945	1791935	136.530591232	true
130	2010535	402	246664480	1792337	137.621708418	true
131	2483424	3342	249147904	1795679	138.748575887	true
132	2485872	2760	251633776	1798439	139.917882119	true
133	2102661	780	253736437	1799219	141.025876783	true
134	2255861	1699	255992298	1800918	142.145449154	true
135	1854886	1360	257847184	1802278	143.067375843	true
136	2021571	330	259868755	1802608	144.162654887	true
137	273380	1329	260142135	1803937	144.207993406	true
138	2141761	546	262283896	1804483	145.351270142	true
139	866457	1282	263150353	1805765	145.727906455	true
140	2125819	2776	265276172	1808541	146.679656143	true
141	2012273	1659	267288445	1810200	147.656858358	true
142	866611	228	268155056	1810428	148.116940304	true
143	2074012	652	270229068	1811080	149.208796961	true
144	646	198	270229714	1811278	149.192842844	true
145	3756776	5998	273986490	1817276	150.767681959	true
146	8674	207	273995164	1817483	150.755282993	true
147	223874	177	274219038	1817660	150.863768802	true
148	2042090	1002	276261128	1818662	151.903502685	true
149	1093399	762	277354527	1819424	152.440842267	true
150	2077665	946	279432192	1820370	153.502964782	true
151	1838850	381	281271042	1820751	154.480784028	true
152	1847469	706	283118511	1821457	155.435187874	true
153	2066085	889	285184596	1822346	156.493111626	true
154	816254	391	286000850	1822737	156.907359647	true
155	1849631	972	287850481	1823709	157.837945089	true
156	2100659	1295	289951140	1825004	158.876988763	true
157	2101130	743	292052270	1825747	159.963165762	true
158	2373926	1277	294426196	1827024	161.150699717	true
159	2219690	8474	296645886	1835498	161.616022464	true
160	1104484	2252	297750370	1837750	162.018974289	true
161	656316	1208	298406686	1838958	162.269440629	true
162	668054	449	299074740	1839407	162.593020468	true
163	2145610	1830	301220350	1841237	163.596728721	true
164	1092342	898	302312692	1842135	164.109955025	true
165	2038426	1624	304351118	1843759	165.070987043	true
166	2142430	1494	306493548	1845253	166.098387592	true
167	1084332	367	307577880	1845620	166.652875456	true
168	3586121	2038	311164001	1847658	168.409955197	true
169	1982016	1227	313146017	1848885	169.370197173	true
170	1831080	199	314977097	1849084	170.342232695	true
171	2138659	4373	317115756	1853457	171.094207203	true
172	2077123	1455	319192879	1854912	172.079796238	true
173	2421284	3204	321614163	1858116	173.086159852	true
174	1241086	485	322855249	1858601	173.708745987	true
175	2151657	1778	325006906	1860379	174.699298369	true
176	2668675	1635	327675581	1862014	175.979117772	true
177	677	129	327676258	1862143	175.967290375	true
178	2217848	5857	329894106	1868000	176.602840471	true
179	2204586	735	332098692	1868735	177.713101109	true
180	1987154	1269	334085846	1870004	178.65515047	true
181	2250938	4252	336336784	1874256	179.45082422	true
182	2253213	1006	338589997	1875262	180.556102027	true
183	2178731	508	340768728	1875770	181.668716314	true
184	2239222	586	343007950	1876356	182.805368491	true
185	2271906	1075	345279856	1877431	183.910810038	true
186	865613	3237	346145469	1880668	184.054532219	true
187	887414	597	347032883	1881265	184.467835738	true
188	3523340	18765	350556223	1900030	184.5003621	true
189	3257436	11017	353813659	1911047	185.141264972	true
190	4423450	114844	358237109	2025891	176.829409381	true
191	134181	303	358371290	2026194	176.869189229	true
192	2269484	1638	360640774	2027832	177.845489173	true
193	2001903	797	362642677	2028629	178.762443502	true
194	2955764	4297	365598441	2032926	179.838538638	true
195	3309255	5635	368907696	2038561	180.964757003	true
196	2631637	5076	371539333	2043637	181.802997793	true
197	2820682	3646	374360015	2047283	182.856993879	true
198	2294379	1615	376654394	2048898	183.832672002	true
199	3156643	5645	379811037	2054543	184.863999926	true
200	2834548	1866	382645585	2056409	186.074650033	true
201	2081130	342	384726715	2056751	187.055562389	true
202	2041564	2748	386768279	2059499	187.797264772	true
203	2219444	600	388987723	2060099	188.819917392	true
204	2394959	10825	391382682	2070924	188.989398935	true
205	2106126	589	393488808	2071513	189.95237201	true
206	2425658	18550	395914466	2090063	189.42704885	true
207	1954883	4438	397869349	2094501	189.959016014	true
208	1962463	1944	399831812	2096445	190.718960908	true
209	1962970	1017	401794782	2097462	191.562365373	true
210	1875777	4768	403670559	2102230	192.020168583	true
211	2004004	3755	405674563	2105985	192.62936963	true
212	2280730	6902	407955293	2112887	193.079560336	true
213	1819211	686	409774504	2113573	193.877620503	true
214	1119109	352	410893613	2113925	194.374735622	true
215	4039995	30736	414933608	2144661	193.472818315	true
216	3668499	11645	418602107	2156306	194.129268759	true
217	1977911	559	420580018	2156865	194.995986304	true
218	1787080	347	422367098	2157212	195.793041203	true
219	190	112	422367288	2157324	195.78296445	true
220	192	113	422367480	2157437	195.772798928	true
221	202	118	422367682	2157555	195.762185437	true
222	174	104	422367856	2157659	195.752830267	true
223	190	112	422368046	2157771	195.742757688	true
224	182	108	422368228	2157879	195.733045273	true
225	192	822583	422368420	2980462	141.71239895	true
226	4692774	16205	427061194	2996667	142.512062234	true
227	4467755	14027	431528949	3010694	143.332052012	true
228	4528803	4153	436057752	3014847	144.636776593	true
229	4958211	6800	441015963	3021647	145.952178729	true
230	4111979	2228	445127942	3023875	147.20447836	true
231	5628993	11274	450756935	3035149	148.512292148	true
232	5033474	4913	455790409	3040062	149.92799785	true
233	5819859	15734	461610268	3055796	151.060564252	true
234	4421038	4022	466031306	3059818	152.306871193	true
235	4696118	5320	470727424	3065138	153.574626656	true
236	4537093	5902	475264517	3071040	154.756863147	true
237	3757262	2235	479021779	3073275	155.866877842	true
238	3625335	1566	482647114	3074841	156.966527375	true
239	2986916	1698	485634030	3076539	157.850763472	true
240	3212306	578	488846336	3077117	158.86504673	true
241	5128272	5897	493974608	3083014	160.224575042	true
242	4167906	7083	498142514	3090097	161.206109064	true
243	3972864	3390	502115378	3093487	162.313718467	true
244	3625279	558	505740657	3094045	163.456141394	true
245	4171612	1043	509912269	3095088	164.748875961	true
246	3900385	2212	513812654	3097300	165.890502696	true
247	4647868	5009	518460522	3102309	167.120851598	true
248	3189766	678	521650288	3102987	168.112302114	true
249	3618424	775	525268712	3103762	169.236143751	true
250	3998628	1172	529267340	3104934	170.460093516	true
251	3287123	560	532554463	3105494	171.487841548	true
252	3301860	2079	535856323	3107573	172.435634819	true
253	2974306	2062	538830629	3109635	173.277773436	true
254	3349993	1969	542180622	3111604	174.244737441	true
255	3343470	2005	545524092	3113609	175.206357638	true
256	5338718	7687	550862810	3121296	176.485283677	true
257	3505271	5123	554368081	3126419	177.317269694	true
258	12057749	1285420	566425830	4411839	128.387692751	true
259	4091247	2071	570517077	4413910	129.254352037	true
260	3385802	961	573902879	4414871	129.99312528	true
261	3067613	1072	576970492	4415943	130.656236278	true
262	3646994	1988	580617486	4417931	131.422941191	true
263	5801598	16361	586419084	4434292	132.246384316	true
264	2953489	472	589372573	4434764	132.898294701	true
265	4158455	2616	593531028	4437380	133.757088192	true
266	3416900	1666	596947928	4439046	134.476625834	true
267	4008697	1300	600956625	4440346	135.340044447	true
268	4474720	1903	605431345	4442249	136.28937617	true
269	6348779	10667	611780124	4452916	137.388651392	true
270	3028678	699	614808802	4453615	138.047137438	true
271	3481459	2158	618290261	4455773	138.761615774	true
272	5534884	3046	623825145	4458819	139.908156173	true
273	4065487	1497	627890632	4460316	140.772678886	true
274	3174398	696	631065030	4461012	141.462302724	true
275	9966603	32937	641031633	4493949	142.643281666	true
276	3820037	1360	644851670	4495309	143.449909673	true
277	2056852	2101	646908522	4497410	143.840237381	true
278	2301148	1561	649209670	4498971	144.30181257	true
279	2469650	1326	651679320	4500297	144.808069334	true
280	3696328	2839	655375648	4503136	145.537609346	true
281	2365559	854	657741207	4503990	146.035228098	true
282	4399740	8162	662140947	4512152	146.746152834	true
283	2314783	739	664455730	4512891	147.23504955	true
284	2437411	638	666893141	4513529	147.754260801	true
285	2593740	1572	669486881	4515101	148.277276854	true
286	4408079	4503	673894960	4519604	149.10486848	true
287	1936260	524	675831220	4520128	149.515947336	true
288	1941572	1234	677772792	4521362	149.904562386	true
289	2096606	769	679869398	4522131	150.342703031	true
290	4858194	3621	684727592	4525752	151.295871272	true
291	2012910	496	686740502	4526248	151.724011146	true
292	2453	460	686742955	4526708	151.709134983	true
293	4639222	29487	691382177	4556195	151.745519452	true
294	3927881	2674	695310058	4558869	152.518104381	true
295	4684806	4301	699994864	4563170	153.401005003	true
296	2173112	665	702167976	4563835	153.854812017	true
297	828820	363	702996796	4564198	154.024167225	true
298	4005274	2837	707002070	4567035	154.805485397	true
299	4042304	1653	711044374	4568688	155.634259551	true
300	3610356	1808	714654730	4570496	156.362620162	true
301	3436414	592	718091144	4571088	157.094141264	true
302	3937166	1050	722028310	4572138	157.919185729	true
303	3603332	1380	725631642	4573518	158.659404423	true
304	4051415	771	729683057	4574289	159.518355093	true
305	4093574	580	733776631	4574869	160.392927317	true
306	3035343	435	736811974	4575304	161.041096723	true
307	3389540	1064	740201514	4576368	161.744316454	true
308	4452736	2590	744654250	4578958	162.625263215	true
309	3638020	1502	748292270	4580460	163.366183746	true
310	2841890	476	751134160	4580936	163.969581762	true
311	3000890	1075	754135050	4582011	164.586040933	true
312	2741515	544	756876565	4582555	165.164753069	true
313	2863323	494	759739888	4583049	165.771713983	true
314	2734982	438	762474870	4583487	166.352576106	true
315	2960009	518	765434879	4584005	166.979503513	true
316	2820418	270	768255297	4584275	167.584906446	true
317	3443053	790	771698350	4585065	168.306959661	true
318	2956245	628	774654595	4585693	168.928577425	true
319	3417930	978	778072525	4586671	169.637744892	true
320	1958069	2554	780030594	4589225	169.970004521	true
321	3578440	6013	783609034	4595238	170.526321814	true
322	3299396	925	786908430	4596163	171.209861356	true
323	3363566	1476	790271996	4597639	171.886482606	true
324	3288197	476	793560193	4598115	172.583807278	true
325	3123475	846	796683668	4598961	173.231229402	true
326	5245186	6950	801928854	4605911	174.108629976	true
327	5535185	4372	807464039	4610283	175.144137356	true
328	4256592	1544	811720631	4611827	176.008473648	true
329	4151359	1806	815871990	4613633	176.839377991	true
330	2006920	2445	817878910	4616078	177.180478753	true
331	2612129	537	820491039	4616615	177.725679746	true
332	3519742	625	824010781	4617240	178.463926718	true
333	3357406	710	827368187	4617950	179.163522126	true
334	2291032	356	829659219	4618306	179.645787655	true
335	2391016	361	832050235	4618667	180.149431643	true
336	2285389	515	834335624	4619182	180.624107039	true
337	3412120	406678	837747744	5025860	166.687441353	true
338	2412619	679	840160363	5026539	167.144900895	true
339	2283680	338	842444043	5026877	167.5879563	true
340	2765196	1600	845209239	5028477	168.084539116	true
341	3926903	1164	849136142	5029641	168.826391784	true
342	2364295	574	851500437	5030215	169.277145609	true
343	2761292	3979	854261729	5034194	169.691857127	true
344	2966529	2117	857228258	5036311	170.209555764	true
345	1870574	248	859098832	5036559	170.572573854	true
346	2279952	310	861378784	5036869	171.014728396	true
347	3002265	608	864381049	5037477	171.590073563	true
348	2913350	4246	867294399	5041723	172.023413226	true
349	5305306	6605	872599705	5048328	172.849249296	true
350	4025920	2260	876625625	5050588	173.569023052	true
351	4445763	2790	881071388	5053378	174.352955192	true
352	6215560	12724	887286948	5066102	175.141943056	true
353	3444930	816	890731878	5066918	175.793624053	true
354	2320007	471	893051885	5067389	176.235115362	true
355	5706894	2444	898758779	5069833	177.275815397	true
356	3850865	3589	902609644	5073422	177.909435486	true
357	3453513	666	906063157	5074088	178.566701445	true
358	3215002	829	909278159	5074917	179.171040433	true
359	3472388	703	912750547	5075620	179.830355109	true
360	3182392	951	915932939	5076571	180.423545539	true
361	3884747	1086	919817686	5077657	181.150023722	true
362	3275903	478	923093589	5078135	181.778071871	true
363	3322471	323	926416060	5078458	182.420738736	true
364	5611010	1924	932027070	5080382	183.456100348	true
365	2901550	293	934928620	5080675	184.016615902	true
366	3661848	758	938590468	5081433	184.709798988	true
367	2060519	297	940650987	5081730	185.104479577	true
368	3946582	694	944597569	5082424	185.855719436	true
369	2901334	649	947498903	5083073	186.402773086	true
370	3899176	1533	951398079	5084606	187.113431995	true
371	3445202	2771	954843281	5087377	187.68872073	true
372	5300007	5605	960143288	5092982	188.522811979	true
373	2665497	373	962808785	5093355	189.032334287	true
374	4076475	913	966885260	5094268	189.79866391	true
375	2287772	2194	969173032	5096462	190.165850741	true
376	3817186	888	972990218	5097350	190.881579252	true
377	78178	495	973068396	5097845	190.878380178	true
378	8742132	13082	981810528	5110927	192.10028396	true
379	4424056	1755	986234584	5112682	192.899653059	true
380	3454626	873	989689210	5113555	193.542302762	true
381	3710924	563	993400134	5114118	194.246619652	true
382	3362712	827	996762846	5114945	194.872642032	true
383	4893327	3887	1001656173	5118832	195.680610928	true
384	3260404	930	1004916577	5119762	196.281892986	true
385	3493082	1573	1008409659	5121335	196.90367043	true
386	3541111	3257	1011950770	5124592	197.469529282	true
387	3007407	718	1014958177	5125310	198.028641585	true
388	3169415	414	1018127592	5125724	198.630982082	true
389	3687154	788	1021814746	5126512	199.319682856	true
390	3897226	2964	1025711972	5129476	199.964279392	true
391	3962726	1603	1029674698	5131079	200.674107337	true
392	3307878	1009	1032982576	5132088	201.27920176	true
393	2979177	306	1035961753	5132394	201.847666605	true
394	3439611	1683	1039401364	5134077	202.451456026	true
395	4069562	2250	1043470926	5136327	203.155080664	true
396	4989508	3643	1048460434	5139970	203.981819738	true
397	3515301	604	1051975735	5140574	204.641686901	true
398	5134301	2454	1057110036	5143028	205.542345093	true
399	5066392	2542	1062176428	5145570	206.425416037	true
400	4039984	1750	1066216412	5147320	207.140106308	true
401	3397846	689	1069614258	5148009	207.772414151	true
402	3498674	949	1073112932	5148958	208.413611453	true
403	3654899	614	1076767831	5149572	209.09850974	true
404	3002431	1344	1079770262	5150916	209.626843459	true
405	3538357	1175	1083308619	5152091	210.265816151	true
406	3453720	718	1086762339	5152809	210.906777061	true
407	3451809	449	1090214148	5153258	211.558231317	true
408	2931158	310	1093145306	5153568	212.114268406	true
409	3577184	813	1096722490	5154381	212.7748201	true
410	3445808	699	1100168298	5155080	213.414398613	true
411	3640308	1076	1103808606	5156156	214.075874741	true
412	2952044	729	1106760650	5156885	214.618059158	true
413	3698570	746	1110459220	5157631	215.304123153	true
414	3483981	1252	1113943201	5158883	215.927207692	true
415	3417405	425	1117360606	5159308	216.571797226	true
416	3398656	348	1120759262	5159656	217.215888424	true
417	3782692	1105	1124541954	5160761	217.902350835	true
418	3603714	1027	1128145668	5161788	218.557148802	true
419	3341496	845	1131487164	5162633	219.168622678	true
420	2917855	568	1134405019	5163201	219.709637297	true
421	2829270	418	1137234289	5163619	220.239775437	true
422	3748364	1533	1140982653	5165152	220.900111555	true
423	3690925	1198	1144673578	5166350	221.563304461	true
424	3133063	1178	1147806641	5167528	222.119094662	true
425	2854794	516	1150661435	5168044	222.649310842	true
426	2858020	629	1153519455	5168673	223.175166044	true
427	3024717	419	1156544172	5169092	223.742230163	true
428	2852423	323	1159396595	5169415	224.280038457	true
429	3045918	1026	1162442513	5170441	224.824635461	true
430	3691941	745	1166134454	5171186	225.506190263	true
431	3077382	1658	1169211836	5172844	226.028822056	true
432	2855987	294	1172067823	5173138	226.568056565	true
433	2977400	960	1175045223	5174098	227.101462516	true
434	3570437	699	1178615660	5174797	227.760752741	true
435	3460856	841	1182076516	5175638	228.392425436	true
436	3629045	974	1185705561	5176612	229.050498859	true
437	3850635	666	1189556196	5177278	229.764790687	true
438	3758524	725	1193314720	5178003	230.458483705	true
439	3688973	773	1197003693	5178776	231.136410032	true
440	4541965	2053	1201545658	5180829	231.92150484	true
441	4775914	1679	1206321572	5182508	232.767913142	true
442	4045035	1596	1210366607	5184104	233.476528827	true
443	4142426	2646	1214509033	5186750	234.15607712	true
444	5507990	5810	1220017023	5192560	234.954824403	true
445	6084031	7415	1226101054	5199975	235.789797836	true
446	3504522	509	1229605576	5200484	236.440603605	true
447	4046457	1122	1233652033	5201606	237.167527298	true
448	4218388	2192	1237870421	5203798	237.878261416	true
449	3838673	552844	1241709094	5756642	215.700245734	true
450	3977412	1262	1245686506	5757904	216.343743487	true
451	3814544	785	1249501050	5758689	216.976650415	true
452	5522045	3071	1255023095	5761760	217.819398066	true
453	3172887	988	1258195982	5762748	218.332639567	true
454	3598386	742	1261794368	5763490	218.92887261	true
455	6184433	9125	1267978801	5772615	219.654143053	true
456	4540705	3317	1272519506	5775932	220.314142549	true
457	4013596	1858	1276533102	5777790	220.937954131	true
458	3982638	1079	1280515740	5778869	221.585874329	true
459	4253028	1785	1284768768	5780654	222.253185885	true
460	4346015	1276	1289114783	5781930	222.955792097	true
461	3735015	2301	1292849798	5784231	223.512822707	true
462	4259135	1955	1297108933	5786186	224.173390382	true
463	3026939	367	1300135872	5786553	224.682271466	true
464	3215595	484	1303351467	5787037	225.219134939	true
465	5568394	4984	1308919861	5792021	225.986725704	true
466	4442281	2694	1313362142	5794715	226.648272089	true
467	3028667	442	1316390809	5795157	227.153605847	true
468	4140675	1604	1320531484	5796761	227.805059412	true
469	3340053	350	1323871537	5797111	228.367463897	true
470	3860593	1056	1327732130	5798167	228.991702033	true
471	3601779	464	1331333909	5798631	229.594521362	true
472	4017589	1155	1335351498	5799786	230.241512014	true
473	2998257	397	1338349755	5800183	230.742677429	true
474	3891969	1148	1342241724	5801331	231.367891954	true
475	3959361	871	1346201085	5802202	232.015549441	true
476	5627541	4046	1351828626	5806248	232.823094363	true
477	4897058	4076	1356725684	5810324	233.502586775	true
478	3307763	521	1360033447	5810845	234.050890533	true
479	2703770	432	1362737217	5811277	234.498754233	true
480	3571061	925	1366308278	5812202	235.075841824	true
481	3537875	867	1369846153	5813069	235.649388129	true
482	4158033	1270	1374004186	5814339	236.313050546	true
483	3597894	1260	1377602080	5815599	236.880513942	true
484	4161670	2481	1381763750	5818080	237.49480069	true
485	3138524	398	1384902274	5818478	238.017961742	true
486	3416968	355	1388319242	5818833	238.590666204	true
487	4373208	2050	1392692450	5820883	239.257935609	true
488	4324011	1502	1397016461	5822385	239.938867148	true
489	4087967	2074	1401104428	5824459	240.555290715	true
490	859109	437	1401963537	5824896	240.68473274	true
491	5256151	8563	1407219688	5833459	241.232463963	true
492	4909494	4279	1412129182	5837738	241.896635649	true
493	2565592	1177	1414694774	5838915	242.28726981	true
494	3590708	440	1418285482	5839355	242.883928448	true
495	3210145	1306	1421495627	5840661	243.379238583	true
496	4491959	1724	1425987586	5842385	244.076278095	true
497	4149810	1969	1430137396	5844354	244.704101771	true
498	3600343	820	1433737739	5845174	245.285724428	true
499	2971287	407	1436709026	5845581	245.776942617	true
500	4031425	1607	1440740451	5847188	246.398858904	true
501	3175574	735	1443916025	5847923	246.910916064	true
502	3108250	505	1447024275	5848428	247.421063404	true
503	4728516	2581	1451752791	5851009	248.120074845	true
504	4668185	128164	1456420976	5979173	243.582344247	true
505	3021649	599	1459442625	5979772	244.063256091	true
506	2943108	453	1462385733	5980225	244.536908394	true
507	3114990	1203	1465500723	5981428	245.008503488	true
508	4759269	1725	1470259992	5983153	245.733310179	true
509	3483060	532	1473743052	5983685	246.293555226	true
510	1974106	283	1475717158	5983968	246.611806413	true
511	2481744	558	1478198902	5984526	247.003505708	true
512	3880823	1560	1482079725	5986086	247.58744278	true
513	3777095	790	1485856820	5986876	248.185668118	true
514	4172407	837	1490029227	5987713	248.847803327	true
515	3911764	968	1493940991	5988681	249.460772915	true
516	4991331	3066	1498932322	5991747	250.166157216	true
517	3266924	494	1502199246	5992241	250.69072589	true
518	869492	367	1503068738	5992608	250.820467149	true
519	15072061	2748801	1518140799	8741409	173.672322048	true
520	2760080	2602	1520900879	8744011	173.936295254	true
521	608	198	1520901487	8744209	173.932426249	true
522	2714206	356	1523615693	8744565	174.235733052	true
523	2826093	1803	1526441786	8746368	174.522931804	true
524	3112395	2003	1529554181	8748371	174.838742093	true
525	3088209	6778	1532642390	8755149	175.056117263	true
526	102633493	10481816	1635275883	19236965	85.0069583742	true
527	3147299	867	1638423182	19237832	85.1667267913	true
528	2231196	898	1640654378	19238730	85.2787256747	true
529	2129017	676	1642783395	19239406	85.3863884883	true
530	3147949	357	1645931344	19239763	85.5484209447	true
531	3318000	404	1649249344	19240167	85.7190763469	true
532	25229237	2372221	1674478581	21612388	77.4777216197	true
533	306189	29518	1674784770	21641906	77.3861955597	true
534	4438943	1259	1679223713	21643165	77.5867907027	true
535	2511883	1572	1681735596	21644737	77.6972063001	true
536	7985337	723237	1689720933	22367974	75.541975013	true
537	2105967	648	1691826900	22368622	75.6339348933	true
538	3214568	1047	1695041468	22369669	75.7740969703	true
539	4677230	2473	1699718698	22372142	75.9747858743	true
540	7549488	51676	1707268186	22423818	76.1363736541	true
541	2089055	942	1709357241	22424760	76.2263337935	true
542	3426501	1661	1712783742	22426421	76.373476713	true
543	158	98	1712783900	22426519	76.3731500194	true
544	2020128	1017	1714804028	22427536	76.4597603589	true
545	1978641	311	1716782669	22427847	76.546922627	true
546	3925800	59050	1720708469	22486897	76.5204940904	true
547	2011694	311	1722720163	22487208	76.6088952884	true
548	2060531	1004	1724780694	22488212	76.6971021974	true
549	1978642	240	1726759336	22488452	76.784268477	true
550	4015435	2567	1730774771	22491019	76.9540397881	true
551	2088854	219	1732863625	22491238	77.0461645997	true
552	2096497	498	1734960122	22491736	77.1376705649	true
553	2080640	275	1737040762	22492011	77.2292331708	true
554	2062302	5505	1739103064	22497516	77.3020036523	true
555	2294538	2066	1741397602	22499582	77.3968868399	true
556	2138474	1477	1743536076	22501059	77.4868452192	true
557	1843791	291	1745379867	22501350	77.5677844663	true
558	2069099	563	1747448966	22501913	77.6577958505	true
559	3928380	6260	1751377346	22508173	77.8107288406	true
560	4136152	2312	1755513498	22510485	77.9864804335	true
561	3536882	424673	1759050380	22935158	76.6966759069	true
