row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	2271271	58079	0	0	0	58079	2271271	58079	39.10657897002359	0	0	0	0	0	0	0
empty-frozen	2	2427956	54121	0	0	0	54121	4699227	112200	41.8825935828877	0	0	0	0	0	0	0
empty-frozen	3	2320434	49756	0	0	0	49756	7019661	161956	43.34301291708859	0	0	0	0	0	0	0
empty-frozen	4	2405067	52386	0	0	0	52386	9424728	214342	43.9705144115479	0	0	0	0	0	0	0
empty-frozen	5	2424637	51066	0	0	0	51066	11849365	265408	44.645847148541115	0	0	0	0	0	0	0
empty-frozen	6	2672906	53597	0	0	0	53597	14522271	319005	45.523646964781115	0	0	0	0	0	0	0
empty-frozen	7	2420949	43825	0	0	0	43825	16943220	362830	46.697406498911334	0	0	0	0	0	0	0
empty-frozen	8	2636832	48510	0	0	0	48510	19580052	411340	47.600651529148635	0	0	0	0	0	0	0
empty-frozen	9	2636899	49185	0	0	0	49185	22216951	460525	48.24266000760002	0	0	0	0	0	0	0
empty-frozen	10	2276151	42529	0	0	0	42529	24493102	503054	48.688812731833956	0	0	0	0	0	0	0
empty-frozen	11	2459881	1324	0	0	0	1324	26952983	504378	53.43806232627117	0	0	0	0	0	0	0
empty-frozen	12	2579598	3454	0	0	0	3454	29532581	507832	58.15423407741143	0	0	0	0	0	0	0
empty-frozen	13	3111738	55703	0	0	0	55703	32644319	563535	57.92775781451019	0	0	0	0	0	0	0
empty-frozen	14	2453083	49678	0	0	0	49678	35097402	613213	57.23525430804631	0	0	0	0	0	0	0
empty-frozen	15	3140841	57661	0	0	0	57661	38238243	670874	56.997652316232255	0	0	0	0	0	0	0
empty-frozen	16	2520090	49847	0	0	0	49847	40758333	720721	56.552165123536014	0	0	0	0	0	0	0
empty-frozen	17	3230463	58475	0	0	0	58475	43988796	779196	56.454083439853385	0	0	0	0	0	0	0
empty-frozen	18	2435196	42207	0	0	0	42207	46423992	821403	56.51792360144777	0	0	0	0	0	0	0
empty-frozen	19	2421313	427	0	0	0	427	48845305	821830	59.43480403489773	0	0	0	0	0	0	0
empty-frozen	20	2424860	450	0	0	0	450	51270165	822280	62.35122464367369	0	0	0	0	0	0	0
empty-frozen	21	2421157	691	0	0	0	691	53691322	822971	65.24084323748953	0	0	0	0	0	0	0
empty-frozen	22	3294270	62352	0	0	0	62352	56985592	885323	64.36700729564238	0	0	0	0	0	0	0
empty-frozen	23	2991780	46533	0	0	0	46533	59977372	931856	64.36334798509641	0	0	0	0	0	0	0
empty-frozen	24	2243242	49740	0	0	0	49740	62220614	981596	63.38719187934751	0	0	0	0	0	0	0
empty-frozen	25	2357096	50326	0	0	0	50326	64577710	1031922	62.58003027360595	0	0	0	0	0	0	0
empty-frozen	26	2206374	299	0	0	0	299	66784084	1032221	64.6994044879924	0	0	0	0	0	0	0
empty-frozen	27	2206105	297	0	0	0	297	68990189	1032518	66.81742013214297	0	0	0	0	0	0	0
empty-frozen	28	2221070	48079	0	0	0	48079	71211259	1080597	65.89992291298236	0	0	0	0	0	0	0
empty-frozen	29	1947178	44111	0	0	0	44111	73158437	1124708	65.04660498547179	0	0	0	0	0	0	0
empty-frozen	30	2128442	44002	0	0	0	44002	75286879	1168710	64.41878566966997	0	0	0	0	0	0	0
empty-frozen	31	2367154	50960	0	0	0	50960	77654033	1219670	63.668068411947495	0	0	0	0	0	0	0
empty-frozen	32	2360643	44741	0	0	0	44741	80014676	1264411	63.282173280681675	0	0	0	0	0	0	0
empty-frozen	33	2001109	37697	0	0	0	37697	82015785	1302108	62.986929655604605	0	0	0	0	0	0	0
empty-frozen	34	2218995	49417	0	0	0	49417	84234780	1351525	62.325728343907805	0	0	0	0	0	0	0
empty-frozen	35	2221096	302	0	0	0	302	86455876	1351827	63.9548374163262	0	0	0	0	0	0	0
empty-frozen	36	2129659	29565	0	0	0	29565	88585535	1381392	64.12773130291764	0	0	0	0	0	0	0
empty-frozen	37	2247320	476	0	0	0	476	90832855	1381868	65.73193315135744	0	0	0	0	0	0	0
empty-frozen	38	2510325	45476	0	0	0	45476	93343180	1427344	65.39641459942382	0	0	0	0	0	0	0
