row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	3860143	87670	0	0	0	87670	3860143	87670	44.03037527090225	0	0	0	0	0	0	0
empty-frozen	2	4886972	147442	0	0	0	147442	8747115	235112	37.20403467283678	0	0	0	0	0	0	0
empty-frozen	3	4974432	62978	0	0	0	62978	13721547	298090	46.03155758328022	0	0	0	0	0	0	0
empty-frozen	4	4813716	57097	0	0	0	57097	18535263	355187	52.18451970370537	0	0	0	0	0	0	0
empty-frozen	5	4753631	54675	0	0	0	54675	23288894	409862	56.82130570777481	0	0	0	0	0	0	0
empty-frozen	6	4762707	387	0	0	0	387	28051601	410249	68.37701249728823	0	0	0	0	0	0	0
empty-frozen	7	4828060	52571	0	0	0	52571	32879661	462820	71.04200553130806	0	0	0	0	0	0	0
empty-frozen	8	4713586	283	0	0	0	283	37593247	463103	81.17685914364623	0	0	0	0	0	0	0
empty-frozen	9	4758839	5138	0	0	0	5138	42352086	468241	90.44933271541791	0	0	0	0	0	0	0
empty-frozen	10	4870977	54605	0	0	0	54605	47223063	522846	90.31925844321272	0	0	0	0	0	0	0
empty-frozen	11	4767745	47981	0	0	0	47981	51990808	570827	91.0797982576157	0	0	0	0	0	0	0
empty-frozen	12	4838529	49519	0	0	0	49519	56829337	620346	91.60909718125046	0	0	0	0	0	0	0
empty-frozen	13	4894829	53220	0	0	0	53220	61724166	673566	91.63788849199634	0	0	0	0	0	0	0
empty-frozen	14	4671858	48404	0	0	0	48404	66396024	721970	91.96507334099755	0	0	0	0	0	0	0
empty-frozen	15	4784632	822	0	0	0	822	71180656	722792	98.48013813102524	0	0	0	0	0	0	0
empty-frozen	16	3904237	3080	0	0	0	3080	75084893	725872	103.44095515462782	0	0	0	0	0	0	0
empty-frozen	17	4546259	39176	0	0	0	39176	79631152	765048	104.08647823404544	0	0	0	0	0	0	0
empty-frozen	18	5180108	87225	0	0	0	87225	84811260	852273	99.51184655620911	0	0	0	0	0	0	0
empty-frozen	19	4850181	25152	0	0	0	25152	89661441	877425	102.18701427472433	0	0	0	0	0	0	0
empty-frozen	20	4700738	51162	0	0	0	51162	94362179	928587	101.61910407963929	0	0	0	0	0	0	0
empty-frozen	21	4336304	26660	0	0	0	26660	98698483	955247	103.3224736638796	0	0	0	0	0	0	0
empty-frozen	22	4418039	1299	0	0	0	1299	103116522	956546	107.80090241347514	0	0	0	0	0	0	0
empty-frozen	23	4915980	31657	0	0	0	31657	108032502	988203	109.32217570681328	0	0	0	0	0	0	0
empty-frozen	24	4651893	20470	0	0	0	20470	112684395	1008673	111.7154865848496	0	0	0	0	0	0	0
empty-frozen	25	4847586	58424	0	0	0	58424	117531981	1067097	110.14179685633077	0	0	0	0	0	0	0
empty-frozen	26	4663127	16330	0	0	0	16330	122195108	1083427	112.78573267972831	0	0	0	0	0	0	0
empty-frozen	27	4414942	92317	0	0	0	92317	126610050	1175744	107.68504878613031	0	0	0	0	0	0	0
empty-frozen	28	4400296	87435	0	0	0	87435	131010346	1263179	103.71479101536679	0	0	0	0	0	0	0
empty-frozen	29	4176309	81563	0	0	0	81563	135186655	1344742	100.52980794829045	0	0	0	0	0	0	0
empty-frozen	30	4460070	90595	0	0	0	90595	139646725	1435337	97.29194258909232	0	0	0	0	0	0	0
empty-frozen	31	3206691	66996	0	0	0	66996	142853416	1502333	95.08771756993956	0	0	0	0	0	0	0
empty-frozen	32	3337735	63682	0	0	0	63682	146191151	1566015	93.35233123565227	0	0	0	0	0	0	0
empty-frozen	33	2763585	11390	0	0	0	11390	148954736	1577405	94.43024207480006	0	0	0	0	0	0	0
empty-frozen	34	2011172	813	0	0	0	813	150965908	1578218	95.65592839519002	0	0	0	0	0	0	0
empty-frozen	35	2433248	9830	0	0	0	9830	153399156	1588048	96.59604495581998	0	0	0	0	0	0	0
empty-frozen	36	2117182	3343	0	0	0	3343	155516338	1591391	97.72352489111726	0	0	0	0	0	0	0
empty-frozen	37	2073338	603	0	0	0	603	157589676	1591994	98.9888630233531	0	0	0	0	0	0	0
empty-frozen	38	3839629	64610	0	0	0	64610	161429305	1656604	97.44592250169624	0	0	0	0	0	0	0
empty-frozen	39	2054827	824	0	0	0	824	163484132	1657428	98.63724517746773	0	0	0	0	0	0	0
empty-frozen	40	2407211	7228	0	0	0	7228	165891343	1664656	99.6550296277429	0	0	0	0	0	0	0
empty-frozen	41	2810630	9774	0	0	0	9774	168701973	1674430	100.75188153580622	0	0	0	0	0	0	0
empty-frozen	42	2179608	4523	0	0	0	4523	170881581	1678953	101.77865669854963	0	0	0	0	0	0	0
empty-frozen	43	2816637	10584	0	0	0	10584	173698218	1689537	102.80817644123805	0	0	0	0	0	0	0
empty-frozen	44	2074786	1240	0	0	0	1240	175773004	1690777	103.95989772749452	0	0	0	0	0	0	0
empty-frozen	45	2003697	512	0	0	0	512	177776701	1691289	105.11314210640523	0	0	0	0	0	0	0
empty-frozen	46	3050155	47618	0	0	0	47618	180826856	1738907	103.98880216135768	0	0	0	0	0	0	0
empty-frozen	47	2715730	10960	0	0	0	10960	183542586	1749867	104.88944931243346	0	0	0	0	0	0	0
empty-frozen	48	2930962	14944	0	0	0	14944	186473548	1764811	105.66204993055914	0	0	0	0	0	0	0
empty-frozen	49	4393788	50644	0	0	0	50644	190867336	1815455	105.13471058219565	0	0	0	0	0	0	0
empty-frozen	50	2895345	37209	0	0	0	37209	193762681	1852664	104.58598051238648	0	0	0	0	0	0	0
empty-frozen	51	3830227	54983	0	0	0	54983	197592908	1907647	103.57938759110046	0	0	0	0	0	0	0
empty-frozen	52	3421190	9367	0	0	0	9367	201014098	1917014	104.85791861718276	0	0	0	0	0	0	0
empty-frozen	53	2421364	9141	0	0	0	9141	203435462	1926155	105.61738904709122	0	0	0	0	0	0	0
empty-frozen	54	2654509	682	0	0	0	682	206089971	1926837	106.95765703066736	0	0	0	0	0	0	0
empty-frozen	55	2385014	244	0	0	0	244	208474985	1927081	108.18174482546401	0	0	0	0	0	0	0
