row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	3184590	82900	0	0	0	82900	3184590	82900	38.41483715319662	0	0	0	0	0	0	0
empty-frozen	2	3831756	62392	0	0	0	62392	7016346	145292	48.29134432728574	0	0	0	0	0	0	0
empty-frozen	3	3221877	57478	0	0	0	57478	10238223	202770	50.49180352123095	0	0	0	0	0	0	0
empty-frozen	4	3221860	76864	0	0	0	76864	13460083	279634	48.13464385589735	0	0	0	0	0	0	0
empty-frozen	5	3342854	77627	0	0	0	77627	16802937	357261	47.032665194353704	0	0	0	0	0	0	0
empty-frozen	6	3316589	77938	0	0	0	77938	20119526	435199	46.23063472112758	0	0	0	0	0	0	0
empty-frozen	7	3384851	83130	0	0	0	83130	23504377	518329	45.34644405387312	0	0	0	0	0	0	0
empty-frozen	8	5736297	94635	0	0	0	94635	29240674	612964	47.70373790304161	0	0	0	0	0	0	0
empty-frozen	9	5273154	120766	0	0	0	120766	34513828	733730	47.03886715821896	0	0	0	0	0	0	0
empty-frozen	10	3300703	78756	0	0	0	78756	37814531	812486	46.541763181150195	0	0	0	0	0	0	0
empty-frozen	11	3307146	45659	0	0	0	45659	41121677	858145	47.91926422690804	0	0	0	0	0	0	0
empty-frozen	12	3237585	185	0	0	0	185	44359262	858330	51.680894294735126	0	0	0	0	0	0	0
empty-frozen	13	3302044	2322	0	0	0	2322	47661306	860652	55.37813889934608	0	0	0	0	0	0	0
empty-frozen	14	3223060	299	0	0	0	299	50884366	860951	59.102511060443625	0	0	0	0	0	0	0
empty-frozen	15	3243943	812	0	0	0	812	54128309	861763	62.81113136674468	0	0	0	0	0	0	0
empty-frozen	16	3243970	834	0	0	0	834	57372279	862597	66.51110425841964	0	0	0	0	0	0	0
empty-frozen	17	3244001	217	0	0	0	217	60616280	862814	70.25416833755595	0	0	0	0	0	0	0
empty-frozen	18	3220796	75903	0	0	0	75903	63837076	938717	68.0046020259567	0	0	0	0	0	0	0
empty-frozen	19	3220780	76557	0	0	0	76557	67057856	1015274	66.04902321934769	0	0	0	0	0	0	0
empty-frozen	20	3220870	76607	0	0	0	76607	70278726	1091881	64.36482180750467	0	0	0	0	0	0	0
empty-frozen	21	3220854	76556	0	0	0	76556	73499580	1168437	62.904187388793744	0	0	0	0	0	0	0
empty-frozen	22	3220858	148	0	0	0	148	76720438	1168585	65.65242408553935	0	0	0	0	0	0	0
empty-frozen	23	3220842	76556	0	0	0	76556	79941280	1245141	64.20259231685408	0	0	0	0	0	0	0
empty-frozen	24	3220883	148	0	0	0	148	83162163	1245289	66.78141620137976	0	0	0	0	0	0	0
empty-frozen	25	3220867	76555	0	0	0	76555	86383030	1321844	65.3503968698273	0	0	0	0	0	0	0
empty-frozen	26	3220886	148	0	0	0	148	89603916	1321992	67.77946916471507	0	0	0	0	0	0	0
empty-frozen	27	3220870	76555	0	0	0	76555	92824786	1398547	66.37230354074622	0	0	0	0	0	0	0
empty-frozen	28	3475011	78524	0	0	0	78524	96299797	1477071	65.19645771936487	0	0	0	0	0	0	0
empty-frozen	29	3571575	78920	0	0	0	78920	99871372	1555991	64.18505762565465	0	0	0	0	0	0	0
empty-frozen	30	3238105	40409	0	0	0	40409	103109477	1596400	64.58874780756703	0	0	0	0	0	0	0
empty-frozen	31	3239316	49264	0	0	0	49264	106348793	1645664	64.62363702432575	0	0	0	0	0	0	0
empty-frozen	32	352819	6494	0	0	0	6494	106701612	1652158	64.58317666954372	0	0	0	0	0	0	0
empty-frozen	33	352734	7182	0	0	0	7182	107054346	1659340	64.51622090710765	0	0	0	0	0	0	0
empty-frozen	34	3221184	198	0	0	0	198	110275530	1659538	66.44953595518753	0	0	0	0	0	0	0
empty-frozen	35	3221684	248	0	0	0	248	113497214	1659786	68.38063099700805	0	0	0	0	0	0	0
empty-frozen	36	3221751	76622	0	0	0	76622	116718965	1736408	67.21862891670621	0	0	0	0	0	0	0
empty-frozen	37	3252726	75531	0	0	0	75531	119971691	1811939	66.21177147795814	0	0	0	0	0	0	0
empty-frozen	38	5742334	90451	0	0	0	90451	125714025	1902390	66.08215192468421	0	0	0	0	0	0	0
empty-frozen	39	3224927	75114	0	0	0	75114	128938952	1977504	65.20287797142257	0	0	0	0	0	0	0
empty-frozen	40	1047596	28361	0	0	0	28361	129986548	2005865	64.80323850308969	0	0	0	0	0	0	0
empty-frozen	41	3223574	170	0	0	0	170	133210122	2006035	66.40468486342462	0	0	0	0	0	0	0
empty-frozen	42	1047596	31256	0	0	0	31256	134257718	2037291	65.90011834342762	0	0	0	0	0	0	0
empty-frozen	43	3222188	126	0	0	0	126	137479906	2037417	67.47754926949172	0	0	0	0	0	0	0
empty-frozen	44	1047596	17	0	0	0	17	138527502	2037434	67.99116044985998	0	0	0	0	0	0	0
empty-frozen	45	3229003	349	0	0	0	349	141756505	2037783	69.56408263293982	0	0	0	0	0	0	0
empty-frozen	46	1047596	17	0	0	0	17	142804101	2037800	70.07758415938757	0	0	0	0	0	0	0
empty-frozen	47	3225200	270	0	0	0	270	146029301	2038070	71.65077794187638	0	0	0	0	0	0	0
empty-frozen	48	1047596	17	0	0	0	17	147076897	2038087	72.16418975244923	0	0	0	0	0	0	0
empty-frozen	49	3224857	287	0	0	0	287	150301754	2038374	73.73610240318999	0	0	0	0	0	0	0
empty-frozen	50	1047596	17	0	0	0	17	151349350	2038391	74.2494202535235	0	0	0	0	0	0	0
empty-frozen	51	3223939	370	0	0	0	370	154573289	2038761	75.81726793871375	0	0	0	0	0	0	0
empty-frozen	52	1047596	17	0	0	0	17	155620885	2038778	76.33047099782321	0	0	0	0	0	0	0
empty-frozen	53	3226417	251	0	0	0	251	158847302	2039029	77.90340500306763	0	0	0	0	0	0	0
empty-frozen	54	1047596	17	0	0	0	17	159894898	2039046	78.41652321723002	0	0	0	0	0	0	0
empty-frozen	55	3225691	76689	0	0	0	76689	163120589	2115735	77.09878080194353	0	0	0	0	0	0	0
empty-frozen	56	1047596	17	0	0	0	17	164168185	2115752	77.59330252316907	0	0	0	0	0	0	0
empty-frozen	57	3269887	1561	0	0	0	1561	167438072	2117313	79.08045338596608	0	0	0	0	0	0	0
empty-frozen	58	1047596	17	0	0	0	17	168485668	2117330	79.57459064009862	0	0	0	0	0	0	0
empty-frozen	59	3221533	120	0	0	0	120	171707201	2117450	81.09150204255118	0	0	0	0	0	0	0
empty-frozen	60	1047596	17	0	0	0	17	172754797	2117467	81.58559118040564	0	0	0	0	0	0	0
empty-frozen	61	3222102	126	0	0	0	126	175976899	2117593	83.10232372320837	0	0	0	0	0	0	0
empty-frozen	62	1047596	17	0	0	0	17	177024495	2117610	83.59636335302534	0	0	0	0	0	0	0
empty-frozen	63	3224483	176	0	0	0	176	180248978	2117786	85.11198865230008	0	0	0	0	0	0	0
empty-frozen	64	1047596	17	0	0	0	17	181296574	2117803	85.60596712725405	0	0	0	0	0	0	0
empty-frozen	65	3223807	248	0	0	0	248	184520381	2118051	87.11800660135191	0	0	0	0	0	0	0
empty-frozen	66	3229907	50271	0	0	0	50271	187750288	2168322	86.58782597787598	0	0	0	0	0	0	0
empty-frozen	67	3221594	198	0	0	0	198	190971882	2168520	88.06553870842787	0	0	0	0	0	0	0
