row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	2364113	53031	0	0	0	53031	2364113	53031	44.57983066508269	0	0	0	0	0	0	0
empty-frozen	2	2525815	50546	0	0	0	50546	4889928	103577	47.210558328586465	0	0	0	0	0	0	0
empty-frozen	3	2749866	51231	0	0	0	51231	7639794	154808	49.35012402459821	0	0	0	0	0	0	0
empty-frozen	4	2156755	44227	0	0	0	44227	9796549	199035	49.220232622403095	0	0	0	0	0	0	0
empty-frozen	5	2024712	43510	0	0	0	43510	11821261	242545	48.7384237976458	0	0	0	0	0	0	0
empty-frozen	6	1957958	51738	0	0	0	51738	13779219	294283	46.82302069776372	0	0	0	0	0	0	0
empty-frozen	7	2091912	44376	0	0	0	44376	15871131	338659	46.864636699452845	0	0	0	0	0	0	0
empty-frozen	8	2172271	45532	0	0	0	45532	18043402	384191	46.96466601247817	0	0	0	0	0	0	0
empty-frozen	9	2023269	44120	0	0	0	44120	20066671	428311	46.85070194321416	0	0	0	0	0	0	0
empty-frozen	10	2164713	44014	0	0	0	44014	22231384	472325	47.06798073360504	0	0	0	0	0	0	0
empty-frozen	11	2197076	2178	0	0	0	2178	24428460	474503	51.48220348448798	0	0	0	0	0	0	0
empty-frozen	12	2032919	43513	0	0	0	43513	26461379	518016	51.08216541574006	0	0	0	0	0	0	0
empty-frozen	13	2070861	2062	0	0	0	2062	28532240	520078	54.86146308822907	0	0	0	0	0	0	0
empty-frozen	14	2642429	47376	0	0	0	47376	31174669	567454	54.937790552185724	0	0	0	0	0	0	0
empty-frozen	15	2078480	1199	0	0	0	1199	33253149	568653	58.477048393308394	0	0	0	0	0	0	0
empty-frozen	16	2017151	43912	0	0	0	43912	35270300	612565	57.578052941320514	0	0	0	0	0	0	0
empty-frozen	17	1186096	3805	0	0	0	3805	36456396	616370	59.14693447117803	0	0	0	0	0	0	0
empty-frozen	18	804563	17641	0	0	0	17641	37260959	634011	58.77020903422811	0	0	0	0	0	0	0
empty-frozen	19	2278690	41169	0	0	0	41169	39539649	675180	58.561641340087085	0	0	0	0	0	0	0
empty-frozen	20	3728430	52590	0	0	0	52590	43268079	727770	59.45295766519642	0	0	0	0	0	0	0
empty-frozen	21	1972844	364	0	0	0	364	45240923	728134	62.13268848865731	0	0	0	0	0	0	0
empty-frozen	22	2144957	46240	0	0	0	46240	47385880	774374	61.192498715091155	0	0	0	0	0	0	0
empty-frozen	23	2803559	46092	0	0	0	46092	50189439	820466	61.171869401047694	0	0	0	0	0	0	0
empty-frozen	24	2608982	54977	0	0	0	54977	52798421	875443	60.31051821763381	0	0	0	0	0	0	0
