row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	1637970	46439	0	0	0	46439	1637970	46439	35.271431340037466	0	0	0	0	0	0	0
empty-frozen	2	865300	27750	0	0	0	27750	2503270	74189	33.741794605669305	0	0	0	0	0	0	0
empty-frozen	3	1942752	48245	0	0	0	48245	4446022	122434	36.313622033095385	0	0	0	0	0	0	0
empty-frozen	4	865300	27694	0	0	0	27694	5311322	150128	35.37862357454972	0	0	0	0	0	0	0
empty-frozen	5	2463021	59144	0	0	0	59144	7774343	209272	37.14946576704003	0	0	0	0	0	0	0
empty-frozen	6	865300	17	0	0	0	17	8639643	209289	41.28092255206915	0	0	0	0	0	0	0
empty-frozen	7	2054037	36006	0	0	0	36006	10693680	245295	43.595181312297434	0	0	0	0	0	0	0
empty-frozen	8	865300	17	0	0	0	17	11558980	245312	47.11950495695278	0	0	0	0	0	0	0
empty-frozen	9	2181040	47934	0	0	0	47934	13740020	293246	46.854927262434956	0	0	0	0	0	0	0
empty-frozen	10	865300	17	0	0	0	17	14605320	293263	49.802804990742096	0	0	0	0	0	0	0
empty-frozen	11	2183174	40302	0	0	0	40302	16788494	333565	50.330502300900875	0	0	0	0	0	0	0
empty-frozen	12	865300	17	0	0	0	17	17653794	333582	52.921902260913356	0	0	0	0	0	0	0
empty-frozen	13	2053732	45974	0	0	0	45974	19707526	379556	51.92257795951058	0	0	0	0	0	0	0
empty-frozen	14	865300	17	0	0	0	17	20572826	379573	54.199919383096265	0	0	0	0	0	0	0
empty-frozen	15	1870316	33900	0	0	0	33900	22443142	413473	54.27958294737504	0	0	0	0	0	0	0
empty-frozen	16	865300	17	0	0	0	17	23308442	413490	56.37002587728845	0	0	0	0	0	0	0
empty-frozen	17	1923259	44667	0	0	0	44667	25231701	458157	55.07217176644687	0	0	0	0	0	0	0
empty-frozen	18	865300	17	0	0	0	17	26097001	458174	56.95871219231122	0	0	0	0	0	0	0
empty-frozen	19	1655375	13527	0	0	0	13527	27752376	471701	58.834677051776445	0	0	0	0	0	0	0
empty-frozen	20	865300	17	0	0	0	17	28617676	471718	60.66691540284661	0	0	0	0	0	0	0
empty-frozen	21	2449261	42869	0	0	0	42869	31066937	514587	60.37256479468	0	0	0	0	0	0	0
empty-frozen	22	865300	17	0	0	0	17	31932237	514604	62.05205750441116	0	0	0	0	0	0	0
empty-frozen	23	2056164	34040	0	0	0	34040	33988401	548644	61.94982721035863	0	0	0	0	0	0	0
empty-frozen	24	865300	17	0	0	0	17	34853701	548661	63.525020003244265	0	0	0	0	0	0	0
empty-frozen	25	1727428	38587	0	0	0	38587	36581129	587248	62.292470983298365	0	0	0	0	0	0	0
empty-frozen	26	865300	17	0	0	0	17	37446429	587265	63.764108196470076	0	0	0	0	0	0	0
empty-frozen	27	1929275	41656	0	0	0	41656	39375704	628921	62.60834667629162	0	0	0	0	0	0	0
empty-frozen	28	2033273	45714	0	0	0	45714	41408977	674635	61.37982316363663	0	0	0	0	0	0	0
empty-frozen	29	2122650	52577	0	0	0	52577	43531627	727212	59.86098551729069	0	0	0	0	0	0	0
empty-frozen	30	1901099	35850	0	0	0	35850	45432726	763062	59.54001902859794	0	0	0	0	0	0	0
empty-frozen	31	1718663	29452	0	0	0	29452	47151389	792514	59.495969787284515	0	0	0	0	0	0	0
empty-frozen	32	2015041	45492	0	0	0	45492	49166430	838006	58.670737441020705	0	0	0	0	0	0	0
empty-frozen	33	1890794	42799	0	0	0	42799	51057224	880805	57.96654651142988	0	0	0	0	0	0	0
empty-frozen	34	1918861	42464	0	0	0	42464	52976085	923269	57.378819174043535	0	0	0	0	0	0	0
empty-frozen	35	10624	265	0	0	0	265	52986709	923534	57.373858461085355	0	0	0	0	0	0	0
empty-frozen	36	1867375	43609	0	0	0	43609	54854084	967143	56.717656023979906	0	0	0	0	0	0	0
empty-frozen	37	1909656	43892	0	0	0	43892	56763740	1011035	56.14418887575603	0	0	0	0	0	0	0
empty-frozen	38	1906673	43369	0	0	0	43369	58670413	1054404	55.64320032928555	0	0	0	0	0	0	0
empty-frozen	39	2001518	47404	0	0	0	47404	60671931	1101808	55.06579276970216	0	0	0	0	0	0	0
empty-frozen	40	2041973	41872	0	0	0	41872	62713904	1143680	54.835184667039734	0	0	0	0	0	0	0
empty-frozen	41	1928294	34365	0	0	0	34365	64642198	1178045	54.872435263508606	0	0	0	0	0	0	0
empty-frozen	42	1866413	15949	0	0	0	15949	66508611	1193994	55.70263418409138	0	0	0	0	0	0	0
empty-frozen	43	1422121	33322	0	0	0	33322	67930732	1227316	55.349015249536386	0	0	0	0	0	0	0
empty-frozen	44	1722738	30290	0	0	0	30290	69653470	1257606	55.38576469895977	0	0	0	0	0	0	0
