row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	2818941	71580	0	0	0	71580	2818941	71580	39.38168482816429	0	0	0	0	0	0	0
empty-frozen	2	2066646	42710	0	0	0	42710	4885587	114290	42.74728322687899	0	0	0	0	0	0	0
empty-frozen	3	2095910	44569	0	0	0	44569	6981497	158859	43.947758704259755	0	0	0	0	0	0	0
empty-frozen	4	2285093	50123	0	0	0	50123	9266590	208982	44.34157008737595	0	0	0	0	0	0	0
empty-frozen	5	2073890	42819	0	0	0	42819	11340480	251801	45.03747006564708	0	0	0	0	0	0	0
empty-frozen	6	2059931	2420	0	0	0	2420	13400411	254221	52.71166032703829	0	0	0	0	0	0	0
empty-frozen	7	2406913	11877	0	0	0	11877	15807324	266098	59.40414433780036	0	0	0	0	0	0	0
empty-frozen	8	2067696	42670	0	0	0	42670	17875020	308768	57.89142657270183	0	0	0	0	0	0	0
empty-frozen	9	2605274	63507	0	0	0	63507	20480294	372275	55.0138848969176	0	0	0	0	0	0	0
empty-frozen	10	3234310	76588	0	0	0	76588	23714604	448863	52.832610395599545	0	0	0	0	0	0	0
empty-frozen	11	3229050	76214	0	0	0	76214	26943654	525077	51.31371970206275	0	0	0	0	0	0	0
empty-frozen	12	3226431	1804	0	0	0	1804	30170085	526881	57.261668194525896	0	0	0	0	0	0	0
empty-frozen	13	3257457	6327	0	0	0	6327	33427542	533208	62.69137372282486	0	0	0	0	0	0	0
empty-frozen	14	3213674	2018	0	0	0	2018	36641216	535226	68.45933493514889	0	0	0	0	0	0	0
empty-frozen	15	3233355	3710	0	0	0	3710	39874571	538936	73.98758108569477	0	0	0	0	0	0	0
empty-frozen	16	3205878	706	0	0	0	706	43080449	539642	79.83153460998217	0	0	0	0	0	0	0
empty-frozen	17	3395516	5719	0	0	0	5719	46475965	545361	85.2205511578569	0	0	0	0	0	0	0
empty-frozen	18	3217500	1663	0	0	0	1663	49693465	547024	90.84329937991751	0	0	0	0	0	0	0
empty-frozen	19	3214899	1865	0	0	0	1865	52908364	548889	96.39173676280632	0	0	0	0	0	0	0
empty-frozen	20	234	67	0	0	0	67	52908598	548956	96.38039842901799	0	0	0	0	0	0	0
empty-frozen	21	3235190	3816	0	0	0	3816	56143788	552772	101.56771327057086	0	0	0	0	0	0	0
empty-frozen	22	3245186	4454	0	0	0	4454	59388974	557226	106.57968938994232	0	0	0	0	0	0	0
empty-frozen	23	3207206	1157	0	0	0	1157	62596180	558383	112.10258908312036	0	0	0	0	0	0	0
empty-frozen	24	3204931	788	0	0	0	788	65801111	559171	117.6761867121149	0	0	0	0	0	0	0
empty-frozen	25	3301091	10458	0	0	0	10458	69102202	569629	121.31089182608329	0	0	0	0	0	0	0
empty-frozen	26	3224949	3174	0	0	0	3174	72327151	572803	126.26880620387813	0	0	0	0	0	0	0
empty-frozen	27	3552928	18948	0	0	0	18948	75880079	591751	128.22974359147682	0	0	0	0	0	0	0
empty-frozen	28	3237355	4262	0	0	0	4262	79117434	596013	132.74447704999724	0	0	0	0	0	0	0
empty-frozen	29	3222065	2429	0	0	0	2429	82339499	598442	137.5897731108445	0	0	0	0	0	0	0
empty-frozen	30	3209124	1448	0	0	0	1448	85548623	599890	142.60718298354698	0	0	0	0	0	0	0
empty-frozen	31	3207591	983	0	0	0	983	88756214	600873	147.71210222459655	0	0	0	0	0	0	0
empty-frozen	32	3206440	932	0	0	0	932	91962654	601805	152.81138242453952	0	0	0	0	0	0	0
empty-frozen	33	3215479	2148	0	0	0	2148	95178133	603953	157.59195334736313	0	0	0	0	0	0	0
empty-frozen	34	3206339	1045	0	0	0	1045	98384472	604998	162.61949956859362	0	0	0	0	0	0	0
empty-online-k2	1	2818941	71580	0	0	1	71581	2818941	71581	39.381134658638466	0	0	0	0	0	95903	95903
empty-online-k2	2	2066646	42710	0	0	1	42711	4885587	114292	42.74653519056452	6	6	0	0	0	573175	573205
empty-online-k2	3	2095910	44520	21	0	1	44542	6981497	158834	43.95467595099286	353	353	3	0	1	845107	853328
empty-online-k2	4	2285093	34429	486	0	1	34916	9266590	193750	47.82756129032258	1092	1092	153	0	2	1062649	1079061
empty-online-k2	5	2073890	18679	805	0	1	19485	11340480	213235	53.183014045536616	2002	2002	475	0	3	1255495	1280097
empty-online-k2	6	2059931	8967	755	0	1	9723	13400411	222958	60.10284896707003	2576	2576	777	0	4	1219581	1252373
empty-online-k2	7	2406913	15962	778	0	1	16741	15807324	239699	65.9465579747934	2966	2966	1055	0	5	1236382	1277364
empty-online-k2	8	2067696	4843	708	0	1	5552	17875020	245251	72.8845957814647	3329	3329	1307	0	6	1435936	1485109
empty-online-k2	9	2605274	31922	425	0	1	32348	20480294	277599	73.77654098177587	3745	3745	1440	0	7	1637381	1694746
empty-online-k2	10	3234310	37439	582	0	1	38022	23714604	315621	75.13633123271265	4093	4093	1594	0	8	2089534	2155091
empty-online-k2	11	3229050	10622	100	0	1	10723	26943654	326344	82.56212462922561	4640	4640	1610	0	9	2469349	2543097
empty-online-k2	12	3226431	12029	1167	0	1	13197	30170085	339541	88.85549904135289	5044	5044	2028	0	10	2430256	2512192
empty-online-k2	13	3257457	12785	802	0	1	13588	33427542	353129	94.66099357458606	5368	5368	2295	0	11	2396994	2487122
