row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	2423804	66444	0	0	0	66444	2423804	66444	36.47889952441153	0	0	0	0	0	0	0
empty-frozen	2	5332175	243416	0	0	0	243416	7755979	309860	25.030591234751178	0	0	0	0	0	0	0
empty-frozen	3	3372537	111413	0	0	0	111413	11128516	421273	26.416399816745912	0	0	0	0	0	0	0
empty-frozen	4	2989200	69635	0	0	0	69635	14117716	490908	28.758374277868764	0	0	0	0	0	0	0
empty-frozen	5	2377079	55725	0	0	0	55725	16494795	546633	30.175263842468347	0	0	0	0	0	0	0
empty-frozen	6	2422129	58701	0	0	0	58701	18916924	605334	31.25039069340232	0	0	0	0	0	0	0
empty-frozen	7	2827770	48826	0	0	0	48826	21744694	654160	33.240635318576494	0	0	0	0	0	0	0
empty-frozen	8	2430463	60319	0	0	0	60319	24175157	714479	33.836063761146235	0	0	0	0	0	0	0
empty-frozen	9	971362	27884	0	0	0	27884	25146519	742363	33.873615737853314	0	0	0	0	0	0	0
empty-frozen	10	2953998	71831	0	0	0	71831	28100517	814194	34.51329412891768	0	0	0	0	0	0	0
empty-frozen	11	2378684	54655	0	0	0	54655	30479201	868849	35.079974771220314	0	0	0	0	0	0	0
empty-frozen	12	3013763	70546	0	0	0	70546	33492964	939395	35.65376013285146	0	0	0	0	0	0	0
empty-frozen	13	2956613	65718	0	0	0	65718	36449577	1005113	36.26415835831394	0	0	0	0	0	0	0
empty-frozen	14	2414501	57864	0	0	0	57864	38864078	1062977	36.56154178312419	0	0	0	0	0	0	0
empty-frozen	15	2499130	67551	0	0	0	67551	41363208	1130528	36.58751309122817	0	0	0	0	0	0	0
empty-frozen	16	2510690	60301	0	0	0	60301	43873898	1190829	36.843155482441226	0	0	0	0	0	0	0
empty-frozen	17	3342084	87727	0	0	0	87727	47215982	1278556	36.929146631043146	0	0	0	0	0	0	0
empty-frozen	18	3734938	89934	0	0	0	89934	50950920	1368490	37.231488721145205	0	0	0	0	0	0	0
empty-frozen	19	3033105	70659	0	0	0	70659	53984025	1439149	37.51107425290918	0	0	0	0	0	0	0
empty-frozen	20	2382558	56042	0	0	0	56042	56366583	1495191	37.69858365921143	0	0	0	0	0	0	0
empty-frozen	21	2445965	62473	0	0	0	62473	58812548	1557664	37.756889804219654	0	0	0	0	0	0	0
empty-frozen	22	2437125	62134	0	0	0	62134	61249673	1619798	37.81315509711705	0	0	0	0	0	0	0
empty-frozen	23	2461144	65059	0	0	0	65059	63710817	1684857	37.81378300947796	0	0	0	0	0	0	0
empty-frozen	24	2384207	54167	0	0	0	54167	66095024	1739024	38.00696482624737	0	0	0	0	0	0	0
empty-frozen	25	2500614	58656	0	0	0	58656	68595638	1797680	38.157869031195766	0	0	0	0	0	0	0
empty-frozen	26	2872095	70356	0	0	0	70356	71467733	1868036	38.25822039832209	0	0	0	0	0	0	0
empty-frozen	27	2411452	58855	0	0	0	58855	73879185	1926891	38.34113346317981	0	0	0	0	0	0	0
empty-frozen	28	3141315	74822	0	0	0	74822	77020500	2001713	38.477294197519825	0	0	0	0	0	0	0
empty-frozen	29	2980172	62195	0	0	0	62195	80000672	2063908	38.76174325599784	0	0	0	0	0	0	0
empty-frozen	30	2861432	66908	0	0	0	66908	82862104	2130816	38.887498498227906	0	0	0	0	0	0	0
empty-frozen	31	2842592	56214	0	0	0	56214	85704696	2187030	39.18770935926805	0	0	0	0	0	0	0
empty-frozen	32	2486027	47528	0	0	0	47528	88190723	2234558	39.46674152114199	0	0	0	0	0	0	0
empty-frozen	33	2982411	65559	0	0	0	65559	91173134	2300117	39.63847665140512	0	0	0	0	0	0	0
empty-frozen	34	2378093	55233	0	0	0	55233	93551227	2355350	39.718609548474745	0	0	0	0	0	0	0
empty-frozen	35	186972	4758	0	0	0	4758	93738199	2360108	39.7177582551307	0	0	0	0	0	0	0
