row	tu	raw_bytes	payload_wire_bytes	definition_wire_bytes	context_wire_bytes	selector_wire_bytes	wire_bytes	cumulative_raw_bytes	cumulative_charged_bytes	cumulative_charged_ratio	vocabulary_assets	online_promoted_assets	online_published_assets	seed_published_assets	online_selected_tus	candidate_state_bytes	logical_state_bytes
empty-frozen	1	3269733	59990	0	0	0	59990	3269733	59990	54.50463410568428	0	0	0	0	0	0	0
empty-frozen	2	3828535	60047	0	0	0	60047	7098268	120037	59.13400034989212	0	0	0	0	0	0	0
empty-frozen	3	1666384	1437	0	0	0	1437	8764652	121474	72.15249353771178	0	0	0	0	0	0	0
empty-frozen	4	3604180	64464	0	0	0	64464	12368832	185938	66.52127053103723	0	0	0	0	0	0	0
empty-frozen	5	3349530	62920	0	0	0	62920	15718362	248858	63.161971887582474	0	0	0	0	0	0	0
empty-frozen	6	3174065	1053	0	0	0	1053	18892427	249911	75.59662039686128	0	0	0	0	0	0	0
empty-frozen	7	3167118	559	0	0	0	559	22059545	250470	88.07260350540983	0	0	0	0	0	0	0
empty-frozen	8	1553891	3341	0	0	0	3341	23613436	253811	93.03551067526624	0	0	0	0	0	0	0
empty-frozen	9	3188332	447	0	0	0	447	26801768	254258	105.41169992684596	0	0	0	0	0	0	0
empty-frozen	10	3154275	182	0	0	0	182	29956043	254440	117.73322983807577	0	0	0	0	0	0	0
empty-frozen	11	3558591	5836	0	0	0	5836	33514634	260276	128.76574866679985	0	0	0	0	0	0	0
empty-frozen	12	1496583	1003	0	0	0	1003	35011217	261279	133.99935318184777	0	0	0	0	0	0	0
empty-frozen	13	3608498	5326	0	0	0	5326	38619715	266605	144.85742953057894	0	0	0	0	0	0	0
empty-frozen	14	3538679	4759	0	0	0	4759	42158394	271364	155.3573576450819	0	0	0	0	0	0	0
empty-frozen	15	3643132	5897	0	0	0	5897	45801526	277261	165.19281831920105	0	0	0	0	0	0	0
empty-frozen	16	3252240	1404	0	0	0	1404	49053766	278665	176.03131358441138	0	0	0	0	0	0	0
empty-frozen	17	3617380	6546	0	0	0	6546	52671146	285211	184.67431480552995	0	0	0	0	0	0	0
empty-frozen	18	3684682	6693	0	0	0	6693	56355828	291904	193.06288368778777	0	0	0	0	0	0	0
empty-frozen	19	3643450	4031	0	0	0	4031	59999278	295935	202.74478517241963	0	0	0	0	0	0	0
empty-frozen	20	3496493	1571	0	0	0	1571	63495771	297506	213.42685861797744	0	0	0	0	0	0	0
empty-frozen	21	3885028	3694	0	0	0	3694	67380799	301200	223.7078320053121	0	0	0	0	0	0	0
empty-frozen	22	3812907	5633	0	0	0	5633	71193706	306833	232.0275394106892	0	0	0	0	0	0	0
empty-frozen	23	5043426	19246	0	0	0	19246	76237132	326079	233.79957617632536	0	0	0	0	0	0	0
empty-frozen	24	3621532	4521	0	0	0	4521	79858664	330600	241.5567574107683	0	0	0	0	0	0	0
empty-frozen	25	3721156	2602	0	0	0	2602	83579820	333202	250.83829028637282	0	0	0	0	0	0	0
empty-frozen	26	2027856	7539	0	0	0	7539	85607676	340741	251.23972753498992	0	0	0	0	0	0	0
empty-frozen	27	3742612	1362	0	0	0	1362	89350288	342103	261.179492725875	0	0	0	0	0	0	0
empty-frozen	28	3743147	1411	0	0	0	1411	93093435	343514	271.00332155312447	0	0	0	0	0	0	0
empty-frozen	29	3531889	4490	0	0	0	4490	96625324	348004	277.6557855656832	0	0	0	0	0	0	0
empty-frozen	30	3596092	4774	0	0	0	4774	100221416	352778	284.0920238790401	0	0	0	0	0	0	0
empty-frozen	31	3523351	245	0	0	0	245	103744767	353023	293.87537639190646	0	0	0	0	0	0	0
empty-frozen	32	3518591	4490	0	0	0	4490	107263358	357513	300.0264549820566	0	0	0	0	0	0	0
empty-frozen	33	3833289	7379	0	0	0	7379	111096647	364892	304.4644634576806	0	0	0	0	0	0	0
empty-frozen	34	3711479	2592	0	0	0	2592	114808126	367484	312.4166657595977	0	0	0	0	0	0	0
empty-frozen	35	3600741	1809	0	0	0	1809	118408867	369293	320.63664082449435	0	0	0	0	0	0	0
empty-frozen	36	3599339	2450	0	0	0	2450	122008206	371743	328.20579271163143	0	0	0	0	0	0	0
empty-frozen	37	3769038	4037	0	0	0	4037	125777244	375780	334.70978764170525	0	0	0	0	0	0	0
empty-frozen	38	3549966	1648	0	0	0	1648	129327210	377428	342.6539896351092	0	0	0	0	0	0	0
empty-frozen	39	3237830	1262	0	0	0	1262	132565040	378690	350.0621616625736	0	0	0	0	0	0	0
empty-frozen	40	3681118	2663	0	0	0	2663	136246158	381353	357.27045021279497	0	0	0	0	0	0	0
empty-frozen	41	3519292	1830	0	0	0	1830	139765450	383183	364.7485666117756	0	0	0	0	0	0	0
empty-frozen	42	5350389	17285	0	0	0	17285	145115839	400468	362.36562971323553	0	0	0	0	0	0	0
empty-frozen	43	4748566	1645	0	0	0	1645	149864405	402113	372.69226560693136	0	0	0	0	0	0	0
empty-frozen	44	3519953	3457	0	0	0	3457	153384358	405570	378.1945360850161	0	0	0	0	0	0	0
empty-frozen	45	3645295	836	0	0	0	836	157029653	406406	386.3861581767986	0	0	0	0	0	0	0
empty-frozen	46	3599406	1775	0	0	0	1775	160629059	408181	393.52409592803195	0	0	0	0	0	0	0
empty-frozen	47	3598761	2993	0	0	0	2993	164227820	411174	399.4119764381989	0	0	0	0	0	0	0
empty-frozen	48	3538226	2748	0	0	0	2748	167766046	413922	405.3083576132701	0	0	0	0	0	0	0
empty-frozen	49	3415442	1604	0	0	0	1604	171181488	415526	411.9633621000852	0	0	0	0	0	0	0
empty-frozen	50	4839314	3448	0	0	0	3448	176020802	418974	420.12344918777774	0	0	0	0	0	0	0
empty-frozen	51	3514132	334	0	0	0	334	179534934	419308	428.16958894178026	0	0	0	0	0	0	0
empty-frozen	52	3192143	204	0	0	0	204	182727077	419512	435.57056055607467	0	0	0	0	0	0	0
empty-frozen	53	3714481	3724	0	0	0	3724	186441558	423236	440.51441276261943	0	0	0	0	0	0	0
empty-frozen	54	3681500	3156	0	0	0	3156	190123058	426392	445.88795756017936	0	0	0	0	0	0	0
empty-frozen	55	3659397	3868	0	0	0	3868	193782455	430260	450.3845465532469	0	0	0	0	0	0	0
empty-frozen	56	3756605	6857	0	0	0	6857	197539060	437117	451.91346939149014	0	0	0	0	0	0	0
empty-frozen	57	3646974	2347	0	0	0	2347	201186034	439464	457.7986683778421	0	0	0	0	0	0	0
empty-frozen	58	3327159	61781	0	0	0	61781	204513193	501245	408.01044000438907	0	0	0	0	0	0	0
empty-frozen	59	3781831	66682	0	0	0	66682	208295024	567927	366.7637284369294	0	0	0	0	0	0	0
empty-frozen	60	3416467	284	0	0	0	284	211711491	568211	372.5930877790117	0	0	0	0	0	0	0
