logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
45	45	15	2272760	18295	4387020	146733965	20978505	4971	178	13122	24	0	1	71	4892	3271	3627	6205	1	1	84	4971	13122	6	18099	178	18	196	1
46	46	16	2160200	24174	4850886	148894165	21002679	4977	345	18828	24	0	1	189	4779	3286	3849	11674	1	1	169	4977	18828	6	23811	345	18	363	1
47	47	17	1578255	12263	3433296	150472420	21014942	3699	198	8342	24	0	1	18	3673	3265	1211	3847	1	1	97	3699	8342	6	12047	198	18	216	1
48	48	18	3516299	80248	13156339	153988719	21095190	7649	860	71715	24	0	1	181	7459	3291	18334	50069	1	1	464	7649	71715	6	79370	860	18	878	1
49	49	19	3622400	33986	6527914	157611119	21129176	7509	403	26050	24	0	1	71	7430	3104	8443	14484	1	1	197	7509	26050	6	33565	403	18	421	1
50	50	20	3369432	51284	7844556	160980551	21180460	7056	357	43847	24	0	1	118	6930	2151	9956	31720	1	1	174	7056	43847	6	50909	357	18	375	1
51	51	21	3658594	109824	15909511	164639145	21290284	7834	1203	100763	24	0	1	106	7720	2144	25498	73100	1	1	665	7834	100763	6	108603	1203	18	1221	1
52	52	22	3508992	21294	6078438	168148137	21311578	7397	228	13645	24	0	1	46	7343	1922	5141	6563	1	1	110	7397	13645	6	21048	228	18	246	1
53	53	23	3519888	31484	6477126	171668025	21343062	7475	379	23606	24	0	1	66	7401	1524	8125	13938	1	1	185	7475	23606	6	31087	379	18	397	1
54	54	24	3948233	125385	17067583	175616258	21468447	9514	2208	113639	24	0	1	402	9103	1467	28590	83561	1	1	1265	9514	113639	6	123159	2208	18	2226	1
55	55	25	3503553	76024	8201723	179119811	21544471	7418	920	67662	24	0	1	59	7351	1447	19584	46610	1	1	487	7418	67662	6	75086	920	18	938	1
56	56	26	3768730	101036	13968664	182888541	21645507	7794	962	92256	24	0	1	164	7621	1419	22963	67853	1	1	513	7794	92256	6	100056	962	18	980	1
57	57	27	3814083	96538	11028384	186702624	21742045	8128	835	87551	24	0	1	189	7930	1355	18894	67281	1	1	449	8128	87551	6	95685	835	18	853	1
58	58	28	3735939	104837	16043889	190438563	21846882	7976	1310	95527	24	0	1	111	7857	976	30071	64459	1	1	723	7976	95527	6	103509	1310	18	1328	1
59	59	29	3685428	82205	13575626	194123991	21929087	7675	814	73692	24	0	1	111	7556	896	19170	53605	1	1	426	7675	73692	6	81373	814	18	832	1
60	60	0	3685850	77399	13252479	197809841	22006486	7648	788	68939	24	0	1	122	7518	761	16770	51387	1	1	407	7648	68939	6	76593	788	18	806	1
61	61	1	1859816	4861	2016315	199669657	22011347	4083	9	745	24	0	1	3	4072	726	1	1	1	1	0	4083	745	6	4834	9	18	27	1
62	62	2	1698503	4601	2535832	201368160	22015948	3857	9	711	24	0	1	3	3846	692	1	1	1	1	0	3857	711	6	4574	9	18	27	1
63	63	3	1521191	4169	1615209	202889351	22020117	3437	9	699	24	0	1	3	3426	680	1	1	1	1	0	3437	699	6	4142	9	18	27	1
64	64	4	3697406	868	3330787	206586757	22020985	151	9	684	24	0	1	3	140	665	1	1	1	1	0	151	684	6	841	9	18	27	1
65	65	5	2046643	5241	2477423	208633400	22026226	4541	9	667	24	0	1	3	4530	648	1	1	1	1	0	4541	667	6	5214	9	18	27	1
66	66	6	2210858	5485	2134215	210844258	22031711	4852	9	600	24	0	1	3	4841	581	1	1	1	1	0	4852	600	6	5458	9	18	27	1
67	67	7	2071158	5199	2102575	212915416	22036910	4571	9	595	24	0	1	3	4560	576	1	1	1	1	0	4571	595	6	5172	9	18	27	1
68	68	8	2058966	5172	2411113	214974382	22042082	4554	9	585	24	0	1	3	4543	566	1	1	1	1	0	4554	585	6	5145	9	18	27	1
69	69	9	1832086	4174	1592519	216806468	22046256	3568	9	573	24	0	1	3	3557	554	1	1	1	1	0	3568	573	6	4147	9	18	27	1
70	70	10	2042958	5131	2343084	218849426	22051387	4529	9	569	24	0	1	3	4518	550	1	1	1	1	0	4529	569	6	5104	9	18	27	1
71	71	11	2062827	5145	2320753	220912253	22056532	4554	9	558	24	0	1	3	4543	539	1	1	1	1	0	4554	558	6	5118	9	18	27	1
72	72	12	2062100	5134	2788730	222974353	22061666	4554	9	547	24	0	1	3	4543	528	1	1	1	1	0	4554	547	6	5107	9	18	27	1
73	73	13	2070128	5149	2111136	225044481	22066815	4574	9	542	24	0	1	3	4563	523	1	1	1	1	0	4574	542	6	5122	9	18	27	1
74	74	14	2065016	5128	2298484	227109497	22071943	4565	9	530	24	0	1	3	4554	511	1	1	1	1	0	4565	530	6	5101	9	18	27	1
75	75	15	2272760	5477	2027836	229382257	22077420	4920	9	524	24	0	1	3	4909	505	1	1	1	1	0	4920	524	6	5450	9	18	27	1
76	76	16	2160200	5346	2146795	231542457	22082766	4922	9	391	24	0	1	3	4911	372	1	1	1	1	0	4922	391	6	5319	9	18	27	1
77	77	17	1578255	4091	1905677	233120712	22086857	3692	9	366	24	0	1	3	3681	347	1	1	1	1	0	3692	366	6	4064	9	18	27	1
78	78	18	3516299	7804	4166981	236637011	22094661	7447	9	324	24	0	1	3	7436	305	1	1	1	1	0	7447	324	6	7777	9	18	27	1
79	79	19	3622400	7821	3954763	240259411	22102482	7478	9	310	24	0	1	3	7467	291	1	1	1	1	0	7478	310	6	7794	9	18	27	1
80	80	20	3369432	7268	3368686	243628843	22109750	6931	9	304	24	0	1	3	6920	285	1	1	1	1	0	6931	304	6	7241	9	18	27	1
81	81	21	3658594	8056	3970063	247287437	22117806	7749	9	274	24	0	1	3	7738	255	1	1	1	1	0	7749	274	6	8029	9	18	27	1
82	82	22	3508992	7678	3909983	250796429	22125484	7382	9	263	24	0	1	3	7371	244	1	1	1	1	0	7382	263	6	7651	9	18	27	1
83	83	23	3519888	7701	4239740	254316317	22133185	7426	9	242	24	0	1	3	7415	223	1	1	1	1	0	7426	242	6	7674	9	18	27	1
84	84	24	3948233	9329	4505449	258264550	22142514	9153	9	143	24	0	1	3	9142	125	1	1	1	1	0	9153	143	6	9302	9	18	27	1
85	85	25	3503553	7543	3974502	261768103	22150057	7375	9	135	24	0	1	3	7364	117	1	1	1	1	0	7375	135	6	7516	9	18	27	1
86	86	26	3768730	7767	4437179	265536833	22157824	7606	9	128	24	0	1	3	7595	110	1	1	1	1	0	7606	128	6	7740	9	18	27	1
87	87	27	3814083	8111	4435540	269350916	22165935	7961	9	117	24	0	1	3	7950	99	1	1	1	1	0	7961	117	6	8084	9	18	27	1
88	88	28	3735939	7928	4056372	273086855	22173863	7789	9	106	24	0	1	3	7778	88	1	1	1	1	0	7789	106	6	7901	9	18	27	1
89	89	29	3685428	7712	4424449	276772283	22181575	7590	9	89	24	0	1	3	7579	71	1	1	1	1	0	7590	89	6	7685	9	18	27	1
90	90	0	3685850	7611	3655885	280458133	22189186	7559	9	19	24	0	1	3	7548	1	1	1	1	1	0	7559	19	6	7584	9	18	27	1
91	91	1	3351215	66996	8529111	283809348	22256182	7491	1219	58262	24	0	1	1121	6361	164	24062	34015	1	1	726	7491	58262	6	65759	1219	18	1237	1
92	92	2	3594506	72878	9408445	287403854	22329060	7839	1299	63716	24	0	1	73	7758	195	30378	33122	1	1	766	7839	63716	6	71561	1299	18	1317	1
93	93	3	1884033	2746	2828071	289287887	22331806	635	39	2048	24	0	1	35	592	217	1128	684	1	1	15	635	2048	6	2689	39	18	57	1
94	94	4	4548684	115812	18516992	293836571	22447618	10791	1403	103594	24	0	1	134	10648	305	22255	81013	1	1	837	10791	103594	6	114391	1403	18	1421	1
95	95	5	4504735	218831	24140023	298341306	22666449	10307	2868	205632	24	0	1	778	9520	789	51514	153167	46	97	1612	10307	205632	6	215945	2868	18	2886	1
96	96	6	4032788	83298	15117346	302374094	22749747	8888	1562	72824	24	0	1	108	8772	859	22414	49530	1	1	893	8888	72824	6	81718	1562	18	1580	1
97	97	7	4017350	80815	11226962	306391444	22830562	9050	1493	70248	24	0	1	181	8860	885	20240	49102	1	1	859	9050	70248	6	79304	1493	18	1511	1
98	98	8	4023046	117939	16708615	310414490	22948501	8841	1783	107291	24	0	1	61	8772	898	28508	77864	1	1	1009	8841	107291	6	116138	1783	18	1801	1
99	99	9	4083865	164262	19698075	314498355	23112763	9029	2082	153127	24	0	1	227	8793	906	39738	112462	1	1	1172	9029	153127	6	162162	2082	18	2100	1
100	100	10	4000288	102456	15807981	318498643	23215219	8819	1440	92173	24	0	1	48	8763	917	32611	58623	1	1	842	8819	92173	6	100998	1440	18	1458	1
101	101	11	4016704	97247	11223343	322515347	23312466	8793	1474	86956	24	0	1	13	8772	923	25168	60843	1	1	857	8793	86956	6	95755	1474	18	1492	1
102	102	12	4019174	150569	17027422	326534521	23463035	8793	1972	139780	24	0	1	13	8772	933	33904	104921	1	1	1137	8793	139780	6	148579	1972	18	1990	1
103	103	13	4018309	97471	15608723	330552830	23560506	8799	1477	87171	24	0	1	19	8772	943	25036	61170	1	1	859	8799	87171	6	95976	1477	18	1495	1
104	104	14	3997945	101804	12048227	334550775	23662310	8775	1430	91575	24	0	1	18	8749	953	32365	58235	1	1	836	8775	91575	6	100356	1430	18	1448	1
105	105	15	3999801	157233	18321593	338550576	23819543	8787	1994	146428	24	0	1	30	8749	968	41435	104003	1	1	1148	8787	146428	6	155221	1994	18	2012	1
106	106	16	4015778	125587	17750008	342566354	23945130	8913	1733	114917	24	0	1	114	8791	974	33169	80752	1	1	981	8913	114917	6	123836	1733	18	1751	1
107	107	17	3999143	127720	17935826	346565497	24072850	8787	1857	117052	24	0	1	30	8749	985	39590	76455	1	1	1059	8787	117052	6	125845	1857	18	1875	1
108	108	18	4016813	92322	11751599	350582310	24165172	8805	1383	82110	24	0	1	25	8772	990	20496	60602	1	1	799	8805	82110	6	90921	1383	18	1401	1
109	109	19	4338354	127093	17587299	354920664	24292265	9938	1959	115172	24	0	1	399	9530	1138	32992	81020	1	1	1122	9938	115172	6	125116	1959	18	1977	1
110	110	20	4431881	133889	18498402	359352545	24426154	10737	2665	120463	24	0	1	243	10485	1168	31361	87912	1	1	1537	10737	120463	6	131206	2665	18	2683	1
111	111	21	3997434	96026	11240953	363349979	24522180	8775	1306	85921	24	0	1	18	8749	1179	27173	57547	1	1	764	8775	85921	6	94702	1306	18	1324	1
112	112	22	4197415	106001	10856475	367547394	24628181	9442	1711	94824	24	0	1	287	9146	1229	31447	61985	46	97	988	9442	94824	6	104272	1711	18	1729	1
113	113	23	4011827	58671	9049077	371559221	24686852	8787	1135	48725	24	0	1	30	8749	1239	19658	27806	1	1	677	8787	48725	6	57518	1135	18	1153	1
114	114	24	4191207	124218	17079202	375750428	24811070	9237	1637	113320	24	0	1	222	9006	1246	28968	82943	46	97	945	9237	113320	6	122563	1637	18	1655	1
115	115	25	4017161	52001	12923871	379767589	24863071	8793	1157	42027	24	0	1	13	8772	1252	14031	26723	1	1	682	8793	42027	6	50826	1157	18	1175	1
116	116	26	4016254	57968	13717216	383783843	24921039	8793	1248	47903	24	0	1	13	8772	1259	14183	32440	1	1	728	8793	47903	6	56702	1248	18	1266	1
117	117	27	4016947	59137	10090640	387800790	24980176	8793	1294	49026	24	0	1	13	8772	1266	15308	32431	1	1	750	8793	49026	6	57825	1294	18	1312	1
118	118	28	4393412	113395	16233568	392194202	25093571	9813	1545	102013	24	0	1	307	9497	1291	27054	73646	1	1	896	9813	102013	6	111832	1545	18	1563	1
119	119	29	4378629	127715	17943946	396572831	25221286	9720	1852	116119	24	0	1	48	9664	1302	29151	85503	46	97	1051	9720	116119	6	125845	1852	18	1870	1
120	120	0	4113166	164618	19611875	400685997	25385904	9227	2010	153357	24	0	1	318	8900	1309	35625	116260	46	97	1144	9227	153357	6	162590	2010	18	2028	1
121	121	1	4022785	56942	9033108	404708782	25442846	9162	519	47237	24	0	1	357	8796	1247	22735	23233	1	1	272	9162	47237	6	56405	519	18	537	1
122	122	2	4861113	91357	8023745	409569895	25534203	11103	608	79622	24	0	1	117	10978	1235	29969	48396	1	1	322	11103	79622	6	90731	608	18	626	1
123	123	3	3591987	95556	9374605	413161882	25629759	7868	1285	86379	24	0	1	71	7789	1229	27331	57797	1	1	754	7868	86379	6	94253	1285	18	1303	1
124	124	4	3613730	27911	5904209	416775612	25657670	8094	232	19561	24	0	1	262	7823	1161	17378	1001	1	1	112	8094	19561	6	27661	232	18	250	1
125	125	5	3351215	20037	5203464	420126827	25677707	7470	176	12367	24	0	1	3	7459	737	8861	2749	1	1	83	7470	12367	6	19843	176	18	194	1
126	126	6	3594506	20415	5752420	423721333	25698122	7798	184	12409	24	0	1	3	7787	654	9242	2493	1	1	87	7798	12409	6	20213	184	18	202	1
127	127	7	1884033	6749	2644022	425605366	25704871	4076	51	2598	24	0	1	3	4065	624	1208	746	1	1	21	4076	2598	6	6680	51	18	69	1
128	128	8	4548684	106161	16365447	430154050	25811032	10664	1868	93602	27	0	1	3	10652	615	25319	67645	1	1	1078	10664	93602	7	104273	1868	20	1888	1
129	129	9	4504735	122846	18245384	434658785	25933878	9903	1204	111712	27	0	1	3	9891	608	29358	81582	46	97	664	9903	111712	7	121622	1204	20	1224	1
130	130	10	4032788	18875	8681270	438691573	25952753	8806	182	9860	27	0	1	3	8794	599	2305	6935	1	1	87	8806	9860	7	18673	182	20	202	1
131	131	11	4017350	10159	4347450	442708923	25962912	8795	16	1321	27	0	1	3	8783	593	120	588	1	1	3	8795	1321	7	10123	16	20	36	1
132	132	12	4023046	11256	8396303	446731969	25974168	8827	48	2354	27	0	1	3	8815	593	383	1357	1	1	19	8827	2354	7	11188	48	20	68	1
133	133	13	4083865	25481	10116420	450815834	25999649	8838	157	16459	27	0	1	3	8826	581	4443	11414	1	1	74	8838	16459	7	25304	157	20	177	1
134	134	14	4000288	10740	4041462	454816122	26010389	8786	30	1897	27	0	1	3	8774	577	288	1011	1	1	10	8786	1897	7	10690	30	20	50	1
135	135	15	4016704	13410	8382312	458832826	26023799	8795	155	4433	27	0	1	3	8783	566	1725	2121	1	1	72	8795	4433	7	13235	155	20	175	1
136	136	16	4019174	13484	9307306	462852000	26037283	8795	120	4542	27	0	1	3	8783	561	1650	2310	1	1	55	8795	4542	7	13344	120	20	140	1
137	137	17	4018309	16625	10574017	466870309	26053908	8798	252	7548	27	0	1	3	8786	552	2709	4266	1	1	123	8798	7548	7	16353	252	20	272	1
138	138	18	3997945	18302	4989765	470868254	26072210	8768	157	9350	27	0	1	3	8756	540	7750	1039	1	1	73	8768	9350	7	18125	157	20	177	1
139	139	19	3999801	18418	5994579	474868055	26090628	8778	145	9468	27	0	1	3	8766	367	7794	1286	1	1	67	8778	9468	7	18253	145	20	165	1
140	140	20	4015778	22291	6239677	478883833	26112919	8781	358	13125	27	0	1	3	8769	330	9670	3104	1	1	175	8781	13125	7	21913	358	20	378	1
141	141	21	3999143	10445	4782017	482882976	26123364	8778	24	1616	27	0	1	3	8766	314	242	1039	1	1	7	8778	1616	7	10401	24	20	44	1
142	142	22	4016813	11401	4944276	486899789	26134765	8804	210	2360	27	0	1	3	8792	240	1503	596	1	1	102	8804	2360	7	11171	210	20	230	1
143	143	23	4338354	52029	11557240	491238143	26186794	9571	617	41814	27	0	1	3	9559	228	14635	26929	1	1	324	9571	41814	7	51392	617	20	637	1
144	144	24	4431881	23912	10494808	495670024	26210706	10468	298	13119	27	0	1	3	10456	215	4975	7908	1	1	143	10468	13119	7	23594	298	20	318	1
145	145	25	3997434	10258	4023792	499667458	26220964	8767	38	1426	27	0	1	3	8755	208	359	838	1	1	14	8767	1426	7	10200	38	20	58	1
146	146	26	4197415	50196	11434891	503864873	26271160	9379	571	40219	27	0	1	3	9367	202	11035	28819	46	97	305	9379	40219	7	49605	571	20	591	1
147	147	27	4011827	18159	4102602	507876700	26289319	8778	179	9175	27	0	1	3	8766	186	4783	4185	1	1	84	8778	9175	7	17960	179	20	199	1
148	148	28	4191207	23407	5958599	512067907	26312726	9237	281	13862	27	0	1	3	9225	147	5093	8601	1	1	136	9237	13862	7	23106	281	20	301	1
149	149	29	4017161	12333	4652148	516085068	26325059	8795	132	3379	27	0	1	3	8783	124	1087	2148	1	1	61	8795	3379	7	12181	132	20	152	1
150	150	0	4016254	15346	4504529	520101322	26340405	8795	163	6361	27	0	1	3	8783	109	3171	3061	1	1	76	8795	6361	7	15163	163	20	183	1
151	151	1	4016947	19418	5472622	524118269	26359823	8795	295	10301	27	0	1	3	8783	99	6238	3944	1	1	142	8795	10301	7	19103	295	20	315	1
152	152	2	4393412	19878	5667721	528511681	26379701	9630	189	10032	27	0	1	3	9618	90	4726	5196	1	1	89	9630	10032	7	19669	189	20	209	1
153	153	3	4378629	70670	13047250	532890310	26450371	9655	602	60386	27	0	1	3	9643	74	17529	42620	46	97	312	9655	60386	7	70048	602	20	622	1
154	154	4	4113166	69599	6293386	537003476	26519970	9013	738	59821	27	0	1	3	9001	1	21334	38323	46	97	396	9013	59821	7	68841	738	20	758	1
155	155	5	4022785	37360	5572782	541026261	26557330	8942	476	27915	27	0	1	3	8930	1	19602	8291	1	1	234	8942	27915	7	36864	476	20	496	1
156	156	6	4861113	169482	14098163	545887374	26726812	10971	2114	156370	27	0	1	3	10959	1	40366	115981	1	1	1192	10971	156370	7	167348	2114	20	2134	1
157	157	7	3591987	19309	4510529	549479361	26746121	7827	197	11258	27	0	1	3	7815	1	8644	2593	1	1	93	7827	11258	7	19092	197	20	217	1
158	158	8	3613730	22317	3777334	553093091	26768438	7804	175	14311	27	0	1	3	7792	1	13367	923	1	1	82	7804	14311	7	22122	175	20	195	1
159	159	9	5107940	110411	13749965	558201031	26878849	12065	1649	96670	27	0	1	623	11432	355	25361	70931	1	1	989	12065	96670	7	108742	1649	20	1669	1
160	160	10	4798357	164506	16290508	562999388	27043355	11312	1645	151522	27	0	1	1334	9968	1500	36199	113659	46	97	979	11312	151522	7	162841	1645	20	1665	1
161	161	11	4694993	153495	14760348	567694381	27196850	11042	1476	140950	27	0	1	508	10524	1788	37352	101787	1	1	871	11042	140950	7	151999	1476	20	1496	1
162	162	12	4629219	185090	16201619	572323600	27381940	10659	2574	171830	27	0	1	157	10492	1798	48653	121215	46	97	1474	10659	171830	7	182496	2574	20	2594	1
163	163	13	3202883	90156	6866723	575526483	27472096	7148	812	82169	27	0	1	339	6799	1807	24184	56155	1	1	474	7148	82169	7	89324	812	20	832	1
164	164	14	4967825	209859	23590027	580494308	27681955	11370	1736	196726	27	0	1	409	10951	1961	50990	143611	46	97	997	11370	196726	7	208103	1736	20	1756	1
165	165	15	2432136	11847	3303377	582926444	27693802	5411	143	6266	27	0	1	136	5265	1970	1700	2575	1	1	66	5411	6266	7	11684	143	20	163	1
166	166	16	4066750	122697	11849758	586993194	27816499	9584	2037	111049	27	0	1	87	9488	1989	27953	81084	1	1	1182	9584	111049	7	120640	2037	20	2057	1
167	167	17	3878026	87206	9207326	590871220	27903705	8951	1669	76559	27	0	1	31	8911	1998	20336	54202	1	1	984	8951	76559	7	85517	1669	20	1689	1
168	168	18	4847170	202683	23004062	595718390	28106388	11620	2785	188251	27	0	1	175	11435	2031	54672	131525	1	1	1588	11620	188251	7	199878	2785	20	2805	1
169	169	19	4713986	193971	17162962	600432376	28300359	11145	2535	180264	27	0	1	405	10730	2037	53013	125050	46	97	1451	11145	180264	7	191416	2535	20	2555	1
170	170	20	4815637	144836	18392833	605248013	28445195	10944	1198	132667	27	0	1	129	10805	2045	40244	90355	1	1	682	10944	132667	7	143618	1198	20	1218	1
171	171	21	2418637	8425	3661775	607666650	28453620	5273	52	3073	27	0	1	38	5226	2052	305	695	1	1	21	5273	3073	7	8353	52	20	72	1
172	172	22	4795235	166271	20997265	612461885	28619891	11054	1511	153679	27	0	1	350	10694	2176	46457	105023	1	1	856	11054	153679	7	164740	1511	20	1531	1
173	173	23	2440936	11291	3327947	614902821	28631182	5321	150	5793	27	0	1	54	5258	2181	2249	1342	1	1	73	5321	5793	7	11121	150	20	170	1
