logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
25	25	25	5440000	865782	62862771	139788306	22200161	12995	12776	839961	24	26	1	4	12983	4821	183864	651211	30	17	6855	12995	839961	6	852962	12776	18	12794	1
26	26	26	5440000	865782	78523155	145228306	23065943	12995	12776	839961	24	26	1	4	12983	4821	183864	651211	30	17	6855	12995	839961	6	852962	12776	18	12794	1
27	27	27	5439857	865751	76873987	150668163	23931694	12995	12776	839930	24	26	1	4	12983	4821	183861	651183	30	17	6855	12995	839930	6	852931	12776	18	12794	1
28	28	28	5440032	865780	76448529	156108195	24797474	12995	12776	839959	24	26	1	4	12983	4821	183867	651206	30	17	6855	12995	839959	6	852960	12776	18	12794	1
29	29	29	5439853	865753	77324794	161548048	25663227	12995	12776	839932	24	26	1	4	12983	4821	183865	651181	30	17	6855	12995	839932	6	852933	12776	18	12794	1
30	30	0	5439857	33249	16390200	166987905	25696476	12995	112	20118	24	0	1	4	12983	93	5235	14772	1	1	53	12995	20118	6	33119	112	18	130	1
31	31	1	5439855	33180	16149422	172427760	25729656	12995	112	20049	24	0	1	4	12983	93	5165	14773	1	1	53	12995	20049	6	33050	112	18	130	1
32	32	2	5440685	33268	17207586	177868445	25762924	12995	112	20137	24	0	1	4	12983	93	5168	14858	1	1	53	12995	20137	6	33138	112	18	130	1
33	33	3	5439955	33201	11306475	183308400	25796125	12995	112	20070	24	0	1	4	12983	93	5167	14792	1	1	53	12995	20070	6	33071	112	18	130	1
34	34	4	5439957	33198	16135232	188748357	25829323	12995	112	20067	24	0	1	4	12983	93	5164	14792	1	1	53	12995	20067	6	33068	112	18	130	1
35	35	5	5439983	33208	17531173	194188340	25862531	12995	112	20077	24	0	1	4	12983	93	5169	14797	1	1	53	12995	20077	6	33078	112	18	130	1
36	36	6	5439985	33209	17770412	199628325	25895740	12995	112	20078	24	0	1	4	12983	93	5168	14799	1	1	53	12995	20078	6	33079	112	18	130	1
37	37	7	5439863	33180	15139389	205068188	25928920	12995	112	20049	24	0	1	4	12983	93	5162	14776	1	1	53	12995	20049	6	33050	112	18	130	1
38	38	8	5439863	33184	16284191	210508051	25962104	12995	112	20053	24	0	1	4	12983	93	5166	14776	1	1	53	12995	20053	6	33054	112	18	130	1
39	39	9	5439992	33203	15663086	215948043	25995307	12995	112	20072	24	0	1	4	12983	93	5170	14791	1	1	53	12995	20072	6	33073	112	18	130	1
40	40	10	5439863	33183	17545562	221387906	26028490	12995	112	20052	24	0	1	4	12983	93	5165	14776	1	1	53	12995	20052	6	33053	112	18	130	1
41	41	11	5439863	33182	16632558	226827769	26061672	12995	111	20052	24	0	1	4	12983	93	5165	14776	1	1	53	12995	20052	6	33053	111	18	129	1
42	42	12	5439865	33181	17704322	232267634	26094853	12995	112	20050	24	0	1	4	12983	93	5163	14776	1	1	53	12995	20050	6	33051	112	18	130	1
43	43	13	5439875	33185	17905871	237707509	26128038	12995	112	20054	24	0	1	4	12983	93	5166	14777	1	1	53	12995	20054	6	33055	112	18	130	1
44	44	14	5439863	33177	15794805	243147372	26161215	12995	111	20047	24	0	1	4	12983	93	5166	14770	1	1	53	12995	20047	6	33048	111	18	129	1
45	45	15	5439865	33183	17565392	248587237	26194398	12995	111	20053	24	0	1	4	12983	93	5166	14776	1	1	53	12995	20053	6	33054	111	18	129	1
46	46	16	5439875	33189	17030916	254027112	26227587	12995	112	20058	24	0	1	4	12983	93	5168	14779	1	1	53	12995	20058	6	33059	112	18	130	1
47	47	17	5439883	33190	14613682	259466995	26260777	12995	112	20059	24	0	1	4	12983	93	5169	14779	1	1	53	12995	20059	6	33060	112	18	130	1
48	48	18	5440040	18016	8658852	264907035	26278793	12995	11	4986	24	0	1	4	12983	1	4828	139	1	1	1	12995	4986	6	17987	11	18	29	1
49	49	19	5440040	1963	7440160	270347075	26280756	12	11	1916	24	0	1	4	1	1	1757	140	1	1	1	12	1916	6	1934	11	18	29	1
50	50	20	5439992	1941	16506730	275787067	26282697	12	11	1894	24	0	1	4	1	1	1759	117	1	1	1	12	1894	6	1912	11	18	29	1
51	51	21	5440320	1973	16643879	281227387	26284670	12	11	1926	24	0	1	4	1	1	1756	151	1	1	1	12	1926	6	1944	11	18	29	1
52	52	22	5440000	1950	14927630	286667387	26286620	12	11	1903	24	0	1	4	1	1	1755	129	1	1	1	12	1903	6	1921	11	18	29	1
53	53	23	5439998	1949	16545460	292107385	26288569	12	11	1902	24	0	1	4	1	1	1755	128	1	1	1	12	1902	6	1920	11	18	29	1
54	54	24	5439883	1926	7228742	297547268	26290495	12	11	1879	24	0	1	4	1	1	1753	108	1	1	1	12	1879	6	1897	11	18	29	1
55	55	25	5440389	2023	16623989	302987657	26292518	12	11	1976	24	0	1	4	1	1	1769	188	1	1	1	12	1976	6	1994	11	18	29	1
56	56	26	5440585	2018	14896090	308428242	26294536	12	11	1971	24	0	1	4	1	1	1768	184	1	1	1	12	1971	6	1989	11	18	29	1
57	57	27	5440266	1985	16598129	313868508	26296521	12	11	1938	24	0	1	4	1	1	1759	160	1	1	1	12	1938	6	1956	11	18	29	1
58	58	28	5364044	18058	11078336	319232552	26314579	12968	91	4975	24	0	1	11	12949	63	1298	3596	1	1	42	12968	4975	6	17949	91	18	109	1
59	59	29	5363956	18252	7445801	324596508	26332831	12965	91	5172	24	0	1	4	12953	63	1484	3607	1	1	42	12965	5172	6	18143	91	18	109	1
60	60	0	5363849	17668	6602096	329960357	26350499	12965	17	4662	24	0	1	4	12953	63	1001	3580	1	1	4	12965	4662	6	17633	17	18	35	1
61	61	1	5364246	17708	6777114	335324603	26368207	12965	17	4702	24	0	1	4	12953	63	997	3624	1	1	4	12965	4702	6	17673	17	18	35	1
62	62	2	5364720	17740	7506150	340689323	26385947	12965	17	4734	24	0	1	4	12953	63	1005	3648	1	1	4	12965	4734	6	17705	17	18	35	1
63	63	3	5364682	17736	6622746	346054005	26403683	12965	17	4730	24	0	1	4	12953	63	1003	3646	1	1	4	12965	4730	6	17701	17	18	35	1
64	64	4	5363591	17637	7174142	351417596	26421320	12965	17	4631	24	0	1	4	12953	63	992	3558	1	1	4	12965	4631	6	17602	17	18	35	1
65	65	5	5363591	17634	6703075	356781187	26438954	12965	17	4628	24	0	1	4	12953	63	989	3558	1	1	4	12965	4628	6	17599	17	18	35	1
66	66	6	5364488	17729	6328398	362145675	26456683	12965	17	4723	24	0	1	4	12953	63	994	3648	1	1	4	12965	4723	6	17694	17	18	35	1
67	67	7	5334777	14650	7166112	367480452	26471333	12968	17	1641	24	0	1	11	12949	81	186	1356	1	1	4	12968	1641	6	14615	17	18	35	1
68	68	8	5334755	14702	6804275	372815207	26486035	12965	17	1696	24	0	1	4	12953	81	244	1353	1	1	4	12965	1696	6	14667	17	18	35	1
69	69	9	5334755	14823	6800975	378149962	26500858	12965	17	1817	24	0	1	4	12953	81	365	1353	1	1	4	12965	1817	6	14788	17	18	35	1
70	70	10	5334755	14823	6606556	383484717	26515681	12965	17	1817	24	0	1	4	12953	81	365	1353	1	1	4	12965	1817	6	14788	17	18	35	1
71	71	11	5334759	14825	7165452	388819476	26530506	12965	17	1819	24	0	1	4	12953	81	366	1354	1	1	4	12965	1819	6	14790	17	18	35	1
72	72	12	5334761	14825	7249082	394154237	26545331	12965	17	1819	24	0	1	4	12953	81	366	1354	1	1	4	12965	1819	6	14790	17	18	35	1
73	73	13	5335187	14870	6812824	399489424	26560201	12965	17	1864	24	0	1	4	12953	81	366	1399	1	1	4	12965	1864	6	14835	17	18	35	1
74	74	14	5335217	14885	6829225	404824641	26575086	12965	17	1879	24	0	1	4	12953	81	365	1415	1	1	4	12965	1879	6	14850	17	18	35	1
75	75	15	5337737	14691	6094839	410162378	26589777	12968	17	1682	24	0	1	11	12949	91	269	1304	1	1	4	12968	1682	6	14656	17	18	35	1
76	76	16	5337465	14740	6549316	415499843	26604517	12965	17	1734	24	0	1	4	12953	91	338	1287	1	1	4	12965	1734	6	14705	17	18	35	1
77	77	17	5337443	14906	7054763	420837286	26619423	12965	17	1900	24	0	1	4	12953	91	511	1280	1	1	4	12965	1900	6	14871	17	18	35	1
78	78	18	5337657	16033	7549020	426174943	26635456	12965	91	2953	24	0	1	4	12953	91	1348	1496	1	1	42	12965	2953	6	15924	91	18	109	1
79	79	19	5337443	16003	7253511	431512386	26651459	12965	91	2923	24	0	1	4	12953	91	1346	1468	1	1	42	12965	2923	6	15894	91	18	109	1
80	80	20	5337568	16028	6746665	436849954	26667487	12965	91	2948	24	0	1	4	12953	91	1348	1491	1	1	42	12965	2948	6	15919	91	18	109	1
81	81	21	5337566	16027	7823618	442187520	26683514	12965	91	2947	24	0	1	4	12953	91	1348	1490	1	1	42	12965	2947	6	15918	91	18	109	1
82	82	22	5337568	16027	7231102	447525088	26699541	12965	91	2947	24	0	1	4	12953	91	1348	1490	1	1	42	12965	2947	6	15918	91	18	109	1
83	83	23	5337473	16013	7043973	452862561	26715554	12965	91	2933	24	0	1	4	12953	91	1347	1477	1	1	42	12965	2933	6	15904	91	18	109	1
84	84	24	5337630	16036	6792345	458200191	26731590	12965	91	2956	24	0	1	4	12953	91	1345	1502	1	1	42	12965	2956	6	15927	91	18	109	1
85	85	25	5330377	14927	7014213	463530568	26746517	12968	91	1844	24	0	1	11	12949	102	937	787	1	1	42	12968	1844	6	14818	91	18	109	1
86	86	26	5362943	17865	6314878	468893511	26764382	12974	93	4774	24	0	1	17	12949	114	1186	3456	1	1	43	12974	4774	6	17754	93	18	111	1
87	87	27	5362003	18007	7115883	474255514	26782389	12972	93	4918	24	0	1	4	12960	114	1409	3377	1	1	43	12972	4918	6	17896	93	18	111	1
88	88	28	5362251	17504	6736395	479617765	26799893	12972	19	4489	24	0	1	4	12960	99	1008	3364	1	1	5	12972	4489	6	17467	19	18	37	1
89	89	29	5361995	17473	7474670	484979760	26817366	12972	19	4458	24	0	1	4	12960	99	992	3349	1	1	5	12972	4458	6	17436	19	18	37	1
90	90	0	5362251	17489	5490243	490342011	26834855	12972	19	4474	24	0	1	4	12960	99	1009	3348	1	1	5	12972	4474	6	17452	19	18	37	1
91	91	1	5361902	17445	5505904	495703913	26852300	12972	19	4430	24	0	1	4	12960	99	990	3323	1	1	5	12972	4430	6	17408	19	18	37	1
92	92	2	5362305	17493	6603146	501066218	26869793	12972	19	4478	24	0	1	4	12960	99	993	3368	1	1	5	12972	4478	6	17456	19	18	37	1
93	93	3	5361854	17430	6643166	506428072	26887223	12972	19	4415	24	0	1	4	12960	99	984	3314	1	1	5	12972	4415	6	17393	19	18	37	1
94	94	4	5366392	18046	5695042	511794464	26905269	12968	17	5037	24	0	1	11	12949	108	407	4504	1	1	4	12968	5037	6	18011	17	18	35	1
95	95	5	5366392	18261	6708205	517160856	26923530	12965	17	5255	24	0	1	4	12953	108	678	4451	1	1	4	12965	5255	6	18226	17	18	35	1
96	96	6	5366334	18649	5972240	522527190	26942179	12965	17	5643	24	0	1	4	12953	108	1074	4443	1	1	4	12965	5643	6	18614	17	18	35	1
97	97	7	5366312	18690	10023493	527893502	26960869	12965	17	5684	24	0	1	4	12953	99	1088	4479	1	1	4	12965	5684	6	18655	17	18	35	1
98	98	8	5366410	18700	5769452	533259912	26979569	12965	17	5694	24	0	1	4	12953	99	1082	4495	1	1	4	12965	5694	6	18665	17	18	35	1
99	99	9	5366408	18696	5867991	538626320	26998265	12965	17	5690	24	0	1	4	12953	99	1081	4492	1	1	4	12965	5690	6	18661	17	18	35	1
100	100	10	5366410	18698	7567889	543992730	27016963	12965	17	5692	24	0	1	4	12953	99	1080	4495	1	1	4	12965	5692	6	18663	17	18	35	1
101	101	11	5366629	18723	5838731	549359359	27035686	12965	17	5717	24	0	1	4	12953	99	1087	4513	1	1	4	12965	5717	6	18688	17	18	35	1
102	102	12	5366754	18722	7077173	554726113	27054408	12965	17	5716	24	0	1	4	12953	99	1073	4526	1	1	4	12965	5716	6	18687	17	18	35	1
103	103	13	5366354	18696	5587723	560092467	27073104	12965	17	5690	24	0	1	4	12953	99	1083	4490	1	1	4	12965	5690	6	18661	17	18	35	1
104	104	14	5366324	18690	6955243	565458791	27091794	12965	17	5684	24	0	1	4	12953	99	1084	4483	1	1	4	12965	5684	6	18655	17	18	35	1
105	105	15	6750353	235719	22050603	572209144	27327513	17687	4234	213774	24	0	1	4734	12944	1149	45701	166903	1	1	2473	17687	213774	6	231467	4234	18	4252	1
106	106	16	6750329	244380	19894447	578959473	27571893	18113	4234	222009	24	0	1	5	18099	1149	50370	170469	1	1	2473	18113	222009	6	240128	4234	18	4252	1
107	107	17	6750476	244817	23562083	585709949	27816710	18113	4234	222446	24	0	1	5	18099	1149	50787	170489	1	1	2473	18113	222446	6	240565	4234	18	4252	1
108	108	18	6750329	244811	31306331	592460278	28061521	18113	4234	222440	24	0	1	5	18099	1149	50781	170489	1	1	2473	18113	222440	6	240559	4234	18	4252	1
109	109	19	6751642	244956	30955843	599211920	28306477	18113	4234	222585	24	0	1	5	18099	1149	50796	170619	1	1	2473	18113	222585	6	240704	4234	18	4252	1
110	110	20	6751701	244947	32165496	605963621	28551424	18113	4234	222576	24	0	1	5	18099	1149	50798	170608	1	1	2473	18113	222576	6	240695	4234	18	4252	1
111	111	21	6750834	244854	29579212	612714455	28796278	18113	4234	222483	24	0	1	5	18099	1149	50784	170529	1	1	2473	18113	222483	6	240602	4234	18	4252	1
112	112	22	6751239	244895	30732955	619465694	29041173	18113	4234	222524	24	0	1	5	18099	1149	50787	170567	1	1	2473	18113	222524	6	240643	4234	18	4252	1
113	113	23	5372661	22191	8340354	624838355	29063364	13050	61	9056	24	0	1	82	12960	1160	2722	5115	30	12	26	13050	9056	6	22112	61	18	79	1
114	114	24	5373322	23009	7290102	630211677	29086373	13011	61	9913	24	0	1	5	12998	1160	3499	5235	1	1	26	13011	9913	6	22930	61	18	79	1
115	115	25	5372899	23258	7866867	635584576	29109631	13011	61	10162	24	0	1	5	12998	1151	3756	5236	1	1	26	13011	10162	6	23179	61	18	79	1
116	116	26	5372776	23192	7267332	640957352	29132823	13011	61	10096	24	0	1	5	12998	1136	3753	5188	1	1	26	13011	10096	6	23113	61	18	79	1
117	117	27	5372637	23165	7292411	646329989	29155988	13011	61	10069	24	0	1	5	12998	1136	3746	5168	1	1	26	13011	10069	6	23086	61	18	79	1
118	118	28	5372830	23204	5184305	651702819	29179192	13011	61	10108	24	0	1	5	12998	1136	3752	5201	1	1	26	13011	10108	6	23125	61	18	79	1
119	119	29	5372665	23176	7836398	657075484	29202368	13011	61	10080	24	0	1	5	12998	1136	3750	5175	1	1	26	13011	10080	6	23097	61	18	79	1
120	120	0	5372947	23168	8395024	662448431	29225536	13011	61	10072	24	0	1	5	12998	1136	3763	5154	1	1	26	13011	10072	6	23089	61	18	79	1
121	121	1	5372738	23130	7342691	667821169	29248666	13011	61	10034	24	0	1	5	12998	1136	3747	5132	1	1	26	13011	10034	6	23051	61	18	79	1
122	122	2	5331293	15076	7573779	673152462	29263742	12972	17	2063	24	0	1	15	12949	1143	105	797	1	1	4	12972	2063	6	15041	17	18	35	1
123	123	3	5331295	15140	7685149	678483757	29278882	12967	17	2132	24	0	1	5	12954	1143	178	792	1	1	4	12967	2132	6	15105	17	18	35	1
124	124	4	5331295	15220	6830934	683815052	29294102	12967	17	2212	24	0	1	5	12954	1134	270	789	1	1	4	12967	2212	6	15185	17	18	35	1
125	125	5	5331295	15220	7343901	689146347	29309322	12967	17	2212	24	0	1	5	12954	1134	267	792	1	1	4	12967	2212	6	15185	17	18	35	1
126	126	6	5335656	15572	7139783	694482003	29324894	12972	17	2559	24	0	1	15	12949	1150	140	1250	1	1	4	12972	2559	6	15537	17	18	35	1
127	127	7	5335690	15627	6780355	699817693	29340521	12967	17	2619	24	0	1	5	12954	1150	183	1267	1	1	4	12967	2619	6	15592	17	18	35	1
128	128	8	5375199	20140	6914794	705192892	29360661	12976	20	7117	27	0	1	18	12949	1159	571	5367	1	1	5	12976	7117	7	20100	20	20	40	1
129	129	9	5375199	20214	7497510	710568091	29380875	12971	20	7196	27	0	1	5	12957	1159	639	5378	1	1	5	12971	7196	7	20174	20	20	40	1
130	130	10	5375179	20285	6975083	715943270	29401160	12971	20	7267	27	0	1	5	12957	1159	711	5377	1	1	5	12971	7267	7	20245	20	20	40	1
131	131	11	5375159	20286	6663455	721318429	29421446	12971	20	7268	27	0	1	5	12957	1159	711	5378	1	1	5	12971	7268	7	20246	20	20	40	1
132	132	12	5375227	20286	7921197	726693656	29441732	12971	20	7268	27	0	1	5	12957	1159	712	5377	1	1	5	12971	7268	7	20246	20	20	40	1
133	133	13	5375199	20282	6915424	732068855	29462014	12971	20	7264	27	0	1	5	12957	1159	708	5377	1	1	5	12971	7264	7	20242	20	20	40	1
134	134	14	5375340	20295	7100343	737444195	29482309	12971	20	7277	27	0	1	5	12957	1159	712	5386	1	1	5	12971	7277	7	20255	20	20	40	1
135	135	15	5375233	19228	6826155	742819428	29501537	12971	20	6210	27	0	1	5	12957	96	718	5377	1	1	5	12971	6210	7	19188	20	20	40	1
136	136	16	5375481	19258	6790674	748194909	29520795	12971	20	6240	27	0	1	5	12957	96	721	5404	1	1	5	12971	6240	7	19218	20	20	40	1
137	137	17	5375219	19230	6186149	753570128	29540025	12971	20	6212	27	0	1	5	12957	96	719	5378	1	1	5	12971	6212	7	19190	20	20	40	1
138	138	18	5375215	19230	7248462	758945343	29559255	12971	20	6212	27	0	1	5	12957	96	720	5377	1	1	5	12971	6212	7	19190	20	20	40	1
139	139	19	5375171	19234	6567716	764320514	29578489	12971	20	6216	27	0	1	5	12957	96	724	5377	1	1	5	12971	6216	7	19194	20	20	40	1
140	140	20	5375171	19231	7719758	769695685	29597720	12971	20	6213	27	0	1	5	12957	96	721	5377	1	1	5	12971	6213	7	19191	20	20	40	1
141	141	21	5375163	19233	6443567	775070848	29616953	12971	20	6215	27	0	1	5	12957	96	722	5378	1	1	5	12971	6215	7	19193	20	20	40	1
142	142	22	5375191	19230	7149093	780446039	29636183	12971	20	6212	27	0	1	5	12957	96	720	5377	1	1	5	12971	6212	7	19190	20	20	40	1
143	143	23	6731365	239838	20562803	787177404	29876021	18105	4207	217499	27	0	1	56	18039	111	49696	167671	1	1	2460	18105	217499	7	235611	4207	20	4227	1
144	144	24	6731252	239947	29436084	793908656	30115968	18085	4207	217628	27	0	1	5	18070	111	49832	167664	1	1	2460	18085	217628	7	235720	4207	20	4227	1
145	145	25	6731276	240106	27047509	800639932	30356074	18085	4207	217787	27	0	1	5	18070	111	49990	167665	1	1	2460	18085	217787	7	235879	4207	20	4227	1
146	146	26	6731276	240107	30134619	807371208	30596181	18085	4207	217788	27	0	1	5	18070	111	49991	167665	1	1	2460	18085	217788	7	235880	4207	20	4227	1
147	147	27	6731151	240094	33182399	814102359	30836275	18085	4207	217775	27	0	1	5	18070	111	49986	167657	1	1	2460	18085	217775	7	235867	4207	20	4227	1
148	148	28	6731151	240093	31690268	820833510	31076368	18085	4207	217774	27	0	1	5	18070	111	49985	167657	1	1	2460	18085	217774	7	235866	4207	20	4227	1
149	149	29	5340733	15710	7057493	826174243	31092078	12982	24	2677	27	0	1	24	12949	147	385	2125	1	1	7	12982	2677	7	15666	24	20	44	1
150	150	0	5340552	15799	6348958	831514795	31107877	12977	24	2771	27	0	1	6	12962	147	499	2105	1	1	7	12977	2771	7	15755	24	20	44	1
151	151	1	5340558	15930	6367877	836855353	31123807	12977	24	2902	27	0	1	6	12962	147	630	2105	1	1	7	12977	2902	7	15886	24	20	44	1
152	152	2	5340638	15928	5452804	842195991	31139735	12977	24	2900	27	0	1	6	12962	137	626	2117	1	1	7	12977	2900	7	15884	24	20	44	1
153	153	3	5340644	15932	6413677	847536635	31155667	12977	24	2904	27	0	1	6	12962	137	629	2118	1	1	7	12977	2904	7	15888	24	20	44	1
154	154	4	5340359	15890	5746282	852876994	31171557	12977	24	2862	27	0	1	6	12962	137	619	2086	1	1	7	12977	2862	7	15846	24	20	44	1
155	155	5	5288972	25662	8418694	858165966	31197219	12656	84	12895	27	0	1	144	12502	148	12181	546	1	1	37	12656	12895	7	25558	84	20	104	1
156	156	6	5336503	17297	7131362	863502469	31214516	12976	32	4262	27	0	1	16	12951	149	2876	1217	1	1	11	12976	4262	7	17245	32	20	52	1
157	157	7	5347735	2126	6592546	868850204	31216642	24	18	2057	27	0	1	15	1	160	169	1708	1	1	4	24	2057	7	2088	18	20	38	1
158	158	8	5347691	15132	6752895	874197895	31231774	12969	18	2118	27	0	1	6	12954	155	236	1707	1	1	4	12969	2118	7	15094	18	20	38	1
159	159	9	5347735	15278	7198772	879545630	31247052	12969	18	2264	27	0	1	6	12954	155	374	1715	1	1	4	12969	2264	7	15240	18	20	38	1
160	160	10	5347544	15248	6430567	884893174	31262300	12969	18	2234	27	0	1	6	12954	155	376	1683	1	1	4	12969	2234	7	15210	18	20	38	1
161	161	11	5347546	15244	6524706	890240720	31277544	12969	18	2230	27	0	1	6	12954	155	369	1686	1	1	4	12969	2230	7	15206	18	20	38	1
162	162	12	5335284	15041	6833025	895576004	31292585	12978	20	2016	27	0	1	20	12949	164	237	1595	1	1	5	12978	2016	7	15001	20	20	40	1
163	163	13	5335298	15135	6240798	900911302	31307720	12974	20	2114	27	0	1	6	12959	164	324	1606	1	1	5	12974	2114	7	15095	20	20	40	1
164	164	14	5335300	15288	7051503	906246602	31323008	12974	20	2267	27	0	1	6	12959	164	480	1603	1	1	5	12974	2267	7	15248	20	20	40	1
165	165	15	5335300	15277	5081916	911581902	31338285	12974	20	2256	27	0	1	6	12959	164	481	1591	1	1	5	12974	2256	7	15237	20	20	40	1
166	166	16	5335300	15272	6321258	916917202	31353557	12974	20	2251	27	0	1	6	12959	164	475	1592	1	1	5	12974	2251	7	15232	20	20	40	1
167	167	17	5335300	15269	6273418	922252502	31368826	12974	20	2248	27	0	1	6	12959	164	474	1590	1	1	5	12974	2248	7	15229	20	20	40	1
168	168	18	5335332	15276	6798715	927587834	31384102	12974	20	2255	27	0	1	6	12959	164	473	1598	1	1	5	12974	2255	7	15236	20	20	40	1
169	169	19	5335344	15271	5436773	932923178	31399373	12974	20	2250	27	0	1	6	12959	164	473	1593	1	1	5	12974	2250	7	15231	20	20	40	1
170	170	20	5335330	15271	6168669	938258508	31414644	12974	20	2250	27	0	1	6	12959	164	473	1593	1	1	5	12974	2250	7	15231	20	20	40	1
171	171	21	5335302	15261	4997327	943593810	31429905	12974	20	2240	27	0	1	6	12959	164	472	1584	1	1	5	12974	2240	7	15221	20	20	40	1
172	172	22	5340542	15126	5348284	948934352	31445031	12973	18	2108	27	0	1	15	12949	175	240	1673	1	1	4	12973	2108	7	15088	18	20	38	1
173	173	23	5340325	15139	6313408	954274677	31460170	12969	18	2125	27	0	1	6	12954	140	323	1642	1	1	4	12969	2125	7	15101	18	20	38	1
174	174	24	5339919	15237	5766672	959614596	31475407	12969	18	2223	27	0	1	6	12954	140	448	1615	1	1	4	12969	2223	7	15199	18	20	38	1
175	175	25	5339863	15230	6880924	964954459	31490637	12969	18	2216	27	0	1	6	12954	140	446	1610	1	1	4	12969	2216	7	15192	18	20	38	1
