logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
13	13	0	5348303	704	4312671	74875408	860580	12	11	657	24	0	1	4	1	1	515	124	1	1	1	12	657	6	675	11	18	29	1
14	14	0	5348303	705	4208082	80223711	861285	12	11	658	24	0	1	4	1	1	515	125	1	1	1	12	658	6	676	11	18	29	1
15	15	0	5348210	685	4133372	85571921	861970	12	11	638	24	0	1	4	1	1	516	104	1	1	1	12	638	6	656	11	18	29	1
16	16	0	5348180	676	4169552	90920101	862646	12	11	629	24	0	1	4	1	1	516	95	1	1	1	12	629	6	647	11	18	29	1
17	17	0	5348198	684	5251755	96268299	863330	12	11	637	24	0	1	4	1	1	517	102	1	1	1	12	637	6	655	11	18	29	1
18	18	0	5440278	30825	5894870	101708577	894155	13123	111	17567	24	0	1	180	12934	93	2589	14867	1	1	53	13123	17567	6	30696	111	18	129	1
19	19	0	5440181	16443	5120295	107148758	910598	12995	11	3413	24	0	1	4	12983	1	3227	167	1	1	1	12995	3413	6	16414	11	18	29	1
20	20	0	5439869	1919	4476340	112588627	912517	12	11	1872	24	0	1	4	1	1	1758	96	1	1	1	12	1872	6	1890	11	18	29	1
21	21	0	5439869	1914	5602732	118028496	914431	12	11	1867	24	0	1	4	1	1	1754	95	1	1	1	12	1867	6	1885	11	18	29	1
22	22	0	5439992	1948	4681129	123468488	916379	12	11	1901	24	0	1	4	1	1	1757	126	1	1	1	12	1901	6	1919	11	18	29	1
23	23	0	5439905	1934	5323944	128908393	918313	12	11	1887	24	0	1	4	1	1	1756	113	1	1	1	12	1887	6	1905	11	18	29	1
24	24	0	5439913	1941	4822948	134348306	920254	12	11	1894	24	0	1	4	1	1	1758	118	1	1	1	12	1894	6	1912	11	18	29	1
25	25	0	5440000	1946	5520032	139788306	922200	12	11	1899	24	0	1	4	1	1	1751	129	1	1	1	12	1899	6	1917	11	18	29	1
26	26	0	5440000	1950	4385700	145228306	924150	12	11	1903	24	0	1	4	1	1	1755	129	1	1	1	12	1903	6	1921	11	18	29	1
27	27	0	5439857	1908	4313071	150668163	926058	12	11	1861	24	0	1	4	1	1	1755	88	1	1	1	12	1861	6	1879	11	18	29	1
28	28	0	5440032	1952	5766001	156108195	928010	12	11	1905	24	0	1	4	1	1	1760	127	1	1	1	12	1905	6	1923	11	18	29	1
29	29	0	5439853	1905	4513830	161548048	929915	12	11	1858	24	0	1	4	1	1	1753	87	1	1	1	12	1858	6	1876	11	18	29	1
30	30	0	5439857	1909	5554672	166987905	931824	12	11	1862	24	0	1	4	1	1	1755	89	1	1	1	12	1862	6	1880	11	18	29	1
31	31	0	5439855	1905	4625178	172427760	933729	12	11	1858	24	0	1	4	1	1	1753	87	1	1	1	12	1858	6	1876	11	18	29	1
32	32	0	5440685	2021	5885031	177868445	935750	12	11	1974	24	0	1	4	1	1	1756	199	1	1	1	12	1974	6	1992	11	18	29	1
33	33	0	5439955	1954	4630229	183308400	937704	12	11	1907	24	0	1	4	1	1	1758	130	1	1	1	12	1907	6	1925	11	18	29	1
34	34	0	5439957	1950	4723058	188748357	939654	12	11	1903	24	0	1	4	1	1	1753	131	1	1	1	12	1903	6	1921	11	18	29	1
35	35	0	5439983	1963	5569422	194188340	941617	12	11	1916	24	0	1	4	1	1	1755	142	1	1	1	12	1916	6	1934	11	18	29	1
36	36	0	5439985	1963	4696548	199628325	943580	12	11	1916	24	0	1	4	1	1	1756	141	1	1	1	12	1916	6	1934	11	18	29	1
37	37	0	5439863	1910	5637973	205068188	945490	12	11	1863	24	0	1	4	1	1	1753	92	1	1	1	12	1863	6	1881	11	18	29	1
38	38	0	5439863	1911	5494683	210508051	947401	12	11	1864	24	0	1	4	1	1	1754	92	1	1	1	12	1864	6	1882	11	18	29	1
39	39	0	5439992	1943	4443120	215948043	949344	12	11	1896	24	0	1	4	1	1	1760	118	1	1	1	12	1896	6	1914	11	18	29	1
40	40	0	5439863	1911	4507109	221387906	951255	12	11	1864	24	0	1	4	1	1	1754	92	1	1	1	12	1864	6	1882	11	18	29	1
41	41	0	5439863	1911	5580073	226827769	953166	12	11	1864	24	0	1	4	1	1	1754	92	1	1	1	12	1864	6	1882	11	18	29	1
42	42	0	5439865	1909	4338410	232267634	955075	12	11	1862	24	0	1	4	1	1	1751	93	1	1	1	12	1862	6	1880	11	18	29	1
43	43	0	5439875	1923	5840421	237707509	956998	12	11	1876	24	0	1	4	1	1	1757	101	1	1	1	12	1876	6	1894	11	18	29	1
44	44	0	5439863	1909	4743298	243147372	958907	12	11	1862	24	0	1	4	1	1	1753	91	1	1	1	12	1862	6	1880	11	18	29	1
45	45	0	5439865	1914	4977937	248587237	960821	12	11	1867	24	0	1	4	1	1	1756	93	1	1	1	12	1867	6	1885	11	18	29	1
46	46	0	5439875	1918	5368834	254027112	962739	12	11	1871	24	0	1	4	1	1	1755	98	1	1	1	12	1871	6	1889	11	18	29	1
47	47	0	5439883	1925	4737409	259466995	964664	12	11	1878	24	0	1	4	1	1	1755	105	1	1	1	12	1878	6	1896	11	18	29	1
48	48	0	5440040	1959	4863647	264907035	966623	12	11	1912	24	0	1	4	1	1	1754	139	1	1	1	12	1912	6	1930	11	18	29	1
49	49	0	5440040	1963	5645242	270347075	968586	12	11	1916	24	0	1	4	1	1	1757	140	1	1	1	12	1916	6	1934	11	18	29	1
50	50	0	5439992	1941	5635032	275787067	970527	12	11	1894	24	0	1	4	1	1	1759	117	1	1	1	12	1894	6	1912	11	18	29	1
51	51	0	5440320	1973	4558769	281227387	972500	12	11	1926	24	0	1	4	1	1	1756	151	1	1	1	12	1926	6	1944	11	18	29	1
52	52	0	5440000	1950	4775218	286667387	974450	12	11	1903	24	0	1	4	1	1	1755	129	1	1	1	12	1903	6	1921	11	18	29	1
53	53	0	5439998	1949	5810321	292107385	976399	12	11	1902	24	0	1	4	1	1	1755	128	1	1	1	12	1902	6	1920	11	18	29	1
54	54	0	5439883	1926	5672672	297547268	978325	12	11	1879	24	0	1	4	1	1	1753	108	1	1	1	12	1879	6	1897	11	18	29	1
55	55	0	5440389	2023	5383504	302987657	980348	12	11	1976	24	0	1	4	1	1	1769	188	1	1	1	12	1976	6	1994	11	18	29	1
56	56	0	5440585	2018	5631722	308428242	982366	12	11	1971	24	0	1	4	1	1	1768	184	1	1	1	12	1971	6	1989	11	18	29	1
57	57	0	5440266	1985	5605922	313868508	984351	12	11	1938	24	0	1	4	1	1	1759	160	1	1	1	12	1938	6	1956	11	18	29	1
58	58	0	5364044	17154	5548233	319232552	1001505	12961	17	4152	24	0	1	11	12942	63	489	3582	1	1	4	12961	4152	6	17119	17	18	35	1
59	59	0	5363956	14219	5566423	324596508	1015724	12965	11	1219	24	0	1	4	12953	1	1047	153	1	1	1	12965	1219	6	14190	11	18	29	1
60	60	0	5363849	843	5469323	329960357	1016567	12	11	796	24	0	1	4	1	1	642	135	1	1	1	12	796	6	814	11	18	29	1
61	61	0	5364246	896	4646119	335324603	1017463	12	11	849	24	0	1	4	1	1	646	184	1	1	1	12	849	6	867	11	18	29	1
62	62	0	5364720	940	5229745	340689323	1018403	12	11	893	24	0	1	4	1	1	653	221	1	1	1	12	893	6	911	11	18	29	1
63	63	0	5364682	944	5808921	346054005	1019347	12	11	897	24	0	1	4	1	1	652	226	1	1	1	12	897	6	915	11	18	29	1
64	64	0	5363591	799	6326457	351417596	1020146	12	11	752	24	0	1	4	1	1	640	94	1	1	1	12	752	6	770	11	18	29	1
65	65	0	5363591	796	5380854	356781187	1020942	12	11	749	24	0	1	4	1	1	637	94	1	1	1	12	749	6	767	11	18	29	1
66	66	0	5364488	912	5302254	362145675	1021854	12	11	865	24	0	1	4	1	1	640	206	1	1	1	12	865	6	883	11	18	29	1
67	67	0	5334777	1676	6472067	367480452	1023530	19	17	1616	24	0	1	11	1	62	186	1350	1	1	4	19	1616	6	1641	17	18	35	1
68	68	0	5334755	13497	5562413	372815207	1037027	12965	11	497	24	0	1	4	12953	1	384	95	1	1	1	12965	497	6	13468	11	18	29	1
69	69	0	5334755	401	6435367	378149962	1037428	12	11	354	24	0	1	4	1	1	242	94	1	1	1	12	354	6	372	11	18	29	1
70	70	0	5334755	402	6316297	383484717	1037830	12	11	355	24	0	1	4	1	1	242	95	1	1	1	12	355	6	373	11	18	29	1
71	71	0	5334759	404	6831464	388819476	1038234	12	11	357	24	0	1	4	1	1	241	98	1	1	1	12	357	6	375	11	18	29	1
72	72	0	5334761	405	6229338	394154237	1038639	12	11	358	24	0	1	4	1	1	244	96	1	1	1	12	358	6	376	11	18	29	1
73	73	0	5335187	481	5281735	399489424	1039120	12	11	434	24	0	1	4	1	1	241	174	1	1	1	12	434	6	452	11	18	29	1
74	74	0	5335217	492	6736465	404824641	1039612	12	11	445	24	0	1	4	1	1	238	188	1	1	1	12	445	6	463	11	18	29	1
75	75	0	5337737	1702	5472254	410162378	1041314	19	17	1642	24	0	1	11	1	60	267	1297	1	1	4	19	1642	6	1667	17	18	35	1
76	76	0	5337465	13674	6755554	415499843	1054988	12965	11	674	24	0	1	4	12953	1	552	104	1	1	1	12965	674	6	13645	11	18	29	1
77	77	0	5337443	537	6665485	420837286	1055525	12	11	490	24	0	1	4	1	1	377	95	1	1	1	12	490	6	508	11	18	29	1
78	78	0	5337657	579	5320475	426174943	1056104	12	11	532	24	0	1	4	1	1	375	138	1	1	1	12	532	6	550	11	18	29	1
79	79	0	5337443	534	6446416	431512386	1056638	12	11	487	24	0	1	4	1	1	374	95	1	1	1	12	487	6	505	11	18	29	1
80	80	0	5337568	565	6082909	436849954	1057203	12	11	518	24	0	1	4	1	1	375	125	1	1	1	12	518	6	536	11	18	29	1
81	81	0	5337566	563	6881514	442187520	1057766	12	11	516	24	0	1	4	1	1	375	123	1	1	1	12	516	6	534	11	18	29	1
82	82	0	5337568	565	7347690	447525088	1058331	12	11	518	24	0	1	4	1	1	375	125	1	1	1	12	518	6	536	11	18	29	1
83	83	0	5337473	546	5708811	452862561	1058877	12	11	499	24	0	1	4	1	1	375	106	1	1	1	12	499	6	517	11	18	29	1
84	84	0	5337630	579	5525393	458200191	1059456	12	11	532	24	0	1	4	1	1	369	144	1	1	1	12	532	6	550	11	18	29	1
85	85	0	5330377	1005	7815437	463530568	1060461	19	17	945	24	0	1	11	1	57	100	771	1	1	4	19	945	6	970	17	18	35	1
86	86	0	5362943	3906	8202725	468893511	1064367	25	19	3838	24	0	1	17	1	57	370	3393	1	1	5	25	3838	6	3869	19	18	37	1
87	87	0	5362003	14216	6243398	474255514	1078583	12972	11	1209	24	0	1	4	12960	1	1074	117	1	1	1	12972	1209	6	14187	11	18	29	1
88	88	0	5362251	861	7382380	479617765	1079444	12	11	814	24	0	1	4	1	1	649	146	1	1	1	12	814	6	832	11	18	29	1
89	89	0	5361995	837	7289411	484979760	1080281	12	11	790	24	0	1	4	1	1	645	127	1	1	1	12	790	6	808	11	18	29	1
90	90	0	5362251	860	7586709	490342011	1081141	12	11	813	24	0	1	4	1	1	648	146	1	1	1	12	813	6	831	11	18	29	1
91	91	0	5361902	819	7585049	495703913	1081960	12	11	772	24	0	1	4	1	1	646	108	1	1	1	12	772	6	790	11	18	29	1
92	92	0	5362305	883	5660632	501066218	1082843	12	11	836	24	0	1	4	1	1	648	169	1	1	1	12	836	6	854	11	18	29	1
93	93	0	5361854	794	7474949	506428072	1083637	12	11	747	24	0	1	4	1	1	643	86	1	1	1	12	747	6	765	11	18	29	1
94	94	0	5366392	5028	7753617	511794464	1088665	19	17	4968	24	0	1	11	1	52	405	4493	1	1	4	19	4968	6	4993	17	18	35	1
95	95	0	5366392	14352	8480933	517160856	1103017	12965	11	1352	24	0	1	4	12953	1	1208	126	1	1	1	12965	1352	6	14323	11	18	29	1
96	96	0	5366334	845	5695932	522527190	1103862	12	11	798	24	0	1	4	1	1	678	102	1	1	1	12	798	6	816	11	18	29	1
97	97	0	5366312	838	7764788	527893502	1104700	12	11	791	24	0	1	4	1	1	682	91	1	1	1	12	791	6	809	11	18	29	1
98	98	0	5366410	864	5853260	533259912	1105564	12	11	817	24	0	1	4	1	1	681	118	1	1	1	12	817	6	835	11	18	29	1
99	99	0	5366408	863	7530490	538626320	1106427	12	11	816	24	0	1	4	1	1	681	117	1	1	1	12	816	6	834	11	18	29	1
100	100	0	5366410	859	5772492	543992730	1107286	12	11	812	24	0	1	4	1	1	678	116	1	1	1	12	812	6	830	11	18	29	1
101	101	0	5366629	890	7487369	549359359	1108176	12	11	843	24	0	1	4	1	1	680	144	1	1	1	12	843	6	861	11	18	29	1
102	102	0	5366754	906	5557903	554726113	1109082	12	11	859	24	0	1	4	1	1	675	165	1	1	1	12	859	6	877	11	18	29	1
103	103	0	5366354	856	7471810	560092467	1109938	12	11	809	24	0	1	4	1	1	679	112	1	1	1	12	809	6	827	11	18	29	1
104	104	0	5366324	846	6438727	565458791	1110784	12	11	799	24	0	1	4	1	1	683	98	1	1	1	12	799	6	817	11	18	29	1
105	105	0	6750353	235636	25942736	572209144	1346420	17687	4234	213691	24	0	1	4734	12944	1116	45689	166865	1	1	2473	17687	213691	6	231384	4234	18	4252	1
106	106	0	6750329	19357	9898133	578959473	1365777	18113	11	1209	24	0	1	5	18099	1	1092	99	1	1	1	18113	1209	6	19328	11	18	29	1
107	107	0	6750476	849	9055049	585709949	1366626	13	11	801	24	0	1	5	1	1	656	127	1	1	1	13	801	6	820	11	18	29	1
108	108	0	6750329	811	8484473	592460278	1367437	13	11	763	24	0	1	5	1	1	646	99	1	1	1	13	763	6	782	11	18	29	1
109	109	0	6751642	998	7945576	599211920	1368435	13	11	950	24	0	1	5	1	1	669	262	1	1	1	13	950	6	969	11	18	29	1
110	110	0	6751701	1006	9881463	605963621	1369441	13	11	958	24	0	1	5	1	1	671	268	1	1	1	13	958	6	977	11	18	29	1
111	111	0	6750834	874	7494840	612714455	1370315	13	11	826	24	0	1	5	1	1	645	162	1	1	1	13	826	6	845	11	18	29	1
112	112	0	6751239	927	8141155	619465694	1371242	13	11	879	24	0	1	5	1	1	652	208	1	1	1	13	879	6	898	11	18	29	1
113	113	0	5372661	20514	8513223	624838355	1391756	13044	59	7387	24	0	1	82	12954	55	2644	4630	30	12	25	13044	7387	6	20437	59	18	77	1
114	114	0	5373322	13880	6497927	630211677	1405636	13011	11	834	24	0	1	5	12998	1	621	194	1	1	1	13011	834	6	13851	11	18	29	1
115	115	0	5372899	582	6428527	635584576	1406218	13	11	534	24	0	1	5	1	1	384	131	1	1	1	13	534	6	553	11	18	29	1
116	116	0	5372776	578	5985120	640957352	1406796	13	11	530	24	0	1	5	1	1	389	123	1	1	1	13	530	6	549	11	18	29	1
117	117	0	5372637	545	6364937	646329989	1407341	13	11	497	24	0	1	5	1	1	384	95	1	1	1	13	497	6	516	11	18	29	1
118	118	0	5372830	597	7420450	651702819	1407938	13	11	549	24	0	1	5	1	1	385	145	1	1	1	13	549	6	568	11	18	29	1
119	119	0	5372665	557	6473487	657075484	1408495	13	11	509	24	0	1	5	1	1	385	106	1	1	1	13	509	6	528	11	18	29	1
120	120	0	5372947	602	6235478	662448431	1409097	13	11	554	24	0	1	5	1	1	388	147	1	1	1	13	554	6	573	11	18	29	1
121	121	0	5372738	557	6479636	667821169	1409654	13	11	509	24	0	1	5	1	1	383	108	1	1	1	13	509	6	528	11	18	29	1
122	122	0	5331293	1033	7291941	673152462	1410687	23	17	969	24	0	1	15	1	50	105	797	1	1	4	23	969	6	998	17	18	35	1
123	123	0	5331295	13398	7593489	678483757	1424085	12967	11	396	24	0	1	5	12954	1	280	98	1	1	1	12967	396	6	13369	11	18	29	1
124	124	0	5331295	335	5840971	683815052	1424420	13	11	287	24	0	1	5	1	1	171	98	1	1	1	13	287	6	306	11	18	29	1
125	125	0	5331295	335	6118979	689146347	1424755	13	11	287	24	0	1	5	1	1	171	98	1	1	1	13	287	6	306	11	18	29	1
126	126	0	5335656	1535	7494920	694482003	1426290	23	17	1471	24	0	1	15	1	63	140	1250	1	1	4	23	1471	6	1500	17	18	35	1
127	127	0	5335690	13441	5714911	699817693	1439731	12967	11	439	24	0	1	5	12954	1	317	104	1	1	1	12967	439	6	13412	11	18	29	1
128	128	0	5375199	6084	6573295	705192892	1445815	27	20	6010	27	0	1	18	1	53	571	5367	1	1	5	27	6010	7	6044	20	20	40	1
129	129	0	5375199	13429	7317001	710568091	1459244	12971	12	419	27	0	1	5	12957	1	280	120	1	1	1	12971	419	7	13397	12	20	32	1
130	130	0	5375179	376	6466197	715943270	1459620	14	12	323	27	0	1	5	1	1	185	119	1	1	1	14	323	7	344	12	20	32	1
131	131	0	5375159	370	5269275	721318429	1459990	14	12	317	27	0	1	5	1	1	186	112	1	1	1	14	317	7	338	12	20	32	1
132	132	0	5375227	381	7398980	726693656	1460371	14	12	328	27	0	1	5	1	1	185	124	1	1	1	14	328	7	349	12	20	32	1
133	133	0	5375199	372	7698678	732068855	1460743	14	12	319	27	0	1	5	1	1	180	120	1	1	1	14	319	7	340	12	20	32	1
134	134	0	5375340	392	6835594	737444195	1461135	14	12	339	27	0	1	5	1	1	182	137	1	1	1	14	339	7	360	12	20	32	1
135	135	0	5375233	389	7346731	742819428	1461524	14	12	336	27	0	1	5	1	1	184	132	1	1	1	14	336	7	357	12	20	32	1
136	136	0	5375481	419	5395903	748194909	1461943	14	12	366	27	0	1	5	1	1	192	154	1	1	1	14	366	7	387	12	20	32	1
137	137	0	5375219	384	7196102	753570128	1462327	14	12	331	27	0	1	5	1	1	188	124	1	1	1	14	331	7	352	12	20	32	1
138	138	0	5375215	384	7270521	758945343	1462711	14	12	331	27	0	1	5	1	1	188	124	1	1	1	14	331	7	352	12	20	32	1
139	139	0	5375171	377	6989383	764320514	1463088	14	12	324	27	0	1	5	1	1	190	115	1	1	1	14	324	7	345	12	20	32	1
140	140	0	5375171	380	6954053	769695685	1463468	14	12	327	27	0	1	5	1	1	191	117	1	1	1	14	327	7	348	12	20	32	1
141	141	0	5375163	376	7502020	775070848	1463844	14	12	323	27	0	1	5	1	1	188	116	1	1	1	14	323	7	344	12	20	32	1
142	142	0	5375191	375	7223591	780446039	1464219	14	12	322	27	0	1	5	1	1	185	118	1	1	1	14	322	7	343	12	20	32	1
143	143	0	6731365	6043	9198168	787177404	1470262	4295	38	1683	27	0	1	56	4230	80	272	1312	1	1	14	4295	1683	7	5985	38	20	58	1
144	144	0	6731252	18843	10378800	793908656	1489105	18085	12	719	27	0	1	5	18070	1	522	177	1	1	1	18085	719	7	18811	12	20	32	1
145	145	0	6731276	568	9939244	800639932	1489673	14	12	515	27	0	1	5	1	1	314	181	1	1	1	14	515	7	536	12	20	32	1
146	146	0	6731276	568	9661915	807371208	1490241	14	12	515	27	0	1	5	1	1	313	182	1	1	1	14	515	7	536	12	20	32	1
147	147	0	6731151	552	9692515	814102359	1490793	14	12	499	27	0	1	5	1	1	312	167	1	1	1	14	499	7	520	12	20	32	1
148	148	0	6731151	549	9936143	820833510	1491342	14	12	496	27	0	1	5	1	1	310	166	1	1	1	14	496	7	517	12	20	32	1
149	149	0	5340733	2700	8181605	826174243	1494042	33	24	2616	27	0	1	24	1	87	385	2125	1	1	7	33	2616	7	2656	24	20	44	1
150	150	0	5340552	13600	6943774	831514795	1507642	12977	12	584	27	0	1	6	12962	1	420	144	1	1	1	12977	584	7	13568	12	20	32	1
151	151	0	5340558	487	6637205	836855353	1508129	15	12	433	27	0	1	6	1	1	268	145	1	1	1	15	433	7	455	12	20	32	1
152	152	0	5340638	494	7201341	842195991	1508623	15	12	440	27	0	1	6	1	1	265	155	1	1	1	15	440	7	462	12	20	32	1
153	153	0	5340644	494	6606295	847536635	1509117	15	12	440	27	0	1	6	1	1	265	155	1	1	1	15	440	7	462	12	20	32	1
154	154	0	5340359	454	7685488	852876994	1509571	15	12	400	27	0	1	6	1	1	254	127	1	1	1	15	400	7	422	12	20	32	1
155	155	0	5288972	25453	8385694	858165966	1535024	12650	84	12692	27	0	1	144	12496	56	12085	532	1	1	37	12650	12692	7	25349	84	20	104	1
156	156	0	5336503	14132	8056036	863502469	1549156	12976	18	1111	27	0	1	16	12951	58	134	900	1	1	4	12976	1111	7	14094	18	20	38	1
157	157	0	5347735	2019	7332370	868850204	1551175	24	18	1950	27	0	1	15	1	54	169	1708	1	1	4	24	1950	7	1981	18	20	38	1
158	158	0	5347691	13565	7369421	874197895	1564740	12969	12	557	27	0	1	6	12954	1	406	131	1	1	1	12969	557	7	13533	12	20	32	1
159	159	0	5347735	444	6626235	879545630	1565184	15	12	390	27	0	1	6	1	1	230	140	1	1	1	15	390	7	412	12	20	32	1
160	160	0	5347544	409	7168262	884893174	1565593	15	12	355	27	0	1	6	1	1	233	103	1	1	1	15	355	7	377	12	20	32	1
161	161	0	5347546	403	7294761	890240720	1565996	15	12	349	27	0	1	6	1	1	229	101	1	1	1	15	349	7	371	12	20	32	1
162	162	0	5335284	1961	7354360	895576004	1567957	29	20	1885	27	0	1	20	1	58	226	1582	1	1	5	29	1885	7	1921	20	20	40	1
163	163	0	5335298	13612	6960973	900911302	1581569	12974	12	599	27	0	1	6	12959	1	473	107	1	1	1	12974	599	7	13580	12	20	32	1
164	164	0	5335300	495	6530507	906246602	1582064	15	12	441	27	0	1	6	1	1	314	108	1	1	1	15	441	7	463	12	20	32	1
165	165	0	5335300	498	7150151	911581902	1582562	15	12	444	27	0	1	6	1	1	317	108	1	1	1	15	444	7	466	12	20	32	1
166	166	0	5335300	492	7167542	916917202	1583054	15	12	438	27	0	1	6	1	1	311	108	1	1	1	15	438	7	460	12	20	32	1
167	167	0	5335300	492	7227812	922252502	1583546	15	12	438	27	0	1	6	1	1	311	108	1	1	1	15	438	7	460	12	20	32	1
168	168	0	5335332	503	6324377	927587834	1584049	15	12	449	27	0	1	6	1	1	310	120	1	1	1	15	449	7	471	12	20	32	1
169	169	0	5335344	505	6720645	932923178	1584554	15	12	451	27	0	1	6	1	1	310	122	1	1	1	15	451	7	473	12	20	32	1
170	170	0	5335330	507	7155952	938258508	1585061	15	12	453	27	0	1	6	1	1	316	118	1	1	1	15	453	7	475	12	20	32	1
171	171	0	5335302	486	7033912	943593810	1585547	15	12	432	27	0	1	6	1	1	309	104	1	1	1	15	432	7	454	12	20	32	1
172	172	0	5340542	1998	7026273	948934352	1587545	24	18	1929	27	0	1	15	1	55	229	1626	1	1	4	24	1929	7	1960	18	20	38	1
173	173	0	5340325	13668	7866777	954274677	1601213	12969	12	660	27	0	1	6	12954	1	475	165	1	1	1	12969	660	7	13636	12	20	32	1
174	174	0	5339919	519	7096573	959614596	1601732	15	12	465	27	0	1	6	1	1	309	136	1	1	1	15	465	7	487	12	20	32	1
175	175	0	5339863	500	7565120	964954459	1602232	15	12	446	27	0	1	6	1	1	304	123	1	1	1	15	446	7	468	12	20	32	1
176	176	0	5368735	25647	9662006	970323194	1627879	13077	48	12495	27	0	1	90	12978	63	6804	5609	1	1	19	13077	12495	7	25579	48	20	68	1
177	177	0	5368410	14625	7576449	975691604	1642504	13004	12	1582	27	0	1	6	12989	1	1429	133	1	1	1	13004	1582	7	14593	12	20	32	1
178	178	0	5368237	993	7822348	981059841	1643497	15	12	939	27	0	1	6	1	1	818	102	1	1	1	15	939	7	961	12	20	32	1
179	179	0	5368281	1010	7905827	986428122	1644507	15	12	956	27	0	1	6	1	1	818	119	1	1	1	15	956	7	978	12	20	32	1
180	180	0	5368237	992	7473989	991796359	1645499	15	12	938	27	0	1	6	1	1	818	101	1	1	1	15	938	7	960	12	20	32	1
181	181	0	5368279	1010	7543940	997164638	1646509	15	12	956	27	0	1	6	1	1	819	118	1	1	1	15	956	7	978	12	20	32	1
182	182	0	5368501	1053	7658108	1002533139	1647562	15	12	999	27	0	1	6	1	1	817	162	1	1	1	15	999	7	1021	12	20	32	1
183	183	0	5368360	1022	7264861	1007901499	1648584	15	12	968	27	0	1	6	1	1	819	129	1	1	1	15	968	7	990	12	20	32	1
184	184	0	5368428	1042	5828141	1013269927	1649626	15	12	988	27	0	1	6	1	1	817	151	1	1	1	15	988	7	1010	12	20	32	1
185	185	0	5368632	1064	7534930	1018638559	1650690	15	12	1010	27	0	1	6	1	1	819	171	1	1	1	15	1010	7	1032	12	20	32	1
186	186	0	5334182	13790	7233001	1023972741	1664480	13004	18	741	27	0	1	16	12979	59	104	560	1	1	4	13004	741	7	13752	18	20	38	1
187	187	0	5334182	13305	7533859	1029306923	1677785	13004	12	262	27	0	1	6	12989	1	135	108	1	1	1	13004	262	7	13273	12	20	32	1
188	188	0	5334562	1545	6504317	1034641485	1679330	27	20	1471	27	0	1	18	1	55	172	1225	1	1	5	27	1471	7	1505	20	20	40	1
189	189	0	5336318	13730	8029446	1039977803	1693060	7721	52	5930	27	0	1	101	7611	57	3821	2033	1	1	21	7721	5930	7	13658	52	20	72	1
190	190	0	5329980	804	6552565	1045307783	1693864	24	18	735	27	0	1	15	1	60	76	581	1	1	4	24	735	7	766	18	20	38	1
191	191	0	5330313	14968	7379201	1050638096	1708832	13171	109	1661	27	0	1	242	12919	63	918	661	1	1	50	13171	1661	7	14839	109	20	129	1
192	192	0	6724744	5353	7854797	1057362840	1714185	4273	20	1033	27	0	1	20	4244	57	94	864	1	1	5	4273	1033	7	5313	20	20	40	1
193	193	0	7122185	105713	18285647	1064485025	1819898	5963	3252	96471	27	0	1	3854	2099	1125	48806	46518	1	1	1948	5963	96471	7	102441	3252	20	3272	1
