logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
37	37	7	2510325	18796	3174378	93343180	12361824	5445	333	12994	24	0	1	169	5267	1563	5106	6306	1	1	162	5445	12994	6	18445	333	18	351	1
38	38	8	2367646	17454	3705744	95710826	12379278	5273	319	11838	24	0	1	72	5193	1557	6120	4142	1	1	156	5273	11838	6	17117	319	18	337	1
39	39	9	2218055	24657	3764984	97928881	12403935	4908	385	19340	24	0	1	47	4853	1528	6139	11654	1	1	195	4908	19340	6	24254	385	18	403	1
40	40	10	2259459	14564	3502605	100188340	12418499	4996	162	9382	24	0	1	42	4946	1470	3504	4389	1	1	77	4996	9382	6	14384	162	18	180	1
41	41	11	2342905	14391	2547582	102531245	12432890	5048	224	9095	24	0	1	44	4996	1458	5218	2400	1	1	109	5048	9095	6	14149	224	18	242	1
42	42	12	2218314	11162	3004229	104749559	12444052	4962	228	5948	24	0	1	34	4920	963	3678	1288	1	1	112	4962	5948	6	10916	228	18	246	1
43	43	13	2215383	12737	3965442	106964942	12456789	4945	323	7445	24	0	1	63	4874	946	5587	893	1	1	157	4945	7445	6	12396	323	18	341	1
44	44	14	2542324	19252	3899083	109507266	12476041	5685	337	13206	24	0	1	138	5538	978	5941	6268	1	1	164	5685	13206	6	18897	337	18	355	1
45	45	15	2256868	15054	3247447	111764134	12491095	5096	387	9547	24	0	1	48	5040	921	4982	3625	1	1	190	5096	9547	6	14649	387	18	405	1
46	46	16	2244955	12557	3346256	114009089	12503652	5112	329	7092	24	0	1	42	5062	803	3619	2651	1	1	162	5112	7092	6	12210	329	18	347	1
47	47	17	2374112	16802	4114192	116383201	12520454	5266	232	11280	24	0	1	60	5198	810	5563	4888	1	1	111	5266	11280	6	16552	232	18	250	1
48	48	18	2349335	8169	3080149	118732536	12528623	394	170	7581	24	0	1	50	336	806	4438	2318	1	1	80	394	7581	6	7981	170	18	188	1
49	49	19	2358544	16831	4270950	121091080	12545454	5138	337	11332	24	0	1	78	5052	787	7450	3076	1	1	163	5138	11332	6	16476	337	18	355	1
50	50	20	3060837	109516	11066592	124151917	12654970	6446	1343	101703	24	0	1	124	6314	767	29813	71102	1	1	782	6446	101703	6	108155	1343	18	1361	1
51	51	21	2369403	18276	4719487	126521320	12673246	5130	315	12807	24	0	1	149	4972	811	8594	3383	1	1	153	5130	12807	6	17943	315	18	333	1
52	52	22	2373013	32788	5491622	128894333	12706034	5174	489	27101	24	0	1	18	5148	758	11527	14797	1	1	258	5174	27101	6	32281	489	18	507	1
53	53	23	2377010	31260	8911357	131271343	12737294	5174	442	25620	24	0	1	18	5148	735	8553	16313	1	1	225	5174	25620	6	30800	442	18	460	1
54	54	24	2381057	16355	8797679	133652400	12753649	5175	311	10845	24	0	1	16	5151	694	5014	5118	1	1	152	5175	10845	6	16026	311	18	329	1
55	55	25	2402776	28237	8779839	136055176	12781886	509	343	27361	24	0	1	100	401	705	7255	19381	1	1	178	509	27361	6	27876	343	18	361	1
56	56	26	2405301	32663	6191247	138460477	12814549	5174	346	27119	24	0	1	20	5146	703	7228	19168	1	1	178	5174	27119	6	32299	346	18	364	1
57	57	27	2405513	34127	8455800	140865990	12848676	5172	426	28505	24	0	1	16	5148	700	8199	19586	1	1	221	5172	28505	6	33683	426	18	444	1
58	58	28	2408013	72180	11461479	143274003	12920856	5174	897	66085	24	0	1	18	5148	692	17386	47986	1	1	502	5174	66085	6	71265	897	18	915	1
59	59	29	2328322	39489	9772552	145602325	12960345	5163	621	33681	24	0	1	82	5073	674	10388	22599	1	1	330	5163	33681	6	38850	621	18	639	1
60	60	0	2434997	13525	4496788	148037322	12973870	5231	235	8035	24	0	1	145	5077	674	2869	4473	1	1	118	5231	8035	6	13272	235	18	253	1
61	61	1	2345615	12278	4256960	150382937	12986148	5013	220	7021	24	0	1	28	4977	636	3961	2405	1	1	105	5013	7021	6	12040	220	18	238	1
62	62	2	2387226	12993	7503868	152770163	12999141	4805	206	7958	24	0	1	94	4703	637	4622	2680	1	1	98	4805	7958	6	12769	206	18	224	1
63	63	3	2375009	10663	3627655	155145172	13009804	395	188	10056	24	0	1	36	351	635	3754	5648	1	1	89	395	10056	6	10457	188	18	206	1
64	64	4	2342102	11073	3911213	157487274	13020877	5042	136	5871	24	0	1	38	4996	629	2791	2432	1	1	63	5042	5871	6	10919	136	18	154	1
65	65	5	3010053	100963	15026634	160497327	13121840	6357	1092	93490	24	0	1	122	6227	607	26169	66693	1	1	649	6357	93490	6	99853	1092	18	1110	1
66	66	6	2852520	96034	14452449	163349847	13217874	6018	1171	88821	24	0	1	137	5872	599	25468	62733	1	1	688	6018	88821	6	94845	1171	18	1189	1
67	67	7	2993519	97449	14137231	166343366	13315323	6224	1039	90162	24	0	1	74	6142	565	26389	63187	1	1	616	6224	90162	6	96392	1039	18	1057	1
68	68	8	2305589	11683	3857983	168648955	13327006	5115	178	6366	24	0	1	78	5029	563	3831	1953	1	1	84	5115	6366	6	11487	178	18	196	1
69	69	9	2852488	96807	14882386	171501443	13423813	5959	1121	89703	24	0	1	97	5854	563	26337	62782	1	1	661	5959	89703	6	95668	1121	18	1139	1
70	70	10	2993495	100904	11612929	174494938	13524717	6160	1116	93604	24	0	1	68	6084	566	27308	65709	1	1	657	6160	93604	6	99770	1116	18	1134	1
71	71	11	2869240	95289	14180001	177364178	13620006	5964	1135	88166	24	0	1	100	5856	570	24667	62908	1	1	666	5964	88166	6	94136	1135	18	1153	1
72	72	12	3000296	21694	4857586	180364474	13641700	6199	277	15194	24	0	1	78	6113	573	10380	4222	1	1	133	6199	15194	6	21399	277	18	295	1
73	73	13	2376953	16423	4376669	182741427	13658123	5199	297	10903	24	0	1	56	5135	564	5990	4330	1	1	143	5199	10903	6	16108	297	18	315	1
74	74	14	2345793	13462	3591785	185087220	13671585	5195	269	7974	24	0	1	36	5151	552	5640	1763	1	1	131	5195	7974	6	13175	269	18	287	1
75	75	15	2370703	13972	3717954	187457923	13685557	5012	178	8758	24	0	1	36	4968	541	5400	2798	1	1	84	5012	8758	6	13776	178	18	196	1
76	76	16	2377683	18172	4297790	189835606	13703729	5221	302	12625	24	0	1	52	5161	542	7971	4093	1	1	149	5221	12625	6	17852	302	18	320	1
77	77	17	2206188	2026	3061038	192041794	13705755	40	31	1931	24	0	1	32	1	531	259	1122	1	1	11	40	1931	6	1977	31	18	49	1
78	78	18	3001004	100432	15435502	195042798	13806187	6088	1028	93292	24	0	1	90	5990	517	24373	68381	1	1	608	6088	93292	6	99386	1028	18	1046	1
79	79	19	2972283	95211	17073220	198015081	13901398	6157	970	88060	24	0	1	120	6029	517	22812	64710	1	1	582	6157	88060	6	94223	970	18	988	1
80	80	20	3012646	14349	4847066	201027727	13915747	6208	226	7891	24	0	1	84	6116	519	2873	4480	1	1	108	6208	7891	6	14105	226	18	244	1
81	81	21	2368681	11803	4032632	203396408	13927550	5146	254	6379	24	0	1	64	5074	466	2897	2997	1	1	124	5146	6379	6	11531	254	18	272	1
82	82	22	2377693	12453	3055298	205774101	13940003	5216	327	6886	24	0	1	66	5142	475	3991	2401	1	1	160	5216	6886	6	12108	327	18	345	1
83	83	23	2400484	13975	3943012	208174585	13953978	5263	210	8478	24	0	1	48	5207	476	3625	4358	1	1	100	5263	8478	6	13747	210	18	228	1
84	84	24	3013940	96904	11131742	211188525	14050882	6185	1144	89551	24	0	1	76	6101	481	23454	65595	1	1	671	6185	89551	6	95742	1144	18	1162	1
85	85	25	2377649	15392	4222320	213566174	14066274	5214	373	9781	24	0	1	44	5162	462	5077	4223	1	1	186	5214	9781	6	15001	373	18	391	1
86	86	26	3005612	94493	9832201	216571786	14160767	6185	1074	87210	24	0	1	76	6101	466	23856	62867	1	1	636	6185	87210	6	93401	1074	18	1092	1
87	87	27	2348487	10361	3373817	218920273	14171128	5042	172	5123	24	0	1	50	4984	474	2213	2417	1	1	81	5042	5123	6	10171	172	18	190	1
88	88	28	2348611	10399	4199720	221268884	14181527	5073	154	5148	24	0	1	52	5013	480	2208	2441	1	1	72	5073	5148	6	10227	154	18	172	1
89	89	29	2337947	7744	3647654	223606831	14189271	4851	53	2816	24	0	1	45	4798	467	504	1826	1	1	22	4851	2816	6	7673	53	18	71	1
90	90	0	2337992	8692	3591305	225944823	14197963	4982	93	3593	24	0	1	74	4900	466	1155	1953	1	1	42	4982	3593	6	8581	93	18	111	1
91	91	1	2344278	7437	3429676	228289101	14205400	4842	45	2526	24	0	1	48	4786	474	387	1646	1	1	18	4842	2526	6	7374	45	18	63	1
92	92	2	2344556	8633	3359277	230633657	14214033	4914	115	3580	24	0	1	48	4858	472	1295	1794	1	1	54	4914	3580	6	8500	115	18	133	1
93	93	3	2330751	7433	3437185	232964408	14221466	4908	47	2454	24	0	1	44	4856	456	613	1366	1	1	19	4908	2454	6	7368	47	18	65	1
94	94	4	2331112	3095	3721974	235295520	14224561	229	39	2803	24	0	1	44	177	462	821	1501	1	1	15	229	2803	6	3038	39	18	57	1
95	95	5	2346925	8350	3558175	237642445	14232911	5124	115	3087	24	0	1	54	5062	466	877	1725	1	1	54	5124	3087	6	8217	115	18	133	1
96	96	6	2328573	7502	2883830	239971018	14240413	5049	51	2378	24	0	1	32	5009	467	673	1219	1	1	21	5049	2378	6	7433	51	18	69	1
97	97	7	2372874	8651	3028049	242343892	14249064	5095	55	3477	24	0	1	52	5035	474	487	2497	1	1	23	5095	3477	6	8578	55	18	73	1
98	98	8	2273420	9691	3386296	244617312	14258755	4887	75	4705	24	0	1	42	4837	472	644	3570	1	1	33	4887	4705	6	9598	75	18	93	1
99	99	9	3038128	18520	5256934	247655440	14277275	6307	250	11939	24	0	1	121	6178	495	2318	9107	1	1	122	6307	11939	6	18252	250	18	268	1
100	100	10	2372439	7478	3495996	250027879	14284753	301	63	7090	24	0	1	41	252	489	1173	5409	1	1	27	301	7090	6	7397	63	18	81	1
101	101	11	2376944	7208	3648144	252404823	14291961	292	57	6835	24	0	1	44	240	489	1145	5182	1	1	24	292	6835	6	7133	57	18	75	1
102	102	12	2368489	13709	4207481	254773312	14305670	5180	238	8267	24	0	1	48	5124	497	4759	2992	1	1	114	5180	8267	6	13453	238	18	256	1
103	103	13	2368621	12410	3764304	257141933	14318080	5271	210	6905	24	0	1	18	5245	490	3485	2911	1	1	100	5271	6905	6	12182	210	18	228	1
104	104	14	2368771	12739	2745391	259510704	14330819	5271	209	7235	24	0	1	16	5247	481	3659	3076	1	1	102	5271	7235	6	12512	209	18	227	1
105	105	15	2368746	14752	4017402	261879450	14345571	5271	305	9152	24	0	1	16	5247	477	5368	3288	1	1	147	5271	9152	6	14429	305	18	323	1
106	106	16	2368198	11437	4021062	264247648	14357008	5271	180	5962	24	0	1	16	5247	477	2640	2826	1	1	85	5271	5962	6	11239	180	18	198	1
107	107	17	2371350	16397	4601047	266618998	14373405	5269	333	10771	24	0	1	14	5247	464	6804	3484	1	1	161	5269	10771	6	16046	333	18	351	1
108	108	18	2365502	14799	4137851	268984500	14388204	5180	339	9256	24	0	1	48	5124	463	5476	3298	1	1	164	5180	9256	6	14442	339	18	357	1
109	109	19	2365636	10149	3580385	271350136	14398353	5272	160	4693	24	0	1	18	5246	456	2132	2086	1	1	75	5272	4693	6	9971	160	18	178	1
110	110	20	2365786	11124	4008552	273715922	14409477	5273	174	5653	24	0	1	16	5249	453	2566	2615	1	1	82	5273	5653	6	10932	174	18	192	1
111	111	21	2365761	9155	3586985	276081683	14418632	5273	85	3773	24	0	1	16	5249	449	1050	2255	1	1	38	5273	3773	6	9052	85	18	103	1
112	112	22	2365217	9425	3668844	278446900	14428057	5273	93	4035	24	0	1	16	5249	441	1104	2471	1	1	42	5273	4035	6	9314	93	18	111	1
113	113	23	2364358	9424	3331727	280811258	14437481	5271	91	4038	24	0	1	14	5249	430	1077	2512	1	1	41	5271	4038	6	9315	91	18	109	1
114	114	24	2368271	9475	3748834	283179529	14446956	5180	91	4180	24	0	1	48	5124	444	1142	2575	1	1	41	5180	4180	6	9366	91	18	109	1
115	115	25	2368413	9698	3666914	285547942	14456654	5271	111	4292	24	0	1	18	5245	439	1261	2573	1	1	51	5271	4292	6	9569	111	18	129	1
116	116	26	2368563	11840	3420776	287916505	14468494	5271	232	6313	24	0	1	16	5247	431	3129	2734	1	1	111	5271	6313	6	11590	232	18	250	1
117	117	27	2368538	11727	4107111	290285043	14480221	5271	232	6200	24	0	1	16	5247	415	3065	2701	1	1	111	5271	6200	6	11477	232	18	250	1
118	118	28	2367994	10555	3572355	292653037	14490776	5271	131	5129	24	0	1	16	5247	405	2053	2652	1	1	61	5271	5129	6	10406	131	18	149	1
119	119	29	2372491	14693	4289810	295025528	14505469	5269	267	9133	24	0	1	14	5247	401	4005	4708	1	1	128	5269	9133	6	14408	267	18	285	1
120	120	0	2365438	11572	3792823	297390966	14517041	5180	194	6174	24	0	1	48	5124	403	2710	3042	1	1	92	5180	6174	6	11360	194	18	212	1
121	121	1	2365565	12913	3406206	299756531	14529954	5271	232	7386	24	0	1	18	5245	402	4226	2739	1	1	112	5271	7386	6	12663	232	18	250	1
122	122	2	2365715	13947	4008222	302122246	14543901	5271	224	8428	24	0	1	16	5247	401	4867	3141	1	1	110	5271	8428	6	13705	224	18	242	1
123	123	3	2365690	16039	3990322	304487936	14559940	5271	337	10407	24	0	1	16	5247	386	6817	3185	1	1	163	5271	10407	6	15684	337	18	355	1
124	124	4	2365146	16329	4195841	306853082	14576269	5271	349	10685	24	0	1	16	5247	368	6943	3355	1	1	169	5271	10685	6	15962	349	18	367	1
125	125	5	2369195	12650	3278047	309222277	14588919	5269	208	7149	24	0	1	14	5247	355	3684	3091	1	1	100	5269	7149	6	12424	208	18	226	1
126	126	6	3000292	13172	4751267	312222569	14602091	6026	146	6976	24	0	1	52	5966	349	2566	4042	1	1	68	6026	6976	6	13008	146	18	164	1
127	127	7	3243643	15953	5253734	315466212	14618044	2405	176	13348	24	0	1	162	2234	389	3853	9087	1	1	83	2405	13348	6	15759	176	18	194	1
128	128	8	3015324	91234	14162140	318481536	14709278	4723	887	85597	27	0	1	80	4634	396	21188	63991	1	1	546	4723	85597	7	90327	887	20	907	1
129	129	9	1980872	6783	2505633	320462408	14716061	4553	84	2119	27	0	1	107	4437	419	495	1185	1	1	37	4553	2119	7	6679	84	20	104	1
130	130	10	2437416	14304	3760544	322899824	14730365	3528	137	10612	27	0	1	66	3453	432	1881	8279	1	1	63	3528	10612	7	14147	137	20	157	1
131	131	11	3100518	25049	5531022	326000342	14755414	6322	376	18324	27	0	1	76	6237	429	7616	10259	1	1	184	6322	18324	7	24653	376	20	396	1
132	132	12	2440038	32608	4824036	328440380	14788022	5304	484	26793	27	0	1	274	5020	513	7084	19175	1	1	254	5304	26793	7	32104	484	20	504	1
133	133	13	2355059	3731	2490892	330795439	14791753	1110	44	2550	27	0	1	48	1053	524	243	1763	1	1	17	1110	2550	7	3667	44	20	64	1
134	134	14	2268042	10082	3224458	333063481	14801835	4893	78	5084	27	0	1	60	4824	522	678	3864	1	1	34	4893	5084	7	9984	78	20	98	1
135	135	15	2364511	9754	3025288	335427992	14811589	5188	60	4479	27	0	1	60	5119	538	903	3018	1	1	25	5188	4479	7	9674	60	20	80	1
136	136	16	2335395	2847	2812101	337763387	14814436	282	54	2484	27	0	1	32	241	541	431	1492	1	1	22	282	2484	7	2773	54	20	74	1
137	137	17	2147228	10766	3089658	339910615	14825202	4927	265	5547	27	0	1	49	4869	547	2480	2500	1	1	128	4927	5547	7	10481	265	20	285	1
138	138	18	2236185	8949	3394486	342146800	14834151	4971	70	3881	27	0	1	45	4917	542	1167	2152	1	1	30	4971	3881	7	8859	70	20	90	1
139	139	19	2140225	7874	3451876	344287025	14842025	4825	210	2812	27	0	1	84	4732	560	1438	794	1	1	101	4825	2812	7	7644	210	20	230	1
140	140	20	383161	2039	1056812	344670186	14844064	659	36	1317	27	0	1	24	626	563	615	120	1	1	13	659	1317	7	1983	36	20	56	1
141	141	21	1896705	6447	2827971	346566891	14850511	4179	197	2044	27	0	1	65	4105	569	1281	174	1	1	93	4179	2044	7	6230	197	20	217	1
142	142	22	1982371	15022	3480955	348549262	14865533	4451	302	10242	27	0	1	163	4278	578	2824	6820	1	1	146	4451	10242	7	14700	302	20	322	1
143	143	23	4761659	331363	32169275	353310921	15196896	10471	4333	316532	27	0	1	2208	8253	1330	75889	239291	1	1	2409	10471	316532	7	327010	4333	20	4353	1
144	144	24	2037086	14204	4146121	355348007	15211100	4444	213	9520	27	0	1	91	4344	1330	2489	5681	1	1	101	4444	9520	7	13971	213	20	233	1
145	145	25	2460774	31970	5629260	357808781	15243070	4760	482	26701	27	0	1	290	4460	1397	7373	17910	1	1	246	4760	26701	7	31468	482	20	502	1
146	146	26	2727806	29503	4802687	360536587	15272573	5705	510	23261	27	0	1	92	5604	1397	5363	16480	1	1	255	5705	23261	7	28973	510	20	530	1
147	147	27	2397816	35540	5676800	362934403	15308113	5136	456	29921	27	0	1	54	5073	1411	6589	21900	1	1	225	5136	29921	7	35064	456	20	476	1
148	148	28	4775303	338898	34494458	367709706	15647011	10330	4395	324146	27	0	1	198	10122	1436	77954	244734	1	1	2431	10330	324146	7	334483	4395	20	4415	1
149	149	29	195897	2503	1067942	367905603	15649514	723	38	1715	27	0	1	55	659	1435	176	85	1	1	14	723	1715	7	2445	38	20	58	1
150	150	0	1873914	9776	3533585	369779517	15659290	4206	159	5384	27	0	1	124	4073	1444	2294	1626	1	1	74	4206	5384	7	9597	159	20	179	1
151	151	1	1933311	6877	3007229	371712828	15666167	4321	72	2457	27	0	1	53	4259	1447	421	569	1	1	32	4321	2457	7	6785	72	20	92	1
152	152	2	1933344	6560	2755580	373646172	15672727	3901	95	2537	27	0	1	63	3829	1453	551	513	1	1	43	3901	2537	7	6445	95	20	115	1
153	153	3	2218070	16022	4147881	375864242	15688749	4906	255	10834	27	0	1	100	4797	1456	2770	6588	1	1	125	4906	10834	7	15747	255	20	275	1
154	154	4	2205831	7898	3307797	378070073	15696647	4877	197	2797	27	0	1	85	4783	1458	1108	211	1	1	96	4877	2797	7	7681	197	20	217	1
155	155	5	2195909	7474	3213937	380265982	15704121	4845	140	2462	27	0	1	93	4743	1453	723	266	1	1	66	4845	2462	7	7314	140	20	160	1
156	156	6	2252785	15619	4055921	382518767	15719740	5058	200	10334	27	0	1	31	5018	1450	2286	6578	1	1	96	5058	10334	7	15399	200	20	220	1
157	157	7	4800701	213813	23214447	387319468	15933553	10464	3118	200204	27	0	1	130	10324	1413	52583	146186	1	1	1743	10464	200204	7	210675	3118	20	3138	1
158	158	8	2120165	30660	5358493	389439633	15964213	5009	604	25020	27	0	1	300	4699	1438	8883	14679	1	1	322	5009	25020	7	30036	604	20	624	1
159	159	9	2117504	37971	4745237	391557137	16002184	4541	521	32882	27	0	1	143	4388	1407	10271	21183	1	1	279	4541	32882	7	37430	521	20	541	1
160	160	10	1559617	8637	2511553	393116754	16010821	3776	266	4568	27	0	1	121	3646	1415	2730	403	1	1	129	3776	4568	7	8351	266	20	286	1
161	161	11	1539756	6500	2307284	394656510	16017321	3662	119	2692	27	0	1	49	3604	1419	703	550	1	1	55	3662	2692	7	6361	119	20	139	1
162	162	12	4721934	213475	22891550	399378444	16230796	10258	2962	200228	27	0	1	27	10222	1345	50808	148053	1	1	1665	10258	200228	7	210493	2962	20	2982	1
163	163	13	1940546	6975	2443672	401318990	16237771	4017	143	2788	27	0	1	55	3953	1345	759	664	1	1	68	4017	2788	7	6812	143	20	163	1
164	164	14	2237831	12672	3362437	403556821	16250443	4973	226	7446	27	0	1	248	4715	1394	2849	3183	1	1	110	4973	7446	7	12426	226	20	246	1
165	165	15	2118748	12230	3168597	405675569	16262673	4810	180	7213	27	0	1	96	4705	1383	2256	3554	1	1	88	4810	7213	7	12030	180	20	200	1
166	166	16	1969847	8125	2968380	407645416	16270798	4549	188	3361	27	0	1	52	4488	1384	1436	521	1	1	89	4549	3361	7	7917	188	20	208	1
167	167	17	2376898	36360	5647930	410022314	16307158	5538	523	30272	27	0	1	166	5362	1404	8210	20637	1	1	285	5538	30272	7	35817	523	20	543	1
168	168	18	2349068	29331	4886926	412371382	16336489	5355	546	23403	27	0	1	127	5219	1389	7631	14363	1	1	283	5355	23403	7	28765	546	20	566	1
169	169	19	2234731	9444	3250137	414606113	16345933	4906	145	4366	27	0	1	55	4842	1383	1392	1571	1	1	67	4906	4366	7	9279	145	20	165	1
170	170	20	2568063	42444	6273236	417174176	16388377	5684	634	36099	27	0	1	155	5519	1395	9868	24815	1	1	323	5684	36099	7	41790	634	20	654	1
171	171	21	4797343	210198	26302686	421971519	16598575	10271	3000	196900	27	0	1	83	10179	1407	51654	143817	1	1	1691	10271	196900	7	207178	3000	20	3020	1
172	172	22	4797387	232285	27516957	426768906	16830860	10187	3184	218887	27	0	1	32	10146	1389	55949	161527	1	1	1783	10187	218887	7	229081	3184	20	3204	1
173	173	23	2222661	7340	3210768	428991567	16838200	4915	72	2326	27	0	1	105	4801	650	995	661	1	1	31	4915	2326	7	7248	72	20	92	1
174	174	24	2242010	9797	3392287	431233577	16847997	4931	179	4660	27	0	1	50	4872	662	1855	2123	1	1	85	4931	4660	7	9598	179	20	199	1
