logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
28	28	28	2229800	392660	32645921	64760042	11117953	4364	4192	384054	24	26	1	92	4264	5528	77009	301497	1	1	2444	4364	384054	6	388424	4192	18	4210	1
29	29	29	340176	47852	5105168	65100218	11165805	356	334	47112	24	26	1	24	324	5557	5111	36425	1	1	220	356	47112	6	47474	334	18	352	1
30	30	0	2157873	46469	5625704	67258091	11212274	4159	172	42114	24	0	1	44	4107	2791	5999	33304	1	1	81	4159	42114	6	46279	172	18	190	1
31	31	1	2338973	29501	4426262	69597064	11241775	4324	107	25046	24	0	1	52	4264	2316	5331	17379	1	1	53	4324	25046	6	29376	107	18	125	1
32	32	2	2900286	138479	13780652	72497350	11380254	5129	767	132559	24	0	1	182	4938	2272	30822	99444	1	1	461	5129	132559	6	137694	767	18	785	1
33	33	3	2318494	63220	8765444	74815844	11443474	4328	297	58571	24	0	1	42	4278	2278	11859	44414	1	1	148	4328	58571	6	62905	297	18	315	1
34	34	4	2183853	28610	5839133	76999697	11472084	4179	110	24297	24	0	1	22	4149	2277	3519	18481	1	1	55	4179	24297	6	28482	110	18	128	1
35	35	5	1990855	41761	7569411	78990552	11513845	4592	652	36493	24	0	1	346	4237	1853	8675	25945	1	1	383	4592	36493	6	41091	652	18	670	1
36	36	6	2154058	30194	4783400	81144610	11544039	4346	353	25471	24	0	1	44	4294	1872	6513	17066	1	1	187	4346	25471	6	29823	353	18	371	1
37	37	7	1128812	14469	2824053	82273422	11558508	2393	227	11825	24	0	1	50	2335	1866	3006	6934	1	1	128	2393	11825	6	14224	227	18	245	1
38	38	8	2187559	40367	7271603	84460981	11598875	418	359	39566	24	0	1	42	368	1864	7014	30668	1	1	188	418	39566	6	39990	359	18	377	1
39	39	9	2198654	36850	7389703	86659635	11635725	4262	236	32328	24	0	1	74	4180	1888	4718	25702	1	1	114	4262	32328	6	36596	236	18	254	1
40	40	10	1931435	27817	3581297	88591070	11663542	4262	339	23192	24	0	1	22	4232	1863	5556	15754	1	1	173	4262	23192	6	27460	339	18	357	1
41	41	11	1930969	28572	4464581	90522039	11692114	4299	349	23900	24	0	1	26	4265	1852	6434	15595	1	1	182	4299	23900	6	28205	349	18	367	1
42	42	12	2258959	63790	9631549	92780998	11755904	4569	484	58713	24	0	1	92	4469	1871	12538	44284	1	1	264	4569	58713	6	63288	484	18	502	1
43	43	13	1954631	25954	4368282	94735629	11781858	4261	319	21350	24	0	1	22	4231	1833	5465	14033	1	1	164	4261	21350	6	25617	319	18	337	1
44	44	14	2180122	46681	8336227	96915751	11828539	512	370	45775	24	0	1	69	435	1776	8486	35493	1	1	191	512	45775	6	46293	370	18	388	1
45	45	15	1988692	39863	5317746	98904443	11868402	4374	404	35061	24	0	1	38	4328	1773	8446	24822	1	1	213	4374	35061	6	39441	404	18	422	1
46	46	16	1973702	151256	14384337	100878145	12019658	4380	1675	145177	24	0	1	32	4340	1774	31485	111897	1	1	1022	4380	145177	6	149563	1675	18	1693	1
47	47	17	2158936	236834	21345864	103037081	12256492	4215	2450	230145	24	0	1	30	4177	1765	47599	180760	1	1	1467	4215	230145	6	234366	2450	18	2468	1
48	48	18	2227342	41468	5571525	105264423	12297960	4337	248	36859	24	0	1	65	4264	1743	5277	29819	1	1	122	4337	36859	6	41202	248	18	266	1
49	49	19	2539200	56652	7277533	107803623	12354612	4534	164	51930	24	0	1	54	4472	1181	9701	41028	1	1	79	4534	51930	6	56470	164	18	182	1
50	50	20	2175896	46646	8118258	109979519	12401258	4441	426	41755	24	0	1	34	4399	1164	9338	31233	1	1	230	4441	41755	6	46202	426	18	444	1
51	51	21	2230579	41477	5846383	112210098	12442735	4512	193	36748	24	0	1	30	4474	1146	6396	29186	1	1	98	4512	36748	6	41266	193	18	211	1
52	52	22	811012	5065	1511660	113021110	12447800	1589	31	3421	24	0	1	18	1563	1095	572	1735	1	1	15	1589	3421	6	5016	31	18	49	1
53	53	23	2095473	38624	5121687	115116583	12486424	4271	247	34082	24	0	1	66	4197	894	6905	26263	1	1	130	4271	34082	6	38359	247	18	265	1
54	54	24	2325526	55584	4799969	117442109	12542008	4265	223	51072	24	0	1	40	4217	899	9568	40585	1	1	111	4265	51072	6	55343	223	18	241	1
55	55	25	2224832	37443	4891928	119666941	12579451	4494	209	32716	24	0	1	37	4449	882	5545	26269	1	1	101	4494	32716	6	37216	209	18	227	1
56	56	26	1979969	32802	5018188	121646910	12612253	4454	408	27916	24	0	1	168	4277	885	5773	21238	1	1	221	4454	27916	6	32376	408	18	426	1
57	57	27	2343022	64925	9619009	123989932	12677178	4437	309	60155	24	0	1	73	4356	873	11758	47504	1	1	152	4437	60155	6	64598	309	18	327	1
58	58	28	2053542	7218	2808873	126043474	12684396	4060	37	3097	24	0	1	22	4030	852	333	1893	1	1	14	4060	3097	6	7163	37	18	55	1
59	59	29	1848150	303214	27232066	127891624	12987610	3999	3520	295671	24	0	1	34	3957	831	63939	230880	1	1	2086	3999	295671	6	299676	3520	18	3538	1
60	60	0	2080255	24416	3992294	129971879	13012026	4173	140	20079	24	0	1	25	4140	833	3385	15842	1	1	69	4173	20079	6	24258	140	18	158	1
61	61	1	2193366	22597	4346922	132165245	13034623	4135	97	18341	24	0	1	26	4101	835	3006	14481	1	1	44	4135	18341	6	22482	97	18	115	1
62	62	2	2144778	16285	3117760	134310023	13050908	4085	55	12121	24	0	1	53	4024	758	851	10493	1	1	23	4085	12121	6	16212	55	18	73	1
63	63	3	2133036	20572	4354532	136443059	13071480	4130	101	16317	24	0	1	66	4056	758	2009	13531	1	1	46	4130	16317	6	20453	101	18	119	1
64	64	4	2146766	30065	4316063	138589825	13101545	4464	336	25241	24	0	1	45	4411	755	4953	19513	1	1	171	4464	25241	6	29711	336	18	354	1
65	65	5	1961807	14486	3498707	140551632	13116031	4284	51	10127	24	0	1	28	4248	622	1112	8374	1	1	21	4284	10127	6	14417	51	18	69	1
66	66	6	2115257	26382	3695437	142666889	13142413	4483	154	21721	24	0	1	72	4403	609	2988	18104	1	1	72	4483	21721	6	26210	154	18	172	1
67	67	7	2721104	103552	12249571	145387993	13245965	4602	510	98416	24	0	1	86	4508	642	18501	79252	1	1	279	4602	98416	6	103024	510	18	528	1
68	68	8	2432008	55209	8476956	147820001	13301174	4633	269	50283	24	0	1	44	4581	637	9184	40442	1	1	133	4633	50283	6	54922	269	18	287	1
69	69	9	2515999	60211	8607385	150336000	13361385	4400	310	55477	24	0	1	88	4304	623	9123	45711	1	1	158	4400	55477	6	59883	310	18	328	1
70	70	10	2868901	126274	13752202	153204901	13487659	4857	431	120962	24	0	1	178	4670	693	20313	99935	1	1	230	4857	120962	6	125825	431	18	449	1
71	71	11	2395218	62362	9753888	155600119	13550021	4548	285	57505	24	0	1	38	4502	696	12909	43880	1	1	140	4548	57505	6	62059	285	18	303	1
72	72	12	2371626	42035	7943259	157971745	13592056	4684	266	37061	24	0	1	60	4616	685	7275	29081	1	1	129	4684	37061	6	41751	266	18	284	1
73	73	13	2083801	15079	3294639	160055546	13607135	4084	90	10881	24	0	1	34	4042	695	1811	8356	1	1	41	4084	10881	6	14971	90	18	108	1
74	74	14	2171678	29589	4604171	162227224	13636724	4548	245	24772	24	0	1	38	4502	681	5884	18187	1	1	127	4548	24772	6	29326	245	18	263	1
75	75	15	2079828	29475	6432379	164307052	13666199	4168	156	25127	24	0	1	39	4121	660	4353	20094	1	1	73	4168	25127	6	29301	156	18	174	1
76	76	16	2107367	47517	5287216	166414419	13713716	4256	264	42973	24	0	1	36	4212	664	7897	34392	1	1	132	4256	42973	6	47235	264	18	282	1
77	77	17	2144943	27008	4349462	168559362	13740724	4188	151	22645	24	0	1	38	4142	673	4813	17139	1	1	71	4188	22645	6	26839	151	18	169	1
78	78	18	2134812	1459	2869671	170694174	13742183	34	27	1374	24	0	1	26	1	656	220	479	1	1	9	34	1374	6	1414	27	18	45	1
79	79	19	2142802	20643	3945565	172836976	13762826	4161	130	16328	24	0	1	34	4119	643	2578	13088	1	1	61	4161	16328	6	20495	130	18	148	1
80	80	20	2097141	16405	2404255	174934117	13779231	4090	93	12198	24	0	1	42	4040	656	1974	9549	1	1	42	4090	12198	6	16294	93	18	111	1
81	81	21	2208781	11954	2889131	177142898	13791185	4484	35	7411	24	0	1	28	4448	659	526	6207	1	1	13	4484	7411	6	11901	35	18	53	1
82	82	22	2124692	21908	3175280	179267590	13813093	4088	431	17365	24	0	1	32	4048	654	4996	11696	1	1	236	4088	17365	6	21459	431	18	449	1
83	83	23	2096365	14925	2636163	181363955	13828018	4206	85	10610	24	0	1	32	4166	651	1546	8394	1	1	38	4206	10610	6	14822	85	18	103	1
84	84	24	2109446	10751	2863662	183473401	13838769	4411	39	6277	24	0	1	29	4374	626	878	4754	1	1	15	4411	6277	6	10694	39	18	57	1
85	85	25	1938917	11664	2935312	185412318	13850433	4363	172	7105	24	0	1	26	4329	624	2532	3930	1	1	85	4363	7105	6	11474	172	18	190	1
86	86	26	1091762	7197	2264005	186504080	13857630	2211	63	4899	24	0	1	58	2145	607	2022	2251	1	1	31	2211	4899	6	7116	63	18	81	1
87	87	27	2066228	15982	2746123	188570308	13873612	4037	47	11874	24	0	1	40	3989	619	1932	9304	1	1	19	4037	11874	6	15917	47	18	65	1
88	88	28	2122662	25035	3904015	190692970	13898647	4087	97	20827	24	0	1	38	4041	622	3183	17002	1	1	48	4087	20827	6	24920	97	18	115	1
89	89	29	866805	10346	1986297	191559775	13908993	1705	53	8564	24	0	1	44	1653	622	2038	5885	1	1	22	1705	8564	6	10275	53	18	71	1
90	90	0	875623	13224	1663549	192435398	13922217	1721	119	11360	24	0	1	111	1602	679	2149	8513	1	1	55	1721	11360	6	13087	119	18	137	1
91	91	1	1393722	29928	3876246	193829120	13952145	2933	176	26795	24	0	1	223	2701	678	5865	20232	1	1	91	2933	26795	6	29734	176	18	194	1
92	92	2	1218267	11704	2441734	195047387	13963849	2433	111	9136	24	0	1	70	2355	679	2925	5513	1	1	52	2433	9136	6	11575	111	18	129	1
93	93	3	2053765	15754	3006261	197101152	13979603	4154	51	11525	24	0	1	26	4120	674	2027	8805	1	1	21	4154	11525	6	15685	51	18	69	1
94	94	4	1026436	17388	2643663	198127588	13996991	1992	111	15261	24	0	1	44	1940	672	4026	10544	1	1	51	1992	15261	6	17259	111	18	129	1
95	95	5	2426369	202116	18339933	200553957	14199107	5189	1894	195009	24	0	1	1325	3855	1102	49631	144255	1	1	1147	5189	195009	6	200204	1894	18	1912	1
96	96	6	1061132	21385	3030600	201615089	14220492	1998	123	19240	24	0	1	64	1926	1091	4262	13868	1	1	57	1998	19240	6	21244	123	18	141	1
97	97	7	1089866	4564	1852708	202704955	14225056	2165	25	2350	24	0	1	20	2137	1047	211	1073	1	1	8	2165	2350	6	4521	25	18	43	1
98	98	8	649898	7041	1381681	203354853	14232097	1446	69	5502	24	0	1	40	1398	1056	2721	1706	1	1	34	1446	5502	6	6954	69	18	87	1
99	99	9	1085211	5136	2054427	204440064	14237233	2175	45	2892	24	0	1	26	2141	1039	823	1011	1	1	18	2175	2892	6	5073	45	18	63	1
100	100	10	931709	10820	2087407	205371773	14248053	1809	53	8934	24	0	1	40	1761	971	2966	4978	1	1	22	1809	8934	6	10749	53	18	71	1
101	101	11	853345	7670	2127496	206225118	14255723	1698	91	5857	24	0	1	76	1614	970	2574	2294	1	1	41	1698	5857	6	7561	91	18	109	1
102	102	12	1063005	18558	2763493	207288123	14274281	1998	123	16413	24	0	1	28	1962	963	4333	11098	1	1	57	1998	16413	6	18417	123	18	141	1
103	103	13	2021777	8579	3002940	209309900	14282860	4188	69	4298	24	0	1	38	4142	978	684	2617	1	1	30	4188	4298	6	8492	69	18	87	1
104	104	14	1842478	7603	2850192	211152378	14290463	4089	85	3405	24	0	1	44	4037	972	942	1472	1	1	38	4089	3405	6	7500	85	18	103	1
105	105	15	839718	3741	1509511	211992096	14294204	1730	45	1942	24	0	1	42	1680	976	706	241	1	1	18	1730	1942	6	3678	45	18	63	1
106	106	16	856092	7051	1555379	212848188	14301255	1734	63	5230	24	0	1	42	1684	966	2052	2193	1	1	27	1734	5230	6	6970	63	18	81	1
107	107	17	1820234	7059	2778833	214668422	14308314	3980	23	3032	24	0	1	18	3954	975	127	1912	1	1	7	3980	3032	6	7018	23	18	41	1
108	108	18	840054	6110	1610010	215508476	14314424	1679	55	4352	24	0	1	36	1635	982	1712	1639	1	1	23	1679	4352	6	6037	55	18	73	1
109	109	19	873697	5649	2105697	216382173	14320073	1710	51	3864	24	0	1	24	1678	975	1674	1196	1	1	21	1710	3864	6	5580	51	18	69	1
110	110	20	910026	7834	1398481	217292199	14327907	1816	61	5933	24	0	1	58	1750	973	2324	2617	1	1	26	1816	5933	6	7755	61	18	79	1
111	111	21	2032426	27092	4203033	219324625	14354999	4188	214	22666	24	0	1	66	4114	969	5803	15875	1	1	104	4188	22666	6	26860	214	18	232	1
112	112	22	788879	4359	1406791	220113504	14359358	1641	51	2643	24	0	1	30	1603	976	554	1094	1	1	21	1641	2643	6	4290	51	18	69	1
113	113	23	823749	4126	1830028	220937253	14363484	1719	97	2286	24	0	1	82	1629	973	998	296	1	1	44	1719	2286	6	4011	97	18	115	1
114	114	24	827818	5570	1799259	221765071	14369054	1719	105	3722	24	0	1	82	1629	974	1499	1230	1	1	52	1719	3722	6	5447	105	18	123	1
115	115	25	833291	4194	1468360	222598362	14373248	1690	79	2401	24	0	1	66	1616	963	1086	333	1	1	35	1690	2401	6	4097	79	18	97	1
116	116	26	865976	5542	1745769	223464338	14378790	1426	69	4023	24	0	1	74	1344	956	1695	1352	1	1	30	1426	4023	6	5455	69	18	87	1
117	117	27	823959	4394	1371432	224288297	14383184	1722	95	2553	24	0	1	82	1632	945	1122	466	1	1	43	1722	2553	6	4281	95	18	113	1
118	118	28	828337	5362	1653569	225116634	14388546	1718	91	3529	24	0	1	82	1628	932	1320	1257	1	1	41	1718	3529	6	5253	91	18	109	1
119	119	29	1941425	20259	5782843	227058059	14408805	4065	106	16064	24	0	1	31	4026	943	3198	11903	1	1	49	4065	16064	6	20135	106	18	124	1
120	120	0	2339464	44534	5137407	229397523	14453339	4409	111	39990	24	0	1	62	4339	889	10693	28387	1	1	51	4409	39990	6	44405	111	18	129	1
121	121	1	1502031	5720	1667569	230899554	14459059	3254	31	2411	24	0	1	38	3208	887	371	1133	1	1	11	3254	2411	6	5671	31	18	49	1
122	122	2	1856259	12177	2903822	232755813	14471236	4209	146	7798	24	0	1	201	3999	892	3262	3624	1	1	68	4209	7798	6	12013	146	18	164	1
123	123	3	1836063	6691	2647033	234591876	14477927	4006	35	2626	24	0	1	30	3968	893	596	1117	1	1	13	4006	2626	6	6638	35	18	53	1
124	124	4	1826652	6793	2665073	236418528	14484720	4012	43	2714	24	0	1	32	3972	892	630	1172	1	1	17	4012	2714	6	6732	43	18	61	1
125	125	5	2280466	80008	7216443	238698994	14564728	4398	325	75261	24	0	1	87	4303	431	16957	57851	1	1	157	4398	75261	6	79665	325	18	343	1
126	126	6	1825852	6346	2692542	240524846	14571074	4012	41	2269	24	0	1	36	3968	427	1013	809	1	1	16	4012	2269	6	6287	41	18	59	1
127	127	7	2014222	2123	2560354	242539068	14573197	186	41	1872	24	0	1	30	148	429	817	606	1	1	16	186	1872	6	2064	41	18	59	1
128	128	8	2114877	15494	3750006	244653945	14588691	245	56	15166	27	0	1	32	204	435	3535	11175	1	1	23	245	15166	7	15418	56	20	76	1
129	129	9	2010535	5775	2709663	246664480	14594466	4084	34	1630	27	0	1	28	4047	439	595	575	1	1	12	4084	1630	7	5721	34	20	54	1
130	130	10	2483424	37325	5619114	249147904	14631791	4140	82	33076	27	0	1	54	4077	457	2772	29825	1	1	36	4140	33076	7	37223	82	20	102	1
131	131	11	2485872	32186	7087194	251633776	14663977	4290	116	27753	27	0	1	81	4200	455	5923	21353	1	1	53	4290	27753	7	32050	116	20	136	1
132	132	12	2102661	7419	2849322	253736437	14671396	105	38	7249	27	0	1	39	58	467	654	6107	1	1	14	105	7249	7	7361	38	20	58	1
133	133	13	2255861	13747	3269159	255992298	14685143	4326	98	9296	27	0	1	78	4239	470	2060	6745	1	1	44	4326	9296	7	13629	98	20	118	1
134	134	14	1854886	7244	2856132	257847184	14692387	1647	40	5530	27	0	1	51	1587	474	557	4478	1	1	15	1647	5530	7	7184	40	20	60	1
135	135	15	2021571	3972	2553924	259868755	14696359	31	26	3888	27	0	1	22	1	478	201	3188	1	1	8	31	3888	7	3926	26	20	46	1
136	136	16	273380	3370	1073473	260142135	14699729	468	72	2803	27	0	1	89	370	499	1064	1219	1	1	31	468	2803	7	3278	72	20	92	1
137	137	17	2141761	29465	4471321	262283896	14729194	4153	114	25171	27	0	1	42	4102	501	6106	18542	1	1	52	4153	25171	7	29331	114	20	134	1
138	138	18	866457	4346	1747919	263150353	14733540	1896	120	2303	27	0	1	166	1720	501	1643	138	1	1	57	1896	2303	7	4206	120	20	140	1
139	139	19	2125819	15020	3667357	265276172	14748560	4527	149	10317	27	0	1	161	4356	506	2693	7097	1	1	69	4527	10317	7	14851	149	20	169	1
140	140	20	2012273	22492	3659447	267288445	14771052	4336	217	17912	27	0	1	182	4144	495	6539	10857	1	1	103	4336	17912	7	22255	217	20	237	1
141	141	21	866611	4622	1675179	268155056	14775674	2118	124	2353	27	0	1	30	2079	494	1686	152	1	1	57	2118	2353	7	4478	124	20	144	1
142	142	22	2074012	17604	3303269	270229068	14793278	4230	106	13241	27	0	1	53	4168	490	2216	10514	1	1	48	4230	13241	7	17478	106	20	126	1
143	143	23	646	764	578646	270229714	14794042	33	32	672	27	0	1	24	1	495	93	65	1	1	11	33	672	7	712	32	20	52	1
144	144	24	3756776	152717	16933741	273986490	14946759	5335	580	146775	27	0	1	354	4971	727	24017	122008	1	1	307	5335	146775	7	152117	580	20	600	1
145	145	25	8674	1063	571117	273995164	14947822	112	24	900	27	0	1	14	90	735	75	41	14	18	7	112	900	7	1019	24	20	44	1
146	146	26	223874	12905	1747249	274219038	14960727	344	18	12516	27	0	1	12	323	737	71	11688	1	1	4	344	12516	7	12867	18	20	38	1
147	147	27	2042090	11587	3055821	276261128	14972314	4157	58	7345	27	0	1	36	4112	737	785	5802	1	1	24	4157	7345	7	11509	58	20	78	1
148	148	28	1093399	6405	1927637	277354527	14978719	2177	34	4167	27	0	1	31	2137	738	735	2673	1	1	12	2177	4167	7	6351	34	20	54	1
149	149	29	2077665	30141	6470539	279432192	15008860	4189	169	25756	27	0	1	40	4140	763	4753	20218	1	1	79	4189	25756	7	29952	169	20	189	1
150	150	0	1838850	11834	2991511	281271042	15020694	4040	76	7691	27	0	1	28	4003	769	1355	5546	1	1	33	4040	7691	7	11738	76	20	96	1
151	151	1	1847469	8527	2788862	283118511	15029221	4072	78	4350	27	0	1	53	4010	770	1735	1824	1	1	34	4072	4350	7	8429	78	20	98	1
152	152	2	2066085	16260	3396098	285184596	15045481	4212	110	11911	27	0	1	64	4139	790	2395	8705	1	1	50	4212	11911	7	16130	110	20	130	1
153	153	3	816254	3372	1474080	286000850	15048853	1603	26	1716	27	0	1	22	1572	799	217	679	1	1	8	1603	1716	7	3326	26	20	46	1
154	154	4	1849631	18162	3292129	287850481	15067015	4098	128	13909	27	0	1	45	4044	803	3915	9170	1	1	59	4098	13909	7	18014	128	20	148	1
155	155	5	2100659	9640	3062240	289951140	15076655	4049	38	5526	27	0	1	42	3998	805	1483	3217	1	1	14	4049	5526	7	9582	38	20	58	1
156	156	6	2101130	16533	3426749	292052270	15093188	4138	102	12266	27	0	1	38	4091	802	2345	9098	1	1	46	4138	12266	7	16411	102	20	122	1
157	157	7	2373926	42478	4486141	294426196	15135666	4369	132	37950	27	0	1	71	4289	810	4186	32932	1	1	61	4369	37950	7	42326	132	20	152	1
158	158	8	2219690	65708	6669507	296645886	15201374	4415	265	61001	27	0	1	265	4140	830	9628	50521	1	1	134	4415	61001	7	65423	265	20	285	1
159	159	9	1104484	5389	1835198	297750370	15206763	1869	52	3441	27	0	1	66	1794	834	2050	536	1	1	21	1869	3441	7	5317	52	20	72	1
160	160	10	656316	4121	1291812	298406686	15210884	1423	40	2631	27	0	1	28	1386	833	1163	614	1	1	15	1423	2631	7	4061	40	20	60	1
161	161	11	668054	3236	1289402	299074740	15214120	1476	34	1699	27	0	1	18	1449	839	359	480	1	1	12	1476	1699	7	3182	34	20	54	1
162	162	12	2145610	18294	3523587	301220350	15232414	4149	66	14052	27	0	1	64	4076	824	6032	7175	1	1	28	4149	14052	7	18208	66	20	86	1
163	163	13	1092342	5644	1889918	302312692	15238058	2215	66	3336	27	0	1	60	2146	819	901	1595	1	1	28	2215	3336	7	5558	66	20	86	1
164	164	14	2038426	14128	4226953	304351118	15252186	4188	124	9789	27	0	1	96	4083	817	3003	5948	1	1	57	4188	9789	7	13984	124	20	144	1
165	165	15	2142430	20424	6360010	306493548	15272610	4301	98	15998	27	0	1	96	4196	823	8902	6252	1	1	44	4301	15998	7	20306	98	20	118	1
166	166	16	1084332	4398	1419711	307577880	15277008	2176	52	2143	27	0	1	30	2137	812	563	747	1	1	21	2176	2143	7	4326	52	20	72	1
167	167	17	3586121	94922	17074811	311164001	15371930	4506	362	90027	27	0	1	126	4371	808	4696	84501	1	1	191	4506	90027	7	94540	362	20	382	1
168	168	18	1982016	13180	3182590	313146017	15385110	4135	70	8948	27	0	1	72	4054	812	2282	5833	1	1	30	4135	8948	7	13090	70	20	90	1
169	169	19	1831080	5906	2509594	314977097	15391016	4005	26	1848	27	0	1	28	3968	802	103	923	1	1	8	4005	1848	7	5860	26	20	46	1
170	170	20	2138659	28046	5152987	317115756	15419062	4424	98	23497	27	0	1	157	4257	801	5228	17446	1	1	44	4424	23497	7	27928	98	20	118	1
171	171	21	2077123	22324	4078014	319192879	15441386	4041	71	18185	27	0	1	43	3989	796	1997	15371	1	1	31	4041	18185	7	22233	71	20	91	1
172	172	22	2421284	31454	5406146	321614163	15472840	4542	122	26763	27	0	1	80	4453	812	5468	20461	1	1	56	4542	26763	7	31312	122	20	142	1
173	173	23	1241086	8286	2211206	322855249	15481126	2599	110	5550	27	0	1	64	2526	808	3189	1532	1	1	50	2599	5550	7	8156	110	20	130	1
174	174	24	2151657	22027	4501132	325006906	15503153	4100	58	17842	27	0	1	78	4013	597	2535	14689	1	1	24	4100	17842	7	21949	58	20	78	1
175	175	25	2668675	40998	5374785	327675581	15544151	4752	104	36115	27	0	1	61	4682	591	5196	30306	1	1	47	4752	36115	7	40874	104	20	124	1
176	176	26	677	945	512527	327676258	15545096	40	30	848	27	0	1	15	17	596	82	150	1	1	10	40	848	7	895	30	20	50	1
