logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
167	167	17	7452198	94056	15757994	1080544211	42396331	21238	4084	68707	27	0	1	1540	19687	958	22518	45208	1	1	1853	21238	68707	7	89952	4084	20	4104	1
168	168	18	7173922	30513	10318031	1087718133	42426844	18719	1815	9952	27	0	1	1768	16940	963	4710	4258	1	1	922	18719	9952	7	28678	1815	20	1835	1
169	169	19	7160733	40875	13167720	1094878866	42467719	18826	1952	20070	27	0	1	1623	17192	961	11117	7971	1	1	959	18826	20070	7	38903	1952	20	1972	1
170	170	20	7113950	20357	9542955	1101992816	42488076	1434	1389	17507	27	0	1	1228	196	976	4745	11765	1	1	695	1434	17507	7	18948	1389	20	1409	1
171	171	21	7231380	42053	12273937	1109224196	42530129	20280	3384	18362	27	0	1	3259	17010	975	10897	6469	1	1	1702	20280	18362	7	38649	3384	20	3404	1
172	172	22	7019657	23350	9683585	1116243853	42553479	17385	438	5500	27	0	1	234	17140	979	2537	1963	1	1	187	17385	5500	7	22892	438	20	458	1
173	173	23	5183646	45631	7849237	1121427499	42599110	10175	2212	33217	27	0	1	2421	7744	999	10653	21543	1	1	1106	10175	33217	7	43399	2212	20	2232	1
174	174	24	2162869	10180	4117612	1123590368	42609290	4561	117	5475	27	0	1	65	4487	1003	823	3628	1	1	37	4561	5475	7	10043	117	20	137	1
175	175	25	3142124	26083	6009829	1126732492	42635373	7628	588	17840	27	0	1	243	7375	1002	4524	12293	1	1	245	7628	17840	7	25475	588	20	608	1
176	176	26	2223075	7762	4266321	1128955567	42643135	4573	103	3059	27	0	1	42	4522	998	1217	823	1	1	36	4573	3059	7	7639	103	20	123	1
177	177	27	2615539	8885	4527400	1131571106	42652020	6062	150	2646	27	0	1	101	5952	997	1061	567	1	1	52	6062	2646	7	8715	150	20	170	1
178	178	28	3981402	10764	6321557	1135552508	42662784	6881	312	3544	27	0	1	175	6696	996	1687	840	1	1	111	6881	3544	7	10432	312	20	332	1
179	179	29	2850732	11064	5192575	1138403240	42673848	6444	299	4294	27	0	1	116	6319	972	1652	1649	1	1	118	6444	4294	7	10745	299	20	319	1
180	180	0	2838577	7494	4652699	1141241817	42681342	4307	204	2956	27	0	1	168	4129	957	772	1206	1	1	79	4307	2956	7	7270	204	20	224	1
181	181	1	4879602	66081	11374123	1146121419	42747423	11128	2681	52245	27	0	1	2157	8961	960	19684	31578	1	1	1234	11128	52245	7	63380	2681	20	2701	1
182	182	2	4845540	17748	7224051	1150966959	42765171	9257	362	8102	27	0	1	189	9058	971	1951	5159	1	1	139	9257	8102	7	17366	362	20	382	1
183	183	3	4689839	19063	5331844	1155656798	42784234	9128	474	9434	27	0	1	417	8701	953	2286	6174	1	1	220	9128	9434	7	18569	474	20	494	1
184	184	4	4656339	19178	5411734	1160313137	42803412	8696	524	9931	27	0	1	443	8243	959	2586	6365	1	1	248	8696	9931	7	18634	524	20	544	1
185	185	5	2623276	8966	4192722	1162936413	42812378	5984	99	2856	27	0	1	43	5932	937	945	953	1	1	30	5984	2856	7	8847	99	20	119	1
186	186	6	3994653	13607	4673978	1166931066	42825985	6929	256	6395	27	0	1	56	6864	929	1932	3513	1	1	93	6929	6395	7	13331	256	20	276	1
187	187	7	4542847	14202	4963477	1171473913	42840187	8031	293	5851	27	0	1	93	7929	910	2170	2750	1	1	114	8031	5851	7	13889	293	20	313	1
188	188	8	6271625	31924	7877586	1177745538	42872111	16457	616	14824	27	0	1	157	16290	803	3489	10511	1	1	275	16457	14824	7	31288	616	20	636	1
189	189	9	2831477	14485	4239372	1180577015	42886596	6987	589	6882	27	0	1	82	6896	753	2629	3479	1	1	282	6987	6882	7	13876	589	20	609	1
190	190	10	2782214	8861	3942964	1183359229	42895457	6150	178	2506	27	0	1	77	6064	582	1244	659	1	1	60	6150	2506	7	8663	178	20	198	1
191	191	11	5865217	19529	7010482	1189224446	42914986	14073	227	5202	27	0	1	148	13915	570	1223	3388	1	1	77	14073	5202	7	19282	227	20	247	1
192	192	12	2789676	8656	3431836	1192014122	42923642	5905	155	2569	27	0	1	65	5831	572	905	1071	1	1	64	5905	2569	7	8481	155	20	175	1
193	193	13	5959389	25947	7424640	1197973511	42949589	14892	729	10299	27	0	1	540	14342	574	5463	4241	1	1	339	14892	10299	7	25198	729	20	749	1
194	194	14	5026810	16000	4569099	1203000321	42965589	10171	386	5416	27	0	1	313	9848	565	1832	2998	1	1	168	10171	5416	7	15594	386	20	406	1
195	195	15	2787187	8412	3212248	1205787508	42974001	5987	116	2282	27	0	1	40	5938	564	807	890	1	1	41	5987	2282	7	8276	116	20	136	1
196	196	16	2672301	8967	11669871	1208459809	42982968	6233	123	2584	27	0	1	81	6143	556	708	1299	1	1	40	6233	2584	7	8824	123	20	143	1
197	197	17	5949296	32434	9420696	1214409105	43015402	14549	697	17161	27	0	1	524	14015	514	5398	11228	1	1	318	14549	17161	7	31717	697	20	717	1
198	198	18	5298519	22681	6606216	1219707624	43038083	11256	627	10771	27	0	1	488	10758	500	3342	6908	1	1	290	11256	10771	7	22034	627	20	647	1
199	199	19	4849710	13744	6554495	1224557334	43051827	9622	313	3782	27	0	1	156	9456	500	1458	1803	1	1	125	9622	3782	7	13411	313	20	333	1
200	200	20	5429129	19506	7714698	1229986463	43071333	11919	509	7051	27	0	1	186	11723	486	5064	1480	1	1	213	11919	7051	7	18977	509	20	529	1
201	201	21	2783250	6083	3397747	1232769713	43077416	2644	154	3258	27	0	1	88	2547	480	796	1961	1	1	54	2644	3258	7	5909	154	20	174	1
202	202	22	4807746	8824	5623062	1237577459	43086240	5241	189	3367	27	0	1	123	5109	479	781	2086	1	1	67	5241	3367	7	8615	189	20	209	1
203	203	23	5431111	13165	6471976	1243008570	43099405	8231	321	4586	27	0	1	193	8028	437	1522	2606	1	1	127	8231	4586	7	12824	321	20	341	1
204	204	24	5283601	30583	6852974	1248292171	43129988	11991	1329	17236	27	0	1	774	11207	431	6869	9915	1	1	638	11991	17236	7	29234	1329	20	1349	1
205	205	25	5140102	19523	7433049	1253432273	43149511	10694	419	8383	27	0	1	201	10483	445	3338	4579	1	1	167	10694	8383	7	19084	419	20	439	1
206	206	26	4951570	11435	6341777	1258383843	43160946	9199	175	2034	27	0	1	77	9113	459	1026	528	1	1	65	9199	2034	7	11240	175	20	195	1
207	207	27	5974821	30928	7378450	1264358664	43191874	14627	571	15703	27	0	1	279	14338	460	3627	11595	1	1	243	14627	15703	7	30337	571	20	591	1
208	208	28	3996583	116479	12095998	1268355247	43308353	8439	773	107240	27	0	1	677	7752	511	20664	86042	1	1	351	8439	107240	7	115686	773	20	793	1
209	209	29	2835262	15621	4445320	1271190509	43323974	6975	725	7894	27	0	1	170	6795	514	2947	4412	1	1	327	6975	7894	7	14876	725	20	745	1
210	210	0	6378382	46022	10250621	1277568891	43369996	16830	950	28215	27	0	1	779	16041	520	6158	21515	1	1	453	16830	28215	7	45052	950	20	970	1
211	211	1	5897308	27963	6958783	1283466199	43397959	14125	596	13215	27	0	1	452	13663	507	4344	8343	1	1	270	14125	13215	7	27347	596	20	616	1
212	212	2	5970041	37362	8001217	1289436240	43435321	14509	765	22061	27	0	1	560	13939	520	6867	14653	1	1	359	14509	22061	7	36577	765	20	785	1
213	213	3	6491152	61186	11503252	1295927392	43496507	17466	1777	41916	27	0	1	1005	16450	557	10625	30712	1	1	821	17466	41916	7	59389	1777	20	1797	1
214	214	4	5955478	23677	7115871	1301882870	43520184	14439	374	8837	27	0	1	282	14147	537	2127	6152	1	1	158	14439	8837	7	23283	374	20	394	1
215	215	5	5920672	28928	8858070	1307803542	43549112	14318	589	13994	27	0	1	482	13826	545	4151	9277	1	1	273	14318	13994	7	28319	589	20	609	1
216	216	6	5883359	23572	8151645	1313686901	43572684	14059	467	9019	27	0	1	262	13787	548	3198	5252	1	1	187	14059	9019	7	23085	467	20	487	1
217	217	7	5875949	23829	7411960	1319562850	43596513	13997	384	9421	27	0	1	200	13787	534	3203	5663	1	1	145	13997	9421	7	23425	384	20	404	1
218	218	8	5942144	32085	8304383	1325504994	43628598	14291	644	17123	27	0	1	457	13824	524	5158	11420	1	1	295	14291	17123	7	31421	644	20	664	1
219	219	9	6169821	41531	9446827	1331674815	43670129	15964	1668	23872	27	0	1	1281	14673	514	7630	15707	1	1	829	15964	23872	7	39843	1668	20	1688	1
220	220	10	5933227	19213	7198982	1337608042	43689342	14340	317	4529	27	0	1	53	14278	507	1701	2300	1	1	120	14340	4529	7	18876	317	20	337	1
221	221	11	2961267	19977	4717458	1340569309	43709319	6623	242	13085	27	0	1	64	6550	509	3020	9535	1	1	88	6623	13085	7	19715	242	20	262	1
222	222	12	5936226	21469	7697688	1346505535	43730788	14485	413	6544	27	0	1	162	14313	509	3432	2582	1	1	162	14485	6544	7	21036	413	20	433	1
223	223	13	6216066	19173	6926113	1352721601	43749961	15762	155	3229	27	0	1	55	15698	526	1436	1246	1	1	58	15762	3229	7	18998	155	20	175	1
224	224	14	438	643	641816	1352722039	43750604	22	19	575	27	0	1	13	1	524	31	1	1	1	3	22	575	7	604	19	20	39	1
225	225	15	6234967	23603	7526749	1358957006	43774207	16013	327	7236	27	0	1	239	15764	528	1663	5024	1	1	130	16013	7236	7	23256	327	20	347	1
226	226	16	4308699	11859	5395744	1363265705	43786066	7448	315	4069	27	0	1	225	7213	530	1477	2041	1	1	123	7448	4069	7	11524	315	20	335	1
227	227	17	6227774	20674	15058559	1369493479	43806740	15682	119	4846	27	0	1	125	15548	553	964	3308	1	1	43	15682	4846	7	20535	119	20	139	1
228	228	18	6809066	119952	14442622	1376302545	43926692	19922	3613	96390	27	0	1	2211	17700	692	23401	72274	1	1	1673	19922	96390	7	116319	3613	20	3633	1
229	229	19	6530593	71150	10959806	1382833138	43997842	17613	1921	51589	27	0	1	1744	15859	690	13452	37425	1	1	962	17613	51589	7	69209	1921	20	1941	1
230	230	20	6244516	28705	8355523	1389077654	44026547	16117	409	12152	27	0	1	185	15922	692	3919	7520	1	1	158	16117	12152	7	28276	409	20	429	1
231	231	21	6211546	19967	7912096	1395289200	44046514	15911	137	3892	27	0	1	137	15764	701	1230	1940	1	1	45	15911	3892	7	19810	137	20	157	1
232	232	22	6279849	32591	8390143	1401569049	44079105	16401	624	15539	27	0	1	486	15905	696	3941	10881	1	1	270	16401	15539	7	31947	624	20	644	1
233	233	23	6308301	35332	8047786	1407877350	44114437	14002	614	20689	27	0	1	119	13874	728	4875	15065	1	1	272	14002	20689	7	34698	614	20	634	1
234	234	24	6423339	56113	10631718	1414300689	44170550	17201	1543	37342	27	0	1	1250	15941	739	9199	27382	1	1	752	17201	37342	7	54550	1543	20	1563	1
235	235	25	6289339	34476	8184895	1420590028	44205026	16237	600	17612	27	0	1	178	16049	760	4286	12545	1	1	272	16237	17612	7	33856	600	20	620	1
236	236	26	6370757	52206	9095099	1426960785	44257232	16747	1044	34388	27	0	1	445	16292	753	9041	24572	1	1	481	16747	34388	7	51142	1044	20	1064	1
237	237	27	6419795	50736	9811803	1433380580	44307968	17279	1548	31882	27	0	1	1358	15911	745	8772	22343	1	1	771	17279	31882	7	49168	1548	20	1568	1
238	238	28	2952807	9340	3739235	1436333387	44317308	6339	95	2879	27	0	1	81	6249	695	823	1340	1	1	33	6339	2879	7	9225	95	20	115	1
239	239	29	6371734	48217	9871603	1442705121	44365525	17000	1230	29960	27	0	1	693	16297	687	8386	20865	1	1	583	17000	29960	7	46967	1230	20	1250	1
240	240	0	6236710	23628	8198314	1448941831	44389153	15947	193	7461	27	0	1	131	15806	688	2240	4512	1	1	66	15947	7461	7	23415	193	20	213	1
241	241	1	5724973	21329	7563248	1454666804	44410482	12879	150	8273	27	0	1	49	12821	691	1537	6024	1	1	49	12879	8273	7	21159	150	20	170	1
242	242	2	6289383	30921	12290957	1460956187	44441403	9998	570	20326	27	0	1	485	9503	683	5895	13727	1	1	263	9998	20326	7	30331	570	20	590	1
243	243	3	6315831	35632	8858200	1467272018	44477035	16186	664	18755	27	0	1	606	15570	677	4096	13961	1	1	320	16186	18755	7	34948	664	20	684	1
244	244	4	5358455	16546	6709985	1472630473	44493581	11480	304	4735	27	0	1	128	11342	679	2374	1661	1	1	121	11480	4735	7	16222	304	20	324	1
245	245	5	6313380	43599	8912000	1478943853	44537180	16644	1000	25928	27	0	1	361	16273	688	7001	18217	1	1	452	16644	25928	7	42579	1000	20	1020	1
246	246	6	5684855	15623	5836241	1484628708	44552803	13069	171	2356	27	0	1	145	12914	690	935	710	1	1	59	13069	2356	7	15432	171	20	191	1
247	247	7	6305975	38264	8701321	1490934683	44591067	16857	963	20417	27	0	1	511	16336	694	5971	13731	1	1	458	16857	20417	7	37281	963	20	983	1
248	248	8	5942997	21301	6368276	1496877680	44612368	14413	160	6701	27	0	1	109	14295	691	1777	4212	1	1	58	14413	6701	7	21121	160	20	180	1
249	249	9	6347254	41880	9877983	1503224934	44654248	16606	1071	24176	27	0	1	553	16043	696	5026	18432	1	1	498	16606	24176	7	40789	1071	20	1091	1
250	250	10	5167965	19988	6541705	1508392899	44674236	10650	270	9041	27	0	1	156	10484	703	2748	5569	1	1	106	10650	9041	7	19698	270	20	290	1
251	251	11	1420098	4939	2176135	1509812997	44679175	2799	158	1955	27	0	1	121	2669	708	555	671	1	1	51	2799	1955	7	4761	158	20	178	1
252	252	12	5495882	20264	5944259	1515308879	44699439	12340	383	7514	27	0	1	279	12051	701	3538	3254	1	1	153	12340	7514	7	19861	383	20	403	1
253	253	13	1421506	2192	2314805	1516730385	44701631	1148	60	957	27	0	1	59	1080	687	138	112	1	1	17	1148	957	7	2112	60	20	80	1
254	254	14	2785370	8636	6487036	1519515755	44710267	6429	130	2050	27	0	1	100	6320	682	726	621	1	1	44	6429	2050	7	8486	130	20	150	1
255	255	15	5725842	39296	11716511	1525241597	44749563	13554	838	24877	27	0	1	693	12851	687	5903	18265	1	1	399	13554	24877	7	38438	838	20	858	1
256	256	16	6269938	29313	7041863	1531511535	44778876	16351	705	12230	27	0	1	580	15761	688	3736	7785	1	1	333	16351	12230	7	28588	705	20	725	1
257	257	17	5577825	24748	7458339	1537089360	44803624	12777	575	11369	27	0	1	400	12367	669	5065	5614	1	1	262	12777	11369	7	24153	575	20	595	1
258	258	18	2212747	7012	10755177	1539302107	44810636	4409	116	2460	27	0	1	104	4296	542	501	1396	1	1	41	4409	2460	7	6876	116	20	136	1
259	259	19	4893837	11831	4366030	1544195944	44822467	8658	109	3037	27	0	1	54	8595	539	1057	1420	1	1	38	8658	3037	7	11702	109	20	129	1
260	260	20	4221827	9927	4828697	1548417771	44832394	7100	208	2592	27	0	1	24	7067	544	1555	472	1	1	72	7100	2592	7	9699	208	20	228	1
261	261	21	4202631	8958	3877633	1552620402	44841352	6705	103	2123	27	0	1	16	6680	547	403	1152	1	1	32	6705	2123	7	8835	103	20	123	1
262	262	22	5509116	18596	5489273	1558129518	44859948	12186	366	6017	27	0	1	291	11885	557	1851	3588	1	1	156	12186	6017	7	18210	366	20	386	1
263	263	23	5142816	15893	5981820	1563272334	44875841	10243	215	5408	27	0	1	125	10109	532	1596	3259	1	1	81	10243	5408	7	15658	215	20	235	1
264	264	24	6237433	23017	5771071	1569509767	44898858	13769	218	9003	27	0	1	141	13618	522	1670	6790	1	1	80	13769	9003	7	22779	218	20	238	1
265	265	25	5407919	23827	6668114	1574917686	44922685	11988	694	11118	27	0	1	502	11476	505	6781	3811	1	1	336	11988	11118	7	23113	694	20	714	1
266	266	26	2718865	9075	2741212	1577636551	44931760	6333	216	2499	27	0	1	52	6272	491	1647	340	1	1	71	6333	2499	7	8839	216	20	236	1
267	267	27	5499008	12786	6219668	1583135559	44944546	8856	180	3723	27	0	1	56	8791	508	2351	843	1	1	77	8856	3723	7	12586	180	20	200	1
268	268	28	5742200	47978	7117712	1588877759	44992524	13256	1078	33617	27	0	1	300	12946	525	7623	25447	1	1	531	13256	33617	7	46880	1078	20	1098	1
269	269	29	4308894	9193	4404771	1593186653	45001717	7313	81	1772	27	0	1	34	7270	533	509	709	1	1	25	7313	1772	7	9092	81	20	101	1
270	270	0	5682407	17386	7165051	1598869060	45019103	12880	127	4352	27	0	1	81	12790	536	3323	472	1	1	46	12880	4352	7	17239	127	20	147	1
271	271	1	6022073	39757	7960366	1604891133	45058860	11514	1458	26758	27	0	1	1242	10262	544	9491	16701	1	1	728	11514	26758	7	38279	1458	20	1478	1
272	272	2	5889303	27786	7319361	1610780436	45086646	13927	320	13512	27	0	1	174	13743	526	4188	8777	1	1	126	13927	13512	7	27446	320	20	340	1
273	273	3	6351358	40073	8644741	1617131794	45126719	17220	1124	21702	27	0	1	915	16295	497	7091	14093	1	1	547	17220	21702	7	38929	1124	20	1144	1
274	274	4	6750923	115969	12062388	1623882717	45242688	20195	4180	91567	27	0	1	3572	16612	520	22966	68058	1	1	2027	20195	91567	7	111769	4180	20	4200	1
275	275	5	5875918	17022	6709175	1629758635	45259710	13915	106	2974	27	0	1	68	13838	529	731	1693	1	1	32	13915	2974	7	16896	106	20	126	1
276	276	6	2789085	9483	2286525	1632547720	45269193	6155	142	3159	27	0	1	139	6006	529	1105	1504	1	1	50	6155	3159	7	9321	142	20	162	1
277	277	7	5859235	21417	6976753	1638406955	45290610	14148	402	6840	27	0	1	283	13855	524	3064	3231	1	1	167	14148	6840	7	20995	402	20	422	1
278	278	8	5866459	21149	6598596	1644273414	45311759	13829	212	7081	27	0	1	140	13679	509	1697	4854	1	1	79	13829	7081	7	20917	212	20	232	1
279	279	9	5006992	19399	6553315	1649280406	45331158	10182	466	8724	27	0	1	314	9858	501	2986	5216	1	1	192	10182	8724	7	18913	466	20	486	1
280	280	10	5860687	14544	5932490	1655141093	45345702	10373	186	3958	27	0	1	152	10211	512	962	2463	1	1	69	10373	3958	7	14338	186	20	206	1
281	281	11	4832290	14322	6195588	1659973383	45360024	9401	264	4630	27	0	1	140	9251	507	3642	460	1	1	100	9401	4630	7	14038	264	20	284	1
282	282	12	5131116	21360	6521936	1665104499	45381384	10327	376	10630	27	0	1	182	10135	516	3162	6931	1	1	149	10327	10630	7	20964	376	20	396	1
283	283	13	4272839	11145	4627148	1669377338	45392529	7346	211	3561	27	0	1	87	7250	520	1759	1261	1	1	80	7346	3561	7	10914	211	20	231	1
284	284	14	1593418	5521	2303045	1670970756	45398050	3820	97	1577	27	0	1	60	3751	520	527	509	1	1	31	3820	1577	7	5404	97	20	117	1
285	285	15	6404182	44280	8991839	1677374938	45442330	16755	1443	26055	27	0	1	1432	15313	535	8321	17177	1	1	736	16755	26055	7	42817	1443	20	1463	1
286	286	16	2359328	7299	7032182	1679734266	45449629	4631	169	2472	27	0	1	153	4468	533	1001	917	1	1	59	4631	2472	7	7110	169	20	189	1
287	287	17	5877092	16494	9764554	1685611358	45466123	13863	141	2463	27	0	1	46	13808	540	537	1365	1	1	45	13863	2463	7	16333	141	20	161	1
288	288	18	5731690	22687	7050812	1691343048	45488810	13467	671	8522	27	0	1	669	12788	543	2893	5065	1	1	330	13467	8522	7	21996	671	20	691	1
289	289	19	2952687	18501	11955999	1694295735	45507311	6772	231	11471	27	0	1	39	6724	547	3111	7792	1	1	84	6772	11471	7	18250	231	20	251	1
290	290	20	5571918	34558	15630794	1699867653	45541869	12407	780	21344	27	0	1	501	11896	542	6523	14258	1	1	357	12407	21344	7	33758	780	20	800	1
291	291	21	2946205	10378	11454843	1702813858	45552247	6840	149	3362	27	0	1	107	6724	535	1088	1718	1	1	53	6840	3362	7	10209	149	20	169	1
292	292	22	4983342	31217	5802290	1707797200	45583464	9406	434	21350	27	0	1	235	9161	529	5306	15494	1	1	174	9406	21350	7	30763	434	20	454	1
293	293	23	4888356	22346	6287968	1712685556	45605810	9834	630	11855	27	0	1	588	9236	627	4351	6856	1	1	283	9834	11855	7	21696	630	20	650	1
294	294	24	5549485	33506	5917460	1718235041	45639316	12271	537	20671	27	0	1	189	12072	631	6994	13025	1	1	215	12271	20671	7	32949	537	20	557	1
295	295	25	4790233	12721	5176565	1723025274	45652037	8431	178	4085	27	0	1	53	8369	621	985	2458	1	1	56	8431	4085	7	12523	178	20	198	1
296	296	26	2959091	8691	3660195	1725984365	45660728	4225	77	4362	27	0	1	67	4149	618	1131	2592	1	1	23	4225	4362	7	8594	77	20	97	1
297	297	27	4953678	27950	6462296	1730938043	45688678	9939	986	16998	27	0	1	708	9221	614	6419	9944	1	1	467	9939	16998	7	26944	986	20	1006	1
298	298	28	2762454	10517	3370777	1733700497	45699195	6210	134	4146	27	0	1	36	6165	604	1341	2180	1	1	44	6210	4146	7	10363	134	20	154	1
299	299	29	4868556	30181	6413167	1738569053	45729376	10483	1329	18342	27	0	1	1210	9263	586	6461	11274	1	1	648	10483	18342	7	28832	1329	20	1349	1
300	300	0	3903419	29143	5680052	1742472472	45758519	8583	453	20080	27	0	1	260	8313	586	6097	13376	1	1	191	8583	20080	7	28670	453	20	473	1
301	301	1	4135360	13451	4996417	1746607832	45771970	6671	245	6508	27	0	1	259	6402	644	1747	4096	1	1	89	6671	6508	7	13186	245	20	265	1
302	302	2	5882551	20595	6634325	1752490383	45792565	14092	233	6243	27	0	1	171	13911	654	1615	3953	1	1	82	14092	6243	7	20342	233	20	253	1
303	303	3	5443859	19647	5209605	1757934242	45812212	11892	328	7400	27	0	1	267	11615	652	2890	3837	1	1	130	11892	7400	7	19299	328	20	348	1
304	304	4	5008871	18791	5006366	1762943113	45831003	9605	427	8732	27	0	1	358	9237	623	2454	5634	1	1	183	9605	8732	7	18344	427	20	447	1
305	305	5	5871764	19487	6413866	1768814877	45850490	13911	154	5395	27	0	1	86	13816	616	2183	2575	1	1	56	13911	5395	7	19313	154	20	174	1
306	306	6	4777291	11156	4671439	1773592168	45861646	8515	124	2490	27	0	1	72	8434	621	760	1088	1	1	41	8515	2490	7	11012	124	20	144	1
307	307	7	5146678	20706	6399186	1778738846	45882352	10330	339	10010	27	0	1	277	10043	636	2686	6667	1	1	142	10330	10010	7	20347	339	20	359	1
308	308	8	4879129	14829	5938630	1783617975	45897181	8949	207	5646	27	0	1	160	8779	642	2152	2831	1	1	80	8949	5646	7	14602	207	20	227	1
309	309	9	4776027	11005	4197362	1788394002	45908186	8487	139	2352	27	0	1	93	8385	642	1111	578	1	1	46	8487	2352	7	10846	139	20	159	1
310	310	10	4890409	15190	4249581	1793284411	45923376	8915	162	6086	27	0	1	105	8801	631	1415	4019	1	1	57	8915	6086	7	15008	162	20	182	1
311	311	11	6223350	22224	7879007	1799507761	45945600	15975	238	5984	27	0	1	151	15814	640	1717	3606	1	1	80	15975	5984	7	21966	238	20	258	1
312	312	12	5464646	23083	6842774	1804972407	45968683	11984	426	10646	27	0	1	282	11692	640	3294	6691	1	1	182	11984	10646	7	22637	426	20	446	1
313	313	13	3060566	13430	4105042	1808032973	45982113	6653	265	6485	27	0	1	128	6515	641	2862	2961	1	1	112	6653	6485	7	13145	265	20	285	1
314	314	14	2764159	9840	3944493	1810797132	45991953	5916	172	3725	27	0	1	68	5839	638	2534	532	1	1	59	5916	3725	7	9648	172	20	192	1
315	315	15	2688594	7967	3374787	1813485726	45999920	5745	171	2024	27	0	1	153	5582	609	558	836	1	1	65	5745	2024	7	7776	171	20	191	1
316	316	16	2746662	8564	3355047	1816232388	46008484	5441	166	2930	27	0	1	116	5316	609	769	1531	1	1	68	5441	2930	7	8378	166	20	186	1
317	317	17	4419842	6536	4402141	1820652230	46015020	5056	90	1363	27	0	1	82	4965	615	365	362	1	1	29	5056	1363	7	6426	90	20	110	1
318	318	18	3699041	22278	5416113	1824351271	46037298	8381	379	13491	27	0	1	146	8225	616	3347	9507	1	1	143	8381	13491	7	21879	379	20	399	1
319	319	19	1813053	5121	1754748	1826164324	46042419	4020	44	1030	27	0	1	44	3967	620	184	205	1	1	12	4020	1030	7	5057	44	20	64	1
320	320	20	2995534	10753	7037803	1829159858	46053172	6873	212	3641	27	0	1	51	6813	620	1410	1590	1	1	70	6873	3641	7	10521	212	20	232	1
321	321	21	2495289	7339	2592512	1831655147	46060511	5412	137	1763	27	0	1	99	5304	632	538	572	1	1	50	5412	1763	7	7182	137	20	157	1
322	322	22	5674993	25729	6963033	1837330140	46086240	13180	677	11845	27	0	1	378	12792	632	3584	7608	1	1	316	13180	11845	7	25032	677	20	697	1
323	323	23	5650380	29615	6915093	1842980520	46115855	13052	694	15842	27	0	1	193	12849	526	4747	10548	1	1	296	13052	15842	7	28901	694	20	714	1
324	324	24	5702369	30766	7672488	1848682889	46146621	13755	1039	15945	27	0	1	328	13417	529	5901	9494	1	1	489	13755	15945	7	29707	1039	20	1059	1
325	325	25	5621402	14186	11172564	1854304291	46160807	9484	196	4479	27	0	1	168	9306	519	1371	2568	1	1	76	9484	4479	7	13970	196	20	216	1
326	326	26	5620265	18642	5242774	1859924556	46179449	13022	477	5116	27	0	1	324	12688	521	2064	2510	1	1	208	13022	5116	7	18145	477	20	497	1
327	327	27	6211341	18549	6744554	1866135897	46197998	15898	162	2462	27	0	1	129	15759	509	791	1141	1	1	60	15898	2462	7	18367	162	20	182	1
328	328	28	2648101	9112	2639183	1868783998	46207110	5303	203	3579	27	0	1	122	5172	515	753	2290	1	1	69	5303	3579	7	8889	203	20	223	1
329	329	29	2321525	7948	2692053	1871105523	46215058	4473	189	3259	27	0	1	51	4413	520	1008	1710	1	1	60	4473	3259	7	7739	189	20	209	1
330	330	0	6207217	18208	5027406	1877312740	46233266	15893	139	2149	27	0	1	81	15803	529	902	697	1	1	46	15893	2149	7	18049	139	20	159	1
331	331	1	4670967	10647	4952357	1881983707	46243913	8432	155	2033	27	0	1	69	8354	461	885	666	1	1	52	8432	2033	7	10472	155	20	175	1
332	332	2	4224254	9055	4425150	1886207961	46252968	6871	101	2056	27	0	1	68	6794	459	619	957	1	1	31	6871	2056	7	8934	101	20	121	1
333	333	3	4362291	16929	4387380	1890570252	46269897	7507	405	8990	27	0	1	776	6721	457	1349	7163	1	1	177	7507	8990	7	16504	405	20	425	1
334	334	4	1507401	4569	1729799	1892077653	46274466	3330	109	1103	27	0	1	63	3258	454	367	261	1	1	33	3330	1103	7	4440	109	20	129	1
335	335	5	6211421	19159	6746574	1898289074	46293625	15788	82	3262	27	0	1	24	15755	457	893	1891	1	1	24	15788	3262	7	19057	82	20	102	1
336	336	6	4829618	30643	5350274	1903118692	46324268	8987	427	21202	27	0	1	251	8726	461	4163	16556	1	1	174	8987	21202	7	30196	427	20	447	1
337	337	7	2139548	6635	2243554	1905258240	46330903	4596	84	1928	27	0	1	57	4530	446	407	1054	1	1	26	4596	1928	7	6531	84	20	104	1
338	338	8	2298065	5870	2434494	1907556305	46336773	2387	166	3290	27	0	1	166	2211	448	874	1947	1	1	55	2387	3290	7	5684	166	20	186	1
339	339	9	2741338	9151	3317198	1910297643	46345924	6396	167	2561	27	0	1	94	6293	444	1000	1096	1	1	55	6396	2561	7	8964	167	20	187	1
340	340	10	2736492	8535	3189668	1913034135	46354459	6352	121	2035	27	0	1	28	6315	441	850	723	1	1	38	6352	2035	7	8394	121	20	141	1
341	341	11	5303631	30226	6769384	1918337766	46384685	11732	1839	16628	27	0	1	1756	9966	439	6012	10156	1	1	930	11732	16628	7	28367	1839	20	1859	1
342	342	12	3083825	24185	4676449	1921421591	46408870	7040	385	16733	27	0	1	197	6833	433	3703	12576	1	1	155	7040	16733	7	23780	385	20	405	1
343	343	13	2860187	16225	3738674	1924281778	46425095	6764	171	9263	27	0	1	73	6682	436	2313	6493	1	1	60	6764	9263	7	16034	171	20	191	1
