logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
33	33	0	1521191	2069	2831101	120241059	1458736	44	23	1978	24	0	1	36	1	84	403	1473	1	1	7	44	1978	6	2028	23	18	41	1
34	34	0	3697406	464684	91776872	123938465	1923420	152	17	464491	24	0	1	16	128	87	472	2617	375	460921	4	152	464491	6	464649	17	18	35	1
35	35	0	2046643	7880	3539535	125985108	1931300	4570	35	3251	24	0	1	52	4510	101	399	2733	1	1	13	4570	3251	6	7827	35	18	53	1
36	36	0	2210858	16058	4354790	128195966	1947358	1064	89	14881	24	0	1	118	938	172	2146	12544	1	1	40	1064	14881	6	15951	89	18	107	1
37	37	0	2071158	9080	3849623	130267124	1956438	4577	27	4452	24	0	1	40	4529	74	872	3488	1	1	9	4577	4452	6	9035	27	18	45	1
38	38	0	2058966	1477	3169198	132326090	1957915	35	21	1397	24	0	1	27	1	74	480	825	1	1	6	35	1397	6	1438	21	18	39	1
39	39	0	1832086	45325	8646010	134158176	2003240	33	21	45247	24	0	1	25	1	82	312	135	35	44665	6	33	45247	6	45286	21	18	39	1
40	40	0	2042958	2219	3247788	136201134	2005459	884	19	1292	24	0	1	24	852	73	157	1003	30	13	5	884	1292	6	2182	19	18	37	1
41	41	0	2062827	2415	3646984	138263961	2007874	35	21	2335	24	0	1	27	1	77	641	1599	1	1	6	35	2335	6	2376	21	18	39	1
42	42	0	2062100	2712	3406427	140326061	2010586	35	21	2632	24	0	1	27	1	74	550	1990	1	1	6	35	2632	6	2673	21	18	39	1
43	43	0	2070128	4002	3230017	142396189	2014588	48	25	3905	24	0	1	40	1	74	668	3145	1	1	8	48	3905	6	3959	25	18	43	1
44	44	0	2065016	7381	3148538	144461205	2021969	4563	19	2775	24	0	1	22	4533	75	401	2281	1	1	5	4563	2775	6	7344	19	18	37	1
45	45	0	2272760	4036	3594285	146733965	2026005	416	37	3559	24	0	1	71	337	74	1681	1786	1	1	14	416	3559	6	3981	37	18	55	1
46	46	0	2160200	13497	4363150	148894165	2039502	1228	155	12090	24	0	1	189	1030	208	2112	9751	1	1	75	1228	12090	6	13324	155	18	173	1
47	47	0	1578255	5611	2673691	150472420	2045113	3699	17	1871	24	0	1	18	3673	77	202	1574	1	1	4	3699	1871	6	5576	17	18	35	1
48	48	0	3516299	7038	5171334	153988719	2052151	3890	87	3037	24	0	1	181	3700	128	896	1994	1	1	39	3890	3037	6	6933	87	18	105	1
49	49	0	3622400	10576	4828377	157611119	2062727	7509	39	3004	24	0	1	71	7430	93	411	2482	1	1	15	7509	3004	6	10519	39	18	57	1
50	50	0	3369432	5725	4760197	160980551	2068452	3267	45	2389	24	0	1	118	3141	71	502	1798	1	1	18	3267	2389	6	5662	45	18	63	1
51	51	0	3658594	13503	5186134	164639145	2081955	7802	51	5626	24	0	1	106	7688	89	1044	4475	1	1	21	7802	5626	6	13434	51	18	69	1
52	52	0	3508992	9811	4999765	168148137	2091766	7397	33	2357	24	0	1	46	7343	87	548	1704	1	1	12	7397	2357	6	9760	33	18	51	1
53	53	0	3519888	3739	4609138	171668025	2095505	1281	37	2397	24	0	1	66	1207	89	923	1367	1	1	14	1281	2397	6	3684	37	18	55	1
54	54	0	3948233	11130	5798450	175616258	2106635	4209	161	6736	24	0	1	402	3798	181	2695	3841	1	1	86	4209	6736	6	10951	161	18	179	1
55	55	0	3503553	2665	4744347	179119811	2109300	741	35	1865	24	0	1	59	674	73	265	1509	1	1	13	741	1865	6	2612	35	18	53	1
56	56	0	3768730	6528	5298414	182888541	2115828	3936	63	2505	24	0	1	164	3763	71	539	1877	1	1	27	3936	2505	6	6447	63	18	81	1
57	57	0	3814083	8088	5112644	186702624	2123916	1691	79	6294	24	0	1	189	1493	71	1057	5148	1	1	35	1691	6294	6	7991	79	18	97	1
58	58	0	3735939	11522	5401502	190438563	2135438	7921	39	3538	24	0	1	111	7802	74	1251	2195	1	1	15	7921	3538	6	11465	39	18	57	1
59	59	0	3685428	11743	5061245	194123991	2147181	7628	65	4026	24	0	1	111	7509	73	927	3008	1	1	28	7628	4026	6	11660	65	18	83	1
60	60	0	3685850	14336	7731666	197809841	2161517	7527	59	6726	24	0	1	122	7397	71	2476	4161	1	1	25	7527	6726	6	14259	59	18	77	1
61	61	0	1859816	4135	2715681	199669657	2165652	4083	9	19	24	0	1	3	4072	1	1	1	1	1	0	4083	19	6	4108	9	18	27	1
62	62	0	1698503	3909	2699811	201368160	2169561	3857	9	19	24	0	1	3	3846	1	1	1	1	1	0	3857	19	6	3882	9	18	27	1
63	63	0	1521191	3489	2726431	202889351	2173050	3437	9	19	24	0	1	3	3426	1	1	1	1	1	0	3437	19	6	3462	9	18	27	1
64	64	0	3697406	203	3916413	206586757	2173253	151	9	19	24	0	1	3	140	1	1	1	1	1	0	151	19	6	176	9	18	27	1
65	65	0	2046643	4593	2916150	208633400	2177846	4541	9	19	24	0	1	3	4530	1	1	1	1	1	0	4541	19	6	4566	9	18	27	1
66	66	0	2210858	4904	3271397	210844258	2182750	4852	9	19	24	0	1	3	4841	1	1	1	1	1	0	4852	19	6	4877	9	18	27	1
67	67	0	2071158	4623	3127208	212915416	2187373	4571	9	19	24	0	1	3	4560	1	1	1	1	1	0	4571	19	6	4596	9	18	27	1
68	68	0	2058966	4606	3165718	214974382	2191979	4554	9	19	24	0	1	3	4543	1	1	1	1	1	0	4554	19	6	4579	9	18	27	1
69	69	0	1832086	3620	2980089	216806468	2195599	3568	9	19	24	0	1	3	3557	1	1	1	1	1	0	3568	19	6	3593	9	18	27	1
70	70	0	2042958	4581	3328697	218849426	2200180	4529	9	19	24	0	1	3	4518	1	1	1	1	1	0	4529	19	6	4554	9	18	27	1
71	71	0	2062827	4606	3522325	220912253	2204786	4554	9	19	24	0	1	3	4543	1	1	1	1	1	0	4554	19	6	4579	9	18	27	1
72	72	0	2062100	4606	3054639	222974353	2209392	4554	9	19	24	0	1	3	4543	1	1	1	1	1	0	4554	19	6	4579	9	18	27	1
73	73	0	2070128	4626	3204828	225044481	2214018	4574	9	19	24	0	1	3	4563	1	1	1	1	1	0	4574	19	6	4599	9	18	27	1
74	74	0	2065016	4617	3444206	227109497	2218635	4565	9	19	24	0	1	3	4554	1	1	1	1	1	0	4565	19	6	4590	9	18	27	1
75	75	0	2272760	4972	3420616	229382257	2223607	4920	9	19	24	0	1	3	4909	1	1	1	1	1	0	4920	19	6	4945	9	18	27	1
76	76	0	2160200	4974	3154568	231542457	2228581	4922	9	19	24	0	1	3	4911	1	1	1	1	1	0	4922	19	6	4947	9	18	27	1
77	77	0	1578255	3744	3562626	233120712	2232325	3692	9	19	24	0	1	3	3681	1	1	1	1	1	0	3692	19	6	3717	9	18	27	1
78	78	0	3516299	7499	4889326	236637011	2239824	7447	9	19	24	0	1	3	7436	1	1	1	1	1	0	7447	19	6	7472	9	18	27	1
79	79	0	3622400	7530	5972308	240259411	2247354	7478	9	19	24	0	1	3	7467	1	1	1	1	1	0	7478	19	6	7503	9	18	27	1
80	80	0	3369432	6983	4461239	243628843	2254337	6931	9	19	24	0	1	3	6920	1	1	1	1	1	0	6931	19	6	6956	9	18	27	1
81	81	0	3658594	7801	5528712	247287437	2262138	7749	9	19	24	0	1	3	7738	1	1	1	1	1	0	7749	19	6	7774	9	18	27	1
82	82	0	3508992	7434	6101207	250796429	2269572	7382	9	19	24	0	1	3	7371	1	1	1	1	1	0	7382	19	6	7407	9	18	27	1
83	83	0	3519888	7478	4706378	254316317	2277050	7426	9	19	24	0	1	3	7415	1	1	1	1	1	0	7426	19	6	7451	9	18	27	1
84	84	0	3948233	9205	6629864	258264550	2286255	9153	9	19	24	0	1	3	9142	1	1	1	1	1	0	9153	19	6	9178	9	18	27	1
85	85	0	3503553	7427	6935032	261768103	2293682	7375	9	19	24	0	1	3	7364	1	1	1	1	1	0	7375	19	6	7400	9	18	27	1
86	86	0	3768730	7658	5740881	265536833	2301340	7606	9	19	24	0	1	3	7595	1	1	1	1	1	0	7606	19	6	7631	9	18	27	1
87	87	0	3814083	8013	5547142	269350916	2309353	7961	9	19	24	0	1	3	7950	1	1	1	1	1	0	7961	19	6	7986	9	18	27	1
88	88	0	3735939	7841	5236394	273086855	2317194	7789	9	19	24	0	1	3	7778	1	1	1	1	1	0	7789	19	6	7814	9	18	27	1
89	89	0	3685428	7642	4891536	276772283	2324836	7590	9	19	24	0	1	3	7579	1	1	1	1	1	0	7590	19	6	7615	9	18	27	1
90	90	0	3685850	7611	7747256	280458133	2332447	7559	9	19	24	0	1	3	7548	1	1	1	1	1	0	7559	19	6	7584	9	18	27	1
91	91	0	3351215	42560	8440251	283809348	2375007	7401	915	34220	24	0	1	1121	6271	164	9440	24596	1	1	575	7401	34220	6	41627	915	18	933	1
92	92	0	3594506	10365	5048645	287403854	2385372	7839	39	2463	24	0	1	73	7758	94	378	1973	1	1	15	7839	2463	6	10308	39	18	57	1
93	93	0	1884033	1567	3103469	289287887	2386939	504	23	1016	24	0	1	35	461	91	222	685	1	1	7	504	1016	6	1526	23	18	41	1
94	94	0	4548684	16003	7188470	293836571	2402942	10761	69	5149	24	0	1	134	10618	173	848	4109	1	1	30	10761	5149	6	15916	69	18	87	1
95	95	0	4504735	51273	10283708	298341306	2454215	6396	416	44437	24	0	1	778	5609	595	12629	31193	1	1	256	6396	44437	6	50839	416	18	434	1
96	96	0	4032788	7696	5789410	302374094	2461911	2747	57	4868	24	0	1	108	2631	161	666	4022	1	1	24	2747	4868	6	7621	57	18	75	1
97	97	0	4017350	11710	5953739	306391444	2473621	8985	77	2624	24	0	1	181	8795	107	550	1949	1	1	34	8985	2624	6	11615	77	18	95	1
98	98	0	4023046	10682	5579011	310414490	2484303	8841	47	1770	24	0	1	61	8772	84	374	1294	1	1	19	8841	1770	6	10617	47	18	65	1
99	99	0	4083865	20322	6713913	314498355	2504625	8869	95	11334	24	0	1	227	8633	85	3166	8065	1	1	43	8869	11334	6	20209	95	18	113	1
100	100	0	4000288	2646	5514112	318498643	2507271	1235	29	1358	24	0	1	48	1179	88	259	992	1	1	10	1235	1358	6	2599	29	18	47	1
101	101	0	4016704	672	5610521	322515347	2507943	21	15	612	24	0	1	13	1	85	82	427	1	1	3	21	612	6	639	15	18	33	1
102	102	0	4019174	987	5658641	326534521	2508930	21	15	927	24	0	1	13	1	85	166	657	1	1	3	21	927	6	954	15	18	33	1
103	103	0	4018309	1050	5336613	330552830	2509980	27	19	980	24	0	1	19	1	84	142	735	1	1	5	27	980	6	1013	19	18	37	1
104	104	0	3997945	2090	5682430	334550775	2512070	1193	17	856	24	0	1	18	1167	88	212	537	1	1	4	1193	856	6	2055	17	18	35	1
105	105	0	3999801	1387	5202384	338550576	2513457	38	25	1300	24	0	1	30	1	90	216	975	1	1	8	38	1300	6	1344	25	18	43	1
106	106	0	4015778	5636	5690320	342566354	2519093	1839	49	3724	24	0	1	114	1717	84	1025	2596	1	1	20	1839	3724	6	5569	49	18	67	1
107	107	0	3999143	1277	5453313	346565497	2520370	38	23	1192	24	0	1	30	1	86	203	884	1	1	7	38	1192	6	1236	23	18	41	1
108	108	0	4016813	748	5681440	350582310	2521118	33	23	668	24	0	1	25	1	85	127	438	1	1	7	33	668	6	707	23	18	41	1
109	109	0	4338354	14664	6101538	354920664	2535782	5919	173	8548	24	0	1	399	5511	264	3030	5234	1	1	94	5919	8548	6	14473	173	18	191	1
110	110	0	4431881	15130	6323326	359352545	2550912	10568	107	4431	24	0	1	243	10316	121	1694	2597	1	1	49	10568	4431	6	15005	107	18	125	1
111	111	0	3997434	815	4257640	363349979	2551727	26	17	748	24	0	1	18	1	87	160	482	1	1	4	26	748	6	780	17	18	35	1
112	112	0	4197415	13185	5981489	367547394	2564912	1806	191	11164	24	0	1	287	1510	152	3181	7811	1	1	102	1806	11164	6	12976	191	18	209	1
113	113	0	4011827	4728	5210093	371559221	2569640	38	25	4641	24	0	1	30	1	88	516	4018	1	1	8	38	4641	6	4685	25	18	43	1
114	114	0	4191207	11507	5975098	375750428	2581147	2016	111	9356	24	0	1	222	1785	86	2607	6644	1	1	57	2016	9356	6	11378	111	18	129	1
115	115	0	4017161	684	5040565	379767589	2581831	21	15	624	24	0	1	13	1	84	106	416	1	1	3	21	624	6	651	15	18	33	1
116	116	0	4016254	586	5414212	383783843	2582417	21	15	526	24	0	1	13	1	84	76	348	1	1	3	21	526	6	553	15	18	33	1
117	117	0	4016947	615	5686900	387800790	2583032	21	15	555	24	0	1	13	1	85	108	344	1	1	3	21	555	6	582	15	18	33	1
118	118	0	4393412	11844	6449225	392194202	2594876	6479	115	5226	24	0	1	307	6163	112	1831	3264	1	1	53	6479	5226	6	11711	115	18	133	1
119	119	0	4378629	1472	5634861	396572831	2596348	863	23	562	24	0	1	48	807	89	103	352	1	1	7	863	562	6	1431	23	18	41	1
120	120	0	4113166	12890	5872619	400685997	2609238	4557	119	8190	24	0	1	318	4230	80	2923	5168	1	1	63	4557	8190	6	12753	119	18	137	1
121	121	0	4022785	21698	6279907	404708782	2630936	7681	171	13822	24	0	1	357	7315	71	6233	7499	1	1	84	7681	13822	6	21509	171	18	189	1
122	122	0	4861113	13457	6056129	409569895	2644393	10919	49	2465	24	0	1	117	10794	69	950	1427	1	1	20	10919	2465	6	13390	49	18	67	1
123	123	0	3591987	2468	4821466	413161882	2646861	437	33	1974	24	0	1	71	358	75	511	1369	1	1	12	437	1974	6	2417	33	18	51	1
124	124	0	3613730	11098	5223784	416775612	2657959	7969	103	3002	24	0	1	262	7698	74	2621	288	1	1	48	7969	3002	6	10977	103	18	121	1
125	125	0	3351215	7523	4185041	420126827	2665482	7470	9	20	24	0	1	3	7459	1	1	1	1	1	0	7470	20	6	7496	9	18	27	1
126	126	0	3594506	7851	4284000	423721333	2673333	7798	9	20	24	0	1	3	7787	1	1	1	1	1	0	7798	20	6	7824	9	18	27	1
127	127	0	1884033	4129	2795901	425605366	2677462	4076	9	20	24	0	1	3	4065	1	1	1	1	1	0	4076	20	6	4102	9	18	27	1
128	128	0	4548684	10722	5650911	430154050	2688184	10664	10	21	27	0	1	3	10652	1	1	1	1	1	0	10664	21	7	10692	10	20	30	1
129	129	0	4504735	9961	5192204	434658785	2698145	9903	10	21	27	0	1	3	9891	1	1	1	1	1	0	9903	21	7	9931	10	20	30	1
130	130	0	4032788	8864	5327083	438691573	2707009	8806	10	21	27	0	1	3	8794	1	1	1	1	1	0	8806	21	7	8834	10	20	30	1
131	131	0	4017350	8853	4907276	442708923	2715862	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0	8795	21	7	8823	10	20	30	1
132	132	0	4023046	8885	4140181	446731969	2724747	8827	10	21	27	0	1	3	8815	1	1	1	1	1	0	8827	21	7	8855	10	20	30	1
133	133	0	4083865	8896	4802447	450815834	2733643	8838	10	21	27	0	1	3	8826	1	1	1	1	1	0	8838	21	7	8866	10	20	30	1
134	134	0	4000288	8844	5061305	454816122	2742487	8786	10	21	27	0	1	3	8774	1	1	1	1	1	0	8786	21	7	8814	10	20	30	1
135	135	0	4016704	8853	5402622	458832826	2751340	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0	8795	21	7	8823	10	20	30	1
136	136	0	4019174	8853	4941516	462852000	2760193	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0	8795	21	7	8823	10	20	30	1
137	137	0	4018309	8856	4815447	466870309	2769049	8798	10	21	27	0	1	3	8786	1	1	1	1	1	0	8798	21	7	8826	10	20	30	1
138	138	0	3997945	8826	5500381	470868254	2777875	8768	10	21	27	0	1	3	8756	1	1	1	1	1	0	8768	21	7	8796	10	20	30	1
139	139	0	3999801	8836	4970776	474868055	2786711	8778	10	21	27	0	1	3	8766	1	1	1	1	1	0	8778	21	7	8806	10	20	30	1
140	140	0	4015778	8839	5865779	478883833	2795550	8781	10	21	27	0	1	3	8769	1	1	1	1	1	0	8781	21	7	8809	10	20	30	1
141	141	0	3999143	8836	4822217	482882976	2804386	8778	10	21	27	0	1	3	8766	1	1	1	1	1	0	8778	21	7	8806	10	20	30	1
142	142	0	4016813	8862	7387818	486899789	2813248	8804	10	21	27	0	1	3	8792	1	1	1	1	1	0	8804	21	7	8832	10	20	30	1
143	143	0	4338354	9629	5171735	491238143	2822877	9571	10	21	27	0	1	3	9559	1	1	1	1	1	0	9571	21	7	9599	10	20	30	1
144	144	0	4431881	10526	7672697	495670024	2833403	10468	10	21	27	0	1	3	10456	1	1	1	1	1	0	10468	21	7	10496	10	20	30	1
145	145	0	3997434	8825	4929916	499667458	2842228	8767	10	21	27	0	1	3	8755	1	1	1	1	1	0	8767	21	7	8795	10	20	30	1
146	146	0	4197415	9437	5611611	503864873	2851665	9379	10	21	27	0	1	3	9367	1	1	1	1	1	0	9379	21	7	9407	10	20	30	1
147	147	0	4011827	8836	5336913	507876700	2860501	8778	10	21	27	0	1	3	8766	1	1	1	1	1	0	8778	21	7	8806	10	20	30	1
148	148	0	4191207	9295	5788540	512067907	2869796	9237	10	21	27	0	1	3	9225	1	1	1	1	1	0	9237	21	7	9265	10	20	30	1
149	149	0	4017161	8853	5284333	516085068	2878649	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0	8795	21	7	8823	10	20	30	1
150	150	0	4016254	8853	5314043	520101322	2887502	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0	8795	21	7	8823	10	20	30	1
151	151	0	4016947	8853	5053395	524118269	2896355	8795	10	21	27	0	1	3	8783	1	1	1	1	1	0	8795	21	7	8823	10	20	30	1
152	152	0	4393412	9688	5333903	528511681	2906043	9630	10	21	27	0	1	3	9618	1	1	1	1	1	0	9630	21	7	9658	10	20	30	1
153	153	0	4378629	9713	5585821	532890310	2915756	9655	10	21	27	0	1	3	9643	1	1	1	1	1	0	9655	21	7	9683	10	20	30	1
154	154	0	4113166	9071	4758847	537003476	2924827	9013	10	21	27	0	1	3	9001	1	1	1	1	1	0	9013	21	7	9041	10	20	30	1
155	155	0	4022785	9000	4965916	541026261	2933827	8942	10	21	27	0	1	3	8930	1	1	1	1	1	0	8942	21	7	8970	10	20	30	1
156	156	0	4861113	11029	6385205	545887374	2944856	10971	10	21	27	0	1	3	10959	1	1	1	1	1	0	10971	21	7	10999	10	20	30	1
157	157	0	3591987	7885	4403930	549479361	2952741	7827	10	21	27	0	1	3	7815	1	1	1	1	1	0	7827	21	7	7855	10	20	30	1
158	158	0	3613730	7862	4238900	553093091	2960603	7804	10	21	27	0	1	3	7792	1	1	1	1	1	0	7804	21	7	7832	10	20	30	1
159	159	0	5107940	32476	8871999	558201031	2993079	12021	401	20027	27	0	1	623	11388	355	19650	1	1	1	251	12021	20027	7	32055	401	20	421	1
160	160	0	4798357	106915	12931890	562999388	3099994	10850	964	95074	27	0	1	1334	9506	1240	22386	71425	1	1	612	10850	95074	7	105931	964	20	984	1
161	161	0	4694993	39947	8434211	567694381	3139941	11013	346	28561	27	0	1	508	10495	439	5764	22336	1	1	191	11013	28561	7	39581	346	20	366	1
162	162	0	4629219	13095	5930129	572323600	3153036	9799	80	3189	27	0	1	157	9632	82	1327	1760	1	1	35	9799	3189	7	12995	80	20	100	1
163	163	0	3202883	13669	5121125	575526483	3166705	5927	117	7598	27	0	1	339	5578	77	3179	4322	1	1	62	5927	7598	7	13532	117	20	137	1
164	164	0	4967825	33750	7906125	580494308	3200455	9320	265	24138	27	0	1	409	8901	296	4789	19031	1	1	140	9320	24138	7	33465	265	20	285	1
165	165	0	2432136	6175	3525975	582926444	3206630	3527	74	2547	27	0	1	136	3381	79	585	1863	1	1	32	3527	2547	7	6081	74	20	94	1
166	166	0	4066750	2226	4795597	586993194	3208856	603	48	1548	27	0	1	87	507	121	376	1031	1	1	19	603	1548	7	2158	48	20	68	1
167	167	0	3878026	9428	5156854	590871220	3218284	8852	22	527	27	0	1	31	8812	78	123	307	1	1	6	8852	527	7	9386	22	20	42	1
168	168	0	4847170	14719	6112768	595718390	3233003	9606	76	5010	27	0	1	175	9421	140	1046	3803	1	1	33	9606	5010	7	14623	76	20	96	1
169	169	0	4713986	21044	6664594	600432376	3254047	10408	164	10445	27	0	1	405	9993	79	2737	7609	1	1	79	10408	10445	7	20860	164	20	184	1
170	170	0	4815637	20333	6612735	605248013	3274380	8999	56	11251	27	0	1	129	8860	83	3534	7614	1	1	23	8999	11251	7	20257	56	20	76	1
171	171	0	2418637	2087	3266487	607666650	3276467	1250	24	786	27	0	1	38	1203	88	214	464	1	1	7	1250	786	7	2043	24	20	44	1
172	172	0	4795235	37757	7934065	612461885	3314224	10849	200	26681	27	0	1	350	10489	240	3772	22647	1	1	103	10849	26681	7	37537	200	20	220	1
173	173	0	2440936	5553	3701954	614902821	3319777	3423	34	2069	27	0	1	54	3360	80	994	975	1	1	12	3423	2069	7	5499	34	20	54	1
174	174	0	4728443	13810	6174767	619631264	3333587	1272	125	12386	27	0	1	262	1000	144	2522	9699	1	1	65	1272	12386	7	13665	125	20	145	1
175	175	0	3885246	10473	5921999	623516510	3344060	8846	24	1576	27	0	1	34	8803	80	307	1169	1	1	7	8846	1576	7	10429	24	20	44	1
176	176	0	4690207	22902	7106691	628206717	3366962	10711	104	12060	27	0	1	237	10464	77	2434	9529	1	1	51	10711	12060	7	22778	104	20	124	1
177	177	0	4629834	12187	5800119	632836551	3379149	10665	24	1471	27	0	1	77	10579	80	163	1208	1	1	7	10665	1471	7	12143	24	20	44	1
178	178	0	36583	2157	887284	632873134	3381306	304	54	1772	27	0	1	89	206	101	283	1368	1	1	22	304	1772	7	2083	54	20	74	1
179	179	0	16305	1103	689365	632889439	3382409	165	24	887	27	0	1	28	128	87	120	172	61	429	7	165	887	7	1059	24	20	44	1
180	180	0	505823	83335	15940120	633395262	3465744	145	30	83133	27	0	1	39	98	87	177	383	2783	79682	10	145	83133	7	83285	30	20	50	1
181	181	0	81598	1297	864545	633476860	3467041	580	42	648	27	0	1	84	487	78	417	133	1	1	16	580	648	7	1235	42	20	62	1
182	182	0	122410	2740	1035063	633599270	3469781	678	72	1963	27	0	1	147	521	123	721	1099	1	1	31	678	1963	7	2648	72	20	92	1
183	183	0	20156	2651	653026	633619426	3472432	46	26	2552	27	0	1	37	1	79	367	2005	32	51	8	46	2552	7	2605	26	20	46	1
184	184	0	47983	3688	886474	633667409	3476120	308	56	3297	27	0	1	89	210	117	928	2232	1	1	23	308	3297	7	3612	56	20	76	1
