logical	physical	worker	raw	wire	latency_ns	cumulative_raw	cumulative_wire	b_root	b_need	b_fill	b_control	b_carry	split_ok	c_root	c_block	c_path	c_region_control	c_raw_run	c_array_control	c_array_values	missing_regions	cf_root	cf_fill	cf_control	cf_total	fc_need	fc_control	fc_total	dir_ok
24	24	24	1543572	274066	19617723	28393645	4950971	3468	3367	267181	24	26	1	50	3410	4651	67074	195436	1	1	1964	3468	267181	6	270655	3367	18	3385	1
25	25	25	210007	38737	5322663	28603652	4989708	470	437	37780	24	26	1	30	432	4658	7187	25916	1	1	239	470	37780	6	38256	437	18	455	1
26	26	26	1341834	243568	22666693	29945486	5233276	3399	3269	236850	24	26	1	68	3323	4668	57867	174295	1	1	1905	3399	236850	6	240255	3269	18	3287	1
27	27	27	11192	7192	2360053	29956678	5240468	150	131	6861	24	26	1	18	125	4674	673	1496	1	1	83	150	6861	6	7017	131	18	149	1
28	28	28	746326	135059	13932523	30703004	5375527	1989	1920	131100	24	26	1	60	1921	4690	32841	93549	1	1	1164	1989	131100	6	133095	1920	18	1938	1
29	29	29	802893	147938	12704511	31505897	5523465	2326	2258	143304	24	26	1	28	2290	4694	35349	103241	1	1	1369	2326	143304	6	145636	2258	18	2276	1
30	30	0	102214	3459	918814	31608111	5526924	252	45	3138	24	0	1	31	213	2547	373	199	1	1	18	252	3138	6	3396	45	18	63	1
31	31	1	1150341	23331	4623707	32758452	5550255	2930	250	20127	24	0	1	71	2851	2576	5361	12171	1	1	120	2930	20127	6	23063	250	18	268	1
32	32	2	1697061	102299	11489300	34455513	5652554	4053	1121	97101	24	0	1	125	3920	2603	24165	70312	1	1	676	4053	97101	6	101160	1121	18	1139	1
33	33	3	811031	6283	1776868	35266544	5658837	2390	97	3772	24	0	1	40	2342	2591	758	404	1	1	44	2390	3772	6	6168	97	18	115	1
34	34	4	846319	7496	1470969	36112863	5666333	2546	91	4835	24	0	1	55	2483	2573	897	1346	1	1	41	2546	4835	6	7387	91	18	109	1
35	35	5	851146	6227	1689588	36964009	5672560	2038	55	4110	24	0	1	32	1998	2565	628	898	1	1	23	2038	4110	6	6154	55	18	73	1
36	36	6	724853	5358	1655528	37688862	5677918	1838	63	3433	24	0	1	12	1818	2465	653	296	1	1	27	1838	3433	6	5277	63	18	81	1
37	37	7	1144269	20477	3192788	38833131	5698395	2934	152	17367	24	0	1	44	2882	2445	3350	11553	1	1	71	2934	17367	6	20307	152	18	170	1
38	38	8	622239	5337	1354560	39455370	5703732	1714	61	3538	24	0	1	12	1694	2195	763	561	1	1	26	1714	3538	6	5258	61	18	79	1
39	39	9	1273377	42176	6671444	40728747	5745908	3279	403	38470	24	0	1	115	3156	2161	9856	26433	1	1	208	3279	38470	6	41755	403	18	421	1
40	40	10	650986	95219	10524486	41379733	5841127	1804	1510	91881	24	0	1	22	1774	2124	23235	66501	1	1	913	1804	91881	6	93691	1510	18	1528	1
41	41	11	354545	3470	966764	41734278	5844597	670	47	2729	24	0	1	18	644	2090	398	222	1	1	19	670	2729	6	3405	47	18	65	1
42	42	12	1149413	173225	16821483	42883691	6017822	3093	2605	167503	24	0	1	102	2983	2127	42710	122645	1	1	1544	3093	167503	6	170602	2605	18	2623	1
43	43	13	1240270	110619	10092010	44123961	6128441	2581	933	107081	24	0	1	40	2533	2070	28693	76297	1	1	544	2581	107081	6	109668	933	18	951	1
44	44	14	1705459	98138	9022657	45829420	6226579	3738	1313	93063	24	0	1	61	3669	1453	26502	65087	1	1	763	3738	93063	6	96807	1313	18	1331	1
45	45	15	1619994	106079	11814347	47449414	6332658	3759	1067	101229	24	0	1	60	3691	1452	25254	74502	1	1	610	3759	101229	6	104994	1067	18	1085	1
46	46	16	1113360	54856	7567527	48562774	6387514	2998	560	51274	24	0	1	207	2782	1549	12380	37325	1	1	306	2998	51274	6	54278	560	18	578	1
47	47	17	17188	2592	935613	48579962	6390106	200	49	2319	24	0	1	34	158	1346	382	572	1	1	21	200	2319	6	2525	49	18	67	1
48	48	18	803111	41945	2856120	49383073	6432051	2345	651	38925	24	0	1	55	2282	1350	9813	27742	1	1	397	2345	38925	6	41276	651	18	669	1
49	49	19	898645	20631	2641502	50281718	6452682	2589	289	17729	24	0	1	60	2521	1320	4536	11854	1	1	139	2589	17729	6	20324	289	18	307	1
50	50	20	1082936	10994	2178174	51364654	6463676	2793	211	7966	24	0	1	16	2769	1234	1905	4808	1	1	101	2793	7966	6	10765	211	18	229	1
51	51	21	810229	4023	1914247	52174883	6467699	2367	91	1541	24	0	1	26	2333	766	528	228	1	1	44	2367	1541	6	3914	91	18	109	1
52	52	22	763024	29915	4731307	52937907	6497614	1972	330	27589	24	0	1	35	1929	754	7261	19554	1	1	165	1972	27589	6	29567	330	18	348	1
53	53	23	5297	1217	447617	52943204	6498831	127	37	1029	24	0	1	37	83	752	123	136	1	1	14	127	1029	6	1162	37	18	55	1
54	54	24	921806	4745	1855597	53865010	6503576	2580	74	2067	24	0	1	34	2538	750	397	901	1	1	33	2580	2067	6	4653	74	18	92	1
55	55	25	1507436	248728	18984808	55372446	6752304	3729	3308	241667	24	0	1	271	3449	934	62404	178308	1	1	1910	3729	241667	6	245402	3308	18	3326	1
56	56	26	610513	42919	4630557	55982959	6795223	1492	623	40780	24	0	1	60	1424	936	8591	31233	1	1	377	1492	40780	6	42278	623	18	641	1
57	57	27	58777	11345	1940477	56041736	6806568	475	360	10486	24	0	1	50	417	937	2656	6874	1	1	188	475	10486	6	10967	360	18	378	1
58	58	28	915518	55808	7085270	56957254	6862376	2576	834	52374	24	0	1	70	2498	929	13489	37936	1	1	498	2576	52374	6	54956	834	18	852	1
59	59	29	1425503	102523	11907757	58382757	6964899	3689	1198	97612	24	0	1	72	3609	943	21442	75206	1	1	691	3689	97612	6	101307	1198	18	1216	1
60	60	0	1084107	6500	1944576	59466864	6971399	2856	127	3493	24	0	1	52	2796	933	2097	444	1	1	59	2856	3493	6	6355	127	18	145	1
61	61	1	622851	3800	1524630	60089715	6975199	1725	57	1994	24	0	1	23	1694	917	449	609	1	1	24	1725	1994	6	3725	57	18	75	1
62	62	2	1127345	36880	4024522	61217060	7012079	2773	530	33553	24	0	1	107	2658	854	9773	22906	1	1	291	2773	33553	6	36332	530	18	548	1
63	63	3	1539901	89866	11387400	62756961	7101945	3606	845	85391	24	0	1	29	3569	849	22722	61799	1	1	486	3606	85391	6	89003	845	18	863	1
64	64	4	650272	3206	1461240	63407233	7105151	1782	33	1367	24	0	1	30	1744	868	223	257	1	1	12	1782	1367	6	3155	33	18	51	1
65	65	5	904019	16543	2937170	64311252	7121694	2708	289	13522	24	0	1	65	2635	880	4172	8451	1	1	146	2708	13522	6	16236	289	18	307	1
66	66	6	820648	5020	1616438	65131900	7126714	2121	103	2772	24	0	1	87	2026	880	664	1209	1	1	47	2121	2772	6	4899	103	18	121	1
67	67	7	578728	42343	4087902	65710628	7169057	1288	602	40429	24	0	1	28	1252	874	8602	30933	1	1	359	1288	40429	6	41723	602	18	620	1
68	68	8	11130	1952	639015	65721758	7171009	149	31	1748	24	0	1	16	126	881	220	628	1	1	11	149	1748	6	1903	31	18	49	1
69	69	9	1499149	81307	9589913	67220907	7252316	3632	946	76705	24	0	1	64	3560	889	19933	55862	1	1	575	3632	76705	6	80343	946	18	964	1
70	70	10	1435923	131206	13187189	68656830	7383522	3691	1566	125925	24	0	1	186	3496	1021	33187	91696	1	1	919	3691	125925	6	129622	1566	18	1584	1
71	71	11	1456269	106349	10340037	70113099	7489871	2936	904	102485	24	0	1	56	2872	1014	28350	73100	1	1	524	2936	102485	6	105427	904	18	922	1
72	72	12	1057213	26664	3391796	71170312	7516535	2828	321	23491	24	0	1	63	2757	978	5513	16980	1	1	164	2828	23491	6	26325	321	18	339	1
73	73	13	1770010	49608	7983945	72940322	7566143	4136	711	44737	24	0	1	221	3906	968	11733	32016	1	1	394	4136	44737	6	48879	711	18	729	1
74	74	14	664725	7380	1559159	73605047	7573523	1946	161	5249	24	0	1	52	1886	985	1322	2923	1	1	79	1946	5249	6	7201	161	18	179	1
75	75	15	355364	2307	947163	73960411	7575830	662	27	1594	24	0	1	18	636	984	143	448	1	1	9	662	1594	6	2262	27	18	45	1
76	76	16	827991	3657	1580249	74788402	7579487	2387	21	1225	24	0	1	20	2359	891	91	225	1	1	6	2387	1225	6	3618	21	18	39	1
77	77	17	371917	2936	962683	75160319	7582423	784	78	2050	24	0	1	38	738	893	918	220	1	1	35	784	2050	6	2840	78	18	96	1
78	78	18	840575	9605	1757208	76000894	7592028	2420	185	6976	24	0	1	37	2375	864	2105	3988	1	1	88	2420	6976	6	9402	185	18	203	1
79	79	19	940358	5726	1829057	76941252	7597754	2617	119	2966	24	0	1	36	2573	871	675	1401	1	1	55	2617	2966	6	5589	119	18	137	1
80	80	20	1421405	69373	8404892	78362657	7667127	3233	523	65593	24	0	1	30	3195	869	17254	47449	1	1	311	3233	65593	6	68832	523	18	541	1
81	81	21	1140109	6619	2049935	79502766	7673746	2982	140	3473	24	0	1	46	2928	874	1343	1237	1	1	65	2982	3473	6	6461	140	18	158	1
82	82	22	759822	4549	1421120	80262588	7678295	1953	63	2509	24	0	1	18	1927	890	442	1158	1	1	28	1953	2509	6	4468	63	18	81	1
83	83	23	1645089	40024	6921041	81907677	7718319	3070	417	36513	24	0	1	92	2970	887	9137	26469	1	1	214	3070	36513	6	39589	417	18	435	1
84	84	24	1445789	7691	2535193	83353466	7726010	2687	94	4886	24	0	1	75	2604	884	879	3104	1	1	46	2687	4886	6	7579	94	18	112	1
85	85	25	810229	3449	1439859	84163695	7729459	2347	32	1046	24	0	1	18	2321	677	145	205	1	1	14	2347	1046	6	3399	32	18	50	1
86	86	26	1342192	76347	9602173	85505887	7805806	3058	732	72533	24	0	1	112	2938	699	19700	52113	1	1	417	3058	72533	6	75597	732	18	750	1
87	87	27	768484	124125	13661245	86274371	7929931	1986	1594	120521	24	0	1	32	1946	697	30952	88851	1	1	954	1986	120521	6	122513	1594	18	1612	1
88	88	28	1437020	92165	9901441	87711391	8022096	3154	736	88251	24	0	1	89	3057	696	22451	65083	1	1	428	3154	88251	6	91411	736	18	754	1
89	89	29	102624	1244	697745	87814015	8023340	246	41	933	24	0	1	31	207	704	132	79	1	1	16	246	933	6	1185	41	18	59	1
90	90	0	943068	5045	1689628	88757083	8028385	2631	81	2309	24	0	1	26	2597	708	478	1104	1	1	36	2631	2309	6	4946	81	18	99	1
91	91	1	1225492	44074	6385906	89982575	8072459	3171	523	40356	24	0	1	46	3117	686	10415	29235	1	1	283	3171	40356	6	43533	523	18	541	1
92	92	2	1589878	70789	6554284	91572453	8143248	3477	523	66765	24	0	1	64	3405	741	17657	48346	1	1	312	3477	66765	6	70248	523	18	541	1
93	93	3	1096125	5457	1655758	92668578	8148705	2798	33	2602	24	0	1	12	2778	737	429	1417	1	1	12	2798	2602	6	5406	33	18	51	1
94	94	4	1097655	5828	1833148	93766233	8154533	2802	37	2965	24	0	1	16	2778	722	512	1712	1	1	14	2802	2965	6	5773	37	18	55	1
95	95	5	2060575	155540	16878292	95826808	8310073	4499	1416	149601	24	0	1	83	4408	725	36316	112539	1	1	844	4499	149601	6	154106	1416	18	1434	1
96	96	6	1098560	6139	1541289	96925368	8316212	2810	45	3260	24	0	1	24	2778	727	538	1976	1	1	18	2810	3260	6	6076	45	18	63	1
97	97	7	1591784	76793	9387035	98517152	8393005	3440	558	72771	24	0	1	16	3416	739	19318	52693	1	1	325	3440	72771	6	76217	558	18	576	1
98	98	8	2239326	171642	17960584	100756478	8564647	4821	1486	165311	24	0	1	372	4440	847	42884	121559	1	1	876	4821	165311	6	170138	1486	18	1504	1
99	99	9	1587818	70596	6724663	102344296	8635243	3434	515	66623	24	0	1	10	3416	838	17586	48178	1	1	305	3434	66623	6	70063	515	18	533	1
100	100	10	1102324	12317	1982437	103446620	8647560	2845	181	9267	24	0	1	26	2811	713	2015	6520	1	1	90	2845	9267	6	12118	181	18	199	1
101	101	11	1257028	47580	5681391	104703648	8695140	3119	757	43680	24	0	1	24	3087	717	11068	31875	1	1	455	3119	43680	6	46805	757	18	775	1
102	102	12	1104566	29924	3131218	105808214	8725064	2594	443	26863	24	0	1	38	2548	728	7874	18241	1	1	238	2594	26863	6	29463	443	18	461	1
103	103	13	1305128	13373	2543202	107113342	8738437	3301	290	9758	24	0	1	50	3243	726	3129	5884	1	1	140	3301	9758	6	13065	290	18	308	1
104	104	14	1334678	46901	4076582	108448020	8785338	3387	595	42895	24	0	1	74	3305	712	10996	31167	1	1	323	3387	42895	6	46288	595	18	613	1
105	105	15	1482217	71229	7011281	109930237	8856567	3043	689	67473	24	0	1	55	2980	713	18247	48492	1	1	392	3043	67473	6	70522	689	18	707	1
106	106	16	1067317	37794	4352579	110997554	8894361	2420	368	34982	24	0	1	18	2394	714	8738	25510	1	1	191	2420	34982	6	37408	368	18	386	1
107	107	17	2148131	153145	11431671	113145685	9047506	4947	1652	146522	24	0	1	140	4798	750	35837	109914	1	1	960	4947	146522	6	151475	1652	18	1670	1
108	108	18	1456734	38732	6496185	114602419	9086238	3751	645	34312	24	0	1	110	3633	749	10676	22867	1	1	343	3751	34312	6	38069	645	18	663	1
109	109	19	1944167	146944	16434616	116546586	9233182	4507	1445	140968	24	0	1	76	4423	750	37208	102989	1	1	833	4507	140968	6	145481	1445	18	1463	1
110	110	20	1275060	13535	2011586	117821646	9246717	3167	242	10102	24	0	1	30	3129	750	2437	6896	1	1	120	3167	10102	6	13275	242	18	260	1
111	111	21	658225	3967	1373360	118479871	9250684	1862	51	2030	24	0	1	28	1826	744	576	691	1	1	21	1862	2030	6	3898	51	18	69	1
112	112	22	1315464	102017	11137072	119795335	9352701	3351	1256	97386	24	0	1	40	3303	736	24684	71945	1	1	739	3351	97386	6	100743	1256	18	1274	1
113	113	23	1067085	12989	1903587	120862420	9365690	2418	323	10224	24	0	1	10	2400	732	3684	5789	1	1	158	2418	10224	6	12648	323	18	341	1
114	114	24	1707493	33257	7029581	122569913	9398947	3841	507	28885	24	0	1	48	3785	732	9210	18923	1	1	271	3841	28885	6	32732	507	18	525	1
115	115	25	1312724	35227	3640015	123882637	9434174	3376	591	31236	24	0	1	53	3315	730	9468	21018	1	1	314	3376	31236	6	34618	591	18	609	1
116	116	26	1318821	34052	4944946	125201458	9468226	3328	518	30182	24	0	1	50	3270	703	8580	20879	1	1	277	3328	30182	6	33516	518	18	536	1
117	117	27	1539510	141099	14416180	126740968	9609325	3592	1538	135945	24	0	1	26	3558	715	33946	101263	1	1	910	3592	135945	6	139543	1538	18	1556	1
118	118	28	1737115	107934	8783609	128478083	9717259	4127	1274	102509	24	0	1	149	3969	748	24477	77263	1	1	754	4127	102509	6	106642	1274	18	1292	1
119	119	29	1263854	49923	5005945	129741937	9767182	3082	577	46240	24	0	1	53	3021	736	11037	34447	1	1	325	3082	46240	6	49328	577	18	595	1
120	120	0	1185229	19035	4533978	130927166	9786217	3017	142	15852	24	0	1	53	2956	735	3108	11990	1	1	66	3017	15852	6	18875	142	18	160	1
121	121	1	1500925	49487	5338653	132428091	9835704	869	717	47877	24	0	1	41	820	736	9698	37423	1	1	432	869	47877	6	48752	717	18	735	1
122	122	2	1500845	5100	2499263	133928936	9840804	869	71	4136	24	0	1	37	824	703	747	2667	1	1	31	869	4136	6	5011	71	18	89	1
123	123	3	1108849	1621	1731647	135037785	9842425	67	65	1465	24	0	1	59	1	729	165	552	1	1	28	67	1465	6	1538	65	18	83	1
124	124	4	3707928	465799	45354553	138745713	10308224	8744	5476	451555	24	0	1	2398	6337	737	117660	333137	1	1	3055	8744	451555	6	460305	5476	18	5494	1
125	125	5	2646392	139623	15824750	141392105	10447847	6635	2052	130912	24	0	1	165	6461	711	46097	84083	1	1	1207	6635	130912	6	137553	2052	18	2070	1
126	126	6	1329549	28061	6231016	142721654	10475908	478	352	27207	24	0	1	105	365	729	7622	18836	1	1	193	478	27207	6	27691	352	18	370	1
127	127	7	1108022	1540	1739668	143829676	10477448	67	53	1396	24	0	1	59	1	718	133	526	1	1	22	67	1396	6	1469	53	18	71	1
128	128	8	2099460	54976	6145406	145929136	10532424	1300	815	52834	27	0	1	226	1064	703	11603	40507	1	1	473	1300	52834	7	54141	815	20	835	1
129	129	9	1368541	8702	2652442	147297677	10541126	578	167	7930	27	0	1	85	484	728	2058	5124	1	1	78	578	7930	7	8515	167	20	187	1
130	130	10	1297054	5101	2010326	148594731	10546227	3247	88	1739	27	0	1	37	3201	728	525	466	1	1	39	3247	1739	7	4993	88	20	108	1
131	131	11	214310	2741	999963	148809041	10548968	465	40	2209	27	0	1	3	453	717	433	1039	1	1	15	465	2209	7	2681	40	20	60	1
132	132	12	858997	5539	1939626	149668038	10554507	2053	126	3333	27	0	1	3	2041	693	1539	1081	1	1	60	2053	3333	7	5393	126	20	146	1
133	133	13	221150	2331	789725	149889188	10556838	511	32	1761	27	0	1	3	499	686	298	757	1	1	11	511	1761	7	2279	32	20	52	1
134	134	14	919338	6795	1427320	150808526	10563633	2492	147	4129	27	0	1	3	2480	681	1398	2030	1	1	72	2492	4129	7	6628	147	20	167	1
135	135	15	1813167	45075	7782376	152621693	10608708	3602	528	40918	27	0	1	3	3590	673	12869	27355	1	1	300	3602	40918	7	44527	528	20	548	1
136	136	16	1343775	49934	6427215	153965468	10658642	3402	694	45811	27	0	1	3	3390	663	10335	34792	1	1	409	3402	45811	7	49220	694	20	714	1
137	137	17	840989	5610	2246664	154806457	10664252	2433	58	3092	27	0	1	3	2421	601	811	1660	1	1	28	2433	3092	7	5532	58	20	78	1
138	138	18	1361166	18835	3092168	156167623	10683087	3358	202	15248	27	0	1	3	3346	601	3732	10895	1	1	105	3358	15248	7	18613	202	20	222	1
139	139	19	1065261	6707	2205754	157232884	10689794	2447	132	4101	27	0	1	3	2435	593	1480	2008	1	1	61	2447	4101	7	6555	132	20	152	1
140	140	20	1155669	20412	2901880	158388553	10710206	2951	275	17159	27	0	1	7	2935	585	4600	11954	1	1	142	2951	17159	7	20117	275	20	295	1
141	141	21	1254613	5818	2114195	159643166	10716024	3112	96	2583	27	0	1	3	3100	573	809	1181	1	1	43	3112	2583	7	5702	96	20	116	1
142	142	22	2156016	158655	17104181	161799182	10874679	4877	1511	152240	27	0	1	7	4861	551	41665	110002	1	1	888	4877	152240	7	157124	1511	20	1531	1
143	143	23	630003	2978	1195921	162429185	10877657	1781	54	1116	27	0	1	3	1769	537	305	254	1	1	22	1781	1116	7	2904	54	20	74	1
144	144	24	1446429	7808	2412633	163875614	10885465	3351	80	4350	27	0	1	3	3339	531	1101	2698	1	1	35	3351	4350	7	7708	80	20	100	1
145	145	25	1543572	7288	5030965	165419186	10892753	3431	104	3726	27	0	1	3	3419	517	1143	2046	1	1	47	3431	3726	7	7164	104	20	124	1
146	146	26	210007	1908	672346	165629193	10894661	453	50	1378	27	0	1	3	441	497	549	312	1	1	20	453	1378	7	1838	50	20	70	1
147	147	27	1341834	33991	3873273	166971027	10928652	3344	467	30153	27	0	1	3	3332	476	8208	21448	1	1	247	3344	30153	7	33504	467	20	487	1
148	148	28	11192	1336	503716	166982219	10929988	148	28	1133	27	0	1	3	136	442	234	437	1	1	9	148	1133	7	1288	28	20	48	1
149	149	29	746326	4244	1513690	167728545	10934232	1962	94	2161	27	0	1	3	1950	423	764	954	1	1	42	1962	2161	7	4130	94	20	114	1
150	150	0	802893	3642	1355841	168531438	10937874	2309	58	1248	27	0	1	3	2297	412	392	424	1	1	24	2309	1248	7	3564	58	20	78	1
151	151	1	102214	1000	562996	168633652	10938874	240	30	703	27	0	1	3	228	389	137	157	1	1	10	240	703	7	950	30	20	50	1
152	152	2	1150341	4662	1544689	169783993	10943536	2907	30	1698	27	0	1	3	2895	364	386	928	1	1	10	2907	1698	7	4612	30	20	50	1
153	153	3	1697061	86916	10452617	171481054	11030452	3992	1040	81857	27	0	1	3	3980	352	22583	58900	1	1	630	3992	81857	7	85856	1040	20	1060	1
154	154	4	811031	3600	1556629	172292085	11034052	2362	88	1123	27	0	1	3	2350	332	719	53	1	1	39	2362	1123	7	3492	88	20	108	1
155	155	5	846282	3664	1587520	173138367	11037716	2502	56	1079	27	0	1	5	2488	313	426	320	1	1	23	2502	1079	7	3588	56	20	76	1
156	156	6	851146	2623	1323401	173989513	11040339	2009	36	551	27	0	1	3	1997	266	117	149	1	1	13	2009	551	7	2567	36	20	56	1
157	157	7	724853	2574	1251741	174714366	11042913	1840	34	673	27	0	1	3	1828	249	163	241	1	1	12	1840	673	7	2520	34	20	54	1
158	158	8	1144269	6341	1861527	175858635	11049254	2866	62	3386	27	0	1	3	2854	150	948	2268	1	1	26	2866	3386	7	6259	62	20	82	1
159	159	9	622239	3186	1189352	176480874	11052440	1718	60	1381	27	0	1	3	1706	85	709	568	1	1	25	1718	1381	7	3106	60	20	80	1
160	160	10	1273377	5616	1488370	177754251	11058056	3157	60	2372	27	0	1	3	3145	1	795	1557	1	1	25	3157	2372	7	5536	60	20	80	1
161	161	11	650986	2467	1263821	178405237	11060523	1802	38	600	27	0	1	3	1790	1	277	303	1	1	14	1802	600	7	2409	38	20	58	1
162	162	12	354545	1124	794374	178759782	11061647	663	32	402	27	0	1	3	651	1	221	161	1	1	11	663	402	7	1072	32	20	52	1
163	163	13	1149413	6777	1873727	179909195	11068424	3057	90	3603	27	0	1	3	3045	1	1274	2309	1	1	41	3057	3603	7	6667	90	20	110	1
164	164	14	1240270	3120	1454480	181149465	11071544	2566	42	485	27	0	1	3	2554	1	221	244	1	1	16	2566	485	7	3058	42	20	62	1
165	165	15	1705459	11995	2375284	182854924	11083539	3715	72	8181	27	0	1	3	3703	1	3116	5045	1	1	31	3715	8181	7	11903	72	20	92	1
166	166	16	1619994	73194	8372541	184474918	11156733	3737	745	68685	27	0	1	3	3725	1	18611	50052	1	1	428	3737	68685	7	72429	745	20	765	1
167	167	17	1113286	13982	2440723	185588204	11170715	2922	238	10795	27	0	1	5	2908	1	2880	7895	1	1	119	2922	10795	7	13724	238	20	258	1
168	168	18	17188	1044	536486	185605392	11171759	186	30	801	27	0	1	3	174	1	405	376	1	1	10	186	801	7	994	30	20	50	1
169	169	19	803111	2759	1297991	186408503	11174518	2331	52	349	27	0	1	3	2319	1	160	169	1	1	21	2331	349	7	2687	52	20	72	1
170	170	20	898645	19258	2550252	187307148	11193776	2568	286	16377	27	0	1	3	2556	1	4556	11801	1	1	137	2568	16377	7	18952	286	20	306	1
171	171	21	1082936	6827	1867567	188390084	11200603	2786	171	3843	27	0	1	3	2774	1	1509	2314	1	1	80	2786	3843	7	6636	171	20	191	1
172	172	22	810229	2845	1391561	189200313	11203448	2351	52	415	27	0	1	3	2339	1	209	186	1	1	21	2351	415	7	2773	52	20	72	1
173	173	23	763024	3260	1107403	189963337	11206708	1949	40	1244	27	0	1	3	1937	1	351	873	1	1	15	1949	1244	7	3200	40	20	60	1
174	174	24	5297	501	397637	189968634	11207209	127	38	309	27	0	1	3	116	1	153	136	1	1	14	127	309	7	443	38	20	58	1
175	175	25	921806	3693	1692228	190890440	11210902	2549	44	1073	27	0	1	3	2537	1	362	691	1	1	17	2549	1073	7	3629	44	20	64	1
176	176	26	1507436	19578	5500832	192397876	11230480	3627	414	15510	27	0	1	3	3615	1	4461	11029	1	1	222	3627	15510	7	19144	414	20	434	1
177	177	27	610513	41497	3765884	193008389	11271977	1415	593	39462	27	0	1	3	1403	1	8159	31282	1	1	354	1415	39462	7	40884	593	20	613	1
178	178	28	58777	1193	651345	193067166	11273170	446	74	646	27	0	1	3	434	1	531	96	1	1	32	446	646	7	1099	74	20	94	1
