tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
80	3	3257457	230196486	479888	NA	11015416	35930324	NA	0
81	3	3213674	233410160	479903	NA	11158276	36434177	NA	0
82	3	3233355	236643515	479918	NA	11301324	36939045	NA	0
83	3	3205878	239849393	479933	NA	11444059	37443012	NA	0
84	3	3395516	243244909	479948	NA	11596782	37980494	NA	0
85	3	3217500	246462409	479963	NA	11739878	38485581	NA	0
86	3	3214899	249677308	479978	NA	11882759	38990237	NA	0
87	3	234	249677542	479993	NA	11882779	38990369	NA	0
88	3	3235190	252912732	480008	NA	12025997	39496068	NA	0
89	3	3245186	256157918	480023	NA	12169387	40002499	NA	0
90	3	3207206	259365124	480038	NA	12312125	40506220	NA	0
91	3	3204931	262570055	480053	NA	12454761	41009899	NA	0
92	3	3301091	265871146	480068	NA	12598943	41518479	NA	0
93	3	3224949	269096095	480083	NA	12742055	42023250	NA	0
94	3	3552928	272649023	480098	NA	12897321	42568151	NA	0
95	3	3237355	275886378	480113	NA	13040588	43073630	NA	0
96	3	3222065	279108443	480128	NA	13183643	43578503	NA	0
97	3	3209124	282317567	480143	NA	13326468	44082351	NA	0
98	3	3207591	285525158	480158	NA	13469340	44586579	NA	0
99	3	3206440	288731598	480173	NA	13612125	45090485	NA	0
100	3	3215479	291947077	480188	NA	13755020	45594890	NA	0
101	3	3206339	295153416	480203	NA	13898011	46099467	NA	0
102	4	2818941	297972357	480218	NA	14026197	46544399	NA	0
103	4	2066646	300039003	480233	NA	14116801	46864903	NA	0
104	4	2095910	302134913	480248	NA	14210152	47194674	NA	0
105	4	2285093	304420006	480263	NA	14311284	47548301	NA	0
106	4	2073890	306493896	480278	NA	14402584	47870920	NA	0
107	4	2059931	308553827	480293	NA	14492867	48190249	NA	0
108	4	2406913	310960740	480308	NA	14598330	48561679	NA	0
109	4	2067696	313028436	480323	NA	14689418	48883282	NA	0
110	4	2605274	315633710	480338	NA	14802148	49274159	NA	0
111	4	3234310	318868020	480353	436629	14945494	49779913	NA	1
112	4	3229050	322097070	480368	436629	15088648	50284687	NA	0
113	4	3226431	325323501	480383	436629	15231904	50790493	NA	0
114	4	3257457	328580958	480398	436629	15375547	51296813	NA	0
115	4	3213674	331794632	480413	436629	15518407	51800666	NA	0
116	4	3233355	335027987	480428	436629	15661455	52305534	NA	0
117	4	3205878	338233865	480443	436629	15804190	52809501	NA	0
118	4	3395516	341629381	480458	436629	15956913	53346983	NA	0
119	4	3217500	344846881	480473	436629	16100009	53852070	NA	0
120	4	3214899	348061780	480488	436629	16242890	54356726	NA	0
121	4	234	348062014	480503	436629	16242910	54356858	NA	0
122	4	3235190	351297204	480518	436629	16386128	54862557	NA	0
123	4	3245186	354542390	480533	436629	16529518	55368988	NA	0
124	4	3207206	357749596	480548	436629	16672256	55872709	NA	0
125	4	3204931	360954527	480563	436629	16814892	56376388	NA	0
126	4	3301091	364255618	480578	436629	16959074	56884968	NA	0
127	4	3224949	367480567	480593	436629	17102186	57389739	NA	0
128	4	3552928	371033495	480608	436629	17257452	57934640	NA	0
129	4	3237355	374270850	480623	436629	17400719	58440119	NA	0
130	4	3222065	377492915	480638	436629	17543774	58944992	NA	0
131	4	3209124	380702039	480653	436629	17686599	59448840	NA	0
132	4	3207591	383909630	480668	436629	17829471	59953068	NA	0
133	4	3206440	387116070	480683	436629	17972256	60456974	NA	0
134	4	3215479	390331549	480698	436629	18115151	60961379	NA	0
135	4	3206339	393537888	480734	437067	18258142	61465956	NA	1
