tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
0	1	1637970	1637970	292027	NA	370321	248556	NA	0
1	1	865300	2503270	293691	NA	412308	382149	NA	0
2	1	1942752	4446022	319043	NA	562643	677726	NA	0
3	1	865300	5311322	319093	NA	603543	811319	NA	0
4	1	2463021	7774343	355168	NA	796001	1170700	NA	0
5	1	865300	8639643	355183	NA	836901	1304293	NA	0
6	1	2054037	10693680	357426	NA	927047	1599835	NA	0
7	1	865300	11558980	357441	NA	967947	1733428	NA	0
8	1	2181040	13740020	360225	NA	1063060	2048043	NA	0
9	1	865300	14605320	360240	NA	1103960	2181636	NA	0
10	1	2183174	16788494	360561	NA	1199176	2496890	NA	0
11	1	865300	17653794	360576	NA	1240076	2630483	NA	0
12	1	2053732	19707526	360934	NA	1329468	2925797	NA	0
13	1	865300	20572826	360949	NA	1370368	3059390	NA	0
14	1	1870316	22443142	363545	NA	1459743	3343961	NA	0
15	1	865300	23308442	363560	NA	1500643	3477554	NA	0
16	1	1923259	25231701	364708	NA	1589958	3769219	NA	0
17	1	865300	26097001	364723	NA	1630858	3902812	NA	0
18	1	1655375	27752376	365535	NA	1712600	4154623	NA	0
19	1	865300	28617676	365550	NA	1753500	4288216	NA	0
20	1	2449261	31066937	366424	NA	1863198	4645433	NA	0
21	1	865300	31932237	366439	NA	1904098	4779026	NA	0
22	1	2056164	33988401	366759	NA	1994363	5075207	NA	0
23	1	865300	34853701	366774	NA	2035263	5208800	NA	0
24	1	1727428	36581129	367288	NA	2116067	5470605	NA	0
25	1	865300	37446429	367303	NA	2156967	5604198	NA	0
26	1	1929275	39375704	368481	NA	2249410	5897543	NA	0
27	1	2033273	41408977	379739	NA	2368507	6209450	NA	0
28	1	2122650	43531627	392639	NA	2499867	6532185	NA	0
29	1	1901099	45432726	393913	NA	2589330	6820187	NA	0
30	1	1718663	47151389	394383	NA	2673272	7082033	NA	0
31	1	2015041	49166430	396588	NA	2771339	7389958	NA	0
32	1	1890794	51057224	397700	NA	2862587	7678846	NA	0
33	1	1918861	52976085	402352	NA	2968594	7974053	NA	0
34	1	10624	52986709	402715	NA	2969903	7976159	NA	0
35	1	1867375	54854084	404719	NA	3061185	8263108	NA	0
36	1	1909656	56763740	406000	NA	3152183	8553552	NA	0
37	1	1906673	58670413	408111	NA	3248704	8846001	NA	0
38	1	2001518	60671931	411095	NA	3349953	9149286	NA	0
39	1	2041973	62713904	412801	NA	3450994	9462024	NA	0
40	1	1928294	64642198	413655	NA	3541716	9755417	NA	0
41	1	1866413	66508611	414963	NA	3631769	10040183	NA	0
42	1	1422121	67930732	415497	NA	3700857	10258229	NA	0
43	1	1722738	69653470	416108	NA	3786336	10521047	NA	0
44	1	21300	69674770	416404	NA	3792006	10526012	NA	0
