tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
45	1	3384732	149646201	1137628	NA	7983092	21961752	NA	0
46	1	3114662	152760863	1139512	NA	8134815	22433751	NA	0
47	1	3118257	155879120	1141094	NA	8284297	22905161	NA	0
48	1	3148883	159028003	1142932	NA	8437452	23381670	NA	0
49	1	3051078	162079081	1143562	NA	8576887	23844703	NA	0
50	1	2367934	164447015	1144125	NA	8683268	24200088	NA	0
51	1	3074931	167521946	1144859	NA	8821655	24666370	NA	0
52	1	1531465	169053411	1145165	NA	8896158	24901476	NA	0
53	1	3337664	172391075	1147381	NA	9055251	25400771	NA	0
54	1	3337834	175728909	1147700	NA	9200086	25900112	NA	0
55	1	3648909	179377818	1151728	NA	9370217	26441386	NA	0
56	1	3415463	182793281	1153413	NA	9531233	26955230	NA	0
57	1	3317892	186111173	1153934	NA	9678243	27453247	NA	0
58	1	3327210	189438383	1155480	NA	9828413	27951793	NA	0
59	1	3320001	192758384	1156181	NA	9976058	28450300	NA	0
60	1	3327469	196085853	1157230	NA	10126190	28950462	NA	0
61	1	3676961	199762814	1160081	NA	10305075	29489919	NA	0
62	1	3382776	203145590	1162660	NA	10466241	29996854	NA	0
63	1	3354461	206500051	1163586	NA	10616790	30498143	NA	0
64	1	2885221	209385272	1164236	NA	10746619	30932652	NA	0
65	1	2652514	212037786	1165021	NA	10868139	31332751	NA	0
66	1	3563148	215600934	1166844	NA	11035941	31853426	NA	0
67	1	3045447	218646381	1168085	NA	11177655	32316182	NA	0
68	1	3358932	222005313	1169204	NA	11336515	32817735	NA	0
69	1	3287969	225293282	1172014	NA	11507118	33312126	NA	0
70	1	3414301	228707583	1173251	NA	11671032	33822925	NA	0
71	1	3882861	232590444	1193559	NA	11891472	34392984	NA	0
72	1	3534933	236125377	1195064	NA	12055391	34910882	NA	0
73	1	3604367	239729744	1196026	NA	12220845	35444029	NA	0
74	1	4305798	244035542	1202393	NA	12453449	36078023	NA	0
75	1	4069712	248105254	1204598	NA	12637430	36670195	NA	0
76	1	4131751	252237005	1206931	NA	12832394	37270447	NA	0
77	1	3333592	255570597	1207587	NA	12980161	37768897	NA	0
78	1	3284342	258854939	1208040	NA	13123258	38260874	NA	0
79	1	3421778	262276717	1211730	NA	13283834	38775073	NA	0
80	1	3534201	265810918	1212400	NA	13443370	39294290	NA	0
81	1	3046657	268857575	1212914	NA	13581818	39756289	NA	0
82	1	5210113	274067688	1213864	NA	13788966	40409184	NA	0
83	1	3397992	277465680	1214785	NA	13945656	40919356	NA	0
84	1	3371666	280837346	1215844	NA	14104831	41424779	NA	0
85	1	3116086	283953432	1217723	NA	14248252	41896306	NA	0
86	1	3492684	287446116	1218898	NA	14412074	42421782	NA	0
87	1	3461812	290907928	1222027	NA	14575894	42939257	NA	0
88	1	3053060	293960988	1222608	NA	14713051	43401631	NA	0
89	1	4476381	298437369	1226503	NA	14899812	43960838	NA	0
90	1	4498960	302936329	1227204	NA	15083476	44520996	NA	0
91	1	4381859	307318188	1228590	NA	15263524	45065115	NA	0
92	1	4399032	311717220	1229476	NA	15444076	45611671	NA	0
93	1	4617237	316334457	1230296	NA	15634036	46183760	NA	0
94	1	4530052	320864509	1231690	NA	15825088	46750887	NA	0
95	1	4520228	325384737	1232517	NA	16008258	47316214	NA	0
96	1	4501403	329886140	1233073	NA	16189665	47879979	NA	0
97	1	4529781	334415921	1234072	NA	16377849	48447909	NA	0
98	1	4882057	339297978	1237050	NA	16583011	49070000	NA	0
99	1	3021650	342319628	1238097	NA	16720929	49528327	NA	0
100	1	4485840	346805468	1239034	NA	16903150	50089416	NA	0
101	1	4357130	351162598	1239704	NA	17077928	50628896	NA	0
102	1	4361374	355523972	1240232	NA	17252901	51169174	NA	0
103	1	4362083	359886055	1240742	NA	17426879	51709169	NA	0
104	1	3710304	363596359	1242577	NA	17576761	52148587	NA	0
105	1	2779409	366375768	1243960	NA	17709203	52572253	NA	0
106	1	3067436	369443204	1244788	NA	17846848	53034438	NA	0
107	1	6260523	375703727	1246783	NA	18094592	53815987	NA	0
108	1	1912978	377616705	1247084	NA	18184023	54111105	NA	0
109	1	3857798	381474503	1248305	NA	18340751	54572750	NA	0
110	1	5813666	387288169	1252751	NA	18580184	55314497	NA	0
111	1	4230025	391518194	1254403	1062208	18765832	55922161	NA	1
112	1	3260129	394778323	1639233	1062208	18938201	56418632	NA	0
113	1	3229572	398007895	1644428	1062208	19099597	56909783	NA	0
114	1	3369149	401377044	1647795	1062208	19262373	57422021	NA	0
115	1	2821538	404198582	1665501	1062208	19435773	57859574	NA	0
116	1	2394223	406592805	1666335	1062208	19547692	58225672	NA	0
117	1	2990816	409583621	1667475	1062208	19684694	58676074	NA	0
118	1	2970354	412553975	1668181	1062208	19818831	59122647	NA	0
119	1	2996045	415550020	1669222	1062208	19954729	59573463	NA	0
120	1	3116557	418666577	1671577	1062208	20105895	60043272	NA	0
121	1	2483233	421149810	1674480	1062208	20229094	60420810	NA	0
122	1	2452170	423601980	1677216	1062208	20346221	60792676	NA	0
123	1	3113570	426715550	1678113	1062208	20489594	61264180	NA	0
124	1	3014709	429730259	1678962	1062208	20626956	61719720	NA	0
125	1	3383777	433114036	1679738	1062208	20776643	62219598	NA	0
126	1	2029953	435143989	1680129	1062208	20871208	62531851	NA	0
127	1	3358989	438502978	1680684	1062208	21019597	63027182	NA	0
128	1	2769771	441272749	1684218	1062208	21151342	63449238	NA	0
129	1	3853519	445126268	1698565	1062208	21395382	64031287	NA	0
130	1	3480300	448606568	1700440	1062208	21563122	64556535	NA	0
131	1	3064647	451671215	1703234	1062208	21716527	65013165	NA	0
132	1	2201575	453872790	1703617	1062208	21815954	65345973	NA	0
133	1	4137489	458010279	1708163	1062208	22027954	65964478	NA	0
134	1	4021180	462031459	1712103	1062208	22222975	66559251	NA	0
135	1	4611396	466642855	1762716	1062208	22593375	67234863	NA	0
136	1	4318577	470961432	1763665	1062208	22786585	67868800	NA	0
137	1	2960389	473921821	1764297	1062208	22916171	68303093	NA	0
138	1	4587131	478508952	1765614	1062208	23119828	68975447	NA	0
139	1	2688808	481197760	1766698	1062208	23245882	69385824	NA	0
140	1	2475370	483673130	1767626	1062208	23357082	69753972	NA	0
141	1	3698461	487371591	1768773	1062208	23525127	70294376	NA	0
142	1	4952154	492323745	1770876	1062208	23747700	71001443	NA	0
143	1	3780243	496103988	1783228	1062208	23916973	71549205	NA	0
144	1	3765707	499869695	1783806	1062208	24084500	72095252	NA	0
145	1	1492160	501361855	1784146	1062208	24156330	72324769	NA	0
146	1	3180377	504542232	1786118	1062208	24308922	72799046	NA	0
147	1	3267503	507809735	1787602	1062208	24466286	73299341	NA	0
148	1	2367465	510177200	1788277	1062208	24573535	73650207	NA	0
149	1	3494722	513671922	1788974	1062208	24730747	74161801	NA	0
150	1	4133892	517805814	1795059	1062208	24944530	74781243	NA	0
151	1	2432794	520238608	1795906	1062208	25055929	75147895	NA	0
152	1	2566654	522805262	1796920	1062208	25174826	75536314	NA	0
153	1	2656734	525461996	1797415	1062208	25295852	75941209	NA	0
154	1	3155098	528617094	1799887	1062208	25450372	76412925	NA	0
155	1	2972007	531589101	1800661	1062208	25582637	76849277	NA	0
156	1	2702449	534291550	1801467	1062208	25705763	77257113	NA	0
157	1	1668044	535959594	1801999	1062208	25787115	77514441	NA	0
158	1	2683647	538643241	1802671	1062208	25910312	77923445	NA	0
159	1	2445669	541088910	1803028	1062208	26020934	78293275	NA	0
160	1	2377721	543466631	1803585	1062208	26127972	78654144	NA	0
161	1	2379334	545845965	1804022	1062208	26235493	79014733	NA	0
162	1	2622316	548468281	1805091	1062208	26356442	79415442	NA	0
163	1	2445826	550914107	1805380	1062208	26466796	79785309	NA	0
164	1	3588723	554502830	1807421	1062208	26632796	80311493	NA	0
165	1	3097273	557600103	1808859	1062208	26782235	80777359	NA	0
166	1	1546007	559146110	1809245	1062208	26857383	81015949	NA	0
167	1	4079136	563225246	1810933	1062208	27048098	81607556	NA	0
168	1	2646099	565871345	1811882	1062208	27168001	81996647	NA	0
169	1	1570109	567441454	1812333	1062208	27245272	82236984	NA	0
170	1	2546610	569988064	1812793	1062208	27361305	82623258	NA	0
171	1	2840113	572828177	1814076	1062208	27494548	83054787	NA	0
172	1	2981188	575809365	1815244	1062208	27628413	83492085	NA	0
173	1	2518772	578328137	1815963	1062208	27743109	83868761	NA	0
174	1	2543690	580871827	1816544	1062208	27858420	84250259	NA	0
175	1	2485814	583357641	1817037	1062208	27970421	84622647	NA	0
176	1	3622818	586980459	1820584	1062208	28159656	85160027	NA	0
177	1	2356162	589336621	1821034	1062208	28264581	85513729	NA	0
178	1	2750547	592087168	1821763	1062208	28388124	85926830	NA	0
179	1	2685803	594772971	1822596	1062208	28511788	86336811	NA	0
180	1	3140993	597913964	1824428	1062208	28658108	86817998	NA	0
181	1	2315543	600229507	1825185	1062208	28764136	87169888	NA	0
182	1	2528919	602758426	1827274	1062208	28892360	87546329	NA	0
183	1	2185280	604943706	1828938	1062208	28991432	87877541	NA	0
184	1	2162772	607106478	1829392	1062208	29090138	88205875	NA	0
185	1	2518303	609624781	1830024	1062208	29203616	88587654	NA	0
186	1	2273943	611898724	1830909	1062208	29310227	88931157	NA	0
187	1	2198584	614097308	1831893	1062208	29409782	89265541	NA	0
188	1	2008110	616105418	1832477	1062208	29502630	89572015	NA	0
189	1	2008279	618113697	1833349	1062208	29596294	89877359	NA	0
190	1	2264219	620377916	1834520	1062208	29728863	90204734	NA	0
191	1	3429081	623806997	1836053	1062208	29879980	90682799	NA	0
192	1	5047249	628854246	1840512	1062208	30087139	91285241	NA	0
193	1	5631171	634485417	1878417	1062208	30324756	91920492	NA	0
194	1	2832668	637318085	1879209	1062208	30454586	92347251	NA	0
195	1	5029293	642347378	1881212	1062208	30645058	92944494	NA	0
196	1	3388209	645735587	1881551	1062208	30781542	93418418	NA	0
197	1	2270811	648006398	1882243	1062208	30889289	93771542	NA	0
198	1	1745052	649751450	1884423	1062208	30974888	94038404	NA	0
199	1	1729219	651480669	1885082	1062208	31057211	94302837	NA	0
200	1	2162879	653643548	1887197	1062208	31162552	94629851	NA	0
201	1	1732503	655376051	1888240	1062208	31244856	94894800	NA	0
202	1	2139707	657515758	1891268	1062208	31348097	95216830	NA	0
203	1	1747010	659262768	1892474	1062208	31433924	95484373	NA	0
204	1	1828743	661091511	1892981	1062208	31518992	95763305	NA	0
205	1	3701662	664793173	1898728	1062208	31689021	96290081	NA	0
206	1	2055514	666848687	1899213	1062208	31812681	96616810	NA	0
207	1	117094	666965781	1900229	1062208	31817726	96635825	NA	0
208	1	3526904	670492685	1902897	1062208	31984512	97149730	NA	0
209	1	1989572	672482257	1903424	1062208	32077852	97456625	NA	0
210	1	2488955	674971212	1903770	1062208	32190689	97836180	NA	0
211	1	2644406	677615618	1904388	1062208	32310652	98236750	NA	0
212	1	2050855	679666473	1904914	1062208	32404769	98545754	NA	0
213	1	3384386	683050859	1906418	1062208	32561307	99040006	NA	0
214	1	3134138	686184997	1907219	1062208	32704763	99518444	NA	0
215	1	3388789	689573786	1907816	1062208	32852707	100012582	NA	0
216	1	3124452	692698238	1908234	1062208	32988677	100472420	NA	0
217	1	2691848	695390086	1909692	1062208	33113634	100876900	NA	0
218	1	3965793	699355879	1917847	1062208	33307608	101451576	NA	0
219	1	2202393	701558272	1918409	1062208	33408435	101781084	NA	0
220	1	2620952	704179224	1919039	1062208	33527463	102178056	NA	0
221	1	1970434	706149658	1919667	1062208	33619944	102478796	NA	0
222	1	1734072	707883730	1920117	1062208	33703782	102743991	NA	0
223	1	1821761	709705491	1920626	1588924	33789079	103014429	NA	1
224	1	2803688	712509179	2187696	1588924	33912788	103431573	NA	0
225	1	1706780	714215959	2188038	1588924	33993777	103691016	NA	0
226	1	2975868	717191827	2188560	1588924	34125925	104137748	NA	0
227	1	1534415	718726242	2189143	1588924	34201343	104373641	NA	0
228	1	2070583	720796825	2190690	1588924	34298120	104689270	NA	0
229	1	1561156	722357981	2190961	1588924	34373458	104928310	NA	0
230	1	2971450	725329431	2191940	1588924	34507009	105375922	NA	0
231	1	2454376	727783807	2192935	1588924	34619160	105740707	NA	0
232	1	3136598	730920405	2194135	1588924	34765390	106220092	NA	0
233	1	2520943	733441348	2194449	1588924	34876943	106593682	NA	0
234	1	2938970	736380318	2195288	1588924	35007575	107037258	NA	0
235	1	1706392	738086710	2195954	1588924	35092632	107298329	NA	0
236	1	2344214	740430924	2196421	1588924	35195656	107645477	NA	0
237	1	2367006	742797930	2196757	1588924	35301849	108004013	NA	0
238	1	1494393	744292323	2197582	1588924	35374115	108233853	NA	0
239	1	3386617	747678940	2199957	1588924	35531980	108726302	NA	0
240	1	5006559	752685499	2201480	1588924	35727599	109335177	NA	0
241	1	3578751	756264250	2205482	1588924	35926889	109862303	NA	0
242	1	1584389	757848639	2205922	1588924	36004418	110105896	NA	0
243	1	3099969	760948608	2208840	1588924	36157739	110565609	NA	0
244	1	1665597	762614205	2210846	1588924	36239701	110817593	NA	0
245	1	751725	763365930	2213323	1588924	36277090	110923140	NA	0
246	1	733462	764099392	2214042	1588924	36310081	111026419	NA	0
247	1	1997185	766096577	2215388	1588924	36399832	111318635	NA	0
248	1	117437	766214014	2216942	1588924	36407785	111336332	NA	0
249	1	743457	766957471	2217764	1588924	36440927	111440885	NA	0
250	1	1700243	768657714	2219522	1588924	36523129	111695278	NA	0
251	1	126290	768784004	2220857	1588924	36532846	111715111	NA	0
252	1	2949335	771733339	2223780	1588924	36688297	112166567	NA	0
253	1	3449420	775182759	2228444	1588924	36867369	112672857	NA	0
254	1	3049809	778232568	2230070	1588924	37011967	113138984	NA	0
255	1	3709892	781942460	2232917	1588924	37202837	113710520	NA	0
256	1	4030425	785972885	2236176	1588924	37396773	114317061	NA	0
257	1	4107912	790080797	2238340	1588924	37595626	114934792	NA	0
258	1	2732309	792813106	2239266	1588924	37721298	115349797	NA	0
259	1	3503721	796316827	2241819	1588924	37891144	115882964	NA	0
260	1	5070082	801386909	2242539	1588924	38081628	116493289	NA	0
261	1	3709055	805095964	2268553	1588924	38342767	117037390	NA	0
262	1	2909685	808005649	2269212	1588924	38473230	117474481	NA	0
263	1	3292150	811297799	2270083	1588924	38621407	117969556	NA	0
264	1	2833497	814131296	2270924	1588924	38783208	118414442	NA	0
265	1	4608601	818739897	2278851	1588924	39016842	119086995	NA	0
266	1	2498581	821238478	2280176	1588924	39133414	119465776	NA	0
267	1	4712903	825951381	2283977	1588924	39361762	120153002	NA	0
268	1	4600620	830552001	2288168	1588924	39571247	120806499	NA	0
269	1	4564295	835116296	2291080	1588924	39775093	121460606	NA	0
270	1	2500509	837616805	2291870	1588924	39890930	121840044	NA	0
271	1	2467006	840083811	2292331	1588924	40002312	122212155	NA	0
272	1	2611279	842695090	2293809	1588924	40122539	122610698	NA	0
273	1	2472014	845167104	2294534	1588924	40235021	122984615	NA	0
274	1	1744757	846911861	2294854	1588924	40318599	123252424	NA	0
275	1	3475456	850387317	2297468	1588924	40485084	123773160	NA	0
276	1	2833838	853221155	2298998	1588924	40616760	124197566	NA	0
277	1	3341411	856562566	2303530	1588924	40796206	124670716	NA	0
278	1	3089346	859651912	2304558	1588924	40937079	125134045	NA	0
279	1	2642942	862294854	2305313	1588924	41053799	125517765	NA	0
280	1	4070849	866365703	2306574	1588924	41238486	126116726	NA	0
281	1	2087271	868452974	2307106	1588924	41333691	126433383	NA	0
282	1	2095674	870548648	2307522	1588924	41428622	126751846	NA	0
283	1	3948210	874496858	2308364	1588924	41586815	127230634	NA	0
284	1	3955678	878452536	2309201	1588924	41743812	127710700	NA	0
285	1	4284417	882736953	2311578	1588924	41953853	128331545	NA	0
286	1	3851848	886588801	2313120	1588924	42134029	128887704	NA	0
287	1	2072742	888661543	2313464	1588924	42229916	129207186	NA	0
288	1	2592151	891253694	2314655	1588924	42352710	129603463	NA	0
289	1	3129819	894383513	2315145	1588924	42491764	130072291	NA	0
290	1	3661725	898045238	2316902	1588924	42663640	130607698	NA	0
291	1	2252482	900297720	2317605	1588924	42767883	130949296	NA	0
292	1	3147765	903445485	2319061	1588924	42921370	131424081	NA	0
293	1	2714126	906159611	2320407	1588924	43050518	131836125	NA	0
294	1	2607321	908766932	2321207	1588924	43171028	132233712	NA	0
295	1	4861912	913628844	2324018	1588924	43396119	132931242	NA	0
296	1	2380935	916009779	2324546	1588924	43502062	133283556	NA	0
297	2	1413571	917423350	2324596	1588924	43566153	133492761	NA	0
298	2	4264831	921688181	2324647	1588924	43711622	133965294	NA	0
299	2	2842558	924530739	2324698	1588924	43837588	134393897	NA	0
300	2	2489870	927020609	2324749	1588924	43949146	134770907	NA	0
301	2	2520111	929540720	2324800	1588924	44061790	135151404	NA	0
302	2	3638448	933179168	2324851	1588924	44222065	135688824	NA	0
303	2	2631364	935810532	2324903	1588924	44338622	136086452	NA	0
304	2	2505720	938316252	2324955	1588924	44450741	136465353	NA	0
305	2	2569473	940885725	2325007	1588924	44565511	136854726	NA	0
306	2	2540908	943426633	2325059	1588924	44679002	137237631	NA	0
307	2	2967891	946394524	2325111	1588924	44808440	137682440	NA	0
308	2	2925240	949319764	2325163	1588924	44936621	138118421	NA	0
309	2	2630270	951950034	2325215	1588924	45053111	138514415	NA	0
310	2	3450472	955400506	2325267	1588924	45199490	139021157	NA	0
311	2	2577048	957977554	2325319	1588924	45314140	139409422	NA	0
312	2	2703544	960681098	2325371	1588924	45434854	139820033	NA	0
313	2	2954949	963636047	2325423	1588924	45563495	140258138	NA	0
314	2	2553092	966189139	2325475	1588924	45677384	140644073	NA	0
315	2	2978749	969167888	2325527	1588924	45806850	141088799	NA	0
316	2	2754289	971922177	2325579	1588924	45926035	141496981	NA	0
317	2	3513368	975435545	2325631	1588924	46083930	142018522	NA	0
318	2	2303232	977738777	2325683	1588924	46186411	142365818	NA	0
319	2	2877713	980616490	2325735	1588924	46313111	142800302	NA	0
320	2	2960405	983576895	2325787	1588924	46442726	143241180	NA	0
321	2	2989785	986566680	2325839	1588924	46574096	143692964	NA	0
322	2	3053149	989619829	2325891	1588924	46707645	144153002	NA	0
323	2	3565929	993185758	2325943	1588924	46861255	144688633	NA	0
324	2	3231488	996417246	2325995	1588924	47003009	145177240	NA	0
325	2	3587097	1000004343	2326047	1588924	47164408	145720725	NA	0
326	2	6169252	1006173595	2326099	1588924	47413416	146530282	NA	0
327	2	3819589	1009993184	2326151	1588924	47586309	147113863	NA	0
328	2	3616215	1013609399	2326203	1588924	47749921	147662587	NA	0
329	2	2719313	1016328712	2326255	1588924	47870492	148073594	NA	0
330	2	3027493	1019356205	2326307	1588924	48004032	148533710	NA	0
331	2	3313345	1022669550	2326359	1588924	48147620	149029290	NA	0
332	2	3946697	1026616247	2326411	1588924	48320946	149606939	NA	0
333	2	3344449	1029960696	2326463	1588924	48465691	150106518	NA	0
334	2	3319311	1033280007	2326515	1588924	48609511	150603429	NA	0
335	2	3328168	1036608175	2326567	1925736	48753420	151101513	NA	1
336	2	3529713	1040137888	2326619	1925736	48905253	151626727	NA	0
337	2	3993732	1044131620	2326671	1925736	49080076	152210412	NA	0
338	2	6522530	1050654150	2326723	1925736	49328540	153033588	NA	0
339	2	4023570	1054677720	2326775	1925736	49504742	153621357	NA	0
340	2	3933581	1058611301	2326827	1925736	49678063	154197664	NA	0
341	2	3659947	1062271248	2326879	1925736	49839086	154738228	NA	0
342	2	3384732	1065655980	2326931	1925736	49984991	155245308	NA	0
343	2	3114662	1068770642	2326983	1925736	50122002	155717307	NA	0
344	2	3118257	1071888899	2327035	1925736	50258676	156188717	NA	0
345	2	3148883	1075037782	2327087	1925736	50397308	156665226	NA	0
346	2	3051078	1078088860	2327139	1925736	50531709	157128259	NA	0
347	2	2367934	1080456794	2327191	1925736	50637315	157483644	NA	0
348	2	3074931	1083531725	2327243	1925736	50772915	157949926	NA	0
349	2	1531465	1085063190	2327295	1925736	50846629	158185032	NA	0
350	2	3337664	1088400854	2327347	1925736	50990642	158684327	NA	0
351	2	3337834	1091738688	2327399	1925736	51134659	159183668	NA	0
352	2	3648909	1095387597	2327451	1925736	51290117	159724942	NA	0
353	2	3415463	1098803060	2327503	1925736	51438675	160238786	NA	0
354	2	3317892	1102120952	2327555	1925736	51582377	160736803	NA	0
355	2	3327210	1105448162	2327607	1925736	51726698	161235349	NA	0
356	2	3320001	1108768163	2327659	1925736	51870575	161733856	NA	0
357	2	3327469	1112095632	2327711	1925736	52014805	162234018	NA	0
358	2	3676961	1115772593	2327763	1925736	52169707	162773475	NA	0
359	2	3382776	1119155369	2327815	1925736	52315893	163280410	NA	0
360	2	3354461	1122509830	2327867	1925736	52460753	163781699	NA	0
361	2	2885221	1125395051	2327919	1925736	52587613	164216208	NA	0
362	2	2652514	1128047565	2327971	1925736	52704887	164616307	NA	0
363	2	3563148	1131610713	2328023	1925736	52855223	165136982	NA	0
364	2	3045447	1134656160	2328075	1925736	52989155	165599738	NA	0
365	2	3358932	1138015092	2328127	1925736	53133899	166101291	NA	0
366	2	3287969	1141303061	2328179	1925736	53276940	166595682	NA	0
367	2	3414301	1144717362	2328231	1925736	53424291	167106481	NA	0
368	2	3882861	1148600223	2328283	1925736	53595939	167676540	NA	0
369	2	3534933	1152135156	2328335	1925736	53745633	168194438	NA	0
370	2	3604367	1155739523	2328387	1925736	53905583	168727585	NA	0
371	2	4305798	1160045321	2328439	1925736	54092968	169361579	NA	0
372	2	4069712	1164115033	2328491	1925736	54270413	169953751	NA	0
373	2	4131751	1168246784	2328543	1925736	54449757	170554003	NA	0
374	2	3333592	1171580376	2328595	1925736	54594204	171052453	NA	0
375	2	3284342	1174864718	2328647	1925736	54736576	171544430	NA	0
376	2	3421778	1178286496	2328699	1925736	54884160	172058629	NA	0
377	2	3534201	1181820697	2328751	1925736	55034314	172577846	NA	0
378	2	3046657	1184867354	2328803	1925736	55168881	173039845	NA	0
379	2	5210113	1190077467	2328855	1925736	55372330	173692740	NA	0
380	2	3397992	1193475459	2328907	1925736	55518284	174202912	NA	0
381	2	3371666	1196847125	2328959	1925736	55663609	174708335	NA	0
382	2	3116086	1199963211	2329011	1925736	55799913	175179862	NA	0
383	2	3492684	1203455895	2329063	1925736	55950638	175705338	NA	0
384	2	3461812	1206917707	2329115	1925736	56098640	176222813	NA	0
385	2	3053060	1209970767	2329167	1925736	56232518	176685187	NA	0
386	2	4476381	1214447148	2329219	1925736	56410070	177244394	NA	0
387	2	4498960	1218946108	2329271	1925736	56588152	177804552	NA	0
388	2	4381859	1223327967	2329323	1925736	56760487	178348671	NA	0
389	2	4399032	1227726999	2329375	1925736	56933619	178895227	NA	0
390	2	4617237	1232344236	2329427	1925736	57115481	179467316	NA	0
391	2	4530052	1236874288	2329479	1925736	57295183	180034443	NA	0
392	2	4520228	1241394516	2329531	1925736	57474547	180599770	NA	0
393	2	4501403	1245895919	2329583	1925736	57653301	181163535	NA	0
394	2	4529781	1250425700	2329635	1925736	57833232	181731465	NA	0
395	2	4882057	1255307757	2329687	1925736	58027284	182353556	NA	0
396	2	3021650	1258329407	2329739	1925736	58160922	182811883	NA	0
397	2	4485840	1262815247	2329791	1925736	58338653	183372972	NA	0
398	2	4357130	1267172377	2329843	1925736	58510406	183912452	NA	0
399	2	4361374	1271533751	2329895	1925736	58682369	184452730	NA	0
400	2	4362083	1275895834	2329947	1925736	58855159	184992725	NA	0
401	2	3710304	1279606138	2329999	1925736	58998571	185432143	NA	0
402	2	2779409	1282385547	2330051	1925736	59123887	185855809	NA	0
403	2	3067436	1285452983	2330103	1925736	59259420	186317994	NA	0
404	2	6260523	1291713506	2330155	1925736	59497419	187099543	NA	0
405	2	1912978	1293626484	2330207	1925736	59585827	187394661	NA	0
406	2	3857798	1297484282	2330259	1925736	59735302	187856306	NA	0
407	2	5813666	1303297948	2330311	1925736	59960733	188598053	NA	0
408	2	4230025	1307527973	2330363	1925736	60138065	189205717	NA	0
409	2	3260129	1310788102	2330415	1925736	60282600	189702188	NA	0
410	2	3229572	1314017674	2330467	1925736	60426502	190193339	NA	0
411	2	3369149	1317386823	2330519	1925736	60575896	190705577	NA	0
412	2	2821538	1320208361	2330571	1925736	60706909	191143130	NA	0
413	2	2394223	1322602584	2330623	1925736	60815824	191509228	NA	0
414	2	2990816	1325593400	2330675	1925736	60947783	191959630	NA	0
415	2	2970354	1328563754	2330727	1925736	61078392	192406203	NA	0
416	2	2996045	1331559799	2330779	1925736	61210004	192857019	NA	0
417	2	3116557	1334676356	2330831	1925736	61347621	193326828	NA	0
418	2	2483233	1337159589	2330883	1925736	61459560	193704366	NA	0
419	2	2452170	1339611759	2330935	1925736	61570739	194076232	NA	0
420	2	3113570	1342725329	2330987	1925736	61709280	194547736	NA	0
