tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
95	1	5366392	517160856	674070	NA	20814071	72164940	NA	0
96	1	5366334	522527190	674744	NA	21020442	72912873	NA	0
97	1	5366312	527893502	674811	NA	21226812	73660807	NA	0
98	1	5366410	533259912	674878	521472	21433211	74408759	NA	1
99	1	5366408	538626320	674945	521472	21639608	75156710	NA	0
100	1	5366410	543992730	675003	521472	21846006	75904662	NA	0
101	1	5366629	549359359	675065	521472	22052450	76652632	NA	0
102	1	5366754	554726113	675135	521472	22258934	77400604	NA	0
103	1	5366354	560092467	675203	521472	22465318	78148542	NA	0
104	1	5366324	565458791	675270	521472	22671682	78896475	NA	0
105	1	6750353	572209144	734765	521472	23154932	79844403	NA	0
106	1	6750329	578959473	735859	521472	23410292	80792328	NA	0
107	1	6750476	585709949	736507	521472	23665689	81740284	NA	0
108	1	6750329	592460278	736579	521472	23921048	82688213	NA	0
109	1	6751642	599211920	736688	521472	24176696	83636288	NA	0
110	1	6751701	605963621	736801	521472	24432344	84584348	NA	0
111	1	6750834	612714455	736904	521472	24687805	85532322	NA	0
112	1	6751239	619465694	801591	521472	24943347	86480340	NA	0
113	1	5372661	624838355	804501	521472	25156737	87228890	NA	0
114	1	5373322	630211677	805161	521472	25363665	87977502	NA	0
115	1	5372899	635584576	805533	521472	25570468	88726070	NA	0
116	1	5372776	640957352	805605	521472	25777243	89474631	NA	0
117	1	5372637	646329989	805672	521472	25983973	90223177	NA	0
118	1	5372830	651702819	805744	521472	26190788	90971758	NA	0
119	1	5372665	657075484	805818	521472	26397533	91720308	NA	0
120	1	5372947	662448431	805897	521472	26604346	92468880	NA	0
121	1	5372738	667821169	805973	521472	26811102	93217436	NA	0
122	1	5331293	673152462	806188	521472	27018073	93961700	NA	0
123	1	5331295	678483757	806514	521472	27223903	94705966	NA	0
124	1	5331295	683815052	806705	521472	27429730	95450230	NA	0
125	1	5331295	689146347	806762	521472	27635559	96194494	NA	0
126	1	5335656	694482003	807016	521472	27843271	96939206	NA	0
127	1	5335690	699817693	807380	521472	28049152	97683926	NA	0
128	1	5375199	705192892	808062	521472	28263246	98432967	NA	0
129	1	5375199	710568091	808363	521472	28470274	99182007	NA	0
130	1	5375179	715943270	808556	521472	28677297	99931047	NA	0
131	1	5375159	721318429	808624	521472	28884320	100680087	NA	0
132	1	5375227	726693656	808691	521472	29091362	101429127	NA	0
133	1	5375199	732068855	808756	521472	29298388	102178167	NA	0
134	1	5375340	737444195	808839	521472	29505436	102927211	NA	0
135	1	5375233	742819428	808914	521472	29712470	103676247	NA	0
136	1	5375481	748194909	808989	521472	29919544	104425314	NA	0
137	1	5375219	753570128	809063	521472	30126577	105174353	NA	0
138	1	5375215	758945343	809134	521472	30333616	105923391	NA	0
139	1	5375171	764320514	809201	521472	30540650	106672430	NA	0
140	1	5375171	769695685	809261	521472	30747682	107421468	NA	0
141	1	5375163	775070848	809326	521472	30954705	108170506	NA	0
142	1	5375191	780446039	809391	521472	31161737	108919544	NA	0
143	1	6731365	787177404	809921	521472	31418469	109864658	NA	0
144	1	6731252	793908656	810498	521472	31673447	110809773	NA	0
145	1	6731276	800639932	810823	521472	31928444	111754887	NA	0
146	1	6731276	807371208	810884	521472	32183441	112699997	NA	0
147	1	6731151	814102359	810949	521472	32438400	113645098	NA	0
148	1	6731151	820833510	811009	521472	32693357	114590197	NA	0
149	1	5340733	826174243	811529	521472	32903037	115335898	NA	0
150	1	5340552	831514795	812009	521472	33109312	116081571	NA	0
151	1	5340558	836855353	812299	521472	33315593	116827249	NA	0
152	1	5340638	842195991	812374	521472	33521903	117572931	NA	0
153	1	5340644	847536635	812445	521472	33728213	118318613	NA	0
154	1	5340359	852876994	812517	521472	33934473	119064271	NA	0
155	1	5288972	858165966	824671	521472	34140390	119805676	NA	0
156	1	5336503	863502469	824945	521472	34347732	120550385	NA	0
157	1	5347735	868850204	825214	521472	34556179	121295668	NA	0
158	1	5347691	874197895	825649	521472	34762137	122040944	NA	0
159	1	5347735	879545630	825948	521472	34968109	122786231	NA	0
160	1	5347544	884893174	826018	521472	35174014	123531489	NA	0
161	1	5347546	890240720	826083	521472	35379920	124276750	NA	0
162	1	5335284	895576004	826431	521472	35588430	125021719	NA	0
163	1	5335298	900911302	826948	521472	35794420	125766692	NA	0
164	1	5335300	906246602	827337	521472	36000412	126511667	NA	0
165	1	5335300	911581902	827395	521472	36206402	127256644	NA	0
166	1	5335300	916917202	827453	521472	36412396	128001622	NA	0
167	1	5335300	922252502	827511	521472	36618385	128746598	NA	0
168	1	5335332	927587834	827572	521472	36824398	129491582	NA	0
169	1	5335344	932923178	827633	521472	37030418	130236561	NA	0
170	1	5335330	938258508	827693	521472	37236429	130981541	NA	0
171	1	5335302	943593810	827755	521472	37442420	131726513	NA	0
172	1	5340542	948934352	828078	521472	37650791	132471710	NA	0
173	1	5340325	954274677	828551	521472	37856889	133216874	NA	0
174	1	5339919	959614596	828866	521472	38062929	133962011	NA	0
175	1	5339863	964954459	828932	521472	38268950	134707140	NA	0
176	1	5368735	970323194	835887	521472	38482585	135455213	NA	0
177	1	5368410	975691604	837378	521472	38689293	136203269	NA	0
178	1	5368237	981059841	838191	521472	38895948	136951305	NA	0
179	1	5368281	986428122	838253	521472	39102628	137699349	NA	0
180	1	5368237	991796359	838313	521472	39309281	138447381	NA	0
181	1	5368279	997164638	838387	521472	39515961	139195429	NA	0
182	1	5368501	1002533139	838459	521472	39722708	139943509	NA	0
183	1	5368360	1007901499	838526	521472	39929400	140691564	NA	0
184	1	5368428	1013269927	838595	521472	40136121	141439628	NA	0
185	1	5368632	1018638559	838668	521472	40342894	142187713	NA	0
186	1	5334182	1023972741	838900	521472	40549552	142931973	NA	0
187	1	5334182	1029306923	839080	521472	40755460	143676229	NA	0
188	1	5334562	1034641485	839367	521472	40963279	144420827	NA	0
189	1	5336318	1039977803	842229	521472	41171835	145165851	NA	0
190	1	5329980	1045307783	842422	521472	41378428	145909908	NA	0
191	1	5330313	1050638096	844009	521472	41586007	146654288	NA	0
192	1	6724744	1057362840	844240	521472	41841778	147598831	NA	0
193	1	7122185	1064485025	898636	724975	42182793	148596365	NA	1
194	1	7122167	1071607192	899246	724975	42451836	149593896	NA	0
195	1	5423036	1077030228	900062	724975	42672127	150348625	NA	0
196	1	5337694	1082367922	900339	724975	42880079	151093610	NA	0
197	1	5337674	1087705596	900752	724975	43086038	151838593	NA	0
198	1	5337732	1093043328	901035	724975	43292011	152583594	NA	0
199	1	5337732	1098381060	901099	724975	43497987	153328592	NA	0
200	1	5337718	1103718778	901161	724975	43703963	154073581	NA	0
201	1	5337529	1109056307	901234	724975	43909896	154818554	NA	0
202	1	5337702	1114394009	901306	724975	44115865	155563541	NA	0
203	1	5337557	1119731566	901372	724975	44321811	156308516	NA	0
204	1	5337477	1125069043	901438	724975	44527704	157053478	NA	0
205	1	5336809	1130405852	901746	724975	44736009	157798454	NA	0
206	1	5336785	1135742637	902206	724975	44941955	158543425	NA	0
207	1	5336785	1141079422	902541	724975	45147901	159288399	NA	0
208	1	5336938	1146416360	902607	724975	45353908	160033394	NA	0
209	1	5337150	1151753510	902683	724975	45559949	160778404	NA	0
210	1	5336795	1157090305	902753	724975	45765904	161523382	NA	0
211	1	5336940	1162427245	902827	724975	45971905	162268376	NA	0
212	1	5336787	1167764032	902897	724975	46177854	163013349	NA	0
213	1	5330570	1173094602	903140	724975	46384891	163757743	NA	0
214	1	5330438	1178425040	903314	724975	46591433	164501800	NA	0
215	1	5343248	1183768288	905137	724975	46801145	165247461	NA	0
216	1	5343385	1189111673	905715	724975	47007893	165993134	NA	0
217	1	5343934	1194455607	906123	724975	47214759	166738828	NA	0
218	1	5343145	1199798752	906190	724975	47421469	167484470	NA	0
219	1	5343123	1205141875	906257	724975	47628169	168230106	NA	0
220	1	5343123	1210484998	906318	724975	47834867	168975740	NA	0
221	1	5343252	1215828250	906385	724975	48041615	169721395	NA	0
222	1	5343262	1221171512	906464	724975	48248369	170467053	NA	0
223	1	5343246	1226514758	906539	724975	48455115	171212715	NA	0
224	1	5343246	1231858004	946269	724975	48661871	171958379	NA	0
225	1	5343262	1237201266	946338	724975	48868628	172704046	NA	0
226	1	5343246	1242544512	946401	724975	49075375	173449708	NA	0
227	1	5342494	1247887006	946711	724975	49284327	174195149	NA	0
228	1	5356356	1253243362	947141	724975	49495183	174942145	NA	0
229	1	5356571	1258599933	947986	724975	49701592	175689167	NA	0
230	1	5356362	1263956295	948521	724975	49907951	176436176	NA	0
231	1	5356676	1269312971	948607	724975	50114420	177183213	NA	0
232	1	5356557	1274669528	948691	724975	50320839	177930235	NA	0
233	1	5356583	1280026111	948770	724975	50527308	178677266	NA	0
234	1	5356027	1285382138	948855	724975	50733588	179424239	NA	0
235	1	5356106	1290738244	948932	724975	50939888	180171230	NA	0
236	1	5355949	1296094193	949005	724975	51146118	180918186	NA	0
237	1	5343133	1301437326	949384	724975	51355560	181664012	NA	0
238	1	5343147	1306780473	950154	724975	51561690	182409840	NA	0
239	1	5343278	1312123751	950618	724975	51767845	183155670	NA	0
240	1	5343278	1317467029	950681	724975	51973999	183901499	NA	0
241	1	5343459	1322810488	950753	724975	52180198	184647353	NA	0
242	1	5343524	1328154012	950826	724975	52386425	185393218	NA	0
243	1	5343131	1333497143	950894	724975	52592546	186139040	NA	0
244	1	5343374	1338840517	950965	724975	52798741	186884902	NA	0
245	1	5343517	1344184034	951042	724975	53004985	187630772	NA	0
246	1	5343153	1349527187	951111	724975	53211122	188376597	NA	0
247	1	5343129	1354870316	951180	724975	53417243	189122419	NA	0
248	1	5343135	1360213451	951253	724975	53623365	189868242	NA	0
249	1	5343133	1365556584	951317	724975	53829484	190614066	NA	0
250	1	5334736	1370891320	951574	724975	54037171	191358513	NA	0
251	1	5334714	1376226034	952082	724975	54243170	192102962	NA	0
252	1	5334712	1381560746	952430	724975	54449173	192847412	NA	0
253	1	5334712	1386895458	952496	724975	54655168	193591860	NA	0
254	1	5334881	1392230339	952567	724975	54861189	194336325	NA	0
255	1	5334730	1397565069	952637	724975	55067196	195080775	NA	0
256	1	5334714	1402899783	952706	724975	55273184	195825220	NA	0
257	1	5334730	1408234513	952773	724975	55479188	196569671	NA	0
258	1	5347697	1413582210	953192	724975	55688851	197315464	NA	0
259	1	5347609	1418929819	953963	724975	55895037	198061254	NA	0
260	1	5348003	1424277822	954459	724975	56101291	198807078	NA	0
261	1	5347987	1429625809	954544	724975	56307551	199552898	NA	0
262	1	5348073	1434973882	954628	724975	56513830	200298727	NA	0
263	1	5347569	1440321451	954703	724975	56720030	201044518	NA	0
264	1	5370181	1445691632	955362	724975	56931435	201792300	NA	0
265	1	5369767	1451061399	956395	724975	57138085	202540060	NA	0
266	1	5370161	1456431560	957011	724975	57344767	203287822	NA	0
267	1	5370169	1461801729	957077	724975	57551452	204035582	NA	0
268	1	5369372	1467171101	957148	724975	57757998	204783297	NA	0
269	1	5342129	1472513230	958157	724975	57967608	205528519	NA	0
270	1	5363485	1477876715	958596	724975	58178664	206275275	NA	0
271	1	7118477	1484995192	959404	724975	58448488	207272482	NA	0
272	1	7118598	1492113790	959642	724975	58717125	208269707	NA	0
273	1	5330113	1497443903	959843	724975	58923666	209013763	NA	0
274	1	5330091	1502773994	960017	724975	59129442	209757815	NA	0
275	1	5330101	1508104095	960149	724975	59335222	210501875	NA	0
276	1	5330101	1513434196	960210	724975	59541006	211245937	NA	0
277	1	5330105	1518764301	960275	724975	59746791	211989998	NA	0
278	1	5373714	1524138015	960748	724975	59958629	212737575	NA	0
279	1	5373714	1529511729	960876	724975	60165540	213485146	NA	0
280	1	5169595	1534681324	966712	724975	60369152	214208235	NA	0
281	1	5169595	1539850919	966796	724975	60568778	214931326	NA	0
282	1	5169679	1545020598	966865	724975	60768453	215654439	NA	0
283	1	5373624	1550394222	966936	724975	60975213	216401992	NA	0
284	1	5373624	1555767846	967000	724975	61181973	217149550	NA	0
285	1	5373708	1561141554	967067	724975	61388731	217897126	NA	0
286	1	5373637	1566515191	967172	724975	61595752	218644736	NA	0
287	1	5169685	1571684876	967239	724975	61795291	219367853	NA	0
288	1	5169685	1576854561	967309	724975	61994826	220090970	NA	0
289	1	5334856	1582189417	968244	724975	62202478	220835389	NA	0
290	1	5334858	1587524275	968545	724975	62408409	221579812	NA	0
291	1	5334886	1592859161	968746	724975	62614356	222324236	NA	0
292	1	6735697	1599594858	971389	761939	62873233	223270397	NA	1
293	1	6735649	1606330507	972138	761939	63128333	224216556	NA	0
294	1	6735627	1613066134	972628	761939	63383416	225162714	NA	0
295	1	6735653	1619801787	972709	761939	63638517	226108880	NA	0
296	1	6735643	1626537430	972777	761939	63893607	227055037	NA	0
297	1	6735619	1633273049	972850	761939	64148691	228001187	NA	0
298	1	6735665	1640008714	972925	761939	64403803	228947355	NA	0
299	1	6735623	1646744337	972997	761939	64658893	229893511	NA	0
300	1	6735695	1653480032	973064	761939	64914015	230839680	NA	0
301	1	6735695	1660215727	973132	761939	65169139	231785844	NA	0
302	1	5354576	1665570303	973697	761939	65381447	232533343	NA	0
303	1	5354703	1670925006	974844	761939	65587867	233280842	NA	0
304	1	5354582	1676279588	975584	761939	65794250	234028325	NA	0
305	1	5354574	1681634162	975655	761939	66000621	234775812	NA	0
306	1	5354696	1686988858	975729	761939	66207043	235523318	NA	0
307	1	5354881	1692343739	975816	761939	66413503	236270843	NA	0
308	1	5354636	1697698375	975891	761939	66619928	237018343	NA	0
309	1	5354574	1703052949	975955	761939	66826309	237765830	NA	0
310	1	5354760	1708407709	976033	761939	67032745	238513345	NA	0
311	1	5354636	1713762345	976099	761939	67239170	239260850	NA	0
312	1	5354987	1719117332	976171	761939	67445634	240008372	NA	0
313	1	5355065	1724472397	976251	761939	67652163	240755919	NA	0
314	1	5361863	1729834260	976818	761939	67865092	241503772	NA	0
315	1	5495824	1735330084	978984	761939	68097210	242266422	NA	0
316	1	5495846	1740825930	980410	761939	68306914	243029069	NA	0
317	1	5495848	1746321778	981311	761939	68516623	243791719	NA	0
318	1	5495816	1751817594	981383	761939	68726308	244554366	NA	0
319	1	5496095	1757313689	981451	761939	68936073	245317034	NA	0
320	1	5495824	1762809513	981521	761939	69145762	246079681	NA	0
321	1	5495818	1768305331	981587	761939	69355445	246842319	NA	0
322	1	5495820	1773801151	981652	761939	69565133	247604957	NA	0
323	1	5495820	1779296971	981713	761939	69774819	248367599	NA	0
324	1	5495822	1784792793	981775	761939	69984510	249130246	NA	0
325	1	5495822	1790288615	981835	761939	70194199	249892896	NA	0
326	1	5495824	1795784439	981898	761939	70403891	250655543	NA	0
327	1	5495822	1801280261	981960	761939	70613580	251418190	NA	0
328	1	5495824	1806776085	982021	761939	70823275	252180837	NA	0
329	1	5495822	1812271907	982079	761939	71032962	252943484	NA	0
330	1	5333446	1817605353	982419	761939	71241047	253688247	NA	0
331	1	5345483	1822950836	982766	761939	71450569	254434150	NA	0
332	1	5345461	1828296297	983444	761939	71656776	255180052	NA	0
333	1	5345505	1833641802	983871	761939	71863011	255925965	NA	0
334	1	5345562	1838987364	983937	761939	72069258	256671877	NA	0
335	1	5345592	1844332956	984009	761939	72275521	257417799	NA	0
336	1	5345652	1849678608	1012424	761939	72481797	258163730	NA	0
337	1	5345586	1855024194	1012501	761939	72688052	258909652	NA	0
338	1	5330117	1860354311	1012722	761939	72894650	259653632	NA	0
339	1	5330084	1865684395	1013073	761939	73100709	260397648	NA	0
340	1	5330163	1871014558	1013270	761939	73306815	261141641	NA	0
341	1	5371889	1876386447	1013960	761939	73521817	261891037	NA	0
342	1	5371877	1881758324	1015437	761939	73728638	262640433	NA	0
343	1	5372356	1887130680	1016303	761939	73935562	263389860	NA	0
344	1	5372250	1892502930	1016387	761939	74142483	264139302	NA	0
345	1	5372129	1897875059	1016467	761939	74349397	264888732	NA	0
346	1	5372012	1903247071	1016535	761939	74556273	265638160	NA	0
347	1	5372012	1908619083	1016603	761939	74763150	266387588	NA	0
348	1	5372206	1913991289	1016672	761939	74970067	267137014	NA	0
349	1	5371867	1919363156	1016751	761939	75176887	267886417	NA	0
350	1	5372161	1924735317	1016823	761939	75383782	268635842	NA	0
351	1	5371879	1930107196	1016889	761939	75590609	269385245	NA	0
352	1	5371887	1935479083	1016957	761939	75797440	270134647	NA	0
353	1	5372502	1940851585	1017835	761939	76013521	270884236	NA	0
354	1	5372478	1946224063	1018819	761939	76220950	271633825	NA	0
355	1	5372462	1951596525	1019415	761939	76428366	272383413	NA	0
356	1	5372521	1956969046	1019500	761939	76635801	273133000	NA	0
357	1	5372631	1962341677	1019578	761939	76843223	273882588	NA	0
358	1	5372406	1967714083	1019652	761939	77050610	274632166	NA	0
359	1	5372422	1973086505	1019717	761939	77258010	275381747	NA	0
360	1	5372470	1978458975	1019789	761939	77465429	276131325	NA	0
361	1	5373099	1983832074	1019865	761939	77673036	276880951	NA	0
362	1	5372422	1989204496	1019940	761939	77880436	277630533	NA	0
363	1	5372472	1994576968	1020022	761939	78087856	278380115	NA	0
364	1	5372500	1999949468	1020093	761939	78295293	279129704	NA	0
365	1	5346757	2005296225	1020387	761939	78503653	279875000	NA	0
366	1	5346759	2010642984	1020849	761939	78709601	280620299	NA	0
367	1	5346795	2015989779	1021138	761939	78915569	281365610	NA	0
368	1	5346797	2021336576	1021202	761939	79121542	282110919	NA	0
369	1	5346737	2026683313	1021265	761939	79327473	282856213	NA	0
370	1	5346807	2032030120	1021334	761939	79533437	283601512	NA	0
371	1	5372581	2037402701	1021807	761939	79744021	284348730	NA	0
372	1	5372581	2042775282	1022562	761939	79950262	285095934	NA	0
373	1	5372583	2048147865	1023028	761939	80156500	285843154	NA	0
374	1	5372583	2053520448	1023091	761939	80362738	286590363	NA	0
375	1	5340808	2058861256	1023478	761939	80571193	287335621	NA	0
376	1	5340808	2064202064	1024082	761939	80777268	288080883	NA	0
377	1	5340786	2069542850	1024502	761939	80983325	288826134	NA	0
378	1	5340796	2074883646	1024573	761939	81189393	289571394	NA	0
379	1	5340796	2080224442	1024633	761939	81395462	290316654	NA	0
380	1	5340794	2085565236	1024698	761939	81601529	291061918	NA	0
381	1	5340860	2090906096	1024765	761939	81807627	291807186	NA	0
382	1	5340790	2096246886	1024832	761939	82013685	292552438	NA	0
383	1	5340806	2101587692	1024896	761939	82219753	293297697	NA	0
384	1	5383337	2106971029	1025356	761939	82431677	294048057	NA	0
385	1	5383313	2112354342	1026405	761939	82639114	294798416	NA	0
386	1	5383313	2117737655	1027032	761939	82846554	295548778	NA	0
387	1	5383313	2123120968	1027092	761939	83053992	296299137	NA	0
388	1	5383331	2128504299	1027164	761939	83261448	297049489	NA	0
389	1	5383315	2133887614	1027231	1294479	83468891	297799853	NA	1
390	1	5383315	2139270929	1027292	1294479	83676335	298550215	NA	0
391	1	5383315	2144654244	1027352	1294479	83883777	299300573	NA	0
392	1	5383329	2150037573	1027421	1294479	84091232	300050929	NA	0
393	1	5383343	2155420916	1027498	1294479	84298695	300801294	NA	0
394	1	5383343	2160804259	1027558	1294479	84506157	301551660	NA	0
395	1	5383343	2166187602	1027618	1294479	84713620	302302024	NA	0
396	1	5383309	2171570911	1027688	1294479	84921062	303052381	NA	0
397	1	5383345	2176954256	1027751	1294479	85128524	303802744	NA	0
398	1	5383345	2182337601	1027812	1294479	85335989	304553110	NA	0
399	1	5383345	2187720946	1027872	1294479	85543454	305303473	NA	0
400	1	5383309	2193104255	1027933	1294479	85750890	306053825	NA	0
401	1	5383335	2198487590	1028002	1294479	85958339	306804190	NA	0
402	1	5383337	2203870927	1028069	1294479	86165793	307554551	NA	0
403	1	5383347	2209254274	1028136	1294479	86373251	308304911	NA	0
404	1	5383355	2214637629	1028211	1294479	86580715	309055282	NA	0
405	1	5383337	2220020966	1028277	1294479	86788167	309805629	NA	0
406	1	5383339	2225404305	1028343	1294479	86995622	310555978	NA	0
407	1	5383309	2230787614	1028404	1294479	87203060	311306329	NA	0
408	1	5383626	2236171240	1028494	1294479	87410578	312056728	NA	0
409	1	5383751	2241554991	1028566	1294479	87618118	312807107	NA	0
410	1	5383335	2246938326	1028631	1294479	87825572	313557463	NA	0
411	1	5383309	2252321635	1028697	1294479	88033003	314307814	NA	0
412	1	5339190	2257660825	1029048	1294479	88240853	315052800	NA	0
413	1	5339192	2263000017	1029437	1294479	88446825	315797787	NA	0
414	1	5339234	2268339251	1029712	1294479	88652812	316542782	NA	0
415	1	5339236	2273678487	1029781	1294479	88858801	317287781	NA	0
416	1	5339115	2279017602	1029847	1294479	89064769	318032766	NA	0
417	1	5339117	2284356719	1029909	1294479	89270739	318777744	NA	0
418	1	5339143	2289695862	1029974	1294479	89476720	319522729	NA	0
419	1	5339145	2295035007	1030042	1294479	89682701	320267719	NA	0
420	1	5339055	2300374062	1030108	1294479	89888622	321012696	NA	0
421	1	5345067	2305719129	1030493	1294479	90096697	321757791	NA	0
422	1	5345067	2311064196	1030886	1294479	90302629	322502880	NA	0
423	1	5345069	2316409265	1031204	1294479	90508558	323247968	NA	0
424	1	5345069	2321754334	1031264	1294479	90714488	323993066	NA	0
425	1	5345119	2327099453	1031334	1294479	90920446	324738168	NA	0
426	1	5345089	2332444542	1031402	1294479	91126386	325483261	NA	0
427	1	5345105	2337789647	1031470	1294479	91332338	326228353	NA	0
428	1	5498945	2343288592	1042794	1294479	91575796	326998201	NA	0
429	1	5498959	2348787551	1043045	1294479	91788664	327768050	NA	0
430	1	5338626	2354126177	1043341	1294479	91996840	328513080	NA	0
431	1	5338634	2359464811	1043443	1294479	92202827	329258113	NA	0
432	1	5338738	2364803549	1043515	1294479	92408833	330003150	NA	0
433	1	5338746	2370142295	1043579	1294479	92614840	330748183	NA	0
