tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
73	1	2070128	225044481	1484254	NA	12397794	34845974	NA	0
74	1	2065016	227109497	1484306	NA	12488496	35153267	NA	0
75	1	2272760	229382257	1484358	NA	12588533	35491097	NA	0
76	1	2160200	231542457	1484410	NA	12682816	35810939	NA	0
77	1	1578255	233120712	1484462	NA	12758800	36054536	NA	0
78	1	3516299	236637011	1484514	NA	12921284	36598557	NA	0
79	1	3622400	240259411	1484566	NA	13088761	37165075	NA	0
80	1	3369432	243628843	1484618	NA	13240310	37691484	NA	0
81	1	3658594	247287437	1484670	NA	13409285	38259946	NA	0
82	1	3508992	250796429	1484722	NA	13565045	38802443	NA	0
83	1	3519888	254316317	1484774	NA	13727762	39347448	NA	0
84	1	3948233	258264550	1484826	NA	13906460	39955712	NA	0
85	1	3503553	261768103	1484878	NA	14068034	40497124	NA	0
86	1	3768730	265536833	1484930	NA	14239571	41081646	NA	0
87	1	3814083	269350916	1484982	NA	14416257	41680002	NA	0
88	1	3735939	273086855	1485034	NA	14590391	42267236	NA	0
89	1	3685428	276772283	1485086	NA	14760458	42839235	NA	0
90	1	3685850	280458133	1485138	NA	14927538	43405379	NA	0
91	1	3351215	283809348	1496575	NA	15117953	43900195	NA	0
92	1	3594506	287403854	1497189	NA	15283257	44430475	NA	0
93	1	1884033	289287887	1497601	NA	15369104	44711942	NA	0
94	1	4548684	293836571	1498882	NA	15578186	45396823	NA	0
95	1	4504735	298341306	1513182	NA	15826586	46087807	NA	0
96	1	4032788	302374094	1514190	NA	16014996	46693712	NA	0
97	1	4017350	306391444	1515369	NA	16199223	47296560	NA	0
98	1	4023046	310414490	1515950	NA	16382345	47900155	NA	0
99	1	4083865	314498355	1519607	NA	16577868	48513077	NA	0
100	1	4000288	318498643	1520084	NA	16759195	49113606	NA	0
101	1	4016704	322515347	1520276	NA	16940266	49716254	NA	0
102	1	4019174	326534521	1520549	NA	17121832	50319111	NA	0
103	1	4018309	330552830	1520800	NA	17303513	50922147	NA	0
104	1	3997945	334550775	1521151	NA	17484105	51522309	NA	0
105	1	3999801	338550576	1521499	NA	17665322	52122826	NA	0
106	1	4015778	342566354	1522921	NA	17851228	52727129	NA	0
107	1	3999143	346565497	1523260	NA	18032388	53327589	NA	0
108	1	4016813	350582310	1523524	NA	18213538	53930227	NA	0
109	1	4338354	354920664	1527623	NA	18418872	54589892	NA	0
110	1	4431881	359352545	1530031	NA	18621370	55256873	NA	0
111	1	3997434	363349979	1530297	1426433	18801907	55856923	NA	1
112	1	4197415	367547394	1891176	1426433	19004188	56491302	NA	0
113	1	4011827	371559221	1891811	1426433	19191272	57094417	NA	0
114	1	4191207	375750428	1894918	1426433	19390947	57728563	NA	0
115	1	4017161	379767589	1895118	1426433	19572012	58331331	NA	0
116	1	4016254	383783843	1895305	1426433	19753007	58933907	NA	0
117	1	4016947	387800790	1895499	1426433	19933938	59536596	NA	0
118	1	4393412	392194202	1898173	1426433	20138893	60207976	NA	0
119	1	4378629	396572831	1898515	1426433	20336753	60875281	NA	0
120	1	4113166	400685997	1902177	1426433	20532096	61501051	NA	0
121	1	4022785	404708782	1909262	1426433	20726828	62111106	NA	0
122	1	4861113	409569895	1910566	1426433	20942242	62843434	NA	0
123	1	3591987	413161882	1911333	1426433	21106276	63373549	NA	0
124	1	3613730	416775612	1914600	1426433	21268446	63905058	NA	0
125	1	3351215	420126827	1914652	1426433	21413897	64399874	NA	0
126	1	3594506	423721333	1914704	1426433	21575865	64930154	NA	0
127	1	1884033	425605366	1914756	1426433	21660475	65211621	NA	0
128	1	4548684	430154050	1914808	1426433	21861920	65896502	NA	0
129	1	4504735	434658785	1914860	1426433	22064924	66587486	NA	0
130	1	4032788	438691573	1914912	1426433	22246080	67193391	NA	0
131	1	4017350	442708923	1914964	1426433	22426596	67796239	NA	0
132	1	4023046	446731969	1915016	1426433	22607321	68399834	NA	0
133	1	4083865	450815834	1915068	1426433	22790147	69012756	NA	0
134	1	4000288	454816122	1915120	1426433	22970063	69613285	NA	0
135	1	4016704	458832826	1915172	1426433	23150560	70215933	NA	0
136	1	4019174	462852000	1915224	1426433	23331125	70818790	NA	0
137	1	4018309	466870309	1915276	1426433	23511680	71421826	NA	0
138	1	3997945	470868254	1915328	1426433	23691513	72021988	NA	0
139	1	3999801	474868055	1915380	1426433	23871406	72622505	NA	0
140	1	4015778	478883833	1915432	1426433	24052687	73226808	NA	0
141	1	3999143	482882976	1915484	1426433	24232576	73827268	NA	0
142	1	4016813	486899789	1915536	1426433	24413086	74429906	NA	0
143	1	4338354	491238143	1915588	1426433	24608395	75089571	NA	0
144	1	4431881	495670024	1915640	1426433	24806283	75756552	NA	0
145	1	3997434	499667458	1915692	1426433	24986095	76356602	NA	0
146	1	4197415	503864873	1915744	1426433	25175313	76990981	NA	0
147	1	4011827	507876700	1915796	1426433	25355828	77594096	NA	0
148	1	4191207	512067907	1915848	1426433	25544305	78228242	NA	0
149	1	4017161	516085068	1915900	1426433	25724820	78831010	NA	0
150	1	4016254	520101322	1915952	1426433	25905305	79433586	NA	0
151	1	4016947	524118269	1916004	1426433	26085808	80036275	NA	0
152	1	4393412	528511681	1916056	1426433	26284655	80707655	NA	0
153	1	4378629	532890310	1916108	1426433	26482024	81374960	NA	0
154	1	4113166	537003476	1916160	1426433	26668087	82000730	NA	0
155	1	4022785	541026261	1916212	1426433	26850373	82610785	NA	0
156	1	4861113	545887374	1916264	1426433	27062863	83343113	NA	0
157	1	3591987	549479361	1916316	1426433	27224545	83873228	NA	0
158	1	3613730	553093091	1916368	1426433	27385817	84404737	NA	0
159	1	5107940	558201031	1936492	1426433	27614972	85184857	NA	0
160	1	4798357	562999388	1962726	1426433	27935941	85919227	NA	0
161	1	4694993	567694381	1969796	1426433	28181257	86637607	NA	0
162	1	4629219	572323600	1971551	1426433	28395071	87342071	NA	0
163	1	3202883	575526483	1975551	1426433	28551725	87827980	NA	0
164	1	4967825	580494308	1983680	1426433	28806364	88594888	NA	0
165	1	2432136	582926444	1984631	1426433	28917144	88958811	NA	0
166	1	4066750	586993194	1985342	1426433	29104008	89585806	NA	0
167	1	3878026	590871220	1985643	1426433	29280450	90181273	NA	0
168	1	4847170	595718390	1987185	1426433	29503385	90901127	NA	0
169	1	4713986	600432376	1991024	1426433	29730267	91619147	NA	0
170	1	4815637	605248013	1994979	1426433	29961035	92358144	NA	0
171	1	2418637	607666650	1995380	1426433	30068764	92718671	NA	0
172	1	4795235	612461885	2000010	1426433	30318118	93452917	NA	0
173	1	2440936	614902821	2001212	1426433	30427998	93818789	NA	0
174	1	4728443	619631264	2004157	1426433	30656951	94539657	NA	0
175	1	3885246	623516510	2004644	1426433	30835083	95136602	NA	0
176	1	4690207	628206717	2007662	1426433	31063395	95852432	NA	0
177	1	4629834	632836551	2008166	1426433	31274118	96555156	NA	0
178	1	36583	632873134	2008742	1426433	31277408	96560747	NA	0
179	1	16305	632889439	2009464	1426433	31278837	96563184	NA	0
180	1	505823	633395262	2075224	1426433	31425638	96682164	NA	0
181	1	81598	633476860	2075962	1426433	31428860	96694460	NA	0
182	1	122410	633599270	2077121	1426433	31435282	96712913	NA	0
183	1	20156	633619426	2077718	1426433	31438977	96716935	NA	0
184	1	47983	633667409	2078960	1426433	31443955	96724565	NA	0
185	1	225199	633892608	2083165	1426433	31481696	96761454	NA	0
186	1	47185	633939793	2083988	1426433	31486526	96769463	NA	0
187	1	125903	634065696	2086232	1426433	31493861	96789721	NA	0
188	1	1368463	635434159	2095847	1426433	31737210	97045896	NA	0
189	1	1271339	636705498	2097588	1426433	31791954	97306624	NA	0
190	1	1113186	637818684	2099107	1426433	31833299	97547023	NA	0
191	1	1204790	639023474	2104895	1426433	31884730	97795661	NA	0
192	1	1195883	640219357	2107617	1426433	31946607	98051843	NA	0
193	1	1151582	641370939	2108818	1426433	31988750	98295234	NA	0
194	1	1091939	642462878	2109149	1426433	32025398	98532581	NA	0
195	1	534497	642997375	2110138	1426433	32042070	98695886	NA	0
196	1	1141129	644138504	2111312	1426433	32088094	98942246	NA	0
197	1	1142200	645280704	2112873	1426433	32132070	99188281	NA	0
198	1	181083	645461787	2121360	1426433	32173453	99224774	NA	0
199	1	1333429	646795216	2125462	1426433	32240489	99496817	NA	0
200	1	1231351	648026567	2126398	1426433	32283747	99750266	NA	0
201	1	50310	648076877	2127178	1426433	32289362	99758979	NA	0
202	1	604393	648681270	2127566	1426433	32315118	99841285	NA	0
203	1	1104967	649786237	2127965	1426433	32353300	100080971	NA	0
204	1	604230	650390467	2128379	1426433	32378072	100162402	NA	0
205	1	84378	650474845	2128807	1426433	32381800	100175247	NA	0
206	1	1170847	651645692	2131358	1426433	32430141	100423080	NA	0
207	1	534659	652180351	2132081	1426433	32448294	100586436	NA	0
208	1	36245	652216596	2132374	1426433	32450211	100591822	NA	0
209	1	168947	652385543	2136904	1426433	32474424	100618390	NA	0
210	1	2614144	654999687	2147633	1426433	32633386	100990153	NA	0
211	1	1295081	656294768	2152389	1426433	32706074	101186094	NA	0
212	1	27841	656322609	2152728	1426433	32707637	101190143	NA	0
213	1	1714703	658037312	2153586	1426433	32791344	101452677	NA	0
214	1	1622074	659659386	2154765	1426433	32866623	101691461	NA	0
215	1	1027004	660686390	2155095	1426433	32914151	101845178	NA	0
216	1	3914453	664600843	2155771	1426433	33094451	102446516	NA	0
217	1	4798357	669399200	2155823	1426433	33312619	103180886	NA	0
218	1	4694993	674094193	2155875	1426433	33525082	103899266	NA	0
219	1	4629219	678723412	2155927	1426433	33735334	104603730	NA	0
220	1	3202883	681926295	2155979	1426433	33879692	105089639	NA	0
221	1	4967979	686894274	2156968	1426433	34106069	105856595	NA	0
222	1	2432136	689326410	2157020	1426433	34213928	106220518	NA	0
223	1	4066750	693393160	2157072	1939506	34398897	106847513	NA	1
224	1	3878026	697271186	2232336	1939506	34574751	107442980	NA	0
225	1	4847170	702118356	2232388	1939506	34790601	108162834	NA	0
226	1	4713986	706832342	2232440	1939506	35004531	108880854	NA	0
227	1	4815637	711647979	2232492	1939506	35223588	109619851	NA	0
228	1	2418637	714066616	2232544	1939506	35330549	109980378	NA	0
229	1	4795235	718861851	2232596	1939506	35548307	110714624	NA	0
230	1	2440936	721302787	2232648	1939506	35656576	111080496	NA	0
231	1	4728443	726031230	2232700	1939506	35870981	111801364	NA	0
232	1	3885246	729916476	2232752	1939506	36047100	112398309	NA	0
233	1	4690207	734606683	2232804	1939506	36260468	113114139	NA	0
234	1	4629834	739236517	2232856	1939506	36468967	113816863	NA	0
235	1	36583	739273100	2232908	1939506	36470101	113822454	NA	0
236	1	16305	739289405	2232959	1939506	36470523	113824891	NA	0
237	1	505823	739795228	2233011	1939506	36482648	113943871	NA	0
238	1	81598	739876826	2233063	1939506	36485431	113956167	NA	0
239	1	122410	739999236	2233115	1939506	36489725	113974620	NA	0
240	1	20156	740019392	2233166	1939506	36490534	113978642	NA	0
241	1	47983	740067375	2233218	1939506	36492183	113986272	NA	0
242	1	225199	740292574	2233270	1939506	36501448	114023161	NA	0
243	1	47185	740339759	2233322	1939506	36503085	114031170	NA	0
244	1	125903	740465662	2233374	1939506	36507692	114051428	NA	0
245	1	1368463	741834125	2233426	1939506	36550146	114307603	NA	0
246	1	1271339	743105464	2233478	1939506	36593430	114568331	NA	0
247	1	1113186	744218650	2233530	1939506	36630978	114808730	NA	0
248	1	1204790	745423440	2233582	1939506	36670716	115057368	NA	0
249	1	1195883	746619323	2233634	1939506	36711151	115313550	NA	0
250	1	1151582	747770905	2233686	1939506	36748871	115556941	NA	0
251	1	1091939	748862844	2233738	1939506	36785043	115794288	NA	0
252	1	534497	749397341	2233790	1939506	36798501	115957593	NA	0
253	1	1141129	750538470	2233842	1939506	36837153	116203953	NA	0
254	1	1142200	751680670	2233894	1939506	36875766	116449988	NA	0
255	1	181083	751861753	2233946	1939506	36879995	116486481	NA	0
256	1	1333429	753195182	2233998	1939506	36926957	116758524	NA	0
257	1	1231351	754426533	2234050	1939506	36968362	117011973	NA	0
258	1	50310	754476843	2234102	1939506	36970249	117020686	NA	0
259	1	604393	755081236	2234154	1939506	36992868	117102992	NA	0
260	1	1104967	756186203	2234206	1939506	37029706	117342678	NA	0
261	1	604230	756790433	2234258	1939506	37052616	117424109	NA	0
262	1	84378	756874811	2234310	1939506	37055579	117436954	NA	0
263	1	1170847	758045658	2234362	1939506	37095275	117684787	NA	0
264	1	534659	758580317	2234414	1939506	37108776	117848143	NA	0
265	1	36245	758616562	2234466	1939506	37109903	117853529	NA	0
266	1	168947	758785509	2234518	1939506	37115809	117880097	NA	0
267	1	2614144	761399653	2234570	1939506	37229936	118251860	NA	0
268	1	1295081	762694734	2234622	1939506	37289901	118447801	NA	0
269	1	27841	762722575	2234673	1939506	37290731	118451850	NA	0
270	1	1714703	764437278	2234725	1939506	37374013	118714384	NA	0
271	1	1622074	766059352	2234777	1939506	37447664	118953168	NA	0
272	1	1027004	767086356	2234829	1939506	37494487	119106885	NA	0
273	1	3914453	771000809	2234881	1939506	37671829	119708223	NA	0
274	1	4814982	775815791	2236350	1939506	37898423	120449208	NA	0
275	1	4763034	780578825	2240142	1939506	38127065	121177425	NA	0
276	1	4744274	785323099	2246189	1939506	38362801	121903944	NA	0
277	1	4618388	789941487	2249224	1939506	38586677	122606912	NA	0
278	1	4547253	794488740	2252166	1939506	38804261	123300894	NA	0
279	1	4171832	798660572	2254607	1939506	38998367	123949998	NA	0
280	1	4171832	802832404	2254659	1939506	39187370	124599102	NA	0
281	1	3984847	806817251	2259807	1939506	39380850	125216313	NA	0
282	1	10085962	816903213	2600272	1939506	40324483	126638123	NA	0
283	1	3669583	820572796	2601842	1939506	40502427	127204518	NA	0
284	1	135040	820707836	2603200	1939506	40509818	127225563	NA	0
285	1	681479	821389315	2606954	1939506	40546964	127320906	NA	0
286	1	651101	822040416	2608154	1939506	40575522	127409515	NA	0
287	1	133576	822173992	2608636	1939506	40581474	127430389	NA	0
288	1	125115	822299107	2609380	1939506	40587736	127449109	NA	0
289	1	4151779	826450886	2848420	1939506	41197635	127921989	NA	0
290	1	125999	826576885	2848938	1939506	41204845	127941261	NA	0
291	1	169201	826746086	2850259	1939506	41222176	127967397	NA	0
292	1	6139	826752225	2850442	1939506	41223325	127968385	NA	0
293	1	142255	826894480	2851391	1939506	41232036	127991100	NA	0
294	1	126729	827021209	2852205	1939506	41238528	128009955	NA	0
295	1	84023	827105232	2852448	1939506	41241773	128022723	NA	0
296	1	679524	827784756	2853051	1939506	41269034	128116564	NA	0
297	1	127572	827912328	2853441	1939506	41274272	128136206	NA	0
298	1	131413	828043741	2853886	1939506	41280478	128156706	NA	0
299	1	477525	828521266	2854956	1939506	41303422	128231035	NA	0
300	1	137394	828658660	2855968	1939506	41310832	128252042	NA	0
301	1	119953	828778613	2856280	1939506	41315476	128269949	NA	0
302	1	144739	828923352	2857852	1939506	41325201	128292384	NA	0
303	1	149408	829072760	2859281	1939506	41335180	128315437	NA	0
304	1	141056	829213816	2860179	1939506	41342203	128337393	NA	0
305	1	86486	829300302	2860502	1939506	41345918	128350811	NA	0
306	1	129816	829430118	2860909	1939506	41351277	128370852	NA	0
307	1	122295	829552413	2861442	1939506	41356611	128388950	NA	0
308	1	170023	829722436	2864195	1939506	41368584	128411465	NA	0
309	1	178638	829901074	2867242	1939506	41379940	128435016	NA	0
310	1	654023	830555097	2867989	1939506	41409888	128531801	NA	0
311	1	143104	830698201	2868946	1939506	41417894	128554674	NA	0
312	1	135220	830833421	2869839	1939506	41424244	128576108	NA	0
313	1	135224	830968645	2870499	1939506	41430523	128597295	NA	0
314	1	147247	831115892	2871432	1939506	41439138	128620564	NA	0
315	1	132818	831248710	2871932	1939506	41444903	128641416	NA	0
316	1	135351	831384061	2872547	1939506	41451522	128662875	NA	0
317	1	133343	831517404	2872937	1939506	41457265	128683760	NA	0
318	1	134985	831652389	2873479	1939506	41464032	128705279	NA	0
319	1	132496	831784885	2873895	1939506	41469598	128726043	NA	0
320	1	131523	831916408	2874269	1939506	41474920	128746644	NA	0
321	1	134819	832051227	2874753	1939506	41481023	128767995	NA	0
322	1	139781	832191008	2875528	1939506	41488512	128790443	NA	0
323	1	135931	832326939	2876103	1939506	41494980	128811848	NA	0
324	1	131526	832458465	2876494	1939506	41500425	128832488	NA	0
325	1	132160	832590625	2876887	1939506	41506109	128853300	NA	0
326	1	142343	832732968	2877513	1939506	41514112	128876009	NA	0
327	1	133400	832866368	2878169	1939506	41520077	128896893	NA	0
328	1	141408	833007776	2878993	1939506	41527240	128919209	NA	0
329	1	133119	833140895	2879438	1939506	41532892	128940106	NA	0
330	1	134180	833275075	2879915	1939506	41538743	128961166	NA	0
331	1	137368	833412443	2880471	1939506	41545481	128983094	NA	0
332	1	135653	833548096	2880986	1939506	41551451	129004358	NA	0
333	1	144020	833692116	2881751	1939506	41559139	129027413	NA	0
334	1	140199	833832315	2882344	1939506	41566264	129049699	NA	0
335	1	4164886	837997201	2883771	2538052	41758037	129697604	NA	1
336	1	4164886	842162087	3843269	2538052	41946712	130345509	NA	0
337	1	716226	842878313	3845079	2538052	41990569	130444912	NA	0
338	1	1158430	844036743	3846700	2538052	42045220	130613379	NA	0
339	1	8312927	852349670	4005920	2538052	42514815	131561083	NA	0
340	1	106207	852455877	4006204	2538052	42519750	131577936	NA	0
341	1	745414	853201291	4006695	2538052	42552954	131687980	NA	0
342	1	622695	853823986	4007145	2538052	42578017	131772749	NA	0
343	1	101249	853925235	4007474	2538052	42582451	131788775	NA	0
344	1	103977	854029212	4007890	2538052	42587585	131805219	NA	0
345	1	721960	854751172	4011278	2538052	42623982	131905181	NA	0
346	1	4982275	859733447	4023318	2538052	42889824	132683220	NA	0
347	1	2898656	862632103	4024557	2538052	43021289	133121841	NA	0
348	1	5081760	867713863	4033326	2538052	43290691	133906830	NA	0
349	1	4178365	871892228	4037473	2538052	43500397	134553488	NA	0
350	1	4079048	875971276	4049029	2538052	43725703	135183503	NA	0
351	1	3969946	879941222	4052036	2538052	43911507	135791588	NA	0
352	1	1940376	881881598	4053677	2538052	44003606	136084373	NA	0
353	1	2948379	884829977	4056213	2538052	44142025	136536168	NA	0
354	1	3661872	888491849	4064400	2538052	44345835	137109226	NA	0
355	1	7893133	896384982	4114473	2538052	44937663	138272987	NA	0
356	1	2651476	899036458	4115063	2538052	45056812	138661841	NA	0
357	1	3776471	902812929	4119054	2538052	45245364	139237213	NA	0
358	1	2726095	905539024	4120914	2538052	45371075	139653396	NA	0
359	1	4307936	909846960	4127834	2538052	45597438	140318211	NA	0
360	1	3528051	913375011	4133486	2538052	45804147	140860540	NA	0
361	1	3901695	917276706	4135435	2538052	45990080	141460926	NA	0
362	1	3538240	920814946	4137990	2538052	46161099	142005657	NA	0
363	1	3493202	924308148	4145773	2538052	46345936	142544123	NA	0
364	1	3998091	928306239	4155524	2538052	46574496	143164371	NA	0
365	1	4437078	932743317	4180757	2538052	46860819	143863898	NA	0
366	1	5269886	938013203	4202752	2538052	47209863	144705922	NA	0
367	1	4108553	942121756	4208221	2538052	47424005	145337861	NA	0
368	1	4197023	946318779	4216682	2538052	47648515	145980374	NA	0
369	1	3306718	949625497	4219017	2538052	47811547	146485387	NA	0
370	1	2517670	952143167	4221787	2538052	47930265	146861294	NA	0
371	1	3225625	955368792	4222634	2538052	48074684	147353119	NA	0
372	1	3374121	958742913	4227762	2538052	48251772	147869001	NA	0
373	1	2672214	961415127	4228329	2538052	48373039	148273517	NA	0
374	1	2755824	964170951	4230054	2538052	48503297	148688635	NA	0
375	1	2645940	966816891	4230433	2538052	48622788	149088353	NA	0
376	1	2650014	969466905	4230852	2538052	48742660	149488361	NA	0
377	1	2645148	972112053	4231430	2538052	48862055	149888118	NA	0
378	1	2644052	974756105	4231795	2538052	48981060	150287610	NA	0
379	1	2992349	977748454	4232233	2538052	49115751	150746067	NA	0
380	1	2644023	980392477	4232490	2538052	49234736	151145516	NA	0
381	1	2683190	983075667	4233373	2538052	49359173	151550643	NA	0
382	1	2648645	985724312	4233697	2538052	49478705	151950849	NA	0
383	1	5077038	990801350	4257039	2538052	49800103	152744270	NA	0
384	1	3662277	994463627	4259610	2538052	49978018	153302155	NA	0
385	1	4546744	999010371	4270561	2538052	50226903	154017493	NA	0
386	1	4176218	1003186589	4274093	2538052	50430480	154667112	NA	0
387	1	3227553	1006414142	4275841	2538052	50585752	155165428	NA	0
388	1	4359933	1010774075	4285511	2538052	50829895	155840992	NA	0
389	1	3601127	1014375202	4288877	2538052	51014108	156403833	NA	0
390	1	4122595	1018497797	4289831	2538052	51200704	157029761	NA	0
391	1	4522263	1023020060	4295431	2538052	51442413	157747618	NA	0
392	1	3992070	1027012130	4298432	2538052	51651240	158388519	NA	0
393	1	3618883	1030631013	4299230	2538052	51826700	158954670	NA	0
394	1	4300058	1034931071	4302647	2538052	52036675	159626204	NA	0
395	1	3784260	1038715331	4305009	2538052	52232607	160223762	NA	0
396	1	2991485	1041706816	4306247	2538052	52369050	160684423	NA	0
397	1	5034536	1046741352	4314030	2538052	52621338	161460592	NA	0
398	1	4942699	1051684051	4332009	2538052	52932609	162239752	NA	0
399	1	3984977	1055669028	4334329	2538052	53125521	162854553	NA	0
400	1	5082499	1060751527	4348167	2538052	53429966	163661780	NA	0
401	1	3580295	1064331822	4350160	2538052	53601754	164215909	NA	0
402	1	4521107	1068852929	4354410	2538052	53816565	164909340	NA	0
403	1	4899031	1073751960	4357515	2538052	54043277	165662694	NA	0
404	1	4301845	1078053805	4363697	2538052	54270318	166328581	NA	0
405	1	5523988	1083577793	4378242	2538052	54548561	167176436	NA	0
406	1	3022897	1086600690	4380946	2538052	54697842	167628183	NA	0
407	1	3734984	1090335674	4383022	2538052	54876486	168203910	NA	0
408	1	3721804	1094057478	4386654	2538052	55057742	168779839	NA	0
409	1	3691293	1097748771	4393957	2538052	55256709	169344528	NA	0
410	1	2839469	1100588240	4394770	2538052	55385256	169776127	NA	0
411	1	3721678	1104309918	4400086	2538052	55570246	170321822	NA	0
412	1	4653322	1108963240	4407615	2538052	55825991	171031707	NA	0
413	1	4784123	1113747363	4409742	2538052	56043270	171760412	NA	0
414	1	3739293	1117486656	4414625	2538052	56238718	172342360	NA	0
415	1	3395352	1120882008	4416029	2538052	56397658	172860189	NA	0
416	1	3408084	1124290092	4417586	2538052	56559166	173378612	NA	0
417	1	3232492	1127522584	4418530	2538052	56704305	173871485	NA	0
418	1	3615864	1131138448	4419625	2538052	56875243	174431934	NA	0
419	1	3229155	1134367603	4420635	2538052	57022086	174924852	NA	0
420	1	3670980	1138038583	4422774	2538052	57199588	175495791	NA	0
421	1	3226467	1141265050	4423116	2538052	57342379	175987178	NA	0
422	1	3979766	1145244816	4427020	2538052	57541594	176603443	NA	0
423	1	3659383	1148904199	4427995	2538052	57712902	177169687	NA	0
424	1	4315098	1153219297	4434721	2538052	57935173	177829825	NA	0
