tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
43	1	2724268	150482004	890185	NA	8086487	23220005	NA	0
44	1	3457040	153939044	892227	NA	8254147	23770285	NA	0
45	1	2668696	156607740	892469	NA	8376478	24177074	NA	0
46	1	2611131	159218871	892919	NA	8495087	24572117	NA	0
47	1	3237380	162456251	893816	NA	8644861	25079280	NA	0
48	1	5297497	167753748	894985	NA	8884557	25901483	NA	0
49	1	3708679	171462427	895788	NA	9062094	26504313	NA	0
50	1	5326974	176789401	897064	NA	9304672	27333820	NA	0
51	1	3716279	180505680	898001	NA	9483085	27938977	NA	0
52	1	3716634	184222314	898508	NA	9660815	28544466	NA	0
53	1	3714766	187937080	899170	NA	9838168	29149541	NA	0
54	1	3729642	191666722	901023	NA	10021385	29757909	NA	0
55	1	3827189	195493911	911702	NA	10235900	30370266	NA	0
56	1	102532	195596443	913739	NA	10241905	30385604	NA	0
57	1	3441978	199038421	915371	NA	10407208	30936501	NA	0
58	1	2822355	201860776	915906	NA	10542836	31369688	NA	0
59	1	2636953	204497729	916324	NA	10663682	31770498	NA	0
60	1	2540866	207038595	916945	NA	10780056	32153315	NA	0
61	1	1480500	208519095	919061	NA	10854576	32378426	NA	0
62	1	2975710	211494805	922348	NA	10993087	32837838	NA	0
63	1	2825883	214320688	922788	NA	11123905	33270226	NA	0
64	1	3024411	217345099	923713	NA	11265355	33740248	NA	0
65	1	3250507	220595606	925706	NA	11427368	34246846	NA	0
66	1	2923645	223519251	927159	NA	11572353	34697871	NA	0
67	1	3106879	226626130	927994	NA	11712982	35169351	NA	0
68	1	2870235	229496365	928565	NA	11848996	35612124	NA	0
69	1	3023499	232519864	929189	NA	11989548	36081607	NA	0
70	1	2269225	234789089	931172	NA	12093365	36425717	NA	0
71	1	2154531	236943620	931548	NA	12191954	36752208	NA	0
72	1	2981709	239925329	932506	NA	12330932	37214511	NA	0
73	1	2923746	242849075	939148	NA	12487785	37667629	NA	0
74	1	2955224	245804299	940348	NA	12629650	38123505	NA	0
75	1	2736010	248540309	945784	NA	12769354	38541967	NA	0
76	1	2480566	251020875	946294	NA	12886422	38924272	NA	0
77	1	2862921	253883796	946987	NA	13017927	39365975	NA	0
78	1	2368512	256252308	948586	NA	13128727	39727213	NA	0
79	1	967084	257219392	949706	NA	13174787	39876087	NA	0
80	1	2670638	259890030	950247	NA	13297104	40282072	NA	0
81	1	3160267	263050297	951603	NA	13448563	40779330	NA	0
82	1	2291848	265342145	951922	NA	13553407	41129344	NA	0
83	1	3234212	268576357	953906	NA	13704510	41641059	NA	0
84	1	2934260	271510617	955104	NA	13843784	42094432	NA	0
85	1	3191105	274701722	1008846	NA	14083272	42618315	NA	0
86	1	2788622	277490344	1012710	NA	14220075	43043763	NA	0
87	1	2910360	280400704	1013393	NA	14356327	43494938	NA	0
88	1	2775040	283175744	1014051	NA	14484909	43918765	NA	0
89	1	2767755	285943499	1015066	NA	14614994	44341448	NA	0
90	1	2789773	288733272	1017960	NA	14751080	44768816	NA	0
91	1	2912710	291645982	1020219	NA	14900796	45217926	NA	0
92	1	2879815	294525797	1020790	NA	15034640	45662006	NA	0
93	1	2878422	297404219	1021616	NA	15167829	46107068	NA	0
94	1	2930097	300334316	1022095	NA	15303184	46561516	NA	0
95	1	2528539	302862855	1022488	NA	15417770	46941716	NA	0
96	1	3068218	305931073	1023268	NA	15561925	47418994	NA	0
97	1	2977861	308908934	1023877	NA	15699769	47878623	NA	0
98	1	2904019	311812953	1024401	NA	15833990	48329038	NA	0
99	1	3143810	314956763	1025995	NA	15990876	48823357	NA	0
100	1	3284148	318240911	1027563	NA	16156789	49342919	NA	0
101	1	2995605	321236516	1028425	NA	16297783	49810136	NA	0
102	1	3207568	324444084	1030213	NA	16464241	50318506	NA	0
103	1	2190532	326634616	1031572	NA	16568510	50656488	NA	0
104	1	3254327	329888943	1038619	NA	16765554	51164857	NA	0
105	1	2924459	332813402	1039332	NA	16902065	51613202	NA	0
106	1	1622746	334436148	1039654	NA	16978894	51859382	NA	0
107	1	3272380	337708528	1041633	NA	17143616	52371967	NA	0
108	1	2980336	340688864	1043031	NA	17286950	52835946	NA	0
109	1	2686187	343375051	1043776	NA	17411200	53245565	NA	0
110	1	2258197	345633248	1044333	NA	17514741	53585650	NA	0
111	1	2766125	348399373	1044773	921886	17641351	54007703	NA	1
112	1	2760849	351160222	1325615	921886	17767533	54428730	NA	0
113	1	2537665	353697887	1325882	921886	17882947	54811086	NA	0
114	1	2785963	356483850	1326133	921886	18009691	55236608	NA	0
115	1	2681426	359165276	1326513	921886	18132636	55644286	NA	0
116	1	2583044	361748320	1327622	921886	18252886	56033304	NA	0
117	1	2793902	364542222	1331357	921886	18399377	56458812	NA	0
118	1	2565110	367107332	1331933	921886	18519121	56846813	NA	0
119	1	915937	368023269	1332147	921886	18563921	56986559	NA	0
120	1	2076233	370099502	1332334	921886	18658835	57302544	NA	0
121	1	3495985	373595487	1334032	921886	18830390	57865670	NA	0
122	1	3443889	377039376	1335252	921886	18995258	58417521	NA	0
123	1	2829181	379868557	1335974	921886	19128729	58852545	NA	0
124	1	3227912	383096469	1337185	921886	19281785	59361668	NA	0
125	1	3357129	386453598	1339625	921886	19451754	59877595	NA	0
126	1	2998533	389452131	1340262	921886	19592375	60344498	NA	0
127	1	2879670	392331801	1341114	921886	19725672	60789760	NA	0
128	1	3495985	395827786	1341166	921886	19892270	61352886	NA	0
129	1	4734785	400562571	1342703	921886	20104760	62062893	NA	0
130	1	3062356	403624927	1343776	921886	20247962	62539407	NA	0
131	1	3179357	406804284	1345427	921886	20395834	63034943	NA	0
132	1	2844847	409649131	1348208	921886	20535928	63471746	NA	0
133	1	2978846	412627977	1348437	921886	20672298	63931082	NA	0
134	1	2735115	415363092	1348852	921886	20797448	64345758	NA	0
135	1	3443452	418806544	1350114	921886	20969625	64894251	NA	0
136	1	3302882	422109426	1351814	921886	21135437	65420445	NA	0
137	1	3408114	425517540	1355587	921886	21310741	65957752	NA	0
138	1	3264523	428782063	1356431	921886	21471589	66470753	NA	0
139	1	4771342	433553405	1357892	921886	21688847	67189255	NA	0
140	1	3164489	436717894	1359074	921886	21839134	67684045	NA	0
141	1	4770991	441488885	1360618	921886	22055544	68401527	NA	0
142	1	4744385	446233270	1361381	921886	22267613	69114281	NA	0
143	1	4766563	450999833	1362194	921886	22481768	69832026	NA	0
144	1	3447486	454447319	1362559	921886	22646105	70384652	NA	0
145	1	2972141	457419460	1363065	921886	22782352	70843001	NA	0
146	1	2444631	459864091	1363360	921886	22892758	71215072	NA	0
147	1	4718310	464582401	1364451	921886	23103369	71921589	NA	0
148	1	2408312	466990713	1364901	921886	23213081	72289072	NA	0
149	1	1664614	468655327	1365086	921886	23292695	72544886	NA	0
150	1	2863640	471518967	1365632	921886	23423494	72981329	NA	0
151	1	910373	472429340	1365934	921886	23465860	73119571	NA	0
152	1	3370586	475799926	1366643	921886	23628753	73655131	NA	0
153	1	3868100	479668026	1372443	921886	23848866	74268372	NA	0
154	1	2857971	482525997	1373032	921886	23981510	74707752	NA	0
155	1	5465250	487991247	1381457	921886	24283628	75556633	NA	0
156	1	2881876	490873123	1382024	921886	24416881	76001790	NA	0
157	1	4719094	495592217	1382464	921886	24625061	76709317	NA	0
158	1	4780589	500372806	1384677	921886	24850466	77428106	NA	0
159	1	3113894	503486700	1385425	921886	24993937	77912575	NA	0
160	1	4724538	508211238	1386501	921886	25206243	78619399	NA	0
161	1	4721140	512932378	1386964	921886	25414811	79326774	NA	0
162	1	4713553	517645931	1387837	921886	25623611	80033752	NA	0
163	1	3164168	520810099	1388180	921886	25768354	80526310	NA	0
164	1	911784	521721883	1388651	921886	25811003	80664670	NA	0
165	1	5040265	526762148	1389746	921886	26040273	81437923	NA	0
166	1	2966125	529728273	1390006	921886	26176313	81896391	NA	0
167	1	2878766	532607039	1390513	921886	26310984	82340276	NA	0
168	1	5191555	537798594	1393560	921886	26560346	83145773	NA	0
169	1	2496644	540295238	1393959	921886	26675098	83527953	NA	0
170	1	3050388	543345626	1395668	921886	26816742	84003480	NA	0
171	1	3074764	546420390	1396295	921886	26959515	84483381	NA	0
172	1	4717734	551138124	1396687	921886	27166497	85189664	NA	0
173	1	4731881	555870005	1397460	921886	27377961	85898819	NA	0
174	1	4755986	560625991	1398631	921886	27595800	86614334	NA	0
175	1	4584228	565210219	1399733	921886	27803188	87292923	NA	0
176	1	3056746	568266965	1400136	921886	27944741	87768675	NA	0
177	1	2432528	570699493	1401447	921886	28058806	88137552	NA	0
178	1	3396396	574095889	1401698	921886	28221114	88679554	NA	0
179	1	3245549	577341438	1402371	921886	28371415	89189353	NA	0
180	1	2684254	580025692	1402770	921886	28496162	89601738	NA	0
181	1	5027021	585052713	1403660	921886	28724178	90370607	NA	0
182	1	5019054	590071767	1405282	921886	28954277	91137202	NA	0
183	1	4391579	594463346	1410913	921886	29163468	91801969	NA	0
184	1	3367974	597831320	1411315	921886	29320572	92337232	NA	0
185	1	4715753	602547073	1411987	921886	29530576	93043546	NA	0
186	1	2686066	605233139	1412355	921886	29654976	93455982	NA	0
187	1	2508488	607741627	1412755	921886	29770900	93840781	NA	0
188	1	4469806	612211433	1413131	921886	29969060	94499765	NA	0
189	1	2772205	614983638	1413379	921886	30095993	94923189	NA	0
190	1	3470210	618453848	1415326	921886	30267461	95457063	NA	0
191	1	2844806	621298654	1415781	921886	30397920	95891250	NA	0
192	1	4472603	625771257	1416245	921886	30595924	96550770	NA	0
193	1	2795497	628566754	1416434	921886	30722867	96978993	NA	0
194	1	4478559	633045313	1417011	921886	30923358	97639275	NA	0
195	1	3369815	636415128	1417360	921886	31080486	98174938	NA	0
196	1	5036762	641451890	1419694	921886	31316300	98945997	NA	0
197	1	5291893	646743783	1423832	921886	31596027	99772451	NA	0
198	1	3111828	649855611	1424278	921886	31739501	100260532	NA	0
199	1	4687583	654543194	1425126	921886	31950412	100962763	NA	0
200	1	5268813	659812007	1427010	921886	32207173	101780376	NA	0
201	1	5121186	664933193	1428972	921886	32451972	102571870	NA	0
202	1	3579980	668513173	1430052	921886	32628555	103153499	NA	0
203	1	3132994	671646167	1430737	921886	32777349	103647391	NA	0
204	1	5034044	676680211	1433330	921886	33022177	104414573	NA	0
205	1	4856185	681536396	1434883	921886	33248483	105152498	NA	0
206	1	5049039	686585435	1435578	921886	33475074	105928072	NA	0
207	1	3118403	689703838	1436002	921886	33619520	106418220	NA	0
208	1	4831932	694535770	1436559	921886	33835416	107150419	NA	0
209	1	3142015	697677785	1437234	921886	33976778	107628288	NA	0
210	1	2843490	700521275	1437736	921886	34108286	108066708	NA	0
211	1	3408646	703929921	1439025	921886	34279183	108608637	NA	0
212	1	3179763	707109684	1439704	921886	34428765	109104348	NA	0
213	1	3101128	710210812	1446722	921886	34600541	109574533	NA	0
214	1	4756688	714967500	1449312	921886	34823771	110282724	NA	0
215	1	4211703	719179203	1451424	921886	35021927	110919675	NA	0
216	1	5246898	724426101	1463443	921886	35314167	111716020	NA	0
217	1	3187691	727613792	1464163	921886	35462522	112211181	NA	0
218	1	2995519	730609311	1465105	921886	35603913	112675053	NA	0
219	1	3693552	734302863	1465761	921886	35783082	113274919	NA	0
220	1	3324626	737627489	1467489	921886	35949164	113802388	NA	0
221	1	3142116	740769605	1468478	921886	36097267	114296842	NA	0
222	1	3465434	744235039	1469266	921886	36264291	114853593	NA	0
223	1	3438547	747673586	1469456	1274047	36428907	115403828	NA	1
224	1	3385007	751058593	1999712	1274047	36590609	115941407	NA	0
225	1	2038504	753097097	2001739	1274047	36690463	116253499	NA	0
226	1	1699192	754796289	2003084	1274047	36769330	116507013	NA	0
227	1	505152	755301441	2003743	1274047	36794052	116585934	NA	0
228	1	972085	756273526	2004156	1274047	36839711	116733687	NA	0
229	1	916802	757190328	2004516	1274047	36882593	116873003	NA	0
230	1	936759	758127087	2004850	1274047	36926055	117014643	NA	0
231	1	83127	758210214	2005265	1274047	36929581	117027381	NA	0
232	1	2557796	760768010	2006245	1274047	37050362	117413975	NA	0
233	1	452662	761220672	2006577	1274047	37073160	117485088	NA	0
234	1	215595	761436267	2006918	1274047	37085123	117517654	NA	0
235	1	213364	761649631	2007417	1274047	37095680	117549771	NA	0
236	1	1798069	763447700	2081040	1274047	37273652	117702787	NA	0
237	1	1683234	765130934	2082497	1274047	37359074	117958799	NA	0
238	1	1798054	766928988	2085687	1274047	37414171	118111520	NA	0
239	1	81432	767010420	2085945	1274047	37420518	118123625	NA	0
240	1	1649425	768659845	2086620	1274047	37470384	118254930	NA	0
241	1	1664097	770323942	2087198	1274047	37551185	118506956	NA	0
242	1	215602	770539544	2087519	1274047	37563402	118540084	NA	0
243	1	2082549	772622093	2087857	1274047	37659244	118857273	NA	0
244	1	74068	772696161	2088125	1274047	37662063	118868400	NA	0
245	1	2297921	774994082	2089522	1274047	37771136	119218078	NA	0
246	1	3308313	778302395	2111447	1274047	38043811	119696050	NA	0
247	1	3078202	781380597	2112403	1274047	38179963	120149102	NA	0
248	1	2835070	784215667	2113866	1274047	38306309	120565993	NA	0
249	1	3166106	787381773	2137986	1274047	38519768	121024284	NA	0
250	1	3174543	790556316	2143090	1274047	38661022	121476909	NA	0
251	1	4597767	795154083	2164497	1274047	38882245	122136558	NA	0
252	1	3982116	799136199	2184336	1274047	39062870	122665665	NA	0
253	1	4084920	803221119	2185295	1274047	39252406	123302927	NA	0
254	1	3085118	806306237	2187130	1274047	39388099	123755650	NA	0
255	1	3082760	809388997	2188600	1274047	39523550	124208352	NA	0
256	1	5530528	814919525	2192106	1274047	39772052	125049720	NA	0
257	1	3092650	818012175	2194118	1274047	39909553	125503928	NA	0
258	1	4116129	822128304	2196183	1274047	40112982	126148518	NA	0
259	1	4095280	826223584	2198378	1274047	40305118	126788603	NA	0
260	1	4229720	830453304	2204809	1274047	40508130	127437395	NA	0
261	1	5519825	835973129	2207472	1274047	40753540	128275879	NA	0
262	1	5549821	841522950	2215546	1274047	41002151	129096568	NA	0
263	1	5565958	847088908	2219755	1274047	41250223	129937172	NA	0
264	1	5570279	852659187	2224854	1274047	41500173	130777016	NA	0
265	1	4331518	856990705	2234550	1274047	41705614	131428587	NA	0
266	1	2879876	859870581	2235348	1274047	41831016	131850024	NA	0
267	1	4172046	864042627	2240272	1274047	42023472	132489118	NA	0
268	1	2963231	867005858	2241094	1274047	42152044	132921019	NA	0
269	1	5478695	872484553	2242622	1274047	42394602	133751966	NA	0
270	1	4140328	876624881	2245486	1274047	42588448	134394682	NA	0
271	1	4143286	880768167	2249005	1274047	42783765	135034732	NA	0
272	1	4482944	885251111	2250889	1274047	43037095	135755354	NA	0
273	1	3770329	889021440	2256139	1274047	43205788	136308626	NA	0
274	1	5493655	894515095	2257373	1274047	43449303	137144836	NA	0
275	1	4460290	898975385	2270292	1274047	43668117	137818335	NA	0
276	1	4396301	903371686	2274730	1274047	43868816	138474341	NA	0
277	1	2953528	906325214	2277983	1274047	43999036	138899720	NA	0
278	1	4148788	910474002	2281720	1274047	44191179	139537918	NA	0
279	1	4319664	914793666	2289368	1274047	44437253	140218093	NA	0
280	1	4409741	919203407	2292092	1274047	44640865	140894880	NA	0
281	1	4336978	923540385	2299502	1274047	44844247	141555745	NA	0
282	1	5593963	929134348	2304764	1274047	45095079	142397139	NA	0
283	1	4653510	933787858	2314342	1274047	45338573	143105251	NA	0
284	1	4111659	937899517	2315882	1274047	45530027	143746677	NA	0
285	1	3389852	941289369	2322231	1274047	45682080	144232679	NA	0
286	1	3643483	944932852	2323088	1274047	45848540	144782503	NA	0
287	1	4122938	949055790	2325763	1274047	46040236	145419295	NA	0
288	1	4160397	953216187	2328430	1274047	46233488	146064184	NA	0
289	1	4386746	957602933	2339836	1274047	46434710	146712690	NA	0
290	1	5649670	963252603	2344020	1274047	46682603	147557337	NA	0
291	1	4556183	967808786	2356534	1274047	46897650	148234996	NA	0
292	1	4100308	971909094	2358402	1274047	47089536	148873407	NA	0
293	1	5598175	977507269	2363842	1274047	47337382	149712914	NA	0
294	1	4277920	981785189	2371824	1274047	47540879	150362154	NA	0
295	1	4326906	986112095	2378369	1274047	47746300	151026664	NA	0
296	1	5169692	991281787	2407790	1274047	48101664	151828531	NA	0
297	1	5514271	996796058	2414374	1274047	48345649	152645840	NA	0
298	1	4101654	1000897712	2416058	1274047	48535295	153282281	NA	0
299	1	4126154	1005023866	2418954	1274047	48728272	153920523	NA	0
300	1	5694277	1010718143	2428183	1274047	48989102	154773249	NA	0
301	1	5598197	1016316340	2437783	1274047	49241747	155597155	NA	0
302	1	4362110	1020678450	2443770	1274047	49455045	156267319	NA	0
303	1	4086719	1024765169	2444772	1274047	49645101	156903653	NA	0
304	1	4142112	1028907281	2447564	1274047	49838332	157545697	NA	0
305	1	4633720	1033541001	2469417	1274047	50059000	158203029	NA	0
306	1	4107144	1037648145	2471669	1274047	50251075	158841139	NA	0
307	1	4174064	1041822209	2475312	1274047	50445292	159480033	NA	0
308	1	6063611	1047885820	2501798	1274047	50727171	160342315	NA	0
309	1	4190718	1052076538	2502735	1274047	50920965	161004092	NA	0
310	1	4093829	1056170367	2504223	1274047	51109802	161640157	NA	0
311	1	4452694	1060623061	2518319	1274047	51318482	162296609	NA	0
312	1	4188984	1064812045	2524040	1274047	51515524	162937286	NA	0
313	1	5476846	1070288891	2525290	1274047	51758477	163769561	NA	0
314	1	4089140	1074378031	2526621	1274047	51948590	164406327	NA	0
315	1	5393752	1079771783	2528516	1274047	52188518	165221058	NA	0
316	1	4147982	1083919765	2530824	1274047	52381383	165862612	NA	0
317	1	4190188	1088109953	2535059	1274047	52575664	166505888	NA	0
318	1	4177837	1092287790	2536046	1274047	52771537	167158342	NA	0
319	1	4186323	1096474113	2541210	1274047	52965156	167798136	NA	0
320	1	4291220	1100765333	2545735	1274047	53163493	168461648	NA	0
321	1	4695338	1105460671	2551719	1274047	53376407	169161880	NA	0
322	1	5509008	1110969679	2558549	1274047	53623462	169981585	NA	0
323	1	4088962	1115058641	2559956	1274047	53812333	170616102	NA	0
324	1	3190753	1118249394	2561467	1274047	53952631	171084220	NA	0
325	1	3159628	1121409022	2563522	1274047	54091807	171548318	NA	0
326	1	6001325	1127410347	2579999	1274047	54364165	172417597	NA	0
327	1	4070932	1131481279	2580590	1274047	54551843	173052267	NA	0
328	1	3357578	1134838857	2583240	1274047	54706712	173549318	NA	0
329	1	4076490	1138915347	2584916	1274047	54893767	174164379	NA	0
330	1	4146359	1143061706	2588550	1274047	55086983	174802206	NA	0
331	1	5612330	1148674036	2594236	1274047	55338437	175645660	NA	0
332	1	3422214	1152096250	2595309	1274047	55493966	176155329	NA	0
333	1	4156747	1156252997	2599130	1274047	55686185	176792807	NA	0
334	1	4452083	1160705080	2603266	1274047	55890481	177466730	NA	0
335	1	4286380	1164991460	2611808	2072665	56091497	178111868	NA	1
336	1	4171767	1169163227	2790502	2072665	56287161	178759673	NA	0
337	1	4207652	1173370879	2793312	2072665	56483457	179414651	NA	0
338	1	4188769	1177559648	2797735	2072665	56678351	180058275	NA	0
339	1	4138404	1181698052	2801411	2072665	56871403	180696138	NA	0
340	1	2932848	1184630900	2802578	2072665	56998541	181123505	NA	0
341	1	4474479	1189105379	2817797	2072665	57210062	181784214	NA	0
342	1	3142458	1192247837	2818948	2072665	57348709	182247755	NA	0
343	1	3071172	1195319009	2819770	2072665	57482710	182698775	NA	0
344	1	4208574	1199527583	2821865	2072665	57679882	183354404	NA	0
345	1	5472075	1204999658	2822970	2072665	57922202	184186681	NA	0
346	1	3907156	1208906814	2830130	2072665	58104637	184764217	NA	0
347	1	4094383	1213001197	2831572	2072665	58293654	185400079	NA	0
348	1	2899096	1215900293	2833024	2072665	58421438	185823322	NA	0
349	1	3109270	1219009563	2833858	2072665	58557476	186279466	NA	0
350	1	5520544	1224530107	2836315	2072665	58805756	187118251	NA	0
351	1	3347576	1227877683	2841142	2072665	58956754	187605832	NA	0
352	1	5490569	1233368252	2842337	2072665	59200101	188442481	NA	0
353	1	5495466	1238863718	2843898	2072665	59444545	189278973	NA	0
354	1	5961266	1244824984	2862447	2072665	59720283	190138821	NA	0
355	1	4119504	1248944488	2864924	2072665	59910315	190776626	NA	0
356	1	4104924	1253049412	2866623	2072665	60106442	191416550	NA	0
357	1	5557548	1258606960	2870271	2072665	60355192	192256220	NA	0
358	1	5690848	1264297808	2878661	2072665	60611251	193100902	NA	0
359	1	3709023	1268006831	2889902	2072665	60779173	193625723	NA	0
360	1	3074174	1271081005	2891044	2072665	60913118	194075007	NA	0
361	1	4149387	1275230392	2894547	2072665	61104670	194712115	NA	0
362	1	3328966	1278559358	2900097	2072665	61255203	195191962	NA	0
363	1	6004368	1284563726	2962748	2072665	61541555	195946973	NA	0
364	1	3272646	1287836372	2963762	2072665	61685914	196430534	NA	0
365	1	4085457	1291921829	2965009	2072665	61873800	197064734	NA	0
366	1	5522151	1297443980	2968175	2072665	62122184	197901532	NA	0
367	1	5922476	1303366456	2984235	2072665	62391472	198762497	NA	0
368	1	5536642	1308903098	2986888	2072665	62637705	199604554	NA	0
369	1	5475947	1314379045	2988244	2072665	62880025	200435603	NA	0
370	1	4091728	1318470773	2989730	2072665	63070656	201073827	NA	0
371	1	5569849	1324040622	2995272	2072665	63319562	201912937	NA	0
372	1	4218156	1328258778	3000535	2072665	63517374	202559762	NA	0
373	1	4389670	1332648448	3003348	2072665	63724642	203250640	NA	0
374	1	5197947	1337846395	3017111	2072665	63966697	204018343	NA	0
375	1	4355244	1342201639	3022140	2072665	64171677	204695237	NA	0
376	1	4337520	1346539159	3024209	2072665	64376023	205382695	NA	0
377	1	4348540	1350887699	3025310	2072665	64577976	206069818	NA	0
378	1	3532060	1354419759	3025809	2072665	64747911	206639089	NA	0
379	1	4154210	1358573969	3028285	2072665	64940854	207285343	NA	0
380	1	4360462	1362934431	3030571	2072665	65142755	207970725	NA	0
381	1	4339170	1367273601	3031732	2072665	65345659	208658824	NA	0
382	1	4335705	1371609306	3033067	2072665	65546727	209343463	NA	0
383	1	5758891	1377368197	3035369	2072665	65803384	210231585	NA	0
384	1	4109879	1381478076	3036837	2072665	65995029	210870971	NA	0
385	1	4319072	1385797148	3037568	2072665	66193406	211552865	NA	0
386	1	4333527	1390130675	3038908	2072665	66395018	212238549	NA	0
387	1	4366076	1394496751	3040267	2072665	66596666	212929321	NA	0
388	1	3705659	1398202410	3040647	2072665	66773452	213532986	NA	0
389	1	6022095	1404224505	3051973	2072665	67048005	214442062	NA	0
390	1	4338446	1408562951	3053411	2072665	67249046	215126484	NA	0
391	1	4828899	1413391850	3055531	2072665	67470115	215854432	NA	0
392	1	5103635	1418495485	3056947	2072665	67704401	216640435	NA	0
393	1	2837765	1421333250	3057326	2072665	67834875	217075547	NA	0
394	1	2835539	1424168789	3057653	2072665	67965284	217510271	NA	0
395	1	4822288	1428991077	3058160	2072665	68178871	218237804	NA	0
396	1	5102037	1434093114	3058982	2072665	68409724	219023751	NA	0
397	1	3218267	1437311381	3060426	2072665	68558423	219528606	NA	0
398	1	2085507	1439396888	3061264	2072665	68655116	219845960	NA	0
399	1	4850725	1444247613	3062303	2072665	68871154	220579593	NA	0
400	1	5014187	1449261800	3066170	2072665	69097923	221335582	NA	0
401	1	4905499	1454167299	3068039	2072665	69318115	222076232	NA	0
402	1	4727871	1458895170	3068907	2072665	69527262	222784832	NA	0
403	1	4836796	1463731966	3069259	2072665	69742483	223516236	NA	0
404	1	4826948	1468558914	3069957	2072665	69956777	224243742	NA	0
405	1	5078447	1473637361	3070938	2072665	70186116	225024078	NA	0
406	1	5190336	1478827697	3072523	2072665	70422225	225822050	NA	0
407	1	4825416	1483653113	3073034	2072665	70636782	226549878	NA	0
408	1	4822615	1488475728	3073388	2072665	70850360	227277497	NA	0
409	1	4822349	1493298077	3073661	2072665	71064105	228004949	NA	0
410	1	4820773	1498118850	3074089	2072665	71277580	228731935	NA	0
411	1	3162391	1501281241	3079809	2072665	71435048	229211940	NA	0
412	1	5125002	1506406243	3081485	2072665	71671539	230000948	NA	0
413	1	5218372	1511624615	3084239	2072665	71909916	230801646	NA	0
414	1	5201986	1516826601	3085732	2072665	72147997	231602499	NA	0
415	1	5120487	1521947088	3087738	2072665	72382675	232388232	NA	0
416	1	4826687	1526773775	3088226	2072665	72597189	233117204	NA	0
417	1	4825970	1531599745	3088562	2072665	72811453	233845980	NA	0
418	1	4838683	1536438428	3089218	2072665	73026754	234577096	NA	0
419	1	4849663	1541288091	3090279	2072665	73242975	235309732	NA	0
420	1	4831849	1546119940	3091040	2072665	73457377	236037936	NA	0
421	1	4828337	1550948277	3091531	2072665	73672745	236766545	NA	0
422	1	4844698	1555792975	3092367	2072665	73890653	237498045	NA	0
423	1	4821724	1560614699	3092641	2072665	74104211	238225596	NA	0
424	1	4825201	1565439900	3093182	2072665	74317737	238954182	NA	0
