tu	pass	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
0	1	2947142	2947142	405615	NA	678701	453321	NA	0
1	1	2996437	5943579	414549	NA	834185	917197	NA	0
2	1	1258726	7202305	416679	NA	891861	1099322	NA	0
3	1	2947142	10149447	416729	NA	1023154	1552643	NA	0
4	1	3010225	13159672	421819	NA	1178651	2018690	NA	0
5	1	1258726	14418398	421870	NA	1233189	2200815	NA	0
6	1	2947142	17365540	421885	NA	1364482	2654136	NA	0
7	1	3071150	20436690	434465	NA	1514231	3116824	NA	0
8	1	2947142	23383832	434480	NA	1645524	3570145	NA	0
9	1	1604207	24988039	436709	NA	1726915	3813284	NA	0
10	1	1278353	26266392	438205	NA	1794477	4006068	NA	0
11	1	1714951	27981343	439045	NA	1878908	4269989	NA	0
12	1	1855211	29836554	451697	NA	1998157	4553253	NA	0
13	1	1749204	31585758	452632	NA	2079830	4816645	NA	0
14	1	1609174	33194932	453336	NA	2157659	5061001	NA	0
15	1	1506245	34701177	454355	NA	2229719	5289753	NA	0
16	1	1496246	36197423	455046	NA	2302331	5516715	NA	0
17	1	1492028	37689451	455546	NA	2373348	5742720	NA	0
18	1	1579401	39268852	456106	NA	2448254	5980180	NA	0
19	1	1772194	41041046	456868	NA	2532244	6248672	NA	0
20	1	1508291	42549337	457260	NA	2604456	6478172	NA	0
21	1	1643746	44193083	459053	NA	2683383	6726255	NA	0
22	1	1773080	45966163	461587	NA	2775739	6993729	NA	0
23	1	1573418	47539581	462264	NA	2849653	7230056	NA	0
24	1	1597222	49136803	463173	NA	2927628	7470029	NA	0
25	1	1483517	50620320	463921	NA	2997994	7693688	NA	0
26	1	1495307	52115627	465055	NA	3071678	7920608	NA	0
27	1	1092450	53208077	465566	NA	3123422	8086327	NA	0
28	1	1499074	54707151	466102	NA	3195489	8313919	NA	0
29	1	1240873	55948024	466520	NA	3253487	8499112	NA	0
30	1	1246915	57194939	467384	NA	3312568	8685420	NA	0
31	1	1504336	58699275	468661	NA	3386163	8913903	NA	0
32	1	1505885	60205160	469270	NA	3459877	9142890	NA	0
33	1	1253003	61458163	469808	NA	3519300	9330675	NA	0
34	1	429156	61887319	470137	NA	3539551	9394433	NA	0
35	1	646412	62533731	470438	NA	3568819	9489925	NA	0
36	1	992886	63526617	471271	NA	3617059	9639133	NA	0
37	1	987319	64513936	471645	NA	3662539	9786819	NA	0
38	1	1479077	65993013	472189	NA	3732401	10010117	NA	0
39	1	1004311	66997324	474259	NA	3789287	10166034	NA	0
40	1	1247302	68244626	474782	NA	3847782	10352239	NA	0
41	1	2075192	70319818	483759	NA	3960398	10666684	NA	0
42	1	615894	70935712	483936	NA	3987350	10757751	NA	0
43	1	985031	71920743	484226	NA	4031845	10905016	NA	0
44	1	1486571	73407314	484806	NA	4102480	11129357	NA	0
45	1	1246851	74654165	485157	NA	4160008	11315743	NA	0
46	1	1478590	76132755	485430	NA	4229157	11538805	NA	0
47	1	3067443	79200198	490087	NA	4370139	12013205	NA	0
48	1	3163118	82363316	496265	NA	4521445	12494924	NA	0
