group	tu_lo	tu_hi	out_bytes	add_bytes	comp_bytes	ratio	hist_base	hist_extent	closed_by	end_offset
0	0	72	110231455	3610542	401102	274.82	0	0	build	401174
1	72	144	110231455	0	711	155037.21	0	110231455	build	401885
2	144	216	110231455	0	711	155037.21	0	220462910	build	402596
3	216	288	110231455	0	711	155037.21	0	330694365	build	403307
