tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
76	2	re2	debian-gcc	1197209	92333067	453582	NA	5134589	14474695	387300	0
77	2	re2	debian-gcc	1580971	93914038	453633	NA	5215104	14727236	390048	0
78	2	re2	debian-gcc	1468475	95382513	453684	NA	5289674	14962347	391267	0
79	2	re2	debian-gcc	1467018	96849531	453736	NA	5365672	15198918	396106	0
80	2	re2	debian-gcc	10456	96859987	453787	NA	5366173	15201011	396195	0
81	2	re2	debian-gcc	1410969	98270956	453839	NA	5437015	15427063	398374	0
82	2	re2	debian-gcc	1447898	99718854	453891	NA	5508921	15656556	400028	0
83	2	re2	debian-gcc	1483622	101202476	453943	NA	5583908	15894621	402564	0
84	2	re2	debian-gcc	1564628	102767104	453995	NA	5662361	16143028	406788	0
85	2	re2	debian-gcc	1552547	104319651	454047	NA	5741274	16391638	409551	0
86	2	re2	debian-gcc	1495660	105815311	454099	NA	5816144	16630435	411075	0
87	2	re2	debian-gcc	1336603	107151914	454151	NA	5883686	16842738	412394	0
88	2	re2	debian-gcc	857848	108009762	454203	NA	5926361	16981127	413430	0
89	2	re2	debian-gcc	1201306	109211068	454255	NA	5986900	17172542	414085	0
90	2	re2	debian-gcc	21132	109232200	454306	NA	5988127	17177486	414174	0
91	2	re2	debian-gcc	132571	109364771	454357	NA	5997991	17206057	414263	0
92	2	re2	debian-gcc	26370	109391141	454408	NA	5999039	17210502	414553	0
93	2	re2	debian-gcc	759620	110150761	454460	NA	6036179	17332621	415754	0
94	2	re2	debian-gcc	1494907	111645668	454512	NA	6111399	17570408	416603	0
95	2	re2	debian-gcc	1091510	112737178	454564	NA	6165364	17743830	417117	0
96	2	re2	debian-gcc	1893739	114630917	454616	NA	6251217	18025171	420267	0
97	2	re2	debian-gcc	1195003	115825920	454668	NA	6311406	18214849	420872	0
98	2	re2	debian-gcc	1709466	117535386	454720	NA	6391128	18465018	424769	0
99	2	re2	debian-gcc	1450567	118985953	454772	NA	6457890	18675054	428037	0
100	2	re2	debian-gcc	1530552	120516505	454824	NA	6534375	18918970	430032	0
101	2	re2	debian-gcc	1025043	121541548	454876	NA	6584026	19078469	433209	0
102	2	re2	debian-gcc	1093945	122635493	454928	NA	6638388	19251806	433880	0
103	2	re2	debian-gcc	764286	123399779	454943	NA	6675887	19375086	434007	0
104	2	re2	debian-gcc	1509484	124909263	454995	NA	6751387	19615663	435490	0
105	2	re2	debian-gcc	764286	125673549	455010	NA	6788886	19738943	435617	0
106	2	re2	debian-gcc	1419168	127092717	455062	NA	6859036	19963396	436755	0
107	2	re2	debian-gcc	764286	127857003	455077	NA	6896535	20086676	436882	0
108	2	re2	debian-gcc	1490855	129347858	455129	NA	6972128	20323569	437650	0
109	2	re2	debian-gcc	764286	130112144	455144	NA	7009627	20446849	437777	0
110	2	re2	debian-gcc	1110682	131222826	455196	NA	7064428	20623519	438936	0
111	2	re2	debian-gcc	764286	131987112	455211	362499	7101927	20746799	439063	1
112	2	re2	debian-gcc	1880684	133867796	455263	362499	7186995	21026937	440166	0
113	2	re2	debian-gcc	764286	134632082	455278	362499	7224494	21150217	440293	0
114	2	re2	debian-gcc	1481788	136113870	455330	362499	7295060	21381124	444120	0
115	2	re2	debian-gcc	764286	136878156	455345	362499	7332559	21504404	444247	0
116	2	re2	debian-gcc	1283114	138161270	455397	362499	7396822	21707419	444968	0
117	2	re2	debian-gcc	764286	138925556	455412	362499	7434321	21830699	445095	0
118	2	re2	debian-gcc	1196938	140122494	455464	362499	7494237	22021631	445769	0
119	2	re2	debian-gcc	764286	140886780	455479	362499	7531736	22144911	445896	0
120	2	re2	debian-gcc	1501133	142387913	455531	362499	7607158	22383506	447155	0
121	2	re2	debian-gcc	764286	143152199	455546	362499	7644657	22506786	447282	0
122	2	re2	debian-gcc	1895521	145047720	455598	362499	7730900	22788494	448426	0
123	2	re2	debian-gcc	764286	145812006	455613	362499	7768399	22911774	448553	0
124	2	re2	debian-gcc	1430203	147242209	455665	362499	7839128	23135852	451034	0
125	2	re2	debian-gcc	764286	148006495	455680	362499	7876627	23259132	451161	0
126	2	re2	debian-gcc	1094923	149101418	455732	362499	7931084	23433227	451767	0
127	2	re2	debian-gcc	764286	149865704	455747	362499	7968583	23556507	451894	0
128	2	re2	debian-gcc	1453058	151318762	455799	362499	8035346	23767012	455454	0
129	2	re2	debian-gcc	764286	152083048	455814	362499	8072845	23890292	455581	0
130	2	re2	debian-gcc	1893180	153976228	455866	362499	8158691	24172692	460770	0
131	2	re2	debian-gcc	764286	154740514	455881	362499	8196190	24295972	460897	0
132	2	re2	debian-gcc	1451914	156192428	455933	362499	8262764	24506291	461589	0
133	2	re2	debian-gcc	764286	156956714	455948	362499	8300263	24629571	461716	0
134	2	re2	debian-gcc	1629581	158586295	456000	362499	8374863	24866487	462652	0
135	2	re2	debian-gcc	764286	159350581	456015	362499	8412362	24989767	462779	0
136	2	re2	debian-gcc	1631687	160982268	456067	362499	8487083	25227226	463701	0
137	2	re2	debian-gcc	764286	161746554	456082	362499	8524582	25350506	463828	0
138	2	re2	debian-gcc	1451577	163198131	456134	362499	8591483	25560085	464653	0
139	2	re2	debian-gcc	764286	163962417	456149	362499	8628982	25683365	464780	0
140	2	re2	debian-gcc	1454020	165416437	456201	362499	8695647	25894131	465500	0
141	2	re2	debian-gcc	764286	166180723	456216	362499	8733146	26017411	465627	0
142	2	re2	debian-gcc	1783268	167963991	456268	362499	8817659	26295328	470525	0
143	2	re2	debian-gcc	1310665	169274656	456320	362499	8883831	26504602	471911	0
144	3	re2	debian-gcc	1496695	170771351	456335	362499	8959904	26743252	472468	0
145	3	re2	debian-gcc	1750960	172522311	456350	362499	9045223	27022561	473133	0
146	3	re2	debian-gcc	1810990	174333301	456365	362499	9132930	27309598	473784	0
147	3	re2	debian-gcc	1439885	175773186	456380	362499	9204466	27536976	474575	0
148	3	re2	debian-gcc	1197209	176970395	456395	362499	9264810	27726996	475125	0
149	3	re2	debian-gcc	1580971	178551366	456410	362499	9345325	27979537	475655	0
150	3	re2	debian-gcc	1468475	180019841	456425	362499	9419895	28214648	476139	0
151	3	re2	debian-gcc	1467018	181486859	456440	362499	9495893	28451219	476692	0
152	3	re2	debian-gcc	10456	181497315	456455	362499	9496394	28453312	476739	0
153	3	re2	debian-gcc	1410969	182908284	456470	362499	9567236	28679364	477298	0
154	3	re2	debian-gcc	1447898	184356182	456485	362499	9639142	28908857	477875	0
155	3	re2	debian-gcc	1483622	185839804	456500	362499	9714129	29146922	478555	0
156	3	re2	debian-gcc	1564628	187404432	456515	362499	9792582	29395329	479289	0
157	3	re2	debian-gcc	1552547	188956979	456530	362499	9871495	29643939	479833	0
158	3	re2	debian-gcc	1495660	190452639	456545	362499	9946365	29882736	480600	0
159	3	re2	debian-gcc	1336603	191789242	456560	362499	10013907	30095039	481069	0
160	3	re2	debian-gcc	857848	192647090	456575	362499	10056582	30233428	481529	0
161	3	re2	debian-gcc	1201306	193848396	456590	362499	10117121	30424843	481958	0
162	3	re2	debian-gcc	21132	193869528	456605	362499	10118348	30429787	482005	0
163	3	re2	debian-gcc	132571	194002099	456620	362499	10128212	30458358	482052	0
164	3	re2	debian-gcc	26370	194028469	456635	362499	10129260	30462803	482142	0
165	3	re2	debian-gcc	759620	194788089	456650	362499	10166400	30584922	482488	0
166	3	re2	debian-gcc	1494907	196282996	456665	362499	10241620	30822709	483001	0
167	3	re2	debian-gcc	1091510	197374506	456680	362499	10295585	30996131	483378	0
168	3	re2	debian-gcc	1893739	199268245	456695	362499	10381438	31277472	484066	0
169	3	re2	debian-gcc	1195003	200463248	456710	362499	10441627	31467150	484613	0
170	3	re2	debian-gcc	1709466	202172714	456725	362499	10521349	31717319	485231	0
171	3	re2	debian-gcc	1450567	203623281	456740	362499	10588111	31927355	485603	0
172	3	re2	debian-gcc	1530552	205153833	456755	362499	10664596	32171271	486233	0
173	3	re2	debian-gcc	1025043	206178876	456770	362499	10714247	32330770	486690	0
174	3	re2	debian-gcc	1093945	207272821	456785	362499	10768609	32504107	487206	0
175	3	re2	debian-gcc	764286	208037107	456800	362499	10806108	32627387	487333	0
176	3	re2	debian-gcc	1509484	209546591	456815	362499	10881608	32867964	487801	0
177	3	re2	debian-gcc	764286	210310877	456830	362499	10919107	32991244	487928	0
178	3	re2	debian-gcc	1419168	211730045	456845	362499	10989257	33215697	488570	0
179	3	re2	debian-gcc	764286	212494331	456860	362499	11026756	33338977	488697	0
180	3	re2	debian-gcc	1490855	213985186	456875	362499	11102349	33575870	489353	0
181	3	re2	debian-gcc	764286	214749472	456890	362499	11139848	33699150	489480	0
182	3	re2	debian-gcc	1110682	215860154	456905	362499	11194649	33875820	489858	0
183	3	re2	debian-gcc	764286	216624440	456920	362499	11232148	33999100	489985	0
184	3	re2	debian-gcc	1880684	218505124	456935	362499	11317216	34279238	490596	0
