tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
56	1	leveldb	fedora-clang-libcxx	3941609	184606787	698976	NA	6399911	20251137	1304383	0
57	1	leveldb	fedora-clang-libcxx	4223064	188829851	699394	NA	6533521	20736317	1312501	0
58	1	leveldb	fedora-clang-libcxx	3976157	192806008	699769	NA	6655664	21176726	1317731	0
59	1	leveldb	fedora-clang-libcxx	3976621	196782629	700172	NA	6777429	21616353	1323226	0
60	1	leveldb	fedora-clang-libcxx	3945117	200727746	700536	NA	6896745	22052229	1327619	0
61	1	leveldb	fedora-clang-libcxx	3939651	204667397	700854	NA	7015295	22487553	1332078	0
62	1	leveldb	fedora-clang-libcxx	3962242	208629639	701207	NA	7136024	22926368	1337304	0
63	1	leveldb	fedora-clang-libcxx	4207246	212836885	701259	NA	7265845	23408865	1360079	0
64	1	leveldb	fedora-clang-libcxx	56800	212893685	704244	NA	7273999	23418851	1362238	0
65	1	leveldb	fedora-clang-libcxx	4207246	217100931	704259	NA	7403820	23901348	1366213	0
66	1	leveldb	fedora-clang-libcxx	4311957	221412888	707718	NA	7548384	24392779	1383905	0
67	1	leveldb	fedora-clang-libcxx	2320163	223733051	708012	NA	7620166	24637753	1388541	0
68	1	leveldb	fedora-clang-libcxx	4207246	227940297	708027	NA	7749987	25120250	1392516	0
69	1	leveldb	fedora-clang-libcxx	4247132	232187429	709584	NA	7893677	25612268	1410209	0
70	1	leveldb	fedora-clang-libcxx	4245791	236433220	860184	NA	8116417	26101609	1449694	0
71	1	leveldb	fedora-clang-libcxx	4200020	240633240	864415	NA	8246855	26581736	1488608	0
72	1	leveldb	fedora-clang-libcxx	4590688	245223928	902682	NA	8507390	27112165	1533630	0
73	1	leveldb	fedora-clang-libcxx	3942293	249166221	903118	NA	8625576	27547727	1548062	0
74	1	leveldb	fedora-clang-libcxx	4282456	253448677	926844	NA	8814174	28005449	1584581	0
75	1	leveldb	fedora-clang-libcxx	3627405	257076082	927825	NA	8920045	28389584	1604068	0
76	1	leveldb	fedora-clang-libcxx	3572050	260648132	929020	NA	9022128	28764372	1615450	0
77	1	leveldb	fedora-clang-libcxx	3999764	264647896	930590	NA	9144283	29193999	1643019	0
78	1	leveldb	fedora-clang-libcxx	3976697	268624593	932247	NA	9266945	29623074	1663290	0
79	1	leveldb	fedora-clang-libcxx	3323998	271948591	933393	NA	9363895	29977031	1670972	0
80	1	leveldb	fedora-clang-libcxx	3349390	275297981	934007	NA	9463048	30336364	1679596	0
81	1	leveldb	fedora-clang-libcxx	3547557	278845538	935118	NA	9566776	30712431	1688831	0
82	1	leveldb	fedora-clang-libcxx	3582061	282427599	935648	NA	9671018	31090073	1702078	0
83	1	leveldb	fedora-clang-libcxx	3677550	286105149	936247	NA	9778279	31478534	1710522	0
84	1	leveldb	fedora-clang-libcxx	3268885	289374034	936560	NA	9872857	31824641	1714985	0
85	1	leveldb	fedora-clang-libcxx	3577795	292951829	936950	NA	9976284	32200910	1721848	0
86	1	leveldb	fedora-clang-libcxx	3715701	296667530	937793	NA	10086279	32595502	1736993	0
87	1	leveldb	fedora-clang-libcxx	3369931	300037461	938754	NA	10185784	32957843	1746003	0
88	1	leveldb	fedora-clang-libcxx	3684542	303722003	939843	NA	10292631	33347932	1755160	0
89	1	leveldb	fedora-clang-libcxx	3610984	307332987	940445	NA	10397855	33728915	1769948	0
90	1	leveldb	fedora-clang-libcxx	3543782	310876769	941630	NA	10501776	34104798	1779995	0
91	1	leveldb	fedora-clang-libcxx	4150998	315027767	943839	NA	10627403	34543556	1807322	0
92	1	leveldb	fedora-clang-libcxx	3642241	318670008	945410	NA	10734936	34932819	1820814	0
93	1	leveldb	fedora-clang-libcxx	3283623	321953631	945652	NA	10830007	35282897	1833489	0
94	2	leveldb	fedora-clang-libcxx	3287202	325240833	945702	NA	10925407	35635414	1843134	0
95	2	leveldb	fedora-clang-libcxx	2826937	328067770	945753	NA	11014150	35941460	1846985	0
96	2	leveldb	fedora-clang-libcxx	3531783	331599553	945804	NA	11118042	36326266	1854846	0
97	2	leveldb	fedora-clang-libcxx	3390198	334989751	945856	NA	11216821	36692420	1861879	0
98	2	leveldb	fedora-clang-libcxx	3385203	338374954	945908	NA	11315708	37056536	1870165	0
99	2	leveldb	fedora-clang-libcxx	3291359	341666313	945960	NA	11411388	37410541	1883000	0
100	2	leveldb	fedora-clang-libcxx	2828860	344495173	946012	NA	11498707	37716479	1885801	0
101	2	leveldb	fedora-clang-libcxx	2820682	347315855	946064	NA	11585507	38020419	1891064	0
102	2	leveldb	fedora-clang-libcxx	2815968	350131823	946116	NA	11672039	38323246	1896204	0
103	2	leveldb	fedora-clang-libcxx	2838099	352969922	946168	NA	11758583	38631651	1901536	0
104	2	leveldb	fedora-clang-libcxx	3412726	356382648	946220	NA	11858556	39001960	1907833	0
105	2	leveldb	fedora-clang-libcxx	2831597	359214245	946272	NA	11946041	39308732	1910704	0
106	2	leveldb	fedora-clang-libcxx	3369145	362583390	946324	NA	12042881	39667428	1916044	0
107	2	leveldb	fedora-clang-libcxx	3427041	366010431	946376	NA	12143165	40039088	1922402	0
108	2	leveldb	fedora-clang-libcxx	2832953	368843384	946428	NA	12229497	40346475	1927830	0
109	2	leveldb	fedora-clang-libcxx	2809034	371652418	946480	NA	12315734	40647913	1932174	0
110	2	leveldb	fedora-clang-libcxx	2818872	374471290	946532	NA	12401732	40951949	1937727	0
111	2	leveldb	fedora-clang-libcxx	2807561	377278851	946584	621646	12486735	41252990	1943126	1
112	2	leveldb	fedora-clang-libcxx	2823088	380101939	946636	621646	12573765	41557598	1946115	0
113	2	leveldb	fedora-clang-libcxx	2238588	382340527	946688	621646	12640840	41792606	1950497	0
114	2	leveldb	fedora-clang-libcxx	2243288	384583815	946740	621646	12706918	42028543	1955116	0
115	2	leveldb	fedora-clang-libcxx	2827858	387411673	946792	621646	12794240	42333139	1960062	0
116	2	leveldb	fedora-clang-libcxx	2829898	390241571	946844	621646	12881863	42639424	1965590	0
117	2	leveldb	fedora-clang-libcxx	2249060	392490631	946896	621646	12949662	42876821	1970463	0
118	2	leveldb	fedora-clang-libcxx	2784127	395274758	946948	621646	13033863	43173432	1974173	0
119	2	leveldb	fedora-clang-libcxx	2236329	397511087	947000	621646	13099506	43407965	1978631	0
120	2	leveldb	fedora-clang-libcxx	2326971	399838058	947052	621646	13170528	43654563	1983321	0
121	2	leveldb	fedora-clang-libcxx	2323318	402161376	947104	621646	13241029	43899754	1987884	0
122	2	leveldb	fedora-clang-libcxx	2320956	404482332	947156	621646	13309827	44144791	1992689	0
123	2	leveldb	fedora-clang-libcxx	2339944	406822276	947208	621646	13379732	44396933	1999012	0
124	2	leveldb	fedora-clang-libcxx	2794967	409617243	947260	621646	13464837	44696586	2001838	0
125	2	leveldb	fedora-clang-libcxx	2232259	411849502	947312	621646	13530186	44929958	2006236	0
126	2	leveldb	fedora-clang-libcxx	2320565	414170067	947364	621646	13599227	45174738	2010907	0
127	2	leveldb	fedora-clang-libcxx	2811245	416981312	947416	621646	13685821	45476542	2016154	0
128	2	leveldb	fedora-clang-libcxx	2794853	419776165	947468	621646	13770598	45776223	2021360	0
129	2	leveldb	fedora-clang-libcxx	2321919	422098084	947520	621646	13839473	46020672	2025098	0
130	2	leveldb	fedora-clang-libcxx	3679320	425777404	947572	621646	13948068	46419128	2041974	0
131	2	leveldb	fedora-clang-libcxx	3300810	429078214	947624	621646	14043631	46770364	2046868	0
132	2	leveldb	fedora-clang-libcxx	2794116	431872330	947676	621646	14128759	47069910	2052012	0
133	2	leveldb	fedora-clang-libcxx	3943492	435815822	947728	621646	14246268	47506151	2057543	0
134	2	leveldb	fedora-clang-libcxx	3940953	439756775	947780	621646	14363800	47941732	2063772	0
135	2	leveldb	fedora-clang-libcxx	4207246	443964021	947795	621646	14493621	48424229	2067747	0
136	2	leveldb	fedora-clang-libcxx	4240258	448204279	947847	621646	14625292	48913914	2077729	0
137	2	leveldb	fedora-clang-libcxx	4284098	452488377	947899	621646	14758767	49409229	2088281	0
138	2	leveldb	fedora-clang-libcxx	4534507	457022884	947951	621646	14894929	49925108	2100603	0
139	2	leveldb	fedora-clang-libcxx	3977984	461000868	948003	621646	15013867	50368195	2107704	0
140	2	leveldb	fedora-clang-libcxx	3977541	464978409	948055	621646	15132598	50810745	2113009	0
141	2	leveldb	fedora-clang-libcxx	4051390	469029799	948107	621646	15252053	51257112	2119500	0
142	2	leveldb	fedora-clang-libcxx	4283680	473313479	948159	621646	15384755	51751649	2129736	0
143	2	leveldb	fedora-clang-libcxx	4243261	477556740	948211	621646	15516098	52239824	2147025	0
144	2	leveldb	fedora-clang-libcxx	3963420	481520160	948263	621646	15634953	52682297	2154851	0
145	2	leveldb	fedora-clang-libcxx	4301792	485821952	948315	621646	15767056	53176223	2168153	0
146	2	leveldb	fedora-clang-libcxx	3991353	489813305	948367	621646	15887086	53621674	2174659	0
147	2	leveldb	fedora-clang-libcxx	4282621	494095926	948419	621646	16018487	54114293	2187178	0
148	2	leveldb	fedora-clang-libcxx	4231009	498326935	948471	621646	16149040	54600420	2199859	0
149	2	leveldb	fedora-clang-libcxx	4291874	502618809	948523	621646	16282169	55098317	2221562	0
150	2	leveldb	fedora-clang-libcxx	3941609	506560418	948575	621646	16399962	55534034	2228369	0
151	2	leveldb	fedora-clang-libcxx	4223064	510783482	948627	621646	16530510	56019214	2238198	0
152	2	leveldb	fedora-clang-libcxx	3976157	514759639	948679	621646	16648667	56459623	2246564	0
153	2	leveldb	fedora-clang-libcxx	3976621	518736260	948731	621646	16766573	56899250	2255004	0
154	2	leveldb	fedora-clang-libcxx	3945117	522681377	948783	621646	16884011	57335126	2260680	0
155	2	leveldb	fedora-clang-libcxx	3939651	526621028	948835	621646	17001364	57770450	2266381	0
156	2	leveldb	fedora-clang-libcxx	3962242	530583270	948887	621646	17119233	58209265	2273350	0
157	2	leveldb	fedora-clang-libcxx	4207246	534790516	948902	621646	17249054	58691762	2277325	0
158	2	leveldb	fedora-clang-libcxx	56800	534847316	948954	621646	17251120	58701748	2279331	0
159	2	leveldb	fedora-clang-libcxx	4207246	539054562	948969	621646	17380941	59184245	2283306	0
160	2	leveldb	fedora-clang-libcxx	4311957	543366519	949021	621646	17513781	59675676	2312367	0
161	2	leveldb	fedora-clang-libcxx	2320163	545686682	949073	621646	17582862	59920650	2317310	0
162	2	leveldb	fedora-clang-libcxx	4207246	549893928	949088	621646	17712683	60403147	2321285	0
163	2	leveldb	fedora-clang-libcxx	4247132	554141060	949140	621646	17845948	60895165	2339980	0
164	2	leveldb	fedora-clang-libcxx	4245791	558386851	949192	621646	17977380	61384506	2367319	0
165	2	leveldb	fedora-clang-libcxx	4200020	562586871	949244	621646	18106612	61864633	2385362	0
166	2	leveldb	fedora-clang-libcxx	4590688	567177559	949296	621646	18247989	62395062	2415828	0
167	2	leveldb	fedora-clang-libcxx	3942293	571119852	949348	621646	18365933	62830624	2425599	0
168	2	leveldb	fedora-clang-libcxx	4282456	575402308	949400	621646	18489894	63288346	2453914	0
169	2	leveldb	fedora-clang-libcxx	3627405	579029713	949452	621646	18593867	63672481	2469827	0
170	2	leveldb	fedora-clang-libcxx	3572050	582601763	949504	621646	18695259	64047269	2478090	0
171	2	leveldb	fedora-clang-libcxx	3999764	586601527	949556	621646	18811553	64476896	2506714	0
172	2	leveldb	fedora-clang-libcxx	3976697	590578224	949608	621646	18927794	64905971	2526798	0
173	2	leveldb	fedora-clang-libcxx	3323998	593902222	949660	621646	19024142	65259928	2534542	0
174	2	leveldb	fedora-clang-libcxx	3349390	597251612	949712	621646	19121919	65619261	2543039	0
175	2	leveldb	fedora-clang-libcxx	3547557	600799169	949764	621646	19223389	65995328	2552612	0
176	2	leveldb	fedora-clang-libcxx	3582061	604381230	949816	621646	19325277	66372970	2566464	0
177	2	leveldb	fedora-clang-libcxx	3677550	608058780	949868	621646	19430050	66761431	2576530	0
178	2	leveldb	fedora-clang-libcxx	3268885	611327665	949920	621646	19523904	67107538	2581061	0
179	2	leveldb	fedora-clang-libcxx	3577795	614905460	949972	621646	19625665	67483807	2589581	0
180	2	leveldb	fedora-clang-libcxx	3715701	618621161	950024	621646	19731991	67878399	2601720	0
181	2	leveldb	fedora-clang-libcxx	3369931	621991092	950076	621646	19830563	68240740	2618397	0
182	2	leveldb	fedora-clang-libcxx	3684542	625675634	950128	621646	19935791	68630829	2628639	0
183	2	leveldb	fedora-clang-libcxx	3610984	629286618	950180	621646	20038840	69011812	2645853	0
184	2	leveldb	fedora-clang-libcxx	3543782	632830400	950232	621646	20140404	69387695	2655783	0
185	2	leveldb	fedora-clang-libcxx	4150998	636981398	950284	621646	20260180	69826453	2684032	0
186	2	leveldb	fedora-clang-libcxx	3642241	640623639	950336	621646	20365863	70215716	2701971	0
187	2	leveldb	fedora-clang-libcxx	3283623	643907262	950388	621646	20460501	70565794	2707871	0
188	3	leveldb	fedora-clang-libcxx	3287202	647194464	950403	621646	20555901	70918311	2711816	0
189	3	leveldb	fedora-clang-libcxx	2826937	650021401	950418	621646	20644644	71224357	2715064	0
190	3	leveldb	fedora-clang-libcxx	3531783	653553184	950433	621646	20748536	71609163	2718882	0
191	3	leveldb	fedora-clang-libcxx	3390198	656943382	950448	621646	20847315	71975317	2723730	0
192	3	leveldb	fedora-clang-libcxx	3385203	660328585	950463	621646	20946202	72339433	2728644	0
193	3	leveldb	fedora-clang-libcxx	3291359	663619944	950478	621646	21041882	72693438	2733593	0
194	3	leveldb	fedora-clang-libcxx	2828860	666448804	950493	621646	21129201	72999376	2736064	0
195	3	leveldb	fedora-clang-libcxx	2820682	669269486	950508	621646	21216001	73303316	2740846	0
196	3	leveldb	fedora-clang-libcxx	2815968	672085454	950523	621646	21302533	73606143	2745628	0
197	3	leveldb	fedora-clang-libcxx	2838099	674923553	950538	621646	21389077	73914548	2750466	0
198	3	leveldb	fedora-clang-libcxx	3412726	678336279	950553	621646	21489050	74284857	2754635	0
199	3	leveldb	fedora-clang-libcxx	2831597	681167876	950568	621646	21576535	74591629	2757107	0
200	3	leveldb	fedora-clang-libcxx	3369145	684537021	950583	621646	21673375	74950325	2761185	0
201	3	leveldb	fedora-clang-libcxx	3427041	687964062	950598	621646	21773659	75321985	2765413	0
202	3	leveldb	fedora-clang-libcxx	2832953	690797015	950613	621646	21859991	75629372	2770242	0
203	3	leveldb	fedora-clang-libcxx	2809034	693606049	950628	621646	21946228	75930810	2774220	0
204	3	leveldb	fedora-clang-libcxx	2818872	696424921	950643	621646	22032226	76234846	2779117	0
205	3	leveldb	fedora-clang-libcxx	2807561	699232482	950658	621646	22117229	76535887	2784122	0
206	3	leveldb	fedora-clang-libcxx	2823088	702055570	950673	621646	22204259	76840495	2786626	0
207	3	leveldb	fedora-clang-libcxx	2238588	704294158	950688	621646	22271334	77075503	2790935	0
208	3	leveldb	fedora-clang-libcxx	2243288	706537446	950703	621646	22337412	77311440	2795264	0
209	3	leveldb	fedora-clang-libcxx	2827858	709365304	950718	621646	22424734	77616036	2799234	0
210	3	leveldb	fedora-clang-libcxx	2829898	712195202	950733	621646	22512357	77922321	2804058	0
211	3	leveldb	fedora-clang-libcxx	2249060	714444262	950748	621646	22580156	78159718	2808384	0
212	3	leveldb	fedora-clang-libcxx	2784127	717228389	950763	621646	22664357	78456329	2811886	0
213	3	leveldb	fedora-clang-libcxx	2236329	719464718	950778	621646	22730000	78690862	2816217	0
214	3	leveldb	fedora-clang-libcxx	2326971	721791689	950793	621646	22801022	78937460	2820653	0
215	3	leveldb	fedora-clang-libcxx	2323318	724115007	950808	621646	22871523	79182651	2825120	0
216	3	leveldb	fedora-clang-libcxx	2320956	726435963	950823	621646	22940321	79427688	2829592	0
217	3	leveldb	fedora-clang-libcxx	2339944	728775907	950838	621646	23010226	79679830	2833735	0
218	3	leveldb	fedora-clang-libcxx	2794967	731570874	950853	621646	23095331	79979483	2836315	0
219	3	leveldb	fedora-clang-libcxx	2232259	733803133	950868	621646	23160680	80212855	2840634	0
220	3	leveldb	fedora-clang-libcxx	2320565	736123698	950883	621646	23229721	80457635	2845083	0
221	3	leveldb	fedora-clang-libcxx	2811245	738934943	950898	621646	23316315	80759439	2849969	0
222	3	leveldb	fedora-clang-libcxx	2794853	741729796	950913	621646	23401092	81059120	2854868	0
223	3	leveldb	fedora-clang-libcxx	2321919	744051715	950928	622681	23469967	81303569	2858506	1
224	3	leveldb	fedora-clang-libcxx	3679320	747731035	950943	622681	23578562	81702025	2862413	0
225	3	leveldb	fedora-clang-libcxx	3300810	751031845	950958	622681	23674125	82053261	2866532	0
226	3	leveldb	fedora-clang-libcxx	2794116	753825961	950973	622681	23759253	82352807	2871459	0
227	3	leveldb	fedora-clang-libcxx	3943492	757769453	950988	622681	23876762	82789048	2875518	0
228	3	leveldb	fedora-clang-libcxx	3940953	761710406	951003	622681	23994294	83224629	2879577	0
