tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
64	1	eigen	conan-gcc	5004144	338060544	797083	NA	14342140	48007725	NA	0
65	1	eigen	conan-gcc	5022539	343083083	798913	NA	14543892	48717822	NA	0
66	1	eigen	conan-gcc	4814377	347897460	809087	NA	14736659	49402796	NA	0
67	1	eigen	conan-gcc	4814377	352711837	809205	NA	14925918	50087771	NA	0
68	1	eigen	conan-gcc	4814461	357526298	809267	NA	15115221	50772771	NA	0
69	1	eigen	conan-gcc	4814467	362340765	809329	NA	15304540	51457773	NA	0
70	1	eigen	conan-gcc	4814467	367155232	809386	NA	15493851	52142776	NA	0
71	1	eigen	conan-gcc	5022538	372177770	809482	NA	15690489	52852874	NA	0
72	1	eigen	conan-gcc	5022538	377200308	809568	NA	15887129	53562976	NA	0
73	1	eigen	conan-gcc	5022622	382222930	809635	NA	16083767	54273097	NA	0
74	1	eigen	conan-gcc	5022628	387245558	809702	NA	16280407	54983221	NA	0
75	1	eigen	conan-gcc	5022628	392268186	809767	NA	16477044	55693340	NA	0
76	1	eigen	conan-gcc	4980930	397249116	811239	NA	16674781	56399918	NA	0
77	1	eigen	conan-gcc	4981163	402230279	811467	NA	16871907	57106466	NA	0
78	1	eigen	conan-gcc	5143500	407373779	813702	NA	17095205	57831578	NA	0
79	1	eigen	conan-gcc	5143502	412517281	815110	NA	17294976	58556690	NA	0
80	1	eigen	conan-gcc	5143502	417660783	815905	NA	17494749	59281805	NA	0
81	1	eigen	conan-gcc	5143504	422804287	815973	NA	17694523	60006923	NA	0
82	1	eigen	conan-gcc	5143504	427947791	816036	NA	17894297	60732043	NA	0
83	1	eigen	conan-gcc	5143506	433091297	816104	NA	18094070	61457161	NA	0
84	1	eigen	conan-gcc	5143504	438234801	816170	NA	18293844	62182278	NA	0
85	1	eigen	conan-gcc	5143506	443378307	816236	NA	18493618	62907396	NA	0
86	1	eigen	conan-gcc	5143504	448521811	816302	NA	18693392	63632513	NA	0
87	1	eigen	conan-gcc	5143506	453665317	816368	NA	18893164	64357633	NA	0
88	1	eigen	conan-gcc	5143528	458808845	816437	NA	19092952	65082755	NA	0
89	1	eigen	conan-gcc	5143530	463952375	816505	NA	19292740	65807872	NA	0
90	1	eigen	conan-gcc	5143498	469095873	816575	NA	19492514	66532990	NA	0
91	1	eigen	conan-gcc	5143777	474239650	816650	NA	19692352	67258128	NA	0
92	1	eigen	conan-gcc	5143506	479383156	816718	NA	19892121	67983246	NA	0
93	1	eigen	conan-gcc	4983932	484367088	817021	NA	20090732	68690508	NA	0
94	1	eigen	conan-gcc	5026874	489393962	819674	NA	20294591	69401506	NA	0
95	1	eigen	conan-gcc	5025562	494419524	821712	NA	20493049	70112346	NA	0
96	1	eigen	conan-gcc	5012349	499431873	822168	NA	20695291	70822413	NA	0
97	1	eigen	conan-gcc	5011409	504443282	823287	NA	20892341	71532406	NA	0
98	1	eigen	conan-gcc	5011657	509454939	823918	NA	21089438	72242432	NA	0
99	1	eigen	conan-gcc	5011401	514466340	823988	NA	21286496	72952447	NA	0
100	1	eigen	conan-gcc	5011657	519477997	824058	NA	21483593	73662477	NA	0
101	1	eigen	conan-gcc	5011308	524489305	824126	NA	21680625	74372479	NA	0
102	1	eigen	conan-gcc	5011711	529501016	824204	NA	21877755	75082519	NA	0
103	1	eigen	conan-gcc	5011260	534512276	824279	640172	22074769	75792509	NA	1
104	1	eigen	conan-gcc	4944245	539456521	835348	640172	22271102	76496003	NA	0
105	1	eigen	conan-gcc	4986773	544443294	836859	640172	22469289	77203204	NA	0
106	1	eigen	conan-gcc	4993091	549436385	837258	640172	22668845	77911303	NA	0
107	1	eigen	conan-gcc	4993069	554429454	837828	640172	22865415	78619396	NA	0
108	1	eigen	conan-gcc	4993069	559422523	838243	640172	23061982	79327487	NA	0
109	1	eigen	conan-gcc	4993198	564415721	838311	640172	23258577	80035600	NA	0
110	1	eigen	conan-gcc	4993208	569408929	838377	640172	23455181	80743713	NA	0
111	1	eigen	conan-gcc	4993192	574402121	838444	640172	23651781	81451830	NA	0
112	1	eigen	conan-gcc	4993192	579395313	870893	640172	23848382	82159950	NA	0
113	1	eigen	conan-gcc	4993208	584388521	870958	640172	24044988	82868071	NA	0
114	1	eigen	conan-gcc	4993192	589381713	871021	640172	24241588	83576187	NA	0
115	1	eigen	conan-gcc	4993194	594374907	871090	640172	24438191	84284303	NA	0
116	1	eigen	conan-gcc	4993331	599368238	871166	640172	24634797	84992427	NA	0
117	1	eigen	conan-gcc	4993880	604362118	871241	640172	24831504	85700574	NA	0
118	1	eigen	conan-gcc	4987772	609349890	871529	640172	25030051	86408054	NA	0
119	1	eigen	conan-gcc	4987752	614337642	871939	640172	25226520	87115539	NA	0
120	1	eigen	conan-gcc	4987810	619325452	872204	640172	25423004	87823032	NA	0
121	1	eigen	conan-gcc	4987810	624313262	872262	640172	25619493	88530527	NA	0
122	1	eigen	conan-gcc	4987796	629301058	872324	640172	25815973	89238016	NA	0
123	1	eigen	conan-gcc	4987607	634288665	872396	640172	26012421	89945485	NA	0
124	1	eigen	conan-gcc	4987780	639276445	872472	640172	26208893	90652973	NA	0
125	1	eigen	conan-gcc	4987635	644264080	872541	640172	26405364	91360442	NA	0
126	1	eigen	conan-gcc	4987555	649251635	872612	640172	26601782	92067896	NA	0
127	1	eigen	conan-gcc	4982305	654233940	874122	640172	26799225	92774555	NA	0
128	1	eigen	conan-gcc	4986708	659220648	875271	640172	27000288	93482024	NA	0
129	1	eigen	conan-gcc	5018261	664238909	876012	640172	27205706	94194293	NA	0
130	1	eigen	conan-gcc	5018334	669257243	876808	640172	27402812	94906560	NA	0
131	1	eigen	conan-gcc	5018334	674275577	877272	640172	27599917	95618826	NA	0
132	1	eigen	conan-gcc	5018533	679294110	877345	640172	27797042	96331104	NA	0
133	1	eigen	conan-gcc	5018565	684312675	877415	640172	27994192	97043384	NA	0
134	1	eigen	conan-gcc	5018263	689330938	877484	640172	28191285	97755647	NA	0
135	1	eigen	conan-gcc	5018263	694349201	877550	640172	28388376	98467907	NA	0
136	1	eigen	conan-gcc	5018217	699367418	877624	640172	28585453	99180164	NA	0
137	1	eigen	conan-gcc	5018233	704385651	877696	640172	28782538	99892425	NA	0
138	1	eigen	conan-gcc	5018761	709404412	877774	640172	28979718	100604734	NA	0
139	1	eigen	conan-gcc	5018752	714423164	877866	640172	29176892	101317047	NA	0
140	1	eigen	conan-gcc	5018237	719441401	877956	640172	29373978	102029301	NA	0
141	1	eigen	conan-gcc	5019966	724461367	878045	640172	29571480	102741701	NA	0
142	1	eigen	conan-gcc	4999998	729461365	878539	640172	29773681	103451206	NA	0
143	1	eigen	conan-gcc	4999976	734461341	879731	640172	29970603	104160709	NA	0
144	1	eigen	conan-gcc	4999976	739461317	880396	640172	30167524	104870215	NA	0
145	1	eigen	conan-gcc	4999986	744461303	880468	640172	30364455	105579725	NA	0
146	1	eigen	conan-gcc	5000056	749461359	880537	640172	30561417	106289249	NA	0
147	1	eigen	conan-gcc	4999986	754461345	880597	640172	30758345	106998762	NA	0
148	1	eigen	conan-gcc	5000117	759461462	880665	640172	30955294	107708288	NA	0
149	1	eigen	conan-gcc	4999980	764461442	880730	640172	31152220	108417798	NA	0
150	1	eigen	conan-gcc	4999986	769461428	880792	640172	31349150	109127307	NA	0
151	1	eigen	conan-gcc	4999980	774461408	880854	640172	31546075	109836815	NA	0
152	1	eigen	conan-gcc	4999972	779461380	880926	640172	31742990	110546315	NA	0
153	1	eigen	conan-gcc	5000240	784461620	880994	640172	31939947	111255844	NA	0
154	1	eigen	conan-gcc	5015656	789477276	881478	640172	32143035	111966195	NA	0
155	1	eigen	conan-gcc	5015714	794492990	882731	640172	32339949	112676554	NA	0
156	1	eigen	conan-gcc	5015714	799508704	883400	640172	32536863	113386918	NA	0
157	1	eigen	conan-gcc	5015634	804524338	883465	640172	32733733	114097268	NA	0
158	1	eigen	conan-gcc	5015732	809540070	883533	640172	32930642	114807637	NA	0
159	1	eigen	conan-gcc	5015730	814555800	883598	640172	33127557	115518005	NA	0
160	1	eigen	conan-gcc	5015732	819571532	883658	640172	33324465	116228374	NA	0
161	1	eigen	conan-gcc	5015951	824587483	883722	640172	33521414	116938760	NA	0
162	1	eigen	conan-gcc	5016076	829603559	883793	640172	33718397	117649149	NA	0
163	1	eigen	conan-gcc	5015676	834619235	883859	640172	33915299	118359504	NA	0
164	1	eigen	conan-gcc	5015646	839634881	883928	640172	34112183	119069854	NA	0
165	1	eigen	conan-gcc	4997585	844632466	884176	640172	34311271	119777586	NA	0
166	1	eigen	conan-gcc	4997541	849630007	884630	640172	34507730	120485310	NA	0
167	1	eigen	conan-gcc	4997585	854627592	884885	640172	34704196	121193047	NA	0
168	1	eigen	conan-gcc	4997394	859624986	884957	640172	34900626	121900753	NA	0
169	1	eigen	conan-gcc	4997396	864622382	885021	640172	35097051	122608462	NA	0
170	1	eigen	conan-gcc	4983440	869605822	885239	640172	35294793	123315315	NA	0
171	1	eigen	conan-gcc	5069928	874675750	888177	640172	35505395	124031715	NA	0
172	1	eigen	conan-gcc	5010429	879686179	888629	640172	35707415	124741309	NA	0
173	1	eigen	conan-gcc	5010429	884696608	889393	640172	35904247	125450907	NA	0
174	1	eigen	conan-gcc	5010274	889706882	889837	640172	36101032	126160484	NA	0
175	1	eigen	conan-gcc	5010274	894717156	889900	640172	36297817	126870060	NA	0
