tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
63	2	fmt	conan-gcc	4773753	164755850	1020548	NA	8657159	25772647	1647467	0
64	2	fmt	conan-gcc	3334693	168090543	1020600	NA	8806146	26297983	1674091	0
65	2	fmt	conan-gcc	3078789	171169332	1020652	NA	8949289	26803304	1677287	0
66	2	fmt	conan-gcc	2172319	173341651	1020667	NA	9051147	27147198	1678484	0
67	2	fmt	conan-gcc	3139401	176481052	1020682	NA	9196720	27662960	1679833	0
68	2	fmt	conan-gcc	1805061	178286113	1020697	NA	9281338	27957445	1680627	0
69	2	fmt	conan-gcc	1844672	180130785	1020712	NA	9368496	28260103	1681562	0
70	2	fmt	conan-gcc	3402104	183532889	1020764	NA	9523468	28800764	1699943	0
71	2	fmt	conan-gcc	3703464	187236353	1020816	NA	9695949	29382675	1721500	0
72	2	fmt	conan-gcc	3791584	191027937	1020868	NA	9864227	29946352	1782019	0
73	2	fmt	conan-gcc	3111615	194139552	1020920	NA	10002437	30419328	1819900	0
74	2	fmt	conan-gcc	2690519	196830071	1020972	NA	10127256	30851370	1822805	0
75	2	fmt	conan-gcc	2942364	199772435	1021024	NA	10262307	31329640	1826460	0
76	2	fmt	conan-gcc	2172319	201944754	1021039	NA	10364165	31673534	1827657	0
77	2	fmt	conan-gcc	3139401	205084155	1021054	NA	10509738	32189296	1829006	0
78	2	fmt	conan-gcc	1805061	206889216	1021069	NA	10594356	32483781	1829800	0
79	2	fmt	conan-gcc	1844672	208733888	1021084	NA	10681514	32786439	1830735	0
80	2	fmt	conan-gcc	3313961	212047849	1021136	NA	10832797	33322895	1846333	0
81	2	fmt	conan-gcc	2172319	214220168	1021151	NA	10934655	33666789	1847530	0
82	2	fmt	conan-gcc	3139401	217359569	1021166	NA	11080228	34182551	1848879	0
83	2	fmt	conan-gcc	1805061	219164630	1021181	NA	11164846	34477036	1849673	0
